                  Player   G  PA  AB   R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%    BB%  BB/K   wSB    TTO% Age  Pos  B                Team League
197      Kakinuma Tomoya   2   5   5   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%   0.0%         0.0    0.0%  33    2  R     Yakult Swallows      E
201      Matsumoto Kengo   1   1   1   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%   0.0%         0.0    0.0%  27   DH  R     Yakult Swallows      E
202      Matsumoto Naoki   5  18  18   3   6   0   0   1   9    2   0   0   0   0   0   0    0   0    1  0.333  0.333  0.500  0.833   163  0.167  0.294    0.0%   0.0%        -0.0    5.6%  32    2  R     Yakult Swallows      E
203  Matsumoto Ryunosuke   8  18  18   0   2   0   0   0   2    1   0   0   0   0  10   0    0   0    0  0.111  0.111  0.111  0.222   -31  0.000  0.250   55.6%   0.0%  0.00  -0.0   55.6%  21    4  R     Yakult Swallows      E
204     Miyamoto Takeshi   2   7   7   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.143  0.143  0.143  0.286   -11  0.000  0.167   14.3%   0.0%  0.00  -0.0   14.3%  31    3  L     Yakult Swallows      E
205          Mogi Eigoro  10  36  34   1   8   1   0   0   9    3   0   0   0   0   5   2    0   0    0  0.235  0.278  0.265  0.543    72  0.030  0.276   13.9%   5.6%  0.40  -0.0   19.4%  32    5  L     Yakult Swallows      E
206       Moiseev Nikita   5  14  14   1   1   0   0   0   1    0   0   0   0   0   2   0    0   0    1  0.071  0.071  0.071  0.142   -57  0.000  0.083   14.3%   0.0%  0.00  -0.0   14.3%  19    7  L     Yakult Swallows      E
207      Nakagawa Takuma   6  14  14   3   2   0   0   0   2    0   0   0   0   0   3   0    0   0    0  0.143  0.143  0.143  0.286   -11  0.000  0.182   21.4%   0.0%  0.00  -0.0   21.4%  23    3  R     Yakult Swallows      E
208       Nakamura Yuhei   3  10   9   1   4   1   0   0   5    0   0   0   0   0   2   1    0   0    0  0.444  0.500  0.556  1.056   236  0.112  0.571   20.0%  10.0%  0.50  -0.0   30.0%  36    2  R     Yakult Swallows      E
209      Namiki Hidetaka   7  21  19   2   3   0   0   0   3    0   2   0   0   0   1   2    0   0    1  0.158  0.238  0.158  0.396    26  0.000  0.167    4.8%   9.5%  2.00   0.3   14.3%  27    8  R     Yakult Swallows      E
212      Nishimura Ruito   9  31  26   1   4   1   0   0   5    3   1   0   1   1   6   3    1   0    0  0.154  0.233  0.192  0.425    34  0.038  0.190   19.4%   9.7%  0.50   0.2   29.0%  21    7  L     Yakult Swallows      E
216     Okugawa Yasunobu   1   2   2   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   50.0%   0.0%  0.00   0.0   50.0%  25   DH  R     Yakult Swallows      E
220            Sawai Ren  11  42  34   4   5   2   0   1  10    4   0   0   0   1  12   6    0   1    0  0.147  0.286  0.294  0.580    84  0.147  0.182   28.6%  14.3%  0.50  -0.0   45.2%  26    3  L     Yakult Swallows      E
221      Sawano Kiyoharu   9  19  18   2   3   0   0   1   6    2   1   0   0   0   6   1    0   0    1  0.167  0.211  0.333  0.544    71  0.166  0.182   31.6%   5.3%  0.17   0.2   42.1%  24    6  L     Yakult Swallows      E
223      Shiomi Yasutaka   7  16  15   0   3   0   0   0   3    0   0   0   0   0   7   1    0   0    0  0.200  0.250  0.200  0.450    43  0.000  0.375   43.8%   6.2%  0.14  -0.0   50.0%  33    9  R     Yakult Swallows      E
226  Takanashi Hirotoshi   1   3   3   0   0   0   0   0   0    0   0   0   0   0   3   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%   0.0%  0.00   0.0  100.0%  35   DH  R     Yakult Swallows      E
227         Takano Souta   7  19  15   1   3   0   0   0   3    0   1   2   0   0   5   4    0   0    0  0.200  0.368  0.200  0.568    82  0.000  0.300   26.3%  21.1%  0.80  -0.5   47.4%  20    3  R     Yakult Swallows      E
229        Tanaka Haruto   3  10   9   1   1   0   0   0   1    0   0   0   0   0   1   1    0   0    1  0.111  0.200  0.111  0.311    -2  0.000  0.125   10.0%  10.0%  1.00  -0.0   20.0%  20    6  L     Yakult Swallows      E
230       Uchiyama Souma   7  18  15   3   4   0   0   1   7    1   0   0   0   0   3   3    0   0    1  0.267  0.389  0.467  0.856   172  0.200  0.273   16.7%  16.7%  1.00  -0.0   38.9%  24    4  R     Yakult Swallows      E
232      Yamanobe Kakeru  10  34  32   0   7   0   0   0   7    3   3   1   0   0  12   2    0   0    0  0.219  0.265  0.219  0.484    53  0.000  0.350   35.3%   5.9%  0.17   0.2   41.2%  32    6  R     Yakult Swallows      E
233         Yano Taijiro   5  14  13   0   5   0   0   0   5    0   1   0   0   0   3   1    0   0    0  0.385  0.429  0.385  0.814   159  0.000  0.500   21.4%   7.1%  0.33   0.2   28.6%  24    2  R     Yakult Swallows      E
235          Abe Toshiki   1   3   0   0   0   0   0   0   0    0   1   0   0   0   0   2    0   1    0  0.000  1.000  0.000  1.000   215  0.000           0.0%  66.7%  1.00   0.2   66.7%  36   DH  R    Chunichi Dragons      C
237         Bright Kenta  11  40  35   4   7   0   0   2  13    6   0   0   0   0  14   3    0   2    1  0.200  0.300  0.371  0.671   105  0.171  0.263   35.0%   7.5%  0.21  -0.0   47.5%  27    9  R    Chunichi Dragons      C
238          Chino Naoto   6  21  18   3   4   2   0   0   6    1   0   0   0   0   5   3    0   0    0  0.222  0.333  0.333  0.666   104  0.111  0.308   23.8%  14.3%  0.60  -0.0   38.1%  27    3  R    Chunichi Dragons      C
242        Fukumoto Yuma   8  21  20   3   3   1   0   0   4    0   0   0   0   0   1   1    0   0    1  0.150  0.190  0.200  0.390    21  0.050  0.158    4.8%   4.8%  1.00  -0.0    9.5%  26    7  R    Chunichi Dragons      C
244         Hanada Asahi  11  38  36   5   9   2   0   3  20    8   2   1   0   0   9   1    0   1    2  0.250  0.289  0.556  0.845   155  0.306  0.250   23.7%   2.6%  0.11  -0.0   34.2%  23    8  R    Chunichi Dragons      C
246       Hiwatari Touki   5  10   9   0   3   0   1   0   5    2   0   0   0   0   1   1    0   0    1  0.333  0.400  0.556  0.956   189  0.223  0.375   10.0%  10.0%  1.00  -0.0   20.0%  21    2  L    Chunichi Dragons      C
248       Ishibashi Kota   6  10  10   2   2   0   0   1   5    3   0   0   0   0   1   0    0   0    1  0.200  0.200  0.500  0.700   111  0.300  0.125   10.0%   0.0%  0.00  -0.0   20.0%  25    2  R    Chunichi Dragons      C
249       Ishikawa Taiga   4   8   8   1   3   0   0   0   3    1   0   0   0   0   3   0    0   0    0  0.375  0.375  0.375  0.750   129  0.000  0.600   37.5%   0.0%  0.00  -0.0   37.5%  18   DH  R    Chunichi Dragons      C
250      Ishikawa Takaya   1   4   4   0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.250  0.250  0.250  0.500    54  0.000  0.250    0.0%   0.0%        -0.0    0.0%  25    3  R    Chunichi Dragons      C
251       Itayama Yutaro   3   7   7   1   2   0   1   0   4    1   0   0   0   0   0   0    0   0    0  0.286  0.286  0.571  0.857   158  0.285  0.286    0.0%   0.0%        -0.0    0.0%  32    4  L    Chunichi Dragons      C
254         Katoh Takuma   2   3   2   1   1   0   0   0   1    1   0   0   0   0   0   1    0   0    0  0.500  0.667  0.500  1.167   256  0.000  0.500    0.0%  33.3%  1.00  -0.0   33.3%  34    2  R    Chunichi Dragons      C
256        Kawagoe Seiji   7  22  19   5   6   1   0   0   7    2   0   0   0   0   3   3    0   0    0  0.316  0.409  0.368  0.777   138  0.052  0.375   13.6%  13.6%  1.00  -0.0   27.3%  33    9  L    Chunichi Dragons      C
257         Kawakami Rii   9  26  22   3   6   2   0   0   8    2   2   0   0   0   5   4    0   0    0  0.273  0.385  0.364  0.749   129  0.091  0.353   19.2%  15.4%  0.80   0.3   34.6%  25    3  R    Chunichi Dragons      C
260     Matsukihira Yuta   3   1   1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000         100.0%   0.0%  0.00   0.0  100.0%  23    1  R    Chunichi Dragons      C
261        Mikami Aisuke   4   7   4   0   1   0   0   0   1    0   0   1   0   0   1   3    0   0    0  0.250  0.571  0.250  0.821   154  0.000  0.333   14.3%  42.9%  3.00  -0.3   57.1%  22    8  L    Chunichi Dragons      C
263          Miya Taisei   7  14  11   0   2   1   0   0   3    0   0   0   2   0   1   1    0   0    1  0.182  0.250  0.273  0.523    61  0.091  0.200    7.1%   7.1%  1.00  -0.0   14.3%  23    2  L    Chunichi Dragons      C
264          Mori Shunta   9  40  37   4   5   1   1   1  11    4   0   0   0   0  15   3    0   0    0  0.135  0.200  0.297  0.497    52  0.162  0.190   37.5%   7.5%  0.20  -0.0   47.5%  19    5  L    Chunichi Dragons      C
268       Nakamura Naiki   7  15  14   2   4   0   0   0   4    0   2   0   0   0   3   1    0   0    2  0.286  0.333  0.286  0.619    90  0.000  0.364   20.0%   6.7%  0.33   0.3   26.7%  19    4  R    Chunichi Dragons      C
269            Oda Gouki   3  10   7   0   1   0   0   0   1    1   0   0   0   0   3   3    0   0    0  0.143  0.400  0.143  0.543    70  0.000  0.250   30.0%  30.0%  1.00  -0.0   60.0%  25    7  L    Chunichi Dragons      C
270        Ohshima Yohei   7  18  18   0   5   1   0   0   6    0   0   0   0   0   1   0    0   0    0  0.278  0.278  0.333  0.611    87  0.055  0.294    5.6%   0.0%  0.00  -0.0    5.6%  40    7  L    Chunichi Dragons      C
271  Rodriguez Christian   2   9   8   1   4   1   0   1   8    4   0   0   0   0   0   1    0   0    0  0.500  0.556  1.000  1.556   366  0.500  0.429    0.0%  11.1%  1.00  -0.0   22.2%  24    6  R    Chunichi Dragons      C
273           Shimpo Mao   8  28  24   3   5   1   0   0   6    4   2   0   0   1   6   3    0   0    0  0.208  0.286  0.250  0.536    65  0.042  0.263   21.4%  10.7%  0.50   0.3   32.1%  22    6  L    Chunichi Dragons      C
275     Takahashi Shuhei   4  10   9   1   2   0   0   0   2    1   1   0   0   0   0   1    0   0    2  0.222  0.300  0.222  0.522    62  0.000  0.222    0.0%  10.0%  1.00   0.2   10.0%  32    3  L    Chunichi Dragons      C
276       Tsuchida Ryuku   8  29  26   3   5   1   0   0   6    3   3   2   0   0   6   3    0   0    0  0.192  0.276  0.231  0.507    57  0.039  0.250   20.7%  10.3%  0.50  -0.2   31.0%  23    6  L    Chunichi Dragons      C
277         Tsuda Keishi   7  17  13   4   4   0   0   0   4    1   1   0   1   0   0   3    0   0    1  0.308  0.438  0.308  0.746   129  0.000  0.308    0.0%  17.6%  1.00   0.2   17.6%  23  UTL  R    Chunichi Dragons      C
278          Ukai Kosuke   3  13  12   3   4   2   0   0   6    1   0   0   0   0   2   1    0   0    0  0.333  0.385  0.500  0.885   168  0.167  0.400   15.4%   7.7%  0.50  -0.0   23.1%  27   DH  R    Chunichi Dragons      C
280         Usami Shingo   4   9   6   2   1   0   0   0   1    1   0   0   0   0   1   3    0   0    0  0.167  0.444  0.167  0.611    90  0.000  0.200   11.1%  33.3%  3.00  -0.0   44.4%  33   DH  L    Chunichi Dragons      C
282    Yamaasa Ryunosuke   4   8   7   0   1   0   0   0   1    0   0   0   0   0   4   1    0   0    0  0.143  0.250  0.143  0.393    23  0.000  0.333   50.0%  12.5%  0.25  -0.0   62.5%  22    2  L    Chunichi Dragons      C
283    Yamamoto Yasuhiro   1   3   3   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -96  0.000  0.000    0.0%   0.0%         0.0    0.0%  32    6  R    Chunichi Dragons      C
287            Endoh Joh   3   9   8   0   2   1   0   0   3    2   1   0   0   0   0   1    0   0    1  0.250  0.333  0.375  0.708   131  0.125  0.250    0.0%  11.1%  1.00   0.2   11.1%  24    9  L      ORIX Buffaloes      W
289         Fukunaga Sho   2   6   6   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000    0.0%   0.0%         0.0    0.0%  26    2  R      ORIX Buffaloes      W
290           Gen Kendai   7  11  10   0   2   0   0   0   2    1   0   0   1   0   4   0    0   0    0  0.200  0.200  0.200  0.400    27  0.000  0.333   36.4%   0.0%  0.00  -0.0   36.4%  24    8  R      ORIX Buffaloes      W
291             Gibo Sho  10  33  30   3   9   2   0   0  11    2   1   1   0   0   7   3    0   0    0  0.300  0.364  0.367  0.731   139  0.067  0.391   21.2%   9.1%  0.43  -0.2   30.3%  25    4  L      ORIX Buffaloes      W
293       Hiranuma Shota   9  34  30   1   7   3   0   0  10    1   0   0   0   0   3   4    0   0    0  0.233  0.324  0.333  0.657   114  0.100  0.259    8.8%  11.8%  1.33  -0.0   20.6%  28  UTL  L      ORIX Buffaloes      W
295           Hori Shuna   7  18  16   2   4   1   0   0   5    2   0   0   0   0   3   2    0   0    0  0.250  0.333  0.313  0.646   111  0.063  0.308   16.7%  11.1%  0.67  -0.0   27.8%  20    2  R      ORIX Buffaloes      W
296          Ikeda Ryoma  11  38  36   2   7   3   0   1  13    4   0   1   0   0   9   2    0   0    0  0.194  0.237  0.361  0.598    93  0.167  0.231   23.7%   5.3%  0.22  -0.3   31.6%  22    7  R      ORIX Buffaloes      W
297       Imasaka Tomoki   3   3   2   0   0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.333  0.000  0.333     9  0.000  0.000    0.0%  33.3%  1.00  -0.0   33.3%  19    4  L      ORIX Buffaloes      W
300         Ishikawa Ryo   4   5   5   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000    0.0%   0.0%         0.0    0.0%  30    2  R      ORIX Buffaloes      W
303       Katsuki Kazuya   4   9   9   0   1   0   0   0   1    0   0   0   0   0   4   0    0   0    1  0.111  0.111  0.111  0.222   -33  0.000  0.200   44.4%   0.0%  0.00  -0.0   44.4%  30    3  L      ORIX Buffaloes      W
304          Kawano Sota   7  19  17   2   5   0   1   0   7    2   2   0   0   0   0   2    0   0    0  0.294  0.368  0.412  0.780   156  0.118  0.294    0.0%  10.5%  1.00   0.3   10.5%  26  UTL  L      ORIX Buffaloes      W
306           Kita Ryoto   6  23  19   2   6   1   0   0   7    2   1   1   0   0   2   4    0   0    1  0.316  0.435  0.368  0.803   165  0.052  0.353    8.7%  17.4%  2.00  -0.2   26.1%  23    9  L      ORIX Buffaloes      W
308        Kubota Yosuke  12  30  28   2   6   1   0   0   7    2   0   2   0   0  12   1    0   1    0  0.214  0.267  0.250  0.517    67  0.036  0.375   40.0%   3.3%  0.08  -0.7   43.3%  18    8  R      ORIX Buffaloes      W
309   Kurebayashi Kotaro   1   3   3   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000    0.0%   0.0%         0.0    0.0%  24    6  R      ORIX Buffaloes      W
311        Mikata Haruto   8  15  15   3   4   2   0   0   6    0   0   0   0   0   6   0    0   0    0  0.267  0.267  0.400  0.667   116  0.133  0.444   40.0%   0.0%  0.00  -0.0   40.0%  23   DH  R      ORIX Buffaloes      W
313          Mori Tomoya   1   3   3   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000   33.3%   0.0%  0.00   0.0   33.3%  30   DH  L      ORIX Buffaloes      W
314      Mugitani Yusuke   2   9   7   0   1   0   0   0   1    1   0   1   0   0   2   2    0   0    0  0.143  0.333  0.143  0.476    55  0.000  0.200   22.2%  22.2%  1.00  -0.3   44.4%  23    8  L      ORIX Buffaloes      W
316   Murakami Kyoichiro   5   8   6   0   2   0   0   0   2    0   0   0   2   0   0   0    0   0    0  0.333  0.333  0.333  0.666   117  0.000  0.333    0.0%   0.0%        -0.0    0.0%  25    2  R      ORIX Buffaloes      W
317             Naito Ho  12  42  41   2   6   3   0   0   9    5   0   0   0   0   8   1    0   0    2  0.146  0.167  0.220  0.387    22  0.074  0.182   19.0%   2.4%  0.12  -0.0   21.4%  21    5  R      ORIX Buffaloes      W
318       Nogami Shikira   4   6   5   1   1   0   0   0   1    0   0   0   0   0   2   1    0   0    0  0.200  0.333  0.200  0.533    74  0.000  0.333   33.3%  16.7%  0.50  -0.0   50.0%  19   DH  R      ORIX Buffaloes      W
319       Noguchi Tomoya   4  16  13   1   7   1   0   0   8    1   0   2   0   0   2   3    0   0    0  0.538  0.625  0.615  1.240   312  0.077  0.636   12.5%  18.8%  1.50  -0.7   31.2%  26    6  L      ORIX Buffaloes      W
322      Shimizu Musashi   3   5   5   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000   20.0%   0.0%  0.00   0.0   20.0%  23    4  R      ORIX Buffaloes      W
325      Sugimoto Yutaro   1   3   3   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -108  0.000  0.000   33.3%   0.0%  0.00   0.0   33.3%  35    9  R      ORIX Buffaloes      W
326         Sugisawa Ryu   6  25  21   3   5   1   0   0   6    1   1   1   0   0   4   4    0   0    0  0.238  0.360  0.286  0.646   112  0.048  0.294   16.0%  16.0%  1.00  -0.2   32.0%  26    8  L      ORIX Buffaloes      W
329        Tajima Kosuke   3   5   3   0   0   0   0   0   0    0   0   0   1   0   0   1    0   0    0  0.000  0.250  0.000  0.250   -20  0.000  0.000    0.0%  20.0%  1.00  -0.0   20.0%  26    2  R      ORIX Buffaloes      W
331     Teramoto Seiichi   6  12  10   2   3   0   0   0   3    1   1   0   0   1   1   1    0   0    0  0.300  0.333  0.300  0.633   107  0.000  0.300    8.3%   8.3%  1.00   0.2   16.7%  23    8  L      ORIX Buffaloes      W
335      Wakatsuki Kenya   2   4   4   0   2   0   0   0   2    0   0   0   0   0   0   0    0   0    0  0.500  0.500  0.500  1.000   231  0.000  0.500    0.0%   0.0%        -0.0    0.0%  30    2  R      ORIX Buffaloes      W
336      Watanabe Haruto   3   7   5   2   1   0   0   0   1    0   1   0   1   0   1   1    0   0    1  0.200  0.333  0.200  0.533    74  0.000  0.250   14.3%  14.3%  1.00   0.2   28.6%  26   DH  L      ORIX Buffaloes      W
339       Yamanaka Ryoma  10  40  37   3   8   0   0   0   8    2   0   0   0   1   8   2    0   0    0  0.216  0.250  0.216  0.466    50  0.000  0.267   20.0%   5.0%  0.25  -0.0   25.0%  25    3  L      ORIX Buffaloes      W
343       Yokoyama Seiya  10  42  40   2   8   1   0   0   9    1   1   0   0   0  17   2    0   0    0  0.200  0.238  0.225  0.463    49  0.025  0.348   40.5%   4.8%  0.12   0.1   45.2%  20    6  L      ORIX Buffaloes      W
345       Acevedo Stiven   5  12  11   1   3   1   0   0   4    0   2   0   0   0   3   0    0   1    0  0.273  0.333  0.364  0.697   111  0.091  0.375   25.0%   0.0%  0.00   0.3   25.0%  23    7  R       Lotte Marines      E
348        Chatani Kenta   6  13  11   3   6   0   0   0   6    1   0   0   0   0   1   1    0   1    0  0.545  0.615  0.545  1.160   248  0.000  0.600    7.7%   7.7%  1.00  -0.0   15.4%  28   DH  R       Lotte Marines      E
350        Fujioka Yudai   3  10   7   1   1   0   0   0   1    0   0   0   0   0   0   3    0   0    0  0.143  0.400  0.143  0.543    68  0.000  0.143    0.0%  30.0%  1.00  -0.0   30.0%  32    6  L       Lotte Marines      E
351        Fujita Kazuki   4   8   8   0   1   0   0   0   1    0   0   0   0   0   3   0    0   0    0  0.125  0.125  0.125  0.250   -20  0.000  0.200   37.5%   0.0%  0.00  -0.0   37.5%  20    9  L       Lotte Marines      E
352          Ikeda Raito   6  22  20   5   9   3   1   1  17    2   1   0   0   0   3   2    0   0    0  0.450  0.500  0.850  1.350   300  0.400  0.500   13.6%   9.1%  0.67   0.2   27.3%  26  UTL  R       Lotte Marines      E
353          Inoue Kouta   9  28  25   3   9   1   0   1  13    7   1   0   0   0   9   3    0   0    1  0.360  0.429  0.520  0.949   184  0.160  0.533   32.1%  10.7%  0.33   0.1   46.4%  24    9  R       Lotte Marines      E
354      Ishigaki Masami   8  23  22   2   5   1   0   0   6    0   0   0   0   0   3   1    0   0    0  0.227  0.261  0.273  0.534    63  0.046  0.263   13.0%   4.3%  0.33  -0.0   17.4%  27    3  R       Lotte Marines      E
355      Ishikawa Shingo  10  27  25   3   7   0   0   1  10    1   0   0   0   0   4   1    0   1    1  0.280  0.333  0.400  0.733   121  0.120  0.300   14.8%   3.7%  0.25  -0.0   22.2%  33   DH  R       Lotte Marines      E
357     Kakunaka Katsuya   6  10   7   3   2   0   0   1   5    6   0   0   0   1   1   2    0   0    0  0.286  0.400  0.714  1.114   231  0.428  0.167   10.0%  20.0%  2.00  -0.0   40.0%  39   DH  L       Lotte Marines      E
358          Kaneda Yuta   4   5   5   1   0   0   0   0   0    0   0   0   0   0   3   0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000   60.0%   0.0%  0.00   0.0   60.0%  21    4  L       Lotte Marines      E
360        Katsumata Rui   3   9   8   0   2   1   0   0   3    2   0   0   0   0   1   1    0   0    0  0.250  0.333  0.375  0.708   114  0.125  0.286   11.1%  11.1%  1.00  -0.0   22.2%  21    4  R       Lotte Marines      E
364         Kohno Hikaru   5   9   9   0   1   0   0   0   1    0   1   0   0   0   3   0    0   0    0  0.111  0.111  0.111  0.222   -29  0.000  0.167   33.3%   0.0%  0.00   0.2   33.3%  22    7  R       Lotte Marines      E
365     Matsuishi Shinya  12  35  29   1   7   0   0   0   7    0   0   0   3   0   6   3    0   0    2  0.241  0.313  0.241  0.554    70  0.000  0.304   17.1%   8.6%  0.50  -0.0   25.7%  20    6  R       Lotte Marines      E
366        Matsukawa Kou   1   5   3   0   0   0   0   0   0    0   0   0   0   0   1   2    0   0    0  0.000  0.400  0.000  0.400    28  0.000  0.000   20.0%  40.0%  2.00  -0.0   60.0%  22    2  R       Lotte Marines      E
368      Miyazaki Ryusei   1   5   5   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%   0.0%         0.0    0.0%  25    4  L       Lotte Marines      E
374       Nakamura Shogo   9  31  30   4   5   2   0   0   7    1   0   0   0   0   5   1    0   0    0  0.167  0.194  0.233  0.427    31  0.066  0.200   16.1%   3.2%  0.20  -0.0   19.4%  34    4  R       Lotte Marines      E
376           Oka Hiromi   1   4   4   0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.250  0.250  0.250  0.500    53  0.000  0.250    0.0%   0.0%        -0.0    0.0%  34    7  R       Lotte Marines      E
377        Okamura Ryoju  10  20  16   2   5   2   0   1  10    3   0   0   3   1   6   0    0   0    0  0.313  0.294  0.625  0.919   173  0.312  0.400   30.0%   0.0%  0.00  -0.0   35.0%  19    2  R       Lotte Marines      E
381         Sakurai Yuya  13  48  43   5  11   2   0   0  13    4   0   0   0   1  13   1    0   3    3  0.256  0.313  0.302  0.615    87  0.046  0.355   27.1%   2.1%  0.08  -0.0   29.2%  19    5  R       Lotte Marines      E
382        Satoh Toshiya   2   8   7   0   0   0   0   0   0    0   0   0   0   0   3   1    0   0    0  0.000  0.125  0.000  0.125   -56  0.000  0.000   37.5%  12.5%  0.33  -0.0   50.0%  28    2  L       Lotte Marines      E
383         Sugiyama Ryo   8  17  11   3   4   1   0   0   5    1   1   2   1   0   4   5    0   0    0  0.364  0.563  0.455  1.018   207  0.091  0.571   23.5%  29.4%  1.25  -0.5   52.9%  22    8  L       Lotte Marines      E
385          Takeda Aito  12  43  41   4  14   1   0   0  15    3   2   0   0   1   7   1    0   0    2  0.341  0.349  0.366  0.715   116  0.025  0.400   16.3%   2.3%  0.14   0.3   18.6%  29    8  R       Lotte Marines      E
386     Tamura Tatsuhiro   1   4   3   1   2   0   0   1   5    1   0   0   1   0   0   0    0   0    0  0.667  0.667  1.667  2.334   583  1.000  0.500    0.0%   0.0%        -0.0   25.0%  32    2  R       Lotte Marines      E
387    Tanimura Tsuyoshi   5   7   6   0   0   0   0   0   0    0   0   0   0   0   2   1    0   0    1  0.000  0.143  0.000  0.143   -50  0.000  0.000   28.6%  14.3%  0.50  -0.0   42.9%  19    3  L       Lotte Marines      E
388         Tatematsu Yu  10  31  25   0   2   0   0   0   2    2   1   0   0   0   7   6    0   0    0  0.080  0.258  0.080  0.338     7  0.000  0.111   22.6%  19.4%  0.86   0.1   41.9%  27    7  L       Lotte Marines      E
389    Tomiyama Konoshin   6   8   6   0   0   0   0   0   0    0   0   0   1   0   1   1    0   0    1  0.000  0.143  0.000  0.143   -50  0.000  0.000   12.5%  12.5%  1.00  -0.0   25.0%  20    2  R       Lotte Marines      E
390           Ueda Kyuto   2   9   9   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.111  0.111  0.111  0.222   -29  0.000  0.125   11.1%   0.0%  0.00  -0.0   11.1%  24    5  L       Lotte Marines      E
391         Wada Koshiro   2   9   7   1   2   1   0   0   3    3   0   0   1   1   1   0    0   0    0  0.286  0.250  0.429  0.679   104  0.143  0.286   11.1%   0.0%  0.00  -0.0   11.1%  27    8  L       Lotte Marines      E
393       Yamaguchi Koki   1   4   3   1   1   0   0   1   4    1   0   0   0   0   0   1    0   0    0  0.333  0.500  1.333  1.833   437  1.000  0.000    0.0%  25.0%  1.00  -0.0   50.0%  25    3  R       Lotte Marines      E
394       Yamamoto Daito   2   9   6   1   0   0   0   0   0    0   0   0   0   0   1   1    0   2    0  0.000  0.333  0.000  0.333     7  0.000  0.000   11.1%  11.1%  1.00  -0.0   22.2%  23    9  R       Lotte Marines      E
395      Yasuda Hisanori  11  30  23   1   7   2   0   0   9    1   1   1   0   0   4   7    0   0    0  0.304  0.467  0.391  0.858   159  0.087  0.368   13.3%  23.3%  1.75  -0.2   36.7%  27    3  L       Lotte Marines      E
396         Akihiro Yuto   5  19  16   3   5   1   0   0   6    3   0   0   0   1   5   2    0   0    0  0.313  0.368  0.375  0.743   133  0.062  0.417   26.3%  10.5%  0.40  -0.0   36.8%  23    3  L      SoftBank Hawks      W
397          Fujino Keio   8  20  20   2   6   0   0   1   9    2   0   3   0   0   1   0    0   0    0  0.300  0.300  0.450  0.750   134  0.150  0.278    5.0%   0.0%  0.00  -1.0   10.0%  22    8  R      SoftBank Hawks      W
398        Fujita Yutaro   2   2   1   1   1   1   0   0   2    1   0   0   0   0   0   1    0   0    0  1.000  1.000  2.000  3.000   833  1.000  1.000    0.0%  50.0%  1.00  -0.0   50.0%  21    2  R      SoftBank Hawks      W
401          Hirose Yuki   4  12  11   2   4   0   0   0   4    0   0   2   0   0   2   1    0   0    1  0.364  0.417  0.364  0.781   146  0.000  0.444   16.7%   8.3%  0.50  -0.7   25.0%  19    6  R      SoftBank Hawks      W
403          Ikhine Itua   1   4   3   1   1   0   0   0   1    0   0   0   0   0   1   1    0   0    0  0.333  0.500  0.333  0.833   164  0.000  0.500   25.0%  25.0%  1.00  -0.0   50.0%  21    7  L      SoftBank Hawks      W
404         Inoue Tomoya   5  15  13   5   4   0   1   1   9    2   0   0   0   0   2   2    0   0    1  0.308  0.400  0.692  1.092   240  0.384  0.300   13.3%  13.3%  1.00  -0.0   33.3%  23    7  R      SoftBank Hawks      W
405          Ishimi Soma   7  20  16   1   2   1   0   0   3    2   0   0   0   0   4   4    0   0    0  0.125  0.300  0.188  0.488    54  0.063  0.167   20.0%  20.0%  1.00  -0.0   40.0%  20    6  L      SoftBank Hawks      W
