Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Hirooka Taishi,24,6,103.0,-5.0,-62.5,-4.3,,-0.7,0.0,0.8,,,Yomiuri Giants,CL
Hirooka Taishi,24,7,9.2,0.1,13.3,0.9,0.0,,-0.8,-0.1,,,Yomiuri Giants,CL
Hirooka Taishi,24,9,10.0,0.6,77.2,0.6,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Wada Koshiro,22,7,3.0,0.6,257.4,0.6,0.0,,0.0,0.0,,,Lotte Marines,PL
Wada Koshiro,22,8,76.0,-0.3,-5.1,-1.4,1.1,,0.0,0.3,,,Lotte Marines,PL
Wada Koshiro,22,9,46.2,2.1,57.9,2.1,0.0,,0.0,-0.2,,,Lotte Marines,PL
Wada Koshiro,22,DH,11.0,,,,,,,-0.1,,,Lotte Marines,PL
Matsubara Seiya,26,7,138.0,5.2,48.5,4.1,1.0,,0.1,-1.3,,,Yomiuri Giants,CL
Matsubara Seiya,26,8,274.1,6.2,29.1,7.3,-1.2,,0.1,0.9,,,Yomiuri Giants,CL
Matsubara Seiya,26,9,516.2,0.0,0.0,-0.8,0.7,,0.1,-2.0,,,Yomiuri Giants,CL
Kumagai Takahiro,25,4,3.0,0.2,85.8,0.2,,0.0,0.0,0.0,,,Hanshin Tigers,CL
Kumagai Takahiro,25,5,9.0,0.2,28.6,0.0,,0.0,0.1,0.0,,,Hanshin Tigers,CL
Kumagai Takahiro,25,7,40.0,2.3,74.0,2.3,0.0,,0.0,-0.4,,,Hanshin Tigers,CL
Kumagai Takahiro,25,8,6.0,-0.2,-42.9,-0.2,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Kumagai Takahiro,25,9,18.0,-0.8,-57.2,-0.7,-0.1,,0.0,-0.1,,,Hanshin Tigers,CL
Adachi Ryoichi,33,4,614.0,-0.1,-0.2,3.6,,-1.9,-1.8,1.7,,,ORIX Buffaloes,PL
Adachi Ryoichi,33,6,201.0,4.1,26.3,2.7,,1.4,-0.1,1.6,,,ORIX Buffaloes,PL
Sekine Taiki,26,7,36.0,-2.9,-103.7,-2.8,0.0,,0.0,-0.3,,,DeNA BayStars,CL
Sekine Taiki,26,8,36.0,0.1,3.6,0.0,0.1,,0.0,0.1,,,DeNA BayStars,CL
Sekine Taiki,26,9,165.2,-1.0,-7.8,-0.1,-0.9,,0.0,-0.7,,,DeNA BayStars,CL
Kitamura Takumi,25,3,55.0,-0.1,-2.3,-0.2,,-0.1,0.2,-0.6,,,Yomiuri Giants,CL
Kitamura Takumi,25,4,161.2,-0.4,-3.2,-1.0,,0.6,0.1,0.4,,,Yomiuri Giants,CL
Kitamura Takumi,25,5,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Wakabayashi Gakuto,23,7,206.1,1.7,10.6,1.9,-0.4,,0.2,-2.0,,,Seibu Lions,PL
Wakabayashi Gakuto,23,8,120.1,-1.3,-13.9,-1.1,-0.2,,0.0,0.4,,,Seibu Lions,PL
Wakabayashi Gakuto,23,9,3.0,0.1,42.9,0.3,-0.2,,0.0,0.0,,,Seibu Lions,PL
Sano Yukikazu,22,7,5.1,-0.1,-24.3,0.0,-0.1,,0.0,-0.1,,,ORIX Buffaloes,PL
Sano Yukikazu,22,8,8.0,-0.1,-16.1,-0.1,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Sano Yukikazu,22,9,11.0,0.3,35.1,0.3,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Sano Yukikazu,22,DH,3.2,,,,,,,0.0,,,ORIX Buffaloes,PL
Suzuki Shohei,23,7,44.0,2.3,67.3,1.9,0.4,,0.0,-0.4,,,Seibu Lions,PL
Suzuki Shohei,23,9,22.0,-1.9,-111.2,-1.7,-0.3,,0.0,-0.1,,,Seibu Lions,PL
Suzuki Shohei,23,DH,30.2,,,,,,,-0.4,,,Seibu Lions,PL
Ohshiro Koji,28,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,ORIX Buffaloes,PL
Ohshiro Koji,28,4,98.0,-0.4,-5.3,-0.8,,0.8,-0.3,0.3,,,ORIX Buffaloes,PL
Ohshiro Koji,28,5,25.0,0.6,30.9,0.3,,0.1,0.2,-0.1,,,ORIX Buffaloes,PL
Ohshiro Koji,28,6,55.0,1.2,28.1,2.1,,0.0,-1.0,0.4,,,ORIX Buffaloes,PL
Takeda Aito,24,7,18.0,-0.1,-7.2,-0.2,0.1,,0.0,-0.2,,,Seibu Lions,PL
Takeda Aito,24,8,41.0,0.1,3.1,0.3,-0.2,,0.0,0.1,,,Seibu Lions,PL
Takeda Aito,24,9,679.2,2.9,5.5,4.4,-1.7,,0.2,-2.7,,,Seibu Lions,PL
Takeda Aito,24,DH,1.0,,,,,,,0.0,,,Seibu Lions,PL
Nakashima Takuya,30,4,9.0,-0.8,-114.4,0.0,,-0.1,-0.7,0.0,,,Nipponham Fighters,PL
Nakashima Takuya,30,6,330.0,4.5,17.6,4.0,,0.2,0.3,2.7,,,Nipponham Fighters,PL
Nakashima Takuya,30,DH,5.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Kobukata Hiroto,25,4,5.0,0.5,128.7,0.6,,-0.1,0.0,0.0,,,Rakuten Eagles,PL
Kobukata Hiroto,25,6,891.0,-15.7,-22.7,-10.5,,-2.7,-2.5,7.3,,,Rakuten Eagles,PL
Kobukata Hiroto,25,DH,4.0,,,,,,,0.0,,,Rakuten Eagles,PL
Takamatsu Wataru,21,4,174.0,0.4,3.0,1.5,,0.2,-1.3,0.5,,,Chunichi Dragons,CL
Takamatsu Wataru,21,7,62.2,2.1,43.1,1.6,0.4,,0.1,-0.6,,,Chunichi Dragons,CL
Takamatsu Wataru,21,8,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Chunichi Dragons,CL
Takamatsu Wataru,21,9,18.0,-2.6,-185.9,-2.7,0.2,,0.0,-0.1,,,Chunichi Dragons,CL
Takamatsu Wataru,21,DH,2.0,,,,,,,0.0,,,Chunichi Dragons,CL
Takeda Kengo,27,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Takeda Kengo,27,7,50.2,1.8,45.7,1.6,0.1,,0.0,-0.5,,,Chunichi Dragons,CL
Takeda Kengo,27,8,26.0,-2.8,-138.6,-2.8,0.0,,0.0,0.1,,,Chunichi Dragons,CL
Takeda Kengo,27,9,89.0,0.0,0.0,0.8,-0.8,,0.0,-0.4,,,Chunichi Dragons,CL
Yachi Ryota,30,3,21.0,0.2,12.3,0.1,,0.0,0.1,-0.2,,,Nipponham Fighters,PL
Yachi Ryota,30,4,39.0,0.9,29.7,0.7,,0.1,0.1,0.1,,,Nipponham Fighters,PL
Yachi Ryota,30,5,87.2,-1.1,-16.1,-1.4,,0.4,-0.2,-0.3,,,Nipponham Fighters,PL
Yachi Ryota,30,6,87.0,-4.6,-68.0,-4.7,,-0.3,0.4,0.7,,,Nipponham Fighters,PL
Makihara Taisei,28,4,72.1,-1.7,-30.3,-2.0,,0.0,0.3,0.2,,,SoftBank Hawks,PL
Makihara Taisei,28,5,27.0,0.2,9.5,0.7,,0.0,-0.5,-0.1,,,SoftBank Hawks,PL
Makihara Taisei,28,6,170.2,0.2,1.5,1.2,,-0.7,-0.3,1.4,,,SoftBank Hawks,PL
Makihara Taisei,28,7,15.0,-0.3,-25.7,-0.1,-0.2,,0.0,-0.1,,,SoftBank Hawks,PL
Makihara Taisei,28,8,316.0,1.9,7.7,0.9,1.8,,-0.8,1.0,,,SoftBank Hawks,PL
Makihara Taisei,28,9,3.0,0.3,128.7,0.3,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Makihara Taisei,28,DH,13.0,,,,,,,-0.2,,,SoftBank Hawks,PL
Kohri Takuya,23,2,19.0,-0.3,-20.3,,-0.1,,-0.2,0.3,-0.3,-0.1,Nipponham Fighters,PL
Kohri Takuya,23,3,7.0,-0.6,-110.3,-0.6,,0.0,0.0,-0.1,,,Nipponham Fighters,PL
Kohri Takuya,23,4,13.0,0.0,0.0,0.0,,0.0,0.1,0.0,,,Nipponham Fighters,PL
Kohri Takuya,23,5,75.0,0.3,5.1,0.7,,-0.1,-0.3,-0.3,,,Nipponham Fighters,PL
Kohri Takuya,23,7,9.0,-0.4,-57.2,-0.4,0.0,,0.0,-0.1,,,Nipponham Fighters,PL
Kohri Takuya,23,9,8.0,-1.3,-209.1,-1.3,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Nakagawa Keita,25,3,82.0,2.6,40.8,2.2,,0.0,0.4,-0.9,,,ORIX Buffaloes,PL
Nakagawa Keita,25,7,71.0,-0.9,-16.3,-2.0,1.0,,0.0,-0.7,,,ORIX Buffaloes,PL
Nakagawa Keita,25,8,177.2,0.4,2.9,0.1,0.3,,0.0,0.6,,,ORIX Buffaloes,PL
Nakagawa Keita,25,DH,2.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Nishiura Naomichi,30,5,9.0,-0.3,-42.9,-0.3,,0.0,0.0,0.0,,,Yakult Swallows,CL
Nishiura Naomichi,30,6,625.0,2.6,5.4,2.8,,2.3,-2.5,5.1,,,Yakult Swallows,CL
Nishiura Naomichi,30,DH,1.0,,,,,,,0.0,,,Yakult Swallows,CL
Ohta Taishi,31,8,47.0,2.4,65.7,1.1,1.3,,0.0,0.2,,,Nipponham Fighters,PL
Ohta Taishi,31,9,341.2,-8.3,-31.3,-6.7,-1.7,,0.1,-1.4,,,Nipponham Fighters,PL
Ohta Taishi,31,DH,2.0,,,,,,,0.0,,,Nipponham Fighters,PL
Tanaka Shunta,27,3,29.2,-0.2,-8.7,0.5,,-0.1,-0.6,-0.3,,,DeNA BayStars,CL
Tanaka Shunta,27,4,87.0,-1.5,-22.2,0.4,,-0.8,-1.0,0.2,,,DeNA BayStars,CL
Tanaka Shunta,27,5,21.0,0.4,24.5,0.2,,0.0,0.2,-0.1,,,DeNA BayStars,CL
Tanaka Shunta,27,6,22.0,0.6,35.1,0.1,,0.3,0.2,0.2,,,DeNA BayStars,CL
Yamamoto Yasuhiro,27,3,15.0,0.4,34.3,0.4,,0.0,0.1,-0.2,,,Hanshin Tigers,CL
Yamamoto Yasuhiro,27,4,31.0,-0.4,-16.6,-0.2,,-0.3,0.2,0.1,,,Hanshin Tigers,CL
Yamamoto Yasuhiro,27,5,42.0,0.4,12.3,0.8,,0.0,-0.4,-0.2,,,Hanshin Tigers,CL
Yamamoto Yasuhiro,27,6,71.0,-0.3,-5.4,0.8,,-0.1,-1.0,0.6,,,Hanshin Tigers,CL
Itayama Yutaro,27,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Hanshin Tigers,CL
Itayama Yutaro,27,7,58.0,2.3,51.0,2.1,0.1,,0.0,-0.6,,,Hanshin Tigers,CL
Itayama Yutaro,27,8,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Itayama Yutaro,27,9,9.0,0.3,42.9,0.3,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Kyoda Yota,27,6,916.2,5.5,7.7,4.9,,-1.3,2.0,7.5,,,Chunichi Dragons,CL
Otosaka Tomo,27,7,6.0,0.3,64.4,0.3,0.0,,0.0,-0.1,,,DeNA BayStars,CL
Otosaka Tomo,27,8,15.0,-1.1,-94.4,-0.7,-0.4,,0.0,0.0,,,DeNA BayStars,CL
Otosaka Tomo,27,9,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,DeNA BayStars,CL
Nishikawa Manaya,22,7,32.2,2.6,102.3,2.0,0.6,,0.0,-0.3,,,Seibu Lions,PL
Nishikawa Manaya,22,DH,36.0,,,,,,,-0.4,,,Seibu Lions,PL
Umino Takashi,23,2,18.0,0.0,0.0,,0.2,,-0.2,0.3,0.0,0.1,SoftBank Hawks,PL
Miyoshi Takumi,28,4,16.0,0.1,8.0,0.2,,-0.1,0.1,0.0,,,Hiroshima Carp,CL
Miyoshi Takumi,28,5,72.0,-0.9,-16.1,-0.3,,-0.3,-0.3,-0.3,,,Hiroshima Carp,CL
Miyoshi Takumi,28,6,8.0,0.3,48.3,0.2,,0.1,0.0,0.1,,,Hiroshima Carp,CL
Genda Sosuke,28,6,1019.2,21.1,26.6,14.2,,4.5,2.4,8.3,,,Seibu Lions,PL
Mitsumata Taiki,29,4,112.0,1.9,21.8,1.2,,0.2,0.5,0.3,,,Chunichi Dragons,CL
Mitsumata Taiki,29,5,7.0,0.2,36.8,0.2,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Mitsumata Taiki,29,6,176.1,-2.6,-19.0,-1.8,,0.1,-0.9,1.4,,,Chunichi Dragons,CL
Shiomi Yasutaka,28,8,1041.1,5.7,7.0,2.4,3.1,,0.2,3.5,,,Yakult Swallows,CL
Masuda Daiki,27,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Masuda Daiki,27,4,50.0,2.8,72.1,2.8,,-0.3,0.3,0.1,,,Yomiuri Giants,CL
Masuda Daiki,27,5,12.0,0.0,0.0,-0.1,,0.0,0.1,0.0,,,Yomiuri Giants,CL
Masuda Daiki,27,6,24.0,0.4,21.4,0.2,,0.0,0.2,0.2,,,Yomiuri Giants,CL
Masuda Daiki,27,7,5.2,0.7,158.1,-0.1,0.8,,0.0,-0.1,,,Yomiuri Giants,CL
Masuda Daiki,27,8,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Masuda Daiki,27,9,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Motoyama Hiyu,22,4,19.0,0.1,6.8,0.1,,-0.2,0.1,0.1,,,Yakult Swallows,CL
Motoyama Hiyu,22,5,7.1,-0.3,-52.9,-0.3,,0.0,0.0,0.0,,,Yakult Swallows,CL
Motoyama Hiyu,22,6,538.1,-7.8,-18.6,-8.6,,0.6,0.2,4.4,,,Yakult Swallows,CL
Ebina Tatsuo,23,7,10.2,0.1,12.0,0.1,0.0,,0.0,-0.1,,,DeNA BayStars,CL
Ebina Tatsuo,23,9,15.0,0.4,34.3,0.6,-0.2,,0.0,-0.1,,,DeNA BayStars,CL
Uebayashi Seiji,25,7,12.0,1.0,107.2,1.0,0.0,,0.0,-0.1,,,SoftBank Hawks,PL
Uebayashi Seiji,25,8,153.0,-3.6,-30.3,-3.2,-0.5,,0.0,0.5,,,SoftBank Hawks,PL
Uebayashi Seiji,25,9,16.0,-1.0,-80.4,-0.6,-0.4,,0.0,-0.1,,,SoftBank Hawks,PL
Sumitani Ginjiro,33,2,170.0,-1.5,-11.4,,-1.6,,0.1,2.4,-2.9,0.0,Yomiuri Giants,CL
Kimura Fumikazu,32,8,14.0,-0.6,-55.2,-0.1,-0.5,,0.0,0.0,,,Seibu Lions,PL
Kimura Fumikazu,32,9,105.0,-1.1,-13.5,-1.2,0.1,,0.0,-0.4,,,Seibu Lions,PL
Kimura Fumikazu,32,DH,4.0,,,,,,,0.0,,,Seibu Lions,PL
Isobata Ryota,22,8,159.0,1.1,8.9,1.5,-0.4,,0.0,0.5,,,Nipponham Fighters,PL
Isobata Ryota,22,DH,1.0,,,,,,,0.0,,,Nipponham Fighters,PL
Mannami Chusei,21,7,13.0,-0.2,-19.8,-0.3,0.0,,0.0,-0.1,,,Nipponham Fighters,PL
Mannami Chusei,21,8,110.0,0.5,5.8,-0.5,1.0,,0.0,0.4,,,Nipponham Fighters,PL
Mannami Chusei,21,9,165.0,2.8,21.8,3.3,-0.6,,0.0,-0.7,,,Nipponham Fighters,PL
Mannami Chusei,21,DH,1.0,,,,,,,0.0,,,Nipponham Fighters,PL
Tsuruoka Shinya,40,2,48.0,-0.1,-2.7,,-0.2,,0.1,0.7,-1.2,-0.1,Nipponham Fighters,PL
Asama Daiki,25,7,58.0,3.1,68.8,2.8,0.3,,0.1,-0.6,,,Nipponham Fighters,PL
Asama Daiki,25,8,755.2,13.2,22.5,11.8,1.2,,0.2,2.5,,,Nipponham Fighters,PL
Asama Daiki,25,9,64.0,1.2,24.1,1.1,0.1,,0.0,-0.3,,,Nipponham Fighters,PL
Asama Daiki,25,DH,11.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Watanabe Ryo,26,4,675.2,-7.9,-15.0,-8.7,,1.8,-1.0,1.8,,,Nipponham Fighters,PL
Watanabe Ryo,26,5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Murabayashi Itsuki,23,4,61.2,0.5,10.4,1.1,,-0.2,-0.4,0.2,,,Rakuten Eagles,PL
Murabayashi Itsuki,23,5,49.0,0.1,2.6,-0.1,,0.0,0.2,-0.2,,,Rakuten Eagles,PL
Murabayashi Itsuki,23,6,58.1,0.1,2.2,0.1,,-0.3,0.3,0.5,,,Rakuten Eagles,PL
Murabayashi Itsuki,23,DH,5.0,,,,,,,-0.1,,,Rakuten Eagles,PL
Shigenobu Shinnosuke,28,7,112.0,-0.2,-2.3,-0.5,0.2,,0.1,-1.1,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,28,8,37.2,-0.3,-10.2,-0.4,0.2,,0.0,0.1,,,Yomiuri Giants,CL
