                      Player Age Pos    Inn    TZR TZR/143   RngR   ARM   DPR  ErrR  Pos Adj Framing Blocking                Team League
0        Yanagimachi Tatsuru  25   7   10.0    1.3   167.3    1.2   0.1         0.0     -0.1                       SoftBank Hawks     WL
1        Yanagimachi Tatsuru  25   8   33.0    1.7    66.3    1.5   0.1         0.0      0.1                       SoftBank Hawks     WL
2        Yanagimachi Tatsuru  25   9   22.0    0.3    17.6    0.6  -0.3         0.0     -0.1                       SoftBank Hawks     WL
3        Yanagimachi Tatsuru  25  DH    7.0                                             -0.1                       SoftBank Hawks     WL
4                 Kita Ryoto  19   3  122.1   -1.9   -20.0   -2.3         0.0   0.4     -1.4                       ORIX Buffaloes     WL
5                 Kita Ryoto  19   7  244.0   -0.2    -1.1   -0.8   0.4         0.3     -2.3                       ORIX Buffaloes     WL
6                 Kita Ryoto  19   9  307.0   -5.3   -22.2   -3.0  -2.3         0.0     -1.2                       ORIX Buffaloes     WL
7                 Kita Ryoto  19  DH  149.0                                             -1.8                       ORIX Buffaloes     WL
8            Nishimaki Kenji  23   4  302.2    3.1    13.2    3.8        -0.9   0.1      0.8                        Lotte Marines     EL
9            Nishimaki Kenji  23   5   80.1    3.3    52.9    2.4        -0.1   1.0     -0.3                        Lotte Marines     EL
10           Nishimaki Kenji  23   6   99.0    2.3    29.9    3.0        -0.9   0.3      0.8                        Lotte Marines     EL
11           Nishimaki Kenji  23   7   24.0    0.5    26.8   -0.2   0.7         0.0     -0.2                        Lotte Marines     EL
12           Nishimaki Kenji  23   8  137.0    0.5     4.7    1.1  -0.7         0.1      0.5                        Lotte Marines     EL
13           Nishimaki Kenji  23  DH    3.0                                              0.0                        Lotte Marines     EL
14                Tamiya Yua  22   2  162.0   -1.1    -8.7         -0.6        -0.4      2.3    -2.3      0.0  Nipponham Fighters     EL
15                Tamiya Yua  22   7   20.0    0.4    25.7    1.2   0.0        -0.8     -0.2                   Nipponham Fighters     EL
16                Tamiya Yua  22   9   60.0   -2.3   -49.3   -2.4   0.1         0.0     -0.2                   Nipponham Fighters     EL
17                Tamiya Yua  22  DH   43.0                                             -0.5                   Nipponham Fighters     EL
18           Hosokawa Ryohei  20   4   69.0    2.8    52.2    3.4         0.2  -0.8      0.2                   Nipponham Fighters     EL
19           Hosokawa Ryohei  20   6  213.0    4.3    26.0    3.8        -0.6   1.1      1.7                   Nipponham Fighters     EL
20           Hosokawa Ryohei  20   7   14.0   -0.2   -18.4   -0.3   0.0         0.0     -0.1                   Nipponham Fighters     EL
21           Hosokawa Ryohei  20   8  131.1   -2.2   -21.6   -3.2   0.9         0.1      0.4                   Nipponham Fighters     EL
22           Hosokawa Ryohei  20   9   58.1    0.0     0.0   -0.1   0.0         0.0     -0.2                   Nipponham Fighters     EL
23           Hosokawa Ryohei  20  DH    8.0                                             -0.1                   Nipponham Fighters     EL
24            Nakayama Raito  20   4  102.2   -2.5   -31.3   -3.5         0.4   0.6      0.3                       Yomiuri Giants     EL
25            Nakayama Raito  20   6  311.0    2.0     8.3   -0.7         1.1   1.6      2.5                       Yomiuri Giants     EL
26            Takeoka Ryusei  21   4  297.1    4.1    17.7    2.0         1.2   0.9      0.8                      Yakult Swallows     EL
27            Takeoka Ryusei  21   6  317.1   -2.4    -9.7   -0.3         0.0  -2.1      2.6                      Yakult Swallows     EL
28               Itoh Kosuke  22   7   90.2   -1.9   -27.0   -2.0   0.1         0.1     -0.9                     Chunichi Dragons     WL
29               Itoh Kosuke  22   8  269.2   -2.2   -10.5   -3.0   0.6         0.2      0.9                     Chunichi Dragons     WL
30               Itoh Kosuke  22   9   84.0   -4.4   -67.4   -3.2  -1.2         0.0     -0.3                     Chunichi Dragons     WL
31           Hatsuki Ryutaro  22   4  166.0    0.5     3.9   -0.4         0.3   0.6      0.4                       Hiroshima Carp     WL
32           Hatsuki Ryutaro  22   5   38.0   -1.4   -47.4   -0.4         0.2  -1.1     -0.1                       Hiroshima Carp     WL
33           Hatsuki Ryutaro  22   7   44.0   -0.4   -11.7   -0.3  -0.1         0.0     -0.4                       Hiroshima Carp     WL
34           Hatsuki Ryutaro  22   8  250.2   14.5    74.4   14.3  -0.1         0.3      0.8                       Hiroshima Carp     WL
35           Hatsuki Ryutaro  22   9   65.2   -1.0   -19.6   -1.9   0.9         0.0     -0.3                       Hiroshima Carp     WL
36           Matsubara Seiya  27   7   32.0   -1.3   -52.3   -1.3   0.0         0.0     -0.3                       Yomiuri Giants     EL
37           Matsubara Seiya  27   8  318.0    0.6     2.4    0.0   1.2        -0.6      1.1                       Yomiuri Giants     EL
38           Matsubara Seiya  27   9  116.0    0.6     6.7    0.8  -0.2         0.0     -0.5                       Yomiuri Giants     EL
39           Namiki Hidetaka  23   7   92.0   -1.5   -21.0   -0.4  -1.2         0.1     -0.9                      Yakult Swallows     EL
40           Namiki Hidetaka  23   8  421.2    5.6    17.1    7.4  -2.2         0.3      1.4                      Yakult Swallows     EL
41           Namiki Hidetaka  23   9   82.2    1.0    15.6    1.0   0.1         0.0     -0.3                      Yakult Swallows     EL
42           Namiki Hidetaka  23  DH    3.0                                              0.0                      Yakult Swallows     EL
43              Ebina Tatsuo  24   7   63.0   -0.2    -4.1   -0.5   0.2         0.1     -0.6                        DeNA BayStars     EL
44              Ebina Tatsuo  24   8  132.1    4.4    42.8    2.1   2.2         0.1      0.4                        DeNA BayStars     EL
45              Ebina Tatsuo  24   9   47.0    1.0    27.4    1.4  -0.5         0.0     -0.2                        DeNA BayStars     EL
46              Ebina Tatsuo  24  DH    8.0                                             -0.1                        DeNA BayStars     EL
