                   Player    G   PA   AB    R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%     BB%  BB/K                Team League
61        Chono Hisayoshi   58  134  123   11   26   5   0   3   40   15   2   0   0   1   34   10    0   0    3  0.211  0.269  0.325  0.594    79  0.114  0.264   35.1%   25.4%    7.5%  0.29      Hiroshima Carp     CL
63       Dohbayashi Shota  101  274  255   25   62  16   0   8  102   28   1   2   5   1   82   11    0   2    6  0.243  0.279  0.400  0.679   104  0.157  0.325   36.9%   29.9%    4.0%  0.13      Hiroshima Carp     CL
64          Endoh Atsushi   20   32   30    0    2   0   0   0    2    4   0   0   2   0   13    0    0   0    2  0.067  0.067  0.067  0.134   -62  0.000  0.118   40.6%   40.6%    0.0%  0.00      Hiroshima Carp     CL
67        Hatsuki Ryutaro   44   99   94   10   23   5   2   0   32   10   2   3   1   0   17    4    1   0    1  0.245  0.276  0.340  0.616    86  0.095  0.299   21.2%   17.2%    4.0%  0.24      Hiroshima Carp     CL
70        Ishihara Tomoki    9   16   13    0    2   0   0   0    2    0   0   0   2   0    3    1    0   0    1  0.154  0.214  0.154  0.368    12  0.000  0.200   25.0%   18.8%    6.2%  0.33      Hiroshima Carp     CL
71      Isomura Yoshitaka   43  126  114   18   27   5   0   3   41   15   0   0   3   0   20    7    0   2    4  0.237  0.293  0.360  0.653    97  0.123  0.264   23.8%   15.9%    5.6%  0.35      Hiroshima Carp     CL
73        Kikuchi Ryosuke  123  522  462   51  121  25   1   6  166   45   2   3  32   2   70   24    0   2    7  0.262  0.300  0.359  0.659    99  0.097  0.296   19.2%   13.4%    4.6%  0.34      Hiroshima Carp     CL
76           Kozono Kaito  127  511  473   57  126  12   6   7  171   38   2   2   8   5   76   24    2   1   11  0.266  0.300  0.362  0.662   101  0.096  0.301   20.9%   14.9%    4.7%  0.32      Hiroshima Carp     CL
77              Kuri Aren   26   44   35    2    1   0   0   0    1    0   0   0   8   0   14    1    0   0    2  0.029  0.056  0.029  0.085   -77  0.000  0.048   34.1%   31.8%    2.3%  0.07      Hiroshima Carp     CL
81       Matsuyama Ryuhei   88  166  152    9   33   7   0   2   46   23   0   0   0   3   22   11    1   0    2  0.217  0.265  0.303  0.568    72  0.086  0.237   21.1%   13.3%    6.6%  0.50      Hiroshima Carp     CL
82           McBroom Ryan  128  508  448   57  122  25   0  17  198   74   0   0   0   3  105   52    2   5   13  0.272  0.352  0.442  0.794   140  0.170  0.319   34.3%   20.7%   10.2%  0.50      Hiroshima Carp     CL
83         Miyoshi Takumi   10    2    2    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000  0.000   50.0%   50.0%    0.0%  0.00      Hiroshima Carp     CL
84        Mochimaru Taiki    5    6    6    0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000  0.000   50.0%   50.0%    0.0%  0.00      Hiroshima Carp     CL
85            Mori Shohei    8    2    1    0    0   0   0   0    0    0   0   0   1   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000          50.0%   50.0%    0.0%  0.00      Hiroshima Carp     CL
86       Morishita Masato   27   65   58    4   11   2   1   0   15    7   0   0   6   0   14    1    0   0    0  0.190  0.203  0.259  0.462    38  0.069  0.250   23.1%   21.5%    1.5%  0.07      Hiroshima Carp     CL
88         Nakamura Kento   63  137  121   12   29   3   0   3   41   10   0   0   7   1   31    8    2   0    1  0.240  0.285  0.339  0.624    88  0.099  0.295   30.7%   22.6%    5.8%  0.26      Hiroshima Carp     CL
89        Nakamura Shosei   27   58   57    1   11   2   0   0   13    5   0   2   0   0    8    1    0   0    0  0.193  0.207  0.228  0.435    31  0.035  0.224   15.5%   13.8%    1.7%  0.12      Hiroshima Carp     CL
91          Nirasawa Yuya    7   12   10    0    1   0   0   0    1    0   0   0   1   0    1    1    0   0    0  0.100  0.182  0.100  0.282   -15  0.000  0.111   16.7%    8.3%    8.3%  1.00      Hiroshima Carp     CL
92        Nishikawa Ryoma   97  424  390   60  123  19   3  10  178   53   2   2   0   2   74   30    4   2    8  0.315  0.366  0.456  0.822   149  0.141  0.367   26.9%   17.5%    7.1%  0.41      Hiroshima Carp     CL
93         Noma Takayoshi   85  338  317   42   99  21   3   0  126   16   7   5   4   0   53   16    0   1    5  0.312  0.347  0.397  0.744   125  0.085  0.375   20.4%   15.7%    4.7%  0.30      Hiroshima Carp     CL
94          Nomura Yusuke    9   12   11    1    1   0   0   0    1    2   0   0   1   0    4    0    0   0    0  0.091  0.091  0.091  0.182   -48  0.000  0.143   33.3%   33.3%    0.0%  0.00      Hiroshima Carp     CL
95         Ohmichi Haruki    3    3    1    0    0   0   0   0    0    0   0   0   1   0    0    1    0   0    0  0.000  0.500  0.000  0.500    64  0.000  0.000   33.3%    0.0%   33.3%  1.00      Hiroshima Carp     CL
96          Ohmori Minoru   52   76   69    8   14   2   2   1   23    3   0   2   0   0   17    6    0   1    2  0.203  0.276  0.333  0.609    84  0.130  0.255   31.6%   22.4%    7.9%  0.35      Hiroshima Carp     CL
97          Ohsera Daichi   23   48   39    1    6   0   0   0    6    2   0   0   7   0   18    2    0   0    0  0.154  0.195  0.154  0.349     5  0.000  0.286   41.7%   37.5%    4.2%  0.11      Hiroshima Carp     CL
98         Sakakura Shogo  143  599  539   73  155  18   3  16  227   68   2   1   0   4   81   46    3  10   14  0.288  0.352  0.421  0.773   135  0.133  0.312   23.9%   13.5%    7.7%  0.57      Hiroshima Carp     CL
100        Shirahama Yuta    4    6    4    0    0   0   0   0    0    0   0   0   2   0    1    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000  0.000   16.7%   16.7%    0.0%  0.00      Hiroshima Carp     CL
101           Sone Kaisei   44    7    6    9    0   0   0   0    0    0   4   3   1   0    3    0    0   0    0  0.000  0.000  0.000  0.000  -104  0.000  0.000   42.9%   42.9%    0.0%  0.00      Hiroshima Carp     CL
102         Suekane Shota   31   80   77    9   23   3   1   2   34   14   0   0   0   2   20    1    0   0    2  0.299  0.300  0.442  0.742   123  0.143  0.368   28.7%   25.0%    1.2%  0.05      Hiroshima Carp     CL
103        Tamamura Shogo    9   12   11    0    3   1   0   0    4    1   0   0   1   0    7    0    0   0    0  0.273  0.273  0.364  0.637    91  0.091  0.750   58.3%   58.3%    0.0%  0.00      Hiroshima Carp     CL
104         Tanaka Kosuke   41   45   40    2    8   1   1   0   11    1   0   1   0   1   14    3    0   1    0  0.200  0.267  0.275  0.542    64  0.075  0.296   37.8%   31.1%    6.7%  0.21      Hiroshima Carp     CL
105         Tokoda Hiroki   17   38   32    0    6   1   0   0    7    2   0   0   6   0    7    0    0   0    1  0.188  0.188  0.219  0.407    22  0.031  0.240   18.4%   18.4%    0.0%  0.00      Hiroshima Carp     CL
107        Uemoto Takashi   94  300  261   36   80   9   1   2   97   18   2   1  10   0   31   21    5   8    8  0.307  0.376  0.372  0.748   128  0.065  0.342   18.0%   10.3%    7.0%  0.68      Hiroshima Carp     CL
108            Ugusa Koki   45   98   88    6   18   2   0   1   23    6   0   1   1   0   23    4    0   5    2  0.205  0.278  0.261  0.539    64  0.056  0.266   28.6%   23.5%    4.1%  0.17      Hiroshima Carp     CL
110           Yano Masaya   55   78   67   11   13   0   0   2   19    5   0   1   3   0   21    7    0   1    0  0.194  0.280  0.284  0.564    72  0.090  0.250   38.5%   26.9%    9.0%  0.33      Hiroshima Carp     CL
112         Ariyoshi Yuki    1    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000    0.0%    0.0%    0.0%             DeNA BayStars     CL
113          Austin Tyler   38   38   32    3    5   2   0   1   10    3   0   0   0   0   14    6    1   0    1  0.156  0.289  0.313  0.602    77  0.157  0.235   55.3%   36.8%   15.8%  0.43       DeNA BayStars     CL
114         Azuma Katsuki   12   15   14    0    1   0   0   0    1    0   0   0   1   0    5    0    0   0    0  0.071  0.071  0.071  0.142   -56  0.000  0.111   33.3%   33.3%    0.0%  0.00       DeNA BayStars     CL
115           Chino Naoto   16   14   13    4    2   0   0   0    2    0   1   0   0   0    5    1    0   0    0  0.154  0.214  0.154  0.368    12  0.000  0.250   42.9%   35.7%    7.1%  0.20       DeNA BayStars     CL
116          Ebina Tatsuo   61  181  158   21   39   4   0   3   52    8   6   5   7   0   43   10    0   6    3  0.247  0.316  0.329  0.645    90  0.082  0.321   30.9%   23.8%    5.5%  0.23       DeNA BayStars     CL
118         Fujita Kazuya   33   40   36    1    9   0   0   0    9    5   0   0   0   0    5    4    0   0    1  0.250  0.325  0.250  0.575    71  0.000  0.290   22.5%   12.5%   10.0%  0.80       DeNA BayStars     CL
119       Gsellman Robert    4    6    6    0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   50.0%   50.0%    0.0%  0.00       DeNA BayStars     CL
120    Hamaguchi Haruhiro   19   34   30    0    3   0   0   0    3    1   0   0   4   0   13    0    0   0    0  0.100  0.100  0.100  0.200   -39  0.000  0.176   38.2%   38.2%    0.0%  0.00       DeNA BayStars     CL
122        Hosokawa Seiya   18   20   19    1    1   0   0   1    4    1   0   0   0   0    9    1    0   0    0  0.053  0.100  0.211  0.311   -10  0.158  0.000   55.0%   45.0%    5.0%  0.11       DeNA BayStars     CL
124         Imanaga Shota   21   47   38    2    7   1   0   0    8    4   0   0   8   0    9    1    0   0    1  0.184  0.205  0.211  0.416    23  0.027  0.241   21.3%   19.1%    2.1%  0.11       DeNA BayStars     CL
127          Ishida Kenta   15   29   24    1    4   0   0   0    4    1   0   0   4   0    7    1    0   0    0  0.167  0.200  0.167  0.367    11  0.000  0.235   27.6%   24.1%    3.4%  0.14       DeNA BayStars     CL
128      Ishikawa Tatsuya    3    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%    0.0%  0.00       DeNA BayStars     CL
129           Itoh Hikaru   40  103   94    9   26   7   0   0   33    8   0   0   0   0   23    8    3   1    3  0.277  0.340  0.351  0.691   103  0.074  0.366   30.1%   22.3%    7.8%  0.35       DeNA BayStars     CL
130           Itoh Yukiya    7   13   13    0    1   0   0   0    1    0   0   0   0   0    6    0    0   0    1  0.077  0.077  0.077  0.154   -52  0.000  0.143   46.2%   46.2%    0.0%  0.00       DeNA BayStars     CL
131        Kajiwara Kouki    6   15   15    2    4   0   0   1    7    2   0   0   0   0    9    0    0   0    0  0.267  0.267  0.467  0.734   111  0.200  0.600   66.7%   60.0%    0.0%  0.00       DeNA BayStars     CL
132     Kamichatani Taiga   13   20   15    0    3   0   0   0    3    1   0   0   3   0    6    2    0   0    0  0.200  0.294  0.200  0.494    48  0.000  0.333   40.0%   30.0%   10.0%  0.33       DeNA BayStars     CL
133       Kamizato Kazuki   81  107   95   12   18   4   3   1   31   10   6   3   1   0   26    8    0   3    1  0.189  0.274  0.326  0.600    75  0.137  0.250   32.7%   24.3%    7.5%  0.31       DeNA BayStars     CL
135    Kuramoto Toshihiko   44   54   52    3    9   0   0   1   12    2   0   0   1   0   12    1    0   0    0  0.173  0.189  0.231  0.420    24  0.058  0.205   25.9%   22.2%    1.9%  0.08       DeNA BayStars     CL
136       Kusumoto Taishi   94  327  282   27   71  13   0   6  102   26   6   2  13   2   55   23    0   7    4  0.252  0.322  0.362  0.684   100  0.110  0.291   25.7%   16.8%    7.0%  0.42       DeNA BayStars     CL
137     Kuwahara Masayuki  130  529  475   61  122  32   1   4  168   39  13   8   7   1   89   42    0   4    3  0.257  0.322  0.354  0.676    99  0.097  0.308   25.5%   16.8%    7.9%  0.47       DeNA BayStars     CL
138        Kyoyama Masaya   17   12    9    1    1   0   0   1    4    1   0   0   2   0    5    1    0   0    1  0.111  0.200  0.444  0.644    84  0.333  0.000   58.3%   41.7%    8.3%  0.20       DeNA BayStars     CL
139          Maeda Yamato   91  277  259   22   64  13   0   1   80   18   1   4   6   1   47   10    0   1    7  0.247  0.277  0.309  0.586    72  0.062  0.297   20.9%   17.0%    3.6%  0.21       DeNA BayStars     CL
140            Maki Shugo  135  568  509   63  148  36   1  24  258   87   3   3   0   6   82   43    4  10   14  0.291  0.354  0.507  0.861   149  0.216  0.303   26.2%   14.4%    7.6%  0.52       DeNA BayStars     CL
141       Mashiko Kyosuke    1    2    1    0    0   0   0   0    0    0   0   0   0   0    1    1    0   0    0  0.000  0.500  0.000  0.500    60  0.000         100.0%   50.0%   50.0%  1.00       DeNA BayStars     CL
142         Mikami Tomoya   19    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%    0.0%  0.00       DeNA BayStars     CL
143          Minei Hiroki   93  262  244   15   50   7   0   5   72   30   0   1   5   2   54    6    3   5   10  0.205  0.237  0.295  0.532    56  0.090  0.241   24.8%   20.6%    2.3%  0.11       DeNA BayStars     CL
145           Miura Ginji    6    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000    0.0%    0.0%    0.0%             DeNA BayStars     CL
146      Miyaguni Ryosuke   17    1    1    0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000    0.0%    0.0%    0.0%             DeNA BayStars     CL
147       Miyamoto Shumei   29   39   36    6    5   0   2   1   12    2   0   0   1   0    8    2    0   0    2  0.139  0.184  0.333  0.517    49  0.194  0.148   28.2%   20.5%    5.1%  0.25       DeNA BayStars     CL
148      Miyazaki Toshiro  122  482  434   51  130  24   1  16  204   50   0   0   0   2   35   44    9   2   16  0.300  0.365  0.470  0.835   142  0.170  0.296   19.7%    7.3%    9.1%  1.26       DeNA BayStars     CL
149            Mori Keito   61  168  154   15   36   3   0   2   45    6   5   4   1   0   42   13    2   0    4  0.234  0.293  0.292  0.585    72  0.058  0.309   33.9%   25.0%    7.7%  0.31       DeNA BayStars     CL
152       Ohnuki Shinichi   24   44   33    0    1   0   0   0    1    0   0   0  11   0   13    0    0   0    0  0.030  0.030  0.030  0.060   -79  0.000  0.050   29.5%   29.5%    0.0%  0.00       DeNA BayStars     CL
153           Ohta Taishi   62  153  144   17   40  10   1   5   67   18   0   1   1   1   33    6    0   1    4  0.278  0.309  0.465  0.774   124  0.187  0.327   28.8%   21.6%    3.9%  0.18       DeNA BayStars     CL
155       Romero Fernando   23   30   23    2    1   0   0   0    1    0   0   0   5   0    8    2    0   0    0  0.043  0.120  0.043  0.163   -47  0.000  0.067   33.3%   26.7%    6.7%  0.25       DeNA BayStars     CL
156     Sakaguchi Kousuke    1    1    1    0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%    0.0%  0.00       DeNA BayStars     CL
157         Sakamoto Yuya   15   12   11    1    1   0   0   0    1    0   0   0   1   0    5    0    0   0    0  0.091  0.091  0.091  0.182   -44  0.000  0.167   41.7%   41.7%    0.0%  0.00       DeNA BayStars     CL
158            Sano Keita  133  574  526   63  161  29   1  22  258   72   2   1   0   1   57   43    3   4   14  0.306  0.362  0.490  0.852   147  0.184  0.310   21.3%    9.9%    7.5%  0.75       DeNA BayStars     CL
159          Sekine Taiki  104  225  201   28   51   7   1   1   63   13   5   5  10   2   31    9    0   3    2  0.254  0.293  0.313  0.606    78  0.059  0.292   18.2%   13.8%    4.0%  0.29       DeNA BayStars     CL
160     Shibata Tatsuhiro   96  198  169   17   33   5   1   0   40    1   1   2   8   0   29   20    2   1    3  0.195  0.284  0.237  0.521    55  0.042  0.236   24.7%   14.6%   10.1%  0.69       DeNA BayStars     CL
161          Soto Neftali  117  412  368   35   98  25   0  17  174   49   0   0   0   1  103   38    2   5   11  0.266  0.342  0.473  0.815   136  0.207  0.325   38.3%   25.0%    9.2%  0.37       DeNA BayStars     CL
163         Tanabe Hayato    3    5    4    0    0   0   0   0    0    0   0   0   1   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   20.0%   20.0%    0.0%  0.00       DeNA BayStars     CL
165         Tanaka Shunta   19   19   19    0    3   0   0   0    3    1   0   0   0   0    3    0    0   0    0  0.158  0.158  0.158  0.316    -5  0.000  0.188   15.8%   15.8%    0.0%  0.00       DeNA BayStars     CL
166    Tobashira Yasutaka   72  151  144   12   38   5   0   4   55   16   0   0   1   2   26    3    0   1    2  0.264  0.280  0.382  0.662    93  0.118  0.293   21.9%   17.2%    2.0%  0.12       DeNA BayStars     CL
167       Yamamoto Yuudai   17   32   29    1    3   1   0   0    4    1   0   0   0   1    4    2    1   0    1  0.103  0.156  0.138  0.294   -12  0.035  0.115   18.8%   12.5%    6.2%  0.50       DeNA BayStars     CL
169       Yamashita Kouki   12   12   12    1    1   0   0   0    1    1   0   0   0   0    3    0    0   0    0  0.083  0.083  0.083  0.166   -48  0.000  0.111   25.0%   25.0%    0.0%  0.00       DeNA BayStars     CL
