                   Player Age Pos     Inn    TZR TZR/143   RngR   ARM   DPR  ErrR  Pos Adj Framing Blocking                Team League
156          Ebina Tatsuo  24   8    17.0   -1.5  -113.6   -1.2  -0.3         0.0      0.1                        DeNA BayStars     CL
157          Ebina Tatsuo  24   9   319.2    2.2     8.9    0.3   1.9         0.1     -1.3                        DeNA BayStars     CL
158          Ebina Tatsuo  24  DH     1.0                                              0.0                        DeNA BayStars     CL
159       Miyamoto Shumei  25   7    36.0   -0.1    -3.6    0.1  -0.2         0.0     -0.3                        DeNA BayStars     CL
160       Miyamoto Shumei  25   9    20.0    2.0   128.7    2.0   0.0         0.0     -0.1                        DeNA BayStars     CL
161           Ohta Taishi  32   7    28.2   -0.1    -4.5    0.1  -0.2         0.0     -0.3                        DeNA BayStars     CL
162           Ohta Taishi  32   8    46.2   -0.4   -11.0    0.0  -0.4         0.0      0.2                        DeNA BayStars     CL
163           Ohta Taishi  32   9   183.1   -4.1   -28.8   -3.7  -0.4         0.0     -0.7                        DeNA BayStars     CL
164          Genda Sosuke  29   6   957.0    9.9    13.3    5.0         1.5   3.4      7.8                          Seibu Lions     PL
165              Wada Ren  26   3    20.1   -0.4   -25.4   -0.4        -0.1   0.1     -0.2                       Rakuten Eagles     PL
166              Wada Ren  26   7     9.0    0.7   100.1   -0.3   1.0         0.0     -0.1                       Rakuten Eagles     PL
167              Wada Ren  26   9    25.0   -1.2   -61.8   -0.8  -0.4         0.0     -0.1                       Rakuten Eagles     PL
168              Wada Ren  26  DH    13.0                                             -0.2                       Rakuten Eagles     PL
169          Sekine Taiki  27   7   261.2    6.2    30.5    6.9  -0.8         0.1     -2.5                        DeNA BayStars     CL
170          Sekine Taiki  27   8    91.0   -0.9   -12.7   -0.9   0.0         0.0      0.3                        DeNA BayStars     CL
171          Sekine Taiki  27   9    74.2    3.1    53.4    2.3   0.8         0.0     -0.3                        DeNA BayStars     CL
172        Watanabe Daiki  25   7    12.0    0.6    64.4    0.6   0.0         0.0     -0.1                      Yakult Swallows     CL
173        Watanabe Daiki  25   8     3.0   -1.2  -514.8   -1.0  -0.2         0.0      0.0                      Yakult Swallows     CL
174        Watanabe Daiki  25   9    82.2    2.3    35.8    2.5  -0.2         0.0     -0.3                      Yakult Swallows     CL
175        Watanabe Daiki  25  DH     3.0                                              0.0                      Yakult Swallows     CL
176       Yamanobe Kakeru  28   4     3.0    0.2    85.8    0.2         0.0   0.0      0.0                          Seibu Lions     PL
177       Yamanobe Kakeru  28   5    61.0    0.3     6.3    0.6         0.1  -0.5     -0.2                          Seibu Lions     PL
178       Yamanobe Kakeru  28   6     8.0   -0.3   -48.3   -0.1        -0.3   0.0      0.1                          Seibu Lions     PL
179       Yamanobe Kakeru  28  DH    12.1                                             -0.1                          Seibu Lions     PL
180         Yamada Haruka  25   3    57.0    0.1     2.3    0.4         0.1  -0.4     -0.6                          Seibu Lions     PL
181         Yamada Haruka  25   4     9.0   -0.6   -85.8    0.3        -0.1  -0.7      0.0                          Seibu Lions     PL
182         Yamada Haruka  25   5   136.0    1.7    16.1    1.3         0.4   0.0     -0.5                          Seibu Lions     PL
183         Yamada Haruka  25   6    80.1   -2.2   -35.3   -1.9         0.0  -0.3      0.7                          Seibu Lions     PL
184        Noguchi Tomoya  22   4    73.0   -1.1   -19.4   -0.5        -0.9   0.2      0.2                       ORIX Buffaloes     PL
185        Noguchi Tomoya  22   5    30.0    0.7    30.0    1.2        -0.1  -0.4     -0.1                       ORIX Buffaloes     PL
186        Noguchi Tomoya  22   6   148.0   -1.4   -12.2    0.1        -1.2  -0.4      1.2                       ORIX Buffaloes     PL
187        Noguchi Tomoya  22   8    82.0   -2.9   -45.5   -3.7   0.8         0.0      0.3                       ORIX Buffaloes     PL
188        Noguchi Tomoya  22   9    33.0    0.1     3.9   -0.5   0.6         0.0     -0.1                       ORIX Buffaloes     PL
189        Noguchi Tomoya  22  DH     2.0                                              0.0                       ORIX Buffaloes     PL
190         Fushimi Torai  32   2   574.0    0.1     0.2          0.4        -0.3      8.2     4.8      1.1      ORIX Buffaloes     PL
191       Kusumoto Taishi  26   7    40.0    1.8    57.9    1.3   0.5         0.0     -0.4                        DeNA BayStars     CL
192       Kusumoto Taishi  26   9   588.1    7.6    16.6    4.9   2.5         0.1     -2.3                        DeNA BayStars     CL
193             Yuasa Dai  22   4    24.0    0.2    10.7    0.2        -0.1   0.1      0.1                       Yomiuri Giants     CL
194             Yuasa Dai  22   5     4.0    0.0     0.0    0.0         0.0   0.0      0.0                       Yomiuri Giants     CL
195             Yuasa Dai  22   6    81.0   -2.7   -42.9   -2.0        -0.5  -0.1      0.7                       Yomiuri Giants     CL
196             Yuasa Dai  22   8     1.0   -0.6  -772.2   -0.6   0.0         0.0      0.0                       Yomiuri Giants     CL
197         Ohmori Minoru  25   8    97.1   -1.6   -21.2   -3.3   1.7         0.0      0.3                       Hiroshima Carp     CL
198         Ohmori Minoru  25   9    62.2    2.7    55.4    2.7  -0.1         0.0     -0.2                       Hiroshima Carp     CL
199     Nakatani Masahiro  29   3     3.0    0.0     0.0    0.0         0.0   0.0      0.0                       SoftBank Hawks     PL
200     Nakatani Masahiro  29   7     2.0    0.0     0.0    0.0   0.0         0.0      0.0                       SoftBank Hawks     PL
201     Nakatani Masahiro  29   9    48.0    2.2    59.0    2.4  -0.2         0.0     -0.2                       SoftBank Hawks     PL
202          Ogawa Ryusei  24   4    15.0    0.4    34.3    0.3         0.1   0.0      0.0                        Lotte Marines     PL
203          Ogawa Ryusei  24   6   218.2   -0.2    -1.2    2.0        -1.5  -0.8      1.8                        Lotte Marines     PL
204          Ogawa Ryusei  24  DH     7.0                                             -0.1                        Lotte Marines     PL
205           Takeda Aito  25   7    22.0    0.1     5.9    0.3  -0.2         0.0     -0.2                          Seibu Lions     PL
206           Takeda Aito  25   8   349.1   -2.3    -8.5   -3.9   1.5         0.1      1.2                          Seibu Lions     PL
