                  Pitcher   G   W  L  SV  CG  SHO   BF     IP    H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP  ERA+  FIP- kwERA-    Diff    HR%     K%    BB%   K-BB%                Team League
13          Kawahara Riku  13   2  2   0   0    0  105   20.1   23   4  15  22    0   1   5  23  21   9.30   8.07   5.47  2.21    39   190    143    1.23   3.8%  14.3%  21.0%   -6.7%      Hanshin Tigers     WL
14            Keller Kyle  18   0  1   2   0    0   71   17.0   15   0  18   7    1   1   1   3   3   1.59   2.89   3.25  1.29   230    68     85   -1.30   0.0%  25.4%   9.9%   15.5%      Hanshin Tigers     WL
15       Kirishiki Takuma  13   6  1   1   1    0  291   74.2   51   2  48  16    2   2   3  10   6   0.72   3.38   3.70  0.90   508    80     97   -2.66   0.7%  16.5%   5.5%   11.0%      Hanshin Tigers     WL
16      Kobayashi Keisuke  21   1  0   4   0    0   88   22.0   16   1  22   8    0   0   1   4   3   1.23   3.28   3.21  1.09   297    77     84   -2.05   1.1%  25.0%   9.1%   15.9%      Hanshin Tigers     WL
17         Maki Johichiro  20   0  0   0   0    0   89   18.1   18   2  14  14    0   3   1  14  11   5.40   6.27   4.80  1.75    68   148    126   -0.87   2.2%  15.7%  15.7%    0.0%      Hanshin Tigers     WL
18      Mochizuki Atsushi   2   0  0   0   0    0    9    2.0    0   0   1   2    0   1   1   1   1   4.50   7.10   5.91  1.00    81   168    155   -2.60   0.0%  11.1%  22.2%  -11.1%      Hanshin Tigers     WL
19          Moriki Daichi  14   4  2   0   0    0  228   53.0   48   2  58  24    0   9   3  26  24   4.08   3.77   3.31  1.36    90    89     87    0.31   0.9%  25.4%  10.5%   14.9%      Hanshin Tigers     WL
20           Moriya Kouki  20   1  1   0   0    0   93   20.2   23   1  18  10    0   2   2  15  12   5.23   4.23   3.94  1.60    70   100    103    1.00   1.1%  19.4%  10.8%    8.6%      Hanshin Tigers     WL
21         Murakami Shoki  17   7  3   0   0    0  384   93.1   85   5  74  23    0   3   3  33  32   3.09   3.54   3.47  1.16   118    84     91   -0.45   1.3%  19.3%   6.0%   13.3%      Hanshin Tigers     WL
22             Niho Akira  28   2  2  13   0    0  128   31.0   31   2  24   9    0   1   2  16  14   4.06   3.85   3.63  1.29    90    91     95    0.21   1.6%  18.8%   7.0%   11.8%      Hanshin Tigers     WL
23            Nishi Junya   6   2  2   0   3    1  168   42.1   30   2  41  15    1   1   1  10   9   1.91   3.41   3.25  1.06   191    80     85   -1.50   1.2%  24.4%   8.9%   15.5%      Hanshin Tigers     WL
24            Ogawa Ippei   6   2  2   0   0    0  117   26.2   27   5  20  13    0   1   3  14  14   4.73   6.11   4.20  1.50    77   144    110   -1.38   4.3%  17.1%  11.1%    6.0%      Hanshin Tigers     WL
25       Okadome Hidetaka  36   2  1   0   0    0  131   35.0   24   3  29   8    0   1   1  12   6   1.54   3.82   3.20  0.91   237    90     84   -2.28   2.3%  22.1%   6.1%   16.0%      Hanshin Tigers     WL
26             Onaka Yuya  35   2  1   1   0    0  125   29.2   26   5  26  11    0   2   0   9   9   2.73   5.35   3.60  1.25   134   126     94   -2.62   4.0%  20.8%   8.8%   12.0%      Hanshin Tigers     WL
27              Ono Taiki  28   1  1   2   0    0  136   28.2   21   1  30  31    0   1   5  23  22   6.91   5.31   4.87  1.81    53   125    127    1.60   0.7%  22.1%  22.8%   -0.7%      Hanshin Tigers     WL
28         Oyokawa Masaki  17   1  1   0   0    0  123   26.1   29   1  35  17    0   1   3  12  12   4.10   3.48   3.34  1.75    89    82     87    0.62   0.8%  28.5%  13.8%   14.7%      Hanshin Tigers     WL
29           Saiki Hiroto  11   4  2   0   1    1  228   55.1   48   4  48  16    0   2   3  17   9   1.46   3.78   3.40  1.16   250    89     89   -2.32   1.8%  21.1%   7.0%   14.1%      Hanshin Tigers     WL
30          Saitoh Yukiya  17   1  1   1   0    0   76   17.1   14   0  20   9    0   0   2   5   3   1.56   2.85   3.35  1.33   234    67     88   -1.29   0.0%  26.3%  11.8%   14.5%      Hanshin Tigers     WL
31              Satoh Ren   9   1  3   0   0    0  137   31.1   27   0  41  20    0   3   6  18  18   5.17   3.18   3.27  1.50    71    75     86    1.99   0.0%  29.9%  14.6%   15.3%      Hanshin Tigers     WL
32       Shimamoto Hiroya  14   1  0   1   0    0   51   15.0    7   1   8   3    0   0   0   2   2   1.20   4.00   3.82  0.67   305    94    100   -2.80   2.0%  15.7%   5.9%    9.8%      Hanshin Tigers     WL
33            Suzuki Yuto  13   1  1   0   0    0  126   25.2   23   4  18  17    0   9   1  27  23   8.06   7.26   4.72  1.56    45   171    124    0.80   3.2%  14.3%  13.5%    0.8%      Hanshin Tigers     WL
34          Watanabe Yuta   6   0  0   0   0    0   23    4.0    5   0   3   3    0   0   0   4   2   4.50   4.35   4.80  2.00    81   103    126    0.15   0.0%  13.0%  13.0%    0.0%      Hanshin Tigers     WL
35        Wilkerson Aaron   6   1  1   0   0    0   78   19.0   13   2  12   7    0   2   0   9   8   3.79   5.12   4.16  1.05    96   121    109   -1.33   2.6%  15.4%   9.0%    6.4%      Hanshin Tigers     WL
36           Aduwa Makoto  20   2  7   0   0    0  308   69.0   84   6  40  20    0   6   1  35  33   4.30   4.70   4.15  1.51    83   113    109   -0.40   1.9%  13.0%   6.5%    6.5%      Hiroshima Carp     WL
37          Anderson Drew   4   1  0   0   0    0   75   18.2   12   1  21   5    0   3   0   7   6   2.89   3.33   2.67  0.91   124    80     70   -0.44   1.3%  28.0%   6.7%   21.3%      Hiroshima Carp     WL
38         Corniel Robert  12   1  0   1   0    0   52   12.0    6   0  13  12    0   1   2   2   1   0.75   4.68   4.61  1.50   478   113    121   -3.93   0.0%  25.0%  23.1%    1.9%      Hiroshima Carp     WL
39          Endoh Atsushi   1   1  0   0   0    0   25    8.0    0   0   8   0    0   0   0   0   0   0.00   1.60   1.60  0.00   999    39     42   -1.60   0.0%  32.0%   0.0%   32.0%      Hiroshima Carp     WL
40       Franzua Geronimo   8   1  0   0   0    0   35    7.2    9   2   6   2    0   1   1   6   6   7.04   6.60   3.66  1.43    51   159     96    0.44   5.7%  17.1%   5.7%   11.4%      Hiroshima Carp     WL
41            Fujii Reira  29   1  4   1   0    0  150   36.0   30   2  35  15    0   0   4  13  13   3.25   3.62   3.47  1.25   110    87     91   -0.37   1.3%  23.3%  10.0%   13.3%      Hiroshima Carp     WL
42           Horie Atsuya  16   2  0   0   0    0   68   16.0   14   0  12   7    0   0   1   5   5   2.81   3.41   4.06  1.31   128    82    106   -0.60   0.0%  17.6%  10.3%    7.3%      Hiroshima Carp     WL
43          Ichioka Ryuji  28   2  1   3   0    0  117   29.0   15   1  21  14    0   1   2  11   9   2.79   4.15   4.20  1.00   128   100    110   -1.36   0.9%  17.9%  12.0%    5.9%      Hiroshima Carp     WL
44           Kemna Makoto  10   0  0   3   0    0   36   10.0    4   0   8   2    0   0   1   0   0   0.00   2.60   3.13  0.60   999    63     82   -2.60   0.0%  22.2%   5.6%   16.6%      Hiroshima Carp     WL
45       Kikuchi Yasunori  26   0  1   2   0    0  116   25.2   25   3  20  10    0   2   0  12  11   3.86   4.96   3.94  1.36    93   119    103   -1.10   2.6%  17.2%   8.6%    8.6%      Hiroshima Carp     WL
46      Kobayashi Tatsuto   8   4  0   0   1    0  184   46.2   35   5  27   9    0   1   0  15  14   2.70   4.47   3.82  0.94   133   108    100   -1.77   2.7%  14.7%   4.9%    9.8%      Hiroshima Carp     WL
47              Kuri Aren   1   1  0   0   0    0   23    7.0    2   0   5   2    0   1   0   0   0   0.00   3.45   3.50  0.57   999    83     92   -3.45   0.0%  21.7%   8.7%   13.0%      Hiroshima Carp     WL
48        Matsumoto Ryuya   3   0  0   1   0    0   13    4.0    1   0   4   1    0   0   0   0   0   0.00   2.35   2.49  0.50   999    57     65   -2.35   0.0%  30.8%   7.7%   23.1%      Hiroshima Carp     WL
49            Mori Shohei  13   4  3   0   0    0  313   75.1   65   4  61  26    0   2   8  24  23   2.75   3.78   3.68  1.21   130    91     96   -1.03   1.3%  19.5%   8.3%   11.2%      Hiroshima Carp     WL
50        Moriura Daisuke   9   0  0   2   0    0   32    9.0    7   0  12   1    0   0   0   0   0   0.00   1.26   1.36  0.89   999    30     36   -1.26   0.0%  37.5%   3.1%   34.4%      Hiroshima Carp     WL
51        Nakamura Raisei   3   0  0   0   0    0   13    2.2    4   0   2   1    0   0   0   4   4  13.50   3.22   4.03  1.88    27    78    105   10.28   0.0%  15.4%   7.7%    7.7%      Hiroshima Carp     WL
52          Nakamura Yuta  20   5  7   0   0    0  434  100.0  112  13  64  23    0   5   3  55  52   4.68   4.85   3.86  1.35    77   117    101   -0.17   3.0%  14.7%   5.3%    9.4%      Hiroshima Carp     WL
53             Nakata Ren  33   1  3   1   0    0  158   34.2   41   4  25  12    0   1   3  22  17   4.41   4.78   3.98  1.53    81   115    104   -0.37   2.5%  15.8%   7.6%    8.2%      Hiroshima Carp     WL
54         Nakazaki Shota  17   0  0   3   0    0   70   17.1   16   0  17   5    0   0   0   2   2   1.04   2.50   3.09  1.21   345    60     81   -1.46   0.0%  24.3%   7.1%   17.2%      Hiroshima Carp     WL
55            Namiki Shun  18   0  3   1   0    0  110   25.2   23   2  14  14    1   0   3  14  10   3.51   5.15   4.80  1.44   102   124    126   -1.64   1.8%  12.7%  12.7%    0.0%      Hiroshima Carp     WL
56          Nomura Yusuke  14   2  2   1   1    0  272   64.0   69   3  30  15    0   0   1  23  22   3.09   3.97   4.25  1.31   116    96    111   -0.88   1.1%  11.0%   5.5%    5.5%      Hiroshima Carp     WL
57         Ohmichi Haruki  16   2  8   0   0    0  287   68.0   64   4  52  26    0   2   6  37  33   4.37   4.07   3.89  1.32    82    98    102    0.30   1.4%  18.1%   9.1%    9.0%      Hiroshima Carp     WL
58             Sakata Rei   9   0  1   0   0    0   49    8.2    8   0   5  16    0   2   2  12   8   8.31   8.67   7.04  2.77    43   209    184   -0.36   0.0%  10.2%  32.7%  -22.5%      Hiroshima Carp     WL
59       Shimauchi Sotaro  20   0  1   2   0    0  103   26.0   18   1  29  10    0   0   2   8   7   2.42   3.02   2.96  1.08   148    73     77   -0.60   1.0%  28.2%   9.7%   18.5%      Hiroshima Carp     WL
60             Shinya Soh   4   1  0   0   0    0   20    4.0    4   0   3   4    0   0   1   2   2   4.50   5.10   5.30  2.00    80   123    139   -0.60   0.0%  15.0%  20.0%   -5.0%      Hiroshima Carp     WL
61         Takahashi Koya  12   4  2   0   0    0  260   59.2   55   2  41  25    0   0   1  28  15   2.26   3.91   4.18  1.34   159    94    109   -1.65   0.8%  15.8%   9.6%    6.2%      Hiroshima Carp     WL
62         Tamamura Shogo   6   1  3   0   0    0  124   29.0   30   5  23   8    0   2   1  16  15   4.66   5.29   3.59  1.31    77   127     94   -0.63   4.0%  18.5%   6.5%   12.0%      Hiroshima Carp     WL
63        Tanaka Norihiko  26   4  1   3   0    0  134   31.0   28   1  24  19    0   1   3  19  19   5.52   4.40   4.43  1.52    65   106    116    1.12   0.7%  17.9%  14.2%    3.7%      Hiroshima Carp     WL
64            Toda Takaya   8   0  0   0   0    0   38    6.1   15   2   6   3    0   2   0  11  10  14.21   8.17   4.01  2.84    25   197    105    6.04   5.3%  15.8%   7.9%    7.9%      Hiroshima Carp     WL
65          Tokoda Hiroki   1   0  0   0   0    0   25    6.0    4   0   5   3    0   0   0   1   1   1.50   3.43   4.00  1.17   239    83    105   -1.93   0.0%  20.0%  12.0%    8.0%      Hiroshima Carp     WL
66             Turley Nik   5   2  0   1   0    0   17    5.0    1   0   7   1    0   0   0   0   0   0.00   1.40   1.27  0.40   999    34     33   -1.40   0.0%  41.2%   5.9%   35.3%      Hiroshima Carp     WL
67          Yabuta Kazuki  21   7  1   3   0    0  221   54.1   39   1  44  22    0   4   4  14  14   2.32   3.65   3.80  1.12   154    88     99   -1.33   0.5%  19.9%  10.0%    9.9%      Hiroshima Carp     WL
68          Yamaguchi Sho  14   0  1   1   0    0   65   13.2   17   0   6   8    0   1   0  11   8   5.27   4.69   5.11  1.83    68   113    134    0.58   0.0%   9.2%  12.3%   -3.1%      Hiroshima Carp     WL
69          Yasaki Takuya   1   0  0   0   0    0    4    1.0    1   0   0   0    0   0   0   0   0   0.00   3.60   4.80  1.00   999    87    126   -3.60   0.0%   0.0%   0.0%    0.0%      Hiroshima Carp     WL
70          Ariyoshi Yuki  17   6  1   0   0    0  294   69.2   78   5  32  13    0   1   2  24  19   2.45   4.21   4.15  1.31   143   104    109   -1.76   1.7%  10.9%   4.4%    6.5%       DeNA BayStars     EL
71             Asada Sota  22   0  6   1   0    0  152   25.2   34   3   9  43    0   2   3  43  34  11.92   9.67   7.04  3.00    29   239    184    2.25   2.0%   5.9%  28.3%  -22.4%       DeNA BayStars     EL
72          Azuma Katsuki  11   4  2   0   0    0  185   46.2   39   3  43   4    0   0   0  15  12   2.31   2.85   2.69  0.92   151    70     70   -0.54   1.6%  23.2%   2.2%   21.0%       DeNA BayStars     EL
73        Cordero Starlin  28   1  7   0   0    0  179   35.0   38   3  34  34    0   7   5  38  35   9.00   6.28   4.80  2.06    39   155    126    2.72   1.7%  19.0%  19.0%    0.0%       DeNA BayStars     EL
74         Fukazawa Osuke   4   0  0   0   0    0   20    4.2    6   0   5   0    0   0   0   3   2   3.86   1.45   2.30  1.29    90    36     60    2.41   0.0%  25.0%   0.0%   25.0%       DeNA BayStars     EL
75        Gsellman Robert   3   0  0   0   0    0   16    2.2    5   0   3   1    0   0   0   6   1   3.38   2.47   3.55  2.25   103    61     93    0.91   0.0%  18.8%   6.2%   12.6%       DeNA BayStars     EL
76     Hamaguchi Haruhiro   2   0  0   0   0    0   41   10.1    5   1   9   6    0   0   0   2   2   1.74   4.85   4.07  1.06   201   120    107   -3.11   2.4%  22.0%  14.6%    7.4%       DeNA BayStars     EL
77          Hirata Shingo   2   0  1   0   0    0   10    2.0    3   0   3   1    0   0   0   1   1   4.50   2.10   2.80  2.00    78    52     73    2.40   0.0%  30.0%  10.0%   20.0%       DeNA BayStars     EL
78             Ikeya Sota  31   2  2   0   0    0  127   30.1   26   2  26  14    0   1   3  13   9   2.67   4.22   3.86  1.32   131   104    101   -1.55   1.6%  20.5%  11.0%    9.5%       DeNA BayStars     EL
79          Imanaga Shota   3   1  0   0   0    0   51   15.0    5   0  19   3    0   0   0   0   0   0.00   1.66   1.66  0.53   999    41     43   -1.66   0.0%  37.3%   5.9%   31.4%       DeNA BayStars     EL
80           Ishida Kenta   4   1  1   0   0    0   77   18.2   16   1  21   5    0   0   0   7   4   1.93   2.85   2.72  1.13   181    70     71   -0.92   1.3%  27.3%   6.5%   20.8%       DeNA BayStars     EL
81       Ishikawa Tatsuya  22   2  1   2   0    0  119   32.2   17   1  41   9    0   0   0   4   4   1.10   2.31   2.11  0.80   318    57     55   -1.21   0.8%  34.5%   7.6%   26.9%       DeNA BayStars     EL
82      Kamichatani Taiga   7   2  2   0   0    0  120   29.0   31   3  27   5    0   3   2  15  13   4.03   3.91   2.97  1.24    87    97     78    0.12   2.5%  22.5%   4.2%   18.3%       DeNA BayStars     EL
83               Kato Dai   3   0  1   0   0    0   15    3.0    5   0   3   3    0   1   2   3   3   9.00   5.60   4.80  2.67    39   138    126    3.40   0.0%  20.0%  20.0%    0.0%       DeNA BayStars     EL
84           Kozono Kenta   3   0  0   0   0    0   19    4.2    3   0   1   1    0   0   0   1   0   0.00   3.81   4.80  0.86   999    94    126   -3.81   0.0%   5.3%   5.3%    0.0%       DeNA BayStars     EL
85          Kriske Brooks  14   0  2   1   0    0   64   15.0    9   1  30   9    0   0   4   7   7   4.20   2.26   1.52  1.20    83    56     40    1.94   1.6%  46.9%  14.1%   32.8%       DeNA BayStars     EL
86         Kyoyama Masaya   7   2  2   0   1    0  193   43.2   38   2  33  19    0   6   2  19  17   3.50   4.40   4.07  1.31   100   109    107   -0.90   1.0%  17.1%   9.8%    7.3%       DeNA BayStars     EL
87       Marcelino Hansel   1   0  0   0   0    0    4    1.0    0   0   0   1    0   0   1   0   0   0.00   6.60   7.30  1.00   999   163    191   -6.60   0.0%   0.0%  25.0%  -25.0%       DeNA BayStars     EL
88          Mikami Tomoya   9   0  0   1   0    0   33    8.2    4   0   6   2    0   0   0   1   1   1.04   2.90   3.59  0.69   336    72     94   -1.86   0.0%  18.2%   6.1%   12.1%       DeNA BayStars     EL
89         Mishima Kazuki  11   0  0   0   0    0   48   11.2   10   3  14   2    0   1   0   5   4   3.09   5.31   2.30  1.03   113   131     60   -2.22   6.2%  29.2%   4.2%   25.0%       DeNA BayStars     EL
90            Miura Ginji  28   1  5   1   0    0  200   49.1   37   4  51  17    0   1   4  19  19   3.47   3.68   3.10  1.09   101    91     81   -0.21   2.0%  25.5%   8.5%   17.0%       DeNA BayStars     EL
91           Miyagi Daita  27   2  0   1   0    0  138   32.2   21   0  41  18    0   5   1   9   9   2.48   3.20   3.13  1.19   141    79     82   -0.72   0.0%  29.7%  13.0%   16.7%       DeNA BayStars     EL
92       Miyaguni Ryosuke  15   1  2   0   0    0  134   32.0   38   3  28   7    0   1   3  13  12   3.38   3.81   3.23  1.41   103    94     85   -0.43   2.2%  20.9%   5.2%   15.7%       DeNA BayStars     EL
93         Morihara Kohei   5   1  0   0   0    0   21    5.0    4   1  10   1    0   1   0   1   1   1.80   3.40   0.51  1.00   194    84     13   -1.60   4.8%  47.6%   4.8%   42.8%       DeNA BayStars     EL
94           Nakagawa Koh  32   2  1   8   0    0  154   34.2   30   1  38  21    0   0   4  14  11   2.86   3.60   3.70  1.47   122    89     97   -0.74   0.6%  24.7%  13.6%   11.1%       DeNA BayStars     EL
95        Peoples Michael   6   0  3   0   0    0   80   17.1   22   1   8   8    0   0   0  14  10   5.19   4.81   4.80  1.73    67   119    126    0.38   1.2%  10.0%  10.0%    0.0%       DeNA BayStars     EL
96        Romero Fernando   5   0  3   0   0    0  119   26.0   26   4  22  16    0   3   0  14   9   3.12   6.10   4.30  1.62   112   151    113   -2.98   3.4%  18.5%  13.4%    5.1%       DeNA BayStars     EL
97      Sakaguchi Kousuke  19   6  7   0   0    0  453  105.2   93   7  91  50    0   6  10  42  34   2.90   4.32   3.89  1.35   120   107    102   -1.42   1.5%  20.1%  11.0%    9.1%       DeNA BayStars     EL
98          Sakamoto Yuya  10   2  2   0   0    0  205   45.1   55   7  41  17    0   0   1  29  22   4.37   4.92   3.63  1.59    80   122     95   -0.55   3.4%  20.0%   8.3%   11.7%       DeNA BayStars     EL
99          Sakurai Shuto  13   1  1   2   0    0   64   15.2    8   0  17  12    0   0   2   5   4   2.30   3.72   4.02  1.28   152    92    105   -1.42   0.0%  26.6%  18.8%    7.8%       DeNA BayStars     EL
100        Sunada Yoshiki  21   0  1   1   0    0  108   24.0   28   3  21   6    0   2   2  12  11   4.13   4.47   3.41  1.42    85   110     89   -0.34   2.8%  19.4%   5.6%   13.8%       DeNA BayStars     EL
101         Taira Kentaro   4   1  0   0   0    0   58   15.0   11   2  20   2    0   0   1   8   8   4.80   3.06   1.70  0.87    73    76     45    1.74   3.4%  34.5%   3.4%   31.1%       DeNA BayStars     EL
102         Takada Takuto  26   0  3   0   0    0  147   32.0   31   1  18  26    0   1   5  21  18   5.06   5.41   5.34  1.78    69   134    140   -0.35   0.7%  12.2%  17.7%   -5.5%       DeNA BayStars     EL
103        Tanaka Kenjiro   5   0  0   0   0    0   20    4.2    6   1   5   1    0   0   0   2   2   3.86   4.88   2.80  1.50    90   121     73   -1.02   5.0%  25.0%   5.0%   20.0%       DeNA BayStars     EL
104        Tokuyama Souma  17   2  6   0   0    0  346   77.1   79   6  58  44    0   5   7  36  30   3.49   5.01   4.40  1.59   100   124    115   -1.52   1.7%  16.8%  12.7%    4.1%       DeNA BayStars     EL
105      Yamasaki Yasuaki   1   0  0   0   0    0    4    1.0    0   0   2   2    0   0   0   0   0   0.00   5.60   4.80  2.00   999   138    126   -5.60   0.0%  50.0%  50.0%    0.0%       DeNA BayStars     EL
106         Akahoshi Yuji   4   2  0   0   0    0   71   18.0   17   2  11   2    0   1   0   6   6   3.00   4.32   3.53  1.06   122   101     92   -1.32   2.8%  15.5%   2.8%   12.7%      Yomiuri Giants     EL
107         Andriese Matt  10   5  0   0   0    0  178   44.1   40   1  38  10    0   1   2  12  10   2.03   2.92   3.23  1.13   181    69     85   -0.89   0.6%  21.3%   5.6%   15.7%      Yomiuri Giants     EL
108      De La Rosa Rubby  10   1  0   1   0    0   47   11.0   14   0   9   1    0   0   0   4   4   3.27   2.23   3.10  1.36   112    52     81    1.04   0.0%  19.1%   2.1%   17.0%      Yomiuri Giants     EL
109         Hatake Seishu   6   1  0   0   0    0   43   11.0    8   0   8   3    0   0   0   3   3   2.45   2.96   3.64  1.00   150    70     95   -0.51   0.0%  18.6%   7.0%   11.6%      Yomiuri Giants     EL
110          Heinai Ryuta   5   1  0   0   0    0   22    4.0    8   0   4   0    0   0   1   5   5  11.25   1.60   2.98  2.00    33    38     78    9.65   0.0%  18.2%   0.0%   18.2%      Yomiuri Giants     EL
111        Horioka Hayato  30   3  3   1   0    0  192   41.1   44   0  48  26    0   1   1  20  13   2.83   3.23   3.65  1.69   130    76     96   -0.40   0.0%  25.0%  13.5%   11.5%      Yomiuri Giants     EL
112         Hotta Kenshin  13   2  6   0   0    0  256   59.0   58   5  53  32    0   2   4  31  31   4.73   4.63   3.98  1.53    78   109    104    0.10   2.0%  20.7%  12.5%    8.2%      Yomiuri Giants     EL
113      Imamura Nobutaka   1   0  0   0   0    0    4    1.0    1   0   1   0    0   0   0   0   0   0.00   1.60   2.30  1.00   999    38     60   -1.60   0.0%  25.0%   0.0%   25.0%      Yomiuri Giants     EL
114          Inoh Shoichi  28   4  2   0   0    0  206   51.1   43   2  50  11    0   1   1  25  21   3.68   2.86   2.91  1.05   100    67     76    0.82   1.0%  24.3%   5.3%   19.0%      Yomiuri Giants     EL
115          Inoue Haruto   7   0  1   0   0    0  131   30.0   35   3  36   6    0   2   2  16  16   4.80   3.30   2.51  1.37    77    77     66    1.50   2.3%  27.5%   4.6%   22.9%      Yomiuri Giants     EL
116         Ishita Hayato   2   0  0   0   0    0   23    4.0    6   0   5   6    0   0   1   5   5  11.25   5.60   5.23  3.00    33   132    137    5.65   0.0%  21.7%  26.1%   -4.4%      Yomiuri Giants     EL
117          Kagiya Yohei  13   0  1   0   0    0   51   11.2   12   0  11   4    0   0   0   6   6   4.63   2.74   3.43  1.37    79    64     90    1.89   0.0%  21.6%   7.8%   13.8%      Yomiuri Giants     EL
118         Kamouchi Eiji   1   0  0   0   0    0    3    1.0    0   0   0   0    0   0   0   0   0   0.00   3.60   4.80  0.00   999    85    126   -3.60   0.0%   0.0%   0.0%    0.0%      Yomiuri Giants     EL
119       Kasashima Naoki  16   0  1   0   0    0   77   16.2   22   0   6  10    0   2   1  10   9   4.86   5.04   5.32  1.92    76   118    139   -0.18   0.0%   7.8%  13.0%   -5.2%      Yomiuri Giants     EL
120       Kawasaki Haruto   2   0  2   0   0    0   22    4.0    8   1   3   4    0   0   0   4   4   9.00   8.35   5.25  3.00    41   196    137    0.65   4.5%  13.6%  18.2%   -4.6%      Yomiuri Giants     EL
121         Kikuchi Taiki  39   2  0  11   0    0  179   44.2   32   2  66  15    0   0   1  12  12   2.42   2.23   1.95  1.05   152    52     51    0.19   1.1%  36.9%   8.4%   28.5%      Yomiuri Giants     EL
122      Kinoshita Motoya  14   3  5   0   0    0  266   59.0   67   4  42  25    0   4   0  33  31   4.73   4.53   4.16  1.56    78   106    109    0.20   1.5%  15.8%   9.4%    6.4%      Yomiuri Giants     EL
123              Krol Ian   2   0  0   0   0    0    6    2.0    0   0   2   0    0   0   0   0   0   0.00   1.60   1.47  0.00   999    38     38   -1.60   0.0%  33.3%   0.0%   33.3%      Yomiuri Giants     EL
124       Kuwahara Takuya   3   0  0   0   0    0   13    3.0    2   0   3   1    0   1   1   2   2   6.00   3.60   3.26  1.00    61    85     85    2.40   0.0%  23.1%   7.7%   15.4%      Yomiuri Giants     EL
125        Kyomoto Makoto   1   1  0   0   0    0   17    5.0    1   0   3   2    0   0   0   0   0   0.00   3.60   4.21  0.60   999    85    110   -3.60   0.0%  17.6%  11.8%    5.8%      Yomiuri Giants     EL
126           Mercedes CC   1   0  0   0   0    0    7    2.0    2   0   3   0    0   0   0   0   0   0.00   0.60   0.51  1.00   999    14     13   -0.60   0.0%  42.9%   0.0%   42.9%      Yomiuri Giants     EL
127        Missaki Daniel   5   0  1   0   0    0   45   11.0    6   1  13   6    0   2   0   3   3   2.45   4.60   3.24  1.09   150   108     85   -2.15   2.2%  28.9%  13.3%   15.6%      Yomiuri Giants     EL
