Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
王 柏融,日,RF,0.7,0.0,0.0,-,0.0,0.0,0.0,-,-,
王 柏融,日,DH,20.0,-,-,-,-,-,-0.2,-,-,
田中 広輔,広,3B,109.3,-1.6,-1.4,0.0,-,-0.2,-0.4,-,-,
田中 広輔,広,SS,2.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
松本 剛,日,LF,204.3,4.2,3.9,-,0.2,0.1,-1.9,-,-,
松本 剛,日,CF,388.7,2.7,-0.8,-,3.4,0.1,1.3,-,-,
松本 剛,日,RF,56.3,2.7,2.4,-,0.3,0.0,-0.2,-,-,
松本 剛,日,DH,249.0,-,-,-,-,-,-3.0,-,-,
清宮 幸太郎,日,1B,873.3,-7.2,-5.8,0.7,-,-2.1,-9.7,-,-,
清宮 幸太郎,日,3B,35.0,-1.8,-1.1,-0.2,-,-0.5,-0.1,-,-,
清宮 幸太郎,日,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
清宮 幸太郎,日,DH,45.0,-,-,-,-,-,-0.5,-,-,
岸 潤一郎,西,LF,8.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
岸 潤一郎,西,RF,193.3,4.3,4.1,-,1.0,-0.8,-0.8,-,-,
佐野 皓大,オ,1B,31.0,-0.1,-0.1,0.0,-,0.1,-0.3,-,-,
佐野 皓大,オ,LF,7.0,0.0,0.0,-,0.0,0.0,-0.1,-,-,
佐野 皓大,オ,CF,223.0,7.7,5.9,-,1.8,0.0,0.7,-,-,
佐野 皓大,オ,RF,52.0,0.3,0.7,-,-0.4,0.0,-0.2,-,-,
佐野 皓大,オ,DH,3.0,-,-,-,-,-,0.0,-,-,
野村 佑希,日,1B,108.7,0.5,0.3,-0.1,-,0.4,-1.2,-,-,
野村 佑希,日,3B,650.3,0.6,2.7,0.0,-,-2.0,-2.5,-,-,
野村 佑希,日,DH,18.0,-,-,-,-,-,-0.2,-,-,
後藤 駿太,オ,CF,76.0,0.2,1.1,-,-0.9,0.0,0.3,-,-,
後藤 駿太,オ,RF,59.0,0.4,-0.2,-,0.5,0.0,-0.2,-,-,
根尾 昂,中,SS,7.0,0.0,0.0,-0.1,-,0.1,0.1,-,-,
根尾 昂,中,RF,73.7,-2.5,-1.7,-,-0.9,0.0,-0.3,-,-,
廣岡 大志,巨,1B,19.0,1.1,0.7,0.2,-,0.1,-0.2,-,-,
廣岡 大志,巨,2B,45.0,-0.2,0.2,0.1,-,-0.5,0.1,-,-,
廣岡 大志,巨,SS,53.3,-4.4,-2.6,-0.7,-,-1.1,0.4,-,-,
太田 賢吾,ヤ,1B,8.0,0.6,0.6,0.0,-,0.1,-0.1,-,-,
太田 賢吾,ヤ,2B,7.0,-1.2,-1.2,0.0,-,0.0,0.0,-,-,
太田 賢吾,ヤ,LF,19.0,-2.2,-1.9,-,-0.3,0.0,-0.2,-,-,
太田 賢吾,ヤ,CF,8.0,-0.2,-0.1,-,-0.1,0.0,0.0,-,-,
太田 賢吾,ヤ,RF,181.0,-0.7,-0.2,-,-0.5,0.0,-0.7,-,-,
太田 賢吾,ヤ,DH,17.0,-,-,-,-,-,-0.2,-,-,
田中 和基,楽,LF,73.0,-0.5,-0.6,-,0.1,0.0,-0.7,-,-,
田中 和基,楽,CF,34.0,-1.8,-1.3,-,-0.5,0.0,0.1,-,-,
田中 和基,楽,RF,110.3,3.7,3.6,-,0.1,0.0,-0.4,-,-,
田中 和基,楽,DH,1.0,-,-,-,-,-,0.0,-,-,
川瀬 晃,ソ,1B,52.0,0.5,1.0,0.0,-,-0.5,-0.6,-,-,
川瀬 晃,ソ,2B,46.3,0.0,0.5,0.0,-,-0.5,0.1,-,-,
川瀬 晃,ソ,3B,97.7,1.7,1.9,-0.1,-,-0.1,-0.4,-,-,
川瀬 晃,ソ,SS,72.0,2.9,2.6,-0.4,-,0.7,0.6,-,-,
川瀬 晃,ソ,DH,3.0,-,-,-,-,-,0.0,-,-,
宜保 翔,オ,2B,73.7,1.0,1.6,-0.5,-,-0.2,0.2,-,-,
宜保 翔,オ,SS,11.0,-0.4,-0.5,0.0,-,0.1,0.1,-,-,
宜保 翔,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
松井 雅人,オ,C,11.0,-0.3,-,-,-0.4,0.0,0.2,0.4,0.1,
藤岡 裕大,ロ,3B,9.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
藤岡 裕大,ロ,SS,204.0,-0.5,-0.5,0.1,-,-0.1,1.7,-,-,
末包 昇大,広,1B,8.0,0.5,0.5,-0.1,-,0.1,-0.1,-,-,
末包 昇大,広,LF,7.0,0.9,0.9,-,0.0,0.0,-0.1,-,-,
末包 昇大,広,RF,136.0,0.4,0.9,-,-0.6,0.0,-0.5,-,-,
武藤 敦貴,楽,LF,5.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
武藤 敦貴,楽,CF,45.0,2.2,2.4,-,-0.2,0.0,0.1,-,-,
武藤 敦貴,楽,RF,167.0,1.6,1.1,-,0.5,0.0,-0.7,-,-,
武藤 敦貴,楽,DH,4.0,-,-,-,-,-,0.0,-,-,
牧原 大成,ソ,2B,305.0,-0.6,-1.6,-0.3,-,1.2,0.8,-,-,
牧原 大成,ソ,3B,115.0,-1.2,1.1,-0.2,-,-2.1,-0.4,-,-,
牧原 大成,ソ,SS,40.0,2.0,2.2,0.1,-,-0.3,0.3,-,-,
牧原 大成,ソ,CF,444.3,-9.8,-11.7,-,1.8,0.1,1.5,-,-,
野村 勇,ソ,2B,138.0,0.5,0.4,0.2,-,-0.1,0.4,-,-,
野村 勇,ソ,3B,244.0,-0.3,-1.8,-0.1,-,1.5,-0.9,-,-,
野村 勇,ソ,SS,68.0,1.7,1.0,0.3,-,0.4,0.6,-,-,
野村 勇,ソ,LF,9.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
野村 勇,ソ,DH,3.0,-,-,-,-,-,0.0,-,-,
岡 大海,ロ,1B,39.0,-0.5,-0.6,-0.1,-,0.2,-0.4,-,-,
岡 大海,ロ,LF,24.0,1.1,1.1,-,0.0,0.0,-0.2,-,-,
岡 大海,ロ,CF,224.3,1.8,1.4,-,0.3,0.0,0.7,-,-,
岡 大海,ロ,RF,273.0,-7.6,-6.0,-,-1.6,0.0,-1.1,-,-,
梶原 昂希,デ,CF,21.0,-0.5,-0.1,-,-0.4,0.0,0.1,-,-,
島田 海吏,神,LF,278.3,4.1,3.7,-,1.1,-0.7,-2.6,-,-,
島田 海吏,神,CF,99.0,-0.2,0.8,-,-1.0,0.0,0.3,-,-,
島田 海吏,神,RF,319.0,9.4,9.6,-,-0.3,0.1,-1.3,-,-,
真砂 勇介,ソ,LF,36.7,0.9,0.9,-,-0.1,0.0,-0.3,-,-,
真砂 勇介,ソ,CF,47.0,0.8,1.0,-,-0.2,0.0,0.2,-,-,
真砂 勇介,ソ,RF,16.0,1.5,1.5,-,0.0,0.0,-0.1,-,-,
真砂 勇介,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
中野 拓夢,神,SS,1205.3,-2.5,-2.0,1.1,-,-1.5,9.8,-,-,
柳町 達,ソ,LF,373.7,3.5,0.1,-,3.2,0.2,-3.5,-,-,
柳町 達,ソ,CF,299.3,2.4,1.4,-,1.0,0.1,1.0,-,-,
柳町 達,ソ,RF,94.0,4.4,4.8,-,-0.4,0.0,-0.4,-,-,
佐藤 直樹,ソ,LF,28.0,0.7,0.6,-,0.0,0.0,-0.3,-,-,
佐藤 直樹,ソ,CF,80.7,2.7,3.3,-,-0.6,0.0,0.3,-,-,
佐藤 直樹,ソ,RF,7.7,0.3,0.3,-,0.0,0.0,0.0,-,-,
佐藤 直樹,ソ,DH,3.0,-,-,-,-,-,0.0,-,-,
蝦名 達夫,デ,LF,24.0,-1.0,-1.4,-,0.4,0.0,-0.2,-,-,
蝦名 達夫,デ,CF,17.0,-1.5,-1.2,-,-0.3,0.0,0.1,-,-,
蝦名 達夫,デ,RF,319.7,2.2,0.3,-,1.9,0.1,-1.3,-,-,
蝦名 達夫,デ,DH,1.0,-,-,-,-,-,0.0,-,-,
宮本 秀明,デ,LF,36.0,-0.1,0.1,-,-0.2,0.0,-0.3,-,-,
宮本 秀明,デ,RF,20.0,2.0,2.0,-,0.0,0.0,-0.1,-,-,
大田 泰示,デ,LF,28.7,-0.1,0.1,-,-0.2,0.0,-0.3,-,-,
大田 泰示,デ,CF,46.7,-0.4,0.0,-,-0.4,0.0,0.2,-,-,
大田 泰示,デ,RF,183.3,-4.1,-3.7,-,-0.4,0.0,-0.7,-,-,
源田 壮亮,西,SS,957.0,9.9,5.0,1.5,-,3.4,7.8,-,-,
和田 恋,楽,1B,20.3,-0.4,-0.4,-0.1,-,0.1,-0.2,-,-,
和田 恋,楽,LF,9.0,0.7,-0.3,-,1.0,0.0,-0.1,-,-,
和田 恋,楽,RF,25.0,-1.2,-0.8,-,-0.4,0.0,-0.1,-,-,
和田 恋,楽,DH,13.0,-,-,-,-,-,-0.2,-,-,
関根 大気,デ,LF,261.7,6.2,6.9,-,-0.8,0.1,-2.5,-,-,
関根 大気,デ,CF,91.0,-0.9,-0.9,-,0.0,0.0,0.3,-,-,
関根 大気,デ,RF,74.7,3.1,2.3,-,0.8,0.0,-0.3,-,-,
渡邉 大樹,ヤ,LF,12.0,0.6,0.6,-,0.0,0.0,-0.1,-,-,
渡邉 大樹,ヤ,CF,3.0,-1.2,-1.0,-,-0.2,0.0,0.0,-,-,
渡邉 大樹,ヤ,RF,82.7,2.3,2.5,-,-0.2,0.0,-0.3,-,-,
渡邉 大樹,ヤ,DH,3.0,-,-,-,-,-,0.0,-,-,
山野辺 翔,西,2B,3.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
山野辺 翔,西,3B,61.0,0.3,0.6,0.1,-,-0.5,-0.2,-,-,
山野辺 翔,西,SS,8.0,-0.3,-0.1,-0.3,-,0.0,0.1,-,-,
山野辺 翔,西,DH,12.3,-,-,-,-,-,-0.1,-,-,
山田 遥楓,西,1B,57.0,0.1,0.4,0.1,-,-0.4,-0.6,-,-,
山田 遥楓,西,2B,9.0,-0.6,0.3,-0.1,-,-0.7,0.0,-,-,
山田 遥楓,西,3B,136.0,1.7,1.3,0.4,-,0.0,-0.5,-,-,
山田 遥楓,西,SS,80.3,-2.2,-1.9,0.0,-,-0.3,0.7,-,-,
野口 智哉,オ,2B,73.0,-1.1,-0.5,-0.9,-,0.2,0.2,-,-,
野口 智哉,オ,3B,30.0,0.7,1.2,-0.1,-,-0.4,-0.1,-,-,
野口 智哉,オ,SS,148.0,-1.4,0.1,-1.2,-,-0.4,1.2,-,-,
野口 智哉,オ,CF,82.0,-2.9,-3.7,-,0.8,0.0,0.3,-,-,
野口 智哉,オ,RF,33.0,0.1,-0.5,-,0.6,0.0,-0.1,-,-,
野口 智哉,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
伏見 寅威,オ,C,574.0,0.1,-,-,0.4,-0.3,8.2,4.8,1.1,
楠本 泰史,デ,LF,40.0,1.8,1.3,-,0.5,0.0,-0.4,-,-,
楠本 泰史,デ,RF,588.3,7.6,4.9,-,2.5,0.1,-2.3,-,-,
湯浅 大,巨,2B,24.0,0.2,0.2,-0.1,-,0.1,0.1,-,-,
湯浅 大,巨,3B,4.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
湯浅 大,巨,SS,81.0,-2.7,-2.0,-0.5,-,-0.1,0.7,-,-,
湯浅 大,巨,CF,1.0,-0.6,-0.6,-,0.0,0.0,0.0,-,-,
大盛 穂,広,CF,97.3,-1.6,-3.3,-,1.7,0.0,0.3,-,-,
大盛 穂,広,RF,62.7,2.7,2.7,-,-0.1,0.0,-0.2,-,-,
中谷 将大,ソ,1B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
中谷 将大,ソ,LF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
中谷 将大,ソ,RF,48.0,2.2,2.4,-,-0.2,0.0,-0.2,-,-,
小川 龍成,ロ,2B,15.0,0.4,0.3,0.1,-,0.0,0.0,-,-,
小川 龍成,ロ,SS,218.7,-0.2,2.0,-1.5,-,-0.8,1.8,-,-,
小川 龍成,ロ,DH,7.0,-,-,-,-,-,-0.1,-,-,
愛斗,西,LF,22.0,0.1,0.3,-,-0.2,0.0,-0.2,-,-,
愛斗,西,CF,349.3,-2.3,-3.9,-,1.5,0.1,1.2,-,-,
愛斗,西,RF,556.7,-1.8,-1.8,-,-0.2,0.1,-2.2,-,-,
エチェバリア,ロ,3B,149.0,2.3,1.6,-0.5,-,1.1,-0.6,-,-,
エチェバリア,ロ,SS,473.0,-11.3,-7.8,-1.1,-,-2.4,3.9,-,-,
バレラ,オ,1B,119.0,0.2,0.9,0.1,-,-0.7,-1.3,-,-,
バレラ,オ,2B,70.0,-0.2,0.2,-0.1,-,-0.3,0.2,-,-,
バレラ,オ,3B,63.0,0.7,0.9,0.0,-,-0.2,-0.2,-,-,
バレラ,オ,LF,8.0,0.6,0.6,-,0.0,0.0,-0.1,-,-,
バレラ,オ,DH,17.0,-,-,-,-,-,-0.2,-,-,
平田 良介,中,LF,79.0,2.6,2.6,-,0.0,0.0,-0.7,-,-,
平田 良介,中,RF,47.7,-0.6,-0.3,-,-0.3,0.0,-0.2,-,-,
髙松 渡,中,2B,23.0,1.5,1.6,-0.2,-,0.2,0.1,-,-,
髙松 渡,中,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
髙松 渡,中,CF,12.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
髙松 渡,中,DH,3.0,-,-,-,-,-,0.0,-,-,
ラベロ,オ,1B,81.0,-0.3,0.2,-0.2,-,-0.4,-0.9,-,-,
ラベロ,オ,RF,1.0,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
ラベロ,オ,DH,71.0,-,-,-,-,-,-0.8,-,-,
山崎 晃大朗,ヤ,LF,381.0,3.6,0.9,-,2.6,0.1,-3.6,-,-,
山崎 晃大朗,ヤ,CF,106.3,-0.9,-0.2,-,-0.8,0.0,0.4,-,-,
山崎 晃大朗,ヤ,RF,284.7,-3.4,-3.9,-,0.5,0.1,-1.1,-,-,
鵜飼 航丞,中,LF,97.0,1.2,1.9,-,-0.8,0.0,-0.9,-,-,
鵜飼 航丞,中,RF,286.3,-5.3,-4.8,-,0.3,-0.8,-1.1,-,-,
加藤 翔平,中,LF,92.3,-0.4,0.4,-,-0.8,0.0,-0.9,-,-,
加藤 翔平,中,CF,18.7,-0.8,-0.8,-,0.0,0.0,0.1,-,-,
加藤 翔平,中,RF,8.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
金子 侑司,西,LF,296.0,0.8,0.2,-,0.4,0.1,-2.8,-,-,
金子 侑司,西,RF,17.0,1.4,1.2,-,0.2,0.0,-0.1,-,-,
中山 礼都,巨,2B,20.0,1.6,1.3,0.1,-,0.2,0.1,-,-,
中山 礼都,巨,SS,351.3,-0.2,-1.3,0.4,-,0.8,2.9,-,-,
磯村 嘉孝,広,C,288.0,-0.4,-,-,-1.0,0.6,4.1,-5.3,0.3,
中島 卓也,日,2B,13.3,-1.5,-0.6,-0.3,-,-0.7,0.0,-,-,
中島 卓也,日,3B,28.0,1.0,0.9,-0.1,-,0.3,-0.1,-,-,
中島 卓也,日,SS,252.0,0.1,0.4,-0.4,-,0.1,2.1,-,-,
中島 卓也,日,CF,74.0,0.0,0.0,-,-0.1,0.0,0.2,-,-,
中島 卓也,日,RF,12.3,-0.4,-0.5,-,0.1,0.0,0.0,-,-,
中島 卓也,日,DH,2.0,-,-,-,-,-,0.0,-,-,
田宮 裕涼,日,C,28.0,-1.0,-,-,-0.9,-0.2,0.4,-0.5,0.1,
田宮 裕涼,日,LF,1.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
田宮 裕涼,日,RF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
田宮 裕涼,日,DH,14.0,-,-,-,-,-,-0.2,-,-,
倉本 寿彦,デ,1B,45.0,-0.2,-0.5,0.1,-,0.2,-0.5,-,-,
倉本 寿彦,デ,3B,87.7,-1.3,-1.7,-0.2,-,0.6,-0.3,-,-,
倉本 寿彦,デ,SS,2.0,0.3,0.2,0.1,-,0.0,0.0,-,-,
山本 祐大,デ,C,89.0,-0.1,-,-,-0.3,0.2,1.3,-1.7,-0.2,
香月 一也,巨,1B,77.7,1.1,0.9,-0.1,-,0.3,-0.9,-,-,
香月 一也,巨,3B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
大和,デ,2B,12.0,-0.1,-0.2,0.0,-,0.1,0.0,-,-,
大和,デ,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
大和,デ,SS,582.3,-7.6,-7.9,-0.3,-,0.6,4.7,-,-,
戸川 大輔,西,1B,4.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
戸川 大輔,西,RF,6.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
戸川 大輔,西,DH,2.0,-,-,-,-,-,0.0,-,-,
谷内 亮太,日,1B,29.3,-1.0,0.3,-0.1,-,-1.3,-0.3,-,-,
谷内 亮太,日,2B,142.3,-1.4,-1.3,0.1,-,-0.2,0.4,-,-,
谷内 亮太,日,3B,182.7,1.8,0.9,0.2,-,0.7,-0.7,-,-,
谷内 亮太,日,SS,43.0,1.2,1.3,-0.4,-,0.3,0.4,-,-,
谷内 亮太,日,DH,14.0,-,-,-,-,-,-0.2,-,-,
渡邊 佳明,楽,2B,132.3,-1.7,-1.3,-0.2,-,-0.1,0.4,-,-,
渡邊 佳明,楽,3B,160.0,2.1,1.7,-0.1,-,0.5,-0.6,-,-,
渡邊 佳明,楽,LF,8.0,0.5,0.5,-,0.0,0.0,-0.1,-,-,
渡邊 佳明,楽,RF,36.7,1.2,0.3,-,0.9,0.0,-0.1,-,-,
渡邊 佳明,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
中村 健人,広,LF,31.0,-0.1,0.0,-,-0.1,0.0,-0.3,-,-,
中村 健人,広,CF,30.0,0.1,0.1,-,0.0,0.0,0.1,-,-,
中村 健人,広,RF,218.0,6.5,3.3,-,3.1,0.1,-0.9,-,-,
渡辺 勝,中,CF,6.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
渡辺 勝,中,RF,1.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
伊藤 康祐,中,LF,17.0,0.6,0.6,-,0.0,0.0,-0.2,-,-,
伊藤 康祐,中,CF,27.0,-0.3,-0.2,-,-0.1,0.0,0.1,-,-,
伊藤 康祐,中,RF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
丸 佳浩,巨,CF,1197.3,-11.3,-9.5,-,-1.9,0.2,4.0,-,-,
増田 大輝,巨,1B,2.0,0.4,0.4,-0.1,-,0.1,0.0,-,-,
増田 大輝,巨,2B,6.0,-1.0,-0.2,-0.1,-,-0.7,0.0,-,-,
増田 大輝,巨,3B,10.0,-0.1,-0.1,0.0,-,0.0,0.0,-,-,
増田 大輝,巨,SS,20.7,-0.4,0.3,-0.1,-,-0.6,0.2,-,-,
増田 大輝,巨,LF,38.3,-0.3,-0.2,-,-0.1,0.0,-0.4,-,-,
増田 大輝,巨,CF,27.0,0.2,0.5,-,0.5,-0.8,0.1,-,-,
増田 大輝,巨,RF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
溝脇 隼人,中,2B,208.0,-3.6,-3.6,-0.1,-,0.1,0.6,-,-,
溝脇 隼人,中,3B,4.0,-1.0,-0.3,0.0,-,-0.7,0.0,-,-,
溝脇 隼人,中,SS,84.7,0.3,0.1,-0.3,-,0.5,0.7,-,-,
川越 誠司,西,LF,32.0,0.0,0.0,-,0.0,0.0,-0.3,-,-,
川越 誠司,西,CF,104.3,-5.2,-5.2,-,0.0,0.0,0.3,-,-,
川越 誠司,西,RF,202.0,-1.5,-2.5,-,0.9,0.0,-0.8,-,-,
オスナ,ヤ,1B,1132.0,-6.8,-6.3,0.8,-,-1.4,-12.6,-,-,
杉谷 拳士,日,1B,42.7,-0.2,-0.3,0.0,-,0.1,-0.5,-,-,
杉谷 拳士,日,2B,105.0,-3.2,-3.1,0.1,-,-0.2,0.3,-,-,
杉谷 拳士,日,LF,25.0,0.5,0.0,-,0.5,0.0,-0.2,-,-,
杉谷 拳士,日,CF,2.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
杉谷 拳士,日,RF,14.0,1.5,1.2,-,0.3,0.0,-0.1,-,-,
杉谷 拳士,日,DH,27.0,-,-,-,-,-,-0.3,-,-,
北村 拓己,巨,1B,11.0,-0.5,0.1,0.0,-,-0.7,-0.1,-,-,
北村 拓己,巨,2B,20.0,-0.3,-0.4,0.0,-,0.1,0.1,-,-,
北村 拓己,巨,3B,5.0,0.4,0.3,0.0,-,0.1,0.0,-,-,
北村 拓己,巨,SS,75.7,2.1,1.6,0.0,-,0.6,0.6,-,-,
野間 峻祥,広,CF,178.3,-5.0,-4.1,-,-0.9,0.0,0.6,-,-,
野間 峻祥,広,RF,468.0,14.0,9.3,-,4.5,0.1,-1.9,-,-,
辰己 涼介,楽,CF,1043.7,5.1,3.8,-,1.0,0.2,3.5,-,-,
小田 裕也,オ,LF,27.3,1.5,1.5,-,0.0,0.0,-0.3,-,-,
小田 裕也,オ,CF,4.0,0.7,0.7,-,0.0,0.0,0.0,-,-,
小田 裕也,オ,RF,94.0,-0.7,-0.3,-,-0.4,0.0,-0.4,-,-,
小田 裕也,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
