PlayerNum,enPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
48,Aduwa Makoto,https://npb.jp/bis/eng/players/31135134.html,Oct. 2 1998,196,90,R,R,,Hiroshima Carp
42,Anderson Drew,https://npb.jp/bis/eng/players/53755155.html,Mar. 22 1994,190,93,R,R,,Hiroshima Carp
98,Corniel Robert,https://npb.jp/bis/eng/players/53955151.html,Jun. 23 1995,194,101,R,R,,Hiroshima Carp
66,Endoh Atsushi,https://npb.jp/bis/eng/players/71375136.html,Apr. 8 1999,186,84,R,R,,Hiroshima Carp
97,Franzua Geronimo,https://npb.jp/bis/eng/players/53955136.html,Sep. 25 1993,186,102,L,L,,Hiroshima Carp
58,Fujii Reira,https://npb.jp/bis/eng/players/21625136.html,Sep. 17 1999,182,91,R,R,,Hiroshima Carp
36,Horie Atsuya,https://npb.jp/bis/eng/players/21625130.html,Feb. 21 1997,178,88,L,L,,Hiroshima Carp
30,Ichioka Ryuji,https://npb.jp/bis/eng/players/21125135.html,Jan. 11 1991,179,86,R,R,,Hiroshima Carp
29,Kemna Makoto,https://npb.jp/bis/eng/players/71775136.html,Jun. 5 1995,190,98,R,R,,Hiroshima Carp
39,Kikuchi Yasunori,https://npb.jp/bis/eng/players/41545116.html,Sep. 18 1989,180,104,R,L,,Hiroshima Carp
53,Kobayashi Tatsuto,https://npb.jp/bis/eng/players/61965153.html,Jan. 16 2003,182,84,R,R,,Hiroshima Carp
11,Kuri Aren,https://npb.jp/bis/eng/players/71775139.html,Sep. 1 1991,187,95,R,R,,Hiroshima Carp
20,Kuribayashi Ryoji,https://npb.jp/bis/eng/players/91995153.html,Jul. 9 1996,178,85,R,R,,Hiroshima Carp
24,Kurohara Takumi,https://npb.jp/bis/eng/players/41745155.html,Nov. 29 1999,173,76,L,L,,Hiroshima Carp
45,Matsumoto Ryuya,https://npb.jp/bis/eng/players/73175155.html,Sep. 18 1999,180,87,R,R,,Hiroshima Carp
16,Mori Shohei,https://npb.jp/bis/eng/players/93395155.html,Jan. 1 1998,177,80,L,L,,Hiroshima Carp
18,Morishita Masato,https://npb.jp/bis/eng/players/53155151.html,Aug. 25 1997,180,78,R,R,,Hiroshima Carp
13,Moriura Daisuke,https://npb.jp/bis/eng/players/73375153.html,Jun. 15 1998,175,71,L,L,,Hiroshima Carp
67,Nakamura Yuta,https://npb.jp/bis/eng/players/71075139.html,Aug. 31 1995,184,89,R,R,,Hiroshima Carp
26,Nakata Ren,https://npb.jp/bis/eng/players/31235118.html,Jul. 21 1990,189,96,R,R,,Hiroshima Carp
21,Nakazaki Shota,https://npb.jp/bis/eng/players/31235133.html,Aug. 10 1992,186,101,R,R,,Hiroshima Carp
19,Nomura Yusuke,https://npb.jp/bis/eng/players/21425135.html,Jun. 24 1989,177,86,R,R,,Hiroshima Carp
12,Ohmichi Haruki,https://npb.jp/bis/eng/players/41545153.html,Jan. 20 1999,178,79,R,R,,Hiroshima Carp
14,Ohsera Daichi,https://npb.jp/bis/eng/players/61365139.html,Jun. 17 1991,187,88,R,R,,Hiroshima Carp
17,Okada Akitake,https://npb.jp/bis/eng/players/91595132.html,Oct. 18 1993,185,91,R,L,,Hiroshima Carp
43,Shimauchi Sotaro,https://npb.jp/bis/eng/players/31935138.html,Oct. 14 1996,180,80,R,R,,Hiroshima Carp
34,Takahashi Kouya,https://npb.jp/bis/eng/players/01005134.html,Sep. 27 1998,181,91,L,L,,Hiroshima Carp
46,Takahashi Mikiya,https://npb.jp/bis/eng/players/91095132.html,Jun. 21 1997,176,83,L,L,,Hiroshima Carp
65,Tamamura Shogo,https://npb.jp/bis/eng/players/41245151.html,Apr. 16 2001,177,81,L,L,,Hiroshima Carp
57,Tanaka Norihiko,https://npb.jp/bis/eng/players/31035138.html,Oct. 19 2000,173,86,R,R,,Hiroshima Carp
28,Tokoda Hiroki,https://npb.jp/bis/eng/players/11415134.html,Mar. 1 1995,181,90,L,L,,Hiroshima Carp
68,Turley Nik,https://npb.jp/bis/eng/players/13015155.html,Sep. 11 1989,193,104,L,L,,Hiroshima Carp
23,Yabuta Kazuki,https://npb.jp/bis/eng/players/91895130.html,Aug. 7 1992,188,85,R,R,,Hiroshima Carp
47,Yamaguchi Sho,https://npb.jp/bis/eng/players/53155136.html,Apr. 28 1999,181,86,R,R,,Hiroshima Carp
41,Yasaki Takuya,https://npb.jp/bis/eng/players/71575134.html,Dec. 31 1994,176,95,R,R,,Hiroshima Carp
27,Aizawa Tsubasa,https://npb.jp/bis/eng/players/31135114.html,Apr. 13 1988,175,89,R,R,,Hiroshima Carp
62,Ishihara Tomoki,https://npb.jp/bis/eng/players/21125151.html,Feb. 3 1998,173,85,R,R,,Hiroshima Carp
40,Isomura Yoshitaka,https://npb.jp/bis/eng/players/81185133.html,Nov. 1 1992,178,92,R,R,,Hiroshima Carp
22,Nakamura Shosei,https://npb.jp/bis/eng/players/81285136.html,Jun. 6 1999,181,81,R,R,,Hiroshima Carp
31,Sakakura Shogo,https://npb.jp/bis/eng/players/11915134.html,May 29 1998,176,88,R,L,,Hiroshima Carp
32,Shirahama Yuta,https://npb.jp/bis/eng/players/41745119.html,Oct. 31 1985,180,93,R,R,,Hiroshima Carp
64,Takagi Shoto,https://npb.jp/bis/eng/players/11215155.html,Aug. 12 2003,188,92,R,R,,Hiroshima Carp
6,Abe Tomohiro,https://npb.jp/bis/eng/players/91195116.html,Jun. 24 1989,181,88,R,L,,Hiroshima Carp
7,Dohbayashi Shota,https://npb.jp/bis/eng/players/61965131.html,Aug. 17 1991,183,93,R,R,,Hiroshima Carp
69,Hatsuki Ryutaro,https://npb.jp/bis/eng/players/71475138.html,Apr. 19 2000,167,69,R,L,,Hiroshima Carp
44,Hayashi Kota,https://npb.jp/bis/eng/players/01405138.html,Nov. 16 2000,182,101,R,L,,Hiroshima Carp
33,Kikuchi Ryosuke,https://npb.jp/bis/eng/players/61565135.html,Mar. 11 1990,171,71,R,R,,Hiroshima Carp
51,Kozono Kaito,https://npb.jp/bis/eng/players/01705138.html,Jun. 7 2000,178,85,R,L,,Hiroshima Carp
10,McBroom Ryan,https://npb.jp/bis/eng/players/13215155.html,Apr. 9 1992,190,99,L,R,,Hiroshima Carp
35,Miyoshi Takumi,https://npb.jp/bis/eng/players/11815135.html,Jun. 7 1993,174,87,R,R,,Hiroshima Carp
56,Nakagami Takuto,https://npb.jp/bis/eng/players/31235138.html,May 29 2000,175,91,R,R,,Hiroshima Carp
54,Nirasawa Yuya,https://npb.jp/bis/eng/players/01405151.html,May 20 2001,178,83,R,L,,Hiroshima Carp
00,Sone Kaisei,https://npb.jp/bis/eng/players/51955139.html,Apr. 24 1995,175,72,R,L,,Hiroshima Carp
2,Tanaka Kosuke,https://npb.jp/bis/eng/players/61965139.html,Jul. 3 1989,171,84,R,L,,Hiroshima Carp
0,Uemoto Takashi,https://npb.jp/bis/eng/players/31335137.html,Aug. 22 1990,170,73,R,R,,Hiroshima Carp
61,Yano Masaya,https://npb.jp/bis/eng/players/93395153.html,Dec. 16 1998,171,70,R,L,,Hiroshima Carp
5,Chono Hisayoshi,https://npb.jp/bis/eng/players/91995131.html,Dec. 6 1984,180,85,R,R,,Hiroshima Carp
55,Matsuyama Ryuhei,https://npb.jp/bis/eng/players/01405116.html,Sep. 18 1985,176,100,R,L,,Hiroshima Carp
50,Nakamura Kento,https://npb.jp/bis/eng/players/01405155.html,May 21 1997,183,90,R,R,,Hiroshima Carp
63,Nishikawa Ryoma,https://npb.jp/bis/eng/players/71475132.html,Dec. 10 1994,176,80,R,L,,Hiroshima Carp
37,Noma Takayoshi,https://npb.jp/bis/eng/players/01405130.html,Jan. 28 1993,180,83,R,L,,Hiroshima Carp
59,Ohmori Minoru,https://npb.jp/bis/eng/players/21325138.html,Aug. 31 1996,180,77,R,L,,Hiroshima Carp
49,Shozui Yuya,https://npb.jp/bis/eng/players/71975138.html,Apr. 2 1996,180,100,R,R,,Hiroshima Carp
52,Suekane Shota,https://npb.jp/bis/eng/players/51055155.html,May 27 1996,188,110,R,R,,Hiroshima Carp
60,Tamura Shunsuke,https://npb.jp/bis/eng/players/61265155.html,Aug. 25 2003,178,90,L,L,,Hiroshima Carp
38,Ugusa Koki,https://npb.jp/bis/eng/players/41345151.html,Apr. 17 1997,185,79,R,L,,Hiroshima Carp
128,Nakamura Raisei,https://npb.jp/bis/eng/players/21425155.html,May 6 2003,190,76,R,L,,Hiroshima Carp
120,Namiki Shun,https://npb.jp/bis/eng/players/71675153.html,Jan. 8 2001,184,77,R,R,,Hiroshima Carp
122,Sakata Rei,https://npb.jp/bis/eng/players/91995155.html,Sep. 13 1999,188,90,R,R,,Hiroshima Carp
126,Shinya So,https://npb.jp/bis/eng/players/31035155.html,Aug. 14 2003,182,83,L,L,,Hiroshima Carp
125,Toda Takaya,https://npb.jp/bis/eng/players/21225135.html,Jun. 10 1993,181,85,L,L,,Hiroshima Carp
123,Mochimaru Taiki,https://npb.jp/bis/eng/players/81885151.html,Oct. 26 2001,177,82,R,L,,Hiroshima Carp
121,Futamata Shoichi,https://npb.jp/bis/eng/players/91895153.html,Oct. 21 2002,180,75,R,R,,Hiroshima Carp
127,Maekawa Seita,https://npb.jp/bis/eng/players/41845155.html,Apr. 4 2003,176,74,R,R,,Hiroshima Carp
124,Kinoshita Motohide,https://npb.jp/bis/eng/players/71975151.html,Jul. 25 2001,183,96,L,L,,Hiroshima Carp
81,Miura Daisuke,Dec. 25 1973,,,DeNA BayStars
67,Ariyoshi Yuki,https://npb.jp/bis/eng/players/51155134.html,Mar. 12 1991,178,87,R,R,,DeNA BayStars
54,Asada Sota,https://npb.jp/bis/eng/players/31135151.html,Apr. 23 2001,182,87,R,R,,DeNA BayStars
11,Azuma Katsuki,https://npb.jp/bis/eng/players/51155136.html,Nov. 29 1995,170,76,L,L,,DeNA BayStars
62,Escobar Edwin,https://npb.jp/bis/eng/players/63365134.html,Apr. 22 1992,188,102,L,L,,DeNA BayStars
43,Fukazawa Osuke,https://npb.jp/bis/eng/players/61665155.html,Nov. 5 2003,177,74,R,R,,DeNA BayStars
26,Hamaguchi Haruhiro,https://npb.jp/bis/eng/players/51655134.html,Mar. 16 1995,173,80,L,L,,DeNA BayStars
34,Hirata Shingo,https://npb.jp/bis/eng/players/51255139.html,Aug. 29 1989,182,85,R,R,,DeNA BayStars
53,Ikeya Sota,https://npb.jp/bis/eng/players/21125153.html,Aug. 2 1999,175,80,L,L,,DeNA BayStars
21,Imanaga Shota,https://npb.jp/bis/eng/players/01305132.html,Sep. 1 1993,178,83,L,L,,DeNA BayStars
22,Irie Taisei,https://npb.jp/bis/eng/players/61365153.html,Aug. 26 1998,187,92,R,R,,DeNA BayStars
13,Ise Hiromu,https://npb.jp/bis/eng/players/41145151.html,Mar. 7 1998,182,90,R,R,,DeNA BayStars
14,Ishida Kenta,https://npb.jp/bis/eng/players/11315130.html,Mar. 1 1993,180,85,L,L,,DeNA BayStars
27,Kamichatani Taiga,https://npb.jp/bis/eng/players/81585138.html,Aug. 31 1996,182,83,R,R,,DeNA BayStars
18,Kozono Kenta,https://npb.jp/bis/eng/players/31935155.html,Apr. 9 2003,185,90,R,R,,DeNA BayStars
49,Kriske Brooks,https://npb.jp/bis/eng/players/53955155.html,Feb. 3 1994,190,86,R,R,,DeNA BayStars
48,Kyoyama Masaya,https://npb.jp/bis/eng/players/11715134.html,Jul. 4 1998,182,77,R,R,,DeNA BayStars
40,Matsumoto Ryunosuke,https://npb.jp/bis/eng/players/93195153.html,Jul. 31 2002,188,94,L,L,,DeNA BayStars
35,Mikami Tomoya,https://npb.jp/bis/eng/players/31435139.html,Apr. 10 1989,190,90,R,R,,DeNA BayStars
17,Mishima Kazuki,https://npb.jp/bis/eng/players/41245137.html,May 7 1990,175,80,R,S,,DeNA BayStars
30,Miura Ginji,https://npb.jp/bis/eng/players/03105155.html,Dec. 30 1999,175,80,R,R,,DeNA BayStars
65,Miyaguni Ryosuke,https://npb.jp/bis/eng/players/21625133.html,Apr. 17 1992,186,88,R,R,,DeNA BayStars
64,Nakagawa Koh,https://npb.jp/bis/eng/players/21225136.html,Oct. 2 1999,178,85,R,R,,DeNA BayStars
16,Ohnuki Shinichi,https://npb.jp/bis/eng/players/01305138.html,Feb. 3 1994,181,73,R,R,,DeNA BayStars
45,Peoples Michael,https://npb.jp/bis/eng/players/73775151.html,Sep. 5 1991,196,86,R,R,,DeNA BayStars
42,Romero Fernando,https://npb.jp/bis/eng/players/43945153.html,Dec. 24 1994,183,104,R,R,,DeNA BayStars
12,Sakaguchi Kousuke,https://npb.jp/bis/eng/players/81785136.html,Aug. 15 1999,187,86,R,L,,DeNA BayStars
20,Sakamoto Yuya,https://npb.jp/bis/eng/players/11015151.html,Jul. 28 1997,180,85,L,L,,DeNA BayStars
41,Sakurai Shuto,https://npb.jp/bis/eng/players/11915136.html,Jun. 25 1999,178,86,L,L,,DeNA BayStars
47,Sunada Yoshiki,https://npb.jp/bis/eng/players/11915139.html,Jul. 20 1995,180,85,L,L,,DeNA BayStars
56,Takada Takuto,https://npb.jp/bis/eng/players/21225153.html,Sep. 18 2002,178,80,L,L,,DeNA BayStars
46,Tanaka Kenjiro,https://npb.jp/bis/eng/players/11015116.html,Sep. 18 1989,179,80,L,L,,DeNA BayStars
15,Tokuyama Souma,https://npb.jp/bis/eng/players/81285155.html,Jun. 6 1999,183,83,R,R,,DeNA BayStars
19,Yamasaki Yasuaki,https://npb.jp/bis/eng/players/41845130.html,Oct. 2 1992,179,88,R,R,,DeNA BayStars
57,Azuma Junpei,https://npb.jp/bis/eng/players/51155151.html,Jul. 3 2001,174,83,R,R,,DeNA BayStars
29,Itoh Hikaru,https://npb.jp/bis/eng/players/81185116.html,Apr. 23 1989,180,83,R,R,,DeNA BayStars
32,Mashiko Kyosuke,https://npb.jp/bis/eng/players/91695138.html,Dec. 27 2000,176,86,R,R,,DeNA BayStars
39,Minei Hiroki,https://npb.jp/bis/eng/players/71475139.html,Jun. 4 1991,175,85,R,R,,DeNA BayStars
36,Takajoh Shuto,https://npb.jp/bis/eng/players/51055135.html,May 3 1993,176,83,R,R,,DeNA BayStars
10,Tobashira Yasutaka,https://npb.jp/bis/eng/players/41245132.html,Apr. 11 1990,179,90,R,L,,DeNA BayStars
50,Yamamoto Yuudai,https://npb.jp/bis/eng/players/23125136.html,Sep. 11 1998,180,87,R,R,,DeNA BayStars
33,Aibara Ryunosuke,https://npb.jp/bis/eng/players/31135155.html,Feb. 22 2004,180,85,R,L,,DeNA BayStars
60,Chino Naoto,https://npb.jp/bis/eng/players/91095138.html,Feb. 16 1999,182,85,R,R,,DeNA BayStars
3,Fujita Kazuya,https://npb.jp/bis/eng/players/21225110.html,Jul. 3 1982,175,77,R,L,,DeNA BayStars
4,Itoh Yukiya,https://npb.jp/bis/eng/players/41145138.html,Aug. 30 1996,182,90,R,R,,DeNA BayStars
44,Kobukata Daichi,https://npb.jp/bis/eng/players/81985153.html,Mar. 25 2003,176,88,R,L,,DeNA BayStars
5,Kuramoto Toshihiko,https://npb.jp/bis/eng/players/91795130.html,Jan. 7 1991,180,85,R,L,,DeNA BayStars
9,Maeda Yamato,https://npb.jp/bis/eng/players/61465112.html,Nov. 5 1987,177,77,R,R,,DeNA BayStars
2,Maki Shugo,https://npb.jp/bis/eng/players/13115153.html,Apr. 21 1998,178,93,R,R,,DeNA BayStars
51,Miyazaki Toshiro,https://npb.jp/bis/eng/players/51455137.html,Dec. 12 1988,172,85,R,R,,DeNA BayStars
6,Mori Keito,https://npb.jp/bis/eng/players/33135151.html,Jan. 28 2002,177,78,R,L,,DeNA BayStars
31,Shibata Tatsuhiro,https://npb.jp/bis/eng/players/41945132.html,Dec. 16 1993,167,68,R,L,,DeNA BayStars
99,Soto Neftali,https://npb.jp/bis/eng/players/03505136.html,Feb. 28 1989,185,97,R,R,,DeNA BayStars
55,Tanabe Hayato,https://npb.jp/bis/eng/players/01205151.html,Dec. 22 2001,185,88,R,R,,DeNA BayStars
38,Tanaka Shunta,https://npb.jp/bis/eng/players/81085136.html,Aug. 18 1993,178,82,R,L,,DeNA BayStars
66,Yamashita Kouki,https://npb.jp/bis/eng/players/81885130.html,Jan. 31 1993,174,85,R,L,,DeNA BayStars
23,Austin Tyler,https://npb.jp/bis/eng/players/73375151.html,Sep. 6 1991,188,100,R,R,,DeNA BayStars
61,Ebina Tatsuo,https://npb.jp/bis/eng/players/51555151.html,Sep. 20 1997,185,88,R,R,,DeNA BayStars
52,Hosokawa Seiya,https://npb.jp/bis/eng/players/31835134.html,Aug. 4 1998,179,93,R,R,,DeNA BayStars
58,Kajiwara Kouki,https://npb.jp/bis/eng/players/51555155.html,Sep. 19 1999,189,85,R,L,,DeNA BayStars
8,Kamizato Kazuki,https://npb.jp/bis/eng/players/71575136.html,Jan. 17 1994,179,81,R,L,,DeNA BayStars
37,Kusumoto Taishi,https://npb.jp/bis/eng/players/61565136.html,Jul. 7 1995,180,82,R,L,,DeNA BayStars
1,Kuwahara Masayuki,https://npb.jp/bis/eng/players/51755135.html,Jul. 21 1993,174,78,R,R,,DeNA BayStars
00,Miyamoto Shumei,https://npb.jp/bis/eng/players/91895136.html,Jul. 24 1996,180,83,R,L,,DeNA BayStars
0,Ohta Taishi,https://npb.jp/bis/eng/players/41345118.html,Jun. 9 1990,188,96,R,R,,DeNA BayStars
7,Sano Keita,https://npb.jp/bis/eng/players/91995134.html,Nov. 28 1994,178,88,R,L,,DeNA BayStars
63,Sekine Taiki,https://npb.jp/bis/eng/players/31935139.html,Jun. 28 1995,173,78,L,L,,DeNA BayStars
110,Cordero Starlin,https://npb.jp/bis/eng/players/03705153.html,Jul. 21 1998,201,100,R,R,,DeNA BayStars
109,Diaz Yofrec,https://npb.jp/bis/eng/players/43545151.html,Jun. 10 1999,191,93,L,L,,DeNA BayStars
101,Ishikawa Tatsuya,https://npb.jp/bis/eng/players/61165153.html,Apr. 15 1998,178,75,L,R,,DeNA BayStars
102,Kato Dai,https://npb.jp/bis/eng/players/91795153.html,Apr. 24 2002,179,83,R,R,,DeNA BayStars
107,Marcelino Hansel,https://npb.jp/bis/eng/players/33235155.html,Jun. 16 2002,191,82,R,R,,DeNA BayStars
