batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,sSeager,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
900056,Rakuten,Asamura Hideto,R,137.3333333,628,2571,TRUE,91.1,0.2181528662,0.1353503185,0.398364486,0.6297208539,0.1892091648,0.7380254154,0.8057366362,0.53515625,0.2619745846,0.1043613707,0.2788161994,0.4236760125,0.5763239875,0.5454545455,0.1954350927,0.5218068536,0.1625826527,0.4742990654,0.5737067289,0.4262932711,0.4270711785,0.5729288215,0.06145468689,0.3971962617,,398,0.1407035176,0.04140127389,0.1155555556,1,86.35221774,101.9,,0,0.3718592965,0.5653266332,0.06281407035,0.09296482412,0.472361809,0.6281407035,0.3165829146,0.4246231156,0.2587939698,0.2844129555,0.5809716599,0.9534412955,0.1558704453,0.4412955466,0.8987854251,0.4311740891,0.3360323887,0.504048583,0.4412955466,0.5829959514,0.6275303644,0.9777327935,0.9777327935,0.8269230769,0.5587044534,0.967611336,0.9534412955,0.8562753036,0.3137651822,0.6882591093,0.5546558704,0.4473684211,0.5769230769,0.4291497976,0.04251012146,0.8076923077,0.8663967611,0.5344129555,0.5627530364,0.9534412955,0.8684210526,0.3886639676,0.2793522267,0.3906882591,0.5668016194,0.9372469636,0.7631578947,0.4949392713,0.3400809717,0.01113360324,
2000056,Hanshin,Nakano Takumu,L,143,612,2315,TRUE,90.3,0.1470588235,0.02941176471,0.4531317495,0.5941223193,0.2850378788,0.8598665396,0.9171122995,0.7176079734,0.1401334604,0.06349892009,0.2777537797,0.3226781857,0.6773218143,0.637704918,0.1335356601,0.603887689,0.113174946,0.5438444924,0.475161987,0.524838013,0.430237581,0.569762419,0.06349892009,0.3520518359,,492,0.1004016064,0.009803921569,0.0350877193,1,85.82112029,100.7,,0,0.5365853659,0.3475609756,0.1158536585,0.1382113821,0.2093495935,0.4634146341,0.3556910569,0.3922764228,0.2520325203,0.6862348178,0.8137651822,0.3937246964,0.3866396761,0.3178137652,0.5769230769,0.8603238866,0.7753036437,0.8056680162,0.8704453441,0.8522267206,0.6336032389,0.4412955466,0.4412955466,0.4473684211,0.8259109312,0.6012145749,0.6882591093,0.3603238866,0.6052631579,0.3967611336,0.524291498,0.4777327935,0.5222672065,0.6477732794,0.004048582996,0.4109311741,0.3886639676,0.9008097166,0.3461538462,0.3481781377,0.471659919,0.5222672065,0.3987854251,0.4129554656,0.4190283401,0.6508097166,0.5141700405,0.4949392713,0.5566801619,0.08906882591,
1100132,Rakuten,Shimauchi Hiroaki,L,130.6666667,612,2431,TRUE,90.8,0.1339869281,0.1013071895,0.4290415467,0.6188197767,0.2268479184,0.8657718121,0.9201030928,0.7078651685,0.1342281879,0.05758946935,0.2517482517,0.3730974907,0.6269025093,0.5467980296,0.1156558533,0.5573837927,0.1324557795,0.5158371041,0.4607157548,0.5392842452,0.457424928,0.542575072,0.0658165364,0.4339777869,,459,0.1298701299,0.02287581699,0.06896551724,1,85.75796668,100.7,,0,0.4793028322,0.4422657952,0.07843137255,0.1198257081,0.3224400871,0.5206971678,0.3551198257,0.4030501089,0.2418300654,0.4534412955,0.8522267206,0.8684210526,0.2773279352,0.4008097166,0.7914979757,0.8724696356,0.7874493927,0.7935222672,0.8825910931,0.8805668016,0.8360323887,0.8178137652,0.8178137652,0.8218623482,0.8785425101,0.9048582996,0.8360323887,0.5708502024,0.6457489879,0.3562753036,0.3157894737,0.6862348178,0.487854251,0.2246963563,0.01315789474,0.5647773279,0.6174089069,0.6659919028,0.4210526316,0.6417004049,0.6255060729,0.516194332,0.3441295547,0.463562753,0.5141700405,0.8259109312,0.6518218623,0.4949392713,0.5809716599,0.08906882591,
1900082,Lotte,Takabe Akito,L,140.3333333,610,2124,TRUE,91,0.1672131148,0.05737704918,0.5207156309,0.6923076923,0.3204081633,0.8264014467,0.9128787879,0.6082802548,0.1735985533,0.09039548023,0.2457627119,0.3097928437,0.6902071563,0.662295082,0.1674876847,0.6153483992,0.09086629002,0.538606403,0.4571563089,0.5428436911,0.4821092279,0.5178907721,0.06685499058,0.352165725,,459,0.0670995671,0.004918032787,0.02189781022,1,86.8982075,98.2,,0,0.5904139434,0.2984749455,0.1111111111,0.06753812636,0.2309368192,0.4095860566,0.2565217391,0.45,0.2934782609,0.3340080972,0.7651821862,0.5951417004,0.7429149798,0.7064777328,0.3866396761,0.7591093117,0.7530364372,0.6538461538,0.7692307692,0.6983805668,0.8714574899,0.3927125506,0.3927125506,0.3663967611,0.6639676113,0.520242915,0.4412955466,0.3927125506,0.6558704453,0.3461538462,0.2024291498,0.7995951417,0.463562753,0.6457489879,0.01315789474,0.3016194332,0.3036437247,0.8836032389,0.6639676113,0.3967611336,0.3623481781,0.2732793522,0.221659919,0.2692307692,0.3238866397,0.5971659919,0.451417004,0.4949392713,0.1983805668,0.3421052632,
1900041,Chunichi,Okabayashi Yuki,L,136.3333333,609,2282,TRUE,90.3,0.1100164204,0.04597701149,0.4447852761,0.5855855856,0.2827521206,0.8620689655,0.9132867133,0.74,0.1379310345,0.06134969325,0.2738825592,0.3312883436,0.6687116564,0.6118421053,0.1090909091,0.5946538124,0.1240140228,0.5350569676,0.462751972,0.537248028,0.4333917616,0.5666082384,0.06792287467,0.4097283085,,503,0.1119842829,0,0,1,85.32151376,98.8,,0,0.5487077535,0.3697813121,0.08151093439,0.1172962227,0.2524850895,0.4512922465,0.351888668,0.393638171,0.254473161,0.6862348178,0.8987854251,0.512145749,0.3502024291,0.2914979757,0.5890688259,0.8643724696,0.7550607287,0.8259109312,0.8744939271,0.8603238866,0.6578947368,0.4979757085,0.4979757085,0.5870445344,0.8927125506,0.6842105263,0.7773279352,0.4190283401,0.6437246964,0.3582995951,0.5020242915,0.5,0.4493927126,0.3522267206,0.002024291498,0.3785425101,0.4271255061,0.7024291498,0.4352226721,0.4655870445,0.4392712551,0.504048583,0.3866396761,0.4089068826,0.45951417,0.2894736842,0.2125506073,0.4949392713,0.7631578947,0.2712550607,
800043,Yomiuri,Maru Yoshihiro,L,129,607,2453,TRUE,90.9,0.1449752883,0.1301482702,0.4128926969,0.6658456486,0.1627530364,0.8053359684,0.8729963009,0.5323383085,0.1946640316,0.080375357,0.2456140351,0.4210526316,0.5789473684,0.5430463576,0.1321044547,0.5197878417,0.1557276804,0.4969400245,0.5018344884,0.4981655116,0.432531594,0.567468406,0.05748063596,0.4006527948,,428,0.2077625571,0.04448105437,0.12,1,85.85621505,100.1,,0,0.3948598131,0.5257009346,0.07943925234,0.1425233645,0.3831775701,0.6051401869,0.4672897196,0.3294392523,0.203271028,0.3917004049,0.8198380567,0.9433198381,0.2165991903,0.5748987854,0.9230769231,0.6882591093,0.5809716599,0.495951417,0.6983805668,0.7591093117,0.8744939271,0.975708502,0.975708502,0.8380566802,0.8319838057,0.971659919,0.9372469636,0.7530364372,0.520242915,0.4817813765,0.512145749,0.4898785425,0.6781376518,0.4028340081,0.02024291498,0.7570850202,0.8238866397,0.6720647773,0.3198380567,0.8097165992,0.8178137652,0.8238866397,0.6578947368,0.6497975709,0.7975708502,0.9574898785,0.7692307692,0.4949392713,0.5425101215,0.1386639676,
2000051,Hanshin,Sato Teruaki,L,136.6666667,601,2389,TRUE,90.7,0.227953411,0.0765391015,0.4962311558,0.7166513339,0.311827957,0.74092827,0.8613607189,0.5098522167,0.25907173,0.128559464,0.2546063652,0.3731155779,0.6268844221,0.59,0.1929078014,0.5636515913,0.1159480954,0.4551926298,0.5475094182,0.4524905818,0.4738384261,0.5261615739,0.04395144412,0.3672529313,,405,0.1800486618,0.03327787022,0.08695652174,1,86.29323241,100.7,,0,0.3580246914,0.5679012346,0.07407407407,0.1777777778,0.3901234568,0.6419753086,0.3851851852,0.3530864198,0.2617283951,0.5182186235,0.544534413,0.7388663968,0.5910931174,0.7955465587,0.4230769231,0.4473684211,0.5263157895,0.45951417,0.4574898785,0.4170040486,0.8137651822,0.8198380567,0.8198380567,0.6538461538,0.5688259109,0.8684210526,0.7085020243,0.9028340081,0.3947368421,0.6072874494,0.2307692308,0.7712550607,0.8360323887,0.5668016194,0.03238866397,0.8259109312,0.8704453441,0.6285425101,0.1872469636,0.8421052632,0.8866396761,0.6032388664,0.5566801619,0.3684210526,0.7145748988,0.8886639676,0.7115384615,0.4949392713,0.3603238866,0.08906882591,
1600124,Hiroshima,Sakakura Shogo,L,133.3333333,601,2480,TRUE,90.1,0.1347753744,0.07154742097,0.4360629286,0.6077348066,0.2563891179,0.8112858464,0.8909090909,0.61414791,0.1887141536,0.08229124647,0.2811617588,0.3594191206,0.6405808794,0.5433333333,0.1094594595,0.5716014522,0.1254032258,0.5110931827,0.4665322581,0.5334677419,0.4358870968,0.5641129032,0.05685483871,0.4267849939,,454,0.1271551724,0.02662229617,0.08333333333,1,84.90297444,97.6,,0,0.5088105727,0.422907489,0.06828193833,0.09691629956,0.3259911894,0.4911894273,0.4273127753,0.3656387665,0.2070484581,0.733805668,0.8461538462,0.7024291498,0.3097165992,0.3663967611,0.6619433198,0.7064777328,0.6609311741,0.6578947368,0.7165991903,0.7489878543,0.6032388664,0.7388663968,0.7388663968,0.8360323887,0.8906882591,0.8319838057,0.7894736842,0.6234817814,0.6315789474,0.3704453441,0.4777327935,0.524291498,0.6943319838,0.2631578947,0.01619433198,0.4858299595,0.5566801619,0.5809716599,0.5465587045,0.6518218623,0.5465587045,0.7206477733,0.520242915,0.6295546559,0.5020242915,0.8542510121,0.7004048583,0.4949392713,0.8582995951,0.4149797571,
1400188,Lotte,Nakamura Shogo,R,130.6666667,594,2485,TRUE,90.5,0.1447811448,0.1127946128,0.3804347826,0.5149196634,0.2308998302,0.8571428571,0.9643387816,0.5919117647,0.1428571429,0.05434782609,0.3023349436,0.3603059581,0.6396940419,0.586440678,0.1142098274,0.5825281804,0.1327967807,0.5261674718,0.5839034205,0.4160965795,0.3959758551,0.6040241449,0.08088531187,0.421900161,,423,0.2797202797,0.0202020202,0.05286343612,1,85.42540517,98.2,,0,0.3829787234,0.536643026,0.08037825059,0.146572104,0.390070922,0.6170212766,0.5224586288,0.293144208,0.1843971631,0.6224696356,0.8238866397,0.9210526316,0.1315789474,0.1821862348,0.7672064777,0.8512145749,0.8724696356,0.6093117409,0.8613360324,0.8846153846,0.45951417,0.7429149798,0.7429149798,0.6761133603,0.8805668016,0.7692307692,0.8421052632,0.479757085,0.2591093117,0.7429149798,0.7732793522,0.2287449393,0.2510121457,0.2874493927,0.02429149798,0.7803643725,0.8380566802,0.6842105263,0.2834008097,0.8400809717,0.8410931174,0.9170040486,0.7570850202,0.7105263158,0.9008097166,0.7935222672,0.5769230769,0.4949392713,0.7327935223,0.3421052632,
1700084,Yakult,Murakami Munetaka,L,110.6666667,591,2570,TRUE,91,0.2148900169,0.1573604061,0.4140350877,0.6681146829,0.206483439,0.6826741996,0.7815344603,0.4232081911,0.3173258004,0.1313840156,0.2807017544,0.4343079922,0.5656920078,0.5161290323,0.1744505495,0.5005847953,0.1649805447,0.4487329435,0.5182879377,0.4817120623,0.4595330739,0.5404669261,0.05408560311,0.4144249513,,354,0.1838440111,0.09475465313,0.3043478261,1,85.72676519,98.8,,0,0.3898305085,0.5197740113,0.09039548023,0.0988700565,0.4209039548,0.6101694915,0.4576271186,0.3474576271,0.1949152542,0.3340080972,0.6032388664,0.9736842105,0.2226720648,0.6234817814,0.8481781377,0.3036437247,0.2449392713,0.2813765182,0.3137651822,0.3927125506,0.6113360324,0.9817813765,0.9817813765,0.8825910931,0.6356275304,0.975708502,0.955465587,0.9291497976,0.4817813765,0.520242915,0.2955465587,0.7064777328,0.7449392713,0.3238866397,0.07287449393,0.7651821862,0.8178137652,0.7692307692,0.5384615385,0.8987854251,0.8259109312,0.7955465587,0.5789473684,0.6821862348,0.7307692308,0.995951417,0.8421052632,0.4949392713,0.5951417004,0.2712550607,
1400101,Yomiuri,Okamoto Kazuma,R,132.6666667,585,2283,TRUE,91,0.1606837607,0.08717948718,0.4829097283,0.7115207373,0.2754590985,0.7695099819,0.8562176166,0.5666666667,0.2304900181,0.111305872,0.2475898335,0.3759859772,0.6240140228,0.5645438898,0.1482649842,0.5613496933,0.1344721857,0.4754601227,0.5584756899,0.4415243101,0.4165571616,0.5834428384,0.05738063951,0.430324277,,422,0.2056074766,0.05128205128,0.1185770751,1,85.34393939,100.1,,0,0.317535545,0.5995260664,0.08293838863,0.1848341232,0.4146919431,0.682464455,0.4218009479,0.3127962085,0.2654028436,0.3340080972,0.7813765182,0.8157894737,0.5263157895,0.7732793522,0.6133603239,0.5748987854,0.5020242915,0.5576923077,0.5850202429,0.548582996,0.8643724696,0.8360323887,0.8360323887,0.7631578947,0.7591093117,0.8785425101,0.8562753036,0.8502024291,0.3724696356,0.6295546559,0.6396761134,0.3623481781,0.6801619433,0.2449392713,0.02732793522,0.8643724696,0.9048582996,0.7105263158,0.1680161943,0.8947368421,0.9251012146,0.7064777328,0.7125506073,0.3623481781,0.7914979757,0.9736842105,0.7651821862,0.4949392713,0.7591093117,0.1386639676,
1800065,Hanshin,Chikamoto Koji,L,124.3333333,581,2208,TRUE,90.4,0.1067125645,0.07056798623,0.4678442029,0.6841186736,0.2344632768,0.8731848984,0.9298469388,0.6947791165,0.1268151016,0.05932971014,0.2210144928,0.3645833333,0.6354166667,0.5768566494,0.1003236246,0.558423913,0.1286231884,0.5190217391,0.4791666667,0.5208333333,0.4483695652,0.5516304348,0.06612318841,0.3768115942,,462,0.1196581197,0.005163511188,0.01886792453,1,85.55343915,100.1,,0,0.5519480519,0.3441558442,0.1038961039,0.07792207792,0.2662337662,0.4480519481,0.3658008658,0.4047619048,0.2294372294,0.6589068826,0.9089068826,0.6963562753,0.455465587,0.6862348178,0.7570850202,0.8825910931,0.8198380567,0.7834008097,0.8927125506,0.8684210526,0.9574898785,0.7712550607,0.7712550607,0.7145748988,0.9190283401,0.8927125506,0.8117408907,0.5384615385,0.5910931174,0.4109311741,0.3785425101,0.6234817814,0.471659919,0.5182186235,0.008097165992,0.3724696356,0.3785425101,0.8562753036,0.6275303644,0.504048583,0.4331983806,0.5566801619,0.3350202429,0.5182186235,0.4736842105,0.5991902834,0.4433198381,0.4949392713,0.6680161943,0.1386639676,
1600089,DeNA,Sano Keita,L,126.3333333,575,2077,TRUE,90.8,0.09913043478,0.06956521739,0.4516129032,0.6692160612,0.2308438409,0.8752665245,0.95,0.6554621849,0.1247334755,0.05633124699,0.2219547424,0.3803562831,0.6196437169,0.5582608696,0.1194968553,0.5392392874,0.140105922,0.5036109774,0.4920558498,0.5079441502,0.4260953298,0.5739046702,0.05584978334,0.3972075108,,461,0.16985138,0.03826086957,0.1208791209,1,85.68834081,99.4,,0,0.5097613883,0.3947939262,0.09544468547,0.08893709328,0.305856833,0.4902386117,0.4880694143,0.3492407809,0.1626898048,0.4534412955,0.9210526316,0.6882591093,0.3744939271,0.6295546559,0.7692307692,0.8886639676,0.8542510121,0.7186234818,0.8987854251,0.8825910931,0.951417004,0.8744939271,0.8744939271,0.7914979757,0.8663967611,0.963562753,0.8906882591,0.6740890688,0.5566801619,0.4453441296,0.5627530364,0.4392712551,0.7145748988,0.4271255061,0.01012145749,0.4817813765,0.4858299595,0.8097165992,0.5890688259,0.5991902834,0.5425101215,0.8623481781,0.5688259109,0.7611336032,0.6821862348,0.9170040486,0.7712550607,0.4949392713,0.6133603239,0.1993927126,
1600059,Yomiuri,Yoshikawa Naoki,L,126.6666667,568,2245,TRUE,90.6,0.08978873239,0.05633802817,0.4815144766,0.661971831,0.2716763006,0.8445883441,0.9048811014,0.6737588652,0.1554116559,0.07483296214,0.2530066815,0.3322939866,0.6677060134,0.6366843034,0.07456140351,0.5977728285,0.1042316258,0.5376391982,0.4855233853,0.5144766147,0.4311804009,0.5688195991,0.06369710468,0.3661469933,,466,0.08438818565,0.01232394366,0.04022988506,1,86.14216418,99.4,,0,0.5300429185,0.3733905579,0.09656652361,0.08369098712,0.2896995708,0.4699570815,0.3283261803,0.4420600858,0.2296137339,0.5759109312,0.9291497976,0.5910931174,0.516194332,0.5587044534,0.6255060729,0.8076923077,0.7226720648,0.7591093117,0.8178137652,0.7894736842,0.8218623482,0.512145749,0.512145749,0.4574898785,0.95951417,0.6619433198,0.5728744939,0.4028340081,0.5728744939,0.4291497976,0.520242915,0.4817813765,0.5182186235,0.5708502024,0.006072874494,0.4372469636,0.4372469636,0.8198380567,0.6093117409,0.5587044534,0.4979757085,0.4149797571,0.2429149798,0.516194332,0.3643724696,0.6882591093,0.5394736842,0.4949392713,0.4149797571,0.1993927126,
1700087,Yakult,Shiomi Yasutaka,R,123.3333333,568,2242,TRUE,91,0.2147887324,0.07394366197,0.4930834449,0.7041884817,0.2718978102,0.742081448,0.8252788104,0.5167785235,0.257918552,0.1271753681,0.2766622044,0.3502900491,0.6497099509,0.5914742451,0.1830559758,0.5778670237,0.1199821588,0.5113788487,0.5740410348,0.4259589652,0.4214986619,0.5785013381,0.06601248885,0.3560910308,,376,0.1025641026,0.0264084507,0.08196721311,1,86.58076372,100.1,,0,0.4228723404,0.4867021277,0.09042553191,0.125,0.3617021277,0.5771276596,0.3244680851,0.4015957447,0.2739361702,0.3340080972,0.6052631579,0.7226720648,0.5728744939,0.7510121457,0.6234817814,0.4493927126,0.3947368421,0.4736842105,0.45951417,0.4251012146,0.6376518219,0.6761133603,0.6761133603,0.6497975709,0.6032388664,0.8036437247,0.7489878543,0.6174089069,0.3117408907,0.6902834008,0.5991902834,0.4028340081,0.4817813765,0.6295546559,0.06174089069,0.7044534413,0.7307692308,0.7712550607,0.4018218623,0.7692307692,0.7651821862,0.4048582996,0.3481781377,0.3360323887,0.4271255061,0.8481781377,0.6943319838,0.4949392713,0.2793522267,0.1386639676,
2000035,DeNA,Maki Shugo,R,124.3333333,566,2228,TRUE,90.9,0.1448763251,0.06890459364,0.4649910233,0.6808695652,0.2346938776,0.8243243243,0.9106002554,0.557312253,0.1756756757,0.08168761221,0.2450628366,0.3644524237,0.6355475763,0.5812720848,0.1341059603,0.5628366248,0.1368940754,0.5161579892,0.5825852783,0.4174147217,0.3595152603,0.6404847397,0.06687612208,0.3743267504,,424,0.1778290993,0.04240282686,0.111627907,1,86.03971069,98.8,,0,0.4245283019,0.5070754717,0.06839622642,0.1509433962,0.3561320755,0.5754716981,0.4174528302,0.3254716981,0.2570754717,0.3917004049,0.8218623482,0.6801619433,0.4372469636,0.6700404858,0.7550607287,0.75,0.7449392713,0.5465587045,0.7601214575,0.7550607287,0.8805668016,0.7692307692,0.7692307692,0.7024291498,0.8218623482,0.8744939271,0.8785425101,0.5688259109,0.2631578947,0.7388663968,0.8724696356,0.1295546559,0.4615384615,0.5303643725,0.02226720648,0.6963562753,0.7955465587,0.5829959514,0.2489878543,0.7570850202,0.7570850202,0.6983805668,0.6700404858,0.3987854251,0.7085020243,0.9453441296,0.7530364372,0.4949392713,0.4615384615,0.2712550607,
1500078,Chunichi,Abe Toshiki,R,124,550,2355,TRUE,90.6,0.1909090909,0.08909090909,0.4399150743,0.6504934211,0.2151009658,0.8127413127,0.8836915297,0.5836734694,0.1872586873,0.08237791932,0.2590233546,0.3779193206,0.6220806794,0.5191256831,0.1343669251,0.5626326964,0.1205944798,0.5163481953,0.5961783439,0.4038216561,0.4118895966,0.5881104034,0.06284501062,0.3456475584,,384,0.1256410256,0.01636363636,0.04712041885,1,86.30578292,99.4,,0,0.4088541667,0.4973958333,0.09375,0.1484375,0.3489583333,0.5911458333,0.3020833333,0.4010416667,0.296875,0.5759109312,0.6801619433,0.8218623482,0.3259109312,0.5141700405,0.8299595142,0.7145748988,0.6336032389,0.5951417004,0.7246963563,0.7449392713,0.7773279352,0.8481781377,0.8481781377,0.8765182186,0.8198380567,0.8765182186,0.7611336032,0.5647773279,0.2186234818,0.7834008097,0.6740890688,0.3279352227,0.5384615385,0.6761133603,0.05566801619,0.7388663968,0.7550607287,0.7995951417,0.2651821862,0.7429149798,0.7995951417,0.3582995951,0.3542510121,0.2550607287,0.4979757085,0.7429149798,0.5607287449,0.4949392713,0.3542510121,0.1993927126,
1400184,Seibu,Tonosaki Shuta,R,131,548,2331,TRUE,91.1,0.2062043796,0.09489051095,0.4255684256,0.6212624585,0.2165039929,0.7711693548,0.8596256684,0.5,0.2288306452,0.09738309738,0.2874302874,0.3770913771,0.6229086229,0.550831793,0.1598837209,0.577005577,0.1342771343,0.5165165165,0.6177606178,0.3822393822,0.3963963964,0.6036036036,0.07207207207,0.4525954526,,369,0.1820580475,0.02189781022,0.06315789474,1,85.41562361,98.8,,0,0.4200542005,0.5149051491,0.06504065041,0.1165311653,0.3983739837,0.5799457995,0.4173441734,0.3766937669,0.2059620596,0.2844129555,0.6376518219,0.8400809717,0.2570850202,0.4149797571,0.8279352227,0.5789473684,0.5222672065,0.4129554656,0.5890688259,0.6396761134,0.5526315789,0.8421052632,0.8421052632,0.8117408907,0.7085020243,0.8076923077,0.8542510121,0.5627530364,0.1477732794,0.8542510121,0.7672064777,0.2348178138,0.3765182186,0.1578947368,0.06680161943,0.7105263158,0.8097165992,0.5526315789,0.4372469636,0.8582995951,0.7712550607,0.6963562753,0.4453441296,0.6356275304,0.7246963563,0.8137651822,0.6396761134,0.4949392713,0.7348178138,0.2712550607,
1900028,Yakult,Nagaoka Hideki,L,134,547,1951,TRUE,90.9,0.1316270567,0.03473491773,0.5468990261,0.7531340405,0.3129102845,0.8284910965,0.8937259923,0.6503496503,0.1715089035,0.09379805228,0.2214249103,0.3167606356,0.6832393644,0.6158088235,0.1365384615,0.6150691953,0.0907227063,0.5315222963,0.4674525884,0.5325474116,0.4341363403,0.5658636597,0.06560738083,0.4033828806,,445,0.1973392461,0.01645338208,0.04591836735,1,85.80923673,98.2,,0,0.4786516854,0.4404494382,0.0808988764,0.1662921348,0.2741573034,0.5213483146,0.4606741573,0.3528089888,0.1865168539,0.3917004049,0.8603238866,0.4210526316,0.8340080972,0.9028340081,0.4170040486,0.7732793522,0.6842105263,0.7125506073,0.7834008097,0.6639676113,0.9534412955,0.4170040486,0.4170040486,0.5587044534,0.8137651822,0.5222672065,0.4372469636,0.4372469636,0.6234817814,0.3785425101,0.491902834,0.5101214575,0.4939271255,0.3947368421,0.01821862348,0.5708502024,0.6072874494,0.6963562753,0.2267206478,0.5263157895,0.6315789474,0.8056680162,0.5627530364,0.7064777328,0.7651821862,0.7489878543,0.5566801619,0.4949392713,0.5647773279,0.3421052632,
1000132,Yakult,Yamada Tetsuto,R,119.6666667,541,2244,TRUE,91.2,0.2569316081,0.1090573013,0.4300356506,0.6321942446,0.2314487633,0.6922279793,0.813655761,0.3664122137,0.3077720207,0.1323529412,0.3128342246,0.385026738,0.614973262,0.5650557621,0.2133757962,0.5606060606,0.1368092692,0.495543672,0.5784313725,0.4215686275,0.4077540107,0.5922459893,0.06550802139,0.4113190731,,323,0.2604790419,0.04251386322,0.112745098,1,86.10221176,98.8,,0,0.2910216718,0.6315789474,0.0773993808,0.1981424149,0.4334365325,0.7089783282,0.4520123839,0.3281733746,0.2198142415,0.245951417,0.455465587,0.8987854251,0.2793522267,0.4453441296,0.7651821862,0.3319838057,0.3582995951,0.1923076923,0.3421052632,0.3876518219,0.3987854251,0.8906882591,0.8906882591,0.758097166,0.475708502,0.8856275304,0.8744939271,0.7712550607,0.2935222672,0.7085020243,0.6983805668,0.3036437247,0.495951417,0.3400809717,0.09311740891,0.8785425101,0.9271255061,0.6558704453,0.1356275304,0.9149797571,0.9392712551,0.7854251012,0.6619433198,0.5607287449,0.8886639676,0.9473684211,0.7570850202,0.4949392713,0.4392712551,0.2712550607,
1400196,ORIX,Mune Yuma,L,119.3333333,539,1983,TRUE,90.8,0.1484230056,0.07977736549,0.4228052472,0.6165703276,0.2095238095,0.8627684964,0.9359375,0.6262626263,0.1372315036,0.0580221998,0.2522704339,0.3718466196,0.6281533804,0.5861423221,0.1561264822,0.5580221998,0.1346444781,0.5237134208,0.467473525,0.532526475,0.4462934947,0.5537065053,0.05597579425,0.358728557,,390,0.1612903226,0.009276437848,0.02906976744,1,86.4319571,101.3,,0,0.4615384615,0.441025641,0.09743589744,0.1384615385,0.3025641026,0.5384615385,0.3871794872,0.4051282051,0.2076923077,0.4534412955,0.8076923077,0.7611336032,0.2489878543,0.3906882591,0.8400809717,0.8663967611,0.8319838057,0.6882591093,0.8765182186,0.8765182186,0.8279352227,0.8117408907,0.8117408907,0.6801619433,0.7246963563,0.8987854251,0.8603238866,0.512145749,0.6214574899,0.3805668016,0.3886639676,0.6133603239,0.7105263158,0.6072874494,0.0495951417,0.6275303644,0.6093117409,0.8238866397,0.3421052632,0.5910931174,0.6882591093,0.6093117409,0.3319838057,0.6255060729,0.6396761134,0.6417004049,0.491902834,0.4949392713,0.3279352227,0.04453441296,
1100061,DeNA,Kuwahara Masayuki,R,120,532,2028,TRUE,90.6,0.1672932331,0.07894736842,0.4566074951,0.6454456415,0.2651439921,0.8315334773,0.9226100152,0.606741573,0.1684665227,0.07692307692,0.2519723866,0.3624260355,0.6375739645,0.5879017013,0.1531841652,0.5729783037,0.1247534517,0.5034516765,0.5892504931,0.4107495069,0.4102564103,0.5897435897,0.07100591716,0.4107495069,,387,0.1388888889,0.007518796992,0.02409638554,1,85.15251025,99.4,,0,0.4754521964,0.4289405685,0.09560723514,0.09560723514,0.3333333333,0.5245478036,0.3953488372,0.3591731266,0.2454780362,0.5759109312,0.7631578947,0.7560728745,0.3967611336,0.487854251,0.6396761134,0.7834008097,0.7955465587,0.6518218623,0.7935222672,0.7712550607,0.8340080972,0.7591093117,0.7591093117,0.6700404858,0.7348178138,0.8218623482,0.7793522267,0.6761133603,0.2388663968,0.7631578947,0.6862348178,0.3157894737,0.4068825911,0.3421052632,0.05263157895,0.5809716599,0.5789473684,0.8117408907,0.5506072874,0.6923076923,0.6417004049,0.6275303644,0.5384615385,0.4574898785,0.5556680162,0.6234817814,0.463562753,0.4949392713,0.8076923077,0.1993927126,
