                   Player Age Pos     Inn    TZR  TZR/143   RngR   ARM   DPR  ErrR  Pos Adj Framing Blocking                Team League
0         Yoshikawa Naoki  25   4   747.0   11.5     19.8    8.1         1.0   2.4      2.0                       Yomiuri Giants     CL
1         Yoshikawa Naoki  25   6    68.0    1.6     30.3    0.9         0.4   0.4      0.6                       Yomiuri Giants     CL
2             Itoi Yoshio  38   9   538.2   -8.5    -20.3   -6.8  -1.0        -0.6     -2.1                       Hanshin Tigers     CL
3      Sakaguchi Tomotaka  35   3   354.2   -7.4    -26.9   -7.0         0.0  -0.4     -4.0                      Yakult Swallows     CL
4      Sakaguchi Tomotaka  35   7    50.2   -1.6    -40.6   -2.3   0.7         0.0     -0.5                      Yakult Swallows     CL
5      Sakaguchi Tomotaka  35   8   221.1   -4.0    -23.3   -4.3   0.2         0.1      0.7                      Yakult Swallows     CL
6      Sakaguchi Tomotaka  35   9   205.1   -5.1    -32.0   -3.2  -1.9         0.1     -0.8                      Yakult Swallows     CL
7           Ohshima Yohei  34   8  1023.0   -4.6     -5.8   -6.8   1.8         0.4      3.4                     Chunichi Dragons     CL
8           Ueda Tsuyoshi  31   7    87.1    2.6     38.3    1.4   1.2         0.1     -0.8                      Yakult Swallows     CL
9           Ueda Tsuyoshi  31   8     3.0   -0.3   -128.7   -0.3   0.0         0.0      0.0                      Yakult Swallows     CL
10          Ueda Tsuyoshi  31   9    51.1   -1.8    -45.2   -1.0  -0.8         0.0     -0.2                      Yakult Swallows     CL
11      Kajitani Takayuki  31   8   731.1   -0.7     -1.2   -0.9   0.0         0.3      2.4                        DeNA BayStars     CL
12      Kajitani Takayuki  31   9   163.2   -4.0    -31.4   -1.6  -1.6        -0.8     -0.6                        DeNA BayStars     CL
13            Pirela Jose  30   3    57.0   -1.1    -24.8   -0.6        -0.1  -0.4     -0.6                       Hiroshima Carp     CL
14            Pirela Jose  30   5    14.0   -0.9    -82.7   -0.2        -0.1  -0.6     -0.1                       Hiroshima Carp     CL
15            Pirela Jose  30   7   519.1   -9.7    -24.0   -7.2  -2.7         0.2     -4.9                       Hiroshima Carp     CL
16         Noma Takayoshi  27   7    43.0    0.3      9.0    0.6  -0.4         0.0     -0.4                       Hiroshima Carp     CL
17         Noma Takayoshi  27   8    82.1   -0.5     -7.8   -1.7   1.1         0.0      0.3                       Hiroshima Carp     CL
18         Noma Takayoshi  27   9    10.0    1.0    128.7    0.6   0.4         0.0      0.0                       Hiroshima Carp     CL
19       Spangenberg Cory  29   5   345.0   -2.6     -9.7    0.0        -1.3  -1.4     -1.3                          Seibu Lions     PL
20       Spangenberg Cory  29   7   590.0   -4.7    -10.3   -0.1  -3.3        -1.3     -5.6                          Seibu Lions     PL
21       Spangenberg Cory  29   9    12.0   -0.4    -42.9    0.4   0.0        -0.8      0.0                          Seibu Lions     PL
22       Nishikawa Haruki  28   8   831.0   -6.8    -10.5   -2.2  -4.2        -0.4      2.8                   Nipponham Fighters     PL
23       Nishikawa Haruki  28  DH   135.0                                              -1.6                   Nipponham Fighters     PL
24         Okada Takahiro  32   3   323.1    2.5     10.0    2.8        -0.3   0.0     -3.6                       ORIX Buffaloes     PL
25         Okada Takahiro  32   7   342.1   -4.1    -15.4   -2.3  -1.9         0.1     -3.2                       ORIX Buffaloes     PL
26         Okada Takahiro  32  DH    72.0                                              -0.9                       ORIX Buffaloes     PL
27            Mogi Eigoro  26   5   254.0    5.7     28.9    4.0         0.1   1.6     -1.0                       Rakuten Eagles     PL
28            Mogi Eigoro  26   6   333.1    1.1      4.2    2.0         0.1  -1.0      2.7                       Rakuten Eagles     PL
29            Mogi Eigoro  26  DH    17.0                                              -0.2                       Rakuten Eagles     PL
30        Uebayashi Seiji  24   8    98.2   -0.3     -3.9   -0.3  -0.1         0.0      0.3                       SoftBank Hawks     PL
31        Uebayashi Seiji  24   9   295.2    5.0     21.8    1.3   3.6         0.2     -1.2                       SoftBank Hawks     PL
32          Fukuda Shuhei  31   3     2.2    0.0      0.0    0.0         0.0   0.0      0.0                        Lotte Marines     PL
33          Fukuda Shuhei  31   7    52.0    3.4     84.2    3.6  -0.2         0.0     -0.5                        Lotte Marines     PL
34          Fukuda Shuhei  31   8   310.0   -3.8    -15.8   -3.0  -1.0         0.1      1.0                        Lotte Marines     PL
35          Fukuda Shuhei  31   9    80.2    3.1     49.4    3.0   0.0         0.1     -0.3                        Lotte Marines     PL
36          Fukuda Shuhei  31  DH    19.0                                              -0.2                        Lotte Marines     PL
37        Ishikawa Shingo  27   7    28.2    1.2     53.8    1.2   0.0         0.0     -0.3                       Yomiuri Giants     CL
38        Ishikawa Shingo  27   9     7.0   -0.3    -55.2    0.0  -0.3         0.0      0.0                       Yomiuri Giants     CL
39         Adachi Ryoichi  32   6   665.2    5.6     10.8    4.6        -1.3   2.3      5.4                       ORIX Buffaloes     PL
40          Adachi Yuichi  30   2   209.1   -1.1     -6.8         -1.4         0.4      3.0    -4.4     -0.3      Rakuten Eagles     PL
41        Makihara Taisei  27   4   189.2    1.1      7.5    0.3         0.0   0.7      0.5                       SoftBank Hawks     PL
42        Makihara Taisei  27   5    51.0    1.1     27.8    1.5        -0.1  -0.4     -0.2                       SoftBank Hawks     PL
43        Makihara Taisei  27   6   167.2    1.9     14.6   -0.2         1.2   0.9      1.4                       SoftBank Hawks     PL
44        Makihara Taisei  27   8     4.0    0.8    257.4    0.8   0.0         0.0      0.0                       SoftBank Hawks     PL
45        Makihara Taisei  27   9     7.0    1.0    183.9    1.0   0.0         0.0      0.0                       SoftBank Hawks     PL
46        Makihara Taisei  27  DH     1.0                                               0.0                       SoftBank Hawks     PL
47          Ogino Takashi  34   7    31.2    0.5     20.3    0.9  -0.4         0.0     -0.3                        Lotte Marines     PL
48          Ogino Takashi  34   8   345.1    0.5      1.9    0.2   0.1         0.2      1.1                        Lotte Marines     PL
49          Ogino Takashi  34   9    53.1    0.2      4.8    0.4  -0.2         0.0     -0.2                        Lotte Marines     PL
50          Ogino Takashi  34  DH    18.0                                              -0.2                        Lotte Marines     PL
51              Yuasa Dai  20   4    12.2    0.2     20.3    0.3        -0.1   0.0      0.0                       Yomiuri Giants     CL
52              Yuasa Dai  20   5     6.2    0.7    134.5    0.6         0.0   0.1      0.0                       Yomiuri Giants     CL
53              Yuasa Dai  20   6     3.0   -0.1    -42.9   -0.1         0.0   0.0      0.0                       Yomiuri Giants     CL
54         Chikamoto Koji  25   7     7.0    0.7    128.7    0.6   0.0         0.0     -0.1                       Hanshin Tigers     CL
55         Chikamoto Koji  25   8   975.1   12.3     16.2    9.1   2.7         0.5      3.2                       Hanshin Tigers     CL
56        Kitamura Takumi  24   3    79.2    1.5     24.2    1.2         0.0   0.3     -0.9                       Yomiuri Giants     CL
57        Kitamura Takumi  24   4   101.0   -0.8    -10.2   -2.1         1.0   0.4      0.3                       Yomiuri Giants     CL
58        Kitamura Takumi  24   5    17.0    0.6     45.4    0.6        -0.1   0.1     -0.1                       Yomiuri Giants     CL
59         Kurihara Ryoya  23   2     7.0   -0.2    -36.8         -0.2         0.0      0.1    -0.3      0.1      SoftBank Hawks     PL
60         Kurihara Ryoya  23   3   206.0    3.6     22.5    1.7         0.9   1.1     -2.3                       SoftBank Hawks     PL
61         Kurihara Ryoya  23   7   235.2   -0.4     -2.2   -1.4   0.8         0.1     -2.2                       SoftBank Hawks     PL
62         Kurihara Ryoya  23   9   583.2    3.1      6.8   -0.2   3.0         0.3     -2.3                       SoftBank Hawks     PL
63        Okada Masatoshi  31   2   160.0    1.3     10.5          1.0         0.3      2.3     0.4      0.3         Seibu Lions     PL
64         Hirooka Taishi  23   3     4.0   -0.5   -160.9   -0.5         0.0   0.0      0.0                      Yakult Swallows     CL
65         Hirooka Taishi  23   4    65.0   -1.8    -35.6   -1.8        -0.2   0.2      0.2                      Yakult Swallows     CL
66         Hirooka Taishi  23   5   121.0   -2.0    -21.3   -1.6         0.1  -0.5     -0.5                      Yakult Swallows     CL
67         Hirooka Taishi  23   6    22.0    0.3     17.6    0.0         0.1   0.2      0.2                      Yakult Swallows     CL
68         Hirooka Taishi  23   7     7.0   -0.3    -55.2   -0.3   0.0         0.0     -0.1                      Yakult Swallows     CL
69         Hirooka Taishi  23   9    45.1   -0.5    -14.2   -1.2   0.7         0.0     -0.2                      Yakult Swallows     CL
70        Kamei Yoshiyuki  37   3    10.0    0.8    103.0    0.7         0.0   0.1     -0.1                       Yomiuri Giants     CL
71        Kamei Yoshiyuki  37   7   200.2    1.8     11.5    1.3   0.4         0.1     -1.9                       Yomiuri Giants     CL
72        Kamei Yoshiyuki  37   9    51.2   -0.8    -19.9   -0.7  -0.2         0.0     -0.2                       Yomiuri Giants     CL
73         Uemoto Takashi  29   4    75.0   -1.4    -24.0   -2.0         0.3   0.4      0.2                       Hiroshima Carp     CL
74         Uemoto Takashi  29   5    13.2    0.2     18.8    0.1         0.0   0.1     -0.1                       Hiroshima Carp     CL
75         Uemoto Takashi  29   6    76.0    0.0      0.0   -0.2         0.5  -0.3      0.6                       Hiroshima Carp     CL
76         Uemoto Takashi  29   7     3.0   -0.1    -42.9   -0.3   0.1         0.0      0.0                       Hiroshima Carp     CL
77         Uemoto Takashi  29   8     1.0    0.0      0.0    0.0   0.0         0.0      0.0                       Hiroshima Carp     CL
78         Uemoto Takashi  29   9     5.0   -0.3    -77.2   -0.3   0.0         0.0      0.0                       Hiroshima Carp     CL
79            Yachi Ryota  29   4     9.0    0.3     42.9    0.2         0.1   0.0      0.0                   Nipponham Fighters     PL
80            Yachi Ryota  29   5    32.0    0.6     24.1    0.3         0.2   0.1     -0.1                   Nipponham Fighters     PL
81            Yachi Ryota  29   6    48.0    0.7     18.8    0.6        -0.1   0.2      0.4                   Nipponham Fighters     PL
82         Nakagawa Keita  24   3    12.1   -0.5    -52.3    0.2        -0.1  -0.6     -0.1                       ORIX Buffaloes     PL
83         Nakagawa Keita  24   5    66.0    0.6     11.7    1.0        -0.1  -0.3     -0.3                       ORIX Buffaloes     PL
84         Nakagawa Keita  24   7    14.0   -1.8   -165.5   -1.2  -0.5         0.0     -0.1                       ORIX Buffaloes     PL
85         Nakagawa Keita  24   8   222.0    0.7      4.1    1.7  -1.2         0.1      0.7                       ORIX Buffaloes     PL
86               Oda Yuya  30   7    35.0    1.0     36.8    1.7  -0.7         0.0     -0.3                       ORIX Buffaloes     PL
87               Oda Yuya  30   8    86.2    0.6      8.9   -0.6   1.2         0.0      0.3                       ORIX Buffaloes     PL
88               Oda Yuya  30   9   122.2   -0.8     -8.4   -1.2   0.4         0.1     -0.5                       ORIX Buffaloes     PL
89          Tanaka Shunta  26   3    55.0    0.6     14.0   -0.1         0.4   0.3     -0.6                       Yomiuri Giants     CL
90          Tanaka Shunta  26   4    53.0    1.4     34.0    1.1         0.0   0.3      0.1                       Yomiuri Giants     CL
91          Tanaka Shunta  26   5    25.1   -0.6    -30.5    0.6         0.0  -1.2     -0.1                       Yomiuri Giants     CL
92          Tanaka Shunta  26   6     2.0    0.1     64.4    0.2        -0.1   0.0      0.0                       Yomiuri Giants     CL
93          Tanaka Shunta  26   7    18.0   -1.0    -71.5   -1.1   0.1         0.0     -0.2                       Yomiuri Giants     CL
94      Kuwahara Masayuki  26   7     1.0    0.3    386.1    0.3   0.0         0.0      0.0                        DeNA BayStars     CL
95      Kuwahara Masayuki  26   8    67.2   -0.2     -3.8    0.1  -0.3         0.0      0.2                        DeNA BayStars     CL
96         Hirata Ryosuke  32   9   392.0    1.6      5.3   -0.2   1.6         0.2     -1.6                     Chunichi Dragons     CL
97        Kobukata Hiroto  24   4   147.1   -1.3    -11.4   -0.8        -0.2  -0.2      0.4                       Rakuten Eagles     PL
98        Kobukata Hiroto  24   6   720.1   -2.1     -3.8    0.5        -2.2  -0.4      5.9                       Rakuten Eagles     PL
99          Suzuki Shohei  22   7    40.0   -0.8    -25.7   -0.7  -0.1         0.0     -0.4                          Seibu Lions     PL
100         Suzuki Shohei  22   8   241.0   -1.5     -8.0    0.2  -1.8         0.1      0.8                          Seibu Lions     PL
101         Suzuki Shohei  22   9    52.0    3.0     74.2    3.6  -0.6         0.0     -0.2                          Seibu Lions     PL
102          Masuda Daiki  26   4    29.0    1.1     48.8    0.9         0.0   0.2      0.1                       Yomiuri Giants     CL
103          Masuda Daiki  26   5     3.0   -0.6   -257.4   -0.6         0.0   0.0      0.0                       Yomiuri Giants     CL
