                  Pitcher   G   W  L  SV  HLD  CG  SHO   BF     IP    H  HR   SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%      K%    BB%   K-BB%                Team League
122         McGough Scott  50   4  1   0   23   0    0  195   46.0   42   4   52  15    1   3   2  20  20   3.91   3.41   2.90  1.24  106   74     78   0.50   2.1%   26.7%   7.7%   19.0%     Yakult Swallows     CL
123          Nakao Hikaru   5   0  0   0    0   0    0   41    9.0    9   3    6   5    0   0   0   5   5   5.00   8.03   4.56  1.56   83  175    123  -3.03   7.3%   14.6%  12.2%    2.4%     Yakult Swallows     CL
124       Nakazawa Masato  28   1  1   0    3   0    0  119   25.2   32   6   19   9    2   1   0  21  21   7.36   6.09   3.96  1.60   56  133    106   1.27   5.0%   16.0%   7.6%    8.4%     Yakult Swallows     CL
125        Ogawa Yasuhiro  20  10  8   0    0   1    1  515  119.0  132  20   83  29    1   2   2  64  61   4.61   4.94   3.75  1.35   90  108    101  -0.33   3.9%   16.1%   5.6%   10.5%     Yakult Swallows     CL
126        Ohnishi Hiroki   5   0  1   0    0   0    0   44    9.0   14   1    6   5    0   0   0   5   5   5.00   5.14   4.57  2.11   83  112    123  -0.14   2.3%   13.6%  11.4%    2.2%     Yakult Swallows     CL
127          Ohshita Yuma  13   0  1   0    0   0    0   72   16.1   20   2   10   3    1   0   1  11  10   5.51   4.28   3.83  1.41   75   93    103   1.23   2.8%   13.9%   4.2%    9.7%     Yakult Swallows     CL
128      Okugawa Yasunobu   1   0  1   0    0   0    0   15    2.0    9   1    2   0    0   0   0   5   5  22.50   7.86   3.47  4.50   18  172     93  14.64   6.7%   13.3%   0.0%   13.3%     Yakult Swallows     CL
129       Saiuchi Hiroaki   7   1  2   0    0   0    0  157   33.2   49   2   21  13    1   1   0  17  16   4.28   4.14   4.29  1.84   97   90    115   0.14   1.3%   13.4%   8.3%    5.1%     Yakult Swallows     CL
130      Sakamoto Koshiro   1   0  0   0    0   0    0   19    3.0    5   1    3   4    0   1   0   6   4  12.00  10.70   5.33  3.00   34  234    143   1.30   5.3%   15.8%  21.1%   -5.3%     Yakult Swallows     CL
131        Shimizu Noboru  52   0  4   0   30   0    0  221   53.1   45  10   58  16    1   1   2  23  21   3.54   4.58   2.90  1.14  117  100     78  -1.04   4.5%   26.2%   7.2%   19.0%     Yakult Swallows     CL
132         Suarez Albert  12   4  4   0    0   0    0  285   67.1   56   4   52  27    1   6   2  25  20   2.67   4.06   3.92  1.23  155   89    105  -1.39   1.4%   18.2%   9.5%    8.7%     Yakult Swallows     CL
133       Takahashi Keiji  10   1  3   0    0   0    0  212   48.0   47   6   51  21    1   4   1  24  21   3.94   4.43   3.38  1.42  105   97     91  -0.49   2.8%   24.1%   9.9%   14.2%     Yakult Swallows     CL
134   Takanashi Hirotoshi  18   3  6   0    0   0    0  412   94.0  101  11   84  38    3   0   3  43  43   4.12   4.31   3.68  1.48  100   94     99  -0.19   2.7%   20.4%   9.2%   11.2%     Yakult Swallows     CL
135      Terashima Naruki  30   1  0   0    3   0    0  163   36.1   41   5   27  15    1   1   1  14  10   2.48   4.99   4.06  1.54  167  109    109  -2.51   3.1%   16.6%   9.2%    7.4%     Yakult Swallows     CL
136            Umeno Yugo  42   5  2   0   12   0    0  175   42.1   37   6   35  17    0   0   1  18  17   3.61   4.76   3.77  1.28  115  104    101  -1.15   3.4%   20.0%   9.7%   10.3%     Yakult Swallows     CL
137         Yamada Hiroki   2   0  2   0    0   0    0   36    8.2    8   1    4   4    0   0   0   8   8   8.31   5.33   4.80  1.38   50  116    129   2.98   2.8%   11.1%  11.1%    0.0%     Yakult Swallows     CL
138     Yamanaka Hirofumi   6   1  2   0    0   0    0  125   29.1   31   3   16   8    0   0   0  18  18   5.52   4.42   4.16  1.33   75   97    112   1.10   2.4%   12.8%   6.4%    6.4%     Yakult Swallows     CL
139          Ynoa Gabriel   9   0  3   0    0   0    0  125   24.0   45   8   15  10    0   0   2  29  27  10.13   7.70   4.40  2.29   41  168    118   2.43   6.4%   12.0%   8.0%    4.0%     Yakult Swallows     CL
140         Yoshida Daiki  14   2  7   0    0   0    0  308   67.1   80  10   53  34    2   0   2  40  39   5.21   5.24   4.18  1.69   79  114    112  -0.03   3.2%   17.2%  11.0%    6.2%     Yakult Swallows     CL
141       Fujishima Kento  26   1  0   1    3   0    0  103   25.1   21   5   21   9    0   1   2  11  11   3.91   5.46   3.63  1.18   92  137     98  -1.55   4.9%   20.4%   8.7%   11.7%    Chunichi Dragons     CL
142           Fuku Hiroto  53   5  5   2   25   0    0  217   50.2   43   4   39  23    1   1   1  24  20   3.55   4.27   4.06  1.30  101  107    109  -0.72   1.8%   18.0%  10.6%    7.4%    Chunichi Dragons     CL
143         Fukutani Koji  14   8  2   0    0   0    0  359   92.0   81   7   72  13    0   1   2  27  27   2.64   3.24   3.16  1.02  136   81     85  -0.60   1.9%   20.1%   3.6%   16.5%    Chunichi Dragons     CL
144         Gonzalez Luis  28   0  0   0    4   0    0  119   26.1   34   3   27   9    0   1   2  16  14   4.78   3.93   3.29  1.63   75   99     88   0.85   2.5%   22.7%   7.6%   15.1%    Chunichi Dragons     CL
145        Hamada Tatsuro   7   0  0   0    0   0    0   27    5.1    7   2    5   3    0   1   0   4   4   6.75   8.61   4.06  1.88   53  216    109  -1.86   7.4%   18.5%  11.1%    7.4%    Chunichi Dragons     CL
146        Hashimoto Yuki  14   0  0   0    0   0    0   80   17.0   20   3   13  13    0   1   1  15  14   7.41   6.60   4.80  1.94   49  166    129   0.81   3.8%   16.2%  16.2%    0.0%    Chunichi Dragons     CL
147      Ishida KentoMarc   3   0  0   0    0   0    0   17    3.0    5   1    3   3    0   0   0   4   4  12.00   8.70   4.80  2.67   30  218    129   3.30   5.9%   17.6%  17.6%    0.0%    Chunichi Dragons     CL
148      Katsuno Akiyoshi  13   4  5   0    0   0    0  298   72.0   74   7   56  17    0   2   7  32  31   3.88   3.86   3.49  1.26   93   97     94   0.02   2.3%   18.8%   5.7%   13.1%    Chunichi Dragons     CL
149      Kinoshita Yusuke  18   0  0   1    0   0    0   81   17.2   19   1   24  12    0   1   1   9   8   4.08   3.59   3.32  1.75   88   90     89   0.49   1.2%   29.6%  14.8%   14.8%    Chunichi Dragons     CL
150       Martinez Raidel  40   2  0  21    7   0    0  155   40.0   24   2   49  12    1   1   2   5   5   1.13   2.54   2.41  0.90  319   64     65  -1.41   1.3%   31.6%   7.7%   23.9%    Chunichi Dragons     CL
151     Matayoshi Katsuki  26   4  0   0    7   0    0  105   26.0   22   2   18   8    1   1   0   8   8   2.77   4.02   3.85  1.15  130  101    103  -1.25   1.9%   17.1%   7.6%    9.5%    Chunichi Dragons     CL
152      Matsuba Takahiro  15   3  7   0    0   0    0  319   73.1   86   9   50  17    2   2   4  33  33   4.05   4.37   3.77  1.40   89  110    101  -0.32   2.8%   15.7%   5.3%   10.4%    Chunichi Dragons     CL
153        Mitsuma Takuya   4   0  0   0    0   0    0   27    4.1   11   1    7   2    0   1   0  10  10  20.77   5.21   2.95  3.00   17  131     79  15.56   3.7%   25.9%   7.4%   18.5%    Chunichi Dragons     CL
154  Ogasawara Shinnosuke   4   1  3   0    0   0    0   85   19.0   22   4   16   8    0   1   0  17  15   7.11   5.84   3.86  1.58   51  147    104   1.27   4.7%   18.8%   9.4%    9.4%    Chunichi Dragons     CL
155            Ohno Yudai  20  11  6   0    0  10    6  559  148.2  106  13  148  23    2   0   3  33  30   1.82   2.97   2.56  0.87  198   75     69  -1.15   2.3%   26.5%   4.1%   22.4%    Chunichi Dragons     CL
156         Okada Toshiya  29   2  2   3    3   0    0  112   24.0   28   3   27  14    2   0   2  20  13   4.88   4.49   3.64  1.75   74  113     98   0.39   2.7%   24.1%  12.5%   11.6%    Chunichi Dragons     CL
157        Okano Yuichiro  11   2  2   0    0   0    0  189   42.1   50   9   41  13    0   3   2  30  29   6.17   5.32   3.32  1.49   58  134     89   0.85   4.8%   21.7%   6.9%   14.8%    Chunichi Dragons     CL
158      Rodriguez Yariel  11   3  4   0    0   0    0  248   59.0   50   4   67  21    0   5   2  30  27   4.12   3.30   2.95  1.20   87   83     79   0.82   1.6%   27.0%   8.5%   18.5%    Chunichi Dragons     CL
159              Satoh Yu  14   0  0   0    4   0    0   77   16.2   18   2   12   6    0   2   1  18  17   9.18   4.92   4.02  1.44   39  124    108   4.26   2.6%   15.6%   7.8%    7.8%    Chunichi Dragons     CL
160       Shimizu Tatsuya   6   1  1   0    0   0    0   92   21.1   15   3   21  15    0   0   1   9   8   3.38   5.33   4.15  1.41  106  134    112  -1.95   3.3%   22.8%  16.3%    6.5%    Chunichi Dragons     CL
161         Sobue Daisuke  54   2  0   3   28   0    0  195   50.1   42   1   35   7    0   0   2  10  10   1.79   2.65   3.36  0.97  201   67     90  -0.86   0.5%   17.9%   3.6%   14.3%    Chunichi Dragons     CL
162        Suzuki Hiroshi   6   0  0   0    0   0    0   44    7.2   14   2    4   6    0   0   0  12  11  12.91   8.06   5.25  2.61   28  202    141   4.85   4.5%    9.1%  13.6%   -4.5%    Chunichi Dragons     CL
163      Tanimoto Keisuke  36   1  3   0   13   0    0  122   30.0   20   3   21  13    1   0   1  13  12   3.60   4.56   4.14  1.10  100  114    111  -0.96   2.5%   17.2%  10.7%    6.5%    Chunichi Dragons     CL
164          Umetsu Kodai   7   2  3   0    0   1    0  184   43.1   39   4   43  19    2   1   1  22  18   3.74   3.96   3.50  1.34   96   99     94  -0.22   2.2%   23.4%  10.3%   13.1%    Chunichi Dragons     CL
165         Yamai Daisuke   6   0  0   0    0   0    0   42    8.0   12   1    5   5    0   1   1   8   8   9.00   5.99   4.80  2.12   40  150    129   3.01   2.4%   11.9%  11.9%    0.0%    Chunichi Dragons     CL
166       Yamamoto Takumi   9   1  3   0    0   0    0  133   29.0   31   4   25  17    0   1   0  20  18   5.59   5.30   4.20  1.66   64  133    113   0.29   3.0%   18.8%  12.8%    6.0%    Chunichi Dragons     CL
167           Yanagi Yuya  15   6  7   0    0   0    0  365   85.0   87  10   88  29    3   6   3  38  34   3.60   4.06   3.18  1.36  100  102     85  -0.46   2.7%   24.1%   7.9%   16.2%    Chunichi Dragons     CL
168        Yoshimi Kazuki   5   1  2   0    0   0    0   77   17.2   21   6   10   3    0   2   0  11  11   5.60   7.50   3.89  1.36   64  188    105  -1.90   7.8%   13.0%   3.9%    9.1%    Chunichi Dragons     CL
169         Albers Andrew  16   4  8   0    0   0    0  376   89.0   93  12   66  22    0   3   0  42  39   3.94   4.48   3.63  1.29   95  108     98  -0.54   3.2%   17.6%   5.9%   11.7%      ORIX Buffaloes     PL
170        Aranishi Yudai  29   0  0   0    3   0    0  135   31.1   31   6   21  11    0   2   1  18  17   4.88   5.76   4.06  1.34   77  139    109  -0.88   4.4%   15.6%   8.1%    7.5%      ORIX Buffaloes     PL
171              Cho Yaku  13   2  4   0    0   0    0  212   48.0   50   5   46  16    0   2   1  26  23   4.31   3.93   3.38  1.38   87   95     91   0.38   2.4%   21.7%   7.5%   14.2%      ORIX Buffaloes     PL
172       Dickson Brandon  39   0  4  16    5   0    0  152   35.2   34   2   32  16    1   1   2  15  13   3.28   3.73   3.75  1.40  114   90    101  -0.45   1.3%   21.1%  10.5%   10.6%      ORIX Buffaloes     PL
173         Hidarisawa Yu   2   0  0   0    0   0    0    8    1.1    3   0    1   1    0   0   0   3   3  20.25   4.11   4.80  3.00   19   99    129  16.14   0.0%   12.5%  12.5%    0.0%      ORIX Buffaloes     PL
174           Higa Motoki  20   0  0   0    9   0    0   49   12.2    5   1   11   5    2   1   0   1   1   0.71   4.07   3.58  0.79  529   98     96  -3.36   2.0%   22.4%  10.2%   12.2%      ORIX Buffaloes     PL
175         Higgins Tyler  41   3  3   0   19   0    0  175   41.1   37   2   45  20    3   0   1  11  11   2.40   3.27   3.37  1.38  156   79     91  -0.87   1.1%   25.7%  11.4%   14.3%      ORIX Buffaloes     PL
176          Honda Hitomi   1   0  1   0    0   0    0   24    4.0    8   0    2   4    0   0   0   7   3   6.75   5.36   5.63  3.00   56  129    151   1.39   0.0%    8.3%  16.7%   -8.4%      ORIX Buffaloes     PL
177             Iida Yuya   4   1  0   0    0   0    0   24    4.0   11   0    5   1    1   0   1   7   7  15.75   1.61   3.13  3.00   24   39     84  14.14   0.0%   20.8%   4.2%   16.6%      ORIX Buffaloes     PL
178        Kaida Tomoyuki   6   0  1   0    2   0    0   22    4.1    8   0    4   1    0   0   0   7   7  14.54   2.21   3.44  2.08   26   53     92  12.33   0.0%   18.2%   4.5%   13.7%      ORIX Buffaloes     PL
179          Kambe Fumiya   5   0  1   0    1   0    0   33    5.2    9   0    5   7    0   0   0   7   6   9.53   5.31   5.41  2.82   39  128    145   4.22   0.0%   15.2%  21.2%   -6.0%      ORIX Buffaloes     PL
180       Kaneda Kazuyuki   6   0  0   0    0   0    0   39    8.1   10   1    7   7    0   0   0   6   6   6.48   5.76   4.80  2.04   58  139    129   0.72   2.6%   17.9%  17.9%    0.0%      ORIX Buffaloes     PL
181     Kobayashi Keisuke   7   0  0   0    0   0    0   35    6.2   11   0    5   5    1   1   0   3   3   4.05   4.56   4.80  2.40   93  110    129  -0.51   0.0%   14.3%  14.3%    0.0%      ORIX Buffaloes     PL
182       Masui Hirotoshi  16   2  2   0    5   0    0  153   35.2   27   3   29  20    0   1   1  13  12   3.03   4.60   4.21  1.32  124  111    113  -1.57   2.0%   19.0%  13.1%    5.9%      ORIX Buffaloes     PL
183         Miyagi Hiroya   3   1  1   0    0   0    0   73   16.0   19   0   16   6    0   1   1   8   7   3.94   2.68   3.43  1.56   95   65     92   1.26   0.0%   21.9%   8.2%   13.7%      ORIX Buffaloes     PL
184       Muranishi Ryota   4   0  1   0    0   0    0   39    8.0    6   2    5  10    0   0   0   8   8   9.00   9.11   6.08  2.00   42  219    163  -0.11   5.1%   12.8%  25.6%  -12.8%      ORIX Buffaloes     PL
185           Saitoh Koki  32   1  1   0    4   0    0  105   24.2   24   3   23   8    1   1   1  11  11   4.01   4.17   3.37  1.30   94  100     91  -0.16   2.9%   21.9%   7.6%   14.3%      ORIX Buffaloes     PL
186    Sakakibara Tsubasa   9   1  4   0    0   0    0  206   43.1   44   5   31  39    0   1   2  26  25   5.19   6.20   5.19  1.92   72  149    140  -1.01   2.4%   15.0%  18.9%   -3.9%      ORIX Buffaloes     PL
187        Sawada Keisuke  24   0  2   0    0   0    0   87   21.0   16   5   24   8    2   0   0  10   8   3.43   5.32   2.96  1.14  109  128     80  -1.89   5.7%   27.6%   9.2%   18.4%      ORIX Buffaloes     PL
188          Suzuki Kohei   8   0  2   0    1   0    0   78   13.2   23   4   10  14    0   1   0  17  16  10.54   9.00   5.31  2.71   36  217    143   1.54   5.1%   12.8%  17.9%   -5.1%      ORIX Buffaloes     PL
189             Suzuki Yu  13   1  3   1    2   0    0  173   38.2   30   6   41  29    0   1   1  29  28   6.52   5.59   4.11  1.53   58  135    110   0.93   3.5%   23.7%  16.8%    6.9%      ORIX Buffaloes     PL
190          Tajima Daiki  20   4  6   0    0   1    1  512  122.1  102  14   89  42    0   7   2  57  55   4.05   4.60   3.88  1.18   93  111    104  -0.55   2.7%   17.4%   8.2%    9.2%      ORIX Buffaloes     PL
191       Takeyasu Daichi   2   1  0   0    0   0    0   40    9.0    8   0    3   5    0   1   0   5   3   3.00   4.70   5.30  1.44  125  113    142  -1.70   0.0%    7.5%  12.5%   -5.0%      ORIX Buffaloes     PL
192          Tohmei Daiki   2   0  0   0    0   0    0   14    3.2    4   1    1   1    0   0   0   2   2   4.91   7.18   4.80  1.36   76  173    129  -2.27   7.1%    7.1%   7.1%    0.0%      ORIX Buffaloes     PL
193        Tomiyama Ryoga  18   0  2   0    3   0    0   77   18.1   14   3   15  10    0   1   0   9   9   4.42   5.65   4.15  1.31   85  136    112  -1.23   3.9%   19.5%  13.0%    6.5%      ORIX Buffaloes     PL
194     Urushihara Taisei  22   0  0   2    5   0    0  102   23.2   20   2   30  13    0   1   0   9   9   3.42   3.70   3.13  1.39  110   89     84  -0.28   2.0%   29.4%  12.7%   16.7%      ORIX Buffaloes     PL
195      Yamada Nobuyoshi  48   4  5   0   18   0    0  170   39.1   37   1   44  19    1   0   0  20  17   3.89   2.91   3.33  1.42   96   70     90   0.98   0.6%   25.9%  11.2%   14.7%      ORIX Buffaloes     PL
196    Yamamoto Yoshinobu  18   8  4   0    0   1    0  494  126.2   82   6  149  37    0   6   1  34  31   2.20   2.65   2.53  0.94  171   64     68  -0.45   1.2%   30.2%   7.5%   22.7%      ORIX Buffaloes     PL
197       Yamaoka Taisuke  12   4  5   0    0   1    0  284   69.1   68   7   64  21    1   2   3  22  20   2.60   3.83   3.29  1.28  144   92     88  -1.23   2.5%   22.5%   7.4%   15.1%      ORIX Buffaloes     PL
198      Yamasaki Sachiya  15   5  5   0    0   0    0  347   84.0   71  12   46  33    0   2   0  45  42   4.50   5.38   4.43  1.24   83  130    119  -0.88   3.5%   13.3%   9.5%    3.8%      ORIX Buffaloes     PL
199      Yoshida Kazumasa  23   1  1   1    0   0    0  153   35.1   38   3   34  12    0   1   2  17  16   4.08   3.65   3.36  1.42   92   88     90   0.43   2.0%   22.2%   7.8%   14.4%      ORIX Buffaloes     PL
200           Yoshida Ryo  35   2  2   0    7   0    0  118   29.0   15   1   33  15    1   2   3   7   7   2.17   3.30   3.27  1.03  173   79     88  -1.13   0.8%   28.0%  12.7%   15.3%      ORIX Buffaloes     PL
201         Ariyoshi Yuki   3   1  1   0    0   0    0   49   11.0   15   1    5   2    1   0   0   6   6   4.91   4.18   4.19  1.55   77  100    113   0.73   2.0%   10.2%   4.1%    6.1%       Lotte Marines     PL
202          Azuma Yusuke  13   0  0   0    1   0    0   69   15.0   10   2    4  14    1   0   0   5   5   3.00   7.36   6.25  1.60  126  175    168  -4.36   2.9%    5.8%  20.3%  -14.5%       Lotte Marines     PL
203          Chen Kuan-Yu  19   1  0   0    2   0    0   89   19.2   20   1   12  13    1   0   0   8   7   3.20   4.79   4.91  1.68  119  114    132  -1.59   1.1%   13.5%  14.6%   -1.1%       Lotte Marines     PL
204          Chen Wei-Yin   4   0  3   0    0   1    0  102   26.0   22   4   14   4    1   0   2   7   7   2.42   4.75   3.82  1.00  157  113    103  -2.33   3.9%   13.7%   3.9%    9.8%       Lotte Marines     PL
205           Flores Jose  14   2  2   0    1   0    0  108   22.1   27   3   25  16    1   0   2  19  19   7.66   5.02   3.97  1.93   50  120    107   2.64   2.8%   23.1%  14.8%    8.3%       Lotte Marines     PL
206         Furuya Takuro   2   0  1   0    0   0    0   30    6.1    6   1    7   7    0   1   3   3   3   4.26   7.00   4.80  2.05   89  167    129  -2.74   3.3%   23.3%  23.3%    0.0%       Lotte Marines     PL
207           Futaki Kota  15   9  3   0    0   1    1  361   92.2   72   7   79  12    0   3   3  36  35   3.40   3.13   2.94  0.91  112   75     79   0.27   1.9%   21.9%   3.3%   18.6%       Lotte Marines     PL
208        Herrmann Frank  38   3  2   1   23   0    0  149   37.2   28   2   37  12    3   0   4   9   9   2.15   3.05   3.12  1.06  176   73     84  -0.90   1.3%   24.8%   8.1%   16.7%       Lotte Marines     PL
209        Ishikawa Ayumu  21   7  6   0    0   0    0  555  133.1  138  19   77  26    0   4   3  65  63   4.25   4.74   3.88  1.23   89  113    104  -0.49   3.4%   13.9%   4.7%    9.2%       Lotte Marines     PL
210     Ishizaki Tsuyoshi  12   0  1   0    2   0    0   69   14.0   12   2   19  15    0   0   1  14  14   9.00   5.72   4.22  1.93   42  136    113   3.28   2.9%   27.5%  21.7%    5.8%       Lotte Marines     PL
211        Iwashita Daiki  17   7  7   0    0   0    0  393   90.0   98  11   74  35    1   3   4  44  42   4.20   4.58   3.81  1.48   90  109    102  -0.38   2.8%   18.8%   8.9%    9.9%       Lotte Marines     PL
212           Jackson Jay   7   0  0   1    3   0    0   29    7.0    4   1   12   3    0   0   0   3   3   3.86   3.08   1.70  1.00   98   73     46   0.78   3.4%   41.4%  10.3%   31.1%       Lotte Marines     PL
213         Karakawa Yuki  32   1  1   0   14   0    0  118   30.1   22   1   23   9    0   0   0   4   4   1.19   3.17   3.61  1.02  319   76     97  -1.98   0.8%   19.5%   7.6%   11.9%       Lotte Marines     PL
214          Masuda Naoya  54   3  5  31    5   0    0  214   52.0   42   1   53  17    1   2   4  15  13   2.25   2.67   3.12  1.13  169   64     84  -0.42   0.5%   24.8%   7.9%   16.9%       Lotte Marines     PL
215    Matsunaga Takahiro   5   0  0   0    3   0    0   15    3.1    3   0    3   3    0   0   0   0   0   0.00   4.26   4.80  1.80  999  102    129  -4.26   0.0%   20.0%  20.0%    0.0%       Lotte Marines     PL
216           Mima Manabu  19  10  4   0    0   1    0  517  123.0  130   9   88  25    0   0   3  62  54   3.95   3.49   3.58  1.26   96   83     96   0.46   1.7%   17.0%   4.8%   12.2%       Lotte Marines     PL
217         Minami Masaki   6   0  0   0    0   0    0   32    7.1    5   2    6   5    0   0   1   4   4   4.91   7.32   4.49  1.36   77  174    121  -2.41   6.2%   18.8%  15.6%    3.2%       Lotte Marines     PL
218          Nagano Shoji  13   0  0   0    0   0    0   73   15.0   16   0   14  13    0   0   2   9   9   5.40   4.10   4.66  1.93   70   98    125   1.30   0.0%   19.2%  17.8%    1.4%       Lotte Marines     PL
219      Nakamura Toshiya  16   2  5   0    0   0    0  278   64.0   61  11   40  31    1   0   4  41  34   4.78   5.80   4.48  1.44   79  138    120  -1.02   4.0%   14.4%  11.2%    3.2%       Lotte Marines     PL
220         Narita Kakeru   3   0  0   0    0   0    0   15    3.0    5   2    3   0    0   1   0   6   6  18.00  11.03   2.80  1.67   21  263     75   6.97  13.3%   20.0%   0.0%   20.0%       Lotte Marines     PL
221           Ohmine Yuta   2   0  1   0    0   0    0   45    9.0   15   1    9   6    0   0   0   9   9   9.00   4.81   4.13  2.33   42  115    111   4.19   2.2%   20.0%  13.3%    6.7%       Lotte Marines     PL
222          Ojima Kazuya  20   7  8   0    0   0    0  479  113.1  106  12   83  47    0   3   0  50  47   3.73   4.60   4.05  1.35  102  110    109  -0.87   2.5%   17.3%   9.8%    7.5%       Lotte Marines     PL
223            Ono Fumiya  40   2  2   0    4   0    0  162   39.0   31   2   32  18    1   1   0  18  14   3.23   3.85   3.94  1.26  117   92    106  -0.62   1.2%   19.8%  11.1%    8.7%       Lotte Marines     PL
224        Sasaki Chihaya   5   0  0   0    0   0    0   23    4.1    7   1    5   2    0   1   1   4   4   8.31   6.13   3.50  2.08   46  146     94   2.18   4.3%   21.7%   8.7%   13.0%       Lotte Marines     PL
225     Sawamura Hirokazu  22   0  2   1   13   0    0   82   21.0   10   2   29  10    0   0   3   4   4   1.71   3.27   2.48  0.95  222   78     67  -1.56   2.4%   35.4%  12.2%   23.2%       Lotte Marines     PL
226       Tanaka Yasuhiro   8   1  0   0    2   0    0   30    7.1    5   1    8   4    0   0   0   2   2   2.45   4.59   3.47  1.23  155  109     93  -2.14   3.3%   26.7%  13.3%   13.4%       Lotte Marines     PL
227       Taneichi Atsuki   7   3  2   0    0   1    1  198   46.2   43   7   41  15    0   5   0  18  18   3.47   4.84   3.49  1.24  109  115     94  -1.37   3.5%   20.7%   7.6%   13.1%       Lotte Marines     PL
228            Tojo Taiki  39   1  1   0    5   0    0  121   28.1   25   3   26  12    0   4   0  10   8   2.54   4.60   3.64  1.31  149  110     98  -2.06   2.5%   21.5%   9.9%   11.6%       Lotte Marines     PL
229        Yamamoto Daiki  12   0  0   0    0   0    0   54   13.2   11   1    7   6    0   0   0   4   4   2.63   4.61   4.61  1.24  144  110    124  -1.98   1.9%   13.0%  11.1%    1.9%       Lotte Marines     PL
230           Bandoh Yugo  15   2  2   0    2   0    0  129   31.2   26   4   29  10    1   0   0   9   9   2.56   4.12   3.33  1.14  150   97     90  -1.56   3.1%   22.5%   7.8%   14.7%      SoftBank Hawks     PL
231           Furuya Yuto   4   0  0   0    0   0    0   29    5.2    5   0    9   6    0   0   1   3   2   3.18   3.36   3.77  1.94  120   79    101  -0.18   0.0%   31.0%  20.7%   10.3%      SoftBank Hawks     PL
232       Higashihama Nao  19   9  2   0    0   0    0  479  119.0   83  10  102  49    0   2   2  32  31   2.34   4.03   3.69  1.11  164   95     99  -1.69   2.1%   21.3%  10.2%   11.1%      SoftBank Hawks     PL
233        Ishikawa Shuta  18  11  3   0    0   2    1  443  111.2   68   9  103  41    0  12   0  32  30   2.42   3.99   3.40  0.98  158   94     91  -1.57   2.0%   23.3%   9.3%   14.0%      SoftBank Hawks     PL
234           Iwasaki Sho  17   0  2   0   10   0    0   70   15.0   19   3   20   6    0   1   0  12  12   7.20   4.70   2.80  1.67   53  111     75   2.50   4.3%   28.6%   8.6%   20.0%      SoftBank Hawks     PL
235         Izumi Keisuke  40   0  1   0    8   0    0  143   34.2   26   1   28  19    0   1   1   9   8   2.08   3.85   4.17  1.30  184   91    112  -1.77   0.7%   19.6%  13.3%    6.3%      SoftBank Hawks     PL
236            Kajiya Ren   6   0  0   0    0   0    0   30    6.0   10   1    2   3    0   1   0   4   4   6.00   6.86   5.13  2.17   64  162    138  -0.86   3.3%    6.7%  10.0%   -3.3%      SoftBank Hawks     PL
237       Kasaya Shunsuke  20   4  4   0    0   0    0  246   57.0   44   2   67  31    0   4   0  21  18   2.84   3.31   3.34  1.32  135   78     90  -0.47   0.8%   27.2%  12.6%   14.6%      SoftBank Hawks     PL
238     Kawahara Hiroyuki  22   0  0   0    4   0    0   79   18.0   12   0   15  14    1   3   2   5   4   2.00   4.53   4.67  1.44  192  107    126  -2.53   0.0%   19.0%  17.7%    1.3%      SoftBank Hawks     PL
239         Kayama Shinya  50   3  1   0   18   0    0  117   30.0   18   1   33  10    0   2   0   7   7   2.10   2.80   2.83  0.93  182   66     76  -0.70   0.9%   28.2%   8.5%   19.7%      SoftBank Hawks     PL
240        Matsumoto Yuki  25   0  1   0    6   0    0  120   28.1   20   4   27  19    0   0   2  11  11   3.49   5.31   4.13  1.38  110  125    111  -1.82   3.3%   22.5%  15.8%    6.7%      SoftBank Hawks     PL
241         Moinelo Livan  50   2  3   1   38   0    0  193   48.0   26   1   77  25    3   2   0   9   9   1.69   2.11   2.11  1.06  227   50     57  -0.42   0.5%   39.9%  13.0%   26.9%      SoftBank Hawks     PL
242            Moore Matt  13   6  3   0    0   0    0  320   78.0   64   7   89  22    0   4   1  32  23   2.65   3.25   2.71  1.10  145   77     73  -0.60   2.2%   27.8%   6.9%   20.9%      SoftBank Hawks     PL
243            Mori Yuito  52   1  1  32    6   0    0  205   51.1   39   4   40  13    3   2   0  14  13   2.28   3.70   3.48  1.01  168   87     94  -1.42   2.0%   19.5%   6.3%   13.2%      SoftBank Hawks     PL
244            Niho Akira  12   4  5   0    0   0    0  256   56.2   63   5   28  24    0   6   1  40  31   4.92   5.11   4.64  1.54   78  121    125  -0.19   2.0%   10.9%   9.4%    1.5%      SoftBank Hawks     PL
245           Ogata Shuto   1   0  0   0    0   0    0    8    1.0    2   0    2   3    0   0   0   3   3  27.00   8.36   6.05  5.00   14  197    163  18.64   0.0%   25.0%  37.5%  -12.5%      SoftBank Hawks     PL
246        Ohtake Koutaro   3   2  0   0    0   0    0   60   15.2   13   1    8   3    0   0   0   4   4   2.30   3.75   3.97  1.02  167   88    107  -1.45   1.7%   13.3%   5.0%    8.3%      SoftBank Hawks     PL
247        Okumura Masato   5   0  0   0    0   0    0   20    4.1    3   0    7   3    0   2   0   1   1   2.08   3.59   2.80  1.38  184   85     75  -1.51   0.0%   35.0%  15.0%   20.0%      SoftBank Hawks     PL
