                   Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%     BB%  BB/K   wSB    TTO% Age  Pos  B                Team League
17           Hojoh Fumiya   40  112   99  10   19   4   0   2   29    7   2   0   3   0   23   9    0   1    2  0.192  0.266  0.293  0.559    62  0.101  0.230   20.5%    8.0%  0.39   0.3   30.4%                  Hanshin Tigers     CL
18            Inoue Kouta    6   11   11   0    1   1   0   0    2    1   0   0   0   0    5   0    0   0    0  0.091  0.091  0.182  0.273   -26  0.091  0.167   45.5%    0.0%  0.00   0.0   45.5%  18    9  R      Hanshin Tigers     CL
20         Itayama Yutaro    5   14   12   1    2   0   0   0    2    0   1   0   0   0    3   2    0   0    0  0.167  0.286  0.167  0.453    33  0.000  0.222   21.4%   14.3%  0.67   0.2   35.7%  26    4  L      Hanshin Tigers     CL
22          Itohara Kento   63  244  218  32   64   5   2   3   82   20   1   2   3   1   33  19    0   3    3  0.294  0.357  0.376  0.733   114  0.082  0.333   13.5%    7.8%  0.58  -0.6   22.5%  27    4  L      Hanshin Tigers     CL
23            Itoi Yoshio   86  311  269  25   72  16   1   2   96   28   2   1   0   1   50  38    0   3    5  0.268  0.363  0.357  0.720   111  0.089  0.321   16.1%   12.2%  0.76  -0.2   28.9%  38    9  L      Hanshin Tigers     CL
24           Iwasada Yuta   38   15   13   0    2   0   0   0    2    0   0   0   2   0    8   0    0   0    0  0.154  0.154  0.154  0.308   -13  0.000  0.400   53.3%    0.0%  0.00  -0.0   53.3%  28    1  L      Hanshin Tigers     CL
25           Iwata Minoru    5    7    6   0    0   0   0   0    0    0   0   0   1   0    4   0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000  0.000   57.1%    0.0%  0.00   0.0   57.1%  36    1  L      Hanshin Tigers     CL
26         Iwazaki Suguru   41    1    1   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0  100.0%  29    1  L      Hanshin Tigers     CL
27           Kinami Seiya   92  334  297  42   74  20   1   3  105   25   2   1   8   3   54  24    3   2    1  0.249  0.307  0.354  0.661    92  0.105  0.292   16.2%    7.2%  0.44  -0.1   24.3%  26    6  L      Hanshin Tigers     CL
29       Kumagai Takahiro   38   17   16   6    5   2   0   0    7    3   3   2   0   0    5   1    0   0    0  0.313  0.353  0.438  0.791   130  0.125  0.455   29.4%    5.9%  0.20  -0.2   35.3%  24  UTL  R      Hanshin Tigers     CL
31            Marte Jefry   29  119  103   9   26   6   1   4   46   14   1   0   0   2   14  14    0   0    6  0.252  0.336  0.447  0.783   127  0.195  0.253   11.8%   11.8%  1.00   0.1   26.9%  29    3  R      Hanshin Tigers     CL
34         Nagasaka Kenya    5    5    5   1    2   0   0   1    5    2   1   0   0   0    3   0    0   0    0  0.400  0.400  1.000  1.400   300  0.600  1.000   60.0%    0.0%  0.00   0.2   80.0%  26    2  R      Hanshin Tigers     CL
35         Nakata Kenichi    3    2    2   0    1   0   0   0    1    0   0   0   0   0    1   0    0   0    0  0.500  0.500  0.500  1.000   195  0.000  1.000   50.0%    0.0%  0.00  -0.0   50.0%        1         Hanshin Tigers     CL
36      Nakatani Masahiro   70   87   79  10   17   1   0   2   24   16   1   0   1   1   27   5    0   1    0  0.215  0.267  0.304  0.571    65  0.089  0.294   31.0%    5.7%  0.19   0.1   39.1%  27    9  R      Hanshin Tigers     CL
37             Nishi Yuki   21   56   46   5    5   2   0   1   10    7   0   0   9   0   16   1    0   0    0  0.109  0.128  0.217  0.345    -4  0.108  0.138   28.6%    1.8%  0.06  -0.0   32.1%  29    1  R      Hanshin Tigers     CL
38          Nohmi Atsushi   34    1    1   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -106  0.000         100.0%    0.0%  0.00   0.0  100.0%        1         Hanshin Tigers     CL
39           Obata Ryuhei   54  134  127  15   28   1   2   0   33    7   3   1   1   0   37   5    1   1    1  0.220  0.256  0.260  0.516    49  0.040  0.311   27.6%    3.7%  0.14   0.1   31.3%  19    6  L      Hanshin Tigers     CL
41          Ohyama Yusuke  116  471  423  66  122  21   5  28  237   85   1   3   1   1   96  41    6   5   15  0.288  0.357  0.560  0.917   165  0.272  0.313   20.4%    8.7%  0.43  -1.0   35.0%                  Hanshin Tigers     CL
43          Saitoh Yukiya    5    1    1   1    1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  1.000  1.000  1.000  2.000   496  0.000  1.000    0.0%    0.0%        -0.0    0.0%        1         Hanshin Tigers     CL
44      Sakamoto Seishiro   38   95   75   5   16   4   0   0   20    4   1   1   7   0   20  13    0   0    1  0.213  0.330  0.267  0.597    75  0.054  0.291   21.1%   13.7%  0.65  -0.2   34.7%  26    2  R      Hanshin Tigers     CL
45            Sands Jerry  110  443  377  47   97  16   0  19  170   64   2   1   0   2  106  61    2   3   11  0.257  0.363  0.451  0.814   137  0.194  0.307   23.9%   13.8%  0.58  -0.2   42.0%  32    7  R      Hanshin Tigers     CL
46          Shimada Kairi   43   21   17   4    3   0   0   0    3    1   3   0   1   0    4   2    1   1    0  0.176  0.300  0.176  0.476    40  0.000  0.231   19.0%    9.5%  0.50   0.5   28.6%  24    9  L      Hanshin Tigers     CL
48       Takahashi Haruto   12   24   23   2    3   0   0   0    3    1   0   0   1   0    8   0    0   0    0  0.130  0.130  0.130  0.260   -28  0.000  0.200   33.3%    0.0%  0.00  -0.0   33.3%  24    1  L      Hanshin Tigers     CL
49          Takayama Shun   42   52   46   6    7   3   0   0   10    3   1   0   1   1   10   3    0   1    0  0.152  0.216  0.217  0.433    24  0.065  0.189   19.2%    5.8%  0.30   0.2   25.0%  27    9  L      Hanshin Tigers     CL
51               Ueda Kai   74   83   59  16    9   2   0   0   11    3   9   4   6   0   22  14    1   4    0  0.153  0.351  0.186  0.537    60  0.033  0.243   26.5%   16.9%  0.64   0.2   43.4%  24    4  S      Hanshin Tigers     CL
52          Uemoto Hiroki   25   51   41   2    7   3   0   0   10    4   2   2   5   1   11   4    0   0    2  0.171  0.239  0.244  0.483    39  0.073  0.226   21.6%    7.8%  0.36  -0.3   29.4%  33    4  R      Hanshin Tigers     CL
53          Umeno Ryutaro   98  342  298  36   78  17   0   7  116   29   5   1   9   2   77  33    1   0    9  0.262  0.333  0.389  0.722   110  0.127  0.329   22.5%    9.6%  0.43   0.4   34.2%  29    2  R      Hanshin Tigers     CL
54        Yohkawa Naomasa   71  182  158  19   39   6   0   8   69   24   2   2   2   1   42  15    2   6    4  0.247  0.333  0.437  0.770   123  0.190  0.284   23.1%    8.2%  0.36  -0.4   35.7%                  Hanshin Tigers     CL
56           Abe Tomohiro   26   44   38   6    7   3   0   0   10    2   0   1   2   0   17   4    0   0    1  0.184  0.262  0.263  0.525    50  0.079  0.333   38.6%    9.1%  0.24  -0.3   47.7%  31    4  L      Hiroshima Carp     CL
57         Aizawa Tsubasa   79  263  229  25   61  13   0   7   95   36   2   0   1   0   51  22    2  11    8  0.266  0.359  0.415  0.774   121  0.149  0.316   19.4%    8.4%  0.43   0.2   30.4%  32    2  R      Hiroshima Carp     CL
58        Chono Hisayoshi   95  299  267  30   76  17   1  10  125   42   1   0   0   2   61  29    0   1    5  0.285  0.355  0.468  0.823   134  0.183  0.333   20.4%    9.7%  0.48   0.0   33.4%  35    7  R      Hiroshima Carp     CL
59       Dohbayashi Shota  111  451  401  55  112  21   0  14  175   58  17   4   3   2   91  41    2   4   12  0.279  0.350  0.436  0.786   124  0.157  0.329   20.2%    9.1%  0.45   1.3   32.4%  28    5  R      Hiroshima Carp     CL
60          Endoh Atsushi   19   36   32   1    6   0   0   0    6    2   0   0   3   0   12   1    0   0    1  0.188  0.212  0.188  0.400    15  0.000  0.300   33.3%    2.8%  0.08  -0.0   36.1%  21    1  R      Hiroshima Carp     CL
63        Hatsuki Ryutaro   17   40   33   3    6   1   1   0    9    4   0   2   5   0    7   2    0   0    0  0.182  0.229  0.273  0.502    42  0.091  0.231   17.5%    5.0%  0.29  -0.7   22.5%  20    4  L      Hiroshima Carp     CL
64          Hayashi Kouta    4    8    8   1    1   1   0   0    2    0   0   0   0   0    5   0    0   0    1  0.125  0.125  0.250  0.375     4  0.125  0.333   62.5%    0.0%  0.00   0.0   62.5%  19    5  L      Hiroshima Carp     CL
65           Horie Atsuya   52    1    1   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%    0.0%  0.00   0.0  100.0%  23    1  L      Hiroshima Carp     CL
68     Ishihara Yoshiyuki    4    5    5   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   20.0%    0.0%  0.00   0.0   20.0%  40    2  R      Hiroshima Carp     CL
69      Isomura Yoshitaka   31   55   48   4   10   3   0   1   16    1   0   0   3   0    8   4    0   0    2  0.208  0.269  0.333  0.602    71  0.125  0.231   14.5%    7.3%  0.50  -0.0   23.6%  27    2  R      Hiroshima Carp     CL
71           Johnson Kris   10   15   14   0    1   0   0   0    1    0   0   0   1   0    7   0    0   0    0  0.071  0.071  0.071  0.142   -61  0.000  0.143   46.7%    0.0%  0.00  -0.0   46.7%  35    1  L      Hiroshima Carp     CL
72           Kemna Makoto   41    3    2   0    0   0   0   0    0    0   0   0   0   0    2   1    0   0    0  0.000  0.333  0.000  0.333     3  0.000          66.7%   33.3%  0.50  -0.0  100.0%  25    1  R      Hiroshima Carp     CL
73        Kikuchi Ryosuke  106  429  376  43  102  19   4  10  159   41   3   2  16   1   68  35    2   1    9  0.271  0.334  0.423  0.757   115  0.152  0.308   15.9%    8.2%  0.51  -0.3   26.3%  30    4  R      Hiroshima Carp     CL
75         Kokubo Tetsuya    3    3    3   0    1   0   0   0    1    0   0   0   0   0    0   0    0   0    1  0.333  0.333  0.333  0.666    91  0.000  0.333    0.0%    0.0%        -0.0    0.0%  35    3  R      Hiroshima Carp     CL
76           Kozono Kaito    3    6    6   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   16.7%    0.0%  0.00   0.0   16.7%  20    5  L      Hiroshima Carp     CL
77              Kuri Aren   20   42   33   0    2   0   0   0    2    1   0   0   8   0   24   1    0   0    0  0.061  0.088  0.061  0.149   -58  0.000  0.222   57.1%    2.4%  0.04  -0.0   59.5%  28    1  R      Hiroshima Carp     CL
78       Kuwahara Tatsuki    3    3    3   0    0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%         0.0    0.0%  23    4  L      Hiroshima Carp     CL
79       Matsuyama Ryuhei  108  425  404  38  112  27   1   9  168   67   0   1   0   3   72  17    4   1   11  0.277  0.306  0.416  0.722   105  0.139  0.316   16.9%    4.0%  0.24  -0.5   23.1%  34    3  L      Hiroshima Carp     CL
80        Mejia Alejandro   37   85   80   4   15   2   0   2   23    4   1   0   0   0   21   5    0   0    3  0.188  0.235  0.288  0.523    48  0.100  0.228   24.7%    5.9%  0.24   0.1   32.9%  27    5  R      Hiroshima Carp     CL
81         Miyoshi Takumi   62   29   24   3    3   0   0   0    3    2   0   0   2   1    5   2    0   0    0  0.125  0.185  0.125  0.310   -11  0.000  0.150   17.2%    6.9%  0.40  -0.0   24.1%  27    5  R      Hiroshima Carp     CL
83       Morishita Masato   18   46   39   0    6   2   0   0    8    3   0   0   6   0   16   0    0   1    0  0.154  0.175  0.205  0.380     7  0.051  0.261   34.8%    0.0%  0.00  -0.0   34.8%  22    1  R      Hiroshima Carp     CL
85        Nakamura Shosei    4    4    4   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   25.0%    0.0%  0.00   0.0   25.0%  21       R      Hiroshima Carp     CL
86          Nakamura Yuta    8   14   13   1    1   0   0   0    1    1   0   0   1   0    4   0    0   0    0  0.077  0.077  0.077  0.154   -57  0.000  0.111   28.6%    0.0%  0.00  -0.0   28.6%  24    1  R      Hiroshima Carp     CL
89        Nishikawa Ryoma   76  328  296  36   90  18   0   6  126   32   6   1   2   0   52  28    1   2    6  0.304  0.368  0.426  0.794   127  0.122  0.353   15.9%    8.5%  0.54   0.5   26.2%  25    8  L      Hiroshima Carp     CL
90         Noma Takayoshi   70   56   50  10   12   0   0   0   12    1   2   3   2   0   17   4    0   0    0  0.240  0.296  0.240  0.536    55  0.000  0.364   30.4%    7.1%  0.24  -0.7   37.5%  27    8  L      Hiroshima Carp     CL
91          Nomura Yusuke   13   25   20   1    2   0   0   0    2    0   0   0   2   0   11   3    0   0    0  0.100  0.217  0.100  0.317    -7  0.000  0.222   44.0%   12.0%  0.27  -0.0   56.0%  31    1  R      Hiroshima Carp     CL
92          Ohmori Minoru   73  148  135  21   35   5   3   2   52   16   5   3   0   1   50  11    1   1    1  0.259  0.318  0.385  0.703   100  0.126  0.393   33.8%    7.4%  0.22  -0.2   42.6%  23    8  L      Hiroshima Carp     CL
93          Ohsera Daichi   11   24   19   4    5   0   0   1    8    4   0   0   4   0    6   1    0   0    0  0.263  0.300  0.421  0.721   104  0.158  0.333   25.0%    4.2%  0.17  -0.0   33.3%  29    1  R      Hiroshima Carp     CL
94            Pirela Jose   99  337  316  47   84   9   2  11  130   34   2   3   0   0   53  19    2   2    4  0.266  0.312  0.411  0.723   105  0.145  0.290   15.7%    5.6%  0.36  -0.8   24.6%  30    7  R      Hiroshima Carp     CL
95         Sakakura Shogo   81  228  209  24   60  15   1   3   86   26   1   1   0   0   36  17    1   2    6  0.287  0.346  0.411  0.757   116  0.124  0.335   15.8%    7.5%  0.47  -0.3   24.6%  22    2  L      Hiroshima Carp     CL
96           Scott Tayler    7    1    0   0    0   0   0   0    0    0   0   0   1   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000           0.0%    0.0%         0.0    0.0%  28    1  R      Hiroshima Carp     CL
98         Shirahama Yuta    2    1    1   0    0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%         0.0    0.0%  34    2  R      Hiroshima Carp     CL
99            Shozui Yuya    7    8    7   1    1   0   0   1    4    1   0   0   0   0    1   1    0   0    1  0.143  0.250  0.571  0.821   128  0.428  0.000   12.5%   12.5%  1.00  -0.0   37.5%  24    7  R      Hiroshima Carp     CL
100           Sone Kaisei   33   17   16  13    4   1   0   0    5    1   5   3   0   0    5   1    0   0    0  0.250  0.294  0.313  0.607    74  0.063  0.364   29.4%    5.9%  0.20  -0.1   35.3%  25    4  L      Hiroshima Carp     CL
101          Suzuki Seiya  118  514  430  85  129  26   2  25  234   75   6   4   0   3   73  72    9   9   15  0.300  0.409  0.544  0.953   171  0.244  0.310   14.2%   14.0%  0.99  -0.6   33.1%  25    9  R      Hiroshima Carp     CL
102      Takahashi Hiroki   14   16   15   1    3   0   0   0    3    0   0   0   0   0    5   1    0   0    0  0.200  0.250  0.200  0.450    30  0.000  0.300   31.2%    6.2%  0.20  -0.0   37.5%  26    7  R      Hiroshima Carp     CL
104         Tanaka Kosuke  112  454  378  51   95  11   5   8  140   39   8   4  12   4   86  55    3   5    1  0.251  0.351  0.370  0.721   107  0.119  0.302   18.9%   12.1%  0.64  -0.2   32.8%  30    6  L      Hiroshima Carp     CL
106         Tokoda Hiroki   15   30   27   2    5   1   0   0    6    1   0   0   3   0    6   0    0   0    0  0.185  0.185  0.222  0.407    15  0.037  0.238   20.0%    0.0%  0.00  -0.0   20.0%  25    1  L      Hiroshima Carp     CL
107        Uemoto Takashi   56   62   52   8   11   2   0   0   13    4   2   0   3   0    4   5    0   2    3  0.212  0.305  0.250  0.555    60  0.038  0.229    6.5%    8.1%  1.25   0.3   14.5%  29    6  R      Hiroshima Carp     CL
108            Ugusa Koki   13   47   43   5   11   1   1   0   14    3   3   2   0   0    7   3    0   1    0  0.256  0.319  0.326  0.645    85  0.070  0.306   14.9%    6.4%  0.43  -0.2   21.3%  23    7  L      Hiroshima Carp     CL
109         Yabuta Kazuki   28    7    5   0    0   0   0   0    0    0   0   0   1   0    3   1    0   0    0  0.000  0.167  0.000  0.167   -50  0.000  0.000   42.9%   14.3%  0.33  -0.0   57.1%  27    1  R      Hiroshima Carp     CL
111          Austin Tyler   65  269  238  36   68  14   1  20  144   56   0   0   0   1   69  29    1   1    4  0.286  0.364  0.605  0.969   165  0.319  0.320   25.7%   10.8%  0.42  -0.1   43.9%  28    9  R       DeNA BayStars     CL
112          Ebina Tatsuo   17   24   21   3    3   1   0   1    7    1   0   0   0   0    8   2    0   1    1  0.143  0.250  0.333  0.583    62  0.190  0.167   33.3%    8.3%  0.25  -0.0   45.8%  22    9  R       DeNA BayStars     CL
113         Escobar Edwin   56    1    1   0    0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%    0.0%  0.00   0.0  100.0%  28    1  L       DeNA BayStars     CL
115    Hamaguchi Haruhiro   16   31   26   0    2   0   0   0    2    0   0   0   4   0   15   1    0   0    0  0.077  0.111  0.077  0.188   -44  0.000  0.182   48.4%    3.2%  0.07  -0.0   51.6%  25    1  L       DeNA BayStars     CL
116         Hirata Shingo   43    5    2   0    0   0   0   0    0    0   0   0   3   0    2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000          40.0%    0.0%  0.00   0.0   40.0%  30    1  R       DeNA BayStars     CL
117        Hosokawa Seiya   19   54   51   6   12   2   0   1   17    1   1   0   0   0   20   2    0   1    1  0.235  0.278  0.333  0.611    70  0.098  0.367   37.0%    3.7%  0.10   0.1   42.6%  21    9  R       DeNA BayStars     CL
118         Imanaga Shota    9   19   18   0    2   0   0   0    2    0   0   0   0   0    8   1    0   0    1  0.111  0.158  0.111  0.269   -22  0.000  0.200   42.1%    5.3%  0.12  -0.0   47.4%  26    1  L       DeNA BayStars     CL
119          Inoh Shoichi   17   31   30   0    4   1   0   0    5    3   0   0   1   0   13   0    0   0    0  0.133  0.133  0.167  0.300   -15  0.034  0.235   41.9%    0.0%  0.00  -0.0   41.9%        1          DeNA BayStars     CL
120            Ise Hiromu   33    3    2   0    0   0   0   0    0    0   0   0   0   0    2   1    0   0    0  0.000  0.333  0.000  0.333     2  0.000          66.7%   33.3%  0.50  -0.0  100.0%        1          DeNA BayStars     CL
122           Itoh Hikaru   30   63   51   5   11   3   1   0   16    6   0   0   1   0   15  10    1   1    2  0.216  0.355  0.314  0.669    88  0.098  0.306   23.8%   15.9%  0.67  -0.0   39.7%  31    2  R       DeNA BayStars     CL
123           Itoh Yukiya    5   17   14   1    4   0   1   0    6    1   0   0   1   0    2   2    1   0    0  0.286  0.375  0.429  0.804   124  0.143  0.333   11.8%   11.8%  1.00  -0.0   23.5%  23    5  R       DeNA BayStars     CL
124     Kajitani Takayuki  109  482  433  88  140  29   1  19  228   53  14   8   1   2   85  45    3   1    4  0.323  0.387  0.527  0.914   152  0.204  0.366   17.6%    9.3%  0.53  -0.5   30.9%  31    8  L       DeNA BayStars     CL
125     Kamichatani Taiga   11   22   19   1    3   0   0   0    3    0   0   0   2   0   10   1    0   0    1  0.158  0.200  0.158  0.358     3  0.000  0.333   45.5%    4.5%  0.10  -0.0   50.0%  23    1  R       DeNA BayStars     CL
126       Kamizato Kazuki   80  190  169  38   52   8   1   3   71   17   7   1   1   2   42  15    0   3    3  0.308  0.370  0.420  0.790   120  0.112  0.389   22.1%    7.9%  0.36   0.8   31.6%  26    8  L       DeNA BayStars     CL
128        Kuniyoshi Yuki   42    4    4   1    2   1   0   0    3    2   0   0   0   0    1   0    0   0    0  0.500  0.500  0.750  1.250   242  0.250  0.667   25.0%    0.0%  0.00  -0.0   25.0%  28    1  R       DeNA BayStars     CL
129    Kuramoto Toshihiko   82  216  199  19   55   4   0   1   62   17   0   0   0   0   42  16    2   1    2  0.276  0.333  0.312  0.645    81  0.036  0.346   19.4%    7.4%  0.38  -0.1   27.3%  29    6  L       DeNA BayStars     CL
130       Kusumoto Taishi   28   29   26   6    4   2   0   1    9    1   0   0   0   0    7   2    0   1    0  0.154  0.241  0.346  0.587    62  0.192  0.167   24.1%    6.9%  0.29  -0.0   34.5%  24    9  L       DeNA BayStars     CL
131     Kuwahara Masayuki   34   42   36   8    5   0   0   1    8    2   0   0   1   1   11   3    0   1    2  0.139  0.220  0.222  0.442    25  0.083  0.160   26.2%    7.1%  0.27  -0.0   35.7%  26    8  R       DeNA BayStars     CL
132        Kyoyama Masaya    6   10    5   1    0   0   0   0    0    0   0   0   3   0    2   2    0   0    0  0.000  0.286  0.000  0.286   -12  0.000  0.000   20.0%   20.0%  1.00  -0.0   40.0%  21    1  R       DeNA BayStars     CL
133            Lopez Jose   81  305  293  26   72   8   0  12  116   42   0   0   0   2   36  10    1   0    8  0.246  0.269  0.396  0.665    83  0.150  0.243   11.8%    3.3%  0.28  -0.1   19.0%  36    3  R       DeNA BayStars     CL
134          Maeda Yamato   85  225  199  23   56   7   1   4   77   23   3   3   3   3   28  20    0   0    8  0.281  0.342  0.387  0.729   103  0.106  0.306   12.4%    8.9%  0.71  -0.6   23.1%  32    6  R       DeNA BayStars     CL
136          Minei Hiroki   41   60   55   2   18   3   0   0   21    8   0   0   0   0   14   4    0   1    1  0.327  0.383  0.382  0.765   114  0.055  0.439   23.3%    6.7%  0.29  -0.0   30.0%  29    2  R       DeNA BayStars     CL
138       Miyamoto Shumei    6    5    5   1    2   0   0   0    2    0   0   1   0   0    3   0    0   0    0  0.400  0.400  0.400  0.800   124  0.000  1.000   60.0%    0.0%  0.00  -0.3   60.0%  23    7  L       DeNA BayStars     CL
139      Miyazaki Toshiro  113  460  429  47  129  26   1  14  199   53   0   0   0   3   29  24    2   4   15  0.301  0.341  0.464  0.805   122  0.163  0.296    6.3%    5.2%  0.83  -0.2   14.6%  31    5  R       DeNA BayStars     CL
140         Momose Hiroki    4    4    4   0    1   0   0   0    1    1   0   0   0   0    2   0    0   0    0  0.250  0.250  0.250  0.500    41  0.000  0.500   50.0%    0.0%  0.00  -0.0   50.0%  23    4  L       DeNA BayStars     CL
141            Mori Keito    8   12   12   3    3   1   0   0    4    0   0   0   0   0    1   0    0   0    0  0.250  0.250  0.333  0.583    62  0.083  0.273    8.3%    0.0%  0.00  -0.0    8.3%  18    6  L       DeNA BayStars     CL
142            Mutoh Yuta   22    5    4   0    0   0   0   0    0    0   0   0   1   0    3   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   60.0%    0.0%  0.00   0.0   60.0%        1          DeNA BayStars     CL
143          Nakagawa Koh    3    2    2   1    1   1   0   0    2    0   0   0   0   0    0   0    0   0    0  0.500  0.500  1.000  1.500   305  0.500  0.500    0.0%    0.0%         0.0    0.0%        1          DeNA BayStars     CL
144         Nakai Daisuke   69  105  100  12   25   3   1   2   36    4   1   0   1   0   23   3    0   1    1  0.250  0.279  0.360  0.639    77  0.110  0.307   21.9%    2.9%  0.13   0.1   26.7%  30  UTL  R       DeNA BayStars     CL
145       Ohnuki Shinichi   19   44   37   3    4   1   0   0    5    1   0   0   5   1   19   1    0   0    1  0.108  0.128  0.135  0.263   -25  0.027  0.211   43.2%    2.3%  0.05  -0.0   45.5%        1          DeNA BayStars     CL
146          Otosaka Tomo   85  115  101  17   21   3   0   1   27    7   5   0   1   1   28  12    0   0    2  0.208  0.289  0.267  0.556    57  0.059  0.274   24.3%   10.4%  0.43   0.8   35.7%  26    8  L       DeNA BayStars     CL
147        Patton Spencer   57    1    1   0    0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000    0.0%    0.0%         0.0    0.0%  32    1  R       DeNA BayStars     CL
148       Peoples Michael   10   13   12   0    1   0   0   0    1    0   0   0   1   0    8   0    0   0    0  0.083  0.083  0.083  0.166   -51  0.000  0.250   61.5%    0.0%  0.00  -0.0   61.5%        1          DeNA BayStars     CL
149     Sakaguchi Kousuke    3    2    2   0    0   0   0   0    0    0   0   0   0   0    2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%    0.0%  0.00   0.0  100.0%        1          DeNA BayStars     CL
150         Sakamoto Yuya   10   17   16   0    1   0   0   0    1    0   0   0   1   0    4   0    0   0    0  0.063  0.063  0.063  0.126   -62  0.000  0.083   23.5%    0.0%  0.00  -0.0   23.5%        1          DeNA BayStars     CL
