                  Player  G  PA  AB  R  H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K   wSB            Team League
14          Masuda Daiki  1   2   2  0  0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000    0.0%    0.0%   0.0%         0.0  Yomiuri Giants     CL
15        Ohshiro Takumi  4   9   9  0  1   0   0   0   1    0   0   0   0   0   4   0    0   0    0  0.111  0.111  0.111  0.222   -34  0.000  0.200   44.4%   44.4%   0.0%  0.00   0.0  Yomiuri Giants     CL
16       Yasuda Hisanori  2   9   9  3  4   2   0   1   9    4   0   0   0   0   3   0    0   0    0  0.444  0.444  1.000  1.444   297  0.556  0.600   44.4%   33.3%   0.0%  0.00   0.0   Lotte Marines     PL
17        Okamoto Kazuma  4  16  13  1  1   0   0   0   1    0   0   0   0   0   5   3    0   0    0  0.077  0.250  0.077  0.327     1  0.000  0.125   50.0%   31.2%  18.8%  0.60   0.0  Yomiuri Giants     CL
18      Kishida Yukinori  3   3   1  0  0   0   0   0   0    0   0   0   1   0   1   1    0   0    0  0.000  0.500  0.000  0.500    60  0.000          66.7%   33.3%  33.3%  1.00   0.0  Yomiuri Giants     CL
19       Kawashima Keizo  3   5   4  1  1   1   0   0   2    0   0   0   0   0   1   1    0   0    0  0.250  0.400  0.500  0.900   162  0.250  0.333   40.0%   20.0%  20.0%  1.00   0.0  SoftBank Hawks     PL
20         Kawase Hikaru  4   2   2  0  1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.500  0.500  0.500  1.000   194  0.000  0.500    0.0%    0.0%   0.0%         0.0  SoftBank Hawks     PL
21          Akashi Kenji  1   1   1  0  0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%    0.0%   0.0%         0.0  SoftBank Hawks     PL
22       Matsubara Seiya  4  10   9  0  0   0   0   0   0    0   0   0   0   0   3   1    0   0    0  0.000  0.100  0.000  0.100   -66  0.000  0.000   40.0%   30.0%  10.0%  0.33   0.0  Yomiuri Giants     CL
23      Matsuda Nobuhiro  6  22  21  2  5   0   0   1   8    1   0   0   0   0   6   1    0   0    0  0.238  0.273  0.381  0.654    89  0.143  0.286   36.4%   27.3%   4.5%  0.17   0.0  SoftBank Hawks     PL
24         Yanagita Yuki  6  24  21  7  9   1   0   2  16    4   0   0   0   0   4   2    1   1    0  0.429  0.500  0.762  1.262   264  0.333  0.467   33.3%   16.7%   8.3%  0.50   0.1  SoftBank Hawks     PL
25        Kurihara Ryoya  6  24  19  3  7   2   0   1  12    4   0   0   2   0   6   2    1   1    1  0.368  0.455  0.632  1.086   214  0.263  0.500   37.5%   25.0%   8.3%  0.33   0.0  SoftBank Hawks     PL
26        Kiyota Ikuhiro  2   9   8  0  3   0   0   0   3    0   0   0   0   0   3   1    0   0    1  0.375  0.444  0.375  0.819   138  0.000  0.600   44.4%   33.3%  11.1%  0.33   0.0   Lotte Marines     PL
27       Makihara Taisei  6  18  17  2  4   2   0   0   6    0   0   0   0   0   3   1    0   0    0  0.235  0.278  0.353  0.631    83  0.118  0.286   22.2%   16.7%   5.6%  0.33   0.0  SoftBank Hawks     PL
28         Tanaka Shunta  4   8   7  0  2   0   0   0   2    0   0   0   0   0   2   1    0   0    0  0.286  0.375  0.286  0.661    94  0.000  0.400   37.5%   25.0%  12.5%  0.50   0.0  Yomiuri Giants     CL
29      Tamura Tatsuhiro  2   7   7  1  1   1   0   0   2    0   0   0   0   0   3   0    0   0    0  0.143  0.143  0.286  0.429    21  0.143  0.250   42.9%   42.9%   0.0%  0.00   0.0   Lotte Marines     PL
30            Kai Takuya  6  22  19  3  5   0   0   2  11    4   0   1   1   0   4   2    0   0    0  0.263  0.333  0.579  0.912   161  0.316  0.231   36.4%   18.2%   9.1%  0.50  -0.3  SoftBank Hawks     PL
31         Masago Yusuke  1   1   1  1  1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  1.000  1.000  1.000  2.000   489  0.000  1.000    0.0%    0.0%   0.0%         0.0  SoftBank Hawks     PL
32       Ishikawa Shingo  2   1   1  0  0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%   0.0%  0.00   0.0  Yomiuri Giants     CL
33         Fukuda Shuhei  1   4   4  0  0   0   0   0   0    1   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   50.0%   50.0%   0.0%  0.00   0.0   Lotte Marines     PL
34   Wakabayashi Akihiro  3   6   5  1  2   1   0   0   3    0   0   0   0   0   2   1    0   0    0  0.400  0.500  0.600  1.100   213  0.200  0.667   50.0%   33.3%  16.7%  0.50   0.0  Yomiuri Giants     CL
35         Ogino Takashi  2   9   8  1  5   0   0   0   5    1   0   0   1   0   2   0    0   0    0  0.625  0.625  0.625  1.250   258  0.000  0.833   22.2%   22.2%   0.0%  0.00   0.0   Lotte Marines     PL
36       Sugano Tsuyoshi  2   8   6  0  1   0   0   0   1    0   0   0   0   0   2   2    0   0    0  0.167  0.375  0.167  0.542    63  0.000  0.250   50.0%   25.0%  25.0%  1.00   0.0   Lotte Marines     PL
37        Fujiwara Kyota  2   9   8  1  3   0   0   0   3    0   1   1   0   0   2   1    0   0    0  0.375  0.444  0.375  0.819   138  0.000  0.500   33.3%   22.2%  11.1%  0.50  -0.1   Lotte Marines     PL
38         Fujioka Yudai  2   6   5  0  1   0   0   0   1    0   0   0   1   0   0   0    0   0    0  0.200  0.200  0.200  0.400    17  0.000  0.200    0.0%    0.0%   0.0%         0.0   Lotte Marines     PL
39      Kakunaka Katsuya  2   2   1  0  0   0   0   0   0    0   0   0   0   0   0   1    0   0    0  0.000  0.500  0.000  0.500    59  0.000  0.000   50.0%    0.0%  50.0%  1.00   0.0   Lotte Marines     PL
40  Shigenobu Shinnosuke  2   2   2  0  0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%   0.0%  0.00   0.0  Yomiuri Giants     CL
41         Hasegawa Yuya  3   3   3  0  0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000   33.3%   33.3%   0.0%  0.00   0.0  SoftBank Hawks     PL
