PlayerNum,Player,Link,BirthDate,Height,Weight,T,B,Note,Team,jpPlayer
20,Moriki Daichi,https://npb.jp/bis/eng/players/03305155.html,Apr. 17 2003,184,90,R,R,,Hanshin Tigers,森木 大智
41,Murakami Shoki,https://npb.jp/bis/eng/players/13315153.html,Jun. 25 1998,175,80,R,L,,Hanshin Tigers,村上 頌樹
34,Niho Akira,https://npb.jp/bis/eng/players/61265118.html,May 18 1990,182,74,R,R,,Hanshin Tigers,二保 旭
15,Nishi Junya,https://npb.jp/bis/eng/players/91495151.html,Sep. 13 2001,184,98,R,R,,Hanshin Tigers,西 純矢
16,Nishi Yuki,https://npb.jp/bis/eng/players/71275118.html,Nov. 10 1990,181,81,R,R,,Hanshin Tigers,西 勇輝
66,Ogawa Ippei,https://npb.jp/bis/eng/players/11715151.html,Jun. 3 1997,183,80,R,R,,Hanshin Tigers,小川 一平
49,Ohtake Koutaro,https://npb.jp/bis/eng/players/41345136.html,Jun. 29 1995,184,87,L,L,,Hanshin Tigers,大竹 耕太郎
64,Okadome Hidetaka,https://npb.jp/bis/eng/players/11515155.html,Nov. 7 1999,180,89,R,R,,Hanshin Tigers,岡留 英貴
37,Oyokawa Masaki,https://npb.jp/bis/eng/players/91795151.html,Apr. 18 2001,184,78,L,L,,Hanshin Tigers,及川 雅貴
35,Saiki Hiroto,https://npb.jp/bis/eng/players/41745134.html,Nov. 7 1998,189,86,R,R,,Hanshin Tigers,才木 浩人
46,Shimamoto Hiroya,https://npb.jp/bis/eng/players/51055133.html,Feb. 14 1993,176,73,L,L,,Hanshin Tigers,島本 浩也
28,Suzuki Yuto,https://npb.jp/bis/eng/players/01005155.html,Mar. 17 2000,174,83,L,L,,Hanshin Tigers,鈴木 勇斗
29,Takahashi Haruto,https://npb.jp/bis/eng/players/91095136.html,Nov. 7 1995,181,80,L,L,,Hanshin Tigers,髙橋 遥人
50,Tomida Ren,https://npb.jp/bis/eng/players/51255157.html,Sep. 6 2001,174,78,L,L,,Hanshin Tigers,富田 蓮
92,Watanabe Yuta,https://npb.jp/bis/eng/players/93395136.html,Sep. 19 1991,185,88,L,L,,Hanshin Tigers,渡邉 雄大
65,Yuasa Atsuki,https://npb.jp/bis/eng/players/41845138.html,Jul. 17 1999,183,82,R,R,,Hanshin Tigers,湯浅 京己
59,Fujita Kento,https://npb.jp/bis/eng/players/91695151.html,Oct. 18 2001,173,83,R,R,,Hanshin Tigers,藤田 健斗
95,Katayama Yuya,https://npb.jp/bis/eng/players/01505138.html,Jun. 18 1994,177,82,R,L,,Hanshin Tigers,片山 雄哉
57,Nagasaka Kenya,https://npb.jp/bis/eng/players/91495134.html,Apr. 28 1994,173,81,R,R,,Hanshin Tigers,長坂 拳弥
68,Nakagawa Hayato,https://npb.jp/bis/eng/players/51455155.html,Jan. 27 2004,172,75,R,R,,Hanshin Tigers,中川 勇斗
39,Sakaeda Yuki,https://npb.jp/bis/eng/players/51055153.html,May 16 1998,180,83,R,R,,Hanshin Tigers,榮枝 裕貴
12,Sakamoto Seishiro,https://npb.jp/bis/eng/players/11915132.html,Nov. 10 1993,176,79,R,R,,Hanshin Tigers,坂本 誠志郎
2,Umeno Ryutaro,https://npb.jp/bis/eng/players/21325139.html,Jun. 17 1991,173,80,R,R,,Hanshin Tigers,梅野 隆太郎
45,Endo Jo,https://npb.jp/bis/eng/players/71575151.html,Sep. 19 2001,178,84,R,L,,Hanshin Tigers,遠藤 成
94,Haraguchi Fumihito,https://npb.jp/bis/eng/players/61065131.html,Mar. 3 1992,182,93,R,R,,Hanshin Tigers,原口 文仁
26,Hojoh Fumiya,https://npb.jp/bis/eng/players/11215137.html,Jul. 29 1994,177,80,R,R,,Hanshin Tigers,北條 史也
33,Itohara Kento,https://npb.jp/bis/eng/players/81185134.html,Nov. 11 1992,175,82,R,L,,Hanshin Tigers,糸原 健斗
0,Kinami Seiya,https://npb.jp/bis/eng/players/31735138.html,Jun. 15 1994,179,81,R,L,,Hanshin Tigers,木浪 聖也
4,Kumagai Takahiro,https://npb.jp/bis/eng/players/81585136.html,Nov. 10 1995,175,69,R,R,,Hanshin Tigers,熊谷 敬宥
51,Nakano Takumu,https://npb.jp/bis/eng/players/41445153.html,Jun. 28 1996,171,69,R,L,,Hanshin Tigers,中野 拓夢
38,Obata Ryuhei,https://npb.jp/bis/eng/players/31535138.html,Sep. 21 2000,184,75,R,L,,Hanshin Tigers,小幡 竜平
3,Ohyama Yusuke,https://npb.jp/bis/eng/players/21325134.html,Dec. 19 1994,181,92,R,R,,Hanshin Tigers,大山 悠輔
8,Sato Teruaki,https://npb.jp/bis/eng/players/41045153.html,Mar. 13 1999,187,93,R,L,,Hanshin Tigers,佐藤 輝明
67,Takatera Nozomu,https://npb.jp/bis/eng/players/41245153.html,Oct. 17 2002,178,74,R,L,,Hanshin Tigers,髙寺 望夢
44,Toi Reiji,https://npb.jp/bis/eng/players/11215157.html,Jan. 18 2005,181,83,R,R,,Hanshin Tigers,戸井 零士
62,Ueda Kai,https://npb.jp/bis/eng/players/01305130.html,Apr. 19 1996,175,72,R,S,,Hanshin Tigers,植田 海
25,Watanabe Ryo,https://npb.jp/bis/eng/players/81685139.html,Apr. 30 1995,178,86,R,R,,Hanshin Tigers,渡邉 諒
0,Yamamoto Yasuhiro,https://npb.jp/bis/eng/players/93195132.html,Oct. 10 1993,176,74,R,R,,Hanshin Tigers,山本 泰寛
5,Chikamoto Koji,https://npb.jp/bis/eng/players/71075138.html,Nov. 9 1994,171,71,L,L,,Hanshin Tigers,近本 光司
32,Inoue Kouta,https://npb.jp/bis/eng/players/31335151.html,Aug. 12 2001,189,101,R,R,,Hanshin Tigers,井上 広大
63,Itayama Yutaro,https://npb.jp/bis/eng/players/91395132.html,Mar. 27 1994,180,82,R,L,,Hanshin Tigers,板山 祐太郎
40,Itsubo Hinase,https://npb.jp/bis/eng/players/41145157.html,Mar. 17 2005,177,86,R,R,,Hanshin Tigers,井坪 陽生
58,Maegawa Ukyo,https://npb.jp/bis/eng/players/21825155.html,May 18 2003,176,86,L,L,,Hanshin Tigers,前川 右京
55,Mieses Johan,https://npb.jp/bis/eng/players/73075157.html,Jul. 13 1995,185,120,R,R,,Hanshin Tigers,ミエセス
1,Morishita Shota,https://npb.jp/bis/eng/players/43145157.html,Aug. 14 2000,182,90,R,R,,Hanshin Tigers,森下 翔太
7,Neuse Sheldon,https://npb.jp/bis/eng/players/73975157.html,Dec. 10 1994,183,105,R,R,,Hanshin Tigers,ノイジー
60,Onodera Dan,https://npb.jp/bis/eng/players/71775151.html,Mar. 17 1998,183,82,R,R,,Hanshin Tigers,小野寺 暖
53,Shimada Kairi,https://npb.jp/bis/eng/players/91995136.html,Feb. 6 1996,176,73,R,L,,Hanshin Tigers,島田 海吏
43,Takahama Yuto,https://npb.jp/bis/eng/players/01005130.html,Aug. 8 1996,185,90,R,R,Position: Infielder -> Outfielder (Feb. 27).,Hanshin Tigers,髙濱 祐仁
9,Takayama Shun,https://npb.jp/bis/eng/players/01005132.html,Apr. 18 1993,181,87,R,L,,Hanshin Tigers,髙山 俊
61,Toyoda Hiroshi,https://npb.jp/bis/eng/players/31435155.html,Apr. 28 1997,178,85,R,R,,Hanshin Tigers,豊田 寛
125,Itoh Ryo,https://npb.jp/bis/eng/players/31335155.html,Nov. 8 1999,178,79,L,L,,Hanshin Tigers,伊藤 稜
127,Kawahara Riku,https://npb.jp/bis/eng/players/11715138.html,Dec. 12 2000,186,85,L,L,,Hanshin Tigers,川原 陸
124,Mochizuki Atsushi,https://npb.jp/bis/eng/players/81885132.html,Aug. 2 1997,190,93,R,R,,Hanshin Tigers,望月 惇志
130,Satoh Ren,https://npb.jp/bis/eng/players/81085153.html,Apr. 11 1998,189,101,R,R,,Hanshin Tigers,佐藤 蓮
121,Noguchi Kyosuke,https://npb.jp/bis/eng/players/01405157.html,Jul. 17 2000,180,88,R,R,,Hanshin Tigers,野口 恭佑
48,Aduwa Makoto,https://npb.jp/bis/eng/players/31135134.html,Oct. 2 1998,196,84,R,R,,Hiroshima Carp,アドゥワ 誠
42,Anderson Drew,https://npb.jp/bis/eng/players/53755155.html,Mar. 22 1994,190,93,R,R,,Hiroshima Carp,アンダーソン
98,Corniel Robert,https://npb.jp/bis/eng/players/53955151.html,Jun. 23 1995,194,101,R,R,,Hiroshima Carp,コルニエル
66,Endoh Atsushi,https://npb.jp/bis/eng/players/71375136.html,Apr. 8 1999,186,87,R,R,,Hiroshima Carp,遠藤 淳志
58,Fujii Reira,https://npb.jp/bis/eng/players/21625136.html,Sep. 17 1999,182,90,R,R,,Hiroshima Carp,藤井 黎來
39,Hasebe Ginji,https://npb.jp/bis/eng/players/51655157.html,Jul. 29 1998,184,85,L,L,,Hiroshima Carp,長谷部 銀次
36,Horie Atsuya,https://npb.jp/bis/eng/players/21625130.html,Feb. 21 1997,178,88,L,L,,Hiroshima Carp,塹江 敦哉
30,Ichioka Ryuji,https://npb.jp/bis/eng/players/21125135.html,Jan. 11 1991,179,87,R,R,,Hiroshima Carp,一岡 竜司
46,Kawano Kei,https://npb.jp/bis/eng/players/71575157.html,Aug. 23 2001,175,82,R,R,,Hiroshima Carp,河野 佳
29,Kemna Makoto,https://npb.jp/bis/eng/players/71775136.html,Jun. 5 1995,190,97,R,R,,Hiroshima Carp,ケムナ 誠
53,Kobayashi Tatsuto,https://npb.jp/bis/eng/players/61965153.html,Jan. 16 2003,182,85,R,R,,Hiroshima Carp,小林 樹斗
11,Kuri Aren,https://npb.jp/bis/eng/players/71775139.html,Sep. 1 1991,187,97,R,R,,Hiroshima Carp,九里 亜蓮
20,Kuribayashi Ryoji,https://npb.jp/bis/eng/players/91995153.html,Jul. 9 1996,178,85,R,R,,Hiroshima Carp,栗林 良吏
24,Kurohara Takumi,https://npb.jp/bis/eng/players/41745155.html,Nov. 29 1999,173,73,L,L,,Hiroshima Carp,黒原 拓未
26,Masuda Takehisa,https://npb.jp/bis/eng/players/91895157.html,Oct. 6 1998,175,83,R,R,,Hiroshima Carp,益田 武尚
45,Matsumoto Ryuya,https://npb.jp/bis/eng/players/73175155.html,Sep. 18 1999,178,98,R,R,,Hiroshima Carp,松本 竜也
16,Mori Shohei,https://npb.jp/bis/eng/players/93395155.html,Jan. 1 1998,177,81,L,L,,Hiroshima Carp,森 翔平
18,Morishita Masato,https://npb.jp/bis/eng/players/53155151.html,Aug. 25 1997,180,78,R,R,,Hiroshima Carp,森下 暢仁
13,Moriura Daisuke,https://npb.jp/bis/eng/players/73375153.html,Jun. 15 1998,175,72,L,L,,Hiroshima Carp,森浦 大輔
67,Nakamura Yuta,https://npb.jp/bis/eng/players/71075139.html,Aug. 31 1995,184,90,R,R,,Hiroshima Carp,中村 祐太
21,Nakazaki Shota,https://npb.jp/bis/eng/players/31235133.html,Aug. 10 1992,186,100,R,R,,Hiroshima Carp,中﨑 翔太
19,Nomura Yusuke,https://npb.jp/bis/eng/players/21425135.html,Jun. 24 1989,177,85,R,R,,Hiroshima Carp,野村 祐輔
12,Ohmichi Haruki,https://npb.jp/bis/eng/players/41545153.html,Jan. 20 1999,178,80,R,R,,Hiroshima Carp,大道 温貴
14,Ohsera Daichi,https://npb.jp/bis/eng/players/61365139.html,Jun. 17 1991,187,92,R,R,,Hiroshima Carp,大瀬良 大地
17,Okada Akitake,https://npb.jp/bis/eng/players/91595132.html,Oct. 18 1993,185,97,R,L,,Hiroshima Carp,岡田 明丈
47,Saitoh Yuta,https://npb.jp/bis/eng/players/61765157.html,May 27 2004,189,91,R,L,,Hiroshima Carp,斉藤 優汰
43,Shimauchi Sotaro,https://npb.jp/bis/eng/players/31935138.html,Oct. 14 1996,180,81,R,R,,Hiroshima Carp,島内 颯太郎
34,Takahashi Kouya,https://npb.jp/bis/eng/players/01005134.html,Sep. 27 1998,181,92,L,L,,Hiroshima Carp,高橋 昂也
65,Tamamura Shogo,https://npb.jp/bis/eng/players/41245151.html,Apr. 16 2001,179,84,L,L,,Hiroshima Carp,玉村 昇悟
28,Tokoda Hiroki,https://npb.jp/bis/eng/players/11415134.html,Mar. 1 1995,181,92,L,L,,Hiroshima Carp,床田 寛樹
49,Tone Chiaki,https://npb.jp/bis/eng/players/21225130.html,Oct. 17 1992,174,100,L,L,,Hiroshima Carp,戸根 千明
68,Turley Nik,https://npb.jp/bis/eng/players/13015155.html,Sep. 11 1989,193,104,L,L,,Hiroshima Carp,ターリー
23,Yabuta Kazuki,https://npb.jp/bis/eng/players/91895130.html,Aug. 7 1992,188,84,R,R,,Hiroshima Carp,薮田 和樹
41,Yasaki Takuya,https://npb.jp/bis/eng/players/71575134.html,Dec. 31 1994,176,95,R,R,,Hiroshima Carp,矢崎 拓也
27,Aizawa Tsubasa,https://npb.jp/bis/eng/players/31135114.html,Apr. 13 1988,175,90,R,R,,Hiroshima Carp,會澤 翼
32,Ishihara Tomoki,https://npb.jp/bis/eng/players/21125151.html,Feb. 3 1998,173,85,R,R,,Hiroshima Carp,石原 貴規
40,Isomura Yoshitaka,https://npb.jp/bis/eng/players/81185133.html,Nov. 1 1992,178,91,R,R,,Hiroshima Carp,磯村 嘉孝
57,Mochimaru Taiki,https://npb.jp/bis/eng/players/81885151.html,Oct. 26 2001,177,88,R,L,,Hiroshima Carp,持丸 泰輝
22,Nakamura Shosei,https://npb.jp/bis/eng/players/81285136.html,Jun. 6 1999,181,81,R,R,,Hiroshima Carp,中村 奨成
31,Sakakura Shogo,https://npb.jp/bis/eng/players/11915134.html,May 29 1998,176,89,R,L,,Hiroshima Carp,坂倉 将吾
62,Shimizu Kanato,https://npb.jp/bis/eng/players/91995157.html,Jul. 6 2004,176,86,R,L,,Hiroshima Carp,清水 叶人
64,Takagi Shoto,https://npb.jp/bis/eng/players/11215155.html,Aug. 12 2003,188,87,R,R,,Hiroshima Carp,髙木 翔斗
95,Davidson Matt,https://npb.jp/bis/eng/players/53955157.html,Mar. 26 1991,190,104,R,R,,Hiroshima Carp,デビッドソン
7,Dohbayashi Shota,https://npb.jp/bis/eng/players/61965131.html,Aug. 17 1991,183,96,R,R,,Hiroshima Carp,堂林 翔太
99,Futamata Shoichi,https://npb.jp/bis/eng/players/91895153.html,Oct. 21 2002,180,75,R,R,,Hiroshima Carp,二俣 翔一
69,Hatsuki Ryutaro,https://npb.jp/bis/eng/players/71475138.html,Apr. 19 2000,167,72,R,L,,Hiroshima Carp,羽月 隆太郎
44,Hayashi Kota,https://npb.jp/bis/eng/players/01405138.html,Nov. 16 2000,182,100,R,L,,Hiroshima Carp,林 晃汰
33,Kikuchi Ryosuke,https://npb.jp/bis/eng/players/61565135.html,Mar. 11 1990,171,71,R,R,,Hiroshima Carp,菊池 涼介
51,Kozono Kaito,https://npb.jp/bis/eng/players/01705138.html,Jun. 7 2000,178,85,R,L,,Hiroshima Carp,小園 海斗
10,McBroom Ryan,https://npb.jp/bis/eng/players/13215155.html,Apr. 9 1992,190,99,L,R,,Hiroshima Carp,マクブルーム
35,Miyoshi Takumi,https://npb.jp/bis/eng/players/11815135.html,Jun. 7 1993,174,84,R,R,,Hiroshima Carp,三好 匠
54,Nirasawa Yuya,https://npb.jp/bis/eng/players/01405151.html,May 20 2001,177,83,R,L,,Hiroshima Carp,韮澤 雄也
0,Sone Kaisei,https://npb.jp/bis/eng/players/51955139.html,Apr. 24 1995,175,72,R,L,,Hiroshima Carp,曽根 海成
2,Tanaka Kosuke,https://npb.jp/bis/eng/players/61965139.html,Jul. 3 1989,171,86,R,L,,Hiroshima Carp,田中 広輔
63,Uchida Shodai,https://npb.jp/bis/eng/players/51355157.html,Sep. 22 2004,183,88,R,R,,Hiroshima Carp,内田 湘大
0,Uemoto Takashi,https://npb.jp/bis/eng/players/31335137.html,Aug. 22 1990,170,73,R,R,,Hiroshima Carp,上本 崇司
61,Yano Masaya,https://npb.jp/bis/eng/players/93395153.html,Dec. 16 1998,171,69,R,L,,Hiroshima Carp,矢野 雅哉
9,Akiyama Shogo,https://npb.jp/bis/eng/players/31135133.html,Apr. 16 1988,184,86,R,L,,Hiroshima Carp,秋山 翔吾
56,Kubo Shu,https://npb.jp/bis/eng/players/81585157.html,Sep. 29 2000,181,82,R,R,,Hiroshima Carp,久保 修
55,Matsuyama Ryuhei,https://npb.jp/bis/eng/players/01405116.html,Sep. 18 1985,176,96,R,L,,Hiroshima Carp,松山 竜平
50,Nakamura Kento,https://npb.jp/bis/eng/players/01405155.html,May 21 1997,183,93,R,R,,Hiroshima Carp,中村 健人
97,Nakamura Takahiro,https://npb.jp/bis/eng/players/61265157.html,Apr. 9 2000,177,85,R,L,Registered(developmental player ->) (May 17).,Hiroshima Carp,中村 貴浩
5,Nishikawa Ryoma,https://npb.jp/bis/eng/players/71475132.html,Dec. 10 1994,176,83,R,L,,Hiroshima Carp,西川 龍馬
37,Noma Takayoshi,https://npb.jp/bis/eng/players/01405130.html,Jan. 28 1993,180,85,R,L,,Hiroshima Carp,野間 峻祥
59,Ohmori Minoru,https://npb.jp/bis/eng/players/21325138.html,Aug. 31 1996,180,80,R,L,,Hiroshima Carp,大盛 穂
52,Suekane Shota,https://npb.jp/bis/eng/players/51055155.html,May 27 1996,188,112,R,R,,Hiroshima Carp,末包 昇大
60,Tamura Shunsuke,https://npb.jp/bis/eng/players/61265155.html,Aug. 25 2003,178,93,L,L,,Hiroshima Carp,田村 俊介
38,Ugusa Koki,https://npb.jp/bis/eng/players/41345151.html,Apr. 17 1997,185,82,R,L,,Hiroshima Carp,宇草 孔基
128,Nakamura Raisei,https://npb.jp/bis/eng/players/21425155.html,May 6 2003,190,71,R,L,,Hiroshima Carp,中村 来生
120,Namiki Shun,https://npb.jp/bis/eng/players/71675153.html,Jan. 8 2001,184,79,R,R,,Hiroshima Carp,行木 俊
122,Sakata Rei,https://npb.jp/bis/eng/players/91995155.html,Sep. 13 1999,188,90,R,R,,Hiroshima Carp,坂田 怜
126,Shinya Soh,https://npb.jp/bis/eng/players/31035155.html,Aug. 14 2003,182,83,L,L,,Hiroshima Carp,新家 颯
125,Tsuji Taiga,https://npb.jp/bis/eng/players/81085157.html,Aug. 29 2004,182,80,L,L,,Hiroshima Carp,辻 大雅
127,Maekawa Seita,https://npb.jp/bis/eng/players/41845155.html,Apr. 4 2003,176,70,R,R,,Hiroshima Carp,前川 誠太
124,Kinoshita Motohide,https://npb.jp/bis/eng/players/71975151.html,Jul. 25 2001,183,96,L,L,,Hiroshima Carp,木下 元秀
121,Nabara Norihiko,https://npb.jp/bis/eng/players/11415157.html,Jun. 24 2000,182,82,R,R,,Hiroshima Carp,名原 典彦
11,Azuma Katsuki,https://npb.jp/bis/eng/players/51155136.html,Nov. 29 1995,170,76,L,L,,DeNA BayStars,東 克樹
96,Bauer Trevor,https://npb.jp/bis/eng/players/33235157.html,Jan. 17 1991,185,92,R,R,Registered (Mar. 23).,DeNA BayStars,バウアー
62,Escobar Edwin,https://npb.jp/bis/eng/players/63365134.html,Apr. 22 1992,188,102,L,L,,DeNA BayStars,エスコバー
43,Fukazawa Osuke,https://npb.jp/bis/eng/players/61665155.html,Nov. 5 2003,177,74,R,R,,DeNA BayStars,深沢 鳳介
45,Gsellman Robert,https://npb.jp/bis/eng/players/93495155.html,Jul. 18 1993,193,95,R,R,,DeNA BayStars,ガゼルマン
26,Hamaguchi Haruhiro,https://npb.jp/bis/eng/players/51655134.html,Mar. 16 1995,173,80,L,L,,DeNA BayStars,濵口 遥大
35,Hashimoto Tatsuya,https://npb.jp/bis/eng/players/31635157.html,Jul. 18 2000,181,84,R,R,,DeNA BayStars,橋本 達弥
34,Hirata Shingo,https://npb.jp/bis/eng/players/51255139.html,Aug. 29 1989,182,85,R,R,,DeNA BayStars,平田 真吾
53,Ikeya Sota,https://npb.jp/bis/eng/players/21125153.html,Aug. 2 1999,175,80,L,L,,DeNA BayStars,池谷 蒼大
21,Imanaga Shota,https://npb.jp/bis/eng/players/01305132.html,Sep. 1 1993,178,86,L,L,,DeNA BayStars,今永 昇太
22,Irie Taisei,https://npb.jp/bis/eng/players/61365153.html,Aug. 26 1998,187,87,R,R,,DeNA BayStars,入江 大生
13,Ise Hiromu,https://npb.jp/bis/eng/players/41145151.html,Mar. 7 1998,183,94,R,R,,DeNA BayStars,伊勢 大夢
14,Ishida Kenta,https://npb.jp/bis/eng/players/11315130.html,Mar. 1 1993,180,85,L,L,,DeNA BayStars,石田 健大
95,Ishikawa Tatsuya,https://npb.jp/bis/eng/players/61165153.html,Apr. 15 1998,178,75,L,R,,DeNA BayStars,石川 達也
27,Kamichatani Taiga,https://npb.jp/bis/eng/players/81585138.html,Aug. 31 1996,182,83,R,R,,DeNA BayStars,上茶谷 大河
47,Kasahara Shotaro,https://npb.jp/bis/eng/players/31535134.html,Mar. 17 1995,177,85,L,L,,DeNA BayStars,笠原 祥太郎
18,Kozono Kenta,https://npb.jp/bis/eng/players/31935155.html,Apr. 9 2003,185,90,R,R,,DeNA BayStars,小園 健太
48,Kyoyama Masaya,https://npb.jp/bis/eng/players/11715134.html,Jul. 4 1998,182,77,R,R,,DeNA BayStars,京山 将弥
17,Mishima Kazuki,https://npb.jp/bis/eng/players/41245137.html,May 7 1990,175,80,R,S,,DeNA BayStars,三嶋 一輝
30,Miura Ginji,https://npb.jp/bis/eng/players/03105155.html,Dec. 30 1999,175,80,R,R,,DeNA BayStars,三浦 銀二
92,Miyagi Daita,https://npb.jp/bis/eng/players/51855138.html,Jul. 15 2000,181,80,R,R,,DeNA BayStars,宮城 滝太
65,Miyaguni Ryosuke,https://npb.jp/bis/eng/players/21625133.html,Apr. 17 1992,186,88,R,R,,DeNA BayStars,宮國 椋丞
68,Morihara Kohei,https://npb.jp/bis/eng/players/93195134.html,Dec. 26 1991,185,88,R,L,,DeNA BayStars,森原 康平
36,Morishita Ryudai,https://npb.jp/bis/eng/players/63165157.html,Sep. 19 2004,180,75,L,L,,DeNA BayStars,森下 瑠大
64,Nakagawa Koh,https://npb.jp/bis/eng/players/21225136.html,Oct. 2 1999,178,85,R,R,,DeNA BayStars,中川 虎大
16,Ohnuki Shinichi,https://npb.jp/bis/eng/players/01305138.html,Feb. 3 1994,181,73,R,R,,DeNA BayStars,大貫 晋一
12,Sakaguchi Kousuke,https://npb.jp/bis/eng/players/81785136.html,Aug. 15 1999,188,90,R,L,,DeNA BayStars,阪口 皓亮
12,Sakaguchi Kousuke,https://npb.jp/bis/eng/players/81785136.html,Aug. 15 1999,188,90,R,L,,DeNA BayStars,阪口 皓亮
20,Sakamoto Yuya,https://npb.jp/bis/eng/players/11015151.html,Jul. 28 1997,180,87,L,L,,DeNA BayStars,坂本 裕哉
59,Taira Kentaro,https://npb.jp/bis/eng/players/01905139.html,Jul. 12 1995,180,80,R,R,,DeNA BayStars,平良 拳太郎
56,Takada Takuto,https://npb.jp/bis/eng/players/21225153.html,Sep. 18 2002,178,80,L,L,,DeNA BayStars,髙田 琢登
46,Tanaka Kenjiro,https://npb.jp/bis/eng/players/11015116.html,Sep. 18 1989,179,80,L,L,,DeNA BayStars,田中 健二朗
15,Tokuyama Souma,https://npb.jp/bis/eng/players/81285155.html,Jun. 6 1999,183,83,R,R,,DeNA BayStars,徳山 壮磨
49,Wendelken J.B.,https://npb.jp/bis/eng/players/13715157.html,Mar. 24 1993,185,109,R,R,,DeNA BayStars,ウェンデルケン
19,Yamasaki Yasuaki,https://npb.jp/bis/eng/players/41845130.html,Oct. 2 1992,179,88,R,R,,DeNA BayStars,山﨑 康晃
24,Yoshino Teruki,https://npb.jp/bis/eng/players/33535157.html,Jul. 19 1998,176,80,R,R,,DeNA BayStars,吉野 光樹
57,Azuma Junpei,https://npb.jp/bis/eng/players/51155151.html,Jul. 3 2001,174,83,R,R,,DeNA BayStars,東妻 純平
29,Itoh Hikaru,https://npb.jp/bis/eng/players/81185116.html,Apr. 23 1989,180,88,R,R,,DeNA BayStars,伊藤 光
32,Mashiko Kyosuke,https://npb.jp/bis/eng/players/91695138.html,Dec. 27 2000,176,86,R,R,,DeNA BayStars,益子 京右
5,Matsuo Shion,https://npb.jp/bis/eng/players/21825157.html,Jul. 6 2004,178,78,R,R,,DeNA BayStars,松尾 汐恩
10,Tobashira Yasutaka,https://npb.jp/bis/eng/players/41245132.html,Apr. 11 1990,179,90,R,L,,DeNA BayStars,戸柱 恭孝
50,Yamamoto Yuudai,https://npb.jp/bis/eng/players/23125136.html,Sep. 11 1998,180,87,R,R,,DeNA BayStars,山本 祐大
33,Aibara Ryunosuke,https://npb.jp/bis/eng/players/31135155.html,Feb. 22 2004,180,85,R,L,,DeNA BayStars,粟飯原 龍之介
60,Chino Naoto,https://npb.jp/bis/eng/players/91095138.html,Feb. 16 1999,182,85,R,R,,DeNA BayStars,知野 直人
23,Fujita Kazuya,https://npb.jp/bis/eng/players/21225110.html,Jul. 3 1982,175,77,R,L,,DeNA BayStars,藤田 一也
0,Hayashi Takuma,https://npb.jp/bis/eng/players/91695157.html,Aug. 24 2000,174,74,R,L,,DeNA BayStars,林 琢真
