Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Akahane Yoshihiro,25,3,8.2,0.2,29.6,0.2,,0.0,0.0,-0.1,,,Yakult Swallows,CL
Akahane Yoshihiro,25,4,197.0,-0.8,-5.2,-0.8,,-0.1,0.1,0.5,,,Yakult Swallows,CL
Akahane Yoshihiro,25,5,169.2,0.2,1.5,-0.9,,0.8,0.3,-0.6,,,Yakult Swallows,CL
Akahane Yoshihiro,25,6,36.0,-2.3,-82.2,-1.6,,-0.1,-0.6,0.3,,,Yakult Swallows,CL
Akahane Yoshihiro,25,7,5.0,-0.6,-154.4,-0.6,0.0,,0.0,0.0,,,Yakult Swallows,CL
Akahane Yoshihiro,25,8,141.0,-2.8,-25.6,-1.4,-1.5,,0.1,0.5,,,Yakult Swallows,CL
Akahane Yoshihiro,25,9,88.1,1.9,27.7,2.1,-0.3,,0.0,-0.3,,,Yakult Swallows,CL
Okoye Louis,27,7,15.0,-1.5,-128.7,-1.5,0.0,,0.0,-0.1,,,Yomiuri Giants,CL
Okoye Louis,27,8,280.1,-1.1,-5.1,-1.6,0.4,,0.1,0.9,,,Yomiuri Giants,CL
Okoye Louis,27,9,14.0,1.1,101.1,1.0,0.1,,0.0,-0.1,,,Yomiuri Giants,CL
Matsumoto Go,31,7,111.2,2.7,31.1,0.5,2.2,,0.0,-1.1,,,Nipponham Fighters,PL
Matsumoto Go,31,8,243.0,-2.4,-12.7,-2.2,-0.2,,0.1,0.8,,,Nipponham Fighters,PL
Matsumoto Go,31,9,33.0,-0.5,-19.5,-0.6,0.0,,0.0,-0.1,,,Nipponham Fighters,PL
Matsumoto Go,31,DH,10.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Fukuda Shuhei,32,7,63.1,1.5,30.5,0.7,0.8,,0.0,-0.6,,,ORIX Buffaloes,PL
Fukuda Shuhei,32,8,64.2,1.9,37.8,1.2,0.7,,0.0,0.2,,,ORIX Buffaloes,PL
Fukuda Shuhei,32,DH,6.0,,,,,,,-0.1,,,ORIX Buffaloes,PL
Ogoh Yuya,28,8,2.0,0.5,321.8,0.5,0.0,,0.0,0.0,,,Rakuten Eagles,PL
Ogoh Yuya,28,9,443.1,-0.9,-2.6,0.8,-1.9,,0.2,-1.8,,,Rakuten Eagles,PL
Ogoh Yuya,28,DH,8.0,,,,,,,-0.1,,,Rakuten Eagles,PL
Takabe Akito,27,8,808.0,-10.2,-16.2,-5.1,-4.6,,-0.5,2.7,,,Lotte Marines,PL
Takabe Akito,27,DH,8.2,,,,,,,-0.1,,,Lotte Marines,PL
Ohmori Minoru,28,8,372.1,1.7,5.9,2.9,-1.3,,0.2,1.2,,,Hiroshima Carp,CL
Nakayama Raito,23,3,20.1,0.9,57.1,0.5,,0.2,0.1,-0.2,,,Yomiuri Giants,CL
Nakayama Raito,23,4,58.0,-0.7,-15.5,-0.1,,-0.2,-0.5,0.2,,,Yomiuri Giants,CL
Nakayama Raito,23,5,99.0,-1.0,-13.0,-2.0,,0.4,0.6,-0.4,,,Yomiuri Giants,CL
Nakayama Raito,23,7,169.0,0.4,3.0,0.0,0.3,,0.0,-1.6,,,Yomiuri Giants,CL
Nakayama Raito,23,8,1.0,0.2,257.4,0.2,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Nakayama Raito,23,9,237.0,-4.6,-25.0,-8.3,3.6,,0.1,-0.9,,,Yomiuri Giants,CL
Nakayama Raito,23,DH,17.2,,,,,,,-0.2,,,Yomiuri Giants,CL
Sakamoto Hayato,36,5,308.2,-1.0,-4.2,-0.9,,-0.1,-0.1,-1.2,,,Yomiuri Giants,CL
Sakamoto Hayato,36,DH,20.0,,,,,,,-0.2,,,Yomiuri Giants,CL
Yoshida Kengo,24,2,17.0,-0.6,-45.4,,-0.3,,-0.2,0.2,-1.1,-0.2,Nipponham Fighters,PL
Yoshida Kengo,24,3,28.0,1.3,59.8,1.1,,-0.1,0.2,-0.3,,,Nipponham Fighters,PL
Yoshida Kengo,24,7,125.0,-1.2,-12.4,-1.9,0.6,,0.0,-1.2,,,Nipponham Fighters,PL
Yoshida Kengo,24,DH,27.1,,,,,,,-0.3,,,Nipponham Fighters,PL
Fushimi Torai,35,2,430.1,-0.8,-2.4,,-1.6,,0.8,6.2,0.4,-0.1,Nipponham Fighters,PL
Fushimi Torai,35,DH,3.0,,,,,,,0.0,,,Nipponham Fighters,PL
Muneyama Rui,22,6,969.1,-6.0,-8.0,-3.6,,0.4,-2.8,7.9,,,Rakuten Eagles,PL
Tamiya Yua,25,2,574.0,1.6,3.6,,1.7,,0.0,8.2,-6.4,0.1,Nipponham Fighters,PL
Tamiya Yua,25,7,37.0,0.5,17.4,0.2,0.2,,0.0,-0.4,,,Nipponham Fighters,PL
Kawamura Yuto,25,7,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Kawamura Yuto,25,8,13.0,0.1,9.9,0.2,-0.2,,0.0,0.0,,,SoftBank Hawks,PL
Kawamura Yuto,25,9,20.0,1.5,96.5,1.5,0.0,,0.0,-0.1,,,SoftBank Hawks,PL
Hagio Masaya,24,7,24.0,2.5,134.1,2.8,-0.3,,0.0,-0.2,,,Yomiuri Giants,CL
Hagio Masaya,24,8,30.0,-2.9,-124.4,-2.5,-0.4,,0.0,0.1,,,Yomiuri Giants,CL
Noma Takayoshi,32,8,121.0,-3.0,-31.9,-4.4,1.3,,0.0,0.4,,,Hiroshima Carp,CL
Noma Takayoshi,32,9,101.2,1.1,13.9,0.4,0.7,,0.0,-0.4,,,Hiroshima Carp,CL
Gunji Yuya,27,2,164.2,-2.0,-15.6,,-1.7,,-0.3,2.4,0.8,-0.2,Nipponham Fighters,PL
Gunji Yuya,27,3,182.0,0.1,0.7,0.0,,0.0,0.1,-2.0,,,Nipponham Fighters,PL
Gunji Yuya,27,5,366.0,1.1,3.9,0.2,,-0.2,1.2,-1.4,,,Nipponham Fighters,PL
Gunji Yuya,27,7,83.0,2.0,31.0,0.7,1.3,,0.0,-0.8,,,Nipponham Fighters,PL
Gunji Yuya,27,8,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Gunji Yuya,27,DH,17.0,,,,,,,-0.2,,,Nipponham Fighters,PL
Mune Yuma,29,5,821.0,-10.0,-15.7,-11.6,,0.4,1.2,-3.1,,,ORIX Buffaloes,PL
Murabayashi Itsuki,27,4,38.0,0.8,27.1,0.8,,-0.3,0.2,0.1,,,Rakuten Eagles,PL
Murabayashi Itsuki,27,5,809.2,-5.7,-9.1,-4.8,,-1.1,0.2,-3.1,,,Rakuten Eagles,PL
Murabayashi Itsuki,27,6,290.0,-2.2,-9.8,-1.9,,0.6,-1.0,2.4,,,Rakuten Eagles,PL
Murabayashi Itsuki,27,DH,2.0,,,,,,,0.0,,,Rakuten Eagles,PL
Yamanobe Kakeru,31,4,9.0,0.1,14.3,0.1,,0.0,0.1,0.0,,,Seibu Lions,PL
Yamanobe Kakeru,31,DH,4.0,,,,,,,0.0,,,Seibu Lions,PL
Maruyama Kazuya,25,8,20.0,-0.6,-38.6,-0.2,-0.4,,0.0,0.1,,,Yakult Swallows,CL
Maruyama Kazuya,25,9,89.2,-1.7,-24.4,-2.3,0.7,,0.0,-0.4,,,Yakult Swallows,CL
Fujioka Yudai,31,4,732.1,-4.2,-7.4,-4.5,,0.2,0.0,2.0,,,Lotte Marines,PL
Fujioka Yudai,31,DH,26.0,,,,,,,-0.3,,,Lotte Marines,PL
Tamura Shunsuke,21,3,100.0,2.6,33.5,2.2,,-0.1,0.4,-1.1,,,Hiroshima Carp,CL
Tamura Shunsuke,21,7,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Tamura Shunsuke,21,8,8.0,0.4,64.4,0.5,-0.1,,0.0,0.0,,,Hiroshima Carp,CL
Tamura Shunsuke,21,9,10.0,-0.9,-115.8,-0.7,-0.2,,0.0,0.0,,,Hiroshima Carp,CL
Mizuno Tatsuki,24,4,30.0,-1.1,-47.2,-1.2,,0.0,0.1,0.1,,,Nipponham Fighters,PL
Mizuno Tatsuki,24,6,765.1,0.0,0.0,2.9,,1.5,-4.4,6.2,,,Nipponham Fighters,PL
Mizuno Tatsuki,24,DH,3.0,,,,,,,0.0,,,Nipponham Fighters,PL
Chatani Kenta,27,3,21.0,-0.2,-12.3,-0.3,,0.0,0.0,-0.2,,,Lotte Marines,PL
Chatani Kenta,27,4,18.0,-0.5,-35.8,-0.6,,0.0,0.0,0.0,,,Lotte Marines,PL
Chatani Kenta,27,5,11.0,-0.1,-11.7,0.6,,-0.1,-0.6,0.0,,,Lotte Marines,PL
Chatani Kenta,27,6,88.2,-1.7,-24.7,-1.2,,-0.1,-0.4,0.7,,,Lotte Marines,PL
Isobata Ryota,26,7,9.0,0.8,114.4,0.8,0.0,,0.0,-0.1,,,Nipponham Fighters,PL
Isobata Ryota,26,8,680.0,1.7,3.2,-0.7,2.1,,0.3,2.3,,,Nipponham Fighters,PL
Isobata Ryota,26,9,7.0,0.3,55.2,0.3,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Isobata Ryota,26,DH,2.0,,,,,,,0.0,,,Nipponham Fighters,PL
Itoh Yukiya,28,3,29.0,-1.0,-44.4,-1.0,,-0.1,0.0,-0.3,,,Rakuten Eagles,PL
Itoh Yukiya,28,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Rakuten Eagles,PL
Itoh Yukiya,28,5,54.0,-1.1,-26.2,-1.5,,0.1,0.3,-0.2,,,Rakuten Eagles,PL
Itoh Yukiya,28,7,127.0,3.3,33.4,2.9,0.4,,0.0,-1.2,,,Rakuten Eagles,PL
Itoh Yukiya,28,9,10.0,0.3,38.6,0.3,0.0,,0.0,0.0,,,Rakuten Eagles,PL
Itoh Yukiya,28,DH,26.2,,,,,,,-0.3,,,Rakuten Eagles,PL
Fujiwara Kyota,25,8,407.1,-0.4,-1.3,-1.2,0.7,,0.2,1.4,,,Lotte Marines,PL
Fujiwara Kyota,25,9,449.0,10.0,28.7,7.7,2.1,,0.2,-1.8,,,Lotte Marines,PL
Fujiwara Kyota,25,DH,32.0,,,,,,,-0.4,,,Lotte Marines,PL
Dohbayashi Shota,33,3,157.1,0.3,2.5,0.4,,-0.1,-0.1,-1.8,,,Hiroshima Carp,CL
Watanabe Yoshiaki,28,3,73.0,-0.4,-7.1,0.0,,0.0,-0.4,-0.8,,,Rakuten Eagles,PL
Watanabe Yoshiaki,28,4,5.1,-0.3,-72.8,-0.3,,0.0,0.0,0.0,,,Rakuten Eagles,PL
Watanabe Yoshiaki,28,5,0.2,-0.5,-919.3,-0.5,,0.0,0.0,0.0,,,Rakuten Eagles,PL
Watanabe Yoshiaki,28,7,118.0,-2.0,-21.8,-1.3,-0.7,,0.0,-1.1,,,Rakuten Eagles,PL
Watanabe Yoshiaki,28,9,83.0,0.6,9.3,0.7,-0.2,,0.0,-0.3,,,Rakuten Eagles,PL
Watanabe Yoshiaki,28,DH,3.0,,,,,,,0.0,,,Rakuten Eagles,PL
Horiuchi Kengo,28,2,460.2,0.3,0.8,,1.3,,-1.0,6.6,-6.4,0.8,Rakuten Eagles,PL
Izuguchi Yuta,26,6,1148.0,10.1,11.3,7.3,,1.2,1.5,9.4,,,Yomiuri Giants,CL
Nishikawa Manaya,26,8,1107.0,-0.5,-0.6,-3.4,2.4,,0.5,3.7,,,Seibu Lions,PL
Mugitani Yusuke,22,8,365.1,-1.6,-5.6,-2.5,0.8,,0.2,1.2,,,ORIX Buffaloes,PL
Mugitani Yusuke,22,DH,5.2,,,,,,,-0.1,,,ORIX Buffaloes,PL
Yamanaka Ryoma,24,3,9.0,0.8,114.4,0.8,,-0.1,0.1,-0.1,,,ORIX Buffaloes,PL
Yamanaka Ryoma,24,7,46.0,0.2,5.6,-0.9,1.1,,0.0,-0.4,,,ORIX Buffaloes,PL
Yamanaka Ryoma,24,9,50.2,1.0,25.4,1.2,-0.2,,0.0,-0.2,,,ORIX Buffaloes,PL
Yamanaka Ryoma,24,DH,3.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Mogi Eigoro,31,5,348.2,7.0,25.8,4.9,,0.0,2.0,-1.3,,,Yakult Swallows,CL
Kawase Hikaru,27,3,9.0,0.6,85.8,0.6,,-0.1,0.1,-0.1,,,SoftBank Hawks,PL
Kawase Hikaru,27,4,178.1,2.4,17.3,1.4,,1.0,0.0,0.5,,,SoftBank Hawks,PL
Kawase Hikaru,27,5,34.0,0.4,15.1,0.1,,0.2,0.1,-0.1,,,SoftBank Hawks,PL
Kawase Hikaru,27,6,291.1,2.0,8.8,2.6,,-1.3,0.7,2.4,,,SoftBank Hawks,PL
Kawase Hikaru,27,DH,4.0,,,,,,,0.0,,,SoftBank Hawks,PL
Nishikawa Ryoma,30,7,564.1,-3.1,-7.1,-2.7,-0.5,,0.1,-5.4,,,ORIX Buffaloes,PL
Nishikawa Ryoma,30,DH,208.0,,,,,,,-2.5,,,ORIX Buffaloes,PL
Yano Masaya,26,4,17.1,-0.2,-14.9,-0.2,,0.0,0.1,0.0,,,Hiroshima Carp,CL
Yano Masaya,26,6,781.2,-2.2,-3.6,-1.4,,-1.5,0.7,6.4,,,Hiroshima Carp,CL
Komori Kohtaro,22,7,76.1,4.5,75.9,3.7,0.8,,0.0,-0.7,,,Rakuten Eagles,PL
Komori Kohtaro,22,8,5.0,0.1,25.7,0.2,-0.1,,0.0,0.0,,,Rakuten Eagles,PL
Komori Kohtaro,22,9,72.0,1.0,17.9,0.8,0.2,,0.0,-0.3,,,Rakuten Eagles,PL
Komori Kohtaro,22,DH,8.0,,,,,,,-0.1,,,Rakuten Eagles,PL
Tatsumi Ryosuke,28,8,941.1,13.8,18.9,10.2,3.2,,0.5,3.1,,,Rakuten Eagles,PL
Ogata Riku,26,7,226.1,5.1,29.0,3.0,2.1,,0.0,-2.1,,,SoftBank Hawks,PL
Ogata Riku,26,8,29.0,0.1,4.4,0.3,-0.2,,0.0,0.1,,,SoftBank Hawks,PL
Ogata Riku,26,DH,1.0,,,,,,,0.0,,,SoftBank Hawks,PL
Mizutani Shun,24,7,328.1,5.5,21.6,4.5,0.9,,0.1,-3.1,,,Nipponham Fighters,PL
Mizutani Shun,24,8,21.1,-0.7,-42.3,-0.5,-0.1,,0.0,0.1,,,Nipponham Fighters,PL
Mizutani Shun,24,9,187.0,-1.2,-8.3,-1.3,0.1,,0.1,-0.7,,,Nipponham Fighters,PL
Mizutani Shun,24,DH,16.1,,,,,,,-0.2,,,Nipponham Fighters,PL
Tomosugi Atsuki,24,6,834.2,9.0,13.9,10.1,,0.4,-1.5,6.8,,,Lotte Marines,PL
Asama Daiki,29,3,8.0,0.0,0.0,0.0,,0.0,0.0,-0.1,,,Nipponham Fighters,PL
Asama Daiki,29,7,113.1,4.9,55.7,4.4,0.5,,0.0,-1.1,,,Nipponham Fighters,PL
Asama Daiki,29,8,69.0,0.9,16.8,1.0,-0.1,,0.0,0.2,,,Nipponham Fighters,PL
Asama Daiki,29,9,26.0,-1.0,-49.5,-1.0,0.0,,0.0,-0.1,,,Nipponham Fighters,PL
Asama Daiki,29,DH,1.0,,,,,,,0.0,,,Nipponham Fighters,PL
Yamagata Shu,23,4,116.1,2.7,29.9,2.6,,0.3,-0.2,0.3,,,Nipponham Fighters,PL
Yamagata Shu,23,6,390.2,-2.3,-7.6,-2.9,,-0.9,1.5,3.2,,,Nipponham Fighters,PL
Hirooka Taishi,28,3,41.2,0.2,6.2,0.0,,0.0,0.1,-0.5,,,ORIX Buffaloes,PL
Hirooka Taishi,28,5,325.2,-6.2,-24.5,-4.1,,-0.8,-1.3,-1.2,,,ORIX Buffaloes,PL
Hirooka Taishi,28,6,6.0,-0.7,-150.1,0.1,,-0.1,-0.7,0.0,,,ORIX Buffaloes,PL
Hirooka Taishi,28,7,118.2,-2.8,-30.4,-1.9,-0.9,,0.0,-1.1,,,ORIX Buffaloes,PL
Hirooka Taishi,28,8,337.1,-6.9,-26.3,-9.3,2.3,,0.1,1.1,,,ORIX Buffaloes,PL
Hirooka Taishi,28,9,92.1,-1.8,-25.1,-1.2,-0.7,,0.0,-0.4,,,ORIX Buffaloes,PL
Mimori Masaki,26,3,135.2,0.0,0.0,0.9,,-0.1,-0.8,-1.5,,,DeNA BayStars,CL
Mimori Masaki,26,4,43.0,-0.7,-21.0,-0.4,,-0.4,0.1,0.1,,,DeNA BayStars,CL
Mimori Masaki,26,5,186.0,0.9,6.2,1.7,,-0.3,-0.5,-0.7,,,DeNA BayStars,CL
Mimori Masaki,26,9,34.0,-1.7,-64.4,-1.7,-0.1,,0.0,-0.1,,,DeNA BayStars,CL
Mimori Masaki,26,DH,1.0,,,,,,,0.0,,,DeNA BayStars,CL
Nakamura Shosei,26,7,28.2,0.1,4.5,-0.6,0.7,,0.0,-0.3,,,Hiroshima Carp,CL
Nakamura Shosei,26,8,536.0,6.8,16.3,5.9,0.6,,0.3,1.8,,,Hiroshima Carp,CL
Nakamura Shosei,26,9,129.2,0.9,8.9,-0.5,1.3,,0.1,-0.5,,,Hiroshima Carp,CL
Suzuki Daichi,35,3,143.0,-0.6,-5.4,-0.2,,0.0,-0.3,-1.6,,,Rakuten Eagles,PL
Suzuki Daichi,35,5,99.0,-0.9,-11.7,-1.6,,0.1,0.5,-0.4,,,Rakuten Eagles,PL
Suzuki Daichi,35,7,111.1,1.2,13.9,1.9,-0.8,,0.0,-1.1,,,Rakuten Eagles,PL
Suzuki Daichi,35,DH,17.0,,,,,,,-0.2,,,Rakuten Eagles,PL
Makihara Taisei,32,4,784.1,0.6,1.0,1.8,,0.1,-1.4,2.1,,,SoftBank Hawks,PL
Makihara Taisei,32,7,31.1,1.9,78.1,1.1,0.8,,0.0,-0.3,,,SoftBank Hawks,PL
Makihara Taisei,32,8,153.0,-2.1,-17.7,-1.3,-0.9,,0.1,0.5,,,SoftBank Hawks,PL
Makihara Taisei,32,9,24.0,-2.4,-128.7,-2.3,-0.1,,0.0,-0.1,,,SoftBank Hawks,PL
Makihara Taisei,32,DH,4.0,,,,,,,0.0,,,SoftBank Hawks,PL
Uchiyama Souma,23,2,7.0,0.0,0.0,,0.0,,0.0,0.1,-0.3,0.0,Yakult Swallows,CL
Uchiyama Souma,23,5,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yakult Swallows,CL
Uchiyama Souma,23,7,762.1,5.6,9.5,6.4,-1.0,,0.2,-7.2,,,Yakult Swallows,CL
Uchiyama Souma,23,8,4.0,-1.1,-353.9,-0.9,-0.2,,0.0,0.0,,,Yakult Swallows,CL
Uchiyama Souma,23,9,169.0,-4.7,-35.8,-6.1,1.3,,0.0,-0.7,,,Yakult Swallows,CL
Kiyomiya Kotaro,26,3,430.1,1.7,5.1,1.4,,-0.4,0.6,-4.8,,,Nipponham Fighters,PL
Kiyomiya Kotaro,26,5,731.1,0.5,0.9,3.5,,0.2,-3.2,-2.8,,,Nipponham Fighters,PL
Kiyomiya Kotaro,26,DH,9.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Narama Taiki,25,4,130.0,-1.9,-18.8,-2.3,,0.0,0.5,0.3,,,Nipponham Fighters,PL
Narama Taiki,25,5,128.0,-0.3,-3.0,-0.4,,-0.7,0.7,-0.5,,,Nipponham Fighters,PL
Narama Taiki,25,6,71.0,0.6,10.9,0.3,,-0.2,0.5,0.6,,,Nipponham Fighters,PL
Narama Taiki,25,DH,2.0,,,,,,,0.0,,,Nipponham Fighters,PL
Mutoh Atsuki,24,7,47.2,1.8,48.6,0.1,1.7,,0.0,-0.5,,,Rakuten Eagles,PL
Mutoh Atsuki,24,8,101.0,2.1,26.8,2.8,-0.8,,0.1,0.3,,,Rakuten Eagles,PL
Mutoh Atsuki,24,9,177.2,0.9,6.5,0.2,0.6,,0.0,-0.7,,,Rakuten Eagles,PL
Mutoh Atsuki,24,DH,2.0,,,,,,,0.0,,,Rakuten Eagles,PL
Aizawa Tsubasa,37,2,146.1,-0.9,-7.9,,-0.8,,-0.2,2.1,-2.4,0.0,Hiroshima Carp,CL
Namiki Hidetaka,26,7,20.0,0.9,57.9,0.8,0.0,,0.0,-0.2,,,Yakult Swallows,CL
Namiki Hidetaka,26,8,141.2,2.0,18.2,1.3,0.6,,0.1,0.5,,,Yakult Swallows,CL
Namiki Hidetaka,26,9,106.1,-2.5,-30.3,-2.1,-0.4,,0.0,-0.4,,,Yakult Swallows,CL
Tanaka Kazuki,30,7,14.0,0.3,27.6,0.3,0.0,,0.0,-0.1,,,Rakuten Eagles,PL
Tanaka Kazuki,30,8,24.0,0.6,32.2,0.2,0.4,,0.0,0.1,,,Rakuten Eagles,PL
Tanaka Kazuki,30,9,17.0,-0.1,-7.6,0.1,-0.2,,0.0,-0.1,,,Rakuten Eagles,PL
Kamizato Kazuki,31,7,20.0,2.5,160.9,2.5,0.0,,0.0,-0.2,,,DeNA BayStars,CL
Kamizato Kazuki,31,8,70.0,0.7,12.9,1.8,-1.1,,0.0,0.2,,,DeNA BayStars,CL
Kamizato Kazuki,31,9,23.0,-1.0,-56.0,-0.8,-0.2,,0.0,-0.1,,,DeNA BayStars,CL
Reyes Franmil,29,3,61.0,1.5,31.6,1.2,,-0.1,0.4,-0.7,,,Nipponham Fighters,PL
Reyes Franmil,29,DH,1026.2,,,,,,,-12.3,,,Nipponham Fighters,PL
Sasagawa Yoshiyasu,23,7,4.0,0.3,96.5,0.3,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Sasagawa Yoshiyasu,23,8,86.0,1.6,23.9,0.9,0.7,,0.0,0.3,,,SoftBank Hawks,PL
Sasagawa Yoshiyasu,23,9,59.0,-1.3,-28.4,-1.6,0.3,,0.0,-0.2,,,SoftBank Hawks,PL
Kozono Kaito,25,4,184.2,-0.3,-2.1,0.7,,-1.0,0.0,0.5,,,Hiroshima Carp,CL
Kozono Kaito,25,5,549.1,-1.9,-4.5,-3.9,,0.2,1.7,-2.1,,,Hiroshima Carp,CL
