Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Taka Yoshihiro,21,DH,2.0,,,,,,,0.0,,,Oisix Albirex,EL
Aibara Ryunosuke,21,3,76.0,-1.7,-28.8,0.6,,-0.2,-2.1,-0.9,,,DeNA BayStars,EL
Aibara Ryunosuke,21,4,11.0,-0.4,-46.8,-0.5,,0.1,0.0,0.0,,,DeNA BayStars,EL
Aibara Ryunosuke,21,6,5.0,0.4,103.0,0.2,,0.1,0.1,0.0,,,DeNA BayStars,EL
Aibara Ryunosuke,21,7,95.1,-0.4,-5.4,0.1,-0.5,,0.1,-0.9,,,DeNA BayStars,EL
Aibara Ryunosuke,21,DH,14.1,,,,,,,-0.2,,,DeNA BayStars,EL
Terachi Ryusei,19,2,9.0,-0.3,-42.9,,-0.3,,0.0,0.1,0.4,0.0,Lotte Marines,EL
Takamatsu Wataru,25,3,16.0,-0.3,-24.1,0.3,,0.0,-0.6,-0.2,,,Seibu Lions,EL
Takamatsu Wataru,25,5,14.0,0.3,27.6,0.0,,0.1,0.2,-0.1,,,Seibu Lions,EL
Takamatsu Wataru,25,7,25.2,0.6,30.0,0.6,0.0,,0.0,-0.2,,,Seibu Lions,EL
Takamatsu Wataru,25,9,62.0,0.0,0.0,0.2,-0.2,,0.1,-0.2,,,Seibu Lions,EL
Takamatsu Wataru,25,DH,5.0,,,,,,,-0.1,,,Seibu Lions,EL
Kawamura Yuto,25,7,74.0,3.0,52.2,2.0,1.0,,0.1,-0.7,,,SoftBank Hawks,WL
Kawamura Yuto,25,8,91.0,-3.7,-52.3,-3.7,0.0,,0.0,0.3,,,SoftBank Hawks,WL
Kawamura Yuto,25,9,25.0,-0.6,-30.9,-0.5,-0.1,,0.0,-0.1,,,SoftBank Hawks,WL
Kawamura Yuto,25,DH,19.0,,,,,,,-0.2,,,SoftBank Hawks,WL
Kubo Shu,24,7,39.0,5.2,171.6,4.0,1.0,,0.1,-0.4,,,Hiroshima Carp,WL
Kubo Shu,24,8,288.1,3.9,17.4,1.6,2.2,,0.2,1.0,,,Hiroshima Carp,WL
Kubo Shu,24,9,110.0,4.1,48.0,2.9,1.1,,0.1,-0.4,,,Hiroshima Carp,WL
Imagawa Yuma,28,7,17.0,3.6,272.5,3.2,0.3,,0.1,-0.2,,,Nipponham Fighters,EL
Imagawa Yuma,28,8,121.0,3.2,34.0,2.7,0.4,,0.1,0.4,,,Nipponham Fighters,EL
Imagawa Yuma,28,9,37.0,0.8,27.8,0.3,0.5,,0.0,-0.1,,,Nipponham Fighters,EL
Imagawa Yuma,28,DH,87.2,,,,,,,-1.1,,,Nipponham Fighters,EL
Noguchi Tomoya,25,4,105.1,-0.6,-7.3,-1.0,,0.2,0.2,0.3,,,ORIX Buffaloes,WL
Noguchi Tomoya,25,5,77.0,0.5,8.4,-0.6,,0.1,0.9,-0.3,,,ORIX Buffaloes,WL
Noguchi Tomoya,25,6,211.0,4.2,25.6,3.5,,0.4,0.3,1.7,,,ORIX Buffaloes,WL
Noguchi Tomoya,25,DH,3.0,,,,,,,0.0,,,ORIX Buffaloes,WL
Asano Shogo,20,7,34.0,-0.9,-34.1,-1.1,0.3,,0.0,-0.3,,,Yomiuri Giants,EL
Asano Shogo,20,8,83.0,3.1,48.1,2.7,0.4,,0.1,0.3,,,Yomiuri Giants,EL
Asano Shogo,20,9,28.0,-2.1,-96.5,-2.1,0.1,,0.0,-0.1,,,Yomiuri Giants,EL
Asano Shogo,20,DH,6.0,,,,,,,-0.1,,,Yomiuri Giants,EL
Suzuki Ren,20,3,136.0,0.2,1.9,-0.5,,-0.1,0.9,-1.5,,,DeNA BayStars,EL
Suzuki Ren,20,5,12.0,-1.6,-171.6,-0.8,,-0.1,-0.7,0.0,,,DeNA BayStars,EL
Suzuki Ren,20,DH,34.0,,,,,,,-0.4,,,DeNA BayStars,EL
Fujita Taisei,20,7,22.0,0.1,5.9,0.1,0.0,,0.0,-0.2,,,Nipponham Fighters,EL
Fujita Taisei,20,9,223.0,-1.6,-9.2,-1.2,-0.6,,0.1,-0.9,,,Nipponham Fighters,EL
Hirasawa Taiga,27,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Seibu Lions,EL
Hirasawa Taiga,27,4,308.1,-3.6,-15.0,-3.0,,-0.2,-0.4,0.8,,,Seibu Lions,EL
Hirasawa Taiga,27,5,1.0,-0.2,-257.4,-0.2,,0.0,0.0,0.0,,,Seibu Lions,EL
Hirasawa Taiga,27,7,26.0,-0.6,-29.7,-0.6,0.1,,0.0,-0.2,,,Seibu Lions,EL
Hirasawa Taiga,27,9,94.0,-1.1,-15.1,-1.3,0.1,,0.1,-0.4,,,Seibu Lions,EL
Hirasawa Taiga,27,DH,2.0,,,,,,,0.0,,,Seibu Lions,EL
Satoh Ryusei,28,4,135.2,-0.5,-4.7,-1.9,,0.9,0.5,0.4,,,Seibu Lions,EL
Satoh Ryusei,28,5,180.0,-2.8,-20.0,-0.6,,-0.2,-2.0,-0.7,,,Seibu Lions,EL
Satoh Ryusei,28,DH,4.0,,,,,,,0.0,,,Seibu Lions,EL
Nishimura Ruito,20,5,320.2,4.9,19.7,5.3,,0.3,-0.7,-1.2,,,Yakult Swallows,EL
Nishimura Ruito,20,7,76.0,2.5,42.3,2.0,0.5,,0.1,-0.7,,,Yakult Swallows,EL
Nishimura Ruito,20,8,201.2,-10.5,-67.0,-10.2,-0.3,,0.1,0.7,,,Yakult Swallows,EL
Nishimura Ruito,20,9,45.0,1.8,51.5,2.3,-0.5,,0.1,-0.2,,,Yakult Swallows,EL
Nishimura Ruito,20,DH,2.0,,,,,,,0.0,,,Yakult Swallows,EL
Nishikawa Misho,22,7,11.0,-1.1,-128.7,-0.8,-0.3,,0.0,-0.1,,,Lotte Marines,EL
Nishikawa Misho,22,8,56.0,3.1,71.2,1.7,1.4,,0.0,0.2,,,Lotte Marines,EL
Nishikawa Misho,22,9,69.0,-0.3,-5.6,0.3,-0.6,,0.1,-0.3,,,Lotte Marines,EL
Nishikawa Misho,22,DH,27.0,,,,,,,-0.3,,,Lotte Marines,EL
Nagata Sotaro,24,3,242.0,-3.3,-17.6,-3.8,,0.2,0.3,-2.7,,,Rakuten Eagles,EL
Nagata Sotaro,24,4,9.0,-0.6,-85.8,-0.6,,0.0,0.0,0.0,,,Rakuten Eagles,EL
Nagata Sotaro,24,5,65.0,0.0,0.0,-1.3,,0.3,0.9,-0.2,,,Rakuten Eagles,EL
Nagata Sotaro,24,7,13.0,0.2,19.8,0.1,0.1,,0.0,-0.1,,,Rakuten Eagles,EL
Nagata Sotaro,24,DH,15.0,,,,,,,-0.2,,,Rakuten Eagles,EL
Namiki Hidetaka,26,7,12.0,1.3,139.4,1.3,0.0,,0.0,-0.1,,,Yakult Swallows,EL
Namiki Hidetaka,26,8,33.0,0.9,35.1,0.5,0.4,,0.0,0.1,,,Yakult Swallows,EL
Namiki Hidetaka,26,9,3.0,0.6,257.4,0.6,0.0,,0.0,0.0,,,Yakult Swallows,EL
Tanaka Haruto,19,6,437.0,-2.1,-6.2,-0.9,,-1.1,0.0,3.6,,,Yakult Swallows,EL
Tanaka Haruto,19,DH,34.1,,,,,,,-0.4,,,Yakult Swallows,EL
Kadowaki Makoto,24,5,30.0,0.2,8.6,0.3,,0.0,-0.2,-0.1,,,Yomiuri Giants,EL
Kadowaki Makoto,24,6,50.0,1.9,48.9,0.8,,0.1,1.0,0.4,,,Yomiuri Giants,EL
Okoye Louis,27,7,46.0,2.0,56.0,1.8,0.1,,0.0,-0.4,,,Yomiuri Giants,EL
Okoye Louis,27,8,42.0,-0.2,-6.1,0.1,-0.4,,0.0,0.1,,,Yomiuri Giants,EL
Okoye Louis,27,9,23.0,1.1,61.6,0.6,0.6,,0.0,-0.1,,,Yomiuri Giants,EL
Okoye Louis,27,DH,16.0,,,,,,,-0.2,,,Yomiuri Giants,EL
Hamada Taiki,24,7,123.0,-4.5,-47.1,-2.5,-2.2,,0.1,-1.2,,,Yakult Swallows,EL
Hamada Taiki,24,8,183.0,-4.9,-34.5,-3.9,-1.1,,0.1,0.6,,,Yakult Swallows,EL
Hamada Taiki,24,9,141.1,3.0,27.3,3.5,-0.6,,0.1,-0.6,,,Yakult Swallows,EL
Hamada Taiki,24,DH,18.0,,,,,,,-0.2,,,Yakult Swallows,EL
Kawabata Shingo,37,3,91.2,0.1,1.4,-0.3,,0.0,0.4,-1.0,,,Yakult Swallows,EL
Kawabata Shingo,37,DH,314.0,,,,,,,-3.8,,,Yakult Swallows,EL
Sonobe Keita,25,5,647.2,-15.0,-29.8,-8.2,,-1.8,-5.0,-2.5,,,Oisix Albirex,EL
Ogoh Yuya,28,9,79.0,-1.7,-27.7,-2.6,0.9,,0.1,-0.3,,,Rakuten Eagles,EL
Ogoh Yuya,28,DH,35.0,,,,,,,-0.4,,,Rakuten Eagles,EL
Katsuki Kazuya,29,3,131.1,0.2,2.0,-0.3,,-0.1,0.7,-1.5,,,ORIX Buffaloes,WL
Katsuki Kazuya,29,5,9.0,-0.6,-85.8,-0.6,,0.0,0.1,0.0,,,ORIX Buffaloes,WL
Katsuki Kazuya,29,DH,62.0,,,,,,,-0.7,,,ORIX Buffaloes,WL
Yamase Shinnosuke,24,2,472.1,1.6,4.4,,2.1,,-0.5,6.6,10.5,0.7,Yomiuri Giants,EL
Yamase Shinnosuke,24,DH,2.0,,,,,,,0.0,,,Yomiuri Giants,EL
Takeoka Ryusei,24,4,124.1,1.0,10.4,0.5,,-0.6,1.1,0.3,,,Yakult Swallows,EL
Takeoka Ryusei,24,5,60.0,0.5,10.7,0.0,,-0.2,0.7,-0.2,,,Yakult Swallows,EL
Takeoka Ryusei,24,6,73.0,0.8,14.1,-0.5,,0.1,1.3,0.6,,,Yakult Swallows,EL
Takeoka Ryusei,24,DH,2.0,,,,,,,0.0,,,Yakult Swallows,EL
Arnaez Jean,22,3,101.0,0.0,0.0,0.5,,0.0,-0.6,-1.1,,,Hanshin Tigers,WL
Arnaez Jean,22,4,115.0,2.7,30.2,2.9,,-0.4,0.3,0.3,,,Hanshin Tigers,WL
Arnaez Jean,22,5,159.2,2.9,23.4,2.1,,0.0,0.8,-0.6,,,Hanshin Tigers,WL
Arnaez Jean,22,DH,17.0,,,,,,,-0.2,,,Hanshin Tigers,WL
Kumagai Takahiro,29,4,15.0,-1.1,-94.4,-0.9,,-0.3,0.1,0.0,,,Hanshin Tigers,WL
Kumagai Takahiro,29,5,3.0,0.4,171.6,0.2,,0.1,0.1,0.0,,,Hanshin Tigers,WL
Kumagai Takahiro,29,6,2.0,-0.3,-193.0,0.3,,0.0,-0.6,0.0,,,Hanshin Tigers,WL
Kumagai Takahiro,29,7,6.0,0.1,21.4,0.1,0.0,,0.0,-0.1,,,Hanshin Tigers,WL
Nakayama Raito,23,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,EL
Nakayama Raito,23,4,20.0,0.3,19.3,0.1,,0.0,0.1,0.1,,,Yomiuri Giants,EL
Nakayama Raito,23,5,16.0,0.1,8.0,-0.1,,0.0,0.1,-0.1,,,Yomiuri Giants,EL
Nakayama Raito,23,7,12.0,-0.4,-42.9,-0.3,-0.1,,0.0,-0.1,,,Yomiuri Giants,EL
Nakayama Raito,23,DH,9.0,,,,,,,-0.1,,,Yomiuri Giants,EL
Tanaka Kazuki,30,7,81.2,-1.5,-23.6,-3.0,1.4,,0.1,-0.8,,,Rakuten Eagles,EL
Tanaka Kazuki,30,8,58.0,-4.8,-106.5,-4.0,-0.8,,0.0,0.2,,,Rakuten Eagles,EL
Tanaka Kazuki,30,9,76.0,1.3,22.0,1.5,-0.3,,0.1,-0.3,,,Rakuten Eagles,EL
Tanaka Kazuki,30,DH,41.0,,,,,,,-0.5,,,Rakuten Eagles,EL
Tsuda Keishi,22,3,80.1,0.5,8.0,0.7,,0.0,-0.2,-0.9,,,Chunichi Dragons,WL
Tsuda Keishi,22,4,209.1,6.7,41.2,6.2,,-0.1,0.6,0.6,,,Chunichi Dragons,WL
Tsuda Keishi,22,5,97.0,0.5,6.6,-1.0,,0.4,1.1,-0.4,,,Chunichi Dragons,WL
Tsuda Keishi,22,6,135.1,0.6,5.7,0.7,,-0.6,0.5,1.1,,,Chunichi Dragons,WL
Momosaki Aoi,19,4,300.0,-5.2,-22.3,-5.8,,-0.2,0.8,0.8,,,Hanshin Tigers,WL
Momosaki Aoi,19,5,187.0,-3.2,-22.0,-2.5,,-0.1,-0.6,-0.7,,,Hanshin Tigers,WL
Momosaki Aoi,19,6,82.0,1.7,26.7,2.0,,0.5,-0.8,0.7,,,Hanshin Tigers,WL
Fukumoto Yuma,25,DH,321.1,,,,,,,-3.9,,,Chunichi Dragons,WL
Downs Jeter,26,4,121.0,-1.2,-12.8,-1.5,,0.8,-0.5,0.3,,,SoftBank Hawks,WL
Downs Jeter,26,5,39.0,-0.3,-9.9,1.3,,-0.1,-1.5,-0.1,,,SoftBank Hawks,WL
Downs Jeter,26,DH,72.0,,,,,,,-0.9,,,SoftBank Hawks,WL
Mori Shunta,18,5,217.0,-1.2,-7.1,-1.5,,0.3,-0.1,-0.8,,,Chunichi Dragons,WL
Mori Shunta,18,DH,78.2,,,,,,,-0.9,,,Chunichi Dragons,WL
Nirasawa Yuya,24,3,42.2,-1.2,-36.2,-1.3,,-0.1,0.3,-0.5,,,Hiroshima Carp,WL
Nirasawa Yuya,24,4,82.0,-3.4,-53.4,-2.9,,-0.4,-0.1,0.2,,,Hiroshima Carp,WL
Nirasawa Yuya,24,5,30.0,-0.8,-34.3,-0.9,,0.0,0.1,-0.1,,,Hiroshima Carp,WL
Nirasawa Yuya,24,6,91.0,-1.9,-26.9,-1.1,,0.3,-1.2,0.7,,,Hiroshima Carp,WL
Nirasawa Yuya,24,DH,14.1,,,,,,,-0.2,,,Hiroshima Carp,WL
Suzuki Yamato,26,7,44.0,0.4,11.7,-0.5,0.9,,0.0,-0.4,,,Yomiuri Giants,EL
Suzuki Yamato,26,8,120.1,1.5,16.0,0.9,0.5,,0.1,0.4,,,Yomiuri Giants,EL
Suzuki Yamato,26,9,18.0,-1.7,-121.6,-0.8,-0.9,,0.0,-0.1,,,Yomiuri Giants,EL
Sato Taiyo,23,4,53.0,3.3,80.1,2.3,,1.0,-0.1,0.1,,,Seibu Lions,EL
Sato Taiyo,23,5,20.0,-1.0,-64.4,-0.3,,-0.1,-0.6,-0.1,,,Seibu Lions,EL
Sato Taiyo,23,6,381.2,4.2,14.2,0.9,,1.0,2.3,3.1,,,Seibu Lions,EL
Ugusa Koki,28,7,71.0,-0.8,-14.5,-0.3,-0.6,,0.1,-0.7,,,Hiroshima Carp,WL
Ugusa Koki,28,9,15.0,0.1,8.6,-0.1,0.2,,0.0,-0.1,,,Hiroshima Carp,WL
Ugusa Koki,28,DH,74.0,,,,,,,-0.9,,,Hiroshima Carp,WL
Chino Naoto,26,3,152.1,-3.3,-27.9,-3.7,,-0.3,0.7,-1.7,,,DeNA BayStars,EL
Chino Naoto,26,4,161.2,3.3,26.3,3.0,,-0.5,0.8,0.4,,,DeNA BayStars,EL
Chino Naoto,26,5,66.0,1.0,19.5,1.2,,0.2,-0.4,-0.3,,,DeNA BayStars,EL
Chino Naoto,26,6,69.0,-0.5,-9.3,-0.7,,-0.2,0.3,0.6,,,DeNA BayStars,EL
Chino Naoto,26,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,DeNA BayStars,EL
Nishio Ayuma,25,3,34.0,0.2,7.6,0.1,,-0.1,0.2,-0.4,,,SoftBank Hawks,WL
Nishio Ayuma,25,4,96.0,5.8,77.8,3.5,,1.3,1.1,0.3,,,SoftBank Hawks,WL
Nishio Ayuma,25,5,66.0,1.3,25.4,0.8,,0.2,0.3,-0.3,,,SoftBank Hawks,WL
Nishio Ayuma,25,DH,1.0,,,,,,,0.0,,,SoftBank Hawks,WL
Inoue Kento,25,3,59.0,-0.5,-10.9,-0.9,,0.1,0.3,-0.7,,,DeNA BayStars,EL
Inoue Kento,25,5,398.0,-7.9,-25.5,-0.6,,-0.4,-6.9,-1.5,,,DeNA BayStars,EL
Inoue Kento,25,7,77.0,0.5,8.4,0.3,0.1,,0.1,-0.7,,,DeNA BayStars,EL
Inoue Kento,25,9,60.0,0.4,8.6,0.7,-0.3,,0.0,-0.2,,,DeNA BayStars,EL
Inoue Kento,25,DH,98.0,,,,,,,-1.2,,,DeNA BayStars,EL
Satoh Toshiya,27,2,41.0,-0.6,-18.8,,-0.6,,0.1,0.6,-2.0,0.0,Lotte Marines,EL
Satoh Toshiya,27,DH,58.0,,,,,,,-0.7,,,Lotte Marines,EL
Mori Keito,23,4,4.0,-0.2,-64.4,-0.2,,0.0,0.0,0.0,,,DeNA BayStars,EL
Mori Keito,23,5,8.0,0.2,32.2,0.1,,0.0,0.1,0.0,,,DeNA BayStars,EL
Mori Keito,23,6,262.0,-0.3,-1.5,4.8,,-0.2,-4.9,2.1,,,DeNA BayStars,EL
Mori Keito,23,DH,2.0,,,,,,,0.0,,,DeNA BayStars,EL
Kitamura Takumi,29,4,50.0,1.7,43.8,0.8,,0.5,0.4,0.1,,,Yakult Swallows,EL
Kitamura Takumi,29,5,17.0,1.0,75.7,0.7,,0.0,0.3,-0.1,,,Yakult Swallows,EL
Kitamura Takumi,29,6,5.0,-0.2,-51.5,0.4,,0.0,-0.6,0.0,,,Yakult Swallows,EL
Kitamura Takumi,29,DH,9.0,,,,,,,-0.1,,,Yakult Swallows,EL
Nakagawa Takuma,22,2,177.1,-0.9,-6.5,,0.2,,-1.1,2.5,0.0,-1.1,Yakult Swallows,EL
Nakagawa Takuma,22,3,48.0,0.2,5.4,0.6,,-0.1,-0.3,-0.5,,,Yakult Swallows,EL
Nakagawa Takuma,22,DH,13.0,,,,,,,-0.2,,,Yakult Swallows,EL
Shimada Kairi,29,7,72.0,1.6,28.6,1.7,-0.1,,0.1,-0.7,,,Hanshin Tigers,WL
Shimada Kairi,29,8,116.0,-0.9,-10.0,-1.5,0.6,,0.0,0.4,,,Hanshin Tigers,WL
Shimada Kairi,29,9,82.0,-1.6,-25.1,-1.0,-0.7,,0.0,-0.3,,,Hanshin Tigers,WL
Nishino Masahiro,34,4,9.0,-1.5,-214.5,-1.3,,-0.1,0.0,0.0,,,ORIX Buffaloes,WL
Nishino Masahiro,34,5,50.0,-1.8,-46.3,-0.4,,0.0,-1.4,-0.2,,,ORIX Buffaloes,WL
Nishino Masahiro,34,DH,65.2,,,,,,,-0.8,,,ORIX Buffaloes,WL
Hirata Daiju,19,7,64.0,0.8,16.1,-1.2,1.9,,0.1,-0.6,,,Nipponham Fighters,EL
Hirata Daiju,19,8,1.0,-0.2,-257.4,-0.2,0.0,,0.0,0.0,,,Nipponham Fighters,EL
Hirata Daiju,19,9,98.1,1.9,24.9,1.0,0.9,,0.1,-0.4,,,Nipponham Fighters,EL
Hirata Daiju,19,DH,3.0,,,,,,,0.0,,,Nipponham Fighters,EL
Takatera Nozomu,22,4,35.0,0.0,0.0,-0.4,,0.2,0.2,0.1,,,Hanshin Tigers,WL
Takatera Nozomu,22,5,12.0,0.3,32.2,0.5,,0.1,-0.4,0.0,,,Hanshin Tigers,WL
Takatera Nozomu,22,6,16.0,-0.5,-40.2,-0.5,,-0.3,0.3,0.1,,,Hanshin Tigers,WL
Takatera Nozomu,22,7,7.0,-0.2,-36.8,-0.2,0.0,,0.0,-0.1,,,Hanshin Tigers,WL
Yamamoto Keita,25,7,77.0,-0.6,-10.0,1.6,-2.2,,0.1,-0.7,,,SoftBank Hawks,WL
Yamamoto Keita,25,9,253.2,2.7,13.7,2.8,-0.3,,0.2,-1.0,,,SoftBank Hawks,WL
Yamamoto Keita,25,DH,104.0,,,,,,,-1.2,,,SoftBank Hawks,WL
Hirose Ryuta,24,3,203.0,1.8,11.4,2.1,,0.0,-0.4,-2.3,,,SoftBank Hawks,WL
Hirose Ryuta,24,4,365.2,3.8,13.4,1.0,,1.1,1.8,1.0,,,SoftBank Hawks,WL
Hirose Ryuta,24,5,62.0,0.4,8.3,0.6,,-0.2,0.0,-0.2,,,SoftBank Hawks,WL
Hirose Ryuta,24,DH,36.0,,,,,,,-0.4,,,SoftBank Hawks,WL
Yasuda Hisanori,26,3,103.0,-1.8,-22.5,0.4,,0.0,-2.1,-1.2,,,Lotte Marines,EL
Yasuda Hisanori,26,5,86.0,1.2,18.0,0.7,,0.0,0.4,-0.3,,,Lotte Marines,EL
Yasuda Hisanori,26,DH,6.0,,,,,,,-0.1,,,Lotte Marines,EL
Mutoh Atsuki,24,7,59.2,1.5,32.3,0.1,1.2,,0.1,-0.6,,,Rakuten Eagles,EL
Mutoh Atsuki,24,8,174.2,-2.0,-14.7,-1.4,-0.7,,0.1,0.6,,,Rakuten Eagles,EL
Mutoh Atsuki,24,9,115.2,-0.6,-6.7,0.1,-0.8,,0.1,-0.5,,,Rakuten Eagles,EL
Mutoh Atsuki,24,DH,2.0,,,,,,,0.0,,,Rakuten Eagles,EL
Wada Koshiro,26,7,19.0,-1.5,-101.6,-1.3,-0.2,,0.0,-0.2,,,Lotte Marines,EL
Wada Koshiro,26,8,345.1,5.6,20.9,4.3,1.0,,0.2,1.2,,,Lotte Marines,EL
Wada Koshiro,26,9,120.0,-0.5,-5.4,-0.8,0.2,,0.1,-0.5,,,Lotte Marines,EL
Wada Koshiro,26,DH,5.0,,,,,,,-0.1,,,Lotte Marines,EL
Kuwahara Masayuki,31,7,5.0,0.2,51.5,0.1,0.0,,0.0,0.0,,,DeNA BayStars,EL
Kuwahara Masayuki,31,8,9.0,-0.5,-71.5,-0.3,-0.2,,0.0,0.0,,,DeNA BayStars,EL
Kaneko Koji,21,4,32.0,0.2,8.0,-0.1,,0.1,0.2,0.1,,,Seibu Lions,EL
Kaneko Koji,21,5,21.0,-0.4,-24.5,0.2,,-0.1,-0.5,-0.1,,,Seibu Lions,EL
Kaneko Koji,21,6,158.2,3.2,26.0,1.4,,1.3,0.5,1.3,,,Seibu Lions,EL
Tanai Manato,18,4,33.0,-1.0,-39.0,0.5,,-0.2,-1.2,0.1,,,DeNA BayStars,EL
Tanai Manato,18,5,115.0,-0.3,-3.4,0.1,,0.0,-0.4,-0.4,,,DeNA BayStars,EL
Tanai Manato,18,6,315.0,-8.8,-36.0,-3.8,,-0.4,-4.5,2.6,,,DeNA BayStars,EL
Tanai Manato,18,DH,11.0,,,,,,,-0.1,,,DeNA BayStars,EL
Katsuren Haruki,24,3,36.0,-0.3,-10.7,-0.4,,0.0,0.1,-0.4,,,SoftBank Hawks,WL
Katsuren Haruki,24,4,26.0,-0.8,-39.6,0.1,,-0.3,-0.5,0.1,,,SoftBank Hawks,WL
Katsuren Haruki,24,5,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,SoftBank Hawks,WL
Katsuren Haruki,24,6,68.0,-2.5,-47.3,-0.9,,-0.3,-1.3,0.6,,,SoftBank Hawks,WL
Sasaki Tai,22,5,36.0,-0.7,-25.0,-0.9,,0.0,0.2,-0.1,,,Hiroshima Carp,WL
Sasaki Tai,22,8,5.0,-0.7,-180.2,-0.7,0.0,,0.0,0.0,,,Hiroshima Carp,WL
Sasaki Tai,22,9,9.0,1.7,243.1,1.3,0.4,,0.0,0.0,,,Hiroshima Carp,WL
Uchida Shodai,20,3,54.0,-0.2,-4.8,0.1,,0.1,-0.4,-0.6,,,Hiroshima Carp,WL
Uchida Shodai,20,5,479.1,-3.5,-9.4,0.1,,-1.1,-2.5,-1.8,,,Hiroshima Carp,WL
Uchida Shodai,20,7,4.0,-1.0,-321.8,-1.0,0.0,,0.0,0.0,,,Hiroshima Carp,WL
Saito Hiroto,18,6,89.0,0.7,10.1,-0.4,,0.8,0.3,0.7,,,Seibu Lions,EL
Akiyama Shogo,37,8,13.0,0.4,39.6,0.5,-0.2,,0.0,0.0,,,Hiroshima Carp,WL
Akiyama Shogo,37,DH,10.0,,,,,,,-0.1,,,Hiroshima Carp,WL
Nakamura Kento,28,3,25.0,0.1,5.1,0.5,,0.2,-0.5,-0.3,,,Hiroshima Carp,WL
Nakamura Kento,28,7,71.1,0.8,14.4,0.9,-0.2,,0.1,-0.7,,,Hiroshima Carp,WL
Nakamura Kento,28,8,201.0,5.7,36.5,5.7,-0.1,,0.1,0.7,,,Hiroshima Carp,WL
Nakamura Kento,28,9,172.0,9.2,68.8,8.6,0.3,,0.2,-0.7,,,Hiroshima Carp,WL
Nakamura Kento,28,DH,35.0,,,,,,,-0.4,,,Hiroshima Carp,WL
Sato Keisuke,24,3,36.0,0.0,0.0,-0.2,,-0.1,0.3,-0.4,,,Hiroshima Carp,WL
Sato Keisuke,24,4,308.0,-5.8,-24.2,0.2,,-2.2,-3.8,0.8,,,Hiroshima Carp,WL
Sato Keisuke,24,7,118.0,1.8,19.6,2.1,-0.5,,0.1,-1.1,,,Hiroshima Carp,WL
Sato Keisuke,24,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,WL
Sato Keisuke,24,DH,12.0,,,,,,,-0.1,,,Hiroshima Carp,WL
Yazawa Kota,24,7,13.0,-0.6,-59.4,-0.6,-0.1,,0.0,-0.1,,,Nipponham Fighters,EL
Yazawa Kota,24,8,23.0,-0.8,-44.8,-1.0,0.1,,0.0,0.1,,,Nipponham Fighters,EL
Yazawa Kota,24,DH,14.0,,,,,,,-0.2,,,Nipponham Fighters,EL
Yamanobe Kakeru,31,4,108.0,2.5,29.8,1.5,,0.9,0.1,0.3,,,Yakult Swallows,EL
Yamanobe Kakeru,31,6,18.0,-0.5,-35.8,0.1,,-0.3,-0.4,0.1,,,Yakult Swallows,EL
Yamanobe Kakeru,31,7,11.0,1.5,175.5,1.5,0.0,,0.0,-0.1,,,Yakult Swallows,EL
Yamanobe Kakeru,31,8,63.1,-4.2,-85.4,-3.3,-0.9,,0.0,0.2,,,Yakult Swallows,EL
Yamanobe Kakeru,31,9,7.0,0.3,55.2,0.3,0.0,,0.0,0.0,,,Yakult Swallows,EL
Yamanobe Kakeru,31,DH,5.0,,,,,,,-0.1,,,Yakult Swallows,EL
Shibata Reo,19,DH,284.2,,,,,,,-3.4,,,Nipponham Fighters,EL
Sano Kodai,28,3,18.0,0.4,28.6,0.3,,0.0,0.1,-0.2,,,ORIX Buffaloes,WL
Sano Kodai,28,7,13.0,-0.9,-89.1,-1.0,0.1,,0.0,-0.1,,,ORIX Buffaloes,WL
Sano Kodai,28,8,41.0,-2.1,-65.9,-1.4,-0.7,,0.0,0.1,,,ORIX Buffaloes,WL
Sano Kodai,28,9,27.0,-0.4,-19.1,0.6,-1.0,,0.0,-0.1,,,ORIX Buffaloes,WL
Matsumoto Go,31,7,86.0,-2.1,-31.4,-1.8,-0.4,,0.1,-0.8,,,Nipponham Fighters,EL
Matsumoto Go,31,8,86.1,-1.7,-25.4,-1.1,-0.6,,0.0,0.3,,,Nipponham Fighters,EL
Matsumoto Go,31,DH,13.0,,,,,,,-0.2,,,Nipponham Fighters,EL
Mizutani Shun,24,7,107.0,-1.5,-18.0,-1.7,0.1,,0.1,-1.0,,,Nipponham Fighters,EL
Mizutani Shun,24,8,28.0,0.4,18.4,-0.2,0.5,,0.0,0.1,,,Nipponham Fighters,EL
Mizutani Shun,24,DH,42.0,,,,,,,-0.5,,,Nipponham Fighters,EL
Kawasaki Toshiaki,24,4,72.2,1.8,31.9,0.4,,0.7,0.6,0.2,,,Hanshin Tigers,WL
Kawasaki Toshiaki,24,5,5.0,0.9,231.7,0.7,,0.0,0.3,0.0,,,Hanshin Tigers,WL
Kawasaki Toshiaki,24,DH,2.0,,,,,,,0.0,,,Hanshin Tigers,WL
