#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,22,4,5.0,-0.9,-231.7,-0.9,,0.0,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,22,7,112.0,-1.1,-12.6,0.7,-1.1,,-0.7,-1.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,22,8,23.0,0.3,16.8,-0.8,1.2,,0.0,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,22,9,53.0,0.2,4.9,0.5,-0.4,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/71975155.html>Sakaguchi Uta</a>,22,DH,17.0,,,,,,,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/01605151.html>Funakoshi Hidetora</a>,23,7,15.0,-0.5,-42.9,-0.1,-0.3,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/01605151.html>Funakoshi Hidetora</a>,23,8,23.0,1.0,56.0,0.9,0.1,,0.0,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/01605151.html>Funakoshi Hidetora</a>,23,9,2.0,0.1,64.4,0.1,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,24,7,218.2,2.8,16.5,2.4,0.2,,0.2,-2.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,24,8,202.0,6.4,40.8,6.6,-0.3,,0.1,0.7,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,24,9,280.1,2.7,12.4,2.4,0.9,,-0.6,-1.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/61665157.html>Hiruma Takuya</a>,24,DH,6.0,,,,,,,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51455153.html>Tsuchida Ryuku</a>,22,4,252.0,2.7,13.8,2.1,,-0.1,0.8,0.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455153.html>Tsuchida Ryuku</a>,22,6,276.2,6.3,29.3,5.5,,-0.7,1.5,2.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455153.html>Tsuchida Ryuku</a>,22,DH,8.0,,,,,,,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/63365159.html>Yamada Shuya</a>,19,4,59.0,4.0,87.3,3.5,,0.4,0.1,0.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/63365159.html>Yamada Shuya</a>,19,6,695.0,1.4,2.6,6.2,,-0.9,-3.8,5.7,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/01405157.html>Noguchi Kyosuke</a>,24,7,222.0,-2.9,-16.8,-2.8,-0.3,,0.2,-2.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/01405157.html>Noguchi Kyosuke</a>,24,8,15.0,0.6,51.5,0.0,0.6,,0.0,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/01405157.html>Noguchi Kyosuke</a>,24,9,246.0,1.4,7.3,0.4,0.9,,0.2,-1.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/01405157.html>Noguchi Kyosuke</a>,24,DH,77.0,,,,,,,-0.9,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/03305157.html>Yamaguchi Ataru</a>,26,7,140.2,-4.4,-40.2,-3.7,-0.8,,0.1,-1.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/03305157.html>Yamaguchi Ataru</a>,26,8,111.1,-0.2,-2.3,-0.7,0.5,,0.0,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/03305157.html>Yamaguchi Ataru</a>,26,9,108.1,-2.0,-23.8,-1.8,-0.3,,0.1,-0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/03305157.html>Yamaguchi Ataru</a>,26,DH,53.0,,,,,,,-0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425159.html>Nakashima Daisuke</a>,24,7,72.0,2.4,42.9,2.8,-0.5,,0.1,-0.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425159.html>Nakashima Daisuke</a>,24,8,28.0,-2.5,-114.9,-2.3,-0.2,,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425159.html>Nakashima Daisuke</a>,24,9,8.0,-0.3,-48.3,-0.4,0.1,,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425159.html>Nakashima Daisuke</a>,24,DH,9.0,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/83585150.html>Diaz Jordan</a>,24,3,20.0,-0.1,-6.4,-0.4,,0.2,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/83585150.html>Diaz Jordan</a>,24,DH,95.0,,,,,,,-1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,3,16.0,1.3,104.6,1.0,,0.0,0.3,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,4,162.1,-3.1,-24.6,-3.3,,0.6,-0.4,0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,5,34.1,1.4,52.5,1.5,,0.0,-0.1,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,6,346.2,-4.2,-15.6,-3.3,,-0.6,-0.3,2.8,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,7,9.0,-0.3,-42.9,-0.3,0.0,,0.0,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,8,27.0,1.5,71.5,1.7,-0.2,,0.0,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/61865153.html>Hosokawa Ryohei</a>,23,9,25.0,2.1,108.1,1.5,0.6,,0.0,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,Konishi Keiji,27,3,662.0,-4.2,-8.2,-7.9,,1.0,2.7,-7.4,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Konishi Keiji,27,5,71.0,-0.8,-14.5,1.8,,-0.6,-2.0,-0.3,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,<a href=https://npb.jp/bis/eng/players/41545159.html>Kawakami Rii</a>,24,3,573.2,3.0,6.7,2.8,,-0.1,0.3,-6.4,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/41545159.html>Kawakami Rii</a>,24,4,187.2,-6.3,-43.2,-3.9,,-0.1,-2.2,0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/41545159.html>Kawakami Rii</a>,24,5,29.0,0.8,35.5,0.4,,-0.1,0.5,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/41845155.html>Maekawa Seita</a>,22,3,27.0,0.4,19.1,0.2,,0.0,0.2,-0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/41845155.html>Maekawa Seita</a>,22,4,463.0,-2.1,-5.8,-1.8,,-1.3,0.9,1.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/41845155.html>Maekawa Seita</a>,22,6,9.0,-0.3,-42.9,-0.3,,-0.1,0.0,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/41845155.html>Maekawa Seita</a>,22,DH,35.0,,,,,,,-0.4,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Eguchi Soichiro,21,7,16.0,-1.0,-80.4,-0.9,-0.1,,0.0,-0.2,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,WL
,Eguchi Soichiro,21,DH,12.0,,,,,,,-0.1,,,✌️,<a href=https://hayateventures.jp/>HAYATE</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455155.html>Nakagawa Hayato</a>,21,2,4.0,0.4,128.7,,0.4,,0.0,0.1,0.2,0.0,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455155.html>Nakagawa Hayato</a>,21,5,5.0,0.3,77.2,0.2,,0.0,0.1,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455155.html>Nakagawa Hayato</a>,21,7,106.0,0.3,3.6,0.6,-0.4,,0.1,-1.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455155.html>Nakagawa Hayato</a>,21,9,12.0,1.1,118.0,1.0,0.0,,0.0,0.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/51455155.html>Nakagawa Hayato</a>,21,DH,109.0,,,,,,,-1.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,3,65.0,-1.2,-23.8,-1.2,,-0.1,0.1,-0.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,4,205.0,4.6,28.9,2.8,,0.7,1.2,0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,5,88.0,-1.6,-23.4,-0.9,,-0.2,-0.5,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,6,72.0,-0.5,-8.9,0.0,,-0.1,-0.4,0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,7,7.0,-0.2,-36.8,-0.2,0.0,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,9,7.0,-0.3,-55.2,-0.6,0.3,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/71575151.html>Endoh Joh</a>,23,DH,4.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sakaguchi Daisuke,25,5,68.0,-0.9,-17.0,-1.4,,0.0,0.5,-0.3,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Sakaguchi Daisuke,25,9,263.1,2.1,10.3,1.5,0.3,,0.3,-1.0,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Sakaguchi Daisuke,25,DH,1.0,,,,,,,0.0,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Uehara Hiroki,23,8,32.0,2.4,96.5,1.8,0.6,,0.0,0.1,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Uehara Hiroki,23,9,61.0,-2.5,-52.7,-2.6,0.1,,0.0,-0.2,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Uehara Hiroki,23,DH,8.0,,,,,,,-0.1,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,<a href=https://npb.jp/bis/eng/players/21025151.html>Sawano Kiyoharu</a>,23,4,300.2,0.6,2.6,-0.2,,-0.3,1.2,0.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/21025151.html>Sawano Kiyoharu</a>,23,5,58.0,0.1,2.2,-0.4,,0.2,0.3,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/21025151.html>Sawano Kiyoharu</a>,23,6,249.0,4.1,21.2,4.3,,0.8,-0.9,2.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/21025151.html>Sawano Kiyoharu</a>,23,DH,1.0,,,,,,,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/01505157.html>Kitamura Keigo</a>,24,3,210.0,2.2,13.5,2.7,,-0.1,-0.4,-2.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/01505157.html>Kitamura Keigo</a>,24,4,198.0,2.8,18.2,0.5,,1.2,1.1,0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/01505157.html>Kitamura Keigo</a>,24,5,70.0,0.9,16.5,1.1,,-0.1,-0.1,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/01505157.html>Kitamura Keigo</a>,24,7,83.1,1.3,20.1,1.2,0.0,,0.1,-0.8,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,<a href=https://npb.jp/bis/eng/players/71375155.html>Ukai Kosuke</a>,26,7,390.1,-4.9,-16.2,-2.1,-3.1,,0.3,-3.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/71375155.html>Ukai Kosuke</a>,26,8,6.0,-0.4,-85.8,-0.4,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/71375155.html>Ukai Kosuke</a>,26,9,219.0,-5.1,-30.0,-3.5,-1.7,,0.1,-0.9,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/71375155.html>Ukai Kosuke</a>,26,DH,27.0,,,,,,,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715159.html>Kawano Sota</a>,25,3,8.0,-0.2,-32.2,-0.2,,0.0,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715159.html>Kawano Sota</a>,25,4,104.0,0.6,7.4,1.1,,-0.6,0.2,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715159.html>Kawano Sota</a>,25,5,41.0,-1.0,-31.4,-0.3,,0.0,-0.7,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715159.html>Kawano Sota</a>,25,6,121.0,4.6,48.9,4.9,,0.2,-0.5,1.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,<a href=https://npb.jp/bis/eng/players/11715159.html>Kawano Sota</a>,25,DH,2.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Tanaka Shunta,31,3,64.0,-0.6,-12.1,-1.3,,0.4,0.4,-0.7,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Tanaka Shunta,31,4,239.2,-4.9,-26.3,-3.0,,-0.4,-1.5,0.6,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Tanaka Shunta,31,5,16.0,0.5,40.2,0.9,,0.0,-0.4,-0.1,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Tanaka Shunta,31,6,9.0,0.7,100.1,0.4,,0.1,0.2,0.1,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Tanaka Shunta,31,DH,10.0,,,,,,,-0.1,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Nagasawa Renji,27,3,21.0,-0.9,-55.2,-0.4,,0.0,-0.5,-0.2,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Nagasawa Renji,27,4,218.0,-7.1,-41.9,-7.5,,0.0,0.4,0.6,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Nagasawa Renji,27,5,92.0,0.4,5.6,0.3,,0.3,-0.3,-0.4,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,Nagasawa Renji,27,6,59.0,-2.0,-43.6,-0.7,,0.2,-1.5,0.5,,,🦢,<a href=https://www.niigata-albirex-bc.jp/>Oisix</a>,EL
,<a href=https://npb.jp/bis/eng/players/63165150.html>Yamagata Shu</a>,23,4,35.0,0.5,18.4,0.3,,0.0,0.2,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/63165150.html>Yamagata Shu</a>,23,5,2.0,-0.2,-128.7,-0.2,,0.0,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/63165150.html>Yamagata Shu</a>,23,6,89.1,1.0,14.4,0.6,,-0.1,0.5,0.7,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,EL
,<a href=https://npb.jp/bis/eng/players/71475136.html>Nishimaki Kenji</a>,26,4,311.1,-6.4,-26.5,-0.8,,-1.0,-4.6,0.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,<a href=https://npb.jp/bis/eng/players/71475136.html>Nishimaki Kenji</a>,26,5,7.0,0.1,18.4,0.0,,0.0,0.1,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,<a href=https://npb.jp/bis/eng/players/71475136.html>Nishimaki Kenji</a>,26,7,35.1,-4.0,-145.8,-4.5,0.4,,0.0,-0.3,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,<a href=https://npb.jp/bis/eng/players/71475136.html>Nishimaki Kenji</a>,26,DH,16.0,,,,,,,-0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425150.html>Tanimura Tsuyoshi</a>,18,5,208.1,-2.6,-16.1,-2.2,,-0.2,-0.2,-0.8,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/21425150.html>Tanimura Tsuyoshi</a>,18,DH,19.0,,,,,,,-0.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,4,155.0,0.6,5.0,1.1,,-0.5,0.0,0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,5,102.1,1.6,20.1,0.9,,-0.1,0.8,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,7,66.2,-2.3,-44.4,-1.2,-1.2,,0.1,-0.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,8,34.2,2.6,96.4,0.4,2.2,,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,9,62.0,-0.9,-18.7,0.4,-1.4,,0.1,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71075157.html>Tatsumi Konosuke</a>,24,DH,7.0,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,<a href=https://npb.jp/bis/eng/players/71175153.html>Akihiro Yuto</a>,22,3,132.0,2.3,22.4,1.7,,0.2,0.4,-1.5,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/71175153.html>Akihiro Yuto</a>,22,7,12.0,0.4,42.9,0.0,0.3,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/71175153.html>Akihiro Yuto</a>,22,DH,18.0,,,,,,,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,<a href=https://npb.jp/bis/eng/players/31435155.html>Toyoda Hiroshi</a>,28,7,109.0,0.6,7.1,1.2,-0.7,,0.1,-1.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/31435155.html>Toyoda Hiroshi</a>,28,9,78.0,-4.7,-77.6,-2.7,-1.2,,-0.8,-0.3,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/31435155.html>Toyoda Hiroshi</a>,28,DH,55.0,,,,,,,-0.7,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,<a href=https://npb.jp/bis/eng/players/61265157.html>Nakamura Takahiro</a>,25,7,96.0,-1.1,-14.7,-2.1,0.9,,0.1,-0.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/61265157.html>Nakamura Takahiro</a>,25,8,200.2,-6.2,-39.8,-5.7,-0.6,,0.1,0.7,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/61265157.html>Nakamura Takahiro</a>,25,9,228.1,-5.4,-30.4,-3.7,-0.9,,-0.7,-0.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/61265157.html>Nakamura Takahiro</a>,25,DH,39.0,,,,,,,-0.5,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,28,3,18.0,-0.9,-64.4,-0.2,,0.0,-0.7,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,28,7,30.0,-0.5,-21.4,-1.1,0.6,,0.0,-0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,28,8,37.0,-0.5,-17.4,-0.2,-0.3,,0.0,0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,<a href=https://npb.jp/bis/eng/players/51955151.html>Kishi Junichiro</a>,28,9,111.2,4.3,49.5,3.3,0.8,,0.1,-0.4,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
