Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Nagasaka Kenya,10,12,9,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,0,.222,.222,.222,Hanshin Tigers,
Nakano Takumu,143,660,575,80,164,17,5,2,197,40,20,12,21,5,57,2,2,107,5,.285,.343,.349,Hanshin Tigers,
Neuse Sheldon,133,516,475,42,114,13,1,9,156,56,0,0,0,3,36,0,2,85,13,.240,.328,.295,Hanshin Tigers,
Nishi Junya,17,25,22,2,5,1,0,0,6,5,0,0,2,0,1,0,0,9,0,.227,.273,.261,Hanshin Tigers,
Nishi Yuki,18,33,28,1,1,1,0,0,2,0,0,0,5,0,0,0,0,12,1,.036,.071,.036,Hanshin Tigers,
Obata Ryuhei,47,91,78,12,22,1,1,0,25,8,3,1,5,0,8,4,0,23,0,.282,.321,.349,Hanshin Tigers,
Ohtake Koutaro,21,48,41,2,4,1,0,0,5,3,0,0,5,0,2,0,0,27,1,.098,.122,.140,Hanshin Tigers,
Ohyama Yusuke,143,625,513,80,148,29,0,19,234,78,3,3,0,8,99,5,5,120,13,.288,.456,.403,Hanshin Tigers,
Okadome Hidetaka,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Onodera Dan,43,83,75,8,26,2,2,0,32,11,0,0,1,0,7,0,0,12,0,.347,.427,.402,Hanshin Tigers,
Oyokawa Masaki,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Saiki Hiroto,19,35,32,1,1,0,0,0,1,0,0,0,3,0,0,0,0,21,0,.031,.031,.031,Hanshin Tigers,
Sakaeda Yuki,2,4,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.333,.333,.333,Hanshin Tigers,
Sakamoto Seishiro,84,289,243,10,55,5,1,0,62,21,0,0,18,5,19,1,4,62,4,.226,.255,.288,Hanshin Tigers,
Sato Teruaki,132,548,486,70,128,30,6,24,242,92,7,5,0,4,54,5,4,139,4,.263,.498,.339,Hanshin Tigers,
Shimada Kairi,101,121,110,12,16,0,1,1,21,6,7,1,1,0,7,0,3,26,4,.145,.191,.217,Hanshin Tigers,
Shimamoto Hiroya,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Tomida Ren,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ueda Kai,28,3,1,9,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,.000,.000,.500,Hanshin Tigers,
Umeno Ryutaro,72,251,217,17,42,4,0,1,49,19,3,1,1,3,28,0,2,56,6,.194,.226,.288,Hanshin Tigers,
Watanabe Ryo,59,85,79,8,14,4,0,2,24,10,0,0,0,1,5,1,0,18,5,.177,.304,.224,Hanshin Tigers,
Yuasa Atsuki,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Aduwa Makoto,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Aizawa Tsubasa,54,133,116,6,20,4,0,1,27,10,0,0,2,1,10,0,4,26,4,.172,.233,.260,Hiroshima Carp,
Akiyama Shogo,115,483,434,48,119,20,6,4,163,38,8,3,9,1,35,3,4,81,12,.274,.376,.333,Hiroshima Carp,
Anderson Drew,21,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,.091,.091,.091,Hiroshima Carp,
Corniel Robert,8,10,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,.000,.000,.111,Hiroshima Carp,
Davidson Matt,112,381,348,34,73,16,1,19,148,44,0,1,0,2,22,1,9,120,11,.210,.425,.273,Hiroshima Carp,
Dohbayashi Shota,100,284,260,29,71,13,0,12,120,35,1,6,5,0,19,3,0,72,7,.273,.462,.323,Hiroshima Carp,
Endoh Atsushi,8,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,.000,.000,.000,Hiroshima Carp,
Hatsuki Ryutaro,50,53,47,10,7,1,0,0,8,4,14,6,2,0,4,0,0,12,3,.149,.170,.216,Hiroshima Carp,
Hayashi Kota,20,62,58,5,12,4,0,1,19,5,0,0,0,0,3,0,1,20,0,.207,.328,.258,Hiroshima Carp,
Horie Atsuya,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ichioka Ryuji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Isomura Yoshitaka,25,32,29,2,6,1,0,1,10,4,0,0,1,0,1,0,1,10,2,.207,.345,.258,Hiroshima Carp,
Kawano Kei,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Kemna Makoto,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kikuchi Ryosuke,120,485,442,51,114,17,0,5,146,27,7,5,8,1,32,1,2,68,6,.258,.330,.310,Hiroshima Carp,
Kozono Kaito,80,306,290,25,83,11,7,6,126,31,8,4,4,0,10,1,2,38,7,.286,.434,.315,Hiroshima Carp,
Kuri Aren,26,54,45,1,2,0,0,0,2,0,0,0,9,0,0,0,0,25,0,.044,.044,.044,Hiroshima Carp,
Kuribayashi Ryoji,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kurohara Takumi,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Masuda Takehisa,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsumoto Ryuya,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,79,156,143,5,36,9,0,0,45,27,0,0,0,2,10,0,1,27,4,.252,.315,.301,Hiroshima Carp,
McBroom Ryan,70,259,226,21,50,12,0,6,80,31,1,0,0,4,28,1,1,56,9,.221,.354,.305,Hiroshima Carp,
Mori Shohei,12,15,10,1,2,0,0,0,2,1,0,0,3,0,2,0,0,2,0,.200,.200,.333,Hiroshima Carp,
Morishita Masato,20,41,35,3,6,2,0,1,11,4,0,0,5,0,1,0,0,12,0,.171,.314,.194,Hiroshima Carp,
Moriura Daisuke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,18,20,20,2,3,0,0,0,3,0,0,1,0,0,0,0,0,7,0,.150,.150,.150,Hiroshima Carp,
Nakamura Takahiro,15,37,34,3,6,1,0,0,7,3,1,0,0,1,1,0,1,10,2,.176,.206,.216,Hiroshima Carp,
Nakamura Yuta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nirasawa Yuya,45,55,50,5,7,2,0,0,9,3,0,0,0,0,5,1,0,13,3,.140,.180,.218,Hiroshima Carp,
Nishikawa Ryoma,109,443,416,48,127,20,1,9,176,56,7,6,1,4,21,4,1,52,10,.305,.423,.337,Hiroshima Carp,
Noma Takayoshi,108,418,371,37,106,11,1,0,119,26,5,6,8,1,33,0,5,51,10,.286,.321,.351,Hiroshima Carp,
Nomura Yusuke,6,10,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,.125,.125,.222,Hiroshima Carp,
Ohmichi Haruki,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ohmori Minoru,59,71,66,10,10,2,0,1,15,5,4,3,1,0,2,0,2,22,1,.152,.227,.200,Hiroshima Carp,
Ohsera Daichi,23,33,30,0,0,0,0,0,0,0,1,0,2,0,1,0,0,15,0,.000,.000,.032,Hiroshima Carp,
Sakakura Shogo,120,448,395,48,105,19,1,12,162,44,3,0,1,2,47,6,3,67,9,.266,.410,.347,Hiroshima Carp,
Shimauchi Sotaro,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sone Kaisei,39,15,14,6,2,1,0,0,3,0,1,1,0,0,1,0,0,3,0,.143,.214,.200,Hiroshima Carp,
Suekane Shota,65,146,139,16,38,6,0,11,77,27,0,0,0,0,6,1,1,40,5,.273,.554,.308,Hiroshima Carp,
Tamamura Shogo,9,15,14,0,2,0,0,0,2,2,0,0,1,0,0,0,0,9,0,.143,.143,.143,Hiroshima Carp,
Tamura Shunsuke,10,22,22,3,8,2,0,0,10,0,0,0,0,0,0,0,0,6,1,.364,.455,.364,Hiroshima Carp,
Tanaka Kosuke,111,253,224,28,51,10,0,6,79,28,2,6,3,0,25,2,1,48,6,.228,.353,.308,Hiroshima Carp,
Tokoda Hiroki,24,50,40,3,11,4,0,0,15,1,0,0,8,0,2,0,0,12,0,.275,.375,.310,Hiroshima Carp,
Tone Chiaki,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Turley Nik,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Uemoto Takashi,84,276,247,20,64,7,1,1,76,17,8,2,8,0,12,0,9,46,1,.259,.308,.317,Hiroshima Carp,
Yabuta Kazuki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yano Masaya,93,146,119,22,22,2,0,0,24,3,7,0,12,1,14,1,0,35,2,.185,.202,.269,Hiroshima Carp,
Yasaki Takuya,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Amburgey Trey,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.125,.125,.125,DeNA BayStars,
Austin Tyler,22,54,47,5,13,6,0,0,19,6,0,0,0,1,6,0,0,13,0,.277,.404,.352,DeNA BayStars,
Azuma Katsuki,24,56,47,1,6,1,0,0,7,5,0,0,7,0,2,0,0,17,2,.128,.149,.163,DeNA BayStars,
Bauer Trevor,19,45,39,2,1,0,0,0,1,0,0,0,5,0,1,0,0,18,1,.026,.026,.050,DeNA BayStars,
Chino Naoto,39,39,30,9,5,1,0,2,12,5,2,1,1,0,7,1,1,9,0,.167,.400,.342,DeNA BayStars,
Ebina Tatsuo,42,51,43,6,6,1,0,0,7,0,1,0,3,0,1,0,4,12,0,.140,.163,.229,DeNA BayStars,
Escobar Edwin,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Fujita Kazuya,23,24,21,0,6,1,0,0,7,0,0,0,1,0,2,0,0,5,0,.286,.333,.348,DeNA BayStars,
Gsellman Robert,13,19,13,2,2,2,0,0,4,1,0,0,2,0,4,0,0,3,0,.154,.308,.353,DeNA BayStars,
Hamaguchi Haruhiro,14,21,18,3,5,1,0,0,6,0,0,0,3,0,0,0,0,3,0,.278,.333,.278,DeNA BayStars,
Hayashi Takuma,65,154,141,12,29,5,0,0,34,11,7,3,5,2,6,0,0,29,2,.206,.241,.235,DeNA BayStars,
Imanaga Shota,22,45,38,2,10,2,1,0,14,3,0,0,7,0,0,0,0,10,0,.263,.368,.263,DeNA BayStars,
Irie Taisei,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,23,34,26,0,2,0,0,0,2,2,0,0,6,0,1,0,1,8,0,.077,.077,.143,DeNA BayStars,
Ishikawa Tatsuya,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,61,176,160,11,36,8,0,1,47,8,0,0,4,1,9,1,2,41,2,.225,.294,.273,DeNA BayStars,
Kajiwara Kouki,21,54,53,1,12,2,1,0,16,2,1,1,0,0,1,0,0,18,1,.226,.302,.241,DeNA BayStars,
Kamichatani Taiga,46,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Kamizato Kazuki,64,53,49,11,8,1,1,0,11,3,0,1,0,0,3,0,1,16,0,.163,.224,.226,DeNA BayStars,
Kasahara Shotaro,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Kusumoto Taishi,94,176,157,14,30,9,0,2,45,21,0,0,2,3,11,0,3,35,2,.191,.287,.253,DeNA BayStars,
Kuwahara Masayuki,132,479,429,48,108,23,4,7,160,35,3,8,11,6,23,0,10,54,11,.252,.373,.301,DeNA BayStars,
Kyoda Yota,93,287,251,31,57,4,0,1,64,9,3,2,9,0,25,1,2,33,6,.227,.255,.302,DeNA BayStars,
Maeda Yamato,88,230,213,12,50,4,0,0,54,18,1,0,3,0,14,1,0,23,7,.235,.254,.282,DeNA BayStars,
Maki Shugo,143,605,559,78,164,39,3,29,296,103,2,2,0,6,33,3,7,85,17,.293,.530,.337,DeNA BayStars,
Mashiko Kyosuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mishima Kazuki,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miura Ginji,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyagi Daita,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Miyaguni Ryosuke,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Miyazaki Toshiro,124,461,408,47,133,27,0,20,220,71,1,0,0,4,41,6,8,43,14,.326,.539,.395,DeNA BayStars,
Mori Keito,9,14,12,0,2,0,0,0,2,1,1,0,1,0,1,0,0,1,0,.167,.167,.231,DeNA BayStars,
Morihara Kohei,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nishimaki Kenji,7,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Nishiura Naomichi,13,9,9,2,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,.111,.111,.111,DeNA BayStars,
Ohnuki Shinichi,13,25,22,0,3,0,0,0,3,0,0,0,2,0,1,0,0,8,1,.136,.136,.174,DeNA BayStars,
Ohta Taishi,75,186,175,18,38,12,0,4,62,15,0,0,0,0,9,0,2,49,2,.217,.354,.263,DeNA BayStars,
Sakamoto Yuya,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,DeNA BayStars,
Sano Keita,141,613,560,67,148,26,2,13,217,65,0,2,0,3,46,4,4,77,9,.264,.388,.323,DeNA BayStars,
Sekine Taiki,140,532,482,69,126,17,3,4,161,31,11,3,16,1,29,1,4,53,5,.261,.334,.308,DeNA BayStars,
Shibata Tatsuhiro,86,66,49,7,7,1,1,0,10,2,0,1,6,0,9,0,2,9,0,.143,.204,.300,DeNA BayStars,
Soto Neftali,109,399,354,31,83,22,0,14,147,50,0,2,0,2,39,2,4,99,11,.234,.415,.316,DeNA BayStars,
Taira Kentaro,11,18,17,1,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,.118,.118,.118,DeNA BayStars,
Tanaka Kenjiro,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tobashira Yasutaka,70,181,165,11,40,8,1,5,65,19,0,0,2,1,13,1,0,30,6,.242,.394,.296,DeNA BayStars,
Wendelken J.B.,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamamoto Yuudai,71,200,173,18,48,7,1,3,66,16,0,0,7,1,18,1,1,26,3,.277,.382,.347,DeNA BayStars,
Yamasaki Yasuaki,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Akahoshi Yuji,12,22,17,0,2,1,0,0,3,0,0,0,3,0,2,0,0,10,0,.118,.176,.211,Yomiuri Giants,
Akihiro Yuto,121,439,406,36,111,18,2,10,163,41,0,1,2,3,26,2,2,79,9,.273,.401,.318,Yomiuri Giants,
Asano Shogo,24,41,40,2,10,1,0,1,14,2,0,2,0,0,1,0,0,14,0,.250,.350,.268,Yomiuri Giants,
Baldonado Alberto,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Beede Tyler,30,8,7,0,1,0,0,0,1,2,0,0,1,0,0,0,0,5,0,.143,.143,.143,Yomiuri Giants,
Brinson Lewis,88,294,282,25,70,16,0,11,119,35,1,2,0,2,9,3,1,71,4,.248,.422,.272,Yomiuri Giants,
Chono Hisayoshi,75,176,158,15,41,7,1,6,68,19,1,1,0,1,17,4,0,40,2,.259,.430,.330,Yomiuri Giants,
Funabasama Hiromasa,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Griffin Foster,20,41,39,1,4,1,1,0,7,1,0,0,1,1,0,0,0,25,0,.103,.179,.100,Yomiuri Giants,
Hagio Masaya,11,16,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,.063,.063,.063,Yomiuri Giants,
Heinai Ryuta,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirooka Taishi,9,30,28,5,6,0,0,1,9,2,1,0,0,1,0,0,1,8,0,.214,.321,.233,Yomiuri Giants,
Horioka Hayato,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hotta Kenshin,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoue Haruto,4,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.250,.250,.250,Yomiuri Giants,
Kadowaki Makoto,126,348,316,34,83,12,1,3,106,21,11,5,14,0,18,3,0,58,4,.263,.335,.302,Yomiuri Giants,
Kagiya Yohei,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kajitani Takayuki,102,291,265,26,73,8,0,2,87,19,2,2,6,0,17,0,3,45,2,.275,.328,.326,Yomiuri Giants,
Kikuchi Taiki,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kikuta Hirokazu,6,6,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.167,Yomiuri Giants,
Kishida Yukinori,46,72,68,5,17,2,0,2,25,3,0,0,1,0,2,0,1,12,4,.250,.368,.282,Yomiuri Giants,
Kitamura Takumi,27,38,34,2,7,1,0,0,8,0,0,0,1,0,2,1,1,7,3,.206,.235,.270,Yomiuri Giants,
Kobayashi Seiji,21,9,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.125,.125,.125,Yomiuri Giants,
Kuwahara Takuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Lopez Yoan,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Maru Yoshihiro,121,431,385,43,94,11,0,18,159,47,4,2,1,3,42,3,0,62,5,.244,.413,.316,Yomiuri Giants,
Masuda Daiki,33,13,10,4,3,1,0,0,4,1,4,2,2,0,1,0,0,3,0,.300,.400,.364,Yomiuri Giants,
Matsubara Seiya,21,13,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,.000,.000,.077,Yomiuri Giants,
Matsuda Nobuhiro,12,17,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,.063,.063,.063,Yomiuri Giants,
Matsui Hayate,8,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.500,.500,.500,Yomiuri Giants,
Mendez Yohander,16,30,28,1,2,0,0,0,2,0,0,0,1,0,0,0,1,12,2,.071,.071,.103,Yomiuri Giants,
Mikami Tomoya,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakagawa Kota,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakajima Hiroyuki,8,19,18,1,5,0,0,0,5,0,0,0,0,0,1,0,0,5,1,.278,.278,.316,Yomiuri Giants,
Nakata Sho,92,288,263,27,67,8,1,15,122,37,0,0,0,4,19,3,2,63,10,.255,.464,.306,Yomiuri Giants,
Nakayama Raito,78,147,138,9,33,5,1,0,40,3,5,1,2,0,7,0,0,30,5,.239,.290,.276,Yomiuri Giants,
Naoe Daisuke,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohshiro Takumi,134,490,424,50,119,20,1,16,189,55,0,0,21,4,36,3,5,109,12,.281,.446,.341,Yomiuri Giants,
Okada Yuki,26,52,48,4,8,1,0,1,12,2,0,0,1,0,3,0,0,14,1,.167,.250,.216,Yomiuri Giants,
Okamoto Kazuma,140,589,503,83,140,31,0,41,294,93,0,1,0,6,72,10,8,111,10,.278,.584,.374,Yomiuri Giants,
Okoye Louis,41,127,119,11,28,7,0,2,41,6,1,1,1,0,5,0,2,35,1,.235,.345,.278,Yomiuri Giants,
Ota Taisei,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sakamoto Hayato,116,455,403,46,116,29,0,22,211,60,2,0,3,2,45,3,2,84,5,.288,.524,.361,Yomiuri Giants,
Shigenobu Shinnosuke,67,57,51,16,8,0,0,0,8,1,10,4,1,0,5,0,0,16,1,.157,.157,.232,Yomiuri Giants,
Shiroki Yamato,13,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,.500,.500,Yomiuri Giants,
Sugano Tomoyuki,14,25,21,0,5,1,0,0,6,1,0,0,3,0,1,0,0,5,0,.238,.286,.273,Yomiuri Giants,
Suzuki Kohei,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takagi Kyosuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takahashi Yuki,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takanashi Yuhei,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Tanaka Chiharu,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Tanaka Toyoki,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
