Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
McBroom Ryan,23,80,71,4,18,5,0,0,23,6,0,0,0,2,7,0,0,11,1,.254,.324,.313,Hiroshima Carp,
Miyoshi Takumi,59,32,29,3,3,2,0,1,8,3,0,0,0,0,3,0,0,8,0,.103,.276,.188,Hiroshima Carp,
Mochimaru Taiki,57,145,129,8,23,1,0,3,33,14,0,0,2,1,10,0,3,44,3,.178,.256,.252,Hiroshima Carp,
Mori Shohei,10,12,10,1,2,2,0,0,4,0,0,0,0,0,2,0,0,4,0,.200,.400,.333,Hiroshima Carp,
Morishita Masato,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Moriura Daisuke,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nabara Norihiko,59,125,106,23,24,4,2,0,32,6,11,6,1,1,10,0,7,29,0,.226,.302,.331,Hiroshima Carp,
Nakamura Kento,83,234,205,24,42,12,1,3,65,25,4,2,2,2,22,0,3,46,5,.205,.317,.289,Hiroshima Carp,
Nakamura Raisei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,38,111,96,12,31,7,1,3,49,10,2,3,0,0,15,1,0,14,0,.323,.510,.414,Hiroshima Carp,
Nakamura Takahiro,82,307,291,30,71,7,0,8,102,36,0,2,0,0,14,0,2,67,4,.244,.351,.283,Hiroshima Carp,
Nakamura Yuta,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Namiki Shun,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nirasawa Yuya,50,166,149,21,43,5,0,1,51,10,3,2,4,1,12,0,0,22,3,.289,.342,.340,Hiroshima Carp,
Nishikawa Ryoma,2,7,6,0,2,0,0,0,2,1,0,0,0,0,1,0,0,1,0,.333,.333,.429,Hiroshima Carp,
Noma Takayoshi,3,8,6,2,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,.167,.167,.375,Hiroshima Carp,
Nomura Yusuke,13,8,6,0,2,1,0,0,3,0,0,0,1,0,1,0,0,0,0,.333,.500,.429,Hiroshima Carp,
Ohmichi Haruki,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ohmori Minoru,38,158,145,25,42,10,3,3,67,14,8,2,2,1,10,0,0,31,0,.290,.462,.333,Hiroshima Carp,
Okada Akitake,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Saitoh Yuta,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sakata Rei,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shimizu Kanato,28,54,49,6,9,1,0,1,13,2,1,1,0,0,5,0,0,21,0,.184,.265,.259,Hiroshima Carp,
Shinya Soh,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sone Kaisei,36,34,31,14,5,1,0,0,6,4,8,0,1,0,2,0,0,6,0,.161,.194,.212,Hiroshima Carp,
Suekane Shota,44,161,155,17,45,8,2,3,66,28,1,1,0,1,4,0,1,24,3,.290,.426,.311,Hiroshima Carp,
Takagi Shoto,27,38,34,2,5,1,0,0,6,6,0,0,2,0,2,0,0,13,0,.147,.176,.194,Hiroshima Carp,
Takahashi Kouya,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tamamura Shogo,11,7,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.143,Hiroshima Carp,
Tamura Shunsuke,59,207,194,23,54,7,1,4,75,29,1,1,0,2,8,0,3,48,5,.278,.387,.314,Hiroshima Carp,
Tone Chiaki,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tsuji Taiga,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Turley Nik,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Uchida Shodai,87,259,246,14,40,7,2,0,51,22,0,0,2,2,6,0,3,65,13,.163,.207,.191,Hiroshima Carp,
Uemoto Takashi,3,9,7,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,.143,.143,.333,Hiroshima Carp,
Ugusa Koki,66,166,157,15,33,4,3,1,46,11,2,1,1,0,6,0,2,32,2,.210,.293,.248,Hiroshima Carp,
Yabuta Kazuki,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yano Masaya,20,65,57,9,15,2,0,0,17,4,2,1,0,1,6,0,1,16,1,.263,.298,.338,Hiroshima Carp,
Yasaki Takuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Aibara Ryunosuke,78,244,220,25,43,9,3,4,70,17,2,1,6,0,15,0,3,63,5,.195,.318,.256,DeNA BayStars,
Amburgey Trey,66,205,186,22,32,8,0,7,61,27,1,0,0,1,16,0,2,61,2,.172,.328,.244,DeNA BayStars,
Austin Tyler,23,91,74,5,20,8,0,4,40,15,0,0,0,2,14,0,1,20,2,.270,.541,.385,DeNA BayStars,
Azuma Junpei,61,164,155,15,35,9,0,4,56,16,1,0,2,2,5,0,0,38,1,.226,.361,.247,DeNA BayStars,
Azuma Katsuki,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Bauer Trevor,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Chino Naoto,64,263,222,31,61,8,6,5,96,37,10,6,1,4,34,0,2,59,4,.275,.432,.370,DeNA BayStars,
Cordero Starlin,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Diaz Yofrec,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,39,154,143,25,46,12,1,4,72,27,2,3,0,0,5,0,6,27,2,.322,.503,.370,DeNA BayStars,
Escobar Edwin,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Fujita Kazuya,30,55,46,3,14,4,0,0,18,10,0,0,0,1,8,0,0,3,1,.304,.391,.400,DeNA BayStars,
Fukazawa Osuke,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Gsellman Robert,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Hashimoto Tatsuya,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hayashi Takuma,27,112,103,14,24,5,1,0,31,14,6,4,1,1,7,0,0,25,1,.233,.301,.279,DeNA BayStars,
Hirata Shingo,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ikeya Sota,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Imanaga Shota,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishikawa Tatsuya,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Joko Ryota,64,214,199,21,48,11,1,3,70,16,1,1,0,0,13,0,2,61,2,.241,.352,.294,DeNA BayStars,
Kajiwara Kouki,73,303,290,41,98,16,4,7,143,29,15,7,0,0,11,0,2,78,5,.338,.493,.366,DeNA BayStars,
Kamichatani Taiga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kamizato Kazuki,16,68,57,13,19,4,1,6,43,13,2,1,1,2,7,1,1,16,0,.333,.754,.403,DeNA BayStars,
Kasahara Shotaro,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kato Dai,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Katsumata Atsushi,105,364,342,30,93,17,2,6,132,30,0,4,5,3,10,1,4,67,10,.272,.386,.298,DeNA BayStars,
Kobukata Daichi,87,310,273,31,56,13,2,4,85,28,1,2,3,3,29,0,2,76,4,.205,.311,.283,DeNA BayStars,
Konno Ryuto,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kozono Kenta,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kusano Haruto,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kusumoto Taishi,5,22,16,3,6,2,0,1,11,4,0,0,0,1,5,0,0,2,0,.375,.688,.500,DeNA BayStars,
Kuwahara Masayuki,2,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,.000,.000,.500,DeNA BayStars,
Kyoda Yota,17,71,67,6,18,0,0,1,21,8,0,0,1,1,2,0,0,10,4,.269,.313,.286,DeNA BayStars,
Kyoyama Masaya,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Maeda Yamato,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,DeNA BayStars,
Marcelino Hansel,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mashiko Kyosuke,70,179,157,13,39,10,0,0,49,16,1,0,1,1,17,0,3,43,4,.248,.312,.331,DeNA BayStars,
Matsumoto Ryunosuke,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Matsuo Shion,104,376,343,34,95,20,2,7,140,51,6,1,3,8,16,0,6,33,7,.277,.408,.314,DeNA BayStars,
Mishima Kazuki,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miura Ginji,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyagi Daita,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyaguni Ryosuke,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyazaki Toshiro,2,3,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.500,.500,.667,DeNA BayStars,
Mori Keito,57,241,217,30,54,8,3,2,74,21,9,5,2,1,20,0,1,50,3,.249,.341,.314,DeNA BayStars,
Morihara Kohei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Morishita Ryudai,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Murakawa Nagi,108,371,332,33,93,11,1,0,106,24,29,12,17,1,21,0,0,83,3,.280,.319,.322,DeNA BayStars,
Nakagawa Koh,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nishimaki Kenji,100,370,310,46,77,12,6,2,107,23,16,5,7,1,48,0,4,59,3,.248,.345,.355,DeNA BayStars,
Nishiura Naomichi,15,58,53,4,9,2,1,0,13,3,0,0,1,0,3,1,1,15,2,.170,.245,.228,DeNA BayStars,
Ohashi Takeru,81,190,155,25,35,3,2,0,42,13,11,7,6,2,24,0,3,50,0,.226,.271,.337,DeNA BayStars,
Ohnuki Shinichi,15,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Ohta Taishi,8,34,30,3,12,2,0,1,17,6,0,0,0,1,3,0,0,6,2,.400,.567,.441,DeNA BayStars,
Sakaguchi Kousuke,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakurai Shuto,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Soto Neftali,9,34,32,1,7,2,0,0,9,1,0,0,0,0,1,0,1,7,1,.219,.281,.265,DeNA BayStars,
Suzuki Ren,71,189,173,12,37,11,0,1,51,11,0,0,6,0,9,0,1,40,7,.214,.295,.257,DeNA BayStars,
Taira Kentaro,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takada Takuto,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tanaka Kenjiro,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tanaka Shunta,103,290,235,33,57,8,0,0,65,20,11,4,11,2,41,0,1,59,9,.243,.277,.355,DeNA BayStars,
Tobashira Yasutaka,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,DeNA BayStars,
Tokuyama Souma,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Watanabe Aki,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Wendelken J.B.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamamoto Yuudai,1,5,3,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,.667,.667,.800,DeNA BayStars,
Yamasaki Yasuaki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yoshino Teruki,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Aizawa Hakuto,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,Yomiuri Giants,
