Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Hosokawa Ryohei,21,8,85.1,6.0,90.5,2.6,3.4,,0.0,0.3,,,Nipponham Fighters,PL
Hosokawa Ryohei,21,9,4.2,0.3,82.1,0.3,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Hosokawa Ryohei,21,DH,3.0,,,,,,,0.0,,,Nipponham Fighters,PL
Kadowaki Makoto,22,4,65.0,-1.2,-23.8,-1.5,,0.1,0.3,0.2,,,Yomiuri Giants,CL
Kadowaki Makoto,22,5,309.0,9.1,37.9,6.8,,0.5,1.8,-1.2,,,Yomiuri Giants,CL
Kadowaki Makoto,22,6,431.0,4.9,14.6,2.1,,1.1,1.8,3.5,,,Yomiuri Giants,CL
Ohta Hikaru,26,2,626.0,1.3,2.7,,1.5,,-0.2,9.0,-11.6,-0.1,Rakuten Eagles,PL
Ikeda Raito,23,3,145.1,3.4,30.1,2.4,,0.3,0.8,-1.6,,,Lotte Marines,PL
Ikeda Raito,23,4,22.0,0.6,35.1,0.7,,-0.1,0.1,0.1,,,Lotte Marines,PL
Ikeda Raito,23,5,46.0,-0.7,-19.6,-1.2,,0.0,0.5,-0.2,,,Lotte Marines,PL
Ikeda Raito,23,DH,1.0,,,,,,,0.0,,,Lotte Marines,PL
Hasegawa Shinya,21,8,430.0,-5.8,-17.4,-5.3,-0.5,,0.0,1.4,,,Seibu Lions,PL
Hasegawa Shinya,21,9,41.0,0.3,9.4,0.2,0.1,,0.0,-0.2,,,Seibu Lions,PL
Hasegawa Shinya,21,DH,1.0,,,,,,,0.0,,,Seibu Lions,PL
Sawai Ren,23,7,67.0,2.9,55.7,2.8,0.1,,0.0,-0.6,,,Yakult Swallows,CL
Shibata Tatsuhiro,29,4,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,DeNA BayStars,CL
Shibata Tatsuhiro,29,5,167.0,1.4,10.8,1.1,,0.4,0.0,-0.6,,,DeNA BayStars,CL
Shibata Tatsuhiro,29,6,68.1,0.1,1.9,-0.9,,0.5,0.5,0.6,,,DeNA BayStars,CL
Tomosugi Atsuki,22,6,428.1,0.8,2.4,1.0,,-0.2,0.0,3.5,,,Lotte Marines,PL
Tomosugi Atsuki,22,DH,5.0,,,,,,,-0.1,,,Lotte Marines,PL
Shimizu Yushi,27,2,155.2,-2.5,-20.7,,-2.1,,-0.4,2.2,-1.5,0.5,Nipponham Fighters,PL
Shimizu Yushi,27,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Nakamura Takahiro,23,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Nakamura Takahiro,23,9,69.0,-1.5,-28.0,-0.9,-0.6,,0.0,-0.3,,,Hiroshima Carp,CL
Satoh Ryusei,26,3,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,Seibu Lions,PL
Satoh Ryusei,26,4,40.0,-0.7,-22.5,-0.3,,0.2,-0.6,0.1,,,Seibu Lions,PL
Satoh Ryusei,26,5,519.2,4.2,10.4,6.7,,0.1,-2.7,-2.0,,,Seibu Lions,PL
Satoh Ryusei,26,DH,8.0,,,,,,,-0.1,,,Seibu Lions,PL
Wakabayashi Gakuto,25,7,68.0,0.6,11.4,1.0,-0.5,,0.0,-0.6,,,Seibu Lions,PL
Wakabayashi Gakuto,25,8,106.0,-1.7,-20.6,-1.1,-0.6,,0.0,0.4,,,Seibu Lions,PL
Wakabayashi Gakuto,25,9,55.0,-2.6,-60.8,-2.4,-0.2,,0.0,-0.2,,,Seibu Lions,PL
Wakabayashi Gakuto,25,DH,4.2,,,,,,,-0.1,,,Seibu Lions,PL
Chino Naoto,24,3,39.2,0.2,6.5,0.1,,-0.1,0.2,-0.4,,,DeNA BayStars,CL
Chino Naoto,24,5,24.0,0.9,48.3,0.7,,-0.2,0.4,-0.1,,,DeNA BayStars,CL
Chino Naoto,24,6,31.0,-2.1,-87.2,-1.8,,0.2,-0.6,0.3,,,DeNA BayStars,CL
Chino Naoto,24,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,DeNA BayStars,CL
Brinson Lewis,29,8,627.2,-8.5,-17.4,-5.9,-2.7,,0.1,2.1,,,Yomiuri Giants,CL
Nishida Akihisa,31,2,4.0,-0.3,-96.5,,-0.4,,0.0,0.1,-0.2,0.0,Yakult Swallows,CL
Nishida Akihisa,31,3,2.0,0.0,0.0,-0.1,,0.0,0.0,0.0,,,Yakult Swallows,CL
Hanson Alen,30,4,61.0,0.6,12.7,0.7,,-0.3,0.2,0.2,,,Nipponham Fighters,PL
Hanson Alen,30,6,53.0,-2.0,-48.6,-1.0,,0.2,-1.2,0.4,,,Nipponham Fighters,PL
Hanson Alen,30,DH,60.0,,,,,,,-0.7,,,Nipponham Fighters,PL
Kamikawabata Daigo,26,4,159.1,1.7,13.7,1.6,,0.0,0.1,0.4,,,Nipponham Fighters,PL
Kamikawabata Daigo,26,6,643.1,-1.3,-2.6,-1.8,,1.2,-0.6,5.2,,,Nipponham Fighters,PL
Kamikawabata Daigo,26,DH,4.0,,,,,,,0.0,,,Nipponham Fighters,PL
Hirooka Taishi,26,3,16.0,-1.5,-120.7,-1.5,,0.0,0.0,-0.2,,,ORIX Buffaloes,PL
Hirooka Taishi,26,4,16.0,0.6,48.3,0.7,,-0.1,0.1,0.0,,,ORIX Buffaloes,PL
Hirooka Taishi,26,5,71.2,-0.1,-1.8,0.4,,-0.2,-0.3,-0.3,,,ORIX Buffaloes,PL
Hirooka Taishi,26,7,22.0,2.1,122.8,1.7,0.3,,0.0,-0.2,,,ORIX Buffaloes,PL
Hirooka Taishi,26,8,28.0,-1.6,-73.5,-2.2,0.6,,0.0,0.1,,,ORIX Buffaloes,PL
Hirooka Taishi,26,9,54.0,0.9,21.4,-0.2,1.0,,0.0,-0.2,,,ORIX Buffaloes,PL
Hirooka Taishi,26,DH,3.1,,,,,,,0.0,,,ORIX Buffaloes,PL
Mitsumata Taiki,31,3,5.0,0.2,51.5,0.2,,0.0,0.0,-0.1,,,Yakult Swallows,CL
Mitsumata Taiki,31,4,19.0,0.0,0.0,-0.3,,0.2,0.1,0.1,,,Yakult Swallows,CL
Mitsumata Taiki,31,5,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yakult Swallows,CL
Mitsumata Taiki,31,6,6.0,-0.3,-64.4,-0.2,,-0.1,0.0,0.0,,,Yakult Swallows,CL
Katoh Gosuke,28,3,167.1,-1.0,-7.7,-1.6,,0.0,0.6,-1.9,,,Nipponham Fighters,PL
Katoh Gosuke,28,4,217.0,-3.0,-17.8,-4.7,,1.5,0.3,0.6,,,Nipponham Fighters,PL
Katoh Gosuke,28,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Katoh Gosuke,28,DH,47.0,,,,,,,-0.6,,,Nipponham Fighters,PL
Tsuge Sena,26,2,379.0,0.9,3.1,,0.6,,0.3,5.4,-3.6,0.4,Seibu Lions,PL
Hagio Masaya,22,7,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Hagio Masaya,22,8,20.0,-0.7,-45.0,-1.0,0.3,,0.0,0.1,,,Yomiuri Giants,CL
Hagio Masaya,22,9,3.0,0.3,128.7,0.3,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Chatani Kenta,25,3,245.0,0.1,0.5,-0.1,,0.1,0.1,-2.7,,,Lotte Marines,PL
Chatani Kenta,25,4,52.0,0.7,17.3,0.7,,-0.1,0.1,0.1,,,Lotte Marines,PL
Chatani Kenta,25,5,33.1,1.2,46.4,0.8,,0.0,0.4,-0.1,,,Lotte Marines,PL
Chatani Kenta,25,6,107.0,2.6,31.3,1.6,,0.2,0.8,0.9,,,Lotte Marines,PL
Maru Yoshihiro,34,7,3.0,-0.6,-257.4,-0.6,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Maru Yoshihiro,34,8,332.2,2.8,10.8,3.7,-1.0,,0.0,1.1,,,Yomiuri Giants,CL
Maru Yoshihiro,34,9,537.1,4.0,9.6,2.2,1.6,,0.2,-2.1,,,Yomiuri Giants,CL
Tanigawara Kenta,26,2,62.0,0.6,12.5,,0.5,,0.1,0.9,1.6,0.3,SoftBank Hawks,PL
Tanigawara Kenta,26,7,26.0,0.5,24.8,0.3,0.1,,0.0,-0.2,,,SoftBank Hawks,PL
Tanigawara Kenta,26,8,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Tanigawara Kenta,26,9,29.0,-0.3,-13.3,-0.6,0.3,,0.0,-0.1,,,SoftBank Hawks,PL
Genda Sosuke,30,6,854.1,9.0,13.6,8.1,,0.1,0.8,7.0,,,Seibu Lions,PL
Genda Sosuke,30,DH,9.0,,,,,,,-0.1,,,Seibu Lions,PL
Yamada Tetsuto,30,4,806.0,-0.1,-0.2,-0.5,,0.3,0.1,2.2,,,Yakult Swallows,CL
Nishikawa Ryoma,28,7,922.2,4.8,6.7,0.5,3.9,,0.4,-8.8,,,Hiroshima Carp,CL
Nishikawa Ryoma,28,8,13.0,1.4,138.6,1.4,-0.1,,0.0,0.0,,,Hiroshima Carp,CL
Fukuda Koki,25,4,65.0,-0.5,-9.9,-1.4,,0.6,0.4,0.2,,,Nipponham Fighters,PL
Fukuda Koki,25,5,74.1,0.3,5.2,-0.2,,0.0,0.5,-0.3,,,Nipponham Fighters,PL
Watanabe Yoshiaki,26,3,55.0,0.4,9.4,0.2,,-0.1,0.2,-0.6,,,Rakuten Eagles,PL
Watanabe Yoshiaki,26,4,8.0,-0.3,-48.3,-0.3,,0.0,0.0,0.0,,,Rakuten Eagles,PL
Watanabe Yoshiaki,26,9,23.0,1.1,61.6,1.1,0.0,,0.0,-0.1,,,Rakuten Eagles,PL
Abe Toshiki,33,3,357.0,0.2,0.7,0.0,,-0.4,0.6,-4.0,,,Rakuten Eagles,PL
Abe Toshiki,33,5,81.0,1.0,15.9,1.9,,0.0,-0.9,-0.3,,,Rakuten Eagles,PL
Abe Toshiki,33,7,97.0,2.4,31.8,2.8,-0.5,,0.1,-0.9,,,Rakuten Eagles,PL
Abe Toshiki,33,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Rakuten Eagles,PL
Gibo Sho,22,4,345.1,-1.2,-4.5,1.4,,-0.6,-2.0,0.9,,,ORIX Buffaloes,PL
Gibo Sho,22,6,41.0,-0.2,-6.3,-0.1,,-0.4,0.2,0.3,,,ORIX Buffaloes,PL
Gibo Sho,22,DH,2.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Itoh Kosuke,23,7,38.1,0.4,13.4,0.5,-0.2,,0.0,-0.4,,,Chunichi Dragons,CL
Itoh Kosuke,23,9,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Chunichi Dragons,CL
Koga Yudai,24,2,199.1,0.4,2.6,,0.8,,-0.4,2.9,4.1,0.1,Yakult Swallows,CL
Sakamoto Hayato,21,5,168.0,0.5,3.8,-1.4,,0.2,1.7,-0.6,,,Yomiuri Giants,CL
Sakamoto Hayato,21,6,719.1,-3.0,-5.4,-2.8,,-1.7,1.5,5.9,,,Yomiuri Giants,CL
Kajiwara Kouki,23,7,6.0,-0.5,-107.2,-0.3,-0.3,,0.0,-0.1,,,DeNA BayStars,CL
Kajiwara Kouki,23,8,26.0,0.4,19.8,0.7,-0.3,,0.0,0.1,,,DeNA BayStars,CL
Kajiwara Kouki,23,9,73.0,-0.5,-8.8,0.6,-1.1,,0.0,-0.3,,,DeNA BayStars,CL
Ohta Taishi,33,9,303.0,0.6,2.5,0.3,0.2,,0.1,-1.2,,,DeNA BayStars,CL
Ohta Taishi,33,DH,2.0,,,,,,,0.0,,,DeNA BayStars,CL
Ukai Kosuke,24,3,3.0,0.4,171.6,0.4,,0.0,0.1,0.0,,,Chunichi Dragons,CL
Ukai Kosuke,24,7,107.0,1.0,12.0,0.9,0.0,,0.1,-1.0,,,Chunichi Dragons,CL
Ukai Kosuke,24,9,20.0,0.5,32.2,0.2,0.3,,0.0,-0.1,,,Chunichi Dragons,CL
Ukai Kosuke,24,DH,25.0,,,,,,,-0.3,,,Chunichi Dragons,CL
Sekine Taiki,28,7,412.2,3.1,9.7,2.7,0.2,,0.2,-3.9,,,DeNA BayStars,CL
Sekine Taiki,28,8,207.2,-0.8,-5.0,-0.7,-0.2,,0.0,0.7,,,DeNA BayStars,CL
Sekine Taiki,28,9,482.0,0.3,0.8,2.6,-1.6,,-0.6,-1.9,,,DeNA BayStars,CL
Kohri Takuya,25,3,12.0,0.2,21.4,0.2,,0.0,0.0,-0.1,,,Nipponham Fighters,PL
Kohri Takuya,25,4,6.0,-0.3,-64.4,-0.3,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Kohri Takuya,25,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Kohri Takuya,25,DH,9.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Bright Kenta,24,7,89.0,1.8,26.0,2.4,-0.7,,0.0,-0.8,,,Chunichi Dragons,CL
Bright Kenta,24,DH,9.0,,,,,,,-0.1,,,Chunichi Dragons,CL
Ishii Kazunari,29,4,183.2,-0.6,-4.2,-0.8,,0.2,0.0,0.5,,,Nipponham Fighters,PL
Ishii Kazunari,29,5,4.0,0.5,160.9,0.4,,0.0,0.1,0.0,,,Nipponham Fighters,PL
Ishii Kazunari,29,DH,25.0,,,,,,,-0.3,,,Nipponham Fighters,PL
Kiyomiya Kotaro,24,3,99.1,1.1,14.3,1.4,,-0.1,-0.2,-1.1,,,Nipponham Fighters,PL
Kiyomiya Kotaro,24,5,753.0,-1.0,-1.7,0.8,,0.1,-2.0,-2.9,,,Nipponham Fighters,PL
Kiyomiya Kotaro,24,DH,8.1,,,,,,,-0.1,,,Nipponham Fighters,PL
Gotoh Shunta,30,7,36.0,2.7,96.5,0.8,1.8,,0.0,-0.3,,,Chunichi Dragons,CL
Gotoh Shunta,30,9,43.0,-0.6,-18.0,-0.3,-0.4,,0.0,-0.2,,,Chunichi Dragons,CL
Shigenobu Shinnosuke,30,7,67.0,0.3,5.8,0.3,0.0,,0.0,-0.6,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,30,8,55.2,1.1,25.4,1.4,-0.3,,0.0,0.2,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,30,9,14.1,-0.5,-45.0,-0.6,0.1,,0.0,-0.1,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,30,DH,2.0,,,,,,,0.0,,,Yomiuri Giants,CL
Nakano Takumu,27,4,1288.0,13.7,13.7,11.7,,3.6,-1.6,3.5,,,Hanshin Tigers,CL
Miya Taisei,20,2,12.0,0.1,10.7,,0.4,,-0.3,0.2,-0.4,0.1,Chunichi Dragons,CL
Umebayashi Yuki,25,2,15.0,-0.2,-17.2,,-0.2,,0.0,0.2,0.0,0.0,Nipponham Fighters,PL
Yamamoto Yuudai,24,2,471.1,2.0,5.5,,2.2,,-0.2,6.7,10.8,0.2,DeNA BayStars,CL
Yamamoto Yuudai,24,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,DeNA BayStars,CL
Asama Daiki,27,3,8.0,-0.3,-48.3,-0.4,,0.0,0.0,-0.1,,,Nipponham Fighters,PL
Asama Daiki,27,8,55.1,0.3,7.0,-0.5,0.8,,0.0,0.2,,,Nipponham Fighters,PL
Asama Daiki,27,9,3.0,-1.1,-471.9,-1.1,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Asama Daiki,27,DH,9.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Okajima Takero,33,7,489.1,7.4,19.5,8.0,-0.9,,0.2,-4.6,,,Rakuten Eagles,PL
Okajima Takero,33,8,102.0,3.7,46.7,3.7,0.0,,0.0,0.3,,,Rakuten Eagles,PL
Okajima Takero,33,9,224.0,1.5,8.6,4.2,-2.0,,-0.7,-0.9,,,Rakuten Eagles,PL
Murabayashi Itsuki,25,3,2.0,-0.2,-128.7,-0.2,,0.0,0.0,0.0,,,Rakuten Eagles,PL
Murabayashi Itsuki,25,4,9.0,-0.2,-28.6,-0.3,,0.1,0.0,0.0,,,Rakuten Eagles,PL
Murabayashi Itsuki,25,5,65.0,2.7,53.5,3.1,,-0.5,0.1,-0.2,,,Rakuten Eagles,PL
Murabayashi Itsuki,25,6,628.2,4.5,9.2,5.8,,0.0,-1.3,5.1,,,Rakuten Eagles,PL
Yano Masaya,24,4,17.0,-0.2,-15.1,-0.3,,0.1,0.0,0.0,,,Hiroshima Carp,CL
Yano Masaya,24,5,6.0,-0.3,-64.4,-0.3,,0.0,0.0,0.0,,,Hiroshima Carp,CL
Yano Masaya,24,6,371.1,3.3,11.4,3.9,,2.0,-2.6,3.0,,,Hiroshima Carp,CL
Yano Masaya,24,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Yano Masaya,24,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Yamanobe Kakeru,29,4,1.0,-0.7,-900.9,0.2,,-0.1,-0.7,0.0,,,Seibu Lions,PL
Yamanobe Kakeru,29,5,61.0,-0.9,-19.0,-1.2,,0.0,0.3,-0.2,,,Seibu Lions,PL
Yamanobe Kakeru,29,7,21.0,-1.1,-67.4,-0.9,-0.2,,0.0,-0.2,,,Seibu Lions,PL
Yamanobe Kakeru,29,DH,20.0,,,,,,,-0.2,,,Seibu Lions,PL
Shimada Kairi,27,7,104.1,-4.5,-55.5,-2.9,-0.8,,-0.8,-1.0,,,Hanshin Tigers,CL
Shimada Kairi,27,8,91.2,-1.0,-14.0,-0.1,-0.9,,0.0,0.3,,,Hanshin Tigers,CL
Shimada Kairi,27,9,136.2,0.1,0.9,0.1,0.0,,0.1,-0.5,,,Hanshin Tigers,CL
Tonosaki Shuta,30,4,1179.0,7.0,7.6,9.2,,-1.3,-0.8,3.2,,,Seibu Lions,PL
Tonosaki Shuta,30,DH,9.0,,,,,,,-0.1,,,Seibu Lions,PL
Kusumoto Taishi,27,7,11.0,0.5,58.5,0.5,0.0,,0.0,-0.1,,,DeNA BayStars,CL
Kusumoto Taishi,27,9,227.1,-4.2,-23.8,-6.3,2.0,,0.1,-0.9,,,DeNA BayStars,CL
Hatsuki Ryutaro,23,4,88.0,-0.3,-4.4,-0.7,,0.0,0.4,0.2,,,Hiroshima Carp,CL
Hatsuki Ryutaro,23,5,2.0,-0.3,-193.0,-0.3,,0.0,0.0,0.0,,,Hiroshima Carp,CL
Hatsuki Ryutaro,23,DH,1.0,,,,,,,0.0,,,Hiroshima Carp,CL
Morishita Shota,22,7,41.0,-3.0,-94.2,-2.9,-0.1,,0.0,-0.4,,,Hanshin Tigers,CL
Morishita Shota,22,8,39.0,-0.5,-16.5,0.0,-0.5,,0.0,0.1,,,Hanshin Tigers,CL
Morishita Shota,22,9,674.2,-1.6,-3.1,-0.7,-1.2,,0.3,-2.7,,,Hanshin Tigers,CL
Fujioka Yudai,29,6,747.2,-5.5,-9.5,-8.3,,1.5,1.3,6.1,,,Lotte Marines,PL
Fujita Kazuya,40,3,3.0,-0.2,-85.8,-0.2,,0.0,0.0,0.0,,,DeNA BayStars,CL
Fujita Kazuya,40,5,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,DeNA BayStars,CL
Fujita Kazuya,40,6,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,,,DeNA BayStars,CL
Soto Neftali,34,3,823.2,1.7,2.7,0.8,,-0.2,1.0,-9.2,,,DeNA BayStars,CL
Gunji Yuya,25,2,40.0,0.0,0.0,,0.0,,0.0,0.6,1.1,-0.4,Nipponham Fighters,PL
Gunji Yuya,25,3,125.0,-1.0,-10.3,-0.8,,-0.1,-0.2,-1.4,,,Nipponham Fighters,PL
Gunji Yuya,25,4,5.0,-0.2,-51.5,-0.2,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Gunji Yuya,25,7,24.0,-0.7,-37.5,-0.5,-0.2,,0.0,-0.2,,,Nipponham Fighters,PL
Gunji Yuya,25,DH,167.1,,,,,,,-2.0,,,Nipponham Fighters,PL
Uemoto Takashi,32,4,83.0,0.8,12.4,1.7,,-0.6,-0.3,0.2,,,Hiroshima Carp,CL
Uemoto Takashi,32,5,108.0,-0.7,-8.3,0.1,,-0.4,-0.4,-0.4,,,Hiroshima Carp,CL
Uemoto Takashi,32,6,245.1,-2.7,-14.2,-0.9,,-0.2,-1.5,2.0,,,Hiroshima Carp,CL
Uemoto Takashi,32,7,42.0,1.2,36.8,1.1,0.1,,0.0,-0.4,,,Hiroshima Carp,CL
Uemoto Takashi,32,8,74.2,-1.2,-20.7,-1.0,-0.2,,0.0,0.2,,,Hiroshima Carp,CL
Uemoto Takashi,32,9,18.0,1.4,100.1,1.5,-0.2,,0.0,-0.1,,,Hiroshima Carp,CL
Masuda Daiki,29,4,8.2,0.2,29.6,0.1,,0.1,0.0,0.0,,,Yomiuri Giants,CL
Masuda Daiki,29,5,5.1,0.5,121.4,0.4,,0.0,0.1,0.0,,,Yomiuri Giants,CL
Masuda Daiki,29,7,19.0,0.5,33.9,0.5,0.0,,0.0,-0.2,,,Yomiuri Giants,CL
Masuda Daiki,29,8,16.0,-1.1,-88.5,-1.0,-0.2,,0.0,0.1,,,Yomiuri Giants,CL
Masuda Daiki,29,9,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Kishi Junichiro,26,7,114.0,3.0,33.9,2.7,0.2,,0.1,-1.1,,,Seibu Lions,PL
Kishi Junichiro,26,8,184.0,1.5,10.5,0.3,1.2,,0.0,0.6,,,Seibu Lions,PL
Kishi Junichiro,26,9,131.2,-4.9,-47.9,-4.5,-0.5,,0.0,-0.5,,,Seibu Lions,PL
Kishi Junichiro,26,DH,2.0,,,,,,,0.0,,,Seibu Lions,PL
Ebina Tatsuo,25,7,6.2,-0.5,-96.0,-0.3,-0.2,,0.0,-0.1,,,DeNA BayStars,CL
Ebina Tatsuo,25,8,37.0,0.5,17.4,0.5,0.0,,0.0,0.1,,,DeNA BayStars,CL
Ebina Tatsuo,25,9,60.0,-2.2,-47.2,-1.6,-0.7,,0.0,-0.2,,,DeNA BayStars,CL
Watanabe Daiki,26,9,6.0,0.5,107.2,0.5,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Nomura Isami,26,4,59.1,0.8,17.4,0.5,,0.1,0.2,0.2,,,SoftBank Hawks,PL
Nomura Isami,26,5,113.2,0.7,7.9,1.4,,-0.8,0.1,-0.4,,,SoftBank Hawks,PL
Nomura Isami,26,6,29.2,-0.2,-8.7,-0.4,,0.0,0.2,0.2,,,SoftBank Hawks,PL
Nomura Isami,26,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Nomura Isami,26,DH,9.0,,,,,,,-0.1,,,SoftBank Hawks,PL
Viciedo Dayan,34,3,725.2,-1.0,-1.8,-0.9,,-0.2,0.1,-8.1,,,Chunichi Dragons,CL
Kuwahara Masayuki,29,8,995.2,6.7,8.7,-1.7,8.3,,0.1,3.3,,,DeNA BayStars,CL
Nakamura Shosei,24,8,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Nakamura Shosei,24,9,14.0,0.4,36.8,0.2,0.2,,0.0,-0.1,,,Hiroshima Carp,CL
Satoh Toshiya,25,2,542.0,-0.3,-0.7,,-0.4,,0.2,7.8,2.6,-0.5,Lotte Marines,PL
Satoh Toshiya,25,3,62.0,-1.5,-31.1,-1.3,,0.2,-0.5,-0.7,,,Lotte Marines,PL
Satoh Toshiya,25,DH,11.0,,,,,,,-0.1,,,Lotte Marines,PL
Hiruma Takuya,22,7,41.0,2.9,91.0,2.9,0.0,,0.0,-0.4,,,Seibu Lions,PL
Hiruma Takuya,22,9,436.2,0.2,0.6,0.0,0.0,,0.2,-1.7,,,Seibu Lions,PL
Muramatsu Kaito,22,4,461.1,7.0,19.5,6.9,,1.0,-0.9,1.2,,,Chunichi Dragons,CL
Muramatsu Kaito,22,6,225.0,-2.6,-14.9,-1.1,,0.0,-1.6,1.8,,,Chunichi Dragons,CL
Higuchi Seishu,24,4,5.0,-0.1,-25.7,-0.1,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Higuchi Seishu,24,9,1.0,0.3,386.1,0.3,0.0,,0.0,0.0,,,Chunichi Dragons,CL
Sugimoto Yutaro,32,7,614.1,-14.5,-30.4,-12.5,-2.3,,0.3,-5.8,,,ORIX Buffaloes,PL
Sugimoto Yutaro,32,9,8.0,-0.7,-112.6,-0.6,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Sugimoto Yutaro,32,DH,143.0,,,,,,,-1.7,,,ORIX Buffaloes,PL
Hirano Yamato,21,7,7.0,-0.6,-110.3,-0.6,0.0,,0.0,-0.1,,,ORIX Buffaloes,PL
Wu Nien-Ting,30,3,50.1,-0.6,-15.4,0.7,,-0.1,-1.1,-0.6,,,Seibu Lions,PL
Wu Nien-Ting,30,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Seibu Lions,PL
Wu Nien-Ting,30,5,161.0,-1.2,-9.6,-1.6,,-0.2,0.6,-0.6,,,Seibu Lions,PL
Wu Nien-Ting,30,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Seibu Lions,PL
Wu Nien-Ting,30,DH,1.0,,,,,,,0.0,,,Seibu Lions,PL
Yamada Haruka,26,3,11.0,0.2,23.4,0.2,,0.0,0.0,-0.1,,,Nipponham Fighters,PL
Yamada Haruka,26,4,36.0,-0.4,-14.3,0.5,,-0.4,-0.5,0.1,,,Nipponham Fighters,PL
Yamada Haruka,26,5,2.1,-0.3,-167.9,-0.3,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Yamada Haruka,26,6,75.2,-2.9,-49.3,-1.8,,0.1,-1.2,0.6,,,Nipponham Fighters,PL
Watanabe Haruto,23,7,88.0,1.7,24.9,0.6,1.0,,0.0,-0.8,,,ORIX Buffaloes,PL
Watanabe Haruto,23,8,13.0,0.8,79.2,0.7,0.1,,0.0,0.0,,,ORIX Buffaloes,PL
Watanabe Haruto,23,9,24.0,0.7,37.5,0.8,-0.1,,0.0,-0.1,,,ORIX Buffaloes,PL
Watanabe Haruto,23,DH,1.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Hayashi Takuma,22,4,11.0,-1.0,-117.0,-0.6,,-0.4,0.0,0.0,,,DeNA BayStars,CL
Hayashi Takuma,22,5,134.0,-1.1,-10.6,0.8,,-0.2,-1.7,-0.5,,,DeNA BayStars,CL
Hayashi Takuma,22,6,176.1,-1.2,-8.8,-1.5,,0.1,0.2,1.4,,,DeNA BayStars,CL
Kakinuma Tomoya,30,2,97.0,0.2,2.7,,0.0,,0.2,1.4,-1.6,0.1,Lotte Marines,PL
Ohmori Minoru,26,7,83.1,0.1,1.5,0.3,0.6,,-0.8,-0.8,,,Hiroshima Carp,CL
Ohmori Minoru,26,8,65.2,-3.8,-74.4,-3.9,0.1,,0.0,0.2,,,Hiroshima Carp,CL
Ohmori Minoru,26,9,24.2,0.7,36.5,0.9,-0.3,,0.0,-0.1,,,Hiroshima Carp,CL
Matsubara Seiya,28,7,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Matsubara Seiya,28,8,11.0,-0.1,-11.7,-0.1,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Matsubara Seiya,28,9,17.0,-1.2,-90.8,-1.2,0.0,,0.0,-0.1,,,Yomiuri Giants,CL
Mune Yuma,27,5,1018.1,-6.7,-8.5,-7.9,,-0.3,1.5,-3.9,,,ORIX Buffaloes,PL
