                     Player    G   PA   AB   R   H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K                Team League
101        Morishita Masato    1    1    1   0   0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%   0.0%            Hiroshima Carp     WL
102           Nagai Atsushi   60   89   82  18  17   5   3   0   28    4   1   1   0   0   20   6    0   1    2  0.207  0.270  0.341  0.611    76  0.134  0.274   29.2%   22.5%   6.7%  0.30      Hiroshima Carp     WL
103         Nakagami Takuto   53  116  108   6  16   2   1   1   23    8   0   0   3   1   34   4    0   0    2  0.148  0.177  0.213  0.390    11  0.065  0.203   33.6%   29.3%   3.4%  0.12      Hiroshima Carp     WL
104         Nakamura Kyohei   16    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%  0.00      Hiroshima Carp     WL
105         Nakamura Shosei   47  189  175  21  39  11   1   4   64   18   5   0   0   1   35  13    0   0    4  0.223  0.275  0.366  0.641    84  0.143  0.255   27.5%   18.5%   6.9%  0.37      Hiroshima Carp     WL
106           Nakamura Yuta   16   15   14   1   2   0   0   0    2    0   0   0   0   0    4   1    0   0    1  0.143  0.200  0.143  0.343    -1  0.000  0.200   33.3%   26.7%   6.7%  0.25      Hiroshima Carp     WL
110     Neverauskas Dovydas   14    7    7   1   1   0   0   0    1    0   0   0   0   0    5   0    0   0    0  0.143  0.143  0.143  0.286   -18  0.000  0.500   71.4%   71.4%   0.0%  0.00      Hiroshima Carp     WL
111           Nirasawa Yuya   74  278  255  23  65  13   1   4   92   17   1   0   5   3   35  14    0   1    8  0.255  0.293  0.361  0.654    88  0.106  0.279   19.1%   12.6%   5.0%  0.40      Hiroshima Carp     WL
112          Noma Takayoshi    7   26   23   3   4   1   0   0    5    1   1   0   0   0    4   3    0   0    2  0.174  0.269  0.217  0.486    41  0.043  0.211   26.9%   15.4%  11.5%  0.75      Hiroshima Carp     WL
113           Nomura Yusuke   12    8    7   0   1   0   0   0    1    0   0   0   1   0    1   0    0   0    0  0.143  0.143  0.143  0.286   -18  0.000  0.167   12.5%   12.5%   0.0%  0.00      Hiroshima Carp     WL
114          Ohmichi Haruki    7    2    2   0   0   0   0   0    0    0   0   0   0   0    2   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%  0.00      Hiroshima Carp     WL
115           Ohmori Minoru   34  146  136  12  41   3   4   0   52    5   7   4   3   1   32   6    0   0    0  0.301  0.329  0.382  0.711   105  0.081  0.390   26.0%   21.9%   4.1%  0.19      Hiroshima Carp     WL
116           Ohsera Daichi    1    1    0   0   0   0   0   0    0    0   0   0   1   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000           0.0%    0.0%   0.0%            Hiroshima Carp     WL
117           Okada Akitake   11    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%  0.00      Hiroshima Carp     WL
118          Sakakura Shogo    1    4    4   0   1   0   0   0    1    0   0   0   0   0    1   0    0   0    0  0.250  0.250  0.250  0.500    44  0.000  0.333   25.0%   25.0%   0.0%  0.00      Hiroshima Carp     WL
120            Scott Tayler    7    5    4   1   1   1   0   0    2    1   0   0   1   0    2   0    0   0    0  0.250  0.250  0.500  0.750   112  0.250  0.500   40.0%   40.0%   0.0%  0.00      Hiroshima Carp     WL
122          Shirahama Yuta   26    3    2   0   0   0   0   0    0    0   0   0   1   0    1   0    0   0    1  0.000  0.000  0.000  0.000  -102  0.000  0.000   33.3%   33.3%   0.0%  0.00      Hiroshima Carp     WL
123             Shozui Yuya   70  270  249  33  73  11   1  11  119   40   4   0   0   1   51  19    0   1    7  0.293  0.344  0.478  0.822   136  0.185  0.330   30.0%   18.9%   7.0%  0.37      Hiroshima Carp     WL
124             Sone Kaisei   16   27   26   4   7   0   0   0    7    2   2   1   1   0    6   0    0   0    0  0.269  0.269  0.269  0.538    55  0.000  0.350   22.2%   22.2%   0.0%  0.00      Hiroshima Carp     WL
125            Suzuki Seiya    2    5    4   0   1   0   0   0    1    0   0   0   0   0    1   1    0   0    0  0.250  0.400  0.250  0.650    91  0.000  0.333   40.0%   20.0%  20.0%  1.00      Hiroshima Carp     WL
126        Takahashi Hiroki   61  147  130  10  23   7   0   3   39   19   0   0   0   0   23  16    0   1    3  0.177  0.272  0.300  0.572    64  0.123  0.192   28.6%   15.6%  10.9%  0.70      Hiroshima Carp     WL
127         Takahashi Kouya    5    6    4   1   1   0   0   1    4    2   0   0   1   0    2   1    0   0    0  0.250  0.400  1.000  1.400   295  0.750  0.000   66.7%   33.3%  16.7%  0.50      Hiroshima Carp     WL
129          Tamamura Shogo    3    7    5   0   0   0   0   0    0    0   0   0   2   0    3   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000   42.9%   42.9%   0.0%  0.00      Hiroshima Carp     WL
130           Tanaka Kosuke    1    4    3   2   1   0   0   0    1    1   1   0   0   0    0   1    0   0    0  0.333  0.500  0.333  0.833   145  0.000  0.333   25.0%    0.0%  25.0%  1.00      Hiroshima Carp     WL
133           Tokoda Hiroki   10    8    6   0   1   0   0   0    1    0   0   0   2   0    4   0    0   0    0  0.167  0.167  0.167  0.334    -4  0.000  0.500   50.0%   50.0%   0.0%  0.00      Hiroshima Carp     WL
134          Uemoto Takashi   10   27   21   3   8   3   0   0   11    1   0   1   1   0    6   4    0   1    2  0.381  0.500  0.524  1.024   197  0.143  0.533   37.0%   22.2%  14.8%  0.67      Hiroshima Carp     WL
135              Ugusa Koki   53  217  199  24  51   8   5   6   87   26   5   5   1   0   42  12    0   5    4  0.256  0.315  0.437  0.752   115  0.181  0.298   27.6%   19.4%   5.5%  0.29      Hiroshima Carp     WL
137           Yabuta Kazuki   14    5    4   2   1   0   0   0    1    0   0   0   1   0    0   0    0   0    1  0.250  0.250  0.250  0.500    44  0.000  0.250    0.0%    0.0%   0.0%            Hiroshima Carp     WL
139             Yano Masaya   69  237  197  21  41   3   3   1   53   16   9   6   8   2   50  28    0   2    5  0.208  0.310  0.269  0.579    68  0.061  0.270   33.3%   21.1%  11.8%  0.56      Hiroshima Carp     WL
140           Yasaki Takuya   14   11   10   0   2   0   0   0    2    1   0   0   1   0    4   0    0   0    0  0.200  0.200  0.200  0.400    15  0.000  0.333   36.4%   36.4%   0.0%  0.00      Hiroshima Carp     WL
143            Azuma Junpei   64  183  163  11  25  10   0   1   38   10   1   2   5   3   64   9    0   3    1  0.153  0.208  0.233  0.441    27  0.080  0.238   40.4%   35.0%   4.9%  0.14       DeNA BayStars     EL
145             Chino Naoto   36  143  129  19  36  10   1   2   54   15   2   3   1   1   34  12    1   0    3  0.279  0.338  0.419  0.757   120  0.140  0.362   33.6%   23.8%   8.4%  0.35       DeNA BayStars     EL
146            Cordero Remy   20    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
147         Cordero Starlin   12    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
148       De La Rosa Frandy   77  203  190  20  38   8   1   2   54   14   1   2   0   1   67  10    0   2    4  0.200  0.246  0.284  0.530    53  0.084  0.295   38.9%   33.0%   4.9%  0.15       DeNA BayStars     EL
150            Ebina Tatsuo   69  283  244  52  75  16   2   9  122   39  18   7   1   4   68  24    0  10    3  0.307  0.387  0.500  0.887   159  0.193  0.386   35.7%   24.0%   8.5%  0.35       DeNA BayStars     EL
154          Hosokawa Seiya   56  220  186  38  52   9   0  16  109   32   2   3   0   2   39  28    0   4    3  0.280  0.382  0.586  0.968   181  0.306  0.271   37.7%   17.7%  12.7%  0.72       DeNA BayStars     EL
158             Irie Taisei    3    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
160            Ishida Kenta   11    1    1   0   1   0   0   0    1    0   0   0   0   0    0   0    0   0    0  1.000  1.000  1.000  2.000   495  0.000  1.000    0.0%    0.0%   0.0%             DeNA BayStars     EL
162             Itoh Hikaru    4   11    9   2   3   1   0   0    4    2   0   0   0   0    0   2    0   0    0  0.333  0.455  0.444  0.899   165  0.111  0.333   18.2%    0.0%  18.2%  1.00       DeNA BayStars     EL
163             Itoh Yukiya   80  316  284  38  65  13   0  10  108   38   8   1   0   6   57  25    0   1    6  0.229  0.288  0.380  0.668    94  0.151  0.247   29.1%   18.0%   7.9%  0.44       DeNA BayStars     EL
165         Kamizato Kazuki   19   70   53  10  16   5   3   1   30    9   2   3   0   0   11  17    1   0    1  0.302  0.471  0.566  1.037   204  0.264  0.366   41.4%   15.7%  24.3%  1.55       DeNA BayStars     EL
166          Kasai Takamasa   23    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
169            Kazahari Ren   21    1    1   0   1   1   0   0    2    0   0   0   0   0    0   0    0   0    0  1.000  1.000  2.000  3.000   775  1.000  1.000    0.0%    0.0%   0.0%             DeNA BayStars     EL
170         Kobukata Daichi  100  363  316  28  68  15   1   4   97   43   2   3   1   3  108  39    0   4   14  0.215  0.307  0.307  0.614    80  0.092  0.309   41.6%   29.8%  10.7%  0.36       DeNA BayStars     EL
172      Kuramoto Toshihiko   24   78   70   8  17   2   0   0   19    3   1   0   0   0   14   7    0   1    3  0.243  0.321  0.271  0.592    74  0.028  0.304   26.9%   17.9%   9.0%  0.50       DeNA BayStars     EL
173         Kusumoto Taishi   42  166  131  18  34   9   2   5   62   25  10   0   2   2   19  27    0   4    2  0.260  0.396  0.473  0.869   154  0.213  0.266   30.7%   11.4%  16.3%  1.42       DeNA BayStars     EL
174          Kyoyama Masaya   11    3    3   0   1   0   0   0    1    0   0   0   0   0    2   0    0   0    0  0.333  0.333  0.333  0.666    95  0.000  1.000   66.7%   66.7%   0.0%  0.00       DeNA BayStars     EL
175              Maki Shugo    1    3    3   0   0   0   0   0    0    0   0   0   0   0    0   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000  0.000    0.0%    0.0%   0.0%             DeNA BayStars     EL
176         Mashiko Kyosuke   72  240  213  23  50   8   2   6   80   26   1   5   2   2   68  22    0   1    4  0.235  0.307  0.376  0.683    98  0.141  0.312   40.0%   28.3%   9.2%  0.32       DeNA BayStars     EL
179            Minei Hiroki   29  102   92   9  26   5   1   3   42    9   1   0   3   1   17   6    0   0    2  0.283  0.323  0.457  0.780   127  0.174  0.315   25.5%   16.7%   5.9%  0.35       DeNA BayStars     EL
181        Miyaguni Ryosuke   20    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
182         Miyamoto Shumei   55  199  170  27  42   5   1   2   55   21  20   7   7   2   35  18    0   2    1  0.247  0.323  0.324  0.647    89  0.077  0.296   27.6%   17.6%   9.0%  0.51       DeNA BayStars     EL
183              Mori Keito   69  297  271  36  69   7   3   6  100   29  16   8   5   2   74  17    0   2    3  0.255  0.301  0.369  0.670    95  0.114  0.326   32.7%   24.9%   5.7%  0.23       DeNA BayStars     EL
184              Mutoh Yuta   30    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
186           Nakai Daisuke   39  115  101   8  28   7   0   1   38   13   1   1   1   2   35  10    0   1    2  0.277  0.342  0.376  0.718   110  0.099  0.403   40.0%   30.4%   8.7%  0.29       DeNA BayStars     EL
188            Otosaka Tomo   65  251  211  33  54   8   1   3   73   17   3   3   3   0   32  33    0   4    6  0.256  0.367  0.346  0.713   110  0.090  0.290   27.1%   12.7%  13.1%  1.03       DeNA BayStars     EL
190         Romero Fernando    9    2    2   0   0   0   0   0    0    0   0   0   0   0    2   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
195            Sekine Taiki   14   56   48   5  13   4   1   1   22    8   4   2   1   2    7   5    0   0    0  0.271  0.327  0.458  0.785   128  0.187  0.286   23.2%   12.5%   8.9%  0.71       DeNA BayStars     EL
197       Shibata Tatsuhiro    8   29   27   4   7   0   0   0    7    2   0   0   0   0    7   2    0   0    0  0.259  0.310  0.259  0.569    67  0.000  0.350   31.0%   24.1%   6.9%  0.29       DeNA BayStars     EL
198          Shindoh Takuya   29    1    1   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000         100.0%  100.0%   0.0%  0.00       DeNA BayStars     EL
202           Takajoh Shuto   23   56   47   7  11   0   0   0   11    3   0   0   0   1   15   5    0   3    1  0.234  0.339  0.234  0.573    69  0.000  0.333   35.7%   26.8%   8.9%  0.33       DeNA BayStars     EL
203           Tanabe Hayato   96  314  276  30  51  12   0   2   69   26   1   2   9   3   80  25    0   1    8  0.185  0.252  0.250  0.502    46  0.065  0.249   34.1%   25.5%   8.0%  0.31       DeNA BayStars     EL
204          Tanaka Kenjiro   37    2    2   0   0   0   0   0    0    0   0   0   0   0    1   0    0   0    0  0.000  0.000  0.000  0.000  -105  0.000  0.000   50.0%   50.0%   0.0%  0.00       DeNA BayStars     EL
205           Tanaka Shunta   20   71   60  10  23   4   1   0   29    7   2   4   0   0   12  11    1   0    1  0.383  0.479  0.483  0.962   183  0.100  0.479   32.4%   16.9%  15.5%  0.92       DeNA BayStars     EL
206      Tobashira Yasutaka   33  111  102   5  25   3   1   0   30   15   0   0   0   0   10   9    0   0    2  0.245  0.306  0.294  0.600    75  0.049  0.272   17.1%    9.0%   8.1%  0.90       DeNA BayStars     EL
207         Yamamoto Yuudai   24   82   76   7  17   3   0   0   20    4   0   0   0   0   16   6    0   0    1  0.224  0.280  0.263  0.543    59  0.039  0.283   26.8%   19.5%   7.3%  0.38       DeNA BayStars     EL
208         Yamashita Kouki   48  175  161  17  43  12   0   2   61   25   1   0   0   6   19   7    0   1    3  0.267  0.291  0.379  0.670    94  0.112  0.281   16.0%   10.9%   4.0%  0.37       DeNA BayStars     EL
209            Akihiro Yuto   82  302  275  30  63  12   1   8  101   26   3   0   2   0   67  23    0   2   12  0.229  0.293  0.367  0.660    85  0.138  0.275   32.5%   22.2%   7.6%  0.34      Yomiuri Giants     EL
