                 Pitcher   G   W   L  SV  CG  SHO   BF     IP    H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP  ERA+ FIP- kwERA-   Diff    HR%      K%    BB%   K-BB%                Team League
128       Missaki Daniel   3   0   2   0   0    0   63   13.1   17   5  10   6    0   1   1  12  12   8.10   8.56   4.17  1.73    47  191    110  -0.46   7.9%   15.9%   9.5%    6.4%      Yomiuri Giants     EL
129        Nakagawa Kota   2   0   1   0   0    0    8    2.0    2   1   0   0    0   0   0   2   2   9.00  10.11   4.80  1.00    43  226    126  -1.11  12.5%    0.0%   0.0%    0.0%      Yomiuri Giants     EL
130         Naoe Daisuke  10   3   2   0   1    1  186   39.2   50   4  32  17    0   0   0  33  32   7.26   4.59   3.99  1.69    53  103    105   2.67   2.2%   17.2%   9.1%    8.1%      Yomiuri Giants     EL
131         Nogami Ryoma   4   1   2   0   0    0   89   23.2   16   2  24   3    0   0   0   8   8   3.04   3.06   2.44  0.80   126   68     64  -0.02   2.2%   27.0%   3.4%   23.6%      Yomiuri Giants     EL
132        Numata Shohei  27   0   1   1   0    0  126   27.0   29   1  22  15    0   3   0  17  15   5.00   4.46   4.24  1.63    77  100    112   0.54   0.8%   17.5%  11.9%    5.6%      Yomiuri Giants     EL
133           Ohe Ryusei   9   1   0   0   0    0   40    9.2    9   2  14   1    0   1   0   4   4   3.72   4.02   1.55  1.03   103   90     41  -0.30   5.0%   35.0%   2.5%   32.5%      Yomiuri Giants     EL
134             Ohta Ryu   4   1   0   0   0    0   32    7.0    8   1   6   4    0   0   0   7   7   9.00   5.46   4.18  1.71    43  122    110   3.54   3.1%   18.8%  12.5%    6.3%      Yomiuri Giants     EL
135           Ohtake Kan  10   0   2   0   0    0   38    8.2    9   1   7   1    0   0   1   7   7   7.27   3.84   3.22  1.15    53   86     85   3.43   2.6%   18.4%   2.6%   15.8%      Yomiuri Giants     EL
136      Sakurai Toshiki   7   3   1   0   0    0  137   34.0   26   3  23  10    0   0   2  11   9   2.38   4.28   3.85  1.06   161   96    101  -1.90   2.2%   16.8%   7.3%    9.5%      Yomiuri Giants     EL
137        Sanchez Angel   1   0   0   0   0    0   11    3.0    3   0   1   0    0   0   1   0   0   0.00   2.94   3.89  1.00   999   66    102  -2.94   0.0%    9.1%   0.0%    9.1%      Yomiuri Giants     EL
138      Sugano Tomoyuki   1   0   0   0   0    0   16    4.0    3   0   5   2    0   0   0   1   1   2.25   2.61   2.92  1.25   170   58     77  -0.36   0.0%   31.2%  12.5%   18.7%      Yomiuri Giants     EL
139       Takagi Kyosuke   8   0   0   0   0    0   26    6.2    7   0   5   0    0   0   0   2   2   2.70   2.11   2.88  1.05   142   47     76   0.59   0.0%   19.2%   0.0%   19.2%      Yomiuri Giants     EL
140       Takahashi Yuki   1   0   0   0   0    0    9    3.0    0   0   6   0    0   0   0   0   0   0.00  -0.39  -1.87  0.00   999   -9    -49   0.39   0.0%   66.7%   0.0%   66.7%      Yomiuri Giants     EL
141        Tanaka Toyoki   4   0   1   1   0    0   29    7.0   10   1   8   0    0   0   0   4   4   5.14   3.18   2.04  1.43    74   71     54   1.96   3.4%   27.6%   0.0%   27.6%      Yomiuri Giants     EL
142         Tanaka Yudai   3   0   0   0   0    0   14    3.0    4   0   1   1    0   0   0   3   2   6.00   3.94   4.80  1.67    64   88    126   2.06   0.0%    7.1%   7.1%    0.0%      Yomiuri Giants     EL
143       Tanioka Tappei  38   0   1   0   0    0  147   34.2   29   1  37  16    1   1   3   5   5   1.30   3.32   3.37  1.30   294   74     89  -2.02   0.7%   25.2%  10.9%   14.3%      Yomiuri Giants     EL
144         Toda Natsuki  18   8   1   0   0    0  359   87.1   78  10  66  27    0   1   1  37  32   3.30   4.54   3.71  1.20   116  102     98  -1.24   2.8%   18.4%   7.5%   10.9%      Yomiuri Giants     EL
145          Togo Shosei   1   0   0   0   0    0   16    3.0    5   0   5   1    0   0   0   2   2   6.00   1.27   2.30  2.00    64   28     61   4.73   0.0%   31.2%   6.2%   25.0%      Yomiuri Giants     EL
146          Tone Chiaki  15   3   0   1   0    0  149   37.2   25   4  34  16    0   0   4  10  10   2.39   4.46   3.59  1.09   160  100     94  -2.07   2.7%   22.8%  10.7%   12.1%      Yomiuri Giants     EL
147        Vieira Thyago   3   0   0   1   0    0   12    3.0    2   0   4   1    0   0   0   0   0   0.00   1.94   2.30  1.00   999   43     61  -1.94   0.0%   33.3%   8.3%   25.0%      Yomiuri Giants     EL
148      Yamamoto Itsuki  14   2   4   0   0    0  208   43.2   49   5  30  30    0   1   4  33  26   5.36   5.85   4.80  1.81    71  131    126  -0.49   2.4%   14.4%  14.4%    0.0%      Yomiuri Giants     EL
149      Yamasaki Yusuke  17   0   4   0   0    0  185   36.1   53   5  19  23    0   2   1  34  31   7.68   6.41   5.02  2.09    50  143    132   1.27   2.7%   10.3%  12.4%   -2.1%      Yomiuri Giants     EL
150         Yokogawa Kai  18   6   3   0   2    1  347   80.1   98   8  58  23    0   1   4  40  36   4.03   4.35   3.79  1.51    95   97    100  -0.32   2.3%   16.7%   6.6%   10.1%      Yomiuri Giants     EL
151    Yonahara Hirotaka   9   2   3   0   0    0   90   20.0   29   4  17   3    0   1   1  17  17   7.65   5.11   3.24  1.60    50  114     85   2.54   4.4%   18.9%   3.3%   15.6%      Yomiuri Giants     EL
152            Hara Juri  14   1   5   0   1    0  258   58.2   61   1  44  18    0   9   5  32  23   3.53   3.71   3.79  1.35   102   88    100  -0.18   0.4%   17.1%   7.0%   10.1%     Yakult Swallows     EL
153      Hasegawa Hiroki   9   1   2   1   0    0  112   24.1   26   5  21  17    0   0   2  18  18   6.66   6.65   4.44  1.77    54  158    117   0.01   4.5%   18.8%  15.2%    3.6%     Yakult Swallows     EL
154         Hoshi Tomoya  15   3   1   0   0    0   85   18.0   28   3  11   8    1   0   1  18  18   9.00   5.88   4.45  2.00    40  140    117   3.12   3.5%   12.9%   9.4%    3.5%     Yakult Swallows     EL
155        Ichikawa Yuta  14   1   2   2   0    0  188   42.0   39   4  36  19    0   4   1  25  21   4.50   4.77   3.90  1.38    80  113    103  -0.27   2.1%   19.1%  10.1%    9.0%     Yakult Swallows     EL
156    Ishikawa Masanori   7   1   1   0   0    0  103   28.0   14   1  26   8    0   1   0   7   1   0.32   3.18   3.05  0.79  1127   75     80  -2.86   1.0%   25.2%   7.8%   17.4%     Yakult Swallows     EL
157      Ishiyama Taichi   4   0   0   1   0    0   12    4.0    0   0   3   0    0   0   0   0   0   0.00   2.11   2.30  0.00   999   50     61  -2.11   0.0%   25.0%   0.0%   25.0%     Yakult Swallows     EL
158        Kanakubo Yuto  12   4   1   1   0    0  228   52.1   59   1  33  20    0   3   4  23  13   2.24   3.91   4.23  1.51   161   93    111  -1.67   0.4%   14.5%   8.8%    5.7%     Yakult Swallows     EL
159       Katekaru Kouta   9   0   0   0   0    0   81   15.0   15   2  10  18    0   4   1  15  13   7.80   8.41   5.79  2.20    46  200    152  -0.61   2.5%   12.3%  22.2%   -9.9%     Yakult Swallows     EL
160       Kizawa Naofumi  22   2   8   0   0    0  332   69.2   84  11  58  43    1   3   8  53  47   6.07   5.97   4.35  1.82    59  142    114   0.10   3.3%   17.5%  13.0%    4.5%     Yakult Swallows     EL
161          Konno Ryuta   1   0   0   0   0    0    3    1.0    0   0   0   0    0   0   0   0   0   0.00   3.61   4.80  0.00   999   86    126  -3.61   0.0%    0.0%   0.0%    0.0%     Yakult Swallows     EL
162         Kozawa Reiji  35   2   3   3   0    0  155   34.2   21   4  39  30    0   3   1  15  14   3.63   5.71   4.22  1.47    99  135    111  -2.08   2.6%   25.2%  19.4%    5.8%     Yakult Swallows     EL
163          Kubo Takuma  33   1   0   0   0    0  142   30.1   36   2  31  16    0   1   2  17  10   2.97   4.10   3.74  1.71   121   97     98  -1.13   1.4%   21.8%  11.3%   10.5%     Yakult Swallows     EL
164    Kuramoto Harutaka  12   0   0   0   0    0   56   12.0   16   0  10   4    0   3   2   9   5   3.75   3.69   3.73  1.67    96   88     98   0.06   0.0%   17.9%   7.1%   10.8%     Yakult Swallows     EL
165       Maruyama Shota  15   1   0   0   0    0   65   17.2    8   3  21   7    0   0   1   7   6   3.06   4.62   2.65  0.85   118  110     70  -1.56   4.6%   32.3%  10.8%   21.5%     Yakult Swallows     EL
166        Miyadai Kohei  27   1   1   1   0    0  100   25.1   19   1  26   5    0   1   0   8   6   2.13   2.78   2.70  0.95   169   66     71  -0.65   1.0%   26.0%   5.0%   21.0%     Yakult Swallows     EL
167         Nakao Hikaru  16   0   1   0   0    0   67   14.0   21   3  17   6    0   0   1   9   9   5.79   5.25   3.16  1.93    62  125     83   0.54   4.5%   25.4%   9.0%   16.4%     Yakult Swallows     EL
168       Ogawa Yasuhiro   1   1   0   0   0    0   22    6.0    3   1   4   0    0   0   0   1   1   1.50   4.44   2.98  0.50   240  105     78  -2.94   4.5%   18.2%   0.0%   18.2%     Yakult Swallows     EL
169       Ohnishi Hiroki  12   2   1   1   0    0   83   20.0   15   0  16  11    0   0   0   4   4   1.80   3.66   4.20  1.30   200   87    111  -1.86   0.0%   19.3%  13.3%    6.0%     Yakult Swallows     EL
170         Ohshita Yuma  11   0   1   0   0    0   49   12.0    9   1   9   4    0   0   0   2   2   1.50   4.19   3.78  1.08   240   99     99  -2.69   2.0%   18.4%   8.2%   10.2%     Yakult Swallows     EL
171     Okugawa Yasunobu   1   0   0   0   0    0   12    3.0    2   0   2   1    0   1   0   1   1   3.00   4.27   3.97  1.00   120  101    104  -1.27   0.0%   16.7%   8.3%    8.4%     Yakult Swallows     EL
172      Saiuchi Hiroaki   6   1   2   0   0    0   71   16.1   16   6  11   7    0   0   1  13  11   6.06   8.32   4.24  1.41    60  197    112  -2.26   8.5%   15.5%   9.9%    5.6%     Yakult Swallows     EL
173     Sakamoto Koshiro   4   0   1   1   0    0   17    4.0    2   0   4   2    0   1   1   1   0   0.00   3.86   3.62  1.00   999   92     95  -3.86   0.0%   23.5%  11.8%   11.7%     Yakult Swallows     EL
174       Shimizu Noboru   1   0   0   0   0    0    3    1.0    0   0   1   0    0   0   0   0   0   0.00   1.61   1.47  0.00   999   38     39  -1.61   0.0%   33.3%   0.0%   33.3%     Yakult Swallows     EL
175     Shimo Shinnosuke  10   0   1   0   0    0   99   20.0   25   2  19  12    0   2   3  23  22   9.90   5.11   4.09  1.85    36  121    108   4.79   2.0%   19.2%  12.1%    7.1%     Yakult Swallows     EL
176             Sneed Cy   7   4   0   0   0    0  116   28.0   26   3  29   5    0   0   0   9   9   2.89   3.46   2.73  1.11   125   82     72  -0.57   2.6%   25.0%   4.3%   20.7%     Yakult Swallows     EL
177        Suarez Albert   7   3   2   0   0    0  152   40.2   27   2  48   6    0   0   1  11  11   2.43   2.33   2.04  0.81   148   55     54   0.10   1.3%   31.6%   3.9%   27.7%     Yakult Swallows     EL
178        Sugiyama Koki  30   0   3   7   0    0  121   28.2   26   0  28   8    0   2   5  16  15   4.71   2.70   3.15  1.19    77   64     83   2.01   0.0%   23.1%   6.6%   16.5%     Yakult Swallows     EL
179          Suzuki Yuta  20   0   0   0   0    0  104   23.1   23   2  13  13    0   1   6   9   8   3.09   5.41   4.80  1.54   117  128    126  -2.32   1.9%   12.5%  12.5%    0.0%     Yakult Swallows     EL
180       Taguchi Kazuto   2   1   0   0   0    0   33    8.0    7   0   7   0    0   0   0   3   1   1.13   1.86   2.68  0.88   319   44     71  -0.73   0.0%   21.2%   0.0%   21.2%     Yakult Swallows     EL
181      Takahashi Keiji  11   3   2   0   0    0  213   49.0   55   2  41  16    0   4   2  22  18   3.31   3.69   3.63  1.45   109   88     96  -0.38   0.9%   19.2%   7.5%   11.7%     Yakult Swallows     EL
182  Takanashi Hirotoshi  10   5   1   0   0    0  218   55.1   45   6  52  13    0   1   5  19  18   2.93   3.90   3.01  1.05   123   93     79  -0.97   2.8%   23.9%   6.0%   17.9%     Yakult Swallows     EL
183     Terashima Naruki  21   6   8   0   0    0  265   60.0   68   9  42  25    0   4   2  33  32   4.80   5.61   4.16  1.55    75  133    109  -0.81   3.4%   15.8%   9.4%    6.4%     Yakult Swallows     EL
184           Umeno Yugo   8   0   0   0   0    0   32    8.0    5   1  11   2    0   1   2   3   2   2.25   3.61   1.99  0.88   160   86     52  -1.36   3.1%   34.4%   6.2%   28.2%     Yakult Swallows     EL
185      Vandenhurk Rick  14   2   1   0   0    0  200   50.0   43   7  52   7    0   3   1  22  21   3.78   3.95   2.55  1.00    95   94     67  -0.17   3.5%   26.0%   3.5%   22.5%     Yakult Swallows     EL
186        Yamano Taichi   1   0   1   0   0    0   16    4.0    3   0   2   2    0   1   1   2   2   4.50   4.86   4.80  1.25    80  115    126  -0.36   0.0%   12.5%  12.5%    0.0%     Yakult Swallows     EL
187        Yoshida Daiki  12   3   1   2   0    0  123   29.0   29   0  26  11    0   0   0   9   7   2.17   2.95   3.58  1.38   166   70     94  -0.78   0.0%   21.1%   8.9%   12.2%     Yakult Swallows     EL
188      Fujishima Kento   3   0   0   0   0    0   11    3.0    2   0   3   1    0   0   1   0   0   0.00   2.61   2.98  1.00   999   56     78  -2.61   0.0%   27.3%   9.1%   18.2%    Chunichi Dragons     WL
189       Hashimoto Yuki  10   0   0   0   0    0   45    8.1   12   0   5   5    0   5   0   9   9   9.72   6.01   4.80  2.04    41  129    126   3.71   0.0%   11.1%  11.1%    0.0%    Chunichi Dragons     WL
190     Ishida KentoMarc  42   2   4   5   0    0  167   39.1   33   4  35  16    0   0   4  19  16   3.66   4.37   3.66  1.25   109   94     96  -0.71   2.4%   21.0%   9.6%   11.4%    Chunichi Dragons     WL
191         Ishikawa Sho  13   2   0   0   0    0   69   16.2    8   0  17   9    0   3   1   2   2   1.08   3.73   3.64  1.02   370   80     96  -2.65   0.0%   24.6%  13.0%   11.6%    Chunichi Dragons     WL
192    Kakigoshi Kenshin  23   2   0   0   0    0  105   26.2   16   1  15   8    0   2   0   7   5   1.69   4.09   4.13  0.90   236   88    109  -2.40   1.0%   14.3%   7.6%    6.7%    Chunichi Dragons     WL
193     Kasahara Shotaro  15   4   4   1   1    0  295   70.0   68   8  51  21    0   2   3  36  31   3.99   4.62   3.78  1.27   100   99     99  -0.63   2.7%   17.3%   7.1%   10.2%    Chunichi Dragons     WL
194     Katsuno Akiyoshi   4   0   1   0   0    0   83   22.0   17   3  13   0    0   0   1   7   6   2.45   4.20   3.23  0.77   163   90     85  -1.75   3.6%   15.7%   0.0%   15.7%    Chunichi Dragons     WL
195            Kondo Ren  29   1   3   2   0    0  121   25.2   34   1  12  15    0   1   0  23  22   7.71   5.05   5.05  1.91    52  108    133   2.66   0.8%    9.9%  12.4%   -2.5%    Chunichi Dragons     WL
196      Martinez Raidel   3   0   0   1   0    0   10    3.0    1   0   2   1    0   0   0   0   0   0.00   3.27   3.80  0.67   999   70    100  -3.27   0.0%   20.0%  10.0%   10.0%    Chunichi Dragons     WL
197     Maruyama Taisuke  17   0   0   0   0    0   73   15.0   17   3  14   7    0   4   0  10  10   6.00   6.54   3.84  1.60    67  140    101  -0.54   4.1%   19.2%   9.6%    9.6%    Chunichi Dragons     WL
198     Matsuba Takahiro  10   4   1   0   0    0  221   52.0   57   5  26  15    0   1   1  21  21   3.63   4.78   4.30  1.38   110  102    113  -1.15   2.3%   11.8%   6.8%    5.0%    Chunichi Dragons     WL
199      Matsuda Hiroaki  16   0   2   0   0    0   73   16.0   13   1  11  12    0   1   0   7   6   3.38   5.48   4.94  1.56   118  117    130  -2.10   1.4%   15.1%  16.4%   -1.3%    Chunichi Dragons     WL
200     Matsukihira Yuta   2   0   0   0   0    0   10    2.0    3   0   1   1    0   0   0   2   2   9.00   4.11   4.80  2.00    44   88    126   4.89   0.0%   10.0%  10.0%    0.0%    Chunichi Dragons     WL
201       Mitsuma Takuya  29   4   0   5   0    0  103   26.2   20   1  14   6    0   2   1  13  12   4.05   3.94   4.02  0.98    99   84    106   0.11   1.0%   13.6%   5.8%    7.8%    Chunichi Dragons     WL
202          Mori Hiroto  25   2   2   0   0    0  160   41.0   33   1  37  10    0   3   0  11  10   2.20   3.07   3.11  1.05   182   66     82  -0.87   0.6%   23.1%   6.2%   16.9%    Chunichi Dragons     WL
203           Ohno Yudai   1   1   0   0   0    0   17    5.0    2   0   4   0    0   0   0   0   0   0.00   2.01   2.45  0.40   999   43     64  -2.01   0.0%   23.5%   0.0%   23.5%    Chunichi Dragons     WL
204        Okada Toshiya  22   0   1   0   0    0   75   18.0   17   0  16   1    0   1   1   5   5   2.50   2.16   2.80  1.00   160   46     74   0.34   0.0%   21.3%   1.3%   20.0%    Chunichi Dragons     WL
205       Okano Yuichiro  19   5   6   1   0    0  360   91.2   87  10  66  12    0   4   2  35  32   3.14   4.11   3.30  1.08   127   88     87  -0.97   2.8%   18.3%   3.3%   15.0%    Chunichi Dragons     WL
206     Rodriguez Yariel   7   2   1   0   1    1  129   33.0   19   2  40  11    0   2   2   8   6   1.64   3.15   2.55  0.91   243   68     67  -1.51   1.6%   31.0%   8.5%   22.5%    Chunichi Dragons     WL
207        Rosario Randy  15   1   2   0   0    0   73   13.1   17   2  15  16    0   0   3  13   9   6.08   6.91   4.94  2.48    66  148    130  -0.83   2.7%   20.5%  21.9%   -1.4%    Chunichi Dragons     WL
208             Satoh Yu  27   1   1   2   0    0  101   26.2   19   0  18   5    0   1   0   6   4   1.35   2.93   3.51  0.90   296   63     92  -1.58   0.0%   17.8%   5.0%   12.8%    Chunichi Dragons     WL
209      Shimizu Tatsuya  15   4   3   1   0    0  249   61.2   52   3  46  19    0   2   5  22  19   2.77   3.77   3.72  1.15   144   81     98  -1.00   1.2%   18.5%   7.6%   10.9%    Chunichi Dragons     WL
210       Suzuki Hiroshi  26   0   0   0   0    0   85   20.2   22   0  15   4    0   0   0   6   6   2.61   2.74   3.51  1.26   153   59     92  -0.13   0.0%   17.6%   4.7%   12.9%    Chunichi Dragons     WL
211        Tajima Shinji  19   1   1   1   0    0   69   18.1   11   0  14   3    0   0   1   3   2   0.98   2.57   3.21  0.76   407   55     84  -1.59   0.0%   20.3%   4.3%   16.0%    Chunichi Dragons     WL
212     Takahashi Hiroto  14   0   5   0   0    0  162   34.2   51   1  23  10    0   2   2  31  27   7.01   3.69   4.00  1.76    57   79    105   3.32   0.6%   14.2%   6.2%    8.0%    Chunichi Dragons     WL
213     Tanimoto Keisuke   1   0   0   0   0    0    3    1.0    0   0   1   0    0   0   0   0   0   0.00   1.61   1.47  0.00   999   35     39  -1.61   0.0%   33.3%   0.0%   33.3%    Chunichi Dragons     WL
214          Ueda Kotaro  12   1   0   0   0    0   42   11.1    6   0   7   2    0   1   0   1   1   0.79   3.16   3.61  0.71   505   68     95  -2.37   0.0%   16.7%   4.8%   11.9%    Chunichi Dragons     WL
215         Umetsu Kodai   9   2   3   0   0    0  135   33.1   26   0  35  11    0   3   3   6   5   1.35   2.77   3.02  1.11   296   59     79  -1.42   0.0%   25.9%   8.1%   17.8%    Chunichi Dragons     WL
216        Yamai Daisuke  19   7   5   0   0    0  339   80.0   82  10  45  25    0   4   3  40  35   3.94   5.19   4.21  1.34   101  111    111  -1.25   2.9%   13.3%   7.4%    5.9%    Chunichi Dragons     WL
217      Yamamoto Takumi  16   2   5   0   0    0  251   55.2   72   4  34  14    0   3   2  31  26   4.20   4.23   4.00  1.54    95   91    105  -0.03   1.6%   13.5%   5.6%    7.9%    Chunichi Dragons     WL
218            Abe Shota  10   1   1   0   0    0   65   15.0   17   2  16   3    0   1   2   7   4   2.40   4.01   2.80  1.33   150   96     74  -1.61   3.1%   24.6%   4.6%   20.0%      ORIX Buffaloes     WL
219       Aranishi Yudai  24   0   1   0   0    0  108   26.1   31   0  17   3    0   0   0   7   7   2.39   2.66   3.50  1.29   150   63     92  -0.27   0.0%   15.7%   2.8%   12.9%      ORIX Buffaloes     WL
220          Azuma Kohei  18   5   9   1   0    0  387   88.1   98   4  80  33    0   2   4  48  39   3.97   3.57   3.59  1.48    90   85     94   0.40   1.0%   20.7%   8.5%   12.2%      ORIX Buffaloes     WL
221             Cho Yaku  31   4   5   6   0    0  287   67.0   68   2  60  21    0   2   4  26  22   2.96   3.23   3.44  1.33   121   77     91  -0.27   0.7%   20.9%   7.3%   13.6%      ORIX Buffaloes     WL
222          Higa Motoki   7   0   1   2   0    0   25    6.0    7   1   5   1    0   0   0   3   3   4.50   4.61   3.20  1.33    80  110     84  -0.11   4.0%   20.0%   4.0%   16.0%      ORIX Buffaloes     WL
223        Higgins Tyler   6   0   0   3   0    0   21    5.2    4   1   6   1    0   0   0   1   1   1.59   4.31   2.42  0.88   226  103     64  -2.72   4.8%   28.6%   4.8%   23.8%      ORIX Buffaloes     WL
224     Hirano Yoshihisa   3   0   0   0   0    0   10    3.0    0   0   2   2    0   0   0   0   0   0.00   4.27   4.80  0.67   999  102    126  -4.27   0.0%   20.0%  20.0%    0.0%      ORIX Buffaloes     WL
225         Honda Hitomi  18   2  10   0   1    1  389   90.2   87   9  92  30    0   2   5  55  51   5.06   3.93   3.21  1.29    71   94     84   1.13   2.3%   23.7%   7.7%   16.0%      ORIX Buffaloes     WL
226            Iida Yuya  26   0   0   0   0    0  120   27.1   21   1  31  19    0   0   1  12   8   2.63   3.90   3.80  1.46   136   93    100  -1.27   0.8%   25.8%  15.8%   10.0%      ORIX Buffaloes     WL
227       Kaida Tomoyuki  27   1   2   0   0    0   94   21.1   24   1  15   5    0   0   0  11   7   2.95   3.51   3.74  1.36   122   84     98  -0.56   1.1%   16.0%   5.3%   10.7%      ORIX Buffaloes     WL
228         Kambe Fumiya  19   0   0   0   0    0   82   17.2   22   2  12   5    0   0   0  13   7   3.57   4.57   3.95  1.53   101  109    104  -1.00   2.4%   14.6%   6.1%    8.5%      ORIX Buffaloes     WL
229      Kaneda Kazuyuki  29   2   3   0   0    0  131   28.2   30   1  30  15    1   0   4  17   9   2.83   3.54   3.65  1.57   127   84     96  -0.71   0.8%   22.9%  11.5%   11.4%      ORIX Buffaloes     WL
230         Kawase Kento   2   0   0   0   0    0   17    4.0    3   1   3   3    0   0   1   3   3   6.75   7.61   4.80  1.50    53  181    126  -0.86   5.9%   17.6%  17.6%    0.0%      ORIX Buffaloes     WL
231          Kuroki Yuta  17   1   0   2   0    0   79   16.0   22   1  15   6    0   1   2  11  11   6.19   3.86   3.66  1.75    58   92     96   2.33   1.3%   19.0%   7.6%   11.4%      ORIX Buffaloes     WL
232            Mae Yuito   7   0   1   0   0    0   47   11.0   10   0   7   6    0   0   0   6   4   3.27   3.97   4.59  1.45   110   95    121  -0.70   0.0%   14.9%  12.8%    2.1%      ORIX Buffaloes     WL
233      Masui Hirotoshi   8   4   3   0   0    0  148   36.0   36   3  34   9    0   1   0  18  17   4.25   3.63   3.11  1.25    84   87     82   0.62   2.0%   23.0%   6.1%   16.9%      ORIX Buffaloes     WL
234   Matsuyama Masayuki   7   2   0   0   0    0   30    8.0    4   0   3   4    0   1   0   0   0   0.00   4.73   5.13  1.00   999  113    135  -4.73   0.0%   10.0%  13.3%   -3.3%      ORIX Buffaloes     WL
235        Miyagi Hiroya   1   0   1   0   0    0   17    4.0    4   0   4   1    0   0   0   3   3   6.75   2.36   3.04  1.25    53   56     80   4.39   0.0%   23.5%   5.9%   17.6%      ORIX Buffaloes     WL
236      Muranishi Ryota  16   1   0   0   0    0   56   16.0    2   0  12   8    0   1   0   0   0   0.00   3.79   4.09  0.62   999   90    108  -3.79   0.0%   21.4%  14.3%    7.1%      ORIX Buffaloes     WL
237      Nakagawa Hayate  41   2   2   1   0    0  153   40.0   23   2  48   9    1   1   0  10   5   1.13   2.61   2.25  0.80   318   62     59  -1.48   1.3%   31.4%   5.9%   25.5%      ORIX Buffaloes     WL
238         Nakata Yuito  10   0   0   3   0    0   43    7.2   13   0   6   8    0   0   1  11   9  10.57   5.17   5.27  2.74    34  123    139   5.40   0.0%   14.0%  18.6%   -4.6%      ORIX Buffaloes     WL
239        Nohmi Atsushi   1   0   1   0   0    0   26    5.0   10   0   3   2    0   0   0   4   4   7.20   3.61   4.42  2.40    50   86    116   3.59   0.0%   11.5%   7.7%    3.8%      ORIX Buffaloes     WL
240          Saitoh Koki  49   1   1   1   0    0  159   42.2   25   3  57  11    0   3   2   7   7   1.48   2.83   1.91  0.84   242   67     50  -1.35   1.9%   35.8%   6.9%   28.9%      ORIX Buffaloes     WL
241   Sakakibara Tsubasa  14   4   1   0   0    0  206   47.1   45   3  31  21    0   0   3  34  33   6.27   4.45   4.31  1.39    57  106    113   1.82   1.5%   15.0%  10.2%    4.8%      ORIX Buffaloes     WL
242         Satoh Kazuma   4   0   3   0   0    0   63   13.2   14   2   6  10    0   1   2  12   5   3.29   7.05   5.43  1.76   109  168    143  -3.76   3.2%    9.5%  15.9%   -6.4%      ORIX Buffaloes     WL
243       Sawada Keisuke  10   0   0   1   0    0   36   10.0    7   0   9   1    0   0   0   1   1   0.90   2.11   2.58  0.80   399   50     68  -1.21   0.0%   25.0%   2.8%   22.2%      ORIX Buffaloes     WL
244       Sparkman Glenn   2   0   2   0   0    0   28    5.0    9   1   5   4    0   0   2   7   7  12.60   6.61   4.44  2.60    28  158    117   5.99   3.6%   17.9%  14.3%    3.6%      ORIX Buffaloes     WL
245         Suzuki Kohei  10   0   1   1   0    0   41   10.0    8   1   7   4    0   0   0   2   2   1.80   4.71   4.07  1.20   199  112    107  -2.91   2.4%   17.1%   9.8%    7.3%      ORIX Buffaloes     WL
246            Suzuki Yu  25   0   1   0   0    0  135   31.0   30   3  16  13    0   3   5  15  11   3.19   5.38   4.58  1.39   112  128    121  -2.19   2.2%   11.9%   9.6%    2.3%      ORIX Buffaloes     WL
247      Takeyasu Daichi   9   1   2   0   0    0  196   44.1   52   3  29  17    0   2   2  19  15   3.05   4.46   4.19  1.56   118  106    110  -1.41   1.5%   14.8%   8.7%    6.1%      ORIX Buffaloes     WL
248       Tomiyama Ryoga   5   0   2   0   0    0   20    4.2    4   1   6   0    0   0   0   3   2   3.86   3.82   1.80  0.86    93   91     47   0.04   5.0%   30.0%   0.0%   30.0%      ORIX Buffaloes     WL
249         Udagawa Yuki   1   0   0   0   0    0    6    0.2    2   0   1   2    0   0   0   1   1  13.50   9.61   6.47  6.00    27  229    170   3.89   0.0%   16.7%  33.3%  -16.6%      ORIX Buffaloes     WL
250    Urushihara Taisei   8   0   0   1   0    0   39    8.2    6   1   6   5    0   1   1   5   5   5.19   5.80   4.54  1.27    69  138    119  -0.61   2.6%   15.4%  12.8%    2.6%      ORIX Buffaloes     WL
251         Vargas Cesar   1   0   0   0   0    0   13    3.2    2   0   7   0    0   0   0   0   0   0.00  -0.21  -0.58  0.55   999   -5    -15   0.21   0.0%   53.8%   0.0%   53.8%      ORIX Buffaloes     WL
252     Yamada Nobuyoshi   5   0   1   0   0    0   19    4.1    5   0   6   2    1   0   1   3   3   6.23   2.22   2.69  1.62    58   53     71   4.01   0.0%   31.6%  10.5%   21.1%      ORIX Buffaloes     WL
253      Yamaoka Taisuke   5   0   0   0   0    0   24    5.0    5   0   4   3    0   0   0   2   2   3.60   3.81   4.38  1.60   100   91    115  -0.21   0.0%   16.7%  12.5%    4.2%      ORIX Buffaloes     WL
254     Yamasaki Sachiya   4   2   0   0   0    0   97   24.0   22   0  17   4    0   0   1   8   8   3.00   2.69   3.46  1.08   120   64     91   0.31   0.0%   17.5%   4.1%   13.4%      ORIX Buffaloes     WL
255  Yamashita Shunpeita  18   2   9   0   0    0  317   65.2   79   6  48  45    0   2   6  53  40   5.48   5.48   4.71  1.89    65  131    124   0.00   1.9%   15.1%  14.2%    0.9%      ORIX Buffaloes     WL
