                Pitcher  G  W  L  SV  CG  SHO  BF    IP   H  HR  SO  BB  IBB  HB  WP  R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-    Diff    HR%      K%    BB%   K-BB%             Team League
38       Kishi Takayuki  1  0  0   0   0    0  22   5.0   6   0   5   2    1   0   0  2   2   3.60   2.35   3.44  1.60   60   75    100    1.25   0.0%   22.7%   9.1%   13.6%   Rakuten Eagles     PL
39                平野 佳寿  3  0  0   2   0    0  11   3.0   1   0   3   1    0   0   0  0   0   0.00   2.15   2.98  0.67  999   70     87   -2.15   0.0%   27.3%   9.1%   18.2%   ORIX Buffaloes     PL
40          Togo Shosei  2  0  0   0   0    0  20   5.0   5   0   3   2    0   0   0  0   0   0.00   3.15   4.30  1.40  999   93    126   -3.15   0.0%   15.0%  10.0%    5.0%   Yomiuri Giants     CL
41         Azuma Yusuke  2  0  0   0   0    0   4   1.0   1   1   1   0    0   0   0  1   1   9.00  14.15   2.30  1.00   25  429     67   -5.15  25.0%   25.0%   0.0%   25.0%    Lotte Marines     PL
42          Matsui Yuki  2  0  0   0   0    0   7   2.0   2   1   2   0    0   0   0  1   1   4.50   7.65   1.94  1.00   48  245     57   -3.15  14.3%   28.6%   0.0%   28.6%   Rakuten Eagles     PL
43          Higa Motoki  4  1  0   0   0    0   9   2.1   2   0   3   0    0   0   0  0   0   0.00   0.58   1.47  0.86  999   19     43   -0.58   0.0%   33.3%   0.0%   33.3%   ORIX Buffaloes     PL
44       Kaida Tomoyuki  1  0  0   0   0    0   1   0.0   1   0   0   0    0   0   0  1   1           nan   4.80          0  nan    140           0.0%    0.0%   0.0%    0.0%   ORIX Buffaloes     PL
45       Shimizu Noboru  5  0  0   0   0    0  27   6.0   6   0   6   4    1   0   1  1   1   1.50   3.15   4.06  1.67  152   95    119   -1.65   0.0%   22.2%  14.8%    7.4%  Yakult Swallows     CL
46                田口 麗斗  3  0  0   0   0    0   6   1.1   2   0   2   1    1   0   0  0   0   0.00   2.40   3.13  2.25  999   73     92   -2.40   0.0%   33.3%  16.7%   16.7%  Yakult Swallows     CL
47         Tajima Daiki  2  1  0   0   0    0  40  10.1   5   0   8   4    1   1   0  1   1   0.87   3.06   3.80  0.87  244   99    111   -2.19   0.0%   20.0%  10.0%   10.0%   ORIX Buffaloes     PL
48        Hatake Seishu  3  0  0   1   0    0  14   3.0   2   0   3   1    0   0   0  1   1   3.00   2.15   3.37  1.00   77   64     99    0.85   0.0%   21.4%   7.1%   14.3%   Yomiuri Giants     CL
49         Masuda Naoya  3  1  0   0   0    0  10   2.0   4   0   1   0    0   0   0  1   1   4.50   2.15   3.80  2.00   50   65    111    2.35   0.0%   10.0%   0.0%   10.0%    Lotte Marines     PL
50      Ishiyama Taichi  4  1  0   0   0    0  15   3.2   4   0   5   0    0   0   0  2   2   4.91   0.43   1.47  1.09   46   13     43    4.48   0.0%   33.3%   0.0%   33.3%  Yakult Swallows     CL
51       Ishikawa Ayumu  1  0  1   0   0    0  29   7.0   5   0   2   3    0   0   0  1   1   1.29   3.87   5.14  1.14  176  117    150   -2.58   0.0%    6.9%  10.3%   -3.4%    Lotte Marines     PL
52    Ishikawa Masanori  1  1  0   0   0    0  21   6.0   3   0   5   1    0   0   0  1   0   0.00   1.99   2.90  0.67  999   60     85   -1.99   0.0%   23.8%   4.8%   19.0%  Yakult Swallows     CL
53          Mima Manabu  1  0  1   0   0    0  21   5.2   4   0   3   1    0   0   0  1   1   1.59   2.62   3.85  0.88  143   80    112   -1.04   0.0%   14.3%   4.8%    9.5%    Lotte Marines     PL
54                能見 篤史  1  0  0   0   0    0   1   0.1   0   0   0   0    0   0   0  0   0   0.00   3.15   4.80  0.00  999  102    140   -3.15   0.0%    0.0%   0.0%    0.0%   ORIX Buffaloes     PL
55      Sugano Tomoyuki  2  1  1   0   0    0  52  12.2   7   0  10   6    1   1   0  5   1   0.71   3.23   4.03  1.03  327   96    118   -2.52   0.0%   19.2%  11.5%    7.7%   Yomiuri Giants     CL
56     Nishiguchi Naoto  1  0  0   0   0    0   3   1.0   0   0   1   0    0   0   0  0   0   0.00   1.15   1.47  0.00  999   37     43   -1.15   0.0%   33.3%   0.0%   33.3%   Rakuten Eagles     PL
57       Sakai Tomohito  2  0  0   0   0    0   7   2.0   1   1   4   0    0   0   0  1   1   4.50   5.65  -0.91  0.50   48  181    -27   -1.15  14.3%   57.1%   0.0%   57.1%   Rakuten Eagles     PL
58        Kanakubo Yuto  1  0  0   0   0    0  17   3.2   4   0   4   2    0   0   0  1   1   2.45   2.61   3.62  1.64   93   79    106   -0.15   0.0%   23.5%  11.8%   11.8%  Yakult Swallows     CL
59                鈴木 昭汰  1  0  0   0   0    0   1   0.1   0   0   0   0    0   0   0  0   0   0.00   3.15   4.80  0.00  999   96    140   -3.15   0.0%    0.0%   0.0%    0.0%    Lotte Marines     PL
60         Kagiya Yohei  2  0  0   0   0    0   2   0.2   0   0   0   0    0   0   0  0   0   0.00   3.15   4.80  0.00  999   93    140   -3.15   0.0%    0.0%   0.0%    0.0%   Yomiuri Giants     CL
61          Aoyagi Koyo  1  0  1   0   0    0  13   2.2   5   0   1   0    0   0   0  3   0   0.00   2.40   4.03  1.88  999   77    118   -2.40   0.0%    7.7%   0.0%    7.7%   Hanshin Tigers     CL
62          Baba Kosuke  1  0  0   0   0    0   3   1.0   0   0   2   0    0   0   0  0   0   0.00  -0.85  -1.87  0.00  999  -27    -55    0.85   0.0%   66.7%   0.0%   66.7%   Hanshin Tigers     CL
63       Takagi Kyosuke  2  1  0   0   0    0   6   1.1   1   0   0   1    0   0   0  0   0   0.00   5.40   6.47  1.50  999  160    189   -5.40   0.0%    0.0%  16.7%  -16.7%   Yomiuri Giants     CL
64  Takanashi Hirotoshi  1  0  0   0   0    0  19   4.2   4   0   7   1    0   1   0  1   1   1.93   1.44   1.64  1.07  118   43     48    0.49   0.0%   36.8%   5.3%   31.6%  Yakult Swallows     CL
65                高梨 雄平  2  0  0   0   0    0   6   0.2   1   0   0   3    0   0   0  0   0   0.00  16.65   9.80  6.00  999  493    286  -16.65   0.0%    0.0%  50.0%  -50.0%   Yomiuri Giants     CL
66      Takahashi Keiji  2  2  0   0   1    0  55  15.0   7   0  13   5    0   0   0  0   0   0.00   2.42   3.35  0.80  999   73     98   -2.42   0.0%   23.6%   9.1%   14.5%  Yakult Swallows     CL
67       Takahashi Yuki  1  0  0   0   0    0  10   1.2   5   0   3   0    0   0   1  2   2  10.80  -0.45   1.80  3.00   22  -13     53   11.25   0.0%   30.0%   0.0%   30.0%   Yomiuri Giants     CL
68     Takahashi Haruto  1  0  1   0   0    0  24   6.0   6   0   5   1    0   0   0  3   3   4.50   1.99   3.13  1.17   48   64     92    2.51   0.0%   20.8%   4.2%   16.7%   Hanshin Tigers     CL
69         Saito Yukiya  1  0  0   0   0    0   3   1.0   1   0   0   0    0   0   0  0   0   0.00   3.15   4.80  1.00  999  101    140   -3.15   0.0%    0.0%   0.0%    0.0%   Hanshin Tigers     CL
70         Suzuki Kohei  1  0  0   0   0    0   3   1.0   0   0   3   0    0   0   0  0   0   0.00  -2.85  -5.20  0.00  999  -92   -152    2.85   0.0%  100.0%   0.0%  100.0%   ORIX Buffaloes     PL
