                     Player    G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF   SO   BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP      K%     BB%  BB/K   wSB PullAIR%  Chase%  Z-Con%  Swing%  SwStr%    TTO% Age  Pos  B                Team League
130            Maeda Yamato  106  294  270  18   68  13   0   2   87   26   1   2   4   1   44   19    3   0    7  0.252  0.300  0.322  0.622    80  0.070  0.293   15.0%    6.5%  0.43  -0.5    13.4%   25.0%   93.7%   45.4%    5.4%   22.1%  33    6  R       DeNA BayStars     CL
131              Maki Shugo  137  523  487  73  153  35   3  22  260   71   2   1   1   2   85   27    1   6   16  0.314  0.356  0.534  0.890   153  0.220  0.343   16.3%    5.2%  0.32  -0.1    19.6%   26.5%   88.0%   51.0%   10.0%   25.6%  23    4  R       DeNA BayStars     CL
132         Mashiko Kyosuke    3    5    5   0    1   0   0   0    1    0   0   0   0   0    1    0    0   0    1  0.200  0.200  0.200  0.400    16  0.000  0.250   20.0%    0.0%  0.00  -0.0    25.0%   50.0%   87.5%   65.0%   20.0%   20.0%  20    2  R       DeNA BayStars     CL
134            Minei Hiroki   36   80   74   1   14   4   0   0   18    7   0   0   0   0   24    4    0   2    1  0.189  0.250  0.243  0.493    43  0.054  0.280   30.0%    5.0%  0.17  -0.0    20.0%   39.8%   85.5%   57.9%   18.4%   35.0%  30    2  R       DeNA BayStars     CL
136        Miyaguni Ryosuke    3    5    3   0    0   0   0   0    0    0   0   0   2   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000  0.000   40.0%    0.0%  0.00   0.0     0.0%   60.0%    0.0%   33.3%   25.0%   40.0%        1          DeNA BayStars     CL
137         Miyamoto Shumei   35   11   10   5    2   0   0   0    2    0   2   2   0   0    6    1    0   0    0  0.200  0.273  0.200  0.473    39  0.000  0.500   54.5%    9.1%  0.17  -0.3     0.0%   30.4%   50.0%   41.3%   23.9%   63.6%  24    7  L       DeNA BayStars     CL
138        Miyazaki Toshiro  141  569  519  61  156  32   0  16  236   73   0   0   0   5   53   41    3   4   15  0.301  0.353  0.455  0.808   131  0.154  0.308    9.3%    7.2%  0.77  -0.1    15.2%   20.8%   93.7%   43.9%    5.6%   19.3%  32    5  R       DeNA BayStars     CL
139              Mori Keito   44  113  103  15   20   4   2   0   28    5   4   2   1   2   30    7    0   0    1  0.194  0.241  0.272  0.513    48  0.078  0.267   26.5%    6.2%  0.23   0.0     2.6%   37.4%   80.0%   55.5%   16.6%   32.7%  19    6  L       DeNA BayStars     CL
141            Nakagawa Koh    7    5    4   0    1   0   0   0    1    1   0   0   1   0    2    0    0   0    0  0.250  0.250  0.250  0.500    45  0.000  0.500   40.0%    0.0%  0.00  -0.0    33.3%   12.5%   62.5%   42.9%   19.0%   40.0%        1          DeNA BayStars     CL
142           Nakai Daisuke   13   15   15   0    2   0   0   0    2    0   0   0   0   0    6    0    0   0    0  0.133  0.133  0.133  0.266   -22  0.000  0.222   40.0%    0.0%  0.00  -0.0    11.1%   40.7%   75.0%   55.4%   17.9%   40.0%  31    3  R       DeNA BayStars     CL
143         Ohnuki Shinichi   22   39   34   0    2   0   0   0    2    2   0   0   3   0   18    2    0   0    0  0.059  0.111  0.059  0.170   -48  0.000  0.125   46.2%    5.1%  0.11  -0.0     5.3%   25.0%   79.2%   38.6%   10.8%   51.3%        1          DeNA BayStars     CL
144            Otosaka Tomo   17   20   19   5    4   1   0   0    5    0   0   0   0   0    6    1    0   0    0  0.211  0.250  0.263  0.513    49  0.052  0.308   30.0%    5.0%  0.17  -0.0     7.7%   27.0%   87.5%   51.2%   13.4%   35.0%  27    8  L       DeNA BayStars     CL
145         Peoples Michael   18   11   11   1    1   1   0   0    2    0   0   0   0   0    5    0    0   0    1  0.091  0.091  0.182  0.273   -22  0.091  0.167   45.5%    0.0%  0.00   0.0     0.0%   35.7%   69.2%   45.0%   20.0%   45.5%        1          DeNA BayStars     CL
146         Romero Fernando   14   30   26   2    4   0   0   0    4    0   0   0   1   0   12    3    0   0    0  0.154  0.241  0.154  0.395    17  0.000  0.286   40.0%   10.0%  0.25  -0.0     7.1%   32.1%   80.0%   38.2%   13.6%   50.0%  26    1  R       DeNA BayStars     CL
147       Sakaguchi Kousuke    8    9    9   0    0   0   0   0    0    0   0   0   0   0    6    0    0   0    1  0.000  0.000  0.000  0.000   -99  0.000  0.000   66.7%    0.0%  0.00   0.0     0.0%   50.0%   80.0%   50.0%   17.6%   66.7%        1          DeNA BayStars     CL
148           Sakamoto Yuya   16   20   16   0    1   0   0   0    1    0   0   0   4   0    4    0    0   0    0  0.063  0.063  0.063  0.126   -62  0.000  0.083   20.0%    0.0%  0.00  -0.0     6.2%   29.2%   85.7%   40.6%   10.1%   20.0%        1          DeNA BayStars     CL
149           Sakurai Shuto   30    3    2   0    2   0   0   0    2    1   0   0   1   0    0    0    0   0    0  1.000  1.000  1.000  2.000   477  0.000  1.000    0.0%    0.0%        -0.0     0.0%   33.3%   33.3%   44.4%   22.2%    0.0%  22    1  L       DeNA BayStars     CL
150              Sano Keita  143  615  545  73  165  34   2  17  254   72   0   1   0   4   73   61    1   5   14  0.303  0.376  0.466  0.842   141  0.163  0.322   11.9%    9.9%  0.84  -0.5    16.0%   24.8%   89.7%   48.1%    8.8%   24.6%  26    7  L       DeNA BayStars     CL
151            Sekine Taiki  103  139  124  17   28   6   0   1   37    4   2   0   5   0   27    9    0   1    2  0.226  0.284  0.298  0.582    68  0.072  0.281   19.4%    6.5%  0.33   0.3    18.8%   24.0%   85.0%   46.0%    8.8%   26.6%  26    9  L       DeNA BayStars     CL
153       Shibata Tatsuhiro   85  266  222  21   52  15   0   2   73   15   1   1  14   3   39   26    1   1    1  0.234  0.313  0.329  0.642    86  0.095  0.272   14.7%    9.8%  0.67  -0.2    19.0%   18.7%   89.7%   39.2%    6.5%   25.2%  27    6  L       DeNA BayStars     CL
155            Soto Neftali  123  451  410  42   96  18   1  21  179   62   0   1   0   1  116   35    4   5   12  0.234  0.302  0.437  0.739   111  0.203  0.274   25.7%    7.8%  0.30  -0.4    18.0%   32.9%   83.5%   51.3%   15.0%   38.1%  32    3  R       DeNA BayStars     CL
157           Taira Kentaro    2    3    2   0    0   0   0   0    0    0   0   0   1   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000  0.000    0.0%    0.0%         0.0     0.0%   16.7%  100.0%   43.8%    0.0%    0.0%  25    1  R       DeNA BayStars     CL
158           Takajoh Shuto    7    7    4   0    1   0   0   0    1    0   0   0   1   0    0    1    0   1    0  0.250  0.500  0.250  0.750   123  0.000  0.250    0.0%   14.3%  1.00  -0.0     0.0%   22.2%   92.9%   50.0%    5.6%   14.3%  28    2  R       DeNA BayStars     CL
160           Tanaka Shunta   58   60   48  10    7   0   0   0    7    8   0   1   3   2   16    7    0   0    0  0.146  0.246  0.146  0.392    17  0.000  0.206   26.7%   11.7%  0.44  -0.3     8.1%   10.4%   85.3%   33.1%    7.4%   38.3%  27    4  L       DeNA BayStars     CL
161      Tobashira Yasutaka   56  135  127  10   28   5   1   3   44   14   0   0   2   0   18    4    0   1    3  0.220  0.250  0.346  0.596    70  0.126  0.236   13.3%    3.0%  0.22  -0.0    18.0%   33.2%   91.0%   52.4%    9.1%   18.5%  31    2  L       DeNA BayStars     CL
162         Yamamoto Yuudai   51  111   99   4   13   2   0   1   18    4   0   0   7   0   27    4    0   1    0  0.131  0.173  0.182  0.355     3  0.051  0.169   24.3%    3.6%  0.15  -0.0    16.5%   34.2%   85.7%   53.4%   13.0%   28.8%                   DeNA BayStars     CL
164         Yamashita Kouki   46   52   50   3   10   1   0   0   11    4   0   0   0   0    7    2    0   0    0  0.200  0.231  0.220  0.451    31  0.020  0.233   13.5%    3.8%  0.29  -0.0     4.7%   43.2%   81.9%   57.9%   11.8%   17.3%                   DeNA BayStars     CL
165            Akihiro Yuto    1    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%    0.0%         0.0     0.0%    0.0%  100.0%   50.0%    0.0%    0.0%                  Yomiuri Giants     CL
168           Hatake Seishu   52   14   14   0    0   0   0   0    0    0   0   0   0   0   12    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000   85.7%    0.0%  0.00   0.0     0.0%   38.5%   79.2%   53.1%   20.3%   85.7%  27    1  L      Yomiuri Giants     CL
169            Heinai Ryuta    3    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%    0.0%         0.0     0.0%  100.0%  100.0%  100.0%   33.3%    0.0%        1         Yomiuri Giants     CL
170          Heineman Scott   10   28   25   2    4   1   0   0    5    2   0   0   0   0    6    1    0   2    1  0.160  0.250  0.200  0.450    31  0.040  0.211   21.4%    3.6%  0.17  -0.0     5.3%   32.1%   83.0%   56.0%   19.0%   25.0%  28    9  R      Yomiuri Giants     CL
172          Hirooka Taishi   78  117  106  11   20   2   2   5   41   15   2   1   0   1   25    7    0   3    2  0.189  0.256  0.387  0.643    80  0.198  0.195   21.4%    6.0%  0.28  -0.0    15.9%   24.3%   77.8%   48.5%   15.2%   31.6%  24  UTL  R      Yomiuri Giants     CL
173        Imamura Nobutaka   17   16   15   1    1   0   0   0    1    0   0   0   1   0    7    0    0   0    0  0.067  0.067  0.067  0.134   -57  0.000  0.125   43.8%    0.0%  0.00  -0.0     0.0%   29.2%   82.4%   42.1%   10.5%   43.8%  27    1  L      Yomiuri Giants     CL
174            Inoh Shoichi    5    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%    0.0%         0.0     0.0%    0.0%   50.0%   40.0%   20.0%    0.0%        1         Yomiuri Giants     CL
175         Ishikawa Shingo   26   41   37   3    7   2   0   0    9    0   0   1   0   0    8    4    0   0    1  0.189  0.268  0.243  0.511    47  0.054  0.241   19.5%    9.8%  0.50  -0.3     3.4%   24.4%   92.2%   49.1%    9.5%   29.3%  28    9  R      Yomiuri Giants     CL
176            Kagiya Yohei   59    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000         100.0%    0.0%  0.00   0.0                             0.0%    0.0%  100.0%  30    1  R      Yomiuri Giants     CL
177       Kajitani Takayuki   61  246  227  31   64  10   1   4   88   23  11   8   0   1   40   15    0   3    2  0.282  0.333  0.388  0.721   103  0.106  0.326   16.3%    6.1%  0.38  -0.8    10.6%   21.1%   90.0%   46.4%    7.3%   24.0%  32    9  L      Yomiuri Giants     CL
178         Kamei Yoshiyuki   92  206  186  15   40  12   1   3   63   17   1   1   2   3   47   13    1   2    3  0.215  0.270  0.339  0.609    72  0.124  0.266   22.8%    6.3%  0.28  -0.2    21.7%   25.6%   81.2%   45.2%   10.3%   30.6%  38    7  L      Yomiuri Giants     CL
179          Katsuki Kazuya   39   67   59   9   12   3   0   3   24    6   0   0   2   0   12    4    0   2    2  0.203  0.277  0.407  0.684    91  0.204  0.205   17.9%    6.0%  0.33  -0.0    18.4%   24.8%   86.5%   48.0%   10.0%   28.4%  25    3  L      Yomiuri Giants     CL
180        Kishida Yukinori   27   24   22   1    4   0   1   0    6    2   0   0   0   0    8    2    0   0    0  0.182  0.250  0.273  0.523    49  0.091  0.286   33.3%    8.3%  0.25  -0.0     0.0%   33.3%   80.4%   54.0%   15.3%   41.7%  24    2  R      Yomiuri Giants     CL
181         Kitamura Takumi   53  103   92  13   23   3   0   4   38   11   1   0   2   0   28    8    1   1    4  0.250  0.317  0.413  0.730   104  0.163  0.317   27.2%    7.8%  0.29   0.2    15.2%   21.4%   83.7%   44.7%   11.9%   38.8%  25    4  R      Yomiuri Giants     CL
182         Kobayashi Seiji   64   79   75   2    7   2   0   1   12    3   1   0   2   0   24    1    0   1    2  0.093  0.117  0.160  0.277   -19  0.067  0.120   30.4%    1.3%  0.04   0.2    15.1%   37.5%   82.5%   53.9%   15.7%   32.9%  32    2  R      Yomiuri Giants     CL
183          Maru Yoshihiro  118  457  392  58  104  21   0  23  194   55   5   3   0   2  120   63    0   0    5  0.265  0.365  0.495  0.860   139  0.230  0.323   26.3%   13.8%  0.53  -0.2    17.2%   16.5%   76.6%   43.4%   12.8%   45.1%  32    8  L      Yomiuri Giants     CL
184            Masuda Daiki   56   25   22  13    3   1   0   1    7    2   8   4   1   0    6    2    0   0    0  0.136  0.208  0.318  0.526    48  0.182  0.133   24.0%    8.0%  0.33   0.0     5.9%   22.4%   88.2%   44.6%    8.9%   36.0%  27    4  R      Yomiuri Giants     CL
185         Matsubara Seiya  135  477  431  69  118  20   4  12  182   37  15   7   3   3  100   38    0   2    4  0.274  0.333  0.422  0.755   111  0.148  0.329   21.0%    8.0%  0.38   0.1     8.4%   22.0%   86.5%   44.4%    9.4%   31.4%  26    9  L      Yomiuri Giants     CL
186             Mercedes CC   17   28   25   1    2   0   0   0    2    0   0   0   3   0   14    0    0   0    0  0.080  0.080  0.080  0.160   -50  0.000  0.182   50.0%    0.0%  0.00  -0.0     7.7%   34.4%   81.4%   53.5%   15.8%   50.0%        1         Yomiuri Giants     CL
188       Nakajima Hiroyuki   81  195  181  11   49  10   0   6   77   26   0   0   1   1   35    9    1   3    9  0.271  0.314  0.425  0.739   106  0.154  0.305   17.9%    4.6%  0.26  -0.0    13.5%   28.6%   88.9%   52.2%   10.9%   25.6%  38    3  R      Yomiuri Giants     CL
189              Nakata Sho   34  106   91   6   14   4   0   3   27    7   0   0   0   0   29   14    0   1    3  0.154  0.274  0.297  0.571    62  0.143  0.186   27.4%   13.2%  0.48  -0.0    22.6%   23.7%   83.5%   46.8%   13.4%   43.4%  32    3  R      Yomiuri Giants     CL
190            Naoe Daisuke    4    2    2   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000   50.0%    0.0%  0.00   0.0     0.0%  100.0%  100.0%   80.0%   20.0%   50.0%  21    1  R      Yomiuri Giants     CL
191            Nogami Ryoma    9    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000         100.0%    0.0%  0.00   0.0            50.0%  100.0%   33.3%   22.2%  100.0%  34    1  R      Yomiuri Giants     CL
193              Ohe Ryusei   47    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%    0.0%         0.0     0.0%  100.0%  100.0%   66.7%   33.3%    0.0%  22    1  L      Yomiuri Giants     CL
194          Ohshiro Takumi  125  386  347  36   80  12   0  11  125   37   0   0   3   1   80   33    4   2   11  0.231  0.300  0.360  0.660    86  0.129  0.268   20.7%    8.5%  0.41  -0.1    13.0%   27.1%   87.9%   49.6%    8.6%   32.1%  28    2  L      Yomiuri Giants     CL
196          Okamoto Kazuma  143  592  521  71  138  19   1  39  276  113   1   1   0   7  108   57    4   7   16  0.265  0.341  0.530  0.871   141  0.265  0.260   18.2%    9.6%  0.53  -0.3    18.8%   24.8%   85.3%   47.3%   11.2%   34.5%  25    5  R      Yomiuri Giants     CL
197         Sakamoto Hayato  117  487  424  53  115  26   0  19  198   46   2   3   2   2   90   58    4   1    4  0.271  0.359  0.467  0.826   130  0.196  0.303   18.5%   11.9%  0.64  -0.8    20.5%   21.7%   86.3%   45.6%   10.0%   34.3%  32    6  R      Yomiuri Giants     CL
199           Sanchez Angel   14   21   19   0    0   0   0   0    0    0   0   0   2   0    9    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000   42.9%    0.0%  0.00   0.0     8.3%   50.0%   65.0%   50.7%   23.9%   42.9%  31    1  R      Yomiuri Giants     CL
200    Shigenobu Shinnosuke   73   86   78  11   17   2   0   2   25    6   6   2   1   0   26    7    0   0    0  0.218  0.282  0.321  0.603    71  0.103  0.300   30.2%    8.1%  0.27   0.3    13.2%   27.1%   86.4%   50.5%   13.5%   40.7%  28    7  L      Yomiuri Giants     CL
201            Smoak Justin   34  125  114  11   31   3   0   7   55   14   0   0   0   0   37   10    1   1    2  0.272  0.336  0.482  0.818   127  0.210  0.343   29.6%    8.0%  0.27  -0.0    22.7%   26.5%   79.5%   47.8%   16.1%   43.2%  34    3  S      Yomiuri Giants     CL
202         Sugano Tomoyuki   19   39   32   2    4   0   0   0    4    0   0   0   6   0    9    1    0   0    0  0.125  0.152  0.125  0.277   -17  0.000  0.174   23.1%    2.6%  0.11  -0.0     3.4%   31.2%   87.0%   44.9%    9.6%   25.6%  31    1  R      Yomiuri Giants     CL
203        Sumitani Ginjiro   44   54   48   4    9   0   0   1   12    7   0   0   1   1   17    4    1   0    0  0.188  0.245  0.250  0.495    42  0.062  0.258   31.5%    7.4%  0.24  -0.0     9.1%   18.8%   81.9%   46.5%   12.4%   40.7%  33    2  R      Yomiuri Giants     CL
204          Takagi Kyosuke   15    1    1   0    0   0   0   0    0    0   0   0   0   0    0    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000    0.0%    0.0%         0.0     0.0%    0.0%  100.0%   40.0%    0.0%    0.0%  31    1  L      Yomiuri Giants     CL
205          Takahashi Yuki   27   49   46   1    2   1   0   0    3    2   0   0   2   0   30    1    0   0    0  0.043  0.064  0.065  0.129   -59  0.022  0.125   61.2%    2.0%  0.03  -0.0     5.6%   34.3%   64.8%   42.4%   16.8%   63.3%  24    1  L      Yomiuri Giants     CL
207           Tanaka Toyoki   39    1    1   0    0   0   0   0    0    0   0   0   0   0    1    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000         100.0%    0.0%  0.00   0.0                   100.0%   33.3%    0.0%  100.0%  27    1  R      Yomiuri Giants     CL
208        Tateoka Soichiro   47   47   44   2    9   0   0   0    9    1   0   0   0   0    7    3    0   0    0  0.205  0.255  0.205  0.460    34  0.000  0.243   14.9%    6.4%  0.43  -0.0    16.2%   30.5%   89.6%   51.1%    9.0%   21.3%  31    7  L      Yomiuri Giants     CL
209             Thames Eric    1    2    2   0    0   0   0   0    0    0   0   0   0   0    2    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000         100.0%    0.0%  0.00   0.0            37.5%  100.0%   36.4%   27.3%  100.0%  34    7  L      Yomiuri Giants     CL
211             Togo Shosei   26   53   43   2    5   0   0   0    5    1   0   0   8   0   20    2    0   0    2  0.116  0.156  0.116  0.272   -18  0.000  0.217   37.7%    3.8%  0.10  -0.0     3.3%   36.7%   75.5%   45.6%   17.8%   41.5%  21    1  R      Yomiuri Giants     CL
212             Tone Chiaki   29    1    1   0    1   0   0   0    1    1   0   0   0   0    0    0    0   0    0  1.000  1.000  1.000  2.000   456  0.000  1.000    0.0%    0.0%        -0.0     0.0%  100.0%           66.7%    0.0%    0.0%  28    1  L      Yomiuri Giants     CL
213            Urena Estamy    4    5    5   0    0   0   0   0    0    0   0   0   0   0    3    0    0   0    0  0.000  0.000  0.000  0.000   -94  0.000  0.000   60.0%    0.0%  0.00   0.0    50.0%   20.0%   62.5%   52.6%   26.3%   60.0%  22    4  R      Yomiuri Giants     CL
215     Wakabayashi Akihiro   96  242  213  25   51  11   0   5   77   16   1   3   3   2   46   22    0   2    1  0.239  0.314  0.362  0.676    91  0.123  0.280   19.0%    9.1%  0.48  -0.9    14.6%   27.0%   86.1%   46.6%   12.7%   30.2%  27    4  S      Yomiuri Giants     CL
216          Wheeler Zelous  121  427  384  44  111  28   0  15  184   56   3   1   0   1   78   34    3   8   16  0.289  0.358  0.479  0.837   133  0.190  0.329   18.3%    8.0%  0.44   0.1    14.8%   20.7%   88.0%   44.0%    8.5%   29.7%  34    7  R      Yomiuri Giants     CL
217          Yamaguchi Shun   15   23   22   0    0   0   0   0    0    0   0   0   0   0   14    1    0   0    3  0.000  0.043  0.000  0.043   -81  0.000  0.000   60.9%    4.3%  0.07  -0.0     0.0%   30.8%   61.5%   41.3%   17.4%   65.2%        1         Yomiuri Giants     CL
218         Yaoita Takumaru   16   12   12   2    2   0   0   0    2    1   0   0   0   0    4    0    0   0    1  0.167  0.167  0.167  0.334    -2  0.000  0.250   33.3%    0.0%  0.00  -0.0     0.0%   33.3%   87.5%   58.8%   17.6%   33.3%  24    7  L      Yomiuri Giants     CL
219              Yoh Daikan    7    7    7   1    1   0   0   0    1    0   0   0   0   0    2    0    0   0    0  0.143  0.143  0.143  0.286   -16  0.000  0.200   28.6%    0.0%  0.00  -0.0     0.0%   15.4%   63.6%   44.8%   20.7%   28.6%  34    9  R      Yomiuri Giants     CL
220            Yokogawa Kai    2    1    1   0    1   0   0   0    1    0   0   0   0   0    0    0    0   0    0  1.000  1.000  1.000  2.000   456  0.000  1.000    0.0%    0.0%        -0.0     0.0%    0.0%  100.0%   50.0%    0.0%    0.0%  20    1  L      Yomiuri Giants     CL
221         Yoshikawa Naoki  108  329  305  35   83  13   1   5  113   25   7   0   3   2   48   17    2   2    4  0.272  0.313  0.370  0.683    92  0.098  0.307   14.6%    5.2%  0.35   1.1    10.0%   28.6%   86.7%   52.9%   12.0%   21.3%  26    4  L      Yomiuri Giants     CL
222               Yuasa Dai   33   13   13   6    5   1   0   0    6    0   1   1   0   0    1    0    0   0    0  0.385  0.385  0.462  0.847   137  0.077  0.417    7.7%    0.0%  0.00  -0.2    25.0%   25.0%   90.0%   53.2%   12.8%    7.7%  21    4  R      Yomiuri Giants     CL
223          Aoki Norichika  122  501  446  57  115  29   0   9  171   56   0   0   0   2   44   43    1  10   10  0.258  0.335  0.383  0.718   104  0.125  0.268    8.8%    8.6%  0.98  -0.1    20.2%   22.6%   93.3%   45.8%    5.4%   19.2%  39    7  L     Yakult Swallows     CL
224          Araki Takahiro  100   67   55  10   11   0   0   0   11    5   2   1   6   1    9    4    0   1    0  0.200  0.262  0.200  0.462    35  0.000  0.234   13.4%    6.0%  0.44  -0.0     7.7%   25.9%   86.4%   46.2%   12.1%   19.4%  33    3  R     Yakult Swallows     CL
225               Hara Juri    9   15   13   0    2   2   0   0    4    3   0   0   1   0    7    0    0   1    0  0.154  0.214  0.308  0.522    48  0.154  0.333   46.7%    0.0%  0.00  -0.0     0.0%   57.7%   71.4%   52.7%   30.9%   46.7%  27    1  R     Yakult Swallows     CL
228       Ishikawa Masanori   17   25   18   1    4   0   0   0    4    1   0   0   6   0    5    1    0   0    0  0.222  0.263  0.222  0.485    41  0.000  0.308   20.0%    4.0%  0.20  -0.0     0.0%   47.4%   81.8%   44.4%    6.7%   24.0%  41    1  L     Yakult Swallows     CL
230           Kanakubo Yuto   10   13   11   0    0   0   0   0    0    0   0   0   2   0    6    0    0   0    1  0.000  0.000  0.000  0.000   -96  0.000  0.000   46.2%    0.0%  0.00   0.0     0.0%   41.2%   50.0%   46.7%   24.4%   46.2%  21    1  L     Yakult Swallows     CL
231         Kawabata Shingo   91   93   86   8   32   5   1   1   42   18   0   0   0   0   16    7    1   0    2  0.372  0.419  0.488  0.907   157  0.116  0.449   17.2%    7.5%  0.44  -0.0    12.9%   25.0%   89.0%   48.6%    9.8%   25.8%  33    3  L     Yakult Swallows     CL
232              Koga Yudai   54  125  116  12   26   2   0   0   28    7   0   0   4   0   16    4    1   1    1  0.224  0.256  0.241  0.497    44  0.017  0.260   12.8%    3.2%  0.25  -0.0    10.8%   29.5%   93.2%   52.5%    7.2%   16.0%  22    2  R     Yakult Swallows     CL
235            Matsumoto Yu   27   41   34   8   12   4   0   0   16    2   1   0   0   0    8    7    1   0    0  0.353  0.463  0.471  0.934   166  0.118  0.462   19.5%   17.1%  0.88   0.2     7.7%   21.3%   90.6%   44.8%    9.1%   36.6%  26    3  L     Yakult Swallows     CL
237        Miyamoto Takeshi   62   92   70   9   20   4   0   1   27    8   0   1   6   2   10   12    0   2    0  0.286  0.395  0.386  0.781   123  0.100  0.311   10.9%   13.0%  1.20  -0.4    13.4%   16.9%   86.9%   41.1%    8.2%   25.0%  26    4  L     Yakult Swallows     CL
238           Motoyama Hiyu   97  235  208  20   53   1   3   3   69   17   2   1   5   1   42   17    3   4    7  0.255  0.322  0.332  0.654    87  0.077  0.305   17.9%    7.2%  0.40  -0.0     9.4%   23.7%   86.3%   45.2%   10.4%   26.4%  22    6  L     Yakult Swallows     CL
239       Murakami Munetaka  143  615  500  82  139  27   0  39  283  112  12   7   0   3  133  106    6   6   12  0.278  0.408  0.566  0.974   173  0.288  0.302   21.6%   17.2%  0.80  -0.4    16.5%   18.0%   81.9%   41.0%   11.2%   45.2%  21    5  L     Yakult Swallows     CL
240          Nagaoka Hideki    5   10    9   0    0   0   0   0    0    0   0   0   0   0    4    1    0   0    0  0.000  0.100  0.000  0.100   -66  0.000  0.000   40.0%   10.0%  0.25  -0.0     0.0%   21.4%   68.8%   54.3%   22.9%   50.0%  19    6  L     Yakult Swallows     CL
241          Nakamura Yuhei  123  445  377  47  105  24   0   2  135   36   0   3  14   4   66   46    0   4   10  0.279  0.360  0.358  0.718   105  0.079  0.329   14.8%   10.3%  0.70  -1.1     9.4%   15.0%   89.6%   39.9%    6.1%   25.6%  31    2  R     Yakult Swallows     CL
242          Nakayama Shota    9   14   11   0    1   0   0   0    1    1   0   0   0   0    3    0    0   3    0  0.091  0.286  0.091  0.377    14  0.000  0.125   21.4%    0.0%  0.00  -0.0    25.0%   37.5%   90.0%   58.0%   10.0%   21.4%  24    7  R     Yakult Swallows     CL
243         Namiki Hidetaka   27    6    4   4    1   1   0   0    2    2   4   0   1   0    1    0    0   1    0  0.250  0.400  0.500  0.900   154  0.250  0.333   16.7%    0.0%  0.00   0.7     0.0%   14.3%  100.0%   33.3%    6.7%   16.7%  22    7  R     Yakult Swallows     CL
244         Nishida Akihisa   11   19   18   1    2   0   0   0    2    0   0   0   0   0    4    1    0   0    0  0.111  0.158  0.111  0.269   -20  0.000  0.143   21.1%    5.3%  0.25  -0.0    28.6%   28.0%   81.8%   61.5%   13.8%   26.3%  29    3  R     Yakult Swallows     CL
245       Nishiura Naomichi   92  276  242  27   54   9   0   5   78   24   1   1   4   3   60   24    3   3    8  0.223  0.298  0.322  0.620    77  0.099  0.272   21.7%    8.7%  0.40  -0.2    16.4%   27.4%   82.1%   48.3%   11.9%   32.2%  30    6  R     Yakult Swallows     CL
246          Ogawa Yasuhiro   23   41   35   0    5   0   0   0    5    3   0   0   3   0   19    3    0   0    0  0.143  0.211  0.143  0.354     5  0.000  0.312   46.3%    7.3%  0.16  -0.0    21.1%   20.0%   64.3%   33.9%   12.1%   53.7%  31    1  R     Yakult Swallows     CL
249              Ohta Kengo   29   79   72   4   16   5   0   0   21    5   3   2   1   1   18    5    0   0    3  0.222  0.269  0.292  0.561    61  0.070  0.291   22.8%    6.3%  0.28  -0.2    10.9%   29.4%   78.4%   54.7%   15.2%   29.1%  24    9  L     Yakult Swallows     CL
250        Okugawa Yasunobu   18   36   30   3    2   0   0   0    2    0   0   0   5   0   17    1    0   0    0  0.067  0.097  0.067  0.164   -49  0.000  0.154   47.2%    2.8%  0.06  -0.0    16.7%   31.6%   72.3%   43.3%   14.7%   50.0%  20    1  R     Yakult Swallows     CL
251        Okumura Nobuyuki   16   21   20   0    1   0   0   0    1    0   0   0   0   0    5    1    0   0    1  0.050  0.095  0.050  0.145   -54  0.000  0.067   23.8%    4.8%  0.20  -0.0     0.0%   32.6%   79.5%   58.0%   13.0%   28.6%  26    5  L     Yakult Swallows     CL
252              Osuna Jose  120  495  469  42  121  24   2  13  188   60   3   0   0   2   80   22    2   2   18  0.258  0.293  0.401  0.694    96  0.143  0.286   16.2%    4.4%  0.28   0.4    16.2%   30.1%   86.0%   51.3%   11.9%   23.2%  28    3  R     Yakult Swallows     CL
