Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Murakami Shoki,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nagasaka Kenya,66,193,165,13,35,6,0,0,41,11,3,2,3,1,21,0,3,45,4,.212,.248,.311,Hanshin Tigers,
Nakano Takumu,2,8,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,.375,.375,.375,Hanshin Tigers,
Nakata Kenichi,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nakatani Masahiro,59,225,203,20,54,10,2,5,83,26,5,1,0,1,20,0,1,33,3,.266,.409,.333,Hanshin Tigers,
Niho Akira,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nishi Junya,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nishi Yuki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Obata Ryuhei,65,277,244,35,70,11,1,0,83,18,14,5,5,1,26,0,1,42,3,.287,.340,.357,Hanshin Tigers,
Ogawa Ippei,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ohyama Yusuke,2,8,7,1,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,.286,.286,.375,Hanshin Tigers,
Okuyama Kouta,33,23,19,4,5,1,0,0,6,1,0,1,1,0,3,0,0,8,1,.263,.316,.364,Hanshin Tigers,
Onaka Yuya,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ono Taiki,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Onodera Dan,75,303,267,36,84,12,3,6,120,44,9,2,1,1,33,0,1,39,6,.315,.449,.391,Hanshin Tigers,
Oyokawa Masaki,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hanshin Tigers,
Rojas Jr. Mel,36,130,105,24,28,6,0,7,55,20,4,0,0,1,21,0,3,31,2,.267,.524,.400,Hanshin Tigers,
Saitoh Yukiya,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Sakaeda Yuki,47,129,109,17,28,5,3,1,42,18,2,1,4,0,14,1,2,23,2,.257,.385,.352,Hanshin Tigers,
Sakamoto Seishiro,5,17,15,2,6,3,0,0,9,4,0,0,0,0,2,0,0,4,0,.400,.600,.471,Hanshin Tigers,
Sato Teruaki,8,34,33,4,9,3,0,1,15,5,1,0,0,0,1,0,0,11,0,.273,.455,.294,Hanshin Tigers,
Satoh Ren,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Shimada Kairi,63,228,195,37,67,7,6,3,95,29,21,7,6,1,25,0,1,28,4,.344,.487,.419,Hanshin Tigers,
Suzuki Shota,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahashi Haruto,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takatera Nozomu,58,157,136,16,22,5,2,1,34,10,2,1,3,0,17,0,1,28,3,.162,.250,.260,Hanshin Tigers,
Takayama Shun,95,351,321,28,65,11,3,3,91,23,8,6,2,1,24,0,2,45,7,.202,.283,.261,Hanshin Tigers,
Tanigawa Masaki,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ueda Kai,18,54,45,5,8,1,0,0,9,1,3,0,3,0,6,0,0,9,1,.178,.200,.275,Hanshin Tigers,
Umeno Ryutaro,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.500,Hanshin Tigers,
Yamamoto Yasuhiro,30,111,90,19,27,6,0,0,33,8,2,0,6,2,12,0,1,12,1,.300,.367,.381,Hanshin Tigers,
Yohkawa Naomasa,46,181,155,24,42,10,2,5,71,28,4,0,0,3,23,0,0,45,4,.271,.458,.359,Hanshin Tigers,
Yuasa Atsuki,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Abe Tomohiro,13,41,37,4,10,2,1,2,20,5,0,0,0,0,4,0,0,9,2,.270,.541,.341,Hiroshima Carp,
Aizawa Tsubasa,4,10,8,1,4,1,0,0,5,1,0,0,0,0,2,0,0,0,1,.500,.625,.600,Hiroshima Carp,
Bird Kyle,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Chono Hisayoshi,11,30,27,1,6,1,0,0,7,1,0,0,0,0,3,0,0,3,1,.222,.259,.300,Hiroshima Carp,
Corniel Robert,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Cron Kevin,53,177,159,18,39,3,0,9,69,18,0,0,0,1,15,0,2,55,3,.245,.434,.316,Hiroshima Carp,
Dohbayashi Shota,44,174,159,19,46,13,0,7,80,25,2,4,0,2,11,0,2,38,4,.289,.503,.339,Hiroshima Carp,
Endoh Atsushi,20,7,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,.000,.000,.167,Hiroshima Carp,
Franzua Geronimo,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Reira,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Futamata Shoichi,46,141,133,15,29,5,1,4,48,14,0,0,0,2,3,0,3,28,4,.218,.361,.248,Hiroshima Carp,
Hatsuki Ryutaro,40,176,138,22,40,3,3,0,49,11,20,7,2,0,35,0,1,25,1,.290,.355,.437,Hiroshima Carp,
Hayashi Kota,38,144,137,19,35,6,0,6,59,18,0,1,0,1,6,0,0,25,2,.255,.431,.285,Hiroshima Carp,
Horie Atsuya,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ichioka Ryuji,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Imamura Takeru,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ishihara Tomoki,17,59,55,4,21,8,0,2,35,11,0,0,0,0,4,0,0,12,1,.382,.636,.424,Hiroshima Carp,
Isomura Yoshitaka,22,75,62,10,18,2,0,4,32,13,0,0,2,1,9,0,1,10,1,.290,.516,.384,Hiroshima Carp,
Kemna Makoto,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Kikuchi Ryosuke,1,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.333,.667,.333,Hiroshima Carp,
Kikuchi Yasunori,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kinoshita Motohide,89,292,278,29,67,15,3,2,94,22,2,1,0,1,10,0,3,39,7,.241,.338,.274,Hiroshima Carp,
Kobayashi Tatsuto,8,5,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,.250,.250,.250,Hiroshima Carp,
Kozono Kaito,20,84,79,10,23,1,2,1,31,4,4,2,2,0,3,0,0,7,1,.291,.392,.317,Hiroshima Carp,
Kuri Aren,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Kuwahara Tatsuki,62,145,128,13,31,5,4,0,44,9,0,0,2,0,15,0,0,24,5,.242,.344,.322,Hiroshima Carp,
Matsuyama Ryuhei,4,11,11,1,4,0,0,0,4,2,0,0,0,0,0,0,0,2,1,.364,.364,.364,Hiroshima Carp,
Mejia Alejandro,69,226,211,27,57,10,0,9,94,31,1,0,0,2,13,1,0,39,7,.270,.445,.310,Hiroshima Carp,
Miyoshi Takumi,14,34,31,2,7,1,0,0,8,2,0,0,0,0,3,0,0,6,1,.226,.258,.294,Hiroshima Carp,
Mochimaru Taiki,54,139,124,5,28,7,0,1,38,10,0,0,2,1,10,0,2,38,2,.226,.306,.292,Hiroshima Carp,
Morishita Masato,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nagai Atsushi,60,89,82,18,17,5,3,0,28,4,1,1,0,0,6,0,1,20,2,.207,.341,.270,Hiroshima Carp,
Nakagami Takuto,53,116,108,6,16,2,1,1,23,8,0,0,3,1,4,0,0,34,2,.148,.213,.177,Hiroshima Carp,
Nakamura Kyohei,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,47,189,175,21,39,11,1,4,64,18,5,0,0,1,13,0,0,35,4,.223,.366,.275,Hiroshima Carp,
Nakamura Yuta,16,15,14,1,2,0,0,0,2,0,0,0,0,0,1,0,0,4,1,.143,.143,.200,Hiroshima Carp,
Nakata Ren,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Namiki Shun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Neverauskas Dovydas,14,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,.143,.143,.143,Hiroshima Carp,
Nirasawa Yuya,74,278,255,23,65,13,1,4,92,17,1,0,5,3,14,0,1,35,8,.255,.361,.293,Hiroshima Carp,
Noma Takayoshi,7,26,23,3,4,1,0,0,5,1,1,0,0,0,3,0,0,4,2,.174,.217,.269,Hiroshima Carp,
Nomura Yusuke,12,8,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.143,.143,.143,Hiroshima Carp,
Ohmichi Haruki,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Ohmori Minoru,34,146,136,12,41,3,4,0,52,5,7,4,3,1,6,0,0,32,0,.301,.382,.329,Hiroshima Carp,
Ohsera Daichi,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Okada Akitake,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sakakura Shogo,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.250,.250,.250,Hiroshima Carp,
Sasaki Ken,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Scott Tayler,7,5,4,1,1,1,0,0,2,1,0,0,1,0,0,0,0,2,0,.250,.500,.250,Hiroshima Carp,
Shimauchi Sotaro,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shirahama Yuta,26,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,.000,.000,.000,Hiroshima Carp,
Shozui Yuya,70,270,249,33,73,11,1,11,119,40,4,0,0,1,19,0,1,51,7,.293,.478,.344,Hiroshima Carp,
Sone Kaisei,16,27,26,4,7,0,0,0,7,2,2,1,1,0,0,0,0,6,0,.269,.269,.269,Hiroshima Carp,
Suzuki Seiya,2,5,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.250,.250,.400,Hiroshima Carp,
Takahashi Hiroki,61,147,130,10,23,7,0,3,39,19,0,0,0,0,16,0,1,23,3,.177,.300,.272,Hiroshima Carp,
Takahashi Kouya,5,6,4,1,1,0,0,1,4,2,0,0,1,0,1,0,0,2,0,.250,1.000,.400,Hiroshima Carp,
Takahashi Mikiya,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tamamura Shogo,3,7,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Tanaka Kosuke,1,4,3,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,.333,.333,.500,Hiroshima Carp,
Tanaka Norihiko,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Toda Takaya,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tokoda Hiroki,10,8,6,0,1,0,0,0,1,0,0,0,2,0,0,0,0,4,0,.167,.167,.167,Hiroshima Carp,
Uemoto Takashi,10,27,21,3,8,3,0,0,11,1,0,1,1,0,4,0,1,6,2,.381,.524,.500,Hiroshima Carp,
Ugusa Koki,53,217,199,24,51,8,5,6,87,26,5,5,1,0,12,0,5,42,4,.256,.437,.315,Hiroshima Carp,
Une Takamasa,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yabuta Kazuki,14,5,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,.250,.250,.250,Hiroshima Carp,
Yamaguchi Sho,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yano Masaya,69,237,197,21,41,3,3,1,53,16,9,6,8,2,28,0,2,50,5,.208,.269,.310,Hiroshima Carp,
Yasaki Takuya,14,11,10,0,2,0,0,0,2,1,0,0,1,0,0,0,0,4,0,.200,.200,.200,Hiroshima Carp,
Ariyoshi Yuki,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Asada Sota,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Azuma Junpei,64,183,163,11,25,10,0,1,38,10,1,2,5,3,9,0,3,64,1,.153,.233,.208,DeNA BayStars,
Azuma Katsuki,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Chino Naoto,36,143,129,19,36,10,1,2,54,15,2,3,1,1,12,1,0,34,3,.279,.419,.338,DeNA BayStars,
Cordero Remy,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Cordero Starlin,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
De La Rosa Frandy,77,203,190,20,38,8,1,2,54,14,1,2,0,1,10,0,2,67,4,.200,.284,.246,DeNA BayStars,
Diaz Yofrec,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,69,283,244,52,75,16,2,9,122,39,18,7,1,4,24,0,10,68,3,.307,.500,.387,DeNA BayStars,
Escobar Edwin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hirata Shingo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,56,220,186,38,52,9,0,16,109,32,2,3,0,2,28,0,4,39,3,.280,.586,.382,DeNA BayStars,
Iizuka Satoshi,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ikeya Sota,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Imanaga Shota,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Irie Taisei,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,11,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,DeNA BayStars,
Ishikawa Tatsuya,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,4,11,9,2,3,1,0,0,4,2,0,0,0,0,2,0,0,0,0,.333,.444,.455,DeNA BayStars,
Itoh Yukiya,80,316,284,38,65,13,0,10,108,38,8,1,0,6,25,0,1,57,6,.229,.380,.288,DeNA BayStars,
Kamichatani Taiga,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kamizato Kazuki,19,70,53,10,16,5,3,1,30,9,2,3,0,0,17,1,0,11,1,.302,.566,.471,DeNA BayStars,
Kasai Takamasa,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Kato Dai,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Katsumata Atsushi,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kazahari Ren,21,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,2.000,1.000,DeNA BayStars,
Kobukata Daichi,100,363,316,28,68,15,1,4,97,43,2,3,1,3,39,0,4,108,14,.215,.307,.307,DeNA BayStars,
Kuniyoshi Yuki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuramoto Toshihiko,24,78,70,8,17,2,0,0,19,3,1,0,0,0,7,0,1,14,3,.243,.271,.321,DeNA BayStars,
Kusumoto Taishi,42,166,131,18,34,9,2,5,62,25,10,0,2,2,27,0,4,19,2,.260,.473,.396,DeNA BayStars,
Kyoyama Masaya,11,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,.333,.333,DeNA BayStars,
Maki Shugo,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mashiko Kyosuke,72,240,213,23,50,8,2,6,80,26,1,5,2,2,22,0,1,68,4,.235,.376,.307,DeNA BayStars,
Matsumoto Ryunosuke,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mikami Tomoya,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,29,102,92,9,26,5,1,3,42,9,1,0,3,1,6,0,0,17,2,.283,.457,.323,DeNA BayStars,
Miyagi Daita,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyaguni Ryosuke,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,55,199,170,27,42,5,1,2,55,21,20,7,7,2,18,0,2,35,1,.247,.324,.323,DeNA BayStars,
Mori Keito,69,297,271,36,69,7,3,6,100,29,16,8,5,2,17,0,2,74,3,.255,.369,.301,DeNA BayStars,
Mutoh Yuta,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakai Daisuke,39,115,101,8,28,7,0,1,38,13,1,1,1,2,10,0,1,35,2,.277,.376,.342,DeNA BayStars,
Ohnuki Shinichi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Otosaka Tomo,65,251,211,33,54,8,1,3,73,17,3,3,3,0,33,0,4,32,6,.256,.346,.367,DeNA BayStars,
Peoples Michael,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Romero Fernando,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Saito Shunsuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakaguchi Kousuke,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakurai Shuto,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sekine Taiki,14,56,48,5,13,4,1,1,22,8,4,2,1,2,5,0,0,7,0,.271,.458,.327,DeNA BayStars,
Shackelford Kevin,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Shibata Tatsuhiro,8,29,27,4,7,0,0,0,7,2,0,0,0,0,2,0,0,7,0,.259,.259,.310,DeNA BayStars,
Shindoh Takuya,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Sunada Yoshiki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takada Takuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takajoh Shuto,23,56,47,7,11,0,0,0,11,3,0,0,0,1,5,0,3,15,1,.234,.234,.339,DeNA BayStars,
Tanabe Hayato,96,314,276,30,51,12,0,2,69,26,1,2,9,3,25,0,1,80,8,.185,.250,.252,DeNA BayStars,
