batId,batter_team_name_short,batter_name,Bats,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1400127,SoftBank,Kurihara Ryoya,L,134.0,598,2296,True,91.7,0.1655518395,0.08026755853,0.4732026144,0.6945392491,0.2419928826,0.758747698,0.8452088452,0.5,0.241252302,0.11416122,0.2636165577,0.3677559913,0.6322440087,0.5875420875,0.1503067485,0.5660130719,0.1215156794,0.5106753813,0.5008710801,0.4991289199,0.4133275261,0.5866724739,0.05618466899,0.4104575163,435,0.197752809,0.03344481605,0.09049773756,1.0,86.59881198,99.4,,0,0.4,0.508045977,0.09195402299,0.1034482759,0.4045977011,0.6,0.4252873563,0.3908045977,0.183908046,0.25,0.7238493724,0.8117154812,0.5,0.7217573222,0.7133891213,0.4560669456,0.4246861925,0.390167364,0.4644351464,0.4790794979,0.7928870293,0.8514644351,0.8514644351,0.730125523,0.7175732218,0.89958159,0.7887029289,0.7029288703,0.5062761506,0.4958158996,0.5481171548,0.4539748954,0.5481171548,0.320083682,0.02615062762,0.7594142259,0.8263598326,0.6778242678,0.3765690377,0.8535564854,0.8211297071,0.8305439331,0.6725941423,0.6380753138,0.7824267782,0.9372384937,0.7635983264,0.4947698745,0.4205020921,0.08786610879,
800043,Yomiuri,Maru Yoshihiro,L,129.3333333,594,2370,True,91.2,0.1565656566,0.101010101,0.3955255382,0.6051571313,0.1647475642,0.8036286019,0.862849534,0.564516129,0.1963713981,0.07766990291,0.2836639932,0.3963697763,0.6036302237,0.5769881557,0.1360946746,0.53946813,0.1219409283,0.5238497256,0.4843881857,0.5156118143,0.453164557,0.546835443,0.05358649789,0.4052342761,428,0.0823798627,0.02356902357,0.0790960452,1.0,86.38283479,100.7,,0,0.5140186916,0.4135514019,0.07242990654,0.07242990654,0.3411214953,0.4859813084,0.3341121495,0.4929906542,0.1728971963,0.4654811715,0.7761506276,0.9121338912,0.1422594142,0.3891213389,0.9163179916,0.6736401674,0.5020920502,0.5313807531,0.6820083682,0.7510460251,0.6046025105,0.9518828452,0.9518828452,0.7677824268,0.7887029289,0.9665271967,0.7949790795,0.6025104603,0.5941422594,0.4079497908,0.280334728,0.7217573222,0.5983263598,0.3389121339,0.03347280335,0.4351464435,0.5627615063,0.4979079498,0.5606694561,0.6736401674,0.5041841004,0.5690376569,0.2468619247,0.6694560669,0.3619246862,0.8828451883,0.7364016736,0.4947698745,0.4874476987,0.01046025105,
1800072,Hiroshima,Kozono Kaito,L,133.3333333,590,1880,True,90.4,0.08813559322,0.0406779661,0.5407565264,0.7309368192,0.3575883576,0.8315270936,0.9344262295,0.6308139535,0.1684729064,0.09110282365,0.2189664358,0.3223228556,0.6776771444,0.6115843271,0.1256038647,0.5881726159,0.1042553191,0.4890783165,0.4765957447,0.5234042553,0.425,0.575,0.04414893617,0.4182205647,492,0.108,0.003389830508,0.01069518717,1.0,85.01403913,98.2,,0,0.5487804878,0.3800813008,0.07113821138,0.1117886179,0.2682926829,0.4512195122,0.3719512195,0.3963414634,0.2317073171,0.7374476987,0.9351464435,0.489539749,0.8012552301,0.8451882845,0.2782426778,0.7761506276,0.8493723849,0.6778242678,0.7845188285,0.6485355649,0.9539748954,0.5230125523,0.5230125523,0.6108786611,0.8326359833,0.7573221757,0.6171548117,0.8472803347,0.629707113,0.3723849372,0.4571129707,0.5449790795,0.7615062762,0.2866108787,0.004184100418,0.3577405858,0.4560669456,0.4811715481,0.3221757322,0.4644351464,0.4267782427,0.6861924686,0.6506276151,0.4037656904,0.4728033473,0.6422594142,0.4832635983,0.4947698745,0.8807531381,0.2876569038,
1000150,Hiroshima,Akiyama Shogo,L,132.3333333,589,2409,True,90.6,0.1629881154,0.0441426146,0.4653095139,0.6084573218,0.3030035336,0.8232142857,0.8944658945,0.6618075802,0.1767857143,0.08226007478,0.2874948068,0.3248857499,0.6751142501,0.5860306644,0.125819135,0.6049023681,0.09921129099,0.5305359369,0.4836031548,0.5163968452,0.4479036945,0.5520963055,0.05147364051,0.3759867054,452,0.08278867102,0.006791171477,0.02797202797,1.0,85.91033718,99.4,,0,0.5685840708,0.3163716814,0.1150442478,0.05530973451,0.2610619469,0.4314159292,0.2632743363,0.4933628319,0.2433628319,0.6893305439,0.7280334728,0.5209205021,0.4623430962,0.3974895397,0.4539748954,0.7531380753,0.6548117155,0.7364016736,0.7615062762,0.7280334728,0.5711297071,0.5439330544,0.5439330544,0.7364016736,0.8305439331,0.6338912134,0.5815899582,0.5523012552,0.60041841,0.4016736402,0.3117154812,0.690376569,0.6569037657,0.5209205021,0.01882845188,0.3138075314,0.3242677824,0.8451882845,0.6443514644,0.4476987448,0.3828451883,0.3451882845,0.2447698745,0.3619246862,0.3640167364,0.6778242678,0.5439330544,0.4947698745,0.6778242678,0.08786610879,
2000133,Yakult,Osuna Jose,R,138.0,584,2287,True,91.3,0.1558219178,0.06335616438,0.4368167906,0.6068003487,0.2657894737,0.7947947948,0.8965517241,0.5610561056,0.2052052052,0.08963707914,0.284652383,0.3655443813,0.6344556187,0.575389948,0.1465798046,0.568867512,0.1320507215,0.5015303892,0.5815478793,0.4184521207,0.3454306952,0.6545693048,0.05859204198,0.431132488,435,0.2172949002,0.02910958904,0.07798165138,1.0,85.84398536,99.4,,0,0.4206896552,0.5011494253,0.07816091954,0.1655172414,0.3356321839,0.5793103448,0.432183908,0.4206896552,0.1471264368,0.4225941423,0.7782426778,0.6987447699,0.3284518828,0.3953974895,0.6150627615,0.6380753138,0.6663179916,0.5230125523,0.6464435146,0.6652719665,0.5983263598,0.8430962343,0.8430962343,0.7782426778,0.7426778243,0.8933054393,0.8765690377,0.7573221757,0.2029288703,0.7991631799,0.9058577406,0.09623430962,0.5041841004,0.2280334728,0.02615062762,0.6924686192,0.8179916318,0.5543933054,0.1464435146,0.6569037657,0.7615062762,0.8514644351,0.5648535565,0.7343096234,0.8347280335,0.910041841,0.7343096234,0.4947698745,0.6966527197,0.08786610879,
1600129,Seibu,Genda Sosuke,L,135.0,578,2289,True,91.1,0.1297577855,0.05190311419,0.4423076923,0.6014434643,0.2514395393,0.8705533597,0.92,0.7290076336,0.1294466403,0.05725524476,0.2652972028,0.3395979021,0.6604020979,0.6365217391,0.1040221914,0.5987762238,0.1022280472,0.5450174825,0.4613368283,0.5386631717,0.4255133246,0.5744866754,0.05198776758,0.354020979,464,0.05970149254,0.005190311419,0.01818181818,1.0,86.8830387,98.2,,0,0.5754310345,0.3556034483,0.06896551724,0.06465517241,0.2909482759,0.4245689655,0.2349137931,0.463362069,0.3017241379,0.5094142259,0.8786610879,0.5669456067,0.3493723849,0.3744769874,0.6589958159,0.8933054393,0.7834728033,0.8535564854,0.9016736402,0.8765690377,0.7845188285,0.6422594142,0.6422594142,0.4958158996,0.9142259414,0.6820083682,0.60041841,0.4205020921,0.6924686192,0.309623431,0.4518828452,0.550209205,0.6422594142,0.6234309623,0.01464435146,0.2949790795,0.4079497908,0.4675732218,0.6025104603,0.5188284519,0.3640167364,0.2949790795,0.3556485356,0.1987447699,0.3054393305,0.6610878661,0.510460251,0.4947698745,0.3284518828,0.2876569038,
1600007,Rakuten,Murabayashi Itsuki,R,141.3333333,572,2239,True,90.9,0.1590909091,0.03671328671,0.4289544236,0.5682182986,0.253776435,0.8541666667,0.9110169492,0.6944444444,0.1458333333,0.06255585344,0.2917783735,0.327077748,0.672922252,0.6175438596,0.1333333333,0.6130473637,0.1067440822,0.5567470956,0.5457793658,0.4542206342,0.3854399285,0.6145600715,0.06922733363,0.3695263628,453,0.08533916849,0.01048951049,0.03614457831,1.0,86.38081991,99.4,,0,0.5408388521,0.3664459161,0.09271523179,0.08388520971,0.2825607064,0.4591611479,0.3090507726,0.4525386313,0.238410596,0.5857740586,0.7552301255,0.4518828452,0.2887029289,0.2656903766,0.6506276151,0.8493723849,0.7217573222,0.8064853556,0.8577405858,0.8577405858,0.5313807531,0.5543933054,0.5543933054,0.5753138075,0.7970711297,0.5732217573,0.6464435146,0.3493723849,0.3640167364,0.6380753138,0.7510460251,0.2510460251,0.3158995816,0.5606694561,0.01673640167,0.3828451883,0.4309623431,0.6935146444,0.4958158996,0.4958158996,0.4518828452,0.4707112971,0.3891213389,0.3828451883,0.3849372385,0.7280334728,0.5962343096,0.4947698745,0.489539749,0.08786610879,
1600089,DeNA,Sano Keita,L,133.3333333,564,2055,True,90.3,0.09397163121,0.05673758865,0.4746588694,0.6598130841,0.2720812183,0.8798767967,0.9235127479,0.7649253731,0.1201232033,0.05701754386,0.2329434698,0.3460038986,0.6539961014,0.6127886323,0.103515625,0.5808966862,0.1236009732,0.5214424951,0.4798053528,0.5201946472,0.403892944,0.596107056,0.05206812652,0.418128655,465,0.1582278481,0.01418439716,0.03773584906,1.0,85.33045822,98.8,,0,0.4344086022,0.4559139785,0.1096774194,0.09677419355,0.3591397849,0.5655913978,0.3612903226,0.4516129032,0.1870967742,0.760460251,0.9267782427,0.6234309623,0.5167364017,0.5941422594,0.5920502092,0.9184100418,0.8054393305,0.8723849372,0.9267782427,0.8849372385,0.9225941423,0.6966527197,0.6966527197,0.6025104603,0.9163179916,0.8117154812,0.8138075314,0.6234309623,0.6108786611,0.3912133891,0.6150627615,0.3870292887,0.640167364,0.2887029289,0.01255230126,0.6527196653,0.6736401674,0.8117154812,0.4131799163,0.7280334728,0.7217573222,0.6485355649,0.3953974895,0.6108786611,0.6820083682,0.7949790795,0.6087866109,0.4947698745,0.8389121339,0.1809623431,
2000035,DeNA,Maki Shugo,R,125.3333333,558,2078,True,90.7,0.105734767,0.05734767025,0.5132402504,0.7064393939,0.313111546,0.8452157598,0.9168900804,0.678125,0.1547842402,0.07944150217,0.2277323062,0.3350987,0.6649013,0.5917266187,0.1006825939,0.5854597978,0.1049085659,0.5084256139,0.5654475457,0.4345524543,0.3893166506,0.6106833494,0.05774783446,0.4000962927,444,0.2043478261,0.04121863799,0.1105769231,1.0,85.54475341,98.8,,0,0.4414414414,0.4684684685,0.09009009009,0.1396396396,0.3288288288,0.5585585586,0.463963964,0.3603603604,0.1756756757,0.6537656904,0.910041841,0.6338912134,0.730125523,0.7761506276,0.4205020921,0.820083682,0.7635983264,0.780334728,0.8284518828,0.7426778243,0.9372384937,0.6255230126,0.6255230126,0.6966527197,0.9267782427,0.7782426778,0.6255230126,0.7112970711,0.2761506276,0.7259414226,0.7238493724,0.2782426778,0.5230125523,0.3661087866,0.0230125523,0.640167364,0.6945606695,0.64958159,0.2280334728,0.6234309623,0.7092050209,0.8786610879,0.7489539749,0.6631799163,0.8117154812,0.9623430962,0.7876569038,0.4947698745,0.7991631799,0.1809623431,
1500096,ORIX,Nishikawa Ryoma,L,133.0,557,2245,True,91.9,0.1741472172,0.04667863555,0.4924242424,0.6356521739,0.3415525114,0.7800904977,0.8508891929,0.6417112299,0.2199095023,0.1082887701,0.2932263815,0.3195187166,0.6804812834,0.6198198198,0.1360448808,0.6180926916,0.09977728285,0.5124777184,0.4721603563,0.5278396437,0.3857461024,0.6142538976,0.04409799555,0.4434046346,424,0.1728971963,0.01256732496,0.03626943005,1.0,86.25885262,99.4,,0,0.445754717,0.4551886792,0.09905660377,0.07547169811,0.3797169811,0.554245283,0.3726415094,0.4198113208,0.2075471698,0.1861924686,0.6694560669,0.539748954,0.6025104603,0.489539749,0.3138075314,0.5711297071,0.4560669456,0.7008368201,0.5794979079,0.5167364017,0.5209205021,0.5,0.5,0.5606694561,0.7907949791,0.5376569038,0.5878661088,0.690376569,0.6422594142,0.359832636,0.7489539749,0.2531380753,0.7635983264,0.1715481172,0.03556485356,0.6213389121,0.6715481172,0.7447698745,0.550209205,0.7887029289,0.690376569,0.6882845188,0.5711297071,0.5188284519,0.7217573222,0.769874477,0.5983263598,0.4947698745,0.5418410042,0.08786610879,
1800093,Nipponham,Mannami Chusei,R,131.6666667,556,2145,True,91.8,0.2158273381,0.06474820144,0.4808768657,0.6945722171,0.2608695652,0.749757517,0.8476821192,0.481884058,0.250242483,0.1203358209,0.2728544776,0.3624067164,0.6375932836,0.6108108108,0.1901743265,0.5741604478,0.1142191142,0.5069962687,0.5743589744,0.4256410256,0.3393939394,0.6606060606,0.06293706294,0.4598880597,391,0.1760204082,0.03237410072,0.08955223881,1.0,86.21153846,100.7,,0,0.4194373402,0.5140664962,0.06649616368,0.1099744246,0.4040920716,0.5805626598,0.3836317136,0.3964194373,0.2199488491,0.2165271967,0.5313807531,0.7133891213,0.5460251046,0.7238493724,0.6391213389,0.410041841,0.4361924686,0.3326359833,0.4184100418,0.4393305439,0.7092050209,0.820083682,0.820083682,0.6192468619,0.5418410042,0.8682008368,0.7154811715,0.7238493724,0.2489539749,0.7531380753,0.9121338912,0.089958159,0.4006276151,0.1192468619,0.04811715481,0.6945606695,0.8389121339,0.4456066946,0.3514644351,0.8514644351,0.7635983264,0.7280334728,0.6485355649,0.4581589958,0.7322175732,0.9288702929,0.7615062762,0.4947698745,0.5543933054,0.01046025105,
