Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Nagasaka Kenya,23,40,30,4,4,0,0,0,4,5,0,0,2,1,7,0,0,9,1,.133,.133,.289,Hanshin Tigers,
Nakagawa Hayato,70,158,137,20,44,10,3,4,72,28,0,0,1,2,14,0,4,29,1,.321,.526,.395,Hanshin Tigers,
Neuse Sheldon,51,161,139,15,31,10,0,3,50,23,0,0,0,1,20,0,1,35,3,.223,.360,.323,Hanshin Tigers,
Nishi Junya,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nishi Yuki,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Noguchi Kyosuke,81,311,278,37,82,18,2,5,119,35,0,0,0,3,23,0,7,28,9,.295,.428,.360,Hanshin Tigers,
Obata Ryuhei,8,31,26,11,10,3,1,1,18,9,0,0,0,0,5,0,0,2,0,.385,.692,.484,Hanshin Tigers,
Ohyama Yusuke,4,14,12,0,2,0,0,0,2,1,0,0,0,1,1,0,0,3,1,.167,.167,.214,Hanshin Tigers,
Okadome Hidetaka,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Onodera Dan,35,121,99,9,24,3,1,0,29,10,2,0,2,2,15,1,3,18,5,.242,.293,.353,Hanshin Tigers,
Oyokawa Masaki,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Sakaeda Yuki,82,236,208,29,57,9,2,3,79,32,14,1,0,3,21,0,4,46,3,.274,.380,.347,Hanshin Tigers,
Sakamoto Seishiro,4,9,8,1,1,0,0,0,1,0,0,0,0,0,1,0,0,5,0,.125,.125,.222,Hanshin Tigers,
Sato Teruaki,17,71,66,9,21,5,1,2,34,15,0,3,0,0,3,0,2,15,1,.318,.515,.366,Hanshin Tigers,
Satoh Ren,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Shiiba Tsuyoshi,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Shimada Kairi,44,128,105,12,25,2,0,0,27,3,18,2,3,0,16,0,4,18,0,.238,.257,.360,Hanshin Tigers,
Shimamoto Hiroya,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Suzuki Yuto,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahama Yuto,70,150,121,11,33,6,0,0,39,13,0,2,0,2,23,0,4,41,2,.273,.322,.400,Hanshin Tigers,
Takahashi Haruto,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takatera Nozomu,123,487,430,64,124,17,6,0,153,35,23,8,9,3,41,2,4,59,7,.288,.356,.354,Hanshin Tigers,
Toi Reiji,116,314,281,27,69,13,4,0,90,39,1,2,0,3,29,1,1,55,10,.246,.320,.315,Hanshin Tigers,
Tomida Ren,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Toyoda Hiroshi,90,305,272,40,80,18,3,2,110,41,2,2,1,2,28,0,2,37,5,.294,.404,.362,Hanshin Tigers,
Tsuda Junya,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ueda Kai,2,9,8,0,3,0,0,0,3,1,0,0,0,0,1,0,0,0,0,.375,.375,.444,Hanshin Tigers,
Umeno Ryutaro,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Urushihara Taisei,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Watanabe Ryo,39,145,129,17,32,7,2,2,49,15,0,0,1,1,13,0,1,32,1,.248,.380,.319,Hanshin Tigers,
Yamada Shuya,102,259,230,35,50,10,0,0,60,13,2,6,5,1,22,0,1,60,9,.217,.261,.287,Hanshin Tigers,
Yuasa Atsuki,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Aduwa Makoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Akatsuka Kento,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Corniel Robert,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Dohbayashi Shota,14,53,48,4,11,4,0,1,18,2,0,1,0,0,3,0,2,10,3,.229,.375,.302,Hiroshima Carp,
Endoh Atsushi,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Fujii Reira,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Futamata Shoichi,8,34,31,0,7,2,0,0,9,4,0,1,0,0,2,0,1,8,1,.226,.290,.294,Hiroshima Carp,
Hasebe Ginji,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hatch Thomas,15,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,.000,.000,.111,Hiroshima Carp,
Hatsuki Ryutaro,10,43,38,6,8,1,0,0,9,1,5,1,1,0,4,0,0,10,0,.211,.237,.286,Hiroshima Carp,
Hayashi Kota,76,294,267,24,72,17,2,5,108,35,1,3,0,3,22,1,2,58,9,.270,.404,.327,Hiroshima Carp,
Hearn Taylor,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hidaka Atsumi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ishihara Tomoki,4,13,11,1,3,0,0,0,3,0,0,0,0,0,2,0,0,3,0,.273,.273,.385,Hiroshima Carp,
Isomura Yoshitaka,35,94,80,6,23,3,0,2,32,9,0,0,2,2,9,0,1,11,0,.288,.400,.359,Hiroshima Carp,
Kawano Kei,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kemna Makoto,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kobayashi Tatsuto,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kubo Shu,22,69,63,7,18,1,0,0,19,1,1,6,2,0,2,0,2,11,3,.286,.302,.328,Hiroshima Carp,
Kurohara Takumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Maekawa Seita,64,173,148,22,41,6,2,3,60,13,3,1,5,2,18,0,0,16,5,.277,.405,.351,Hiroshima Carp,
Masuda Takehisa,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsumoto Ryuya,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,16,33,31,3,7,1,1,0,10,8,0,0,0,1,1,0,0,1,0,.226,.323,.242,Hiroshima Carp,
Mochimaru Taiki,72,216,183,21,49,6,1,2,63,16,1,0,4,1,22,2,6,24,8,.268,.344,.363,Hiroshima Carp,
Mori Shohei,17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Morishita Masato,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Nabara Norihiko,72,105,90,19,23,3,2,0,30,10,11,4,7,1,5,0,2,15,1,.256,.333,.306,Hiroshima Carp,
Nakada Yuto,54,143,135,3,26,4,0,0,30,13,0,0,1,0,7,0,0,37,9,.193,.222,.232,Hiroshima Carp,
Nakamura Kento,76,241,216,23,60,6,1,2,74,25,1,0,2,0,21,0,2,34,2,.278,.343,.347,Hiroshima Carp,
Nakamura Shosei,74,253,230,37,64,13,4,8,109,32,6,3,3,3,17,1,0,30,4,.278,.474,.324,Hiroshima Carp,
Nakamura Takahiro,80,262,235,27,62,7,1,0,71,22,2,2,2,1,21,1,3,39,6,.264,.302,.331,Hiroshima Carp,
Nakazaki Shota,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nirasawa Yuya,98,345,300,22,78,10,1,2,96,31,2,0,12,3,30,0,0,38,10,.260,.320,.324,Hiroshima Carp,
Nomura Yusuke,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Ohmichi Haruki,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ohmori Minoru,27,78,66,12,16,2,1,0,20,7,6,2,1,1,10,0,0,11,0,.242,.303,.338,Hiroshima Carp,
Ohsera Daichi,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Okada Akitake,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ramirez Moises,43,134,117,11,19,4,0,2,29,11,0,0,0,3,12,0,2,46,4,.162,.248,.246,Hiroshima Carp,
Roberto Nelson,62,160,148,17,30,11,1,2,49,16,4,2,0,0,9,0,3,61,0,.203,.331,.263,Hiroshima Carp,
Saitoh Yuta,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sakakura Shogo,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sakata Rei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sato Keisuke,94,382,333,40,96,9,2,4,121,33,11,9,5,2,40,1,2,53,10,.288,.363,.366,Hiroshima Carp,
Scheiner Jake,34,114,105,6,18,4,0,2,28,7,0,0,0,0,9,0,0,21,3,.171,.267,.237,Hiroshima Carp,
Shimizu Kanato,40,82,69,7,9,3,0,1,15,8,2,0,1,2,8,0,2,7,0,.130,.217,.235,Hiroshima Carp,
Shinya Soh,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sone Kaisei,56,78,71,9,11,2,0,1,16,3,3,1,2,0,5,0,0,17,1,.155,.225,.211,Hiroshima Carp,
Suekane Shota,28,93,89,4,18,3,0,1,24,6,0,0,0,1,3,0,0,14,3,.202,.270,.226,Hiroshima Carp,
Sugihara Mirai,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sugita Takeru,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Taka Taichi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Takagi Shoto,41,76,72,4,13,4,0,0,17,4,0,0,1,0,3,0,0,15,3,.181,.236,.213,Hiroshima Carp,
Takahashi Kouya,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Takita Kazuki,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Tamamura Shogo,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Tamura Shunsuke,64,236,214,23,60,11,1,5,88,24,2,3,0,1,21,0,0,42,8,.280,.411,.343,Hiroshima Carp,
Tanaka Kosuke,5,11,11,1,4,1,0,0,5,1,0,0,0,0,0,0,0,2,0,.364,.455,.364,Hiroshima Carp,
Tone Chiaki,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tsuji Taiga,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tsunehiro Hayato,12,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Uchida Shodai,106,366,340,31,79,17,0,4,108,31,0,1,3,3,16,0,3,84,7,.232,.318,.271,Hiroshima Carp,
Uchima Takuma,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Uemoto Takashi,8,25,20,1,5,0,0,0,5,0,3,0,0,0,5,0,0,3,2,.250,.250,.400,Hiroshima Carp,
Ugusa Koki,38,95,80,14,19,2,0,0,21,4,6,1,1,0,13,0,1,15,0,.238,.263,.351,Hiroshima Carp,
Yano Masaya,2,9,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,.000,.000,.333,Hiroshima Carp,
Yasaki Takuya,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Aibara Ryunosuke,45,86,81,10,15,3,2,2,28,7,6,0,1,1,2,0,1,13,2,.185,.346,.212,DeNA BayStars,
Austin Tyler,5,20,18,3,4,1,0,1,8,5,0,0,0,0,2,0,0,7,0,.222,.444,.300,DeNA BayStars,
Azuma Junpei,77,189,170,20,33,6,1,5,56,16,2,2,1,3,13,0,2,52,1,.194,.329,.255,DeNA BayStars,
Chino Naoto,69,268,225,36,54,9,1,4,77,31,8,6,1,3,38,0,1,49,6,.240,.342,.348,DeNA BayStars,
Diaz Yofrec,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,24,93,73,12,21,3,0,2,30,9,8,1,0,0,17,0,3,12,3,.288,.411,.441,DeNA BayStars,
Ford Mike,41,146,133,12,28,5,0,8,57,21,0,0,0,0,13,0,0,24,3,.211,.429,.281,DeNA BayStars,
Hamaguchi Haruhiro,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Hashimoto Tatsuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hayashi Takuma,15,64,51,8,15,3,0,1,21,9,6,2,3,0,9,1,1,8,1,.294,.412,.410,DeNA BayStars,
Horioka Hayato,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Inoue Kento,70,293,262,38,79,17,3,8,126,52,9,3,1,4,16,1,10,35,5,.302,.481,.360,DeNA BayStars,
Ise Hiromu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Yutaro,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishikami Taiki,78,303,261,31,58,8,1,4,80,20,13,8,4,4,28,0,6,42,7,.222,.307,.308,DeNA BayStars,
Ishikawa Tatsuya,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,15,56,47,7,16,6,1,1,27,12,0,0,0,1,7,0,1,11,1,.340,.574,.429,DeNA BayStars,
Jackson Andre,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Joko Ryota,49,131,117,8,24,6,0,0,30,7,0,0,1,0,10,0,3,36,0,.205,.256,.285,DeNA BayStars,
Kajiwara Kouki,26,110,104,14,33,9,2,1,49,15,4,2,1,1,4,0,0,26,2,.317,.471,.339,DeNA BayStars,
Kamichatani Taiga,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kamizato Kazuki,47,170,145,18,43,12,1,1,60,16,5,3,0,4,18,0,3,36,1,.297,.414,.376,DeNA BayStars,
Katsumata Atsushi,57,183,175,13,43,7,2,3,63,24,3,1,2,2,4,0,0,28,8,.246,.360,.260,DeNA BayStars,
Kay Anthony,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kobukata Daichi,46,111,94,8,23,5,0,0,28,12,0,0,1,1,14,0,1,20,3,.245,.298,.345,DeNA BayStars,
Kondo Taiga,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,DeNA BayStars,
Konno Ryuto,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kozono Kenta,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuki Ryuhei,55,140,121,15,32,6,0,3,47,10,1,0,0,0,19,0,0,32,4,.264,.388,.364,DeNA BayStars,
Kusano Haruto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kusumoto Taishi,65,230,205,29,54,10,2,4,80,19,3,0,3,2,18,1,2,32,4,.263,.390,.326,DeNA BayStars,
Kuwahara Masayuki,2,6,6,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,.667,.667,.667,DeNA BayStars,
Kyoyama Masaya,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Maeda Yamato,5,15,15,0,3,0,0,0,3,3,0,0,0,0,0,0,0,1,0,.200,.200,.200,DeNA BayStars,
Marcelino Hansel,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Martinez Alexander,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mashiko Kyosuke,70,182,155,16,34,8,0,4,54,19,0,2,6,2,14,0,5,24,8,.219,.348,.301,DeNA BayStars,
Matsumoto Ryoto,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Matsumoto Ryunosuke,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Matsuo Shion,78,309,276,26,90,18,1,3,119,42,5,4,2,3,26,0,2,21,11,.326,.431,.384,DeNA BayStars,
Mishima Kazuki,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miura Ginji,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyagi Daita,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mori Keito,56,225,194,24,49,9,2,1,65,19,9,2,4,4,23,0,0,44,1,.253,.335,.326,DeNA BayStars,
Mori Yuito,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Morishita Ryudai,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Murakawa Nagi,74,124,107,36,33,6,3,0,45,8,12,8,6,1,10,0,0,25,1,.308,.421,.364,DeNA BayStars,
Nakagawa Hayate,2,3,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.000,1.000,1.000,DeNA BayStars,
Nakagawa Koh,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nishimaki Kenji,84,203,167,30,39,5,2,2,54,10,5,6,7,1,22,0,6,39,4,.234,.323,.342,DeNA BayStars,
Nishiura Naomichi,71,230,202,23,51,10,1,3,72,26,2,0,3,0,25,1,0,40,10,.252,.356,.335,DeNA BayStars,
Ogasawara Sou,8,14,12,1,3,0,0,0,3,0,0,0,0,0,2,0,0,6,0,.250,.250,.357,DeNA BayStars,
Ohnuki Shinichi,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ohta Taishi,70,212,193,17,51,12,1,1,68,15,0,0,0,1,16,1,2,35,7,.264,.352,.325,DeNA BayStars,
Sakamoto Yuya,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sasaki Chihaya,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sekine Taiki,27,105,93,12,26,2,1,0,30,8,0,0,4,0,7,0,1,8,1,.280,.323,.337,DeNA BayStars,
Shibata Tatsuhiro,4,13,11,4,4,0,1,0,6,1,0,1,1,0,1,0,0,1,0,.364,.545,.417,DeNA BayStars,
Shimizu Manato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Shoji Haruto,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Suzuki Ren,51,111,104,12,29,2,0,1,34,13,0,0,1,0,5,0,1,23,3,.279,.327,.318,DeNA BayStars,
Taira Kentaro,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takada Takuto,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takamizawa Ikumi,45,168,157,20,40,4,1,1,49,14,1,0,0,0,11,0,0,33,4,.255,.312,.304,DeNA BayStars,
Takeda Riku,4,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.167,.167,.167,DeNA BayStars,
Tobashira Yasutaka,14,47,42,4,16,4,0,0,20,4,0,0,0,0,5,0,0,1,1,.381,.476,.447,DeNA BayStars,
Tsutsugoh Yoshitomo,8,26,22,0,3,0,0,0,3,2,0,0,0,0,3,0,1,5,0,.136,.136,.269,DeNA BayStars,
Watanabe Aki,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Watarai Ryuki,49,216,193,23,67,11,3,2,90,23,3,2,3,2,18,0,0,22,2,.347,.466,.399,DeNA BayStars,
Wendelken J.B.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Wick Rowan,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamamoto Yuudai,1,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,DeNA BayStars,
Yamasaki Yasuaki,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
