PlayerNum,jpPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
32,鈴木　康平,https://npb.jp/bis/players/51755136.html,1994.01.21,186,92,右,右,,Yomiuri Giants
33,ケラー,https://npb.jp/bis/players/73975155.html,1993.04.28,193,92,右,右,,Yomiuri Giants
36,馬場　皐輔,https://npb.jp/bis/players/41445136.html,1995.05.18,180,97,右,右,,Yomiuri Giants
41,中川　皓太,https://npb.jp/bis/players/81285132.html,1994.02.24,183,86,左,左,,Yomiuri Giants
45,畠　世周,https://npb.jp/bis/players/31635134.html,1994.05.31,186,82,右,左,,Yomiuri Giants
46,又木　鉄平,https://npb.jp/bis/players/33135159.html,1999.02.12,182,92,左,左,,Yomiuri Giants
47,森田　駿哉,https://npb.jp/bis/players/43345159.html,1997.02.11,185,88,左,左,,Yomiuri Giants
48,田中　千晴,https://npb.jp/bis/players/91095157.html,2000.09.21,189,85,右,右,,Yomiuri Giants
49,バルドナード,https://npb.jp/bis/players/23225157.html,1993.02.01,196,122,左,左,,Yomiuri Giants
53,高梨　雄平,https://npb.jp/bis/players/91095134.html,1992.07.13,175,86,左,左,,Yomiuri Giants
54,直江　大輔,https://npb.jp/bis/players/11215138.html,2000.06.20,185,87,右,右,,Yomiuri Giants
56,石田　隼都,https://npb.jp/bis/players/81185155.html,2003.04.05,183,85,左,左,,Yomiuri Giants
57,髙橋　優貴,https://npb.jp/bis/players/61965138.html,1997.02.01,178,82,左,左,,Yomiuri Giants
58,船迫　大雅,https://npb.jp/bis/players/31835157.html,1996.10.16,174,77,右,左,,Yomiuri Giants
62,横川　凱,https://npb.jp/bis/players/81885138.html,2000.08.30,190,98,左,左,,Yomiuri Giants
63,泉　圭輔,https://npb.jp/bis/players/01105138.html,1997.03.02,188,80,右,右,,Yomiuri Giants
64,大江　竜聖,https://npb.jp/bis/players/71375134.html,1999.01.15,173,82,左,左,,Yomiuri Giants
65,メンデス,https://npb.jp/bis/players/93095157.html,1995.01.17,196,104,左,左,,Yomiuri Giants
66,平内　龍太,https://npb.jp/bis/players/21825153.html,1998.08.01,185,99,右,右,,Yomiuri Giants
68,代木　大和,https://npb.jp/bis/players/11015155.html,2003.09.08,184,92,左,左,,Yomiuri Giants
90,山田　龍聖,https://npb.jp/bis/players/53555155.html,2000.09.07,183,82,左,左,,Yomiuri Giants
91,堀田　賢慎,https://npb.jp/bis/players/21625151.html,2001.05.21,186,88,右,右,,Yomiuri Giants
93,松井　颯,https://npb.jp/bis/players/01805157.html,2000.09.14,178,83,右,右,,Yomiuri Giants
96,菊地　大稀,https://npb.jp/bis/players/31735155.html,1999.06.02,186,89,右,左,,Yomiuri Giants
97,井上　温大,https://npb.jp/bis/players/51355151.html,2001.05.13,175,78,左,左,,Yomiuri Giants
99,京本　眞,https://npb.jp/bis/players/91795155.html,2004.02.06,189,80,右,右,3/6 育成選手から支配下選手へ移行,Yomiuri Giants
22,小林　誠司,https://npb.jp/bis/players/91795139.html,1989.06.07,178,86,右,右,,Yomiuri Giants
24,大城　卓三,https://npb.jp/bis/players/21325136.html,1993.02.11,187,90,右,左,,Yomiuri Giants
27,岸田　行倫,https://npb.jp/bis/players/91595136.html,1996.10.10,176,88,右,右,,Yomiuri Giants
37,郡　拓也,https://npb.jp/bis/players/91795134.html,1998.04.25,179,88,右,右,3/11 日本ハムより移籍,Yomiuri Giants
67,山瀬　慎之助,https://npb.jp/bis/players/03105151.html,2001.05.04,177,89,右,右,,Yomiuri Giants
94,喜多　隆介,https://npb.jp/bis/players/31935153.html,1998.08.25,179,83,右,右,,Yomiuri Giants
00,湯浅　大,https://npb.jp/bis/players/43145136.html,2000.01.24,172,73,右,右,,Yomiuri Giants
0,増田　大輝,https://npb.jp/bis/players/51855132.html,1993.07.29,172,68,右,右,,Yomiuri Giants
2,吉川　尚輝,https://npb.jp/bis/players/73375134.html,1995.02.08,177,78,右,左,,Yomiuri Giants
5,門脇　誠,https://npb.jp/bis/players/11515157.html,2001.01.24,171,76,右,左,,Yomiuri Giants
6,坂本　勇人,https://npb.jp/bis/players/51955114.html,1988.12.14,186,86,右,右,,Yomiuri Giants
25,岡本　和真,https://npb.jp/bis/players/11515130.html,1996.06.30,186,100,右,右,,Yomiuri Giants
35,泉口　友汰,https://npb.jp/bis/players/61165159.html,1999.05.17,178,80,右,左,,Yomiuri Giants
37,若林　晃弘,https://npb.jp/bis/players/13315136.html,1993.08.26,180,82,右,左右,3/11 日本ハムへ移籍,Yomiuri Giants
40,中山　礼都,https://npb.jp/bis/players/51655153.html,2002.04.12,182,82,右,左,,Yomiuri Giants
55,秋広　優人,https://npb.jp/bis/players/71175153.html,2002.09.17,200,100,右,左,,Yomiuri Giants
60,菊田　拡和,https://npb.jp/bis/players/31935151.html,2001.07.23,182,94,右,右,,Yomiuri Giants
61,増田　陸,https://npb.jp/bis/players/01605138.html,2000.06.17,179,88,右,右,,Yomiuri Giants
95,中田　歩夢,https://npb.jp/bis/players/01205157.html,2004.06.27,172,77,右,右,3/6 育成選手から支配下選手へ移行,Yomiuri Giants
98,ウレーニャ,https://npb.jp/bis/players/13315151.html,1999.05.27,183,79,右,右,4/19 育成選手から支配下選手へ移行,Yomiuri Giants
7,長野　久義,https://npb.jp/bis/players/91995131.html,1984.12.06,180,85,右,右,,Yomiuri Giants
8,丸　佳浩,https://npb.jp/bis/players/21425116.html,1989.04.11,177,94,右,左,,Yomiuri Giants
12,萩尾　匡也,https://npb.jp/bis/players/81485157.html,2000.12.28,180,85,右,右,,Yomiuri Giants
13,梶谷　隆幸,https://npb.jp/bis/players/61565114.html,1988.08.28,180,90,右,左,,Yomiuri Giants
23,オドーア,https://npb.jp/bis/players/63565159.html,1994.02.03,180,90,右,左,2/9 支配下選手登録、4/4 自由契約,Yomiuri Giants
23,立岡　宗一郎,https://npb.jp/bis/players/81985118.html,1990.05.18,181,82,右,左,5/21 育成選手から支配下選手へ移行,Yomiuri Giants
38,岡田　悠希,https://npb.jp/bis/players/81385155.html,2000.01.19,183,84,右,左,,Yomiuri Giants
42,ヘルナンデス,https://npb.jp/bis/players/33235159.html,1994.11.21,185,89,右,右,5/13 支配下選手登録,Yomiuri Giants
43,重信　慎之介,https://npb.jp/bis/players/21925132.html,1993.04.17,173,74,右,左,,Yomiuri Giants
44,佐々木　俊輔,https://npb.jp/bis/players/51955159.html,1999.11.06,174,80,右,左,,Yomiuri Giants
50,オコエ　瑠偉,https://npb.jp/bis/players/01505132.html,1997.07.21,185,90,右,右,,Yomiuri Giants
51,浅野　翔吾,https://npb.jp/bis/players/91195157.html,2004.11.24,171,86,右,右,,Yomiuri Giants
59,松原　聖弥,https://npb.jp/bis/players/21825134.html,1995.01.26,173,74,右,左,,Yomiuri Giants
35,松原　聖弥,https://npb.jp/bis/players/21825134.html,Jan. 26 1995,173,74,R,L,Traded by Yomiuri (Jun. 25).,Seibu Lions
011,笠島　尚樹,https://npb.jp/bis/players/51755153.html,2002.12.07,178,82,右,右,,Yomiuri Giants
012,三浦　克也,https://npb.jp/bis/players/43145159.html,2001.04.28,179,80,左,左,,Yomiuri Giants
015,川嵜　陽仁,https://npb.jp/bis/players/61565155.html,2003.11.01,177,80,右,右,,Yomiuri Giants
016,千葉　隆広,https://npb.jp/bis/players/41245159.html,2005.05.15,175,77,左,左,,Yomiuri Giants
018,木下　幹也,https://npb.jp/bis/players/71975153.html,2002.05.01,185,92,右,右,,Yomiuri Giants
019,園田　純規,https://npb.jp/bis/players/21025159.html,2005.07.07,183,72,右,右,,Yomiuri Giants
020,戸田　懐生,https://npb.jp/bis/players/91495153.html,2000.07.22,170,73,右,右,,Yomiuri Giants
021,小沼　健太,https://npb.jp/bis/players/31735153.html,1998.06.11,189,86,右,右,,Yomiuri Giants
023,田村　朋輝,https://npb.jp/bis/players/41045157.html,2004.04.06,184,81,右,右,,Yomiuri Giants
026,吉村　優聖歩,https://npb.jp/bis/players/73575157.html,2004.12.08,181,73,左,左,,Yomiuri Giants
028,富田　龍,https://npb.jp/bis/players/11415155.html,1999.11.11,179,78,左,左,,Yomiuri Giants
030,山﨑　友輔,https://npb.jp/bis/players/23325153.html,1998.05.02,178,80,右,右,,Yomiuri Giants
034,森本　哲星,https://npb.jp/bis/players/13315157.html,2004.09.03,175,73,左,左,,Yomiuri Giants
035,ルシアーノ,https://npb.jp/bis/players/03005157.html,2000.02.15,190,95,右,右,,Yomiuri Giants
047,鴨打　瑛二,https://npb.jp/bis/players/41545155.html,2004.02.29,195,90,左,左,,Yomiuri Giants
52,伊藤　優輔,https://npb.jp/bis/players/91395153.html,1997.01.14,178,82,右,右,,Yomiuri Giants
39,モンテス,https://npb.jp/bis/players/23225159.html,Oct. 7 1996,183,90,R,R,Registered (Jul. 11).,Yomiuri Giants
057,ラモス,https://npb.jp/bis/players/53455157.html,1997.10.10,196,100,右,右,4/1 自由契約,Yomiuri Giants
063,花田　侑樹,https://npb.jp/bis/players/71675155.html,2003.06.25,181,74,右,左,,Yomiuri Giants
006,坂本　勇人,https://npb.jp/bis/players/71075153.html,2002.04.15,177,84,右,右,,Yomiuri Giants
010,大津　綾也,https://npb.jp/bis/players/41345155.html,2003.05.28,174,72,右,右,,Yomiuri Giants
022,亀田　啓太,https://npb.jp/bis/players/21525155.html,1999.04.09,183,94,右,右,,Yomiuri Giants
024,前田　研輝,https://npb.jp/bis/players/81885153.html,1998.12.13,180,90,右,左,,Yomiuri Giants
069,萩原　哲,https://npb.jp/bis/players/61665153.html,1998.05.01,175,85,右,左,,Yomiuri Giants
001,加藤　廉,https://npb.jp/bis/players/21725153.html,1999.01.12,181,84,右,左,,Yomiuri Giants
004,村山　源,https://npb.jp/bis/players/03305159.html,2005.06.27,179,63,右,右,,Yomiuri Giants
005,田上　優弥,https://npb.jp/bis/players/21225159.html,2005.06.08,181,82,右,右,,Yomiuri Giants
007,宇都宮　葵星,https://npb.jp/bis/players/01305159.html,2004.06.23,176,66,右,左,,Yomiuri Giants
008,相澤　白虎,https://npb.jp/bis/players/31135157.html,2004.05.28,178,82,右,右,,Yomiuri Giants
025,岡本　大翔,https://npb.jp/bis/players/61565153.html,2002.09.12,190,94,右,右,,Yomiuri Giants
027,北村　流音,https://npb.jp/bis/players/21525157.html,2005.02.20,174,78,右,右,,Yomiuri Giants
003,鈴木　大和,https://npb.jp/bis/players/91095155.html,1999.04.27,173,73,右,右,,Yomiuri Giants
009,笹原　操希,https://npb.jp/bis/players/21925155.html,2004.02.09,180,76,右,右,,Yomiuri Giants
013,ティマ,https://npb.jp/bis/players/13015153.html,2004.09.25,193,86,右,右,,Yomiuri Giants
031,三塚　琉生,https://npb.jp/bis/players/13115157.html,2004.05.10,182,91,左,左,,Yomiuri Giants
033,平山　功太,https://npb.jp/bis/players/41645159.html,2004.03.16,185,82,右,右,,Yomiuri Giants
044,大城　元,https://npb.jp/bis/players/91395157.html,2004.07.12,180,78,右,右,,Yomiuri Giants
051,舟越　秀虎,https://npb.jp/bis/players/01605151.html,2001.08.23,182,71,右,左右,,Yomiuri Giants
22,髙津　臣吾,1968.11.25,,,Yakult Swallows
12,石山　泰稚,https://npb.jp/bis/players/21125137.html,1988.09.01,182,83,右,右,,Yakult Swallows
14,西舘　昂汰,https://npb.jp/bis/players/11615159.html,2001.06.09,189,94,右,右,,Yakult Swallows
15,山下　輝,https://npb.jp/bis/players/33535155.html,1999.09.12,188,98,左,左,,Yakult Swallows
16,原　樹理,https://npb.jp/bis/players/31635132.html,1993.07.19,180,79,右,右,,Yakult Swallows
17,清水　昇,https://npb.jp/bis/players/51955138.html,1996.10.15,180,95,右,左,,Yakult Swallows
18,奥川　恭伸,https://npb.jp/bis/players/31735151.html,2001.04.16,184,82,右,右,,Yakult Swallows
19,石川　雅規,https://npb.jp/bis/players/11315115.html,1980.01.22,167,73,左,左,,Yakult Swallows
20,木澤　尚文,https://npb.jp/bis/players/11915153.html,1998.04.25,183,90,右,右,,Yakult Swallows
21,吉村　貢司郎,https://npb.jp/bis/players/53555157.html,1998.01.19,183,85,右,右,,Yakult Swallows
24,星　知弥,https://npb.jp/bis/players/11815134.html,1994.04.15,183,91,右,右,,Yakult Swallows
26,山野　太一,https://npb.jp/bis/players/63365153.html,1999.03.24,173,81,左,左,,Yakult Swallows
28,松本　健吾,https://npb.jp/bis/players/03105159.html,1999.04.14,180,83,右,右,,Yakult Swallows
29,小川　泰弘,https://npb.jp/bis/players/11515137.html,1990.05.16,172,82,右,右,,Yakult Swallows
34,田口　麗斗,https://npb.jp/bis/players/41945139.html,1995.09.14,171,79,左,左,,Yakult Swallows
35,石原　勇輝,https://npb.jp/bis/players/41145159.html,2001.08.30,180,87,左,左,,Yakult Swallows
37,ロドリゲス,https://npb.jp/bis/players/43245157.html,1998.03.31,195,93,右,右,,Yakult Swallows
39,エスパーダ,https://npb.jp/bis/players/23525159.html,1997.02.22,183,77,右,右,,Yakult Swallows
40,高梨　裕稔,https://npb.jp/bis/players/21925139.html,1991.06.05,188,94,右,右,,Yakult Swallows
41,柴田　大地,https://npb.jp/bis/players/81985155.html,1997.11.07,180,94,右,右,,Yakult Swallows
43,山本　大貴,https://npb.jp/bis/players/93195136.html,1995.11.10,184,98,左,左,,Yakult Swallows
44,大西　広樹,https://npb.jp/bis/players/41545151.html,1997.11.08,175,92,右,右,,Yakult Swallows
45,小澤　怜史,https://npb.jp/bis/players/01705132.html,1998.03.09,182,87,右,左,,Yakult Swallows
47,高橋　奎二,https://npb.jp/bis/players/51055132.html,1997.05.14,180,83,左,左,,Yakult Swallows
48,金久保　優斗,https://npb.jp/bis/players/51555136.html,1999.11.04,185,87,右,左,,Yakult Swallows
49,嘉弥真　新也,https://npb.jp/bis/players/91595135.html,1989.11.23,172,72,左,左,,Yakult Swallows
52,尾仲　祐哉,https://npb.jp/bis/players/61365134.html,1995.01.31,173,75,右,左,,Yakult Swallows
53,長谷川　宙輝,https://npb.jp/bis/players/11615134.html,1998.08.23,176,86,左,左,,Yakult Swallows
54,サイスニード,https://npb.jp/bis/players/33735153.html,1992.10.01,193,97,右,右,,Yakult Swallows
56,坂本　拓己,https://npb.jp/bis/players/81785157.html,2004.07.06,180,85,左,左,,Yakult Swallows
58,阪口　皓亮,https://npb.jp/bis/players/81785136.html,1999.08.15,188,90,右,左,,Yakult Swallows
61,宮川　哲,https://npb.jp/bis/players/51855151.html,1995.10.10,177,86,右,右,,Yakult Swallows
62,竹山　日向,https://npb.jp/bis/players/91295155.html,2003.11.02,182,86,右,右,,Yakult Swallows
68,丸山　翔大,https://npb.jp/bis/players/43145153.html,1998.08.22,194,90,右,左,,Yakult Swallows
69,今野　龍太,https://npb.jp/bis/players/21725139.html,1995.05.11,178,86,右,右,,Yakult Swallows
99,ヤフーレ,https://npb.jp/bis/players/33035159.html,1998.05.01,185,97,右,左右,,Yakult Swallows
27,中村　悠平,https://npb.jp/bis/players/51255118.html,1990.06.17,176,79,右,右,,Yakult Swallows
30,西田　明央,https://npb.jp/bis/players/41245133.html,1992.04.28,178,98,右,右,,Yakult Swallows
32,松本　直樹,https://npb.jp/bis/players/51855136.html,1993.10.17,177,82,右,右,,Yakult Swallows
33,内山　壮真,https://npb.jp/bis/players/91595153.html,2002.06.30,172,76,右,右,,Yakult Swallows
57,古賀　優大,https://npb.jp/bis/players/01705134.html,1998.08.07,177,83,右,右,,Yakult Swallows
65,鈴木　叶,https://npb.jp/bis/players/01005159.html,2006.03.21,181,81,右,右,,Yakult Swallows
90,中川　拓真,https://npb.jp/bis/players/01405153.html,2002.07.17,180,88,右,右,7/3 支配下選手登録,Yakult Swallows
93,橋本　星哉,https://npb.jp/bis/players/11615157.html,2000.09.18,178,85,右,左,5/24 育成選手から支配下選手へ移行,Yakult Swallows
00,赤羽　由紘,https://npb.jp/bis/players/51155153.html,2000.06.29,176,83,右,右,,Yakult Swallows
1,山田　哲人,https://npb.jp/bis/players/91895133.html,1992.07.16,181,81,右,右,,Yakult Swallows
5,川端　慎吾,https://npb.jp/bis/players/31735112.html,1987.10.16,185,86,右,左,,Yakult Swallows
7,長岡　秀樹,https://npb.jp/bis/players/51455151.html,2001.09.26,175,82,右,左,,Yakult Swallows
10,宮本　丈,https://npb.jp/bis/players/01805136.html,1995.04.03,181,82,右,左,,Yakult Swallows
13,オスナ,https://npb.jp/bis/players/23525153.html,1992.12.12,188,106,右,右,,Yakult Swallows
36,西村　瑠伊斗,https://npb.jp/bis/players/91495157.html,2004.07.01,178,80,右,左,,Yakult Swallows
38,北村　拓己,https://npb.jp/bis/players/21525136.html,1995.08.29,181,90,右,右,,Yakult Swallows
46,太田　賢吾,https://npb.jp/bis/players/81385130.html,1997.01.19,186,87,右,左,,Yakult Swallows
50,北村　恵吾,https://npb.jp/bis/players/01505157.html,2000.12.18,182,90,右,右,,Yakult Swallows
55,村上　宗隆,https://npb.jp/bis/players/41845136.html,2000.02.02,188,97,右,左,,Yakult Swallows
59,小森　航大郎,https://npb.jp/bis/players/51955155.html,2003.04.30,173,83,右,右,,Yakult Swallows
60,武岡　龍世,https://npb.jp/bis/players/71275151.html,2001.05.28,179,77,右,左,,Yakult Swallows
63,増田　珠,https://npb.jp/bis/players/11815136.html,1999.05.21,179,85,右,右,,Yakult Swallows
66,三ツ俣　大樹,https://npb.jp/bis/players/51655133.html,1992.05.11,178,88,右,右,,Yakult Swallows
67,伊藤　琉偉,https://npb.jp/bis/players/81185159.html,2002.09.11,180,78,右,右,,Yakult Swallows
0,並木　秀尊,https://npb.jp/bis/players/91695153.html,1999.03.23,170,72,右,右,,Yakult Swallows
3,西川　遥輝,https://npb.jp/bis/players/21225133.html,1992.04.16,181,82,右,左,,Yakult Swallows
4,丸山　和郁,https://npb.jp/bis/players/93195155.html,1999.07.18,174,80,左,左,,Yakult Swallows
9,塩見　泰隆,https://npb.jp/bis/players/71975136.html,1993.06.12,180,81,右,右,,Yakult Swallows
23,青木　宣親,https://npb.jp/bis/players/31135119.html,1982.01.05,175,80,右,左,,Yakult Swallows
25,サンタナ,https://npb.jp/bis/players/53755153.html,1992.08.05,195,104,右,右,,Yakult Swallows
31,山崎　晃大朗,https://npb.jp/bis/players/33135132.html,1993.08.11,174,74,左,左,,Yakult Swallows
42,澤井　廉,https://npb.jp/bis/players/51955157.html,2000.05.31,180,94,左,左,,Yakult Swallows
51,濱田　太貴,https://npb.jp/bis/players/91495138.html,2000.09.04,177,81,右,右,,Yakult Swallows
64,岩田　幸宏,https://npb.jp/bis/players/51355155.html,1997.07.31,175,79,左,左,3/31 育成選手から支配下選手へ移行,Yakult Swallows
012,近藤　弘樹,https://npb.jp/bis/players/01705136.html,1995.06.27,186,103,右,右,,Yakult Swallows
013,嘉手苅　浩太,https://npb.jp/bis/players/71775153.html,2002.12.26,193,105,右,右,,Yakult Swallows
015,沼田　翔平,https://npb.jp/bis/players/61265138.html,2000.06.24,175,80,右,右,,Yakult Swallows
017,翔聖,https://npb.jp/bis/players/53255159.html,2005.12.17,188,81,右,右,6/10 育成選手登録,Yakult Swallows
019,下　慎之介,https://npb.jp/bis/players/31235153.html,2002.06.18,184,90,左,左,,Yakult Swallows
025,フェリペ,https://npb.jp/bis/players/91695136.html,1999.09.04,176,81,右,右,,Yakult Swallows
026,髙野　颯太,https://npb.jp/bis/players/81085159.html,2005.07.28,176,90,右,右,,Yakult Swallows
73,立浪　和義,1969.08.19,,,Chunichi Dragons
7,根尾　昂,https://npb.jp/bis/players/81285138.html,2000.04.19,177,84,右,左,,Chunichi Dragons
11,小笠原　慎之介,https://npb.jp/bis/players/71575132.html,1997.10.08,180,93,左,左,,Chunichi Dragons
12,田島　慎二,https://npb.jp/bis/players/21025135.html,1989.12.21,181,87,右,右,,Chunichi Dragons
13,橋本　侑樹,https://npb.jp/bis/players/21425151.html,1998.01.08,180,75,左,左,,Chunichi Dragons
14,草加　勝,https://npb.jp/bis/players/91795159.html,2001.11.21,182,75,右,右,,Chunichi Dragons
16,岩嵜　翔,https://npb.jp/bis/players/31335116.html,1989.10.21,189,90,右,右,6/4 育成選手から支配下選手へ移行,Chunichi Dragons
17,柳　裕也,https://npb.jp/bis/players/63165134.html,1994.04.22,180,85,右,右,,Chunichi Dragons
18,梅津　晃大,https://npb.jp/bis/players/81185138.html,1996.10.24,187,95,右,右,,Chunichi Dragons
19,髙橋　宏斗,https://npb.jp/bis/players/61265153.html,2002.08.09,186,86,右,右,,Chunichi Dragons
20,涌井　秀章,https://npb.jp/bis/players/31635110.html,1986.06.21,185,85,右,右,,Chunichi Dragons
22,大野　雄大,https://npb.jp/bis/players/11515133.html,1988.09.26,184,85,左,左,,Chunichi Dragons
24,福谷　浩司,https://npb.jp/bis/players/21025137.html,1991.01.09,183,93,右,右,,Chunichi Dragons
26,石森　大誠,https://npb.jp/bis/players/11315155.html,1997.12.03,178,83,左,左,,Chunichi Dragons
28,森　博人,https://npb.jp/bis/players/53355153.html,1998.05.25,177,84,右,右,,Chunichi Dragons
31,仲地　礼亜,https://npb.jp/bis/players/41245157.html,2001.02.15,177,83,右,右,,Chunichi Dragons
33,祖父江　大輔,https://npb.jp/bis/players/91995139.html,1987.08.11,175,75,右,左,,Chunichi Dragons
34,福　敬登,https://npb.jp/bis/players/41645132.html,1992.06.16,181,98,左,左,,Chunichi Dragons
36,福田　幸之介,https://npb.jp/bis/players/31835159.html,2005.08.11,181,84,左,左,,Chunichi Dragons
38,松葉　貴大,https://npb.jp/bis/players/21225137.html,1990.08.14,179,82,左,左,,Chunichi Dragons
41,勝野　昌慶,https://npb.jp/bis/players/21525138.html,1997.06.12,181,89,右,右,,Chunichi Dragons
46,梅野　雄吾,https://npb.jp/bis/players/51355134.html,1999.01.13,175,84,右,右,,Chunichi Dragons
47,砂田　毅樹,https://npb.jp/bis/players/11915139.html,1995.07.20,180,80,左,左,,Chunichi Dragons
48,土生　翔太,https://npb.jp/bis/players/51655159.html,2001.03.10,180,93,右,右,,Chunichi Dragons
50,清水　達也,https://npb.jp/bis/players/01905136.html,1999.11.03,184,90,右,右,,Chunichi Dragons
54,藤嶋　健人,https://npb.jp/bis/players/21625134.html,1998.05.08,177,85,右,右,,Chunichi Dragons
59,齋藤　綱記,https://npb.jp/bis/players/11915130.html,1996.12.18,182,91,左,左,,Chunichi Dragons
64,福島　章太,https://npb.jp/bis/players/51855153.html,2002.10.24,177,92,左,左,,Chunichi Dragons
67,上田　洸太朗,https://npb.jp/bis/players/11515153.html,2002.09.06,184,91,左,左,,Chunichi Dragons
69,松木平　優太,https://npb.jp/bis/players/73175153.html,2003.02.24,178,78,右,右,7/8 育成選手から支配下選手へ移行,Chunichi Dragons
90,松山　晋也,https://npb.jp/bis/players/61865157.html,2000.06.23,188,92,右,右,,Chunichi Dragons
91,メヒア,https://npb.jp/bis/players/93295157.html,1997.03.03,193,104,右,右,,Chunichi Dragons
92,マルティネス,https://npb.jp/bis/players/23925134.html,1996.10.11,193,93,右,左,,Chunichi Dragons
93,フェリス,https://npb.jp/bis/players/83285157.html,1993.06.28,195,111,右,右,,Chunichi Dragons
96,加藤　竜馬,https://npb.jp/bis/players/01505159.html,1999.05.13,185,100,右,左右,,Chunichi Dragons
35,木下　拓哉,https://npb.jp/bis/players/31735132.html,1991.12.18,183,95,右,右,,Chunichi Dragons
39,宇佐見　真吾,https://npb.jp/bis/players/61365132.html,1993.06.04,181,88,右,左,,Chunichi Dragons
43,味谷　大誠,https://npb.jp/bis/players/83185155.html,2003.06.14,180,85,右,左,,Chunichi Dragons
49,加藤　匠馬,https://npb.jp/bis/players/41545130.html,1992.04.29,175,83,右,右,,Chunichi Dragons
57,山浅　龍之介,https://npb.jp/bis/players/93395157.html,2004.04.21,175,82,右,左,,Chunichi Dragons
58,石橋　康太,https://npb.jp/bis/players/91195138.html,2000.12.07,181,94,右,右,,Chunichi Dragons
2,田中　幹也,https://npb.jp/bis/players/21025157.html,2000.11.28,166,68,右,右,,Chunichi Dragons
3,高橋　周平,https://npb.jp/bis/players/91095135.html,1994.01.18,180,90,右,左,,Chunichi Dragons
5,村松　開人,https://npb.jp/bis/players/03105157.html,2001.01.06,171,80,右,左,,Chunichi Dragons
6,中田　翔,https://npb.jp/bis/players/61065116.html,1989.04.22,184,107,右,右,,Chunichi Dragons
9,中島　宏之,https://npb.jp/bis/players/01005113.html,1982.07.31,180,90,右,右,,Chunichi Dragons
25,石川　昂弥,https://npb.jp/bis/players/91195151.html,2001.06.22,186,100,右,右,,Chunichi Dragons
27,津田　啓史,https://npb.jp/bis/players/81285159.html,2002.11.23,181,88,右,右,,Chunichi Dragons
29,辻本　倫太郎,https://npb.jp/bis/players/61265159.html,2001.08.11,168,73,右,右,,Chunichi Dragons
32,石垣　雅海,https://npb.jp/bis/players/41145134.html,1998.09.21,181,88,右,右,,Chunichi Dragons
45,龍空,https://npb.jp/bis/players/51455153.html,2002.12.30,180,77,右,左,,Chunichi Dragons
60,山本　泰寛,https://npb.jp/bis/players/93195132.html,1993.10.10,176,76,右,右,,Chunichi Dragons
66,ビシエド,https://npb.jp/bis/players/13715132.html,1989.03.10,185,108,右,右,,Chunichi Dragons
68,福永　裕基,https://npb.jp/bis/players/81685157.html,1996.09.16,180,85,右,右,,Chunichi Dragons
95,ロドリゲス,https://npb.jp/bis/players/03005159.html,2002.03.31,184,74,右,右,3/26 育成選手から支配下選手へ移行,Chunichi Dragons
97,樋口　正修,https://npb.jp/bis/players/21625157.html,1998.11.17,177,75,右,左,,Chunichi Dragons
99,カリステ,https://npb.jp/bis/players/93795157.html,1992.02.03,184,87,右,右,,Chunichi Dragons
00,尾田　剛樹,https://npb.jp/bis/players/71575159.html,2000.08.03,175,74,左,左,3/26 育成選手から支配下選手へ移行,Chunichi Dragons
1,岡林　勇希,https://npb.jp/bis/players/81585151.html,2002.02.22,175,75,右,左,,Chunichi Dragons
4,鵜飼　航丞,https://npb.jp/bis/players/71375155.html,1999.05.30,182,100,右,右,,Chunichi Dragons
8,大島　洋平,https://npb.jp/bis/players/01305131.html,1985.11.09,176,75,左,左,,Chunichi Dragons
30,三好　大倫,https://npb.jp/bis/players/83185153.html,1997.09.28,179,83,左,左,,Chunichi Dragons
37,濱　将乃介,https://npb.jp/bis/players/71675157.html,2000.05.03,181,81,右,左,,Chunichi Dragons
42,ブライト　健太,https://npb.jp/bis/players/71875155.html,1999.05.07,184,88,右,右,,Chunichi Dragons
44,川越　誠司,https://npb.jp/bis/players/81585132.html,1993.06.30,174,80,左,左,,Chunichi Dragons
51,上林　誠知,https://npb.jp/bis/players/91395139.html,1995.08.01,185,90,右,左,,Chunichi Dragons
52,加藤　翔平,https://npb.jp/bis/players/91595137.html,1991.03.28,183,90,右,左右,,Chunichi Dragons
53,後藤　駿太,https://npb.jp/bis/players/81785133.html,1993.03.05,180,85,右,左,,Chunichi Dragons
55,細川　成也,https://npb.jp/bis/players/31835134.html,1998.08.04,179,98,右,右,,Chunichi Dragons
63,板山　祐太郎,https://npb.jp/bis/players/91395132.html,1994.03.27,180,88,右,左,5/5 育成選手から支配下選手へ移行,Chunichi Dragons
94,ディカーソン,https://npb.jp/bis/players/33935159.html,1990.05.26,190,104,左,左,,Chunichi Dragons
201,竹内　龍臣,https://npb.jp/bis/players/51255151.html,2001.12.11,180,85,右,右,,Chunichi Dragons
202,アルバレス,https://npb.jp/bis/players/13715155.html,1999.01.16,192,92,右,右,,Chunichi Dragons
204,加藤　翼,https://npb.jp/bis/players/01705153.html,2002.12.14,179,80,右,右,,Chunichi Dragons
205,垣越　建伸,https://npb.jp/bis/players/91595138.html,2000.04.03,185,100,左,左,,Chunichi Dragons
208,石川　翔,https://npb.jp/bis/players/21125136.html,1999.12.14,180,89,右,左,,Chunichi Dragons
