PlayerNum,jpPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
39,長坂　拳弥,https://npb.jp/bis/players/91495134.html,1994.04.28,173,78,右,右,,Hanshin Tigers
44,梅野　隆太郎,https://npb.jp/bis/players/21325139.html,1991.06.17,173,78,右,右,,Hanshin Tigers
52,小豆畑　眞也,https://npb.jp/bis/players/51155137.html,1988.07.22,182,79,右,右,,Hanshin Tigers
57,岡﨑　太一,https://npb.jp/bis/players/91395110.html,1983.06.20,180,77,右,右,,Hanshin Tigers
59,小宮山　慎二,https://npb.jp/bis/players/41545119.html,1985.11.26,178,84,右,右,,Hanshin Tigers
94,原口　文仁,https://npb.jp/bis/players/61065131.html,1992.03.03,182,92,右,右,,Hanshin Tigers
00,上本　博紀,https://npb.jp/bis/players/01305118.html,1986.07.04,173,71,右,右,,Hanshin Tigers
1,鳥谷　敬,https://npb.jp/bis/players/21925119.html,1981.06.26,180,80,右,左,,Hanshin Tigers
2,北條　史也,https://npb.jp/bis/players/11215137.html,1994.07.29,177,78,右,右,,Hanshin Tigers
3,大山　悠輔,https://npb.jp/bis/players/21325134.html,1994.12.19,181,84,右,右,,Hanshin Tigers
4,熊谷　敬宥,https://npb.jp/bis/players/81585136.html,1995.11.10,173,70,右,左右,,Hanshin Tigers
5,西岡　剛,https://npb.jp/bis/players/31435117.html,1984.07.27,182,81,右,左右,,Hanshin Tigers
20,ロサリオ,https://npb.jp/bis/players/23725136.html,1989.02.23,180,100,右,右,,Hanshin Tigers
32,山崎　憲晴,https://npb.jp/bis/players/81685118.html,1986.12.13,176,80,右,右,,Hanshin Tigers
33,糸原　健斗,https://npb.jp/bis/players/81185134.html,1992.11.11,175,78,右,左,,Hanshin Tigers
37,森越　祐人,https://npb.jp/bis/players/81685133.html,1988.08.11,178,72,右,右,,Hanshin Tigers
49,今成　亮太,https://npb.jp/bis/players/31335112.html,1987.10.06,178,79,右,左,,Hanshin Tigers
55,陽川　尚将,https://npb.jp/bis/players/11615139.html,1991.07.17,180,85,右,右,,Hanshin Tigers
58,荒木　郁也,https://npb.jp/bis/players/91195133.html,1988.04.25,183,74,右,左,,Hanshin Tigers
62,植田　海,https://npb.jp/bis/players/01305130.html,1996.04.19,175,70,右,左右,,Hanshin Tigers
93,西田　直斗,https://npb.jp/bis/players/91495135.html,1993.04.26,186,83,右,左,,Hanshin Tigers
7,糸井　嘉男,https://npb.jp/bis/players/91195119.html,1981.07.31,188,98,右,左,,Hanshin Tigers
8,福留　孝介,https://npb.jp/bis/players/61963888.html,1977.04.26,182,90,右,左,,Hanshin Tigers
9,髙山　俊,https://npb.jp/bis/players/01005132.html,1993.04.18,181,89,右,左,,Hanshin Tigers
25,江越　大賀,https://npb.jp/bis/players/21325130.html,1993.03.12,182,82,右,左右,,Hanshin Tigers
51,伊藤　隼太,https://npb.jp/bis/players/81185135.html,1989.05.08,177,84,右,左,,Hanshin Tigers
53,島田　海吏,https://npb.jp/bis/players/91995136.html,1996.02.06,175,72,右,左,,Hanshin Tigers
60,中谷　将大,https://npb.jp/bis/players/51255133.html,1993.01.05,187,93,右,右,,Hanshin Tigers
63,板山　祐太郎,https://npb.jp/bis/players/91395132.html,1994.03.27,180,79,右,左,,Hanshin Tigers
65,緒方　凌介,https://npb.jp/bis/players/81385137.html,1990.08.25,176,74,右,左,,Hanshin Tigers
68,俊介,https://npb.jp/bis/players/51255131.html,1987.08.17,178,76,右,右,,Hanshin Tigers
121,石井　将希,https://npb.jp/bis/players/01105136.html,1995.07.12,180,82,左,左,,Hanshin Tigers
126,歳内　宏明,https://npb.jp/bis/players/61765135.html,1993.07.19,184,88,右,右,,Hanshin Tigers
124,横田　慎太郎,https://npb.jp/bis/players/31635139.html,1995.06.09,187,89,左,左,,Hanshin Tigers
79,緒方　孝市,1968.12.25,,,Hiroshima Carp
11,福井　優也,https://npb.jp/bis/players/31435133.html,1988.02.08,178,85,右,右,,Hiroshima Carp
12,九里　亜蓮,https://npb.jp/bis/players/71775139.html,1991.09.01,187,92,右,右,,Hiroshima Carp
13,加藤　拓也,https://npb.jp/bis/players/71575134.html,1994.12.31,176,90,右,右,,Hiroshima Carp
14,大瀬良　大地,https://npb.jp/bis/players/61365139.html,1991.06.17,187,93,右,右,,Hiroshima Carp
16,今村　猛,https://npb.jp/bis/players/51355131.html,1991.04.17,183,105,右,右,,Hiroshima Carp
17,岡田　明丈,https://npb.jp/bis/players/91595132.html,1993.10.18,185,92,右,左,,Hiroshima Carp
19,野村　祐輔,https://npb.jp/bis/players/21425135.html,1989.06.24,177,84,右,右,,Hiroshima Carp
20,永川　勝浩,https://npb.jp/bis/players/01205117.html,1980.12.14,188,98,右,右,,Hiroshima Carp
21,中﨑　翔太,https://npb.jp/bis/players/31235133.html,1992.08.10,186,100,右,右,,Hiroshima Carp
23,薮田　和樹,https://npb.jp/bis/players/91895130.html,1992.08.07,188,88,右,右,,Hiroshima Carp
24,横山　弘樹,https://npb.jp/bis/players/23125132.html,1992.03.12,187,86,右,左,,Hiroshima Carp
26,中田　廉,https://npb.jp/bis/players/31235118.html,1990.07.21,189,95,右,右,,Hiroshima Carp
28,床田　寛樹,https://npb.jp/bis/players/11415134.html,1995.03.01,181,85,左,左,,Hiroshima Carp
29,ケムナ　誠,https://npb.jp/bis/players/71775136.html,1995.06.05,192,91,右,右,,Hiroshima Carp
30,一岡　竜司,https://npb.jp/bis/players/21125135.html,1991.01.11,179,86,右,右,,Hiroshima Carp
34,高橋　昂也,https://npb.jp/bis/players/01005134.html,1998.09.27,181,87,左,左,,Hiroshima Carp
36,塹江　敦哉,https://npb.jp/bis/players/21625130.html,1997.02.21,178,86,左,左,,Hiroshima Carp
39,飯田　哲矢,https://npb.jp/bis/players/91195130.html,1991.03.28,182,80,左,左,,Hiroshima Carp
41,藤井　皓哉,https://npb.jp/bis/players/51655130.html,1996.07.29,181,86,右,左,,Hiroshima Carp
42,ジョンソン,https://npb.jp/bis/players/53355130.html,1984.10.14,193,93,左,左,,Hiroshima Carp
46,高橋　樹也,https://npb.jp/bis/players/91095132.html,1997.06.21,176,81,左,左,,Hiroshima Carp
47,山口　翔,https://npb.jp/bis/players/53155136.html,1999.04.28,181,75,右,右,,Hiroshima Carp
48,アドゥワ　誠,https://npb.jp/bis/players/31135134.html,1998.10.02,196,83,右,右,,Hiroshima Carp
53,戸田　隆矢,https://npb.jp/bis/players/21225135.html,1993.06.10,181,80,左,左,,Hiroshima Carp
56,辻　空,https://npb.jp/bis/players/61965137.html,1994.04.24,184,91,右,右,,Hiroshima Carp
57,オスカル,https://npb.jp/bis/players/61265132.html,1991.03.28,178,80,左,左,,Hiroshima Carp
58,ジャクソン,https://npb.jp/bis/players/13515132.html,1987.10.27,185,88,右,右,,Hiroshima Carp
64,中村　恭平,https://npb.jp/bis/players/91295133.html,1989.03.22,185,86,左,左,,Hiroshima Carp
65,長井　良太,https://npb.jp/bis/players/51455134.html,1999.01.15,181,80,右,右,,Hiroshima Carp
66,遠藤　淳志,https://npb.jp/bis/players/71375136.html,1999.04.08,184,74,右,右,,Hiroshima Carp
67,中村　祐太,https://npb.jp/bis/players/71075139.html,1995.08.31,182,88,右,右,,Hiroshima Carp
68,平岡　敬人,https://npb.jp/bis/players/31635136.html,1995.08.06,186,92,右,右,,Hiroshima Carp
70,カンポス,https://npb.jp/bis/players/53555136.html,1987.07.17,188,97,右,右,,Hiroshima Carp
97,フランスア,https://npb.jp/bis/players/53955136.html,1993.09.25,186,110,左,左,3/9 育成選手登録、5/21 育成選手から支配下選手へ移行,Hiroshima Carp
98,佐藤　祥万,https://npb.jp/bis/players/61765116.html,1989.08.18,172,81,左,左,,Hiroshima Carp
22,中村　奨成,https://npb.jp/bis/players/81285136.html,1999.06.06,181,76,右,右,,Hiroshima Carp
27,會澤　翼,https://npb.jp/bis/players/31135114.html,1988.04.13,177,91,右,右,,Hiroshima Carp
31,石原　慶幸,https://npb.jp/bis/players/51355115.html,1979.09.07,177,90,右,右,,Hiroshima Carp
32,白濱　裕太,https://npb.jp/bis/players/41745119.html,1985.10.31,180,92,右,右,,Hiroshima Carp
40,磯村　嘉孝,https://npb.jp/bis/players/81185133.html,1992.11.01,178,89,右,右,,Hiroshima Carp
54,船越　涼太,https://npb.jp/bis/players/81685132.html,1993.11.26,178,85,右,右,,Hiroshima Carp
61,坂倉　将吾,https://npb.jp/bis/players/11915134.html,1998.05.29,176,84,右,左,,Hiroshima Carp
0,上本　崇司,https://npb.jp/bis/players/31335137.html,1990.08.22,170,71,右,左右,,Hiroshima Carp
2,田中　広輔,https://npb.jp/bis/players/61965139.html,1989.07.03,171,85,右,左,,Hiroshima Carp
4,小窪　哲也,https://npb.jp/bis/players/51755116.html,1985.04.12,175,83,右,右,,Hiroshima Carp
6,安部　友裕,https://npb.jp/bis/players/91195116.html,1989.06.24,181,81,右,左,,Hiroshima Carp
7,堂林　翔太,https://npb.jp/bis/players/61965131.html,1991.08.17,183,88,右,右,,Hiroshima Carp
25,新井　貴浩,https://npb.jp/bis/players/01103888.html,1977.01.30,189,102,右,右,,Hiroshima Carp
33,菊池　涼介,https://npb.jp/bis/players/61565135.html,1990.03.11,171,72,右,右,,Hiroshima Carp
45,桒原　樹,https://npb.jp/bis/players/21725130.html,1996.07.04,180,80,右,左,,Hiroshima Carp
52,庄司　隼人,https://npb.jp/bis/players/81785131.html,1991.06.21,175,76,右,左,,Hiroshima Carp
55,エルドレッド,https://npb.jp/bis/players/13515135.html,1980.07.12,196,126,右,右,,Hiroshima Carp
59,美間　優槻,https://npb.jp/bis/players/11415137.html,1994.05.26,177,90,右,右,,Hiroshima Carp
63,西川　龍馬,https://npb.jp/bis/players/71475132.html,1994.12.10,176,72,右,左,,Hiroshima Carp
69,青木　陸,https://npb.jp/bis/players/31135132.html,1997.11.11,181,87,右,右,,Hiroshima Carp
96,メヒア,https://npb.jp/bis/players/43945132.html,1993.03.10,192,98,右,右,,Hiroshima Carp
9,丸　佳浩,https://npb.jp/bis/players/21425116.html,1989.04.11,177,90,右,左,,Hiroshima Carp
10,岩本　貴裕,https://npb.jp/bis/players/71375118.html,1986.04.18,182,96,左,左,,Hiroshima Carp
35,下水流　昂,https://npb.jp/bis/players/91795137.html,1988.04.23,178,88,右,右,,Hiroshima Carp
37,野間　峻祥,https://npb.jp/bis/players/01405130.html,1993.01.28,180,83,右,左,,Hiroshima Carp
38,赤松　真人,https://npb.jp/bis/players/51155110.html,1982.09.06,182,70,右,右,,Hiroshima Carp
43,土生　翔平,https://npb.jp/bis/players/41445135.html,1989.08.16,180,87,右,左,,Hiroshima Carp
44,松山　竜平,https://npb.jp/bis/players/01405116.html,1985.09.18,176,96,右,左,,Hiroshima Carp
49,天谷　宗一郎,https://npb.jp/bis/players/01105115.html,1983.11.08,178,84,左,左,,Hiroshima Carp
50,髙橋　大樹,https://npb.jp/bis/players/51955137.html,1994.05.11,181,86,右,右,,Hiroshima Carp
51,鈴木　誠也,https://npb.jp/bis/players/81785137.html,1994.08.18,181,96,右,右,,Hiroshima Carp
60,永井　敦士,https://npb.jp/bis/players/01205136.html,2000.01.10,178,88,右,右,,Hiroshima Carp
95,バティスタ,https://npb.jp/bis/players/23925132.html,1992.01.18,189,107,右,右,,Hiroshima Carp
120,岡林　飛翔,https://npb.jp/bis/players/81385136.html,1999.08.09,183,85,右,右,,Hiroshima Carp
121,藤井　黎來,https://npb.jp/bis/players/21625136.html,1999.09.17,182,86,右,右,,Hiroshima Carp
122,佐々木　健,https://npb.jp/bis/players/31935136.html,1999.04.02,189,78,右,右,,Hiroshima Carp
142,タバーレス,https://npb.jp/bis/players/33935136.html,1994.11.08,187,106,右,右,3/9 育成選手登録,Hiroshima Carp
123,木村　聡司,https://npb.jp/bis/players/71775130.html,1996.05.06,180,78,右,右,,Hiroshima Carp
80,Ａ．ラミレス,1974.10.03,,,DeNA BayStars
11,東　克樹,https://npb.jp/bis/players/51155136.html,1995.11.29,170,76,左,左,,DeNA BayStars
12,阪口　皓亮,https://npb.jp/bis/players/81785136.html,1999.08.15,186,77,右,左,,DeNA BayStars
14,石田　健大,https://npb.jp/bis/players/11315130.html,1993.03.01,180,85,左,左,,DeNA BayStars
15,井納　翔一,https://npb.jp/bis/players/61165137.html,1986.05.01,188,94,右,右,,DeNA BayStars
16,加賀　繁,https://npb.jp/bis/players/21525131.html,1985.04.13,182,84,右,右,,DeNA BayStars
17,三嶋　一輝,https://npb.jp/bis/players/41245137.html,1990.05.07,176,80,右,左右,,DeNA BayStars
19,山﨑　康晃,https://npb.jp/bis/players/41845130.html,1992.10.02,178,85,右,右,,DeNA BayStars
20,須田　幸太,https://npb.jp/bis/players/71075133.html,1986.07.31,176,72,右,右,,DeNA BayStars
21,今永　昇太,https://npb.jp/bis/players/01305132.html,1993.09.01,177,80,左,左,,DeNA BayStars
22,熊原　健人,https://npb.jp/bis/players/51755132.html,1993.10.19,178,85,右,左,,DeNA BayStars
24,齋藤　俊介,https://npb.jp/bis/players/21725136.html,1994.01.07,176,83,右,右,,DeNA BayStars
26,濵口　遥大,https://npb.jp/bis/players/51655134.html,1995.03.16,173,80,左,左,,DeNA BayStars
28,福地　元春,https://npb.jp/bis/players/31635130.html,1990.06.21,182,94,左,左,,DeNA BayStars
30,飯塚　悟史,https://npb.jp/bis/players/01105130.html,1996.10.11,188,85,右,左,,DeNA BayStars
34,平田　真吾,https://npb.jp/bis/players/51255139.html,1989.08.29,182,80,右,右,,DeNA BayStars
35,三上　朋也,https://npb.jp/bis/players/31435139.html,1989.04.10,190,90,右,右,,DeNA BayStars
41,櫻井　周斗,https://npb.jp/bis/players/11915136.html,1999.06.25,178,80,左,左,,DeNA BayStars
42,バリオス,https://npb.jp/bis/players/83785133.html,1988.10.11,185,85,右,右,,DeNA BayStars
43,進藤　拓也,https://npb.jp/bis/players/61965134.html,1992.07.16,186,90,右,右,,DeNA BayStars
45,綾部　翔,https://npb.jp/bis/players/11315132.html,1997.04.25,189,90,右,右,,DeNA BayStars
46,田中　健二朗,https://npb.jp/bis/players/11015116.html,1989.09.18,179,75,左,左,,DeNA BayStars
47,砂田　毅樹,https://npb.jp/bis/players/11915139.html,1995.07.20,179,78,左,左,,DeNA BayStars
48,京山　将弥,https://npb.jp/bis/players/11715134.html,1998.07.04,182,75,右,右,,DeNA BayStars
53,パットン,https://npb.jp/bis/players/03705134.html,1988.02.20,185,91,右,右,,DeNA BayStars
54,寺田　光輝,https://npb.jp/bis/players/91295136.html,1992.01.05,175,73,右,右,,DeNA BayStars
56,ウィーランド,https://npb.jp/bis/players/23325134.html,1990.01.21,188,93,右,右,,DeNA BayStars
58,武藤　祐太,https://npb.jp/bis/players/61665133.html,1989.06.14,178,85,右,右,,DeNA BayStars
59,平良　拳太郎,https://npb.jp/bis/players/01905139.html,1995.07.12,180,76,右,右,,DeNA BayStars
62,エスコバー,https://npb.jp/bis/players/63365134.html,1992.04.22,188,102,左,左,,DeNA BayStars
65,国吉　佑樹,https://npb.jp/bis/players/01705131.html,1991.09.24,196,103,右,右,,DeNA BayStars
68,藤岡　好明,https://npb.jp/bis/players/71475112.html,1985.03.12,177,81,右,左,,DeNA BayStars
94,笠井　崇正,https://npb.jp/bis/players/11515134.html,1994.08.07,179,93,右,右,,DeNA BayStars
97,野川　拓斗,https://npb.jp/bis/players/01405132.html,1991.09.06,170,78,左,左,,DeNA BayStars
10,戸柱　恭孝,https://npb.jp/bis/players/41245132.html,1990.04.11,179,87,右,左,,DeNA BayStars
32,髙城　俊人,https://npb.jp/bis/players/51055135.html,1993.05.03,176,86,右,右,,DeNA BayStars
39,嶺井　博希,https://npb.jp/bis/players/71475139.html,1991.06.04,175,85,右,右,,DeNA BayStars
50,山本　祐大,https://npb.jp/bis/players/23125136.html,1998.09.11,180,78,右,右,,DeNA BayStars
66,西森　将司,https://npb.jp/bis/players/01405135.html,1987.12.29,182,80,右,左右,,DeNA BayStars
00,宮本　秀明,https://npb.jp/bis/players/91895136.html,1996.07.24,178,81,右,左,,DeNA BayStars
2,ロペス,https://npb.jp/bis/players/93195137.html,1983.11.24,183,103,右,右,,DeNA BayStars
5,倉本　寿彦,https://npb.jp/bis/players/91795130.html,1991.01.07,180,82,右,左,,DeNA BayStars
6,白崎　浩之,https://npb.jp/bis/players/21725137.html,1990.08.20,184,89,右,右,,DeNA BayStars
7,石川　雄洋,https://npb.jp/bis/players/91195110.html,1986.07.10,183,78,右,左,,DeNA BayStars
9,大和,https://npb.jp/bis/players/61465112.html,1987.11.05,177,69,右,右,,DeNA BayStars
23,大河,https://npb.jp/bis/players/91895134.html,1998.04.05,174,75,右,右,,DeNA BayStars
31,柴田　竜拓,https://npb.jp/bis/players/41945132.html,1993.12.16,167,68,右,左,,DeNA BayStars
36,狩野　行寿,https://npb.jp/bis/players/91595134.html,1994.07.31,180,80,右,右,,DeNA BayStars
38,山下　幸輝,https://npb.jp/bis/players/81885130.html,1993.01.31,173,72,右,左,,DeNA BayStars
40,飛雄馬,https://npb.jp/bis/players/91695135.html,1991.03.17,181,88,右,右,,DeNA BayStars
44,佐野　恵太,https://npb.jp/bis/players/91995134.html,1994.11.28,178,84,右,左,,DeNA BayStars
51,宮﨑　敏郎,https://npb.jp/bis/players/51455137.html,1988.12.12,172,85,右,右,,DeNA BayStars
55,Ｇ　後藤　武敏,https://npb.jp/bis/players/11915117.html,1980.06.05,176,84,右,右,,DeNA BayStars
61,中川　大志,https://npb.jp/bis/players/41045118.html,1990.06.08,186,95,右,右,,DeNA BayStars
64,百瀬　大騎,https://npb.jp/bis/players/31835130.html,1997.03.11,175,70,右,左,,DeNA BayStars
67,田中　浩康,https://npb.jp/bis/players/21925110.html,1982.05.24,177,77,右,右,,DeNA BayStars
99,ソト,https://npb.jp/bis/players/03505136.html,1989.02.28,185,97,右,右,,DeNA BayStars
1,桑原　将志,https://npb.jp/bis/players/51755135.html,1993.07.21,174,78,右,右,,DeNA BayStars
3,梶谷　隆幸,https://npb.jp/bis/players/61565114.html,1988.08.28,180,85,右,左,,DeNA BayStars
4,荒波　翔,https://npb.jp/bis/players/01105133.html,1986.01.25,179,80,右,左,,DeNA BayStars
8,神里　和毅,https://npb.jp/bis/players/71575136.html,1994.01.17,178,81,右,左,,DeNA BayStars
25,筒香　嘉智,https://npb.jp/bis/players/41945131.html,1991.11.26,185,97,右,左,,DeNA BayStars
33,乙坂　智,https://npb.jp/bis/players/41345135.html,1994.01.06,182,83,右,左,,DeNA BayStars
37,楠本　泰史,https://npb.jp/bis/players/61565136.html,1995.07.07,180,77,右,左,,DeNA BayStars
52,細川　成也,https://npb.jp/bis/players/31835134.html,1998.08.04,179,86,右,右,,DeNA BayStars
57,青柳　昴樹,https://npb.jp/bis/players/51155132.html,1997.05.19,182,84,右,右,,DeNA BayStars
60,白根　尚貴,https://npb.jp/bis/players/41945135.html,1993.04.28,186,90,右,右,,DeNA BayStars
63,関根　大気,https://npb.jp/bis/players/31935139.html,1995.06.28,173,75,左,左,,DeNA BayStars
103,田村　丈,https://npb.jp/bis/players/31235132.html,1992.11.20,185,86,右,右,,DeNA BayStars
104,中川　虎大,https://npb.jp/bis/players/21225136.html,1999.10.02,178,79,右,右,,DeNA BayStars
106,水野　滉也,https://npb.jp/bis/players/81885134.html,1994.06.01,175,74,右,右,,DeNA BayStars
102,亀井　塔生,https://npb.jp/bis/players/31735130.html,1997.02.19,180,75,右,右,,DeNA BayStars
100,網谷　圭将,https://npb.jp/bis/players/81185132.html,1997.10.03,184,84,右,右,,DeNA BayStars
101,武白志,https://npb.jp/bis/players/73175132.html,1998.02.17,188,95,右,右,,DeNA BayStars
24,高橋　由伸,1975.04.03,,,Yomiuri Giants
11,上原　浩治,https://npb.jp/bis/players/11313888.html,1975.04.03,187,87,右,右,3/9 支配下選手登録,Yomiuri Giants
13,森福　允彦,https://npb.jp/bis/players/61665114.html,1986.07.29,172,70,左,左,,Yomiuri Giants
15,澤村　拓一,https://npb.jp/bis/players/81985133.html,1988.04.03,184,102,右,右,,Yomiuri Giants
17,大竹　寛,https://npb.jp/bis/players/11515115.html,1983.05.21,184,94,右,右,,Yomiuri Giants
18,杉内　俊哉,https://npb.jp/bis/players/31935115.html,1980.10.30,175,82,左,左,,Yomiuri Giants
19,菅野　智之,https://npb.jp/bis/players/41745137.html,1989.10.11,186,92,右,右,,Yomiuri Giants
20,マシソン,https://npb.jp/bis/players/63165135.html,1984.02.27,191,104,右,右,,Yomiuri Giants
21,吉川　光夫,https://npb.jp/bis/players/41845114.html,1988.04.06,178,76,左,左,,Yomiuri Giants
23,野上　亮磨,https://npb.jp/bis/players/81285118.html,1987.06.15,177,74,右,右,,Yomiuri Giants
26,内海　哲也,https://npb.jp/bis/players/81185119.html,1982.04.29,186,95,左,左,,Yomiuri Giants
28,畠　世周,https://npb.jp/bis/players/31635134.html,1994.05.31,186,78,右,左,,Yomiuri Giants
29,鍬原　拓也,https://npb.jp/bis/players/31735136.html,1996.03.26,177,76,右,右,,Yomiuri Giants
30,宮國　椋丞,https://npb.jp/bis/players/21625133.html,1992.04.17,186,84,右,右,,Yomiuri Giants
35,西村　健太朗,https://npb.jp/bis/players/31035119.html,1985.05.10,184,94,右,右,,Yomiuri Giants
36,桜井　俊貴,https://npb.jp/bis/players/31935132.html,1993.10.21,181,86,右,右,,Yomiuri Giants
37,田原　誠次,https://npb.jp/bis/players/61065135.html,1989.09.02,180,80,右,左,,Yomiuri Giants
39,ヤングマン,https://npb.jp/bis/players/93795136.html,1989.12.18,198,95,右,右,,Yomiuri Giants
40,谷岡　竜平,https://npb.jp/bis/players/51255134.html,1996.03.21,181,85,右,右,,Yomiuri Giants
41,中川　皓太,https://npb.jp/bis/players/81285132.html,1994.02.24,183,86,左,左,,Yomiuri Giants
42,山口　俊,https://npb.jp/bis/players/51855112.html,1987.07.11,187,97,右,右,,Yomiuri Giants
44,カミネロ,https://npb.jp/bis/players/13515134.html,1987.06.16,193,111,右,右,,Yomiuri Giants
45,今村　信貴,https://npb.jp/bis/players/31335135.html,1994.03.15,180,85,左,左,,Yomiuri Giants
47,山口　鉄也,https://npb.jp/bis/players/71875112.html,1983.11.11,184,88,左,左,,Yomiuri Giants
48,池田　駿,https://npb.jp/bis/players/91195134.html,1992.11.29,174,71,左,左,,Yomiuri Giants
50,戸根　千明,https://npb.jp/bis/players/21225130.html,1992.10.17,174,97,左,左,,Yomiuri Giants
53,髙田　萌生,https://npb.jp/bis/players/71075134.html,1998.07.04,178,75,右,右,,Yomiuri Giants
57,高木　京介,https://npb.jp/bis/players/31035135.html,1989.09.05,183,86,左,左,3/23 育成選手から支配下選手へ移行,Yomiuri Giants
62,篠原　慎平,https://npb.jp/bis/players/21925130.html,1990.06.13,186,95,右,左,,Yomiuri Giants
64,大江　竜聖,https://npb.jp/bis/players/71375134.html,1999.01.15,173,80,左,左,,Yomiuri Giants
90,田口　麗斗,https://npb.jp/bis/players/41945139.html,1995.09.14,171,85,左,左,,Yomiuri Giants
91,與那原　大剛,https://npb.jp/bis/players/53355132.html,1998.03.09,189,87,右,右,,Yomiuri Giants
92,アダメス,https://npb.jp/bis/players/83985132.html,1994.09.27,193,86,右,右,6/16 育成選手から支配下選手へ移行,Yomiuri Giants
97,廖任磊,https://npb.jp/bis/players/93395134.html,1993.08.30,201,125,右,右,,Yomiuri Giants
22,小林　誠司,https://npb.jp/bis/players/91795139.html,1989.06.07,178,83,右,右,,Yomiuri Giants
27,宇佐見　真吾,https://npb.jp/bis/players/61365132.html,1993.06.04,181,87,右,左,,Yomiuri Giants
