#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Ohshima Yohei,38,DH,2.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Oda Gouki,23,7,25.0,-1.7,-87.5,-2.0,0.3,,0.0,-0.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Oda Gouki,23,8,34.1,2.3,86.3,2.3,0.0,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Oda Gouki,23,9,12.0,0.1,10.7,0.0,0.1,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Oda Gouki,23,DH,2.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Noma Takayoshi,31,8,136.0,-1.8,-17.0,-3.3,1.5,,0.0,0.5,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Noma Takayoshi,31,9,758.1,-6.3,-10.7,-5.6,-1.0,,0.3,-3.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Kobukata Hiroto,28,4,1133.2,-3.3,-3.7,-8.1,,2.3,2.4,3.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,28,6,11.0,0.1,11.7,0.1,,0.0,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kishi Junichiro,27,7,280.2,1.9,8.7,2.9,-1.2,,0.2,-2.7,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kishi Junichiro,27,8,232.2,-0.1,-0.6,-0.5,0.3,,0.0,0.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kishi Junichiro,27,9,200.0,0.9,5.8,1.6,-0.8,,0.1,-0.8,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kishi Junichiro,27,DH,1.0,,,,,,,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Ogino Takashi,38,7,302.0,8.3,35.4,6.4,2.5,,-0.6,-2.9,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Ogino Takashi,38,8,16.0,0.2,16.1,0.2,0.0,,0.0,0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Ogino Takashi,38,9,83.0,0.9,14.0,1.6,-0.7,,0.0,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Ogino Takashi,38,DH,8.0,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Wada Koshiro,25,7,43.0,1.3,38.9,1.3,0.0,,0.0,-0.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Wada Koshiro,25,8,149.0,6.4,55.3,6.7,-0.4,,0.0,0.5,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Wada Koshiro,25,9,30.0,1.0,42.9,0.7,0.3,,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Wada Koshiro,25,DH,8.0,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Fukuda Shuhei,31,7,20.0,1.5,96.5,1.3,0.1,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fukuda Shuhei,31,8,498.1,-3.4,-8.8,-2.7,-0.8,,0.1,1.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fukuda Shuhei,31,9,9.0,-0.4,-57.2,-0.1,-0.3,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Asano Shogo,19,8,26.1,-0.7,-34.3,-0.5,-0.1,,0.0,0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Asano Shogo,19,9,292.2,-7.5,-33.0,-6.3,-1.4,,0.1,-1.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Calixte Orlando,32,3,170.2,2.0,15.1,2.3,,-0.1,-0.2,-1.9,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Calixte Orlando,32,5,125.0,0.4,4.1,2.2,,-0.2,-1.7,-0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Calixte Orlando,32,7,268.0,6.1,29.3,5.2,0.6,,0.2,-2.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Calixte Orlando,32,8,207.2,-6.9,-42.8,-5.3,-0.8,,-0.8,0.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Calixte Orlando,32,DH,4.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Kubo Shu,23,8,51.1,-4.4,-110.4,-4.3,-0.1,,0.0,0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Kubo Shu,23,9,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Stevenson Andrew,30,7,91.0,1.3,18.4,1.3,-0.1,,0.1,-0.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Stevenson Andrew,30,DH,29.0,,,,,,,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,31,7,23.0,0.8,44.8,0.2,0.6,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,31,8,19.1,0.2,13.3,0.3,-0.2,,0.0,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,31,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Ohta Ryo,23,3,339.0,1.9,7.2,2.0,,-0.3,0.3,-3.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Ohta Ryo,23,4,409.2,-9.7,-30.5,-9.1,,-0.2,-0.5,1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Ohta Ryo,23,5,19.0,0.4,27.1,0.2,,0.0,0.2,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Nishino Masahiro,33,4,312.0,0.5,2.1,0.2,,0.2,0.0,0.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Nishino Masahiro,33,5,300.0,1.8,7.7,0.8,,-0.1,1.1,-1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Nishino Masahiro,33,DH,9.0,,,,,,,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Hagio Masaya,23,7,94.0,-0.8,-11.0,-0.9,0.1,,0.1,-0.9,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Hagio Masaya,23,8,109.0,0.3,3.5,0.8,-0.4,,0.0,0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Hagio Masaya,23,9,116.2,2.1,23.2,1.8,0.3,,0.0,-0.5,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Matsubara Seiya,29,7,17.0,1.7,128.7,1.7,0.0,,0.0,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Matsubara Seiya,29,9,17.1,0.6,44.6,0.7,-0.1,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Mizuno Tatsuki,23,6,878.2,2.1,3.1,4.1,,1.5,-3.5,7.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Imamiya Kenta,32,6,1071.2,11.7,14.1,9.4,,-0.1,2.4,8.7,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Oka Hiromi,32,7,152.0,-5.3,-44.9,-6.3,0.8,,0.1,-1.4,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Oka Hiromi,32,8,325.1,-5.2,-20.6,-4.6,-0.7,,0.0,1.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Oka Hiromi,32,9,324.1,-2.5,-9.9,-3.4,0.8,,0.1,-1.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,27,7,63.2,1.7,34.3,1.5,0.1,,0.1,-0.6,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,27,8,41.0,-3.1,-97.3,-2.8,-0.4,,0.0,0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,27,9,80.2,2.9,46.2,2.3,0.5,,0.0,-0.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,27,DH,4.0,,,,,,,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Nakamura Akira,34,3,237.2,0.8,4.3,1.5,,0.2,-0.9,-2.7,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Nakamura Akira,34,7,15.0,-0.6,-51.5,-0.6,0.0,,0.0,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Nakamura Akira,34,9,13.0,-2.1,-207.9,-1.8,-0.3,,0.0,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Nakamura Akira,34,DH,52.0,,,,,,,-0.6,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Iwata Yukihiro,26,7,23.0,1.2,67.1,1.3,-0.1,,0.0,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Iwata Yukihiro,26,8,310.2,-1.5,-6.2,0.0,-1.6,,0.0,1.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Iwata Yukihiro,26,9,10.0,-0.2,-25.7,-0.3,0.1,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Uemoto Takashi,33,4,18.0,-0.3,-21.4,0.2,,0.1,-0.6,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Uemoto Takashi,33,5,34.0,1.1,41.6,0.8,,0.0,0.3,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Uemoto Takashi,33,7,180.0,7.8,55.8,6.9,0.7,,0.2,-1.7,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Uemoto Takashi,33,8,17.1,0.8,59.5,0.8,0.0,,0.0,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Uemoto Takashi,33,9,17.2,0.1,7.3,-0.1,0.1,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Katoh Gosuke,29,3,47.0,0.0,0.0,-0.4,,0.2,0.1,-0.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Katoh Gosuke,29,4,17.0,-0.8,-60.6,-0.8,,-0.2,0.1,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Katoh Gosuke,29,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Katoh Gosuke,29,DH,35.0,,,,,,,-0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Genda Sosuke,31,6,1237.0,1.9,2.0,-1.3,,-0.3,3.6,10.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Tanaka Kosuke,34,3,110.1,1.0,11.7,0.6,,0.0,0.3,-1.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Tanaka Kosuke,34,5,89.1,2.3,33.1,2.0,,0.0,0.2,-0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Tatsumi Konosuke,23,DH,8.0,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Shimauchi Hiroaki,34,7,76.0,1.1,18.6,1.2,-0.2,,0.1,-0.7,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Shimauchi Hiroaki,34,DH,240.2,,,,,,,-2.9,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Yoshikawa Naoki,29,4,1257.2,15.9,16.3,11.9,,-0.6,4.6,3.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Shibata Tatsuhiro,30,4,13.2,-1.3,-122.1,0.3,,-0.3,-1.4,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Shibata Tatsuhiro,30,5,140.1,-1.6,-14.7,-1.1,,0.1,-0.6,-0.5,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Shibata Tatsuhiro,30,6,2.0,0.5,321.8,0.4,,0.1,0.0,0.0,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
,Tamiya Yua,24,2,757.2,1.0,1.7,,2.1,,-1.1,10.8,-9.5,-0.8,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,24,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Tamiya Yua,24,DH,36.0,,,,,,,-0.4,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Takamatsu Wataru,24,3,6.1,0.4,81.7,0.4,,0.0,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takamatsu Wataru,24,4,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takamatsu Wataru,24,7,9.0,1.1,157.3,1.1,0.0,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takamatsu Wataru,24,9,1.0,-0.3,-386.1,-0.1,-0.3,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takamatsu Wataru,24,DH,8.0,,,,,,,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Hosokawa Ryohei,22,3,15.0,-0.3,-25.7,-0.3,,0.0,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Hosokawa Ryohei,22,4,58.0,-1.7,-37.7,-1.3,,0.0,-0.4,0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Hosokawa Ryohei,22,5,16.1,-0.2,-15.8,-0.3,,0.0,0.2,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Hosokawa Ryohei,22,6,7.0,0.0,0.0,0.1,,-0.1,0.0,0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Hosokawa Ryohei,22,7,87.2,4.5,66.0,3.8,0.6,,0.1,-0.8,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Hosokawa Ryohei,22,9,10.1,0.5,62.5,0.5,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Ogoh Yuya,27,9,1276.2,-2.7,-2.7,-5.0,2.5,,-0.2,-5.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Shigenobu Shinnosuke,31,7,46.0,1.2,33.6,1.6,-0.4,,0.0,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Shigenobu Shinnosuke,31,8,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Shigenobu Shinnosuke,31,9,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Gunji Yuya,26,2,38.0,-1.0,-33.9,,-1.1,,0.1,0.5,0.4,-0.4,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Gunji Yuya,26,3,69.0,0.8,14.9,0.4,,0.2,0.2,-0.8,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Gunji Yuya,26,4,5.0,-0.5,-128.7,-0.5,,0.0,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Gunji Yuya,26,5,790.1,-10.9,-17.8,-7.6,,-0.4,-2.9,-3.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Gunji Yuya,26,7,58.1,-2.1,-46.4,-2.1,-0.1,,0.0,-0.6,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Gunji Yuya,26,DH,8.0,,,,,,,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Watanabe Haruto,24,7,13.0,-1.1,-108.9,-1.1,0.0,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Watanabe Haruto,24,8,172.2,2.5,18.6,2.3,0.1,,0.0,0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Watanabe Haruto,24,9,54.0,2.3,54.8,2.3,0.0,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Cordero Franchy,29,7,124.0,-0.2,-2.1,-0.2,-0.1,,0.1,-1.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Cordero Franchy,29,DH,25.0,,,,,,,-0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kinami Seiya,30,6,963.0,-8.8,-11.8,-8.0,,-0.7,-0.2,7.8,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
,Tomosugi Atsuki,23,6,949.0,11.2,15.2,15.2,,-2.0,-2.0,7.7,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Tonosaki Shuta,31,4,1066.1,5.4,6.5,0.7,,0.4,4.4,2.9,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Tonosaki Shuta,31,DH,18.0,,,,,,,-0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Nishikawa Haruki,32,7,101.2,3.6,45.6,3.2,0.4,,0.1,-1.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Nishikawa Haruki,32,8,446.1,-14.3,-41.2,-12.3,-2.1,,0.0,1.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Nishikawa Haruki,32,9,136.1,1.3,12.3,0.0,1.3,,0.0,-0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Akiyama Shogo,36,7,127.1,2.5,25.3,1.4,0.9,,0.1,-1.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Akiyama Shogo,36,8,1040.1,5.0,6.2,4.3,0.6,,0.1,3.5,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
,Nishikawa Manaya,25,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Nishikawa Manaya,25,8,760.2,9.3,15.7,5.0,4.2,,0.1,2.5,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Hasegawa Shinya,22,7,31.0,-0.1,-4.2,-0.9,0.8,,0.0,-0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Hasegawa Shinya,22,8,175.0,5.7,41.9,5.1,0.6,,0.0,0.6,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Hasegawa Shinya,22,9,306.1,0.2,0.8,3.3,-3.2,,0.2,-1.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Okoye Louis,26,7,62.2,1.2,24.6,-0.3,1.4,,0.0,-0.6,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Okoye Louis,26,8,244.0,5.5,29.0,4.8,0.7,,0.0,0.8,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Okoye Louis,26,9,13.1,-2.3,-222.6,-2.1,-0.2,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Okabayashi Yuki,22,8,733.0,-1.6,-2.8,-5.8,4.1,,0.1,2.4,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
