Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Sakamoto Seishiro,45,73,65,4,12,2,1,1,19,6,0,0,2,1,5,0,0,21,0,.185,.292,.239,Hanshin Tigers,
Sands Jerry,120,461,408,47,101,21,1,20,184,65,1,1,0,3,49,5,1,89,11,.248,.451,.328,Hanshin Tigers,
Sato Teruaki,126,455,425,56,101,25,0,24,198,64,6,2,0,2,25,4,3,173,2,.238,.466,.284,Hanshin Tigers,
Shimada Kairi,57,78,70,7,17,3,0,0,20,9,8,1,3,0,5,0,0,13,0,.243,.286,.293,Hanshin Tigers,
Suarez Robert,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahashi Haruto,7,16,14,1,2,0,0,0,2,1,0,0,2,0,0,0,0,5,0,.143,.143,.143,Hanshin Tigers,
Ueda Kai,64,7,6,15,2,0,0,0,2,0,10,1,0,0,1,0,0,2,0,.333,.333,.429,Hanshin Tigers,
Umeno Ryutaro,130,458,404,33,91,15,3,3,121,33,8,4,6,2,41,3,5,107,14,.225,.300,.303,Hanshin Tigers,
Yamamoto Yasuhiro,69,51,43,8,8,3,0,0,11,3,2,0,0,1,6,0,1,10,0,.186,.256,.294,Hanshin Tigers,
Yohkawa Naomasa,41,52,46,2,8,1,0,2,15,6,0,0,1,0,3,1,2,19,2,.174,.326,.255,Hanshin Tigers,
Yuasa Atsuki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Abe Tomohiro,85,170,151,8,38,5,0,1,46,12,2,1,1,2,15,2,1,47,2,.252,.305,.320,Hiroshima Carp,
Aizawa Tsubasa,70,204,180,18,46,10,0,3,65,22,0,0,1,3,16,2,4,33,8,.256,.361,.325,Hiroshima Carp,
Bird Kyle,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Chono Hisayoshi,71,140,125,6,27,3,0,2,36,13,1,0,0,0,14,0,1,30,2,.216,.288,.300,Hiroshima Carp,
Corniel Robert,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Cron Kevin,42,137,130,10,30,8,0,6,56,16,0,0,0,0,6,0,1,47,2,.231,.431,.270,Hiroshima Carp,
Dohbayashi Shota,70,143,137,12,26,6,0,0,32,5,2,1,2,0,3,0,1,34,4,.190,.234,.213,Hiroshima Carp,
Endoh Atsushi,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Franzua Geronimo,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Reira,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hatsuki Ryutaro,39,117,102,16,26,3,2,1,36,11,6,1,7,0,8,0,0,26,0,.255,.353,.309,Hiroshima Carp,
Hayashi Kota,102,376,357,26,95,15,0,10,140,40,0,1,0,1,16,3,2,93,9,.266,.392,.301,Hiroshima Carp,
Horie Atsuya,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ishihara Tomoki,60,125,113,8,27,1,0,4,40,12,1,0,2,1,9,1,0,24,7,.239,.354,.293,Hiroshima Carp,
Isomura Yoshitaka,21,39,35,0,6,2,0,0,8,3,0,0,0,1,2,0,1,9,0,.171,.229,.231,Hiroshima Carp,
Kemna Makoto,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kikuchi Ryosuke,132,542,494,64,137,23,2,16,212,60,1,5,2,3,42,2,1,86,8,.277,.429,.333,Hiroshima Carp,
Kikuchi Yasunori,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kobayashi Tatsuto,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kozono Kaito,113,481,449,65,134,18,6,5,179,35,4,4,12,4,13,1,3,57,7,.298,.399,.320,Hiroshima Carp,
Kuri Aren,25,51,43,0,1,0,0,0,1,0,0,0,8,0,0,0,0,33,0,.023,.023,.023,Hiroshima Carp,
Kuribayashi Ryoji,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,85,194,175,9,46,10,0,2,62,29,0,0,0,2,17,0,0,22,4,.263,.354,.325,Hiroshima Carp,
Mejia Alejandro,18,40,37,2,8,0,0,0,8,0,0,0,0,0,2,0,1,11,0,.216,.216,.275,Hiroshima Carp,
Miyoshi Takumi,64,13,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,.000,.000,.000,Hiroshima Carp,
Morishita Masato,24,57,46,1,3,0,0,0,3,1,0,0,10,0,1,0,0,19,1,.065,.065,.085,Hiroshima Carp,
Moriura Daisuke,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,39,61,53,15,15,3,0,2,24,5,3,1,0,0,8,0,0,15,0,.283,.453,.377,Hiroshima Carp,
Nakamura Yuta,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Nakata Ren,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Neverauskas Dovydas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nishikawa Ryoma,137,551,504,57,144,19,1,12,201,60,3,3,4,4,37,1,2,70,14,.286,.399,.335,Hiroshima Carp,
Noma Takayoshi,74,270,250,27,68,7,2,2,85,12,9,1,1,0,17,0,2,29,3,.272,.340,.323,Hiroshima Carp,
Nomura Yusuke,8,10,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,.000,.000,.125,Hiroshima Carp,
Ohmichi Haruki,24,10,9,0,1,1,0,0,2,2,0,0,1,0,0,0,0,6,0,.111,.222,.111,Hiroshima Carp,
Ohmori Minoru,56,41,37,9,10,1,1,0,13,3,5,1,2,0,1,0,1,19,2,.270,.351,.308,Hiroshima Carp,
Ohsera Daichi,23,51,40,3,4,0,0,0,4,1,0,0,7,0,4,0,0,18,0,.100,.100,.182,Hiroshima Carp,
Sakakura Shogo,132,484,422,58,133,24,2,12,197,68,4,3,2,5,51,1,4,60,9,.315,.467,.390,Hiroshima Carp,
Shimauchi Sotaro,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shozui Yuya,14,27,26,1,3,0,0,1,6,4,0,0,0,0,1,0,0,10,2,.115,.231,.148,Hiroshima Carp,
Sone Kaisei,66,6,5,10,0,0,0,0,0,0,9,4,0,0,1,0,0,3,0,.000,.000,.167,Hiroshima Carp,
Suzuki Seiya,132,533,435,77,138,26,0,38,278,88,9,4,0,5,87,11,6,88,7,.317,.639,.433,Hiroshima Carp,
Takahashi Kouya,15,25,22,1,3,0,0,0,3,1,0,0,3,0,0,0,0,12,2,.136,.136,.136,Hiroshima Carp,
Takahashi Mikiya,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tamamura Shogo,17,31,29,1,6,1,0,0,7,3,0,0,1,0,1,0,0,16,0,.207,.241,.233,Hiroshima Carp,
Tanaka Kosuke,81,160,136,12,28,4,0,2,38,8,1,3,4,0,18,0,2,23,0,.206,.279,.308,Hiroshima Carp,
Tokoda Hiroki,16,28,20,0,4,1,0,0,5,2,0,0,7,1,0,0,0,9,0,.200,.250,.190,Hiroshima Carp,
Uemoto Takashi,63,68,55,20,15,2,0,0,17,2,2,2,0,2,5,0,6,10,0,.273,.309,.382,Hiroshima Carp,
Ugusa Koki,43,158,148,18,43,7,1,4,64,14,6,5,1,0,6,0,3,42,1,.291,.432,.331,Hiroshima Carp,
Yabuta Kazuki,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yano Masaya,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Yasaki Takuya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ariyoshi Yuki,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Austin Tyler,107,439,373,60,113,25,1,28,224,74,1,0,0,1,60,2,5,111,9,.303,.601,.405,DeNA BayStars,
Azuma Katsuki,3,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Chino Naoto,36,40,34,4,6,1,1,1,12,3,0,1,2,0,3,0,1,12,1,.176,.353,.263,DeNA BayStars,
Ebina Tatsuo,31,21,18,1,3,0,0,0,3,1,0,0,0,0,3,0,0,7,2,.167,.167,.286,DeNA BayStars,
Escobar Edwin,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,17,26,23,1,2,0,0,0,2,0,0,0,2,0,1,0,0,12,0,.087,.087,.125,DeNA BayStars,
Hirata Shingo,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,37,44,39,3,6,1,0,0,7,1,0,0,0,0,3,0,2,13,0,.154,.179,.250,DeNA BayStars,
Ikeya Sota,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Imanaga Shota,19,40,37,1,10,1,0,0,11,3,0,0,2,0,1,0,0,12,1,.270,.297,.289,DeNA BayStars,
Irie Taisei,4,6,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,.000,.000,.500,DeNA BayStars,
Ise Hiromu,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,53,192,160,14,34,6,0,2,46,13,1,1,12,1,17,0,2,43,3,.213,.288,.294,DeNA BayStars,
Itoh Yukiya,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Kamichatani Taiga,8,10,7,1,1,0,0,0,1,0,0,0,3,0,0,0,0,5,0,.143,.143,.143,DeNA BayStars,
Kamizato Kazuki,88,118,110,13,21,3,0,4,36,15,4,3,1,1,6,1,0,49,1,.191,.327,.231,DeNA BayStars,
Kasai Takamasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kazahari Ren,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuniyoshi Yuki,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Kuramoto Toshihiko,46,74,72,5,15,0,0,0,15,6,0,0,0,0,2,0,0,17,2,.208,.208,.230,DeNA BayStars,
Kusumoto Taishi,76,127,114,9,29,7,0,2,42,18,1,4,0,1,10,1,2,23,1,.254,.368,.323,DeNA BayStars,
Kuwahara Masayuki,135,571,519,84,161,39,2,14,246,43,12,7,4,0,44,1,4,75,12,.310,.474,.369,DeNA BayStars,
Kyoyama Masaya,16,24,22,1,1,0,0,0,1,0,0,0,2,0,0,0,0,14,0,.045,.045,.045,DeNA BayStars,
Maeda Yamato,106,294,270,18,68,13,0,2,87,26,1,2,4,1,19,3,0,44,7,.252,.322,.300,DeNA BayStars,
Maki Shugo,137,523,487,73,153,35,3,22,260,71,2,1,1,2,27,1,6,85,16,.314,.534,.356,DeNA BayStars,
Mashiko Kyosuke,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.200,.200,.200,DeNA BayStars,
Mikami Tomoya,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,36,80,74,1,14,4,0,0,18,7,0,0,0,0,4,0,2,24,1,.189,.243,.250,DeNA BayStars,
Mishima Kazuki,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyaguni Ryosuke,3,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,35,11,10,5,2,0,0,0,2,0,2,2,0,0,1,0,0,6,0,.200,.200,.273,DeNA BayStars,
Miyazaki Toshiro,141,569,519,61,156,32,0,16,236,73,0,0,0,5,41,3,4,53,15,.301,.455,.353,DeNA BayStars,
Mori Keito,44,113,103,15,20,4,2,0,28,5,4,2,1,2,7,0,0,30,1,.194,.272,.241,DeNA BayStars,
Mutoh Yuta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,7,5,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,.250,.250,.250,DeNA BayStars,
Nakai Daisuke,13,15,15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,6,0,.133,.133,.133,DeNA BayStars,
Ohnuki Shinichi,22,39,34,0,2,0,0,0,2,2,0,0,3,0,2,0,0,18,0,.059,.059,.111,DeNA BayStars,
Otosaka Tomo,17,20,19,5,4,1,0,0,5,0,0,0,0,0,1,0,0,6,0,.211,.263,.250,DeNA BayStars,
Peoples Michael,18,11,11,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5,1,.091,.182,.091,DeNA BayStars,
Romero Fernando,14,30,26,2,4,0,0,0,4,0,0,0,1,0,3,0,0,12,0,.154,.154,.241,DeNA BayStars,
Sakaguchi Kousuke,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,16,20,16,0,1,0,0,0,1,0,0,0,4,0,0,0,0,4,0,.063,.063,.063,DeNA BayStars,
Sakurai Shuto,30,3,2,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,DeNA BayStars,
Sano Keita,143,615,545,73,165,34,2,17,254,72,0,1,0,4,61,1,5,73,14,.303,.466,.376,DeNA BayStars,
Sekine Taiki,103,139,124,17,28,6,0,1,37,4,2,0,5,0,9,0,1,27,2,.226,.298,.284,DeNA BayStars,
Shackelford Kevin,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Shibata Tatsuhiro,85,266,222,21,52,15,0,2,73,15,1,1,14,3,26,1,1,39,1,.234,.329,.313,DeNA BayStars,
Shindoh Takuya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Soto Neftali,123,451,410,42,96,18,1,21,179,62,0,1,0,1,35,4,5,116,12,.234,.437,.302,DeNA BayStars,
Sunada Yoshiki,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takajoh Shuto,7,7,4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,.250,.250,.500,DeNA BayStars,
Tanaka Kenjiro,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tanaka Shunta,58,60,48,10,7,0,0,0,7,8,0,1,3,2,7,0,0,16,0,.146,.146,.246,DeNA BayStars,
Tobashira Yasutaka,56,135,127,10,28,5,1,3,44,14,0,0,2,0,4,0,1,18,3,.220,.346,.250,DeNA BayStars,
Yamamoto Yuudai,51,111,99,4,13,2,0,1,18,4,0,0,7,0,4,0,1,27,0,.131,.182,.173,DeNA BayStars,
Yamasaki Yasuaki,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamashita Kouki,46,52,50,3,10,1,0,0,11,4,0,0,0,0,2,0,0,7,0,.200,.220,.231,DeNA BayStars,
Akihiro Yuto,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
De La Rosa Rubby,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Furukawa Yuri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hatake Seishu,52,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,.000,.000,.000,Yomiuri Giants,
Heinai Ryuta,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Heineman Scott,10,28,25,2,4,1,0,0,5,2,0,0,0,0,1,0,2,6,1,.160,.200,.250,Yomiuri Giants,
Hirama Hayato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirooka Taishi,78,117,106,11,20,2,2,5,41,15,2,1,0,1,7,0,3,25,2,.189,.387,.256,Yomiuri Giants,
Imamura Nobutaka,17,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,.067,.067,.067,Yomiuri Giants,
Inoh Shoichi,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Shingo,26,41,37,3,7,2,0,0,9,0,0,1,0,0,4,0,0,8,1,.189,.243,.268,Yomiuri Giants,
Kagiya Yohei,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Kajitani Takayuki,61,246,227,31,64,10,1,4,88,23,11,8,0,1,15,0,3,40,2,.282,.388,.333,Yomiuri Giants,
Kamei Yoshiyuki,92,206,186,15,40,12,1,3,63,17,1,1,2,3,13,1,2,47,3,.215,.339,.270,Yomiuri Giants,
Katsuki Kazuya,39,67,59,9,12,3,0,3,24,6,0,0,2,0,4,0,2,12,2,.203,.407,.277,Yomiuri Giants,
Kishida Yukinori,27,24,22,1,4,0,1,0,6,2,0,0,0,0,2,0,0,8,0,.182,.273,.250,Yomiuri Giants,
Kitamura Takumi,53,103,92,13,23,3,0,4,38,11,1,0,2,0,8,1,1,28,4,.250,.413,.317,Yomiuri Giants,
Kobayashi Seiji,64,79,75,2,7,2,0,1,12,3,1,0,2,0,1,0,1,24,2,.093,.160,.117,Yomiuri Giants,
Maru Yoshihiro,118,457,392,58,104,21,0,23,194,55,5,3,0,2,63,0,0,120,5,.265,.495,.365,Yomiuri Giants,
Masuda Daiki,56,25,22,13,3,1,0,1,7,2,8,4,1,0,2,0,0,6,0,.136,.318,.208,Yomiuri Giants,
Matsubara Seiya,135,477,431,69,118,20,4,12,182,37,15,7,3,3,38,0,2,100,4,.274,.422,.333,Yomiuri Giants,
Mercedes Cristopher Crisostomo,17,28,25,1,2,0,0,0,2,0,0,0,3,0,0,0,0,14,0,.080,.080,.080,Yomiuri Giants,
Nakagawa Kota,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakajima Hiroyuki,81,195,181,11,49,10,0,6,77,26,0,0,1,1,9,1,3,35,9,.271,.425,.314,Yomiuri Giants,
Nakata Sho,34,106,91,6,14,4,0,3,27,7,0,0,0,0,14,0,1,29,3,.154,.297,.274,Yomiuri Giants,
Naoe Daisuke,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Nogami Ryoma,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Numata Shohei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohshiro Takumi,125,386,347,36,80,12,0,11,125,37,0,0,3,1,33,4,2,80,11,.231,.360,.300,Yomiuri Giants,
Ohtake Kan,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Okamoto Kazuma,143,592,521,71,138,19,1,39,276,113,1,1,0,7,57,4,7,108,16,.265,.530,.341,Yomiuri Giants,
Sakamoto Hayato,117,487,424,53,115,26,0,19,198,46,2,3,2,2,58,4,1,90,4,.271,.467,.359,Yomiuri Giants,
Sakurai Toshiki,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sanchez Angel,14,21,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,.000,.000,.000,Yomiuri Giants,
Shigenobu Shinnosuke,73,86,78,11,17,2,0,2,25,6,6,2,1,0,7,0,0,26,0,.218,.321,.282,Yomiuri Giants,
Smoak Justin,34,125,114,11,31,3,0,7,55,14,0,0,0,0,10,1,1,37,2,.272,.482,.336,Yomiuri Giants,
Sugano Tomoyuki,19,39,32,2,4,0,0,0,4,0,0,0,6,0,1,0,0,9,0,.125,.125,.152,Yomiuri Giants,
