                      Player Age Pos    Inn    TZR  TZR/143   RngR   ARM   DPR  ErrR  Pos Adj Framing Blocking                Team League
0              Takayama Shun  30   7  140.0   -3.6    -33.1   -3.7   0.0         0.1     -1.3                       Hanshin Tigers     WL
1              Takayama Shun  30   8   16.0   -2.3   -185.0   -2.4   0.1         0.0      0.1                       Hanshin Tigers     WL
2              Takayama Shun  30   9  101.0    2.7     34.4    3.7  -1.0         0.1     -0.4                       Hanshin Tigers     WL
3              Takayama Shun  30  DH  320.0                                              -3.8                       Hanshin Tigers     WL
4                Yano Masaya  24   4    4.0    0.0      0.0    0.0         0.0   0.0      0.0                       Hiroshima Carp     WL
5                Yano Masaya  24   6  119.0    0.7      7.6   -1.0         0.5   1.1      1.0                       Hiroshima Carp     WL
6                Yano Masaya  24   8    7.0    0.0      0.0    0.0   0.0         0.0      0.0                       Hiroshima Carp     WL
7                Yano Masaya  24   9    8.0    0.9    144.8    0.9   0.0         0.0      0.0                       Hiroshima Carp     WL
8              Kawamura Yuto  23   7    3.0   -0.2    -85.8   -0.2   0.0         0.0      0.0                       SoftBank Hawks     WL
9              Kawamura Yuto  23   8  303.0   -2.0     -8.5   -5.1   2.9         0.2      1.0                       SoftBank Hawks     WL
10             Kawamura Yuto  23   9  113.0    5.7     64.9    6.1  -0.5         0.1     -0.4                       SoftBank Hawks     WL
11             Kawamura Yuto  23  DH   12.0                                              -0.1                       SoftBank Hawks     WL
12          Miyoshi Hironori  25   7   96.1   -0.9    -12.0   -2.1   1.2         0.1     -0.9                     Chunichi Dragons     WL
13          Miyoshi Hironori  25   8  250.1   -5.3    -27.3   -3.5  -2.0         0.1      0.8                     Chunichi Dragons     WL
14          Miyoshi Hironori  25   9    2.0    0.3    193.0    0.3   0.0         0.0      0.0                     Chunichi Dragons     WL
15          Miyoshi Hironori  25  DH    8.0                                              -0.1                     Chunichi Dragons     WL
16                Ogata Riku  24   3   15.0    0.0      0.0    0.7        -0.1  -0.6     -0.2                       SoftBank Hawks     WL
17                Ogata Riku  24   4    1.0    0.0      0.0    0.0         0.0   0.0      0.0                       SoftBank Hawks     WL
18                Ogata Riku  24   7  101.0   -1.5    -19.1   -1.8   0.3         0.1     -1.0                       SoftBank Hawks     WL
19                Ogata Riku  24   8   32.0    1.2     48.3    2.0   0.0        -0.8      0.1                       SoftBank Hawks     WL
20                Ogata Riku  24   9    3.0    0.0      0.0    0.0   0.0         0.0      0.0                       SoftBank Hawks     WL
21                Ogata Riku  24  DH    9.0                                              -0.1                       SoftBank Hawks     WL
22               Satoh Naoki  24   7    9.0    0.6     85.8    0.0   0.7         0.0     -0.1                       SoftBank Hawks     WL
23               Satoh Naoki  24   8   67.0    0.5      9.6    0.1   0.3         0.0      0.2                       SoftBank Hawks     WL
24               Satoh Naoki  24   9   26.0    0.4     19.8    0.7   0.5        -0.8     -0.1                       SoftBank Hawks     WL
25               Satoh Naoki  24  DH    6.0                                              -0.1                       SoftBank Hawks     WL
26              Katoh Shohei  32   7   55.0   -5.7   -133.4   -5.4  -0.3         0.0     -0.5                     Chunichi Dragons     WL
27              Katoh Shohei  32   8   40.0   -1.7    -54.7   -1.3  -0.4         0.0      0.1                     Chunichi Dragons     WL
28              Katoh Shohei  32   9   68.1    1.1     20.7    0.8   0.2         0.0     -0.3                     Chunichi Dragons     WL
29               Hoshino Mao  19   4   64.0   -2.6    -52.3   -1.0        -0.5  -1.0      0.2                     Chunichi Dragons     WL
30               Hoshino Mao  19   5  184.0   -2.1    -14.7   -0.1        -0.5  -1.5     -0.7                     Chunichi Dragons     WL
31               Asano Shogo  18   7    5.0   -0.1    -25.7   -0.1   0.0         0.0      0.0                       Yomiuri Giants     EL
32               Asano Shogo  18   8  291.2   -2.3    -10.1   -1.2  -1.2         0.2      1.0                       Yomiuri Giants     EL
33               Asano Shogo  18   9  145.2   -1.6    -14.1   -2.2   0.6         0.1     -0.6                       Yomiuri Giants     EL
34               Asano Shogo  18  DH   57.0                                              -0.7                       Yomiuri Giants     EL
35           Yamanobe Kakeru  29   4  159.0    2.6     21.0    2.3         1.3  -1.0      0.4                          Seibu Lions     EL
36           Yamanobe Kakeru  29   5   85.0    0.1      1.5   -0.6         0.0   0.8     -0.3                          Seibu Lions     EL
37           Yamanobe Kakeru  29   6   28.0    2.0     91.9    1.1         0.4   0.5      0.2                          Seibu Lions     EL
38           Yamanobe Kakeru  29   7   46.2   -2.0    -55.1   -1.5  -0.5         0.0     -0.4                          Seibu Lions     EL
39           Yamanobe Kakeru  29   8    7.0    0.4     73.5    0.3   0.1         0.0      0.0                          Seibu Lions     EL
40           Yamanobe Kakeru  29  DH   11.0                                              -0.1                          Seibu Lions     EL
41             Motoyama Hiyu  24   4  169.1    0.6      4.6    0.1        -0.2   0.8      0.5                      Yakult Swallows     EL
42             Motoyama Hiyu  24   5   63.0    0.5     10.2   -0.3         0.0   0.8     -0.2                      Yakult Swallows     EL
43             Motoyama Hiyu  24   6  172.2    0.4      3.0   -1.1         0.3   1.2      1.4                      Yakult Swallows     EL
44              Narama Taiki  23   4   92.0   -3.7    -51.8   -3.1        -0.5  -0.1      0.2                   Nipponham Fighters     EL
45              Narama Taiki  23   5   17.0    0.7     53.0    1.0         0.0  -0.3     -0.1                   Nipponham Fighters     EL
46              Narama Taiki  23   6  277.0    3.6     16.7    5.2        -1.3  -0.3      2.3                   Nipponham Fighters     EL
47              Narama Taiki  23  DH    9.0                                              -0.1                   Nipponham Fighters     EL
48              Takabe Akito  25   9   29.0    0.0      0.0   -0.1   0.2         0.0     -0.1                        Lotte Marines     EL
49              Takabe Akito  25  DH  111.1                                              -1.3                        Lotte Marines     EL
50           Nishimaki Kenji  24   4  278.1   -8.0    -37.0   -8.0         0.1  -0.1      0.8                        DeNA BayStars     EL
51           Nishimaki Kenji  24   5  326.0    3.6     14.2    0.2         0.7   2.7     -1.2                        DeNA BayStars     EL
52           Nishimaki Kenji  24   6  142.0   -0.5     -4.5    1.1        -0.9  -0.7      1.2                        DeNA BayStars     EL
53           Nishimaki Kenji  24   7   35.0    0.4     14.7    0.4  -0.1         0.0     -0.3                        DeNA BayStars     EL
54           Nishimaki Kenji  24  DH    1.1                                               0.0                        DeNA BayStars     EL
55          Murayama Ryosuke  19   3    8.0    0.2     32.2    0.0         0.0   0.1     -0.1                        Lotte Marines     EL
56          Murayama Ryosuke  19  DH   38.0                                              -0.5                        Lotte Marines     EL
57           Takatera Nozomu  20   4   25.0    0.3     15.4    0.8        -0.1  -0.4      0.1                       Hanshin Tigers     WL
58           Takatera Nozomu  20   5   69.0    1.9     35.4    0.9         0.1   0.8     -0.3                       Hanshin Tigers     WL
59           Takatera Nozomu  20   6  497.2    5.3     13.7    6.1        -0.6  -0.2      4.1                       Hanshin Tigers     WL
60           Takatera Nozomu  20  DH    3.0                                               0.0                       Hanshin Tigers     WL
61                Tamiya Yua  23   2  373.1   -0.7     -2.4          0.3        -1.0      5.3    -5.7      0.1  Nipponham Fighters     EL
62                Tamiya Yua  23   4    7.0    0.6    110.3    0.6         0.0   0.1      0.0                   Nipponham Fighters     EL
63                Tamiya Yua  23   7  225.0   -4.9    -28.0   -5.7   0.7         0.1     -2.1                   Nipponham Fighters     EL
64                Tamiya Yua  23   9    3.0   -0.2    -85.8   -0.3   0.1         0.0      0.0                   Nipponham Fighters     EL
65                Tamiya Yua  23  DH   55.2                                              -0.7                   Nipponham Fighters     EL
66              Mutoh Atsuki  22   7   23.0    2.3    128.7    1.3   0.9         0.0     -0.2                       Rakuten Eagles     EL
67              Mutoh Atsuki  22   8  554.0   -6.2    -14.4   -8.7   2.2         0.4      1.8                       Rakuten Eagles     EL
68              Mutoh Atsuki  22   9   27.0   -1.6    -76.3   -1.0  -0.6         0.0     -0.1                       Rakuten Eagles     EL
69           Hasegawa Shinya  21   6   21.0   -0.4    -24.5    0.4        -0.3  -0.5      0.2                          Seibu Lions     EL
70           Hasegawa Shinya  21   7   35.0    4.3    158.1    2.8   1.4         0.0     -0.3                          Seibu Lions     EL
71           Hasegawa Shinya  21   8  254.2    5.8     29.3    5.8   0.6        -0.6      0.8                          Seibu Lions     EL
72           Hasegawa Shinya  21   9  116.2    2.6     28.7    1.5   1.1         0.1     -0.5                          Seibu Lions     EL
73           Hasegawa Shinya  21  DH    9.0                                              -0.1                          Seibu Lions     EL
74          Aibara Ryunosuke  19   3    7.0    0.3     55.2    0.2         0.0   0.0     -0.1                        DeNA BayStars     EL
75          Aibara Ryunosuke  19   4  519.2    0.1      0.2    1.8        -1.4  -0.3      1.4                        DeNA BayStars     EL
76          Aibara Ryunosuke  19  DH   16.0                                              -0.2                        DeNA BayStars     EL
77            Kitamura Keigo  22   3   77.0    0.5      8.4    0.3        -0.1   0.3     -0.9                      Yakult Swallows     EL
78            Kitamura Keigo  22   4  180.0   -5.0    -35.8   -4.7         0.6  -0.9      0.5                      Yakult Swallows     EL
79            Kitamura Keigo  22   5  418.0    1.0      3.1   -0.1         0.1   1.0     -1.6                      Yakult Swallows     EL
80            Kitamura Keigo  22   6   96.0    3.5     46.9    3.1         0.1   0.3      0.8                      Yakult Swallows     EL
81            Kitamura Keigo  22   9    3.0    0.1     42.9    0.3  -0.2         0.0      0.0                      Yakult Swallows     EL
82            Kitamura Keigo  22  DH    9.0                                              -0.1                      Yakult Swallows     EL
83               Chino Naoto  24   3   61.0   -0.7    -14.8   -0.2        -0.1  -0.4     -0.7                        DeNA BayStars     EL
84               Chino Naoto  24   4  131.0   -3.4    -33.4   -3.6         0.3   0.0      0.4                        DeNA BayStars     EL
85               Chino Naoto  24   5  132.0   -1.1    -10.7   -0.9         0.1  -0.2     -0.5                        DeNA BayStars     EL
86               Chino Naoto  24   6  222.0   -1.8    -10.4   -1.5        -0.1  -0.2      1.8                        DeNA BayStars     EL
87             Fukuda Shuhei  30   4  161.1    0.0      0.0    2.8        -0.6  -2.2      0.4                       ORIX Buffaloes     WL
88             Fukuda Shuhei  30   7   19.0    1.2     81.3    1.2   0.0         0.0     -0.2                       ORIX Buffaloes     WL
89             Fukuda Shuhei  30   8   78.0   -2.6    -42.9   -2.4  -0.2         0.0      0.3                       ORIX Buffaloes     WL
90             Fukuda Shuhei  30  DH    2.2                                               0.0                       ORIX Buffaloes     WL
91              Gotoh Shunta  30   7   14.0   -1.7   -156.3   -1.9   0.3         0.0     -0.1                     Chunichi Dragons     WL
92              Gotoh Shunta  30   8   67.0    0.4      7.7   -0.7   1.1         0.0      0.2                     Chunichi Dragons     WL
93              Gotoh Shunta  30   9   77.0   -1.1    -18.4   -1.0  -0.2         0.0     -0.3                     Chunichi Dragons     WL
94                  Oda Yuya  33   8   19.0    0.8     54.2    0.8   0.0         0.0      0.1                       ORIX Buffaloes     WL
95                  Oda Yuya  33   9   17.0   -1.9   -143.8   -1.2  -0.7         0.0     -0.1                       ORIX Buffaloes     WL
96                 Toi Reiji  18   4    2.0    0.1     64.4    0.1         0.0   0.0      0.0                       Hanshin Tigers     WL
97                 Toi Reiji  18   6  320.0   -8.4    -33.8   -1.9        -1.3  -5.2      2.6                       Hanshin Tigers     WL
98                 Toi Reiji  18  DH   13.0                                              -0.2                       Hanshin Tigers     WL
99              Kohri Takuya  25   2    7.0    0.4     73.5          0.4         0.0      0.1    -0.1      0.1  Nipponham Fighters     EL
100             Kohri Takuya  25   3  266.0    1.0      4.8    0.8        -0.2   0.4     -3.0                   Nipponham Fighters     EL
101             Kohri Takuya  25   4   99.0   -0.2     -2.6    0.6        -0.8   0.0      0.3                   Nipponham Fighters     EL
102             Kohri Takuya  25   5   66.0    0.8     15.6    0.1         0.0   0.7     -0.3                   Nipponham Fighters     EL
103             Kohri Takuya  25   6   17.0    1.1     83.3    0.6         0.3   0.3      0.1                   Nipponham Fighters     EL
104             Kohri Takuya  25   7   81.0   -0.3     -4.8   -1.4   1.1         0.1     -0.8                   Nipponham Fighters     EL
105             Kohri Takuya  25   8  170.1   -3.3    -24.9   -4.0   0.6         0.1      0.6                   Nipponham Fighters     EL
106             Kohri Takuya  25   9   85.0    1.5     22.7    1.3   0.1         0.0     -0.3                   Nipponham Fighters     EL
107             Kohri Takuya  25  DH    1.0                                               0.0                   Nipponham Fighters     EL
108                 Wada Ren  27   3   83.2    1.0     15.4    0.3        -0.1   0.7     -0.9                       Rakuten Eagles     EL
109                 Wada Ren  27   7   75.0    2.5     42.9    1.9   0.5         0.1     -0.7                       Rakuten Eagles     EL
110                 Wada Ren  27   8  351.1    6.8     24.9    5.9   0.7         0.3      1.2                       Rakuten Eagles     EL
111                 Wada Ren  27   9  202.2   -3.7    -23.5   -3.5  -0.3         0.1     -0.8                       Rakuten Eagles     EL
112          Hashimoto Seiya  22   2  284.0   -5.7    -25.8         -5.1        -0.6      4.0    -5.4      0.2     Yakult Swallows     EL
113          Hashimoto Seiya  22   7   69.0   -2.6    -48.5   -4.9   2.3         0.0     -0.7                      Yakult Swallows     EL
114          Hashimoto Seiya  22   8    5.0   -0.2    -51.5   -0.2   0.0         0.0      0.0                      Yakult Swallows     EL
115          Hashimoto Seiya  22   9   67.2   -3.4    -64.6   -3.3  -0.1         0.0     -0.3                      Yakult Swallows     EL
116          Hashimoto Seiya  22  DH   22.0                                              -0.3                      Yakult Swallows     EL
117           Watanabe Daiki  26   3  132.1   -3.1    -30.2   -0.9         0.0  -2.1     -1.5                       ORIX Buffaloes     WL
118           Watanabe Daiki  26   7    2.0    0.4    257.4    0.3   0.0         0.0      0.0                       ORIX Buffaloes     WL
119           Watanabe Daiki  26   8   14.0    1.8    165.5    1.9  -0.1         0.0      0.0                       ORIX Buffaloes     WL
120           Watanabe Daiki  26   9   17.0    1.4    106.0    1.3   0.1         0.0     -0.1                       ORIX Buffaloes     WL
