               Pitcher  G  W  L  SV  CG  SHO  BF    IP   H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-    Diff    HR%      K%    BB%   K-BB%            Team League
70     Taneichi Atsuki  1  0  1   0   0    0  12   3.0   2   1   4   1    0   0   0   2   2   6.00   5.70   2.30  1.00   57  169     62    0.30   8.3%   33.3%   8.3%   25.0%   Lotte Marines     PL
71     Kasaya Shunsuke  1  0  0   0   0    0   8   2.0   2   0   2   0    0   0   0   1   1   4.50   1.04   2.30  1.00   74   31     62    3.46   0.0%   25.0%   0.0%   25.0%  SoftBank Hawks     PL
72         Mima Manabu  1  0  0   0   0    0  18   4.0   4   0   0   1    0   1   0   3   3   6.75   4.54   5.36  1.25   50  134    145    2.21   0.0%    0.0%   5.6%   -5.6%   Lotte Marines     PL
73         Fujii Kouya  2  0  0   0   0    0   9   2.0   0   0   3   3    0   0   0   0   0   0.00   4.54   4.80  1.50  999  137    130   -4.54   0.0%   33.3%  33.3%    0.0%  SoftBank Hawks     PL
74          Nishi Yuki  2  0  1   0   0    0  31   6.2   8   1   4   3    0   0   0   5   5   6.75   5.14   4.48  1.65   48  159    121    1.61   3.2%   12.9%   9.7%    3.2%  Hanshin Tigers     CL
75         Nishi Junya  1  0  0   0   0    0   7   1.1   1   0   1   1    0   0   0   1   0   0.00   3.79   4.80  1.50  999  117    130   -3.79   0.0%   14.3%  14.3%    0.0%  Hanshin Tigers     CL
76  Nishimura Takahiro  4  0  1   0   0    0  16   3.1   5   0   3   1    0   0   0   2   2   5.40   2.14   3.55  1.80   63   63     96    3.26   0.0%   18.8%   6.2%   12.5%   Lotte Marines     PL
77        Nishino Yuji  1  0  1   0   0    0  15   3.0   6   0   1   0    0   0   0   3   3   9.00   2.37   4.13  2.00   38   70    112    6.63   0.0%    6.7%   0.0%    6.7%   Lotte Marines     PL
78        Suzuki Shota  2  0  0   0   0    0  17   3.2   3   0   4   2    0   0   0   1   1   2.45   2.49   3.62  1.36  138   74     98   -0.04   0.0%   23.5%  11.8%   11.8%   Lotte Marines     PL
79           Abe Shota  4  0  0   0   0    0  17   3.2   4   0   2   2    0   0   0   2   2   4.91   3.58   4.80  1.64   65  113    130    1.33   0.0%   11.8%  11.8%    0.0%  ORIX Buffaloes     PL
80         Aoyagi Koyo  1  0  0   0   0    0  19   4.2   4   0   3   1    0   0   0   0   0   0.00   2.39   3.75  1.07  999   74    101   -2.39   0.0%   15.8%   5.3%   10.5%  Hanshin Tigers     CL
