                 Pitcher   G  W  L  SV  CG  SHO   BF     IP    H  HR  SO  BB  IBB  HB  WP   R  ER    ERA    FIP  kwERA  WHIP ERA+ FIP- kwERA-   Diff    HR%     K%    BB%   K-BB%                Team League
55           Namiki Shun  19  2  1   0   0    0   94   21.2   26   1  10   3    0   0   0  13   8   3.32   3.72   4.06  1.34  103   93    108  -0.40   1.1%  10.6%   3.2%    7.4%      Hiroshima Carp     WL
56         Nomura Yusuke  13  4  4   0   0    0  254   60.1   63   3  28  14    0   1   1  28  21   3.13   4.09   4.25  1.28  110  103    113  -0.96   1.2%  11.0%   5.5%    5.5%      Hiroshima Carp     WL
57        Ohmichi Haruki   7  1  0   2   0    0   31    9.1    3   1  12   1    0   0   0   1   1   0.96   2.77   1.25  0.43  358   69     33  -1.81   3.2%  38.7%   3.2%   35.5%      Hiroshima Carp     WL
58         Okada Akitake  19  0  1   0   0    0   97   18.2   17   1  13  25    0   1   5  17  14   6.75   7.11   6.04  2.25   51  178    161  -0.36   1.0%  13.4%  25.8%  -12.4%      Hiroshima Carp     WL
59           Saitoh Yuta   5  0  1   0   0    0   67   15.2   13   1  15   7    0   1   0   7   7   4.02   4.08   3.61  1.28   85  102     96  -0.06   1.5%  22.4%  10.4%   12.0%      Hiroshima Carp     WL
60            Sakata Rei   9  0  0   0   0    0   42    7.2    9   0   2   9    0   2   3   7   7   8.22   7.41   6.47  2.35   42  186    172   0.81   0.0%   4.8%  21.4%  -16.6%      Hiroshima Carp     WL
61            Shinya Soh  24  1  1   1   0    0  108   23.0   15   1  24  24    0   0   4  11  10   3.91   5.24   4.80  1.70   88  131    128  -1.33   0.9%  22.2%  22.2%    0.0%      Hiroshima Carp     WL
62       Takahashi Kouya  12  1  2   0   0    0  115   22.1   28   2  15  21    0   1   3  21  21   8.46   6.41   5.32  2.19   41  161    141   2.05   1.7%  13.0%  18.3%   -5.3%      Hiroshima Carp     WL
63        Tamamura Shogo  11  3  3   0   0    0  252   62.1   60   2  48   8    0   3   0  16  16   2.31   3.04   3.21  1.09  149   76     85  -0.73   0.8%  19.0%   3.2%   15.8%      Hiroshima Carp     WL
64           Tone Chiaki  11  0  0   0   0    0   59   13.0   14   1  13   4    0   1   0   8   7   4.85   3.78   3.27  1.38   71   95     87   1.07   1.7%  22.0%   6.8%   15.2%      Hiroshima Carp     WL
65           Tsuji Taiga   3  0  1   0   0    0   28    6.0    5   0   6   3    0   2   0   3   3   4.50   4.13   3.73  1.33   76  104     99   0.37   0.0%  21.4%  10.7%   10.7%      Hiroshima Carp     WL
66            Turley Nik   2  0  0   0   0    0    7    2.0    0   0   3   1    0   0   0   0   0   0.00   2.13   1.94  0.50  999   53     52  -2.13   0.0%  42.9%  14.3%   28.6%      Hiroshima Carp     WL
67         Yabuta Kazuki  23  3  1   1   0    0  134   31.0   30   3  17  12    0   0   1  18  18   5.23   4.95   4.43  1.35   66  124    118   0.28   2.2%  12.7%   9.0%    3.7%      Hiroshima Carp     WL
68         Yasaki Takuya   5  1  0   1   0    0   17    5.0    3   0   3   1    0   0   1   0   0   0.00   3.03   3.62  0.80  999   76     96  -3.03   0.0%  17.6%   5.9%   11.7%      Hiroshima Carp     WL
69         Azuma Katsuki   1  1  0   0   0    0   23    5.0    5   0   5   2    0   1   0   2   2   3.60   3.43   3.50  1.40   96   86     93   0.17   0.0%  21.7%   8.7%   13.0%       DeNA BayStars     EL
70          Bauer Trevor   5  1  0   0   0    0  101   26.0   24   1  30   3    0   2   1   6   5   1.73   2.40   2.13  1.04  200   60     57  -0.67   1.0%  29.7%   3.0%   26.7%       DeNA BayStars     EL
71       Cordero Starlin  10  0  1   0   0    0   49    6.1    7   0   6  21    0   3   5  15  14  19.89  13.10   7.86  4.42   17  327    209   6.79   0.0%  12.2%  42.9%  -30.7%       DeNA BayStars     EL
72           Diaz Yofrec   5  0  1   0   0    0   22    4.1    5   0   5   5    0   0   0   3   3   6.23   4.78   4.80  2.31   55  119    128   1.45   0.0%  22.7%  22.7%    0.0%       DeNA BayStars     EL
73         Escobar Edwin  13  2  1   1   0    0   47   12.2    8   0   8   2    0   0   2   3   3   2.13   2.84   3.52  0.79  162   71     94  -0.71   0.0%  17.0%   4.3%   12.7%       DeNA BayStars     EL
74        Fukazawa Osuke  18  6  6   1   1    0  379   93.1   87   7  68  17    0   3   4  38  34   3.28   3.79   3.45  1.11  105   94     92  -0.51   1.8%  17.9%   4.5%   13.4%       DeNA BayStars     EL
75       Gsellman Robert  10  1  4   0   0    0  236   52.0   65   3  29  15    0   7   3  31  28   4.85   4.53   4.21  1.54   71  113    112   0.32   1.3%  12.3%   6.4%    5.9%       DeNA BayStars     EL
76    Hamaguchi Haruhiro  10  3  1   0   0    0  219   55.0   44   4  43  16    0   0   2  15  15   2.45   3.88   3.57  1.09  141   97     95  -1.43   1.8%  19.6%   7.3%   12.3%       DeNA BayStars     EL
77     Hashimoto Tatsuya  32  4  3   0   0    0  145   33.0   31   2  33  12    0   2   5  15  11   3.00   3.69   3.35  1.30  115   92     89  -0.69   1.4%  22.8%   8.3%   14.5%       DeNA BayStars     EL
78         Hirata Shingo  29  0  1   1   0    0  127   28.2   33   0  29   7    0   1   2  14   8   2.51   2.44   3.07  1.40  138   61     82   0.07   0.0%  22.8%   5.5%   17.3%       DeNA BayStars     EL
79            Ikeya Sota  35  5  2   0   0    0  133   28.1   31   0  27  14    1   4   4  17  15   4.76   3.63   3.82  1.59   73   91    102   1.13   0.0%  20.3%  10.5%    9.8%       DeNA BayStars     EL
80         Imanaga Shota   2  0  1   0   0    0   41   11.0    6   1  14   0    0   0   1   3   1   0.82   2.27   1.39  0.55  421   57     37  -1.45   2.4%  34.1%   0.0%   34.1%       DeNA BayStars     EL
81          Ishida Kenta   1  1  0   0   0    0   10    3.0    1   0   4   0    0   0   0   0   0   0.00   0.96   0.80  0.33  999   24     21  -0.96   0.0%  40.0%   0.0%   40.0%       DeNA BayStars     EL
82      Ishikawa Tatsuya  11  0  0   0   0    0   47   13.0    7   0  15   2    0   0   0   2   1   0.69   1.78   2.03  0.69  500   44     54  -1.09   0.0%  31.9%   4.3%   27.6%       DeNA BayStars     EL
83     Kamichatani Taiga   1  0  0   0   0    0   10    2.0    3   0   1   0    0   0   0   1   1   4.50   2.63   3.80  1.50   77   66    101   1.87   0.0%  10.0%   0.0%   10.0%       DeNA BayStars     EL
84      Kasahara Shotaro  21  4  5   0   0    0  271   65.1   61   4  39  29    0   0   1  25  24   3.31   4.56   4.43  1.38  104  114    118  -1.25   1.5%  14.4%  10.7%    3.7%       DeNA BayStars     EL
