Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Kemna Makoto,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kikuchi Ryosuke,123,522,462,51,121,25,1,6,166,45,2,3,32,2,24,0,2,70,7,.262,.359,.300,Hiroshima Carp,
Kikuchi Yasunori,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kobayashi Tatsuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kozono Kaito,127,511,473,57,126,12,6,7,171,38,2,2,8,5,24,2,1,76,11,.266,.362,.300,Hiroshima Carp,
Kuri Aren,26,44,35,2,1,0,0,0,1,0,0,0,8,0,1,0,0,14,2,.029,.029,.056,Hiroshima Carp,
Kuribayashi Ryoji,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kurohara Takumi,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsumoto Ryuya,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,88,166,152,9,33,7,0,2,46,23,0,0,0,3,11,1,0,22,2,.217,.303,.265,Hiroshima Carp,
McBroom Ryan,128,508,448,57,122,25,0,17,198,74,0,0,0,3,52,2,5,105,13,.272,.442,.352,Hiroshima Carp,
Miyoshi Takumi,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Mochimaru Taiki,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Mori Shohei,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Morishita Masato,27,65,58,4,11,2,1,0,15,7,0,0,6,0,1,0,0,14,0,.190,.259,.203,Hiroshima Carp,
Moriura Daisuke,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Kento,63,137,121,12,29,3,0,3,41,10,0,0,7,1,8,2,0,31,1,.240,.339,.285,Hiroshima Carp,
Nakamura Shosei,27,58,57,1,11,2,0,0,13,5,0,2,0,0,1,0,0,8,0,.193,.228,.207,Hiroshima Carp,
Nakazaki Shota,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nirasawa Yuya,7,12,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,.100,.100,.182,Hiroshima Carp,
Nishikawa Ryoma,97,424,390,60,123,19,3,10,178,53,2,2,0,2,30,4,2,74,8,.315,.456,.366,Hiroshima Carp,
Noma Takayoshi,85,338,317,42,99,21,3,0,126,16,7,5,4,0,16,0,1,53,5,.312,.397,.347,Hiroshima Carp,
Nomura Yusuke,9,12,11,1,1,0,0,0,1,2,0,0,1,0,0,0,0,4,0,.091,.091,.091,Hiroshima Carp,
Ohmichi Haruki,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,.000,.500,Hiroshima Carp,
Ohmori Minoru,52,76,69,8,14,2,2,1,23,3,0,2,0,0,6,0,1,17,2,.203,.333,.276,Hiroshima Carp,
Ohsera Daichi,23,48,39,1,6,0,0,0,6,2,0,0,7,0,2,0,0,18,0,.154,.154,.195,Hiroshima Carp,
Sakakura Shogo,143,599,539,73,155,18,3,16,227,68,2,1,0,4,46,3,10,81,14,.288,.421,.352,Hiroshima Carp,
Shimauchi Sotaro,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shirahama Yuta,4,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sone Kaisei,44,7,6,9,0,0,0,0,0,0,4,3,1,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Suekane Shota,31,80,77,9,23,3,1,2,34,14,0,0,0,2,1,0,0,20,2,.299,.442,.300,Hiroshima Carp,
Tamamura Shogo,9,12,11,0,3,1,0,0,4,1,0,0,1,0,0,0,0,7,0,.273,.364,.273,Hiroshima Carp,
Tanaka Kosuke,41,45,40,2,8,1,1,0,11,1,0,1,0,1,3,0,1,14,0,.200,.275,.267,Hiroshima Carp,
Tokoda Hiroki,17,38,32,0,6,1,0,0,7,2,0,0,6,0,0,0,0,7,1,.188,.219,.188,Hiroshima Carp,
Turley Nik,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Uemoto Takashi,94,300,261,36,80,9,1,2,97,18,2,1,10,0,21,5,8,31,8,.307,.372,.376,Hiroshima Carp,
Ugusa Koki,45,98,88,6,18,2,0,1,23,6,0,1,1,0,4,0,5,23,2,.205,.261,.278,Hiroshima Carp,
Yabuta Kazuki,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yano Masaya,55,78,67,11,13,0,0,2,19,5,0,1,3,0,7,0,1,21,0,.194,.284,.280,Hiroshima Carp,
Yasaki Takuya,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ariyoshi Yuki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Austin Tyler,38,38,32,3,5,2,0,1,10,3,0,0,0,0,6,1,0,14,1,.156,.313,.289,DeNA BayStars,
Azuma Katsuki,12,15,14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,.071,.071,.071,DeNA BayStars,
Chino Naoto,16,14,13,4,2,0,0,0,2,0,1,0,0,0,1,0,0,5,0,.154,.154,.214,DeNA BayStars,
Ebina Tatsuo,61,181,158,21,39,4,0,3,52,8,6,5,7,0,10,0,6,43,3,.247,.329,.316,DeNA BayStars,
Escobar Edwin,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Fujita Kazuya,33,40,36,1,9,0,0,0,9,5,0,0,0,0,4,0,0,5,1,.250,.250,.325,DeNA BayStars,
Gsellman Robert,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,19,34,30,0,3,0,0,0,3,1,0,0,4,0,0,0,0,13,0,.100,.100,.100,DeNA BayStars,
Hirata Shingo,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,18,20,19,1,1,0,0,1,4,1,0,0,0,0,1,0,0,9,0,.053,.211,.100,DeNA BayStars,
Ikeya Sota,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Imanaga Shota,21,47,38,2,7,1,0,0,8,4,0,0,8,0,1,0,0,9,1,.184,.211,.205,DeNA BayStars,
Irie Taisei,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,15,29,24,1,4,0,0,0,4,1,0,0,4,0,1,0,0,7,0,.167,.167,.200,DeNA BayStars,
Ishikawa Tatsuya,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,40,103,94,9,26,7,0,0,33,8,0,0,0,0,8,3,1,23,3,.277,.351,.340,DeNA BayStars,
Itoh Yukiya,7,13,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,.077,.077,.077,DeNA BayStars,
Kajiwara Kouki,6,15,15,2,4,0,0,1,7,2,0,0,0,0,0,0,0,9,0,.267,.467,.267,DeNA BayStars,
Kamichatani Taiga,13,20,15,0,3,0,0,0,3,1,0,0,3,0,2,0,0,6,0,.200,.200,.294,DeNA BayStars,
Kamizato Kazuki,81,107,95,12,18,4,3,1,31,10,6,3,1,0,8,0,3,26,1,.189,.326,.274,DeNA BayStars,
Kriske Brooks,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuramoto Toshihiko,44,54,52,3,9,0,0,1,12,2,0,0,1,0,1,0,0,12,0,.173,.231,.189,DeNA BayStars,
Kusumoto Taishi,94,327,282,27,71,13,0,6,102,26,6,2,13,2,23,0,7,55,4,.252,.362,.322,DeNA BayStars,
Kuwahara Masayuki,130,529,475,61,122,32,1,4,168,39,13,8,7,1,42,0,4,89,3,.257,.354,.322,DeNA BayStars,
Kyoyama Masaya,17,12,9,1,1,0,0,1,4,1,0,0,2,0,1,0,0,5,1,.111,.444,.200,DeNA BayStars,
Maeda Yamato,91,277,259,22,64,13,0,1,80,18,1,4,6,1,10,0,1,47,7,.247,.309,.277,DeNA BayStars,
Maki Shugo,135,568,509,63,148,36,1,24,258,87,3,3,0,6,43,4,10,82,14,.291,.507,.354,DeNA BayStars,
Mashiko Kyosuke,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.500,DeNA BayStars,
Mikami Tomoya,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,93,262,244,15,50,7,0,5,72,30,0,1,5,2,6,3,5,54,10,.205,.295,.237,DeNA BayStars,
Mishima Kazuki,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miura Ginji,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyaguni Ryosuke,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,29,39,36,6,5,0,2,1,12,2,0,0,1,0,2,0,0,8,2,.139,.333,.184,DeNA BayStars,
Miyazaki Toshiro,122,482,434,51,130,24,1,16,204,50,0,0,0,2,44,9,2,35,16,.300,.470,.365,DeNA BayStars,
Mori Keito,61,168,154,15,36,3,0,2,45,6,5,4,1,0,13,2,0,42,4,.234,.292,.293,DeNA BayStars,
Morihara Kohei,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ohnuki Shinichi,24,44,33,0,1,0,0,0,1,0,0,0,11,0,0,0,0,13,0,.030,.030,.030,DeNA BayStars,
Ohta Taishi,62,153,144,17,40,10,1,5,67,18,0,1,1,1,6,0,1,33,4,.278,.465,.309,DeNA BayStars,
Peoples Michael,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Romero Fernando,23,30,23,2,1,0,0,0,1,0,0,0,5,0,2,0,0,8,0,.043,.043,.120,DeNA BayStars,
Sakaguchi Kousuke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,15,12,11,1,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,.091,.091,.091,DeNA BayStars,
Sano Keita,133,574,526,63,161,29,1,22,258,72,2,1,0,1,43,3,4,57,14,.306,.490,.362,DeNA BayStars,
Sekine Taiki,104,225,201,28,51,7,1,1,63,13,5,5,10,2,9,0,3,31,2,.254,.313,.293,DeNA BayStars,
Shibata Tatsuhiro,96,198,169,17,33,5,1,0,40,1,1,2,8,0,20,2,1,29,3,.195,.237,.284,DeNA BayStars,
Soto Neftali,117,412,368,35,98,25,0,17,174,49,0,0,0,1,38,2,5,103,11,.266,.473,.342,DeNA BayStars,
Sunada Yoshiki,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tanabe Hayato,3,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Tanaka Kenjiro,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tanaka Shunta,19,19,19,0,3,0,0,0,3,1,0,0,0,0,0,0,0,3,0,.158,.158,.158,DeNA BayStars,
Tobashira Yasutaka,72,151,144,12,38,5,0,4,55,16,0,0,1,2,3,0,1,26,2,.264,.382,.280,DeNA BayStars,
Yamamoto Yuudai,17,32,29,1,3,1,0,0,4,1,0,0,0,1,2,1,0,4,1,.103,.138,.156,DeNA BayStars,
Yamasaki Yasuaki,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamashita Kouki,12,12,12,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,.083,.083,.083,DeNA BayStars,
Akahoshi Yuji,31,19,18,0,1,0,0,0,1,0,0,0,1,0,0,0,0,11,0,.056,.056,.056,Yomiuri Giants,
Andriese Matt,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Yomiuri Giants,
De La Rosa Rubby,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hatake Seishu,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Heinai Ryuta,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirooka Taishi,28,60,50,5,9,3,1,0,14,4,0,0,2,0,7,0,1,16,2,.180,.280,.293,Yomiuri Giants,
Hotta Kenshin,8,11,9,1,2,0,0,0,2,0,0,1,0,0,2,0,0,3,0,.222,.222,.364,Yomiuri Giants,
Imamura Nobutaka,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Inoh Shoichi,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoue Haruto,7,7,5,1,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,.400,.400,.400,Yomiuri Giants,
Ishikawa Shingo,22,32,29,3,8,3,0,0,11,2,0,0,0,0,3,1,0,9,0,.276,.379,.344,Yomiuri Giants,
Kagiya Yohei,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Katsuki Kazuya,15,37,35,5,7,2,0,0,9,2,0,0,0,0,2,0,0,8,0,.200,.257,.243,Yomiuri Giants,
Kikuchi Taiki,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,25,38,35,1,9,0,0,0,9,1,0,0,0,0,2,0,1,6,0,.257,.257,.316,Yomiuri Giants,
Kita Ryusuke,14,9,9,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,.111,.111,.111,Yomiuri Giants,
Kitamura Takumi,33,55,52,3,9,1,1,0,12,1,0,0,1,0,1,0,1,16,2,.173,.231,.204,Yomiuri Giants,
Kobayashi Seiji,60,91,88,4,13,5,0,0,18,5,0,0,2,0,1,0,0,20,2,.148,.205,.157,Yomiuri Giants,
Krol Ian,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kuwahara Takuya,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Maru Yoshihiro,143,607,525,81,143,31,1,27,257,65,6,7,1,0,80,1,1,88,8,.272,.490,.370,Yomiuri Giants,
Masuda Daiki,58,22,20,14,3,1,0,0,4,0,11,4,1,0,1,0,0,5,0,.150,.200,.190,Yomiuri Giants,
Masuda Riku,69,156,140,15,35,6,0,5,56,16,2,0,2,0,13,1,1,42,3,.250,.400,.318,Yomiuri Giants,
Matsubara Seiya,50,76,71,7,8,1,1,0,11,4,2,1,1,0,4,0,0,21,2,.113,.155,.160,Yomiuri Giants,
Mercedes Cristopher Crisostomo,20,34,29,1,7,1,0,0,8,0,0,0,5,0,0,0,0,7,0,.241,.276,.241,Yomiuri Giants,
Nakajima Hiroyuki,62,111,99,5,24,6,0,1,33,20,0,1,0,1,10,0,1,24,5,.242,.333,.315,Yomiuri Giants,
Nakata Sho,109,375,338,39,91,8,0,24,171,68,0,0,2,4,27,2,4,72,9,.269,.506,.327,Yomiuri Giants,
Nakayama Raito,50,142,131,8,26,1,0,0,27,3,3,0,5,0,6,0,0,27,2,.198,.206,.234,Yomiuri Giants,
Naoe Daisuke,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohshiro Takumi,115,393,346,24,92,11,1,13,144,43,1,0,9,0,36,4,2,77,10,.266,.416,.339,Yomiuri Giants,
Okada Yuki,33,22,21,2,2,0,0,0,2,0,0,0,0,0,1,0,0,7,0,.095,.095,.136,Yomiuri Giants,
Okamoto Kazuma,140,589,520,63,131,21,1,30,244,82,1,1,0,2,58,7,9,94,11,.252,.469,.336,Yomiuri Giants,
