Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Kokubo Tetsuya,29,65,55,5,14,2,0,0,16,7,0,0,0,2,8,0,0,10,1,.255,.291,.338,Hiroshima Carp,
Kozono Kaito,66,266,249,34,76,12,6,1,103,20,11,6,3,2,12,0,0,22,4,.305,.414,.335,Hiroshima Carp,
Kuwahara Tatsuki,37,53,46,5,16,3,1,0,21,3,1,0,0,0,7,0,0,5,2,.348,.457,.434,Hiroshima Carp,
Matsuyama Ryuhei,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Mejia Alejandro,25,74,71,6,16,4,0,1,23,4,0,0,0,0,3,0,0,7,1,.225,.324,.257,Hiroshima Carp,
Mena Alfredo,15,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,.000,.000,.000,Hiroshima Carp,
Mochimaru Taiki,27,36,33,1,4,0,0,0,4,1,0,0,0,0,3,0,0,7,1,.121,.121,.194,Hiroshima Carp,
Montilla Emailin,14,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Nagai Atsushi,27,60,55,8,11,1,2,0,16,2,1,1,1,0,4,0,0,14,1,.200,.291,.254,Hiroshima Carp,
Nakagami Takuto,55,149,138,8,30,4,0,2,40,11,2,0,1,2,8,0,0,29,4,.217,.290,.257,Hiroshima Carp,
Nakamura Kyohei,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,55,189,164,20,40,6,3,1,55,14,8,3,2,0,23,0,0,32,7,.244,.335,.337,Hiroshima Carp,
Nakamura Yuta,10,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,.000,.000,.333,Hiroshima Carp,
Nakata Ren,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nirasawa Yuya,68,236,218,18,50,4,3,0,60,13,1,4,1,3,11,0,3,30,3,.229,.275,.272,Hiroshima Carp,
Nishikawa Ryoma,3,9,7,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,.143,.286,.333,Hiroshima Carp,
Noma Takayoshi,12,53,46,10,15,5,2,0,24,5,2,0,0,0,4,0,3,11,1,.326,.522,.415,Hiroshima Carp,
Nomura Yusuke,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Ohmori Minoru,19,81,75,7,24,2,1,1,31,6,6,0,0,0,6,0,0,13,1,.320,.413,.370,Hiroshima Carp,
Okada Akitake,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sasaki Ken,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Scott Tayler,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,Hiroshima Carp,
Shimauchi Sotaro,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shirahama Yuta,15,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,Hiroshima Carp,
Shozui Yuya,50,185,156,17,46,10,1,2,64,17,1,1,2,1,24,0,2,25,9,.295,.410,.393,Hiroshima Carp,
Sone Kaisei,10,18,16,4,6,0,0,0,6,2,0,2,1,1,0,0,0,6,0,.375,.375,.353,Hiroshima Carp,
Suzuki Hiroto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Takahashi Hiroki,48,156,144,9,35,5,0,5,55,19,1,1,0,0,9,0,3,26,5,.243,.382,.301,Hiroshima Carp,
Takahashi Kouya,7,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Takahashi Mikiya,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tamamura Shogo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tanaka Norihiko,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tokoda Hiroki,4,4,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.500,.500,.667,Hiroshima Carp,
Ugusa Koki,54,236,221,27,62,7,4,2,83,15,11,5,2,0,10,0,3,34,3,.281,.376,.321,Hiroshima Carp,
Une Takamasa,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yabuta Kazuki,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Yamaguchi Sho,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Yasaki Takuya,8,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Akama Ken,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Asada Sota,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Austin Tyler,7,25,21,0,3,1,0,0,4,3,0,0,0,0,4,0,0,10,0,.143,.190,.280,DeNA BayStars,
Azuma Junpei,32,69,57,7,4,2,0,0,6,4,0,0,2,2,8,0,0,28,4,.070,.105,.179,DeNA BayStars,
Chino Naoto,67,258,228,33,54,8,0,6,80,24,7,4,6,0,23,0,1,57,4,.237,.351,.310,DeNA BayStars,
Cordero Remy,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
De La Rosa Frandy,25,50,44,6,9,2,0,0,11,5,1,0,0,0,6,0,0,18,0,.205,.250,.300,DeNA BayStars,
Diaz Yofrec,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,32,128,107,20,30,8,2,6,60,19,3,2,1,0,20,0,0,23,4,.280,.561,.394,DeNA BayStars,
Escobar Edwin,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Fujioka Yoshiaki,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaya Kodai,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,64,270,214,41,68,6,2,13,117,53,7,4,0,3,48,1,5,62,1,.318,.547,.448,DeNA BayStars,
Iizuka Satoshi,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Inoh Shoichi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishikawa Takehiro,36,130,106,14,24,3,1,0,29,6,2,3,4,1,18,0,1,26,0,.226,.274,.341,DeNA BayStars,
Itoh Hikaru,10,26,22,2,3,0,0,0,3,1,0,1,0,0,4,0,0,5,2,.136,.136,.269,DeNA BayStars,
Itoh Yukiya,70,265,230,30,57,7,0,7,85,28,2,1,1,3,27,1,4,58,9,.248,.370,.333,DeNA BayStars,
Kamichatani Taiga,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kamizato Kazuki,6,22,18,4,5,1,0,0,6,0,3,1,0,0,2,0,2,0,0,.278,.333,.409,DeNA BayStars,
Kasai Takamasa,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Katsumata Atsushi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Komura Toru,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kusumoto Taishi,30,121,104,24,38,13,0,6,69,24,2,2,0,0,13,0,4,24,1,.365,.663,.455,DeNA BayStars,
Kuwahara Masayuki,28,116,102,20,25,1,2,5,45,17,6,2,0,1,10,0,3,13,4,.245,.441,.328,DeNA BayStars,
Kyoyama Masaya,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Lopez Jose,6,17,16,2,3,0,0,1,6,2,0,0,0,0,1,0,0,4,0,.188,.375,.235,DeNA BayStars,
Maeda Yamato,4,15,14,2,3,0,0,0,3,1,0,0,0,0,1,0,0,2,0,.214,.214,.267,DeNA BayStars,
Mashiko Kyosuke,29,64,50,7,11,2,0,1,16,7,0,0,0,1,10,0,3,19,3,.220,.320,.375,DeNA BayStars,
Matsui Hyuma,48,121,101,13,36,9,0,2,51,24,0,0,3,1,16,0,0,17,5,.356,.505,.441,DeNA BayStars,
Mikami Tomoya,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,10,33,31,4,10,0,0,2,16,4,0,0,0,0,0,0,2,6,1,.323,.516,.364,DeNA BayStars,
Miyagi Daita,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,67,226,200,22,48,10,3,4,76,16,15,8,8,1,16,0,1,73,0,.240,.380,.298,DeNA BayStars,
Momose Hiroki,53,123,110,13,20,5,2,0,29,13,4,2,3,1,8,0,1,29,1,.182,.264,.242,DeNA BayStars,
Mori Keito,58,207,186,22,39,3,2,2,52,13,7,7,7,1,12,0,1,48,3,.210,.280,.260,DeNA BayStars,
Mutoh Yuta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ohnuki Shinichi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Peoples Michael,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Saito Shunsuke,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakaguchi Kousuke,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakurai Shuto,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sekine Taiki,54,185,146,25,44,5,2,2,59,15,5,2,7,0,32,0,0,23,3,.301,.404,.427,DeNA BayStars,
Shindoh Takuya,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sunada Yoshiki,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Takajoh Shuto,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Tanabe Hayato,44,138,121,6,29,2,0,0,31,13,0,0,4,3,5,0,5,26,5,.240,.256,.291,DeNA BayStars,
Yamamoto Yuudai,48,144,124,11,34,8,1,3,53,14,0,1,9,1,9,0,1,20,8,.274,.427,.326,DeNA BayStars,
Yamashita Kouki,22,69,62,6,20,5,1,1,30,11,1,0,2,2,2,0,1,5,4,.323,.484,.343,DeNA BayStars,
Arai Sota,8,7,6,0,2,0,0,0,2,0,0,1,1,0,0,0,0,2,0,.333,.333,.333,Yomiuri Giants,
De La Rosa Rubby,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Diplan Nattino,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Fujioka Takahiro,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Furukawa Yuri,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hatake Seishu,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirai Kaisei,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirama Hayato,9,11,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,.000,.000,.364,Yomiuri Giants,
Hirohata Rui,9,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.200,.200,Yomiuri Giants,
Horioka Hayato,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoue Haruto,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Shingo,24,97,80,12,29,3,2,3,45,11,0,1,0,1,14,0,2,9,4,.363,.563,.464,Yomiuri Giants,
Itoh Kaito,38,96,94,5,22,2,0,0,24,5,0,0,0,0,2,0,0,17,3,.234,.255,.250,Yomiuri Giants,
Kasai Shun,6,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,.000,.000,.400,Yomiuri Giants,
Katoh Shuhei,60,178,158,20,44,4,2,1,55,14,3,2,1,1,18,0,0,25,2,.278,.348,.350,Yomiuri Giants,
Katoh Sota,13,26,23,0,1,0,0,0,1,0,1,0,1,0,2,0,0,11,0,.043,.043,.120,Yomiuri Giants,
Katsuki Kazuya,20,91,75,17,30,5,0,6,53,21,0,0,0,1,14,1,1,12,4,.400,.707,.495,Yomiuri Giants,
Kikuta Hirokazu,44,149,141,9,28,6,0,1,37,10,0,1,1,0,5,0,2,31,5,.199,.262,.236,Yomiuri Giants,
Kishida Yukinori,18,76,67,9,21,6,0,2,33,13,0,0,0,0,9,0,0,11,5,.313,.493,.395,Yomiuri Giants,
Kitamura Takumi,16,75,68,8,21,2,0,3,32,16,0,0,0,0,6,0,1,10,2,.309,.471,.373,Yomiuri Giants,
Kobayashi Seiji,9,28,26,2,4,0,0,0,4,0,1,0,0,0,2,0,0,4,0,.154,.154,.214,Yomiuri Giants,
Koyama Shohei,11,9,6,3,1,0,0,1,4,1,0,0,0,0,3,0,0,2,1,.167,.667,.444,Yomiuri Giants,
Kuroda Hibiki,3,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.167,.167,.167,Yomiuri Giants,
Kuwahara Takuya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Masuda Daiki,2,7,6,2,2,1,0,0,3,1,0,0,0,0,1,0,0,2,0,.333,.500,.429,Yomiuri Giants,
Masuda Riku,48,154,136,8,22,2,0,2,30,9,0,2,5,0,9,0,4,23,10,.162,.221,.235,Yomiuri Giants,
