Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Kuwahara Kentaro,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Marte Jefry,29,119,103,9,26,6,1,4,46,14,1,0,0,2,14,0,0,14,6,.252,.447,.336,Hanshin Tigers,
Mochizuki Atsushi,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Moriya Kouki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nagasaka Kenya,5,5,5,1,2,0,0,1,5,2,1,0,0,0,0,0,0,3,0,.400,1.000,.400,Hanshin Tigers,
Nakata Kenichi,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,.500,.500,Hanshin Tigers,
Nakatani Masahiro,70,87,79,10,17,1,0,2,24,16,1,0,1,1,5,0,1,27,0,.215,.304,.267,Hanshin Tigers,
Nishi Yuki,21,56,46,5,5,2,0,1,10,7,0,0,9,0,1,0,0,16,0,.109,.217,.128,Hanshin Tigers,
Nohmi Atsushi,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Obata Ryuhei,54,134,127,15,28,1,2,0,33,7,3,1,1,0,5,1,1,37,1,.220,.260,.256,Hanshin Tigers,
Ogawa Ippei,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ohyama Yusuke,116,471,423,66,122,21,5,28,237,85,1,3,1,1,41,6,5,96,15,.288,.560,.357,Hanshin Tigers,
Onaka Yuya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Saitoh Yukiya,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,Hanshin Tigers,
Sakamoto Seishiro,38,95,75,5,16,4,0,0,20,4,1,1,7,0,13,0,0,20,1,.213,.267,.330,Hanshin Tigers,
Sands Jerry,110,443,377,47,97,16,0,19,170,64,2,1,0,2,61,2,3,106,11,.257,.451,.363,Hanshin Tigers,
Shimada Kairi,43,21,17,4,3,0,0,0,3,1,3,0,1,0,2,1,1,4,0,.176,.176,.300,Hanshin Tigers,
Suarez Robert,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahashi Haruto,12,24,23,2,3,0,0,0,3,1,0,0,1,0,0,0,0,8,0,.130,.130,.130,Hanshin Tigers,
Takayama Shun,42,52,46,6,7,3,0,0,10,3,1,0,1,1,3,0,1,10,0,.152,.217,.216,Hanshin Tigers,
Tanigawa Masaki,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ueda Kai,74,83,59,16,9,2,0,0,11,3,9,4,6,0,14,1,4,22,0,.153,.186,.351,Hanshin Tigers,
Uemoto Hiroki,25,51,41,2,7,3,0,0,10,4,2,2,5,1,4,0,0,11,2,.171,.244,.239,Hanshin Tigers,
Umeno Ryutaro,98,342,298,36,78,17,0,7,116,29,5,1,9,2,33,1,0,77,9,.262,.389,.333,Hanshin Tigers,
Yohkawa Naomasa,71,182,158,19,39,6,0,8,69,24,2,2,2,1,15,2,6,42,4,.247,.437,.333,Hanshin Tigers,
Yokoyama Yuya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Abe Tomohiro,26,44,38,6,7,3,0,0,10,2,0,1,2,0,4,0,0,17,1,.184,.263,.262,Hiroshima Carp,
Aizawa Tsubasa,79,263,229,25,61,13,0,7,95,36,2,0,1,0,22,2,11,51,8,.266,.415,.359,Hiroshima Carp,
Chono Hisayoshi,95,299,267,30,76,17,1,10,125,42,1,0,0,2,29,0,1,61,5,.285,.468,.355,Hiroshima Carp,
Dohbayashi Shota,111,451,401,55,112,21,0,14,175,58,17,4,3,2,41,2,4,91,12,.279,.436,.350,Hiroshima Carp,
Endoh Atsushi,19,36,32,1,6,0,0,0,6,2,0,0,3,0,1,0,0,12,1,.188,.188,.212,Hiroshima Carp,
Franzua Geronimo,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Reira,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hatsuki Ryutaro,17,40,33,3,6,1,1,0,9,4,0,2,5,0,2,0,0,7,0,.182,.273,.229,Hiroshima Carp,
Hayashi Kouta,4,8,8,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5,1,.125,.250,.125,Hiroshima Carp,
Horie Atsuya,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Ichioka Ryuji,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Imamura Takeru,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ishihara Yoshiyuki,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Isomura Yoshitaka,31,55,48,4,10,3,0,1,16,1,0,0,3,0,4,0,0,8,2,.208,.333,.269,Hiroshima Carp,
Johnson DJ,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Johnson Kris,10,15,14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,.071,.071,.071,Hiroshima Carp,
Kemna Makoto,41,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,.000,.333,Hiroshima Carp,
Kikuchi Ryosuke,106,429,376,43,102,19,4,10,159,41,3,2,16,1,35,2,1,68,9,.271,.423,.334,Hiroshima Carp,
Kikuchi Yasunori,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kokubo Tetsuya,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.333,.333,.333,Hiroshima Carp,
Kozono Kaito,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Kuri Aren,20,42,33,0,2,0,0,0,2,1,0,0,8,0,1,0,0,24,0,.061,.061,.088,Hiroshima Carp,
Kuwahara Tatsuki,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,108,425,404,38,112,27,1,9,168,67,0,1,0,3,17,4,1,72,11,.277,.416,.306,Hiroshima Carp,
Mejia Alejandro,37,85,80,4,15,2,0,2,23,4,1,0,0,0,5,0,0,21,3,.188,.288,.235,Hiroshima Carp,
Miyoshi Takumi,62,29,24,3,3,0,0,0,3,2,0,0,2,1,2,0,0,5,0,.125,.125,.185,Hiroshima Carp,
Montilla Emailin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Morishita Masato,18,46,39,0,6,2,0,0,8,3,0,0,6,0,0,0,1,16,0,.154,.205,.175,Hiroshima Carp,
Nakamura Kyohei,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Nakamura Yuta,8,14,13,1,1,0,0,0,1,1,0,0,1,0,0,0,0,4,0,.077,.077,.077,Hiroshima Carp,
Nakata Ren,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nishikawa Ryoma,76,328,296,36,90,18,0,6,126,32,6,1,2,0,28,1,2,52,6,.304,.426,.368,Hiroshima Carp,
Noma Takayoshi,70,56,50,10,12,0,0,0,12,1,2,3,2,0,4,0,0,17,0,.240,.240,.296,Hiroshima Carp,
Nomura Yusuke,13,25,20,1,2,0,0,0,2,0,0,0,2,0,3,0,0,11,0,.100,.100,.217,Hiroshima Carp,
Ohmori Minoru,73,148,135,21,35,5,3,2,52,16,5,3,0,1,11,1,1,50,1,.259,.385,.318,Hiroshima Carp,
Ohsera Daichi,11,24,19,4,5,0,0,1,8,4,0,0,4,0,1,0,0,6,0,.263,.421,.300,Hiroshima Carp,
Pirela Jose,99,337,316,47,84,9,2,11,130,34,2,3,0,0,19,2,2,53,4,.266,.411,.312,Hiroshima Carp,
Sakakura Shogo,81,228,209,24,60,15,1,3,86,26,1,1,0,0,17,1,2,36,6,.287,.411,.346,Hiroshima Carp,
Scott Tayler,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shimauchi Sotaro,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shirahama Yuta,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shozui Yuya,7,8,7,1,1,0,0,1,4,1,0,0,0,0,1,0,0,1,1,.143,.571,.250,Hiroshima Carp,
Sone Kaisei,33,17,16,13,4,1,0,0,5,1,5,3,0,0,1,0,0,5,0,.250,.313,.294,Hiroshima Carp,
Suzuki Seiya,118,514,430,85,129,26,2,25,234,75,6,4,0,3,72,9,9,73,15,.300,.544,.409,Hiroshima Carp,
Takahashi Hiroki,14,16,15,1,3,0,0,0,3,0,0,0,0,0,1,0,0,5,0,.200,.200,.250,Hiroshima Carp,
Takahashi Mikiya,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tanaka Kosuke,112,454,378,51,95,11,5,8,140,39,8,4,12,4,55,3,5,86,1,.251,.370,.351,Hiroshima Carp,
Tanaka Norihiko,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tokoda Hiroki,15,30,27,2,5,1,0,0,6,1,0,0,3,0,0,0,0,6,0,.185,.222,.185,Hiroshima Carp,
Uemoto Takashi,56,62,52,8,11,2,0,0,13,4,2,0,3,0,5,0,2,4,3,.212,.250,.305,Hiroshima Carp,
Ugusa Koki,13,47,43,5,11,1,1,0,14,3,3,2,0,0,3,0,1,7,0,.256,.326,.319,Hiroshima Carp,
Yabuta Kazuki,28,7,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,.000,.000,.167,Hiroshima Carp,
Yasaki Takuya,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Austin Tyler,65,269,238,36,68,14,1,20,144,56,0,0,0,1,29,1,1,69,4,.286,.605,.364,DeNA BayStars,
Ebina Tatsuo,17,24,21,3,3,1,0,1,7,1,0,0,0,0,2,0,1,8,1,.143,.333,.250,DeNA BayStars,
Escobar Edwin,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Fujioka Yoshiaki,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,16,31,26,0,2,0,0,0,2,0,0,0,4,0,1,0,0,15,0,.077,.077,.111,DeNA BayStars,
Hirata Shingo,43,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,19,54,51,6,12,2,0,1,17,1,1,0,0,0,2,0,1,20,1,.235,.333,.278,DeNA BayStars,
Imanaga Shota,9,19,18,0,2,0,0,0,2,0,0,0,0,0,1,0,0,8,1,.111,.111,.158,DeNA BayStars,
Inoh Shoichi,17,31,30,0,4,1,0,0,5,3,0,0,1,0,0,0,0,13,0,.133,.167,.133,DeNA BayStars,
Ise Hiromu,33,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,.000,.333,DeNA BayStars,
Ishida Kenta,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Itoh Hikaru,30,63,51,5,11,3,1,0,16,6,0,0,1,0,10,1,1,15,2,.216,.314,.355,DeNA BayStars,
Itoh Yukiya,5,17,14,1,4,0,1,0,6,1,0,0,1,0,2,1,0,2,0,.286,.429,.375,DeNA BayStars,
Kajitani Takayuki,109,482,433,88,140,29,1,19,228,53,14,8,1,2,45,3,1,85,4,.323,.527,.387,DeNA BayStars,
Kamichatani Taiga,11,22,19,1,3,0,0,0,3,0,0,0,2,0,1,0,0,10,1,.158,.158,.200,DeNA BayStars,
Kamizato Kazuki,80,190,169,38,52,8,1,3,71,17,7,1,1,2,15,0,3,42,3,.308,.420,.370,DeNA BayStars,
Kasai Takamasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuniyoshi Yuki,42,4,4,1,2,1,0,0,3,2,0,0,0,0,0,0,0,1,0,.500,.750,.500,DeNA BayStars,
Kuramoto Toshihiko,82,216,199,19,55,4,0,1,62,17,0,0,0,0,16,2,1,42,2,.276,.312,.333,DeNA BayStars,
Kusumoto Taishi,28,29,26,6,4,2,0,1,9,1,0,0,0,0,2,0,1,7,0,.154,.346,.241,DeNA BayStars,
Kuwahara Masayuki,34,42,36,8,5,0,0,1,8,2,0,0,1,1,3,0,1,11,2,.139,.222,.220,DeNA BayStars,
Kyoyama Masaya,6,10,5,1,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,.000,.000,.286,DeNA BayStars,
Lopez Jose,81,305,293,26,72,8,0,12,116,42,0,0,0,2,10,1,0,36,8,.246,.396,.269,DeNA BayStars,
Maeda Yamato,85,225,199,23,56,7,1,4,77,23,3,3,3,3,20,0,0,28,8,.281,.387,.342,DeNA BayStars,
Mikami Tomoya,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,41,60,55,2,18,3,0,0,21,8,0,0,0,0,4,0,1,14,1,.327,.382,.383,DeNA BayStars,
Mishima Kazuki,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,6,5,5,1,2,0,0,0,2,0,0,1,0,0,0,0,0,3,0,.400,.400,.400,DeNA BayStars,
Miyazaki Toshiro,113,460,429,47,129,26,1,14,199,53,0,0,0,3,24,2,4,29,15,.301,.464,.341,DeNA BayStars,
Momose Hiroki,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.250,.250,.250,DeNA BayStars,
Mori Keito,8,12,12,3,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,.250,.333,.250,DeNA BayStars,
Mutoh Yuta,22,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,3,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,1.000,.500,DeNA BayStars,
Nakai Daisuke,69,105,100,12,25,3,1,2,36,4,1,0,1,0,3,0,1,23,1,.250,.360,.279,DeNA BayStars,
Ohnuki Shinichi,19,44,37,3,4,1,0,0,5,1,0,0,5,1,1,0,0,19,1,.108,.135,.128,DeNA BayStars,
Otosaka Tomo,85,115,101,17,21,3,0,1,27,7,5,0,1,1,12,0,0,28,2,.208,.267,.289,DeNA BayStars,
Patton Spencer,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Peoples Michael,10,13,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8,0,.083,.083,.083,DeNA BayStars,
Sakaguchi Kousuke,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,10,17,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,.063,.063,.063,DeNA BayStars,
Sakurai Shuto,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,DeNA BayStars,
Sano Keita,106,451,402,48,132,20,1,20,214,69,0,0,0,3,42,1,4,58,13,.328,.532,.395,DeNA BayStars,
Shibata Tatsuhiro,110,276,233,33,62,14,0,2,82,20,0,0,9,1,29,3,4,50,1,.266,.352,.356,DeNA BayStars,
Shindoh Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Soto Neftali,114,480,428,59,108,18,0,25,201,78,0,0,0,5,44,0,3,103,12,.252,.470,.323,DeNA BayStars,
Sunada Yoshiki,17,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,DeNA BayStars,
Taira Kentaro,14,31,26,1,2,0,0,0,2,0,0,0,5,0,0,0,0,17,0,.077,.077,.077,DeNA BayStars,
Takajoh Shuto,23,46,42,4,8,0,0,3,17,5,0,0,1,0,2,0,1,22,1,.190,.405,.244,DeNA BayStars,
Tobashira Yasutaka,96,276,259,21,55,8,1,5,80,23,0,2,5,1,11,0,0,53,8,.212,.309,.244,DeNA BayStars,
Yamamoto Yuudai,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Yamasaki Yasuaki,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamashita Kouki,39,46,43,2,9,2,0,0,11,1,0,0,0,0,3,0,0,7,1,.209,.256,.261,DeNA BayStars,
De La Rosa Rubby,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Diplan Nattino,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Fujioka Takahiro,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Furukawa Yuri,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hatake Seishu,12,25,19,1,1,0,0,0,1,1,0,0,6,0,0,0,0,11,0,.053,.053,.053,Yomiuri Giants,
Horioka Hayato,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,12,24,20,2,1,0,0,0,1,2,0,0,3,0,1,0,0,12,0,.050,.050,.095,Yomiuri Giants,
Ishikawa Shingo,43,47,45,2,11,1,0,2,18,7,0,0,0,0,2,0,0,12,1,.244,.400,.277,Yomiuri Giants,
Kagiya Yohei,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kamei Yoshiyuki,51,156,141,21,36,7,0,2,49,17,0,1,1,2,11,0,1,21,3,.255,.348,.310,Yomiuri Giants,
Katoh Shuhei,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Katsuki Kazuya,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,34,48,43,2,13,3,0,1,19,5,0,0,1,1,3,0,0,16,4,.302,.442,.340,Yomiuri Giants,
Kitamura Takumi,57,88,75,9,17,2,0,2,25,10,0,0,2,0,10,1,1,24,2,.227,.333,.326,Yomiuri Giants,
Kobayashi Seiji,10,21,18,1,1,0,0,0,1,0,0,0,1,0,0,0,2,4,0,.056,.056,.150,Yomiuri Giants,
Kuwahara Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Maru Yoshihiro,120,491,423,63,120,31,1,27,234,77,8,4,3,2,63,4,0,101,3,.284,.553,.375,Yomiuri Giants,
Masuda Daiki,74,48,37,30,11,2,0,0,13,2,23,8,0,0,11,0,0,12,1,.297,.351,.458,Yomiuri Giants,
Matsubara Seiya,86,313,278,42,73,11,5,3,103,19,12,2,4,2,29,0,0,71,4,.263,.371,.330,Yomiuri Giants,
Mercedes Cristopher Crisostomo,11,22,19,0,2,0,0,0,2,0,0,0,3,0,0,0,0,8,0,.105,.105,.105,Yomiuri Giants,
Miyaguni Ryosuke,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Mota Israel,9,11,9,3,2,0,0,1,5,4,1,0,0,0,2,0,0,3,0,.222,.556,.364,Yomiuri Giants,
Nakagawa Kota,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakajima Hiroyuki,100,312,279,19,83,13,0,7,117,29,0,3,0,1,31,0,1,59,11,.297,.419,.369,Yomiuri Giants,
Naoe Daisuke,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Numata Shohei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Ohshiro Takumi,93,308,274,30,74,10,1,9,113,41,1,0,1,3,30,6,0,82,1,.270,.412,.339,Yomiuri Giants,
Ohtake Kan,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Okamoto Kazuma,118,500,440,79,121,26,0,31,240,97,2,0,0,0,55,2,5,85,10,.275,.545,.362,Yomiuri Giants,
Parra Gerardo,47,154,146,14,39,3,1,4,56,13,0,2,0,0,8,1,0,35,6,.267,.384,.305,Yomiuri Giants,
Sakamoto Hayato,115,479,412,64,119,28,1,19,206,65,4,1,1,4,62,7,0,85,9,.289,.500,.379,Yomiuri Giants,
Sakurai Toshiki,25,18,15,0,1,0,0,0,1,0,0,0,2,0,1,0,0,6,0,.067,.067,.125,Yomiuri Giants,
Sanchez Angel,15,34,29,0,1,0,0,0,1,0,0,0,5,0,0,0,0,20,0,.034,.034,.034,Yomiuri Giants,
Sawamura Hirokazu,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Shigenobu Shinnosuke,60,96,90,17,23,5,1,1,33,6,5,1,0,0,6,0,0,33,1,.256,.367,.302,Yomiuri Giants,
Sugano Tomoyuki,20,53,44,3,4,3,0,0,7,3,0,0,8,0,1,0,0,16,0,.091,.159,.111,Yomiuri Giants,
Sumitani Ginjiro,56,114,100,4,18,2,0,1,23,7,0,0,3,1,8,2,2,23,3,.180,.230,.252,Yomiuri Giants,
Taguchi Kazuto,26,34,28,2,6,2,0,0,8,3,0,0,3,0,3,0,0,11,0,.214,.286,.290,Yomiuri Giants,
Takagi Kyosuke,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
