PlayerNum,enPlayer,Link,BirthDate,Height,Weight,T,B,Note,Team
39,Hasebe Ginji,https://npb.jp/bis/eng/players/51655157.html,Jul. 29 1998,184,90,L,L,,Hiroshima Carp
68,Hearn Taylor,https://npb.jp/bis/eng/players/73975159.html,Aug. 30 1994,198,118,L,L,,Hiroshima Carp
70,Hidaka Atsumi,https://npb.jp/bis/eng/players/41645157.html,Sep. 16 2004,183,75,R,L,,Hiroshima Carp
36,Horie Atsuya,https://npb.jp/bis/eng/players/21625130.html,Feb. 21 1997,178,89,L,L,,Hiroshima Carp
29,Kemna Makoto,https://npb.jp/bis/eng/players/71775136.html,Jun. 5 1995,190,98,R,R,,Hiroshima Carp
67,Kikuchi Harun,https://npb.jp/bis/eng/players/91795150.html,Jan. 21 2007,200,117,R,R,,Hiroshima Carp
35,Kudo Taiki,https://npb.jp/bis/eng/players/91795152.html,Sep. 29 2003,175,87,R,R,,Hiroshima Carp
20,Kuribayashi Ryoji,https://npb.jp/bis/eng/players/91995153.html,Jul. 9 1996,177,88,R,R,,Hiroshima Carp
24,Kurohara Takumi,https://npb.jp/bis/eng/players/41745155.html,Nov. 29 1999,173,83,L,L,,Hiroshima Carp
26,Masuda Takehisa,https://npb.jp/bis/eng/players/91895157.html,Oct. 6 1998,174,86,R,R,,Hiroshima Carp
45,Matsumoto Ryuya,https://npb.jp/bis/eng/players/73175155.html,Sep. 18 1999,178,100,R,R,,Hiroshima Carp
16,Mori Shohei,https://npb.jp/bis/eng/players/93395155.html,Jan. 1 1998,177,86,L,L,,Hiroshima Carp
18,Morishita Masato,https://npb.jp/bis/eng/players/53155151.html,Aug. 25 1997,181,81,R,R,,Hiroshima Carp
13,Moriura Daisuke,https://npb.jp/bis/eng/players/73375153.html,Jun. 15 1998,175,78,L,L,,Hiroshima Carp
21,Nakazaki Shota,https://npb.jp/bis/eng/players/31235133.html,Aug. 10 1992,187,101,R,R,,Hiroshima Carp
14,Ohsera Daichi,https://npb.jp/bis/eng/players/61365139.html,Jun. 17 1991,188,94,R,R,,Hiroshima Carp
53,Okamoto Shun,https://npb.jp/bis/eng/players/91595150.html,Jun. 12 2002,186,89,R,L,,Hiroshima Carp
11,Saito Taichi,https://npb.jp/bis/eng/players/51955152.html,Dec. 7 2003,183,90,R,R,,Hiroshima Carp
47,Saitoh Yuta,https://npb.jp/bis/eng/players/61765157.html,May 27 2004,189,99,R,L,,Hiroshima Carp
28,Sato Ryunosuke,https://npb.jp/bis/eng/players/71075150.html,Nov. 1 2002,179,88,L,L,,Hiroshima Carp
43,Shimauchi Sotaro,https://npb.jp/bis/eng/players/31935138.html,Oct. 14 1996,180,84,R,R,,Hiroshima Carp
41,Suzuki Kenya,https://npb.jp/bis/eng/players/61065151.html,Dec. 11 1997,176,80,R,L,,Hiroshima Carp
22,Taka Taichi,https://npb.jp/bis/eng/players/41045159.html,Jul. 26 2001,179,89,L,L,,Hiroshima Carp
46,Takagi Hayato,https://npb.jp/bis/eng/players/81085152.html,Mar. 19 2004,180,80,R,R,,Hiroshima Carp
34,Takahashi Kouya,https://npb.jp/bis/eng/players/01005134.html,Sep. 27 1998,182,91,L,L,,Hiroshima Carp
30,Takita Kazuki,https://npb.jp/bis/eng/players/31235159.html,Dec. 28 2001,183,89,L,L,,Hiroshima Carp
65,Tamamura Shogo,https://npb.jp/bis/eng/players/41245151.html,Apr. 16 2001,179,89,L,L,,Hiroshima Carp
42,Tarnok Freddy,https://npb.jp/bis/eng/players/43545152.html,Nov. 24 1998,193,84,R,R,,Hiroshima Carp
19,Tokoda Hiroki,https://npb.jp/bis/eng/players/11415134.html,Mar. 1 1995,181,94,L,L,,Hiroshima Carp
98,Tsuji Taiga,https://npb.jp/bis/eng/players/81085157.html,Aug. 29 2004,182,88,L,L,,Hiroshima Carp
17,Tsunehiro Hayato,https://npb.jp/bis/eng/players/31435159.html,Sep. 18 2001,180,82,R,R,,Hiroshima Carp
27,Aizawa Tsubasa,https://npb.jp/bis/eng/players/31135114.html,Apr. 13 1988,175,95,R,R,,Hiroshima Carp
32,Ishihara Tomoki,https://npb.jp/bis/eng/players/21125151.html,Feb. 3 1998,173,88,R,R,,Hiroshima Carp
57,Mochimaru Taiki,https://npb.jp/bis/eng/players/81885151.html,Oct. 26 2001,177,91,R,L,,Hiroshima Carp
31,Sakakura Shogo,https://npb.jp/bis/eng/players/11915134.html,May 29 1998,177,91,R,L,,Hiroshima Carp
62,Shimizu Kanato,https://npb.jp/bis/eng/players/91995157.html,Jul. 6 2004,176,92,R,L,,Hiroshima Carp
64,Takagi Shoto,https://npb.jp/bis/eng/players/11215155.html,Aug. 12 2003,188,93,R,R,,Hiroshima Carp
7,Dohbayashi Shota,https://npb.jp/bis/eng/players/61965131.html,Aug. 17 1991,184,94,R,R,,Hiroshima Carp
99,Futamata Shoichi,https://npb.jp/bis/eng/players/91895153.html,Oct. 21 2002,180,78,R,R,,Hiroshima Carp
00,Hatsuki Ryutaro,https://npb.jp/bis/eng/players/71475138.html,Apr. 19 2000,168,70,R,L,Released (Feb. 25).,Hiroshima Carp
44,Hayashi Kota,https://npb.jp/bis/eng/players/01405138.html,Nov. 16 2000,181,100,R,L,,Hiroshima Carp
0,Katsuda Naru,https://npb.jp/bis/eng/players/81585152.html,Jun. 21 2003,163,70,R,L,,Hiroshima Carp
33,Kikuchi Ryosuke,https://npb.jp/bis/eng/players/61565135.html,Mar. 11 1990,171,71,R,R,,Hiroshima Carp
5,Kozono Kaito,https://npb.jp/bis/eng/players/01705138.html,Jun. 7 2000,178,92,R,L,,Hiroshima Carp
93,Maekawa Seita,https://npb.jp/bis/eng/players/41845155.html,Apr. 4 2003,176,66,R,R,,Hiroshima Carp
95,Montero Elehuris,https://npb.jp/bis/eng/players/53955150.html,Aug. 17 1998,190,106,R,R,,Hiroshima Carp
58,Nakada Yuto,https://npb.jp/bis/eng/players/41445159.html,Jul. 31 2005,187,103,R,R,,Hiroshima Carp
54,Nishikawa Atsumu,https://npb.jp/bis/eng/players/01405152.html,Dec. 28 2007,184,77,R,L,,Hiroshima Carp
10,Sasaki Tai,https://npb.jp/bis/eng/players/11015150.html,Dec. 24 2002,178,86,R,R,,Hiroshima Carp
94,Sato Keisuke,https://npb.jp/bis/eng/players/71975159.html,May 24 2001,182,93,R,L,,Hiroshima Carp
69,Tatsumi Konosuke,https://npb.jp/bis/eng/players/71075157.html,Nov. 24 2000,176,67,R,R,,Hiroshima Carp
63,Uchida Shodai,https://npb.jp/bis/eng/players/51355157.html,Sep. 22 2004,183,97,R,R,,Hiroshima Carp
49,Watanabe Yuto,https://npb.jp/bis/eng/players/13515150.html,Jul. 7 2002,182,100,R,R,,Hiroshima Carp
4,Yano Masaya,https://npb.jp/bis/eng/players/93395153.html,Dec. 16 1998,171,72,R,L,,Hiroshima Carp
9,Akiyama Shogo,https://npb.jp/bis/eng/players/31135133.html,Apr. 16 1988,186,86,R,L,,Hiroshima Carp
61,Fabian Sandro,https://npb.jp/bis/eng/players/43745150.html,Mar. 6 1998,180,92,R,R,,Hiroshima Carp
51,Hirakawa Ren,https://npb.jp/bis/eng/players/71675152.html,Mar. 31 2004,187,93,R,S,,Hiroshima Carp
56,Kubo Shu,https://npb.jp/bis/eng/players/81585157.html,Sep. 29 2000,181,83,R,R,,Hiroshima Carp
96,Nakamura Shosei,https://npb.jp/bis/eng/players/81285136.html,Jun. 6 1999,181,89,R,R,,Hiroshima Carp
97,Nakamura Takahiro,https://npb.jp/bis/eng/players/61265157.html,Apr. 9 2000,177,87,R,L,,Hiroshima Carp
37,Noma Takayoshi,https://npb.jp/bis/eng/players/01405130.html,Jan. 28 1993,182,87,R,L,,Hiroshima Carp
59,Ohmori Minoru,https://npb.jp/bis/eng/players/21325138.html,Aug. 31 1996,179,84,R,L,,Hiroshima Carp
52,Suekane Shota,https://npb.jp/bis/eng/players/51055155.html,May 27 1996,188,108,R,R,,Hiroshima Carp
60,Tamura Shunsuke,https://npb.jp/bis/eng/players/61265155.html,Aug. 25 2003,178,95,L,L,,Hiroshima Carp
132,Aria Develson,https://npb.jp/bis/eng/players/63965152.html,Mar. 20 2001,183,75,L,L,Registered (Mar. 14).,Hiroshima Carp
127,Kawano Kei,https://npb.jp/bis/eng/players/71575157.html,Aug. 23 2001,175,87,R,R,,Hiroshima Carp
123,Kobune Tsubasa,https://npb.jp/bis/eng/players/91995150.html,Jun. 20 2006,198,119,R,R,,Hiroshima Carp
128,Sugihara Mirai,https://npb.jp/bis/eng/players/71075159.html,Sep. 23 2005,175,78,L,L,,Hiroshima Carp
120,Sugita Takeru,https://npb.jp/bis/eng/players/51055159.html,Aug. 28 2001,188,85,R,R,,Hiroshima Carp
126,Takeshita Kaito,https://npb.jp/bis/eng/players/61265150.html,Nov. 6 2006,180,80,L,L,,Hiroshima Carp
124,Kobayashi Yuta,https://npb.jp/bis/eng/players/81785152.html,Feb. 15 2004,177,82,R,L,,Hiroshima Carp
122,Yasutake Toshiki,https://npb.jp/bis/eng/players/23125150.html,Apr. 17 2001,178,82,R,R,,Hiroshima Carp
125,Kishimoto Daiki,https://npb.jp/bis/eng/players/51755152.html,Jan. 1 2002,168,70,R,L,,Hiroshima Carp
130,Ramirez Moises,https://npb.jp/bis/eng/players/43045159.html,Feb. 1 2002,191,124,R,R,,Hiroshima Carp
121,Nabara Norihiko,https://npb.jp/bis/eng/players/11415157.html,Jun. 24 2000,182,82,R,R,,Hiroshima Carp
131,Roberto Nelson,https://npb.jp/bis/eng/players/63065159.html,Oct. 27 2000,191,105,R,R,,Hiroshima Carp
81,Aikawa Ryoji,Jul. 11 1976,,,DeNA BayStars
11,Azuma Katsuki,https://npb.jp/bis/eng/players/51155136.html,Nov. 29 1995,170,80,L,L,,DeNA BayStars
42,Cox Austin,https://npb.jp/bis/eng/players/83385152.html,Mar. 28 1997,193,106,L,L,,DeNA BayStars
0,Duplantier Jon,https://npb.jp/bis/eng/players/13715150.html,Jul. 11 1994,193,103,R,L,,DeNA BayStars
27,Fujinami Shintaro,https://npb.jp/bis/eng/players/41045137.html,Apr. 12 1994,197,98,R,R,,DeNA BayStars
43,Fukazawa Osuke,https://npb.jp/bis/eng/players/61665155.html,Nov. 5 2003,177,80,R,R,,DeNA BayStars
35,Hashimoto Tatsuya,https://npb.jp/bis/eng/players/31635157.html,Jul. 18 2000,181,84,R,R,,DeNA BayStars
92,Horioka Hayato,https://npb.jp/bis/eng/players/71875134.html,Sep. 11 1998,183,87,R,R,,DeNA BayStars
22,Irie Taisei,https://npb.jp/bis/eng/players/61365153.html,Aug. 26 1998,187,90,R,R,,DeNA BayStars
13,Ise Hiromu,https://npb.jp/bis/eng/players/41145151.html,Mar. 7 1998,183,94,R,R,,DeNA BayStars
14,Ishida Kenta,https://npb.jp/bis/eng/players/11315130.html,Mar. 1 1993,180,85,L,L,,DeNA BayStars
54,Ishida Yutaro,https://npb.jp/bis/eng/players/21125159.html,Jan. 22 2002,180,74,R,R,,DeNA BayStars
68,Iwata Masaki,https://npb.jp/bis/eng/players/81385153.html,Jun. 16 1998,178,81,L,L,,DeNA BayStars
47,Katayama Hiromi,https://npb.jp/bis/eng/players/61565152.html,Oct. 31 1998,175,84,L,L,,DeNA BayStars
18,Kozono Kenta,https://npb.jp/bis/eng/players/31935155.html,Apr. 9 2003,185,90,R,R,,DeNA BayStars
98,Marcelino Hansel,https://npb.jp/bis/eng/players/33235155.html,Jun. 16 2002,191,82,R,R,,DeNA BayStars
38,Matsumoto Ryoto,https://npb.jp/bis/eng/players/23125159.html,Dec. 5 2001,185,92,R,R,,DeNA BayStars
65,Miyagi Daita,https://npb.jp/bis/eng/players/51855138.html,Jul. 15 2000,181,80,R,R,,DeNA BayStars
45,Morihara Kohei,https://npb.jp/bis/eng/players/93195134.html,Dec. 26 1991,185,88,R,L,,DeNA BayStars
53,Nakagawa Hayate,https://npb.jp/bis/eng/players/21425153.html,Oct. 10 1998,184,80,R,L,,DeNA BayStars
64,Nakagawa Koh,https://npb.jp/bis/eng/players/21225136.html,Oct. 2 1999,178,85,R,R,,DeNA BayStars
16,Ohnuki Shinichi,https://npb.jp/bis/eng/players/01305138.html,Feb. 3 1994,181,76,R,R,,DeNA BayStars
62,Reynolds Sean,https://npb.jp/bis/eng/players/93995152.html,Apr. 19 1998,203,113,R,L,,DeNA BayStars
49,Ruiz Jose,https://npb.jp/bis/eng/players/53955152.html,Oct. 21 1994,185,111,R,R,,DeNA BayStars
46,Sakaguchi Kasuga,https://npb.jp/bis/eng/players/61965150.html,Sep. 12 2002,180,84,R,R,,DeNA BayStars
20,Sakamoto Yuya,https://npb.jp/bis/eng/players/11015151.html,Jul. 28 1997,181,88,L,L,,DeNA BayStars
41,Sasaki Chihaya,https://npb.jp/bis/eng/players/71975134.html,Jun. 8 1994,181,83,R,R,,DeNA BayStars
15,Shimada Shunya,https://npb.jp/bis/eng/players/11015152.html,Apr. 30 2003,185,95,R,R,,DeNA BayStars
30,Shinogi Kentaro,https://npb.jp/bis/eng/players/41045150.html,May 7 2002,177,80,R,L,,DeNA BayStars
59,Taira Kentaro,https://npb.jp/bis/eng/players/01905139.html,Jul. 12 1995,180,80,R,R,,DeNA BayStars
33,Takeda Riku,https://npb.jp/bis/eng/players/91295159.html,Jun. 6 2005,173,78,L,L,,DeNA BayStars
12,Takeda Yu,https://npb.jp/bis/eng/players/11415150.html,Jul. 5 1999,184,96,R,R,,DeNA BayStars
39,Wakamatsu Naoki,https://npb.jp/bis/eng/players/63365150.html,May 10 2000,184,93,R,R,,DeNA BayStars
19,Yamasaki Yasuaki,https://npb.jp/bis/eng/players/41845130.html,Oct. 2 1992,179,88,R,R,,DeNA BayStars
24,Yoshino Teruki,https://npb.jp/bis/eng/players/33535157.html,Jul. 19 1998,176,80,R,R,,DeNA BayStars
57,Azuma Junpei,https://npb.jp/bis/eng/players/51155151.html,Jul. 3 2001,174,83,R,R,,DeNA BayStars
60,Furuichi Takeru,https://npb.jp/bis/eng/players/91895155.html,Jun. 15 2002,176,74,R,R,,DeNA BayStars
95,Kuki Ryuhei,https://npb.jp/bis/eng/players/31735134.html,Sep. 5 1998,180,85,R,R,,DeNA BayStars
32,Mashiko Kyosuke,https://npb.jp/bis/eng/players/91695138.html,Dec. 27 2000,176,95,R,R,,DeNA BayStars
5,Matsuo Shion,https://npb.jp/bis/eng/players/21825157.html,Jul. 6 2004,178,82,R,R,,DeNA BayStars
10,Tobashira Yasutaka,https://npb.jp/bis/eng/players/41245132.html,Apr. 11 1990,179,90,R,L,,DeNA BayStars
50,Yamamoto Yuudai,https://npb.jp/bis/eng/players/23125136.html,Sep. 11 1998,180,87,R,R,,DeNA BayStars
00,Hayashi Takuma,https://npb.jp/bis/eng/players/91695157.html,Aug. 24 2000,171,80,R,L,,DeNA BayStars
44,Ishikami Taiki,https://npb.jp/bis/eng/players/91195159.html,May 18 2001,172,85,R,L,,DeNA BayStars
37,Kato Hibiki,https://npb.jp/bis/eng/players/21525150.html,Jun. 15 2002,180,85,R,R,,DeNA BayStars
9,Kyoda Yota,https://npb.jp/bis/eng/players/81585134.html,Apr. 20 1994,184,90,R,L,,DeNA BayStars
2,Maki Shugo,https://npb.jp/bis/eng/players/13115153.html,Apr. 21 1998,178,97,R,R,,DeNA BayStars
26,Mimori Masaki,https://npb.jp/bis/eng/players/33135134.html,Feb. 21 1999,186,76,R,L,,DeNA BayStars
34,Miyashita Asahi,https://npb.jp/bis/eng/players/53155152.html,Jan. 26 2004,182,88,R,R,,DeNA BayStars
51,Miyazaki Toshiro,https://npb.jp/bis/eng/players/51455137.html,Dec. 12 1988,172,85,R,R,,DeNA BayStars
6,Mori Keito,https://npb.jp/bis/eng/players/33135151.html,Jan. 28 2002,177,80,R,L,,DeNA BayStars
48,Naruse Syuto,https://npb.jp/bis/eng/players/91495152.html,May 23 2001,175,75,R,R,,DeNA BayStars
3,Oda Koichiro,https://npb.jp/bis/eng/players/41545152.html,Aug. 15 2003,173,85,R,L,,DeNA BayStars
31,Shibata Tatsuhiro,https://npb.jp/bis/eng/players/41945132.html,Dec. 16 1993,167,68,R,L,,DeNA BayStars
56,Tanai Manato,https://npb.jp/bis/eng/players/91495150.html,Mar. 6 2007,177,81,R,R,,DeNA BayStars
25,Tsutsugoh Yoshitomo,https://npb.jp/bis/eng/players/41945131.html,Nov. 26 1991,185,97,R,L,,DeNA BayStars
66,Viciedo Dayan,https://npb.jp/bis/eng/players/13715132.html,Mar. 10 1989,185,108,R,R,,DeNA BayStars
61,Ebina Tatsuo,https://npb.jp/bis/eng/players/51555151.html,Sep. 20 1997,185,93,R,R,,DeNA BayStars
67,Hama Shonosuke,https://npb.jp/bis/eng/players/71675157.html,May 3 2000,181,83,R,L,,DeNA BayStars
99,Hummel Cooper,https://npb.jp/bis/eng/players/13715152.html,Nov. 28 1994,175,89,R,S,,DeNA BayStars
55,Inoue Kento,https://npb.jp/bis/eng/players/31335159.html,Feb. 23 2000,178,90,R,L,,DeNA BayStars
58,Kajiwara Kouki,https://npb.jp/bis/eng/players/51555155.html,Sep. 19 1999,189,90,R,L,,DeNA BayStars
8,Kamizato Kazuki,https://npb.jp/bis/eng/players/71575136.html,Jan. 17 1994,179,86,R,L,,DeNA BayStars
28,Katsumata Atsushi,https://npb.jp/bis/eng/players/41545138.html,May 22 2000,180,90,R,L,,DeNA BayStars
