Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Tokoda Hiroki,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,Hiroshima Carp,
Tsuji Taiga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Azuma Katsuki,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,3,12,11,0,2,0,0,0,2,0,0,0,1,0,0,0,0,3,0,.182,.182,.182,DeNA BayStars,
Hayashi Takuma,2,8,7,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,.143,.143,.250,DeNA BayStars,
Hummel Cooper,3,13,9,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,0,.111,.111,.385,DeNA BayStars,
Irie Taisei,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Yutaro,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Ishikami Taiki,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Kajiwara Kouki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuki Ryuhei,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Maki Shugo,3,13,13,4,6,2,0,1,11,1,1,0,0,0,0,0,0,1,0,.462,.846,.462,DeNA BayStars,
Marcelino Hansel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Matsuo Shion,2,5,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,.400,.400,.400,DeNA BayStars,
Mimori Masaki,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyagi Daita,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyazaki Toshiro,3,9,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.111,.111,.111,DeNA BayStars,
Nakagawa Hayate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Reynolds Sean,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ruiz Jose,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sano Keita,3,13,12,1,3,0,0,0,3,0,0,0,0,0,1,0,0,2,0,.250,.250,.308,DeNA BayStars,
Tsutsugoh Yoshitomo,1,4,4,0,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,.750,1.000,.750,DeNA BayStars,
Viciedo Dayan,3,9,8,0,2,0,0,0,2,2,0,0,0,1,0,0,0,1,0,.250,.250,.222,DeNA BayStars,
Watarai Ryuki,3,7,7,1,3,0,0,1,6,1,0,0,0,0,0,0,0,1,0,.429,.857,.429,DeNA BayStars,
Yamamoto Yuudai,3,9,7,0,2,0,0,0,2,0,0,0,0,0,1,0,1,2,0,.286,.286,.444,DeNA BayStars,
Yoshino Teruki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Akahoshi Yuji,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Cabbage Trey,3,13,13,2,5,0,0,1,8,1,0,1,0,0,0,0,0,3,0,.385,.615,.385,Yomiuri Giants,
Dalbec Bobby,3,12,11,2,3,1,0,2,10,5,0,0,0,0,1,0,0,4,1,.273,.909,.333,Yomiuri Giants,
Funabasama Hiromasa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Howard Spencer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Tatsuya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Izuguchi Yuta,3,12,10,3,5,2,0,1,10,1,0,0,0,0,2,0,0,0,0,.500,1.000,.583,Yomiuri Giants,
Izumi Keisuke,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kadowaki Makoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,3,11,9,0,2,0,0,0,2,1,0,0,0,1,1,0,0,3,0,.222,.222,.273,Yomiuri Giants,
Kitaura Ryuji,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Luciano Elvis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Maru Yoshihiro,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Masuda Riku,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Matsumoto Go,3,13,12,2,3,0,0,0,3,0,0,0,0,0,1,0,0,2,0,.250,.250,.308,Yomiuri Giants,
Nakagawa Kota,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakayama Raito,3,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,.000,.000,.100,Yomiuri Giants,
Sakamoto Hayato,3,10,9,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,.111,.111,.200,Yomiuri Giants,
Sasaki Shunsuke,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Takemaru Kazuyuki,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Tanaka Eito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tawa Ren,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Urata Shunsuke,2,7,7,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,1,.286,.429,.286,Yomiuri Giants,
Wakabayashi Gakuto,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yamashiro Kyohei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Akahane Yoshihiro,3,5,5,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,.400,.400,.400,Yakult Swallows,
Hashimoto Seiya,2,7,5,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,.000,.000,.143,Yakult Swallows,
Hoshi Tomoya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Itoh Ryui,3,12,12,1,2,0,0,1,5,2,0,0,0,0,0,0,0,5,1,.167,.417,.167,Yakult Swallows,
Iwata Yukihiro,3,12,12,2,3,0,0,0,3,1,1,0,0,0,0,0,0,4,0,.250,.250,.250,Yakult Swallows,
Kizawa Naofumi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Koga Yudai,2,9,9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,.333,.333,.333,Yakult Swallows,
Liranzo Jesus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Maruyama Kazuya,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Masuda Shu,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.250,Yakult Swallows,
Miyamoto Takeshi,2,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,Yakult Swallows,
Nagaoka Hideki,3,15,12,2,3,2,0,0,5,0,0,0,0,0,3,0,0,3,1,.250,.417,.400,Yakult Swallows,
Ohnishi Hiroki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Osuna Jose,3,14,12,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,.083,.083,.214,Yakult Swallows,
Quijada Jose,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Santana Domingo,3,12,10,2,3,1,0,1,7,5,0,0,0,0,2,0,0,4,0,.300,.700,.417,Yakult Swallows,
Shoji Kota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Suzuki Kyo,1,5,5,1,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,.400,.600,.400,Yakult Swallows,
Takanashi Hirotoshi,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yakult Swallows,
Takeoka Ryusei,3,10,9,2,3,0,0,0,3,0,0,0,0,0,1,0,0,2,0,.333,.333,.400,Yakult Swallows,
Tanaka Haruto,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Yamano Taichi,1,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.333,.333,.333,Yakult Swallows,
Yoshimura Kojiro,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Abe Toshiki,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Abreu Albert,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Calixte Orlando,3,11,10,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,.100,.100,.182,Chunichi Dragons,
Fujishima Kento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Fukunaga Hiroki,3,13,13,1,4,0,0,0,4,1,1,0,0,0,0,0,0,2,0,.308,.308,.308,Chunichi Dragons,
Hashimoto Yuki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Higuchi Seishu,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hosokawa Seiya,3,12,12,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,.333,.333,.333,Chunichi Dragons,
Ishii Yuta,3,12,12,1,5,2,0,0,7,2,0,0,0,0,0,0,0,2,0,.417,.583,.417,Chunichi Dragons,
Ishikawa Takaya,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,1.000,Chunichi Dragons,
Itayama Yutaro,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Chunichi Dragons,
Katsuno Akiyoshi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kinoshita Takuya,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Makino Kenshin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Mejia Humberto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Muramatsu Kaito,3,11,9,2,2,0,1,0,4,1,0,0,1,0,1,0,0,4,0,.222,.444,.300,Chunichi Dragons,
Oda Gouki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Okabayashi Yuki,3,13,13,1,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,.385,.385,.385,Chunichi Dragons,
Sakurai Yorinosuke,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Chunichi Dragons,
Sano Miguel,3,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,.000,.000,.083,Chunichi Dragons,
Takahashi Hiroto,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Tanaka Mikiya,3,12,11,0,3,0,0,0,3,1,0,0,0,0,0,0,1,3,0,.273,.273,.333,Chunichi Dragons,
Tsujimoto Rintaro,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Yanagi Yuya,1,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.500,.500,.500,Chunichi Dragons,
Hirano Yoshihisa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Hirooka Taishi,3,13,12,1,4,0,0,0,4,1,0,0,0,0,1,0,0,6,0,.333,.333,.385,ORIX Buffaloes,
Kotajima Seiryu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Kurebayashi Kotaro,3,9,9,2,3,0,0,1,6,1,0,0,0,0,0,0,0,1,0,.333,.667,.333,ORIX Buffaloes,
Kuri Allen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Machado Andres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Miyagi Hiroya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Mori Tomoya,3,12,11,1,2,1,0,0,3,0,0,0,0,0,1,0,0,2,0,.182,.273,.250,ORIX Buffaloes,
Mugitani Yusuke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Mukunoki Ren,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Mune Yuma,3,14,9,1,2,0,0,0,2,1,1,0,0,0,3,0,2,3,0,.222,.222,.500,ORIX Buffaloes,
Nakagawa Keita,3,11,10,2,4,1,0,1,8,5,1,1,0,0,1,0,0,1,0,.400,.800,.455,ORIX Buffaloes,
Nishikawa Ryoma,3,12,11,1,5,2,0,0,7,1,0,0,1,0,0,0,0,1,1,.455,.636,.455,ORIX Buffaloes,
Nishino Masahiro,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,.000,.250,ORIX Buffaloes,
Noguchi Tomoya,1,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,2.000,1.000,ORIX Buffaloes,
Ohshiro Koji,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Ohta Ryo,3,13,8,2,3,1,0,0,4,0,0,0,0,0,5,0,0,2,1,.375,.500,.615,ORIX Buffaloes,
Perdomo Luis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Seymour Bob,2,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.125,.125,.125,ORIX Buffaloes,
Tajima Daiki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Teranishi Naruki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Toumatsu Kaisei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Wakatsuki Kenya,3,12,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,.100,.100,.182,ORIX Buffaloes,
Watanabe Haruto,2,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,2.000,1.000,ORIX Buffaloes,
Yamazaki Soichiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Yokoyama Kaede,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,ORIX Buffaloes,
Fujiwara Kyota,3,13,12,2,4,0,0,0,4,3,0,0,0,1,0,0,0,1,1,.333,.333,.308,Lotte Marines,
Hiroike Koshiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Ikeda Raito,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Long Sam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Masuda Naoya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Matsukawa Kou,3,8,8,1,3,1,0,0,4,3,0,0,0,0,0,0,0,1,0,.375,.500,.375,Lotte Marines,
Miyazaki Hayato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Miyazaki Ryusei,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Mouri Kaito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Nishikawa Misho,3,12,12,0,4,1,0,0,5,3,1,0,0,0,0,0,0,2,0,.333,.417,.333,Lotte Marines,
Ogawa Ryusei,3,10,8,2,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,.250,.250,.400,Lotte Marines,
Ojima Kazuya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Oka Hiromi,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Lotte Marines,
Polanco Gregory,3,12,11,2,2,0,0,1,5,1,0,0,0,0,1,0,0,1,0,.182,.455,.250,Lotte Marines,
Satoh Toshiya,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.000,.333,Lotte Marines,
Sawada Keisuke,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Soto Neftali,3,10,10,2,4,1,0,1,8,2,0,0,0,0,0,0,0,1,0,.400,.800,.400,Lotte Marines,
Suzuki Shota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Takabe Akito,3,13,12,3,4,1,0,0,5,0,2,0,0,0,1,0,0,3,0,.333,.417,.385,Lotte Marines,
Takano Shuta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Tanaka Haruya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Terachi Ryusei,3,13,11,1,4,1,0,0,5,1,0,0,0,1,1,0,0,3,0,.364,.455,.385,Lotte Marines,
Tomosugi Atsuki,3,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.250,.250,.250,Lotte Marines,
Yamaguchi Koki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Lotte Marines,
Yamamoto Daito,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Yokoyama Rikuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Lotte Marines,
Hernandez Darwinzon,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Ikhine Itua,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Imamiya Kenta,3,8,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.125,.125,.125,SoftBank Hawks,
Kamichatani Taiga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Kawamura Yuto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Kawase Hikaru,1,4,4,1,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,.750,.750,.750,SoftBank Hawks,
Kimura Hikaru,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,SoftBank Hawks,
Kondoh Kensuke,3,14,10,4,5,3,0,1,11,4,0,0,0,0,4,0,0,2,0,.500,1.100,.643,SoftBank Hawks,
