Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Austin Tyler,6,26,22,3,5,3,0,0,8,3,0,0,0,0,4,0,0,4,1,.227,.364,.346,DeNA BayStars,
Azuma Katsuki,2,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Bauer Trevor,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ebina Tatsuo,9,26,24,4,4,3,0,0,7,3,0,0,0,1,0,0,1,6,2,.167,.292,.192,DeNA BayStars,
Hamachi Masumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hayashi Takuma,8,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,DeNA BayStars,
Horioka Hayato,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Irie Taisei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ise Hiromu,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Yutaro,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Jackson Andre,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,DeNA BayStars,
Kajiwara Kouki,10,48,47,4,12,2,0,1,17,3,0,1,0,0,0,0,1,12,0,.255,.362,.271,DeNA BayStars,
Kamizato Kazuki,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kay Anthony,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Kyoda Yota,7,9,8,1,2,1,0,0,3,2,0,0,0,0,1,0,0,2,0,.250,.375,.333,DeNA BayStars,
Maki Shugo,10,47,45,6,12,4,0,2,22,8,0,0,0,0,2,1,0,6,0,.267,.489,.298,DeNA BayStars,
Matsuo Shion,6,11,11,2,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,.182,.455,.182,DeNA BayStars,
Mimori Masaki,8,26,25,2,8,2,0,0,10,1,4,0,0,0,1,0,0,5,0,.320,.400,.346,DeNA BayStars,
Miyagi Daita,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyazaki Toshiro,9,37,35,5,11,1,0,0,12,2,0,0,0,0,2,0,0,4,2,.314,.343,.351,DeNA BayStars,
Mori Keito,10,34,31,3,6,0,1,0,8,4,0,0,0,1,2,0,0,9,0,.194,.258,.235,DeNA BayStars,
Nakagawa Hayate,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ohnuki Shinichi,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakamoto Yuya,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sano Keita,9,36,33,4,10,1,0,0,11,4,0,0,0,0,3,0,0,2,1,.303,.333,.361,DeNA BayStars,
Sasaki Chihaya,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Shibata Tatsuhiro,6,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Shinogi Kentaro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Tobashira Yasutaka,5,6,6,0,3,1,0,0,4,2,0,0,0,0,0,0,0,2,0,.500,.667,.500,DeNA BayStars,
Tsutsugoh Yoshitomo,8,24,23,3,4,1,0,0,5,0,0,0,0,0,1,0,0,6,0,.174,.217,.208,DeNA BayStars,
Watarai Ryuki,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Wick Rowan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Yamamoto Yuudai,10,28,24,1,6,1,1,0,9,9,0,0,0,1,3,0,0,3,1,.250,.375,.321,DeNA BayStars,
Yamasaki Yasuaki,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Akahoshi Yuji,2,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Baldonado Alberto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Cabbage Trey,10,46,43,6,15,4,0,2,25,6,1,1,0,0,1,0,2,11,1,.349,.581,.391,Yomiuri Giants,
Chono Hisayoshi,3,3,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,.667,.667,.667,Yomiuri Giants,
Funabasama Hiromasa,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hagio Masaya,3,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.111,.111,.111,Yomiuri Giants,
Hernandez Elier,10,42,35,3,9,3,0,0,12,3,0,0,0,0,6,0,1,9,1,.257,.343,.381,Yomiuri Giants,
Hotta Kenshin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Inoue Haruto,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Tatsuya,2,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.333,.333,.333,Yomiuri Giants,
Izuguchi Yuta,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Izumi Keisuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kadowaki Makoto,10,38,33,2,6,2,0,0,8,2,0,0,2,0,2,0,1,9,2,.182,.242,.250,Yomiuri Giants,
Kai Takuya,10,41,40,5,15,3,0,1,21,4,2,0,0,0,1,0,0,5,0,.375,.525,.390,Yomiuri Giants,
Keller Kyle,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Martinez Raidel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Masuda Daiki,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakagawa Kota,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakayama Raito,8,24,23,3,5,0,0,0,5,0,0,2,0,0,0,0,1,6,0,.217,.217,.250,Yomiuri Giants,
Ohshiro Takumi,5,5,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,.400,.400,.400,Yomiuri Giants,
Okamoto Kazuma,10,44,37,5,15,4,1,2,27,9,1,0,0,1,4,1,2,7,1,.405,.730,.477,Yomiuri Giants,
Okoye Louis,8,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.111,.111,.111,Yomiuri Giants,
Ota Taisei,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sakamoto Hayato,7,21,19,0,1,0,0,0,1,2,0,0,0,2,0,0,0,3,2,.053,.053,.048,Yomiuri Giants,
Takanashi Yuhei,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tanaka Eito,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Tanaka Masahiro,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Togo Shosei,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,Yomiuri Giants,
Urata Shunsuke,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Wakabayashi Gakuto,9,36,33,8,9,1,0,0,10,2,1,0,1,0,2,0,0,2,0,.273,.303,.314,Yomiuri Giants,
Yamasaki Iori,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Yokogawa Kai,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Yoshikawa Naoki,10,45,41,4,13,2,0,0,15,4,0,0,0,1,3,0,0,4,1,.317,.366,.356,Yomiuri Giants,
Yuasa Dai,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Akahane Yoshihiro,9,38,37,2,9,3,0,0,12,3,0,0,0,0,1,0,0,5,0,.243,.324,.263,Yakult Swallows,
Hamada Taiki,8,15,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.067,.067,.067,Yakult Swallows,
Hasegawa Hiroki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Hoshi Tomoya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Ishiyama Taichi,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Itoh Ryui,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Iwata Yukihiro,7,10,10,1,2,0,0,0,2,0,1,0,0,0,0,0,0,2,0,.200,.200,.200,Yakult Swallows,
Kanakubo Yuto,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Kizawa Naofumi,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Koga Yudai,3,9,8,1,3,1,0,1,7,4,0,0,0,0,1,0,0,1,0,.375,.875,.444,Yakult Swallows,
Kozawa Reiji,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Lambert Peter,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Maruyama Kazuya,8,14,14,1,2,0,0,0,2,1,0,0,0,0,0,0,0,5,0,.143,.143,.143,Yakult Swallows,
Masuda Shu,4,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.200,.200,Yakult Swallows,
Matsumoto Naoki,3,9,8,0,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,.250,.375,.333,Yakult Swallows,
Miyamoto Takeshi,5,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,.000,.000,.429,Yakult Swallows,
Mogi Eigoro,8,31,27,1,8,1,0,0,9,2,0,0,0,0,4,1,0,4,0,.296,.333,.387,Yakult Swallows,
Nagaoka Hideki,9,37,35,1,7,1,0,0,8,0,0,0,1,0,1,0,0,4,2,.200,.229,.222,Yakult Swallows,
Nakamura Yuhei,8,18,12,2,2,0,0,0,2,2,0,0,1,0,4,0,1,2,0,.167,.167,.412,Yakult Swallows,
Namiki Hidetaka,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Nishikawa Haruki,5,21,20,0,2,0,0,0,2,1,0,0,0,0,1,0,0,5,0,.100,.100,.143,Yakult Swallows,
Ogawa Yasuhiro,1,3,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,.500,1.000,.500,Yakult Swallows,
Okugawa Yasunobu,2,4,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,.500,.500,.500,Yakult Swallows,
Osuna Jose,9,37,36,4,8,5,0,0,13,2,0,0,0,0,1,0,0,3,0,.222,.361,.243,Yakult Swallows,
Sakaguchi Kousuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Santana Domingo,9,36,33,5,7,1,0,1,11,2,0,0,0,0,3,0,0,13,1,.212,.333,.278,Yakult Swallows,
Shimizu Noboru,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Shoji Kota,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Taguchi Kazuto,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Takahashi Keiji,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Takanashi Hirotoshi,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Takeoka Ryusei,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Yamada Tetsuto,6,22,19,2,2,0,0,2,8,5,0,0,0,0,3,1,0,2,0,.105,.421,.227,Yakult Swallows,
Yamamoto Daiki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Yamano Taichi,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Yakult Swallows,
Yoshimura Kojiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yakult Swallows,
Bright Kenta,6,13,10,3,3,1,0,1,7,1,0,0,0,0,3,0,0,3,0,.300,.700,.462,Chunichi Dragons,
Calixte Orlando,9,34,28,2,4,0,1,0,6,1,1,0,1,1,4,0,0,9,1,.143,.214,.242,Chunichi Dragons,
Fujishima Kento,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Gotoh Shunta,5,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,Chunichi Dragons,
Hashimoto Yuki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Higuchi Seishu,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Hosokawa Seiya,10,35,27,1,5,1,0,1,9,3,0,0,0,1,7,0,0,6,3,.185,.333,.343,Chunichi Dragons,
Ishii Yuta,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Ishikawa Takaya,10,41,39,4,5,2,0,0,7,3,0,0,0,0,1,0,1,14,1,.128,.179,.171,Chunichi Dragons,
Itayama Yutaro,9,34,30,0,7,2,0,0,9,1,0,0,0,0,4,1,0,6,0,.233,.300,.324,Chunichi Dragons,
Iwasaki Sho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Katoh Takuma,8,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,.200,.200,.333,Chunichi Dragons,
Katsuno Akiyoshi,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Kinoshita Takuya,8,24,21,1,5,0,0,0,5,2,0,0,1,0,2,0,0,4,1,.238,.238,.304,Chunichi Dragons,
Marte Yunior,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Matsuba Takahiro,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Chunichi Dragons,
Matsuyama Shinya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Mejia Humberto,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.250,.250,.250,Chunichi Dragons,
Muller Kyle,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000,.000,Chunichi Dragons,
Muramatsu Kaito,10,41,36,0,4,1,0,0,5,1,1,0,3,0,2,0,0,6,0,.111,.139,.158,Chunichi Dragons,
Nakata Sho,6,16,15,0,4,2,0,0,6,2,0,0,0,0,1,0,0,4,0,.267,.400,.313,Chunichi Dragons,
Ohno Yudai,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Ohshima Yohei,8,10,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.000,.100,Chunichi Dragons,
Okabayashi Yuki,10,46,42,1,11,3,1,0,16,0,2,1,0,0,4,1,0,6,0,.262,.381,.326,Chunichi Dragons,
Saitoh Kohki,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Shimizu Tatsuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Sobue Daisuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Takahashi Hiroto,2,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.200,.200,.200,Chunichi Dragons,
Tsujimoto Rintaro,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Chunichi Dragons,
Uebayashi Seiji,10,31,27,1,6,1,0,0,7,2,0,2,1,1,2,0,0,8,0,.222,.259,.267,Chunichi Dragons,
