#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Yazawa Kota,22,8,74.0,5.8,100.9,4.9,0.9,,0.0,0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Yazawa Kota,22,9,126.2,0.0,0.0,-1.1,1.1,,0.0,-0.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Fushimi Torai,33,2,637.0,-6.0,-12.1,,-4.9,,-1.2,9.1,-5.7,0.3,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Shuto Ukyo,27,4,35.0,-0.3,-11.0,0.0,,-0.5,0.1,0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Shuto Ukyo,27,5,63.1,1.1,22.4,1.3,,0.0,-0.1,-0.2,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Shuto Ukyo,27,7,31.1,1.8,74.0,1.7,0.0,,0.0,-0.3,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Shuto Ukyo,27,8,443.1,7.8,22.6,6.6,1.2,,0.0,1.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Shuto Ukyo,27,9,22.2,1.4,79.4,0.4,0.9,,0.0,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
,Imagawa Yuma,26,7,36.1,1.4,49.6,2.3,-0.9,,0.0,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Imagawa Yuma,26,8,10.0,-0.7,-90.1,-0.5,-0.2,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Imagawa Yuma,26,9,48.0,0.8,21.4,1.0,-0.2,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Imagawa Yuma,26,DH,26.1,,,,,,,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Kaneko Yuji,33,7,195.1,2.0,13.2,2.1,-0.2,,0.1,-1.9,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Kaneko Yuji,33,9,27.0,0.0,0.0,0.2,-0.2,,0.0,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Oka Hiromi,31,7,231.2,5.0,27.8,3.6,1.3,,0.1,-2.2,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Oka Hiromi,31,8,289.2,-2.7,-12.0,-3.6,0.8,,0.0,1.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Oka Hiromi,31,9,267.2,-2.6,-12.5,-0.9,-1.9,,0.1,-1.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Takeda Aito,26,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takeda Aito,26,8,85.0,1.6,24.2,1.8,-0.2,,0.0,0.3,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Takeda Aito,26,9,489.2,8.8,23.1,8.7,-0.2,,0.2,-1.9,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,PL
,Isobata Ryota,24,7,29.0,0.2,8.9,-0.3,0.5,,0.0,-0.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Isobata Ryota,24,8,443.0,3.2,9.3,1.1,2.0,,0.1,1.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Isobata Ryota,24,9,11.0,-0.3,-35.1,0.2,-0.5,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Isobata Ryota,24,DH,6.0,,,,,,,-0.1,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Fukuda Shuhei,30,7,100.0,-1.2,-15.4,-0.7,-0.5,,0.0,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fukuda Shuhei,30,8,92.0,0.8,11.2,0.7,0.1,,0.0,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fukuda Shuhei,30,9,38.0,-1.3,-44.0,-0.4,-0.9,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Fukuda Shuhei,30,DH,2.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Maruyama Kazuya,23,7,6.0,-1.4,-300.3,-1.4,0.0,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Maruyama Kazuya,23,8,169.2,2.8,21.2,1.9,0.9,,0.0,0.6,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Maruyama Kazuya,23,9,116.1,5.4,59.8,3.3,2.0,,0.1,-0.5,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Ohta Ryo,22,3,45.0,-0.6,-17.2,-0.6,,-0.1,0.1,-0.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Ohta Ryo,22,4,89.0,-1.0,-14.5,0.2,,-0.1,-1.1,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Chono Hisayoshi,38,7,141.2,0.7,6.4,1.4,-0.8,,0.1,-1.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Chono Hisayoshi,38,9,117.0,-2.4,-26.4,-2.0,-0.5,,0.0,-0.5,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Kakunaka Katsuya,36,7,345.0,-5.3,-19.8,-3.1,-2.3,,0.1,-3.3,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Kakunaka Katsuya,36,9,36.0,0.0,0.0,0.0,0.0,,0.0,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Kakunaka Katsuya,36,DH,48.2,,,,,,,-0.6,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Chano Tokumasa,23,7,97.1,-2.9,-38.4,-3.0,0.0,,0.0,-0.9,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Chano Tokumasa,23,8,7.0,0.7,128.7,0.7,0.0,,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Chano Tokumasa,23,9,641.2,10.9,21.9,7.7,3.0,,0.3,-2.5,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Chano Tokumasa,23,DH,1.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Sano Kodai,26,3,1.0,0.0,0.0,-0.1,,0.0,0.0,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Sano Kodai,26,7,6.0,0.1,21.4,0.0,0.1,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Sano Kodai,26,8,50.0,0.9,23.2,0.8,0.1,,0.0,0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Sano Kodai,26,9,63.0,-1.8,-36.8,-1.1,-0.8,,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Sano Kodai,26,DH,4.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Nakayama Raito,21,4,121.0,-2.7,-28.7,-2.1,,-0.5,-0.2,0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Nakayama Raito,21,5,65.0,-1.1,-21.8,-0.5,,0.3,-0.9,-0.2,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Nakayama Raito,21,6,103.0,0.3,3.7,-0.2,,-0.2,0.7,0.8,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Mannami Chusei,23,3,168.0,-1.1,-8.4,-0.6,,0.2,-0.7,-1.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Mannami Chusei,23,8,2.0,-0.6,-386.1,-0.6,0.0,,0.0,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Mannami Chusei,23,9,996.1,7.5,9.7,2.3,4.8,,0.5,-3.9,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Mannami Chusei,23,DH,42.0,,,,,,,-0.5,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Fujiwara Kyota,23,8,813.2,-17.0,-26.9,-11.7,-4.5,,-0.8,2.7,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Fujiwara Kyota,23,DH,1.0,,,,,,,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
,Egoshi Taiga,30,7,18.1,0.6,42.2,0.5,0.1,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,30,8,394.1,5.4,17.6,6.1,-0.7,,0.0,1.3,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,30,9,54.2,-0.8,-18.8,-2.0,1.2,,0.0,-0.2,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Egoshi Taiga,30,DH,4.0,,,,,,,0.0,,,🦊,<a href=https://npb.jp/bis/eng/teams/index_f.html>Nipponham</a>,PL
,Ohshima Yohei,37,7,758.1,2.5,4.2,0.6,1.5,,0.3,-7.2,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Ohshima Yohei,37,8,148.1,3.5,30.4,4.3,-0.8,,0.0,0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Ohshima Yohei,37,DH,9.0,,,,,,,-0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Nishikawa Haruki,31,7,152.0,3.0,25.4,1.6,1.3,,0.1,-1.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Nishikawa Haruki,31,8,20.0,-0.8,-51.5,-0.7,0.0,,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Nishikawa Haruki,31,DH,5.1,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Itoh Yukiya,26,3,247.0,-1.2,-6.3,-1.1,,-0.1,0.1,-2.8,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Itoh Yukiya,26,4,6.0,0.4,85.8,0.4,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Itoh Yukiya,26,5,230.0,-2.4,-13.4,-0.8,,0.0,-1.6,-0.9,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Itoh Yukiya,26,6,7.0,0.2,36.8,0.2,,-0.1,0.1,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Itoh Yukiya,26,DH,1.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,27,4,601.0,-5.1,-10.9,-4.6,,0.5,-1.0,1.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,27,5,305.0,-0.3,-1.3,2.4,,-0.9,-1.7,-1.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,27,6,4.0,-0.3,-96.5,-0.3,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,27,7,166.0,5.3,41.1,4.6,0.6,,0.1,-1.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Kobukata Hiroto,27,8,14.0,1.0,91.9,1.2,-0.2,,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Katoh Shohei,32,7,38.1,-0.2,-6.7,-1.1,0.9,,0.0,-0.4,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Katoh Shohei,32,8,23.2,1.0,54.3,1.1,-0.1,,0.0,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Katoh Shohei,32,9,3.0,-0.6,-257.4,-0.6,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Motoyama Hiyu,24,4,85.2,1.6,24.0,0.8,,0.5,0.4,0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Motoyama Hiyu,24,5,9.0,0.2,28.6,0.2,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Motoyama Hiyu,24,6,5.0,-0.5,-128.7,-0.6,,0.0,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Yamasaki Tsuyoshi,27,4,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Yamasaki Tsuyoshi,27,5,55.2,2.1,48.5,1.7,,-0.1,0.5,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Yamasaki Tsuyoshi,27,6,629.0,1.4,2.9,3.0,,-1.3,-0.4,5.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Yamasaki Tsuyoshi,27,DH,1.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Takamatsu Wataru,23,4,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,23,7,3.0,0.6,257.4,0.6,0.0,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Takamatsu Wataru,23,8,2.0,-0.6,-386.1,-0.4,-0.2,,0.0,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Yoshikawa Naoki,28,4,1012.2,4.8,6.1,4.9,,-1.3,1.2,2.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,CL
,Uchiyama Souma,21,2,217.0,2.3,13.6,,2.0,,0.3,3.1,-0.7,0.0,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Uchiyama Souma,21,7,201.2,4.3,27.4,3.7,0.5,,0.1,-1.9,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Uchiyama Souma,21,8,78.0,-1.2,-19.8,-0.6,-0.6,,0.0,0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Uchiyama Souma,21,9,35.0,-0.1,-3.7,0.2,-0.3,,0.0,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Mizowaki Hayato,29,3,26.0,0.6,29.7,0.5,,0.0,0.1,-0.3,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Mizowaki Hayato,29,4,43.1,0.1,3.0,0.2,,-0.3,0.2,0.1,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Mizowaki Hayato,29,6,66.2,-1.8,-34.7,-0.6,,-0.2,-1.1,0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,CL
,Shimauchi Hiroaki,33,7,291.0,-7.7,-34.1,-5.8,-2.0,,0.1,-2.8,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Shimauchi Hiroaki,33,9,91.0,2.0,28.3,2.4,-0.4,,0.1,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Shimauchi Hiroaki,33,DH,332.0,,,,,,,-4.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Oda Yuya,33,7,175.1,0.4,2.9,0.1,0.3,,0.1,-1.7,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,33,8,21.0,-1.3,-79.7,-0.9,-0.4,,0.0,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,33,9,15.0,0.4,34.3,-0.2,0.6,,0.0,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Oda Yuya,33,DH,1.0,,,,,,,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
,Tanaka Kazuki,28,7,59.1,-0.5,-10.9,-0.6,0.1,,0.0,-0.6,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Tanaka Kazuki,28,8,42.1,2.7,82.1,1.9,0.8,,0.0,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Tanaka Kazuki,28,9,72.0,-1.2,-21.4,-0.9,-0.3,,0.0,-0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Tanaka Kazuki,28,DH,9.0,,,,,,,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,PL
,Takeoka Ryusei,22,4,244.2,-1.7,-8.9,-2.5,,0.4,0.3,0.7,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Takeoka Ryusei,22,5,37.0,-0.2,-7.0,0.1,,0.1,-0.4,-0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Takeoka Ryusei,22,6,131.0,0.7,6.9,1.0,,-1.2,0.9,1.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,CL
,Nakagawa Keita,27,3,73.0,1.7,30.0,1.1,,0.3,0.3,-0.8,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
