Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Hojo Fumiya,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.250,Hanshin Tigers,
Iida Yuya,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ishii Masaki,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ishizaki Tsuyoshi,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Itayama Yutaro,108,370,337,42,81,11,3,8,122,40,7,3,3,1,28,0,1,79,4,.240,.362,.300,Hanshin Tigers,
Ito Hayata,83,240,211,17,46,8,4,1,65,23,5,2,0,2,24,0,3,33,5,.218,.308,.304,Hanshin Tigers,
Ito Kazuo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Iwasada Yuta,7,6,5,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,.400,.400,.500,Hanshin Tigers,
Iwata Minoru,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Iwazaki Suguru,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Katayama Yuya,75,211,198,17,40,5,1,5,62,17,1,1,0,0,10,0,3,50,2,.202,.313,.251,Hanshin Tigers,
Kinami Seiya,11,43,40,4,8,3,1,1,16,2,0,0,1,0,2,0,0,7,0,.200,.400,.238,Hanshin Tigers,
Komiyama Shinji,15,28,24,1,3,0,0,0,3,2,0,0,2,0,1,0,1,5,0,.125,.125,.192,Hanshin Tigers,
Kumagai Takahiro,114,421,363,43,85,17,2,2,112,43,17,14,21,3,33,0,1,67,8,.234,.309,.298,Hanshin Tigers,
Lu Yen-Ching,22,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Maki Joichiro,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Marte Jefry,4,16,14,1,5,0,0,1,8,3,0,0,0,1,1,0,0,2,1,.357,.571,.375,Hanshin Tigers,
Messenger Randy,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Mochizuki Atsushi,16,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Morikoshi Yuto,57,110,95,12,22,4,0,2,32,11,1,1,3,1,10,0,1,25,1,.232,.337,.308,Hanshin Tigers,
Moriya Koki,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nagasaka Kenya,63,187,160,14,35,7,0,1,45,16,3,3,6,2,18,0,1,43,1,.219,.281,.298,Hanshin Tigers,
Nakatani Masahiro,43,175,158,11,36,9,0,1,48,17,5,5,0,1,13,0,3,25,0,.228,.304,.297,Hanshin Tigers,
Navarro Efren,51,194,166,11,31,8,1,1,44,19,0,1,0,2,26,0,0,47,6,.187,.265,.294,Hanshin Tigers,
Nomi Atsushi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Obata Ryuhei,99,340,316,35,71,11,2,1,89,14,9,5,9,0,15,0,0,79,6,.225,.282,.260,Hanshin Tigers,
Okamoto Yosuke,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Okazaki Taichi,26,35,32,4,4,1,0,1,8,3,0,0,0,1,2,0,0,5,0,.125,.250,.171,Hanshin Tigers,
Onaka Yuya,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ono Taiki,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Saiki Hiroto,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,.000,.200,Hanshin Tigers,
Saito Yukiya,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Saiuchi Hiroaki,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Sakamoto Seishiro,28,76,68,2,12,2,0,0,14,4,0,0,2,1,5,1,0,13,3,.176,.206,.230,Hanshin Tigers,
Shimada Kairi,89,375,327,33,79,6,2,2,95,20,18,13,5,1,37,0,5,63,6,.242,.291,.327,Hanshin Tigers,
Solarte Yangervis,7,26,25,3,9,4,0,1,16,4,0,0,0,0,1,0,0,3,0,.360,.640,.385,Hanshin Tigers,
Takahashi Akifumi,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahashi Haruto,6,9,7,1,2,0,0,0,2,0,0,0,1,0,1,0,0,1,0,.286,.286,.375,Hanshin Tigers,
Takano Keisuke,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takayama Shun,21,90,74,8,22,4,1,1,31,7,3,3,0,0,12,0,2,13,0,.297,.419,.409,Hanshin Tigers,
Tanigawa Masaki,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ueda Kai,7,25,20,1,5,2,0,0,7,1,1,1,1,0,4,0,0,7,0,.250,.350,.375,Hanshin Tigers,
Uemoto Hiroki,15,61,59,7,15,1,0,0,16,2,1,2,0,0,2,0,0,11,1,.254,.271,.279,Hanshin Tigers,
Yamazaki Noriharu,40,108,91,11,23,3,1,1,31,7,0,0,2,0,12,0,3,11,3,.253,.341,.358,Hanshin Tigers,
Yokawa Naomasa,76,301,267,38,71,18,5,8,123,35,9,4,0,2,29,0,3,53,3,.266,.461,.342,Hanshin Tigers,
Yokota Shintaro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Yokoyama Yuya,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Yuasa Atsuki,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Aduwa Makoto,10,11,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,.000,.000,.000,Hiroshima Carp,
Akamatsu Masato,49,38,33,5,4,1,0,0,5,3,2,2,1,0,4,0,0,8,0,.121,.152,.216,Hiroshima Carp,
Batista Xavier,5,18,14,2,5,1,0,1,9,4,0,0,0,1,3,0,0,2,3,.357,.643,.444,Hiroshima Carp,
Chono Hisayoshi,27,89,82,10,22,8,0,1,33,8,1,1,0,0,7,0,0,19,0,.268,.402,.326,Hiroshima Carp,
Dobayashi Shota,50,175,150,21,42,5,1,6,67,20,14,2,0,3,20,0,2,35,5,.280,.447,.366,Hiroshima Carp,
Endo Atsushi,14,15,15,0,2,1,1,0,5,2,0,0,0,0,0,0,0,6,1,.133,.333,.133,Hiroshima Carp,
Franzua Geronimo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Koya,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Reira,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Funakoshi Ryota,35,108,90,9,17,0,0,2,23,9,0,0,3,0,15,0,0,20,2,.189,.256,.305,Hiroshima Carp,
Hatsuki Ryutaro,89,233,217,27,65,5,0,0,70,9,23,18,6,2,6,0,2,27,4,.300,.323,.322,Hiroshima Carp,
Hayashi Kota,102,348,315,26,71,19,5,7,121,35,2,2,0,3,26,0,4,67,7,.225,.384,.290,Hiroshima Carp,
Hellweg Johnny,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hiraoka Takato,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Horie Atsuya,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ichioka Ryuji,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Iida Tetsuya,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Imamura Takeru,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Isomura Yoshitaka,12,33,29,4,9,1,0,1,13,4,0,0,2,2,0,0,0,6,1,.310,.448,.290,Hiroshima Carp,
Iwamoto Takahiro,70,102,96,4,27,7,0,1,37,5,0,0,0,0,6,1,0,15,1,.281,.385,.324,Hiroshima Carp,
Kemna Makoto,19,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,.000,.000,.000,Hiroshima Carp,
Kimura Satoshi,40,47,44,5,9,0,1,0,11,3,0,0,0,1,1,0,1,7,2,.205,.250,.234,Hiroshima Carp,
Kokubo Tetsuya,42,120,112,11,35,11,0,0,46,10,0,0,0,0,4,0,4,11,3,.313,.411,.358,Hiroshima Carp,
Kozono Kaito,53,227,210,23,44,6,2,6,72,22,8,10,2,0,13,0,2,42,3,.210,.343,.262,Hiroshima Carp,
Kuri Aren,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Kuwahara Tatsuki,80,209,183,23,41,2,2,2,53,9,18,4,3,1,22,0,0,44,3,.224,.290,.306,Hiroshima Carp,
Lawrence Casey,21,14,12,0,1,0,0,0,1,0,0,0,2,0,0,0,0,4,0,.083,.083,.083,Hiroshima Carp,
Matsuyama Ryuhei,5,16,14,3,5,1,0,1,9,3,0,0,0,0,2,0,0,4,1,.357,.643,.438,Hiroshima Carp,
Mejia Alejandro,73,260,231,42,70,11,2,21,148,56,2,0,0,2,24,2,3,51,4,.303,.641,.373,Hiroshima Carp,
Mena Alfredo,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,Hiroshima Carp,
Miyoshi Takumi,4,19,13,3,4,1,0,0,5,2,0,0,1,0,4,0,1,4,0,.308,.385,.500,Hiroshima Carp,
Montilla Emailin,13,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,.000,.000,.000,Hiroshima Carp,
Nagai Atsushi,85,190,176,23,44,8,2,3,65,23,9,5,4,1,7,0,2,44,1,.250,.369,.285,Hiroshima Carp,
Nagai Ryota,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nagakawa Katsuhiro,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakagami Takuto,87,178,151,17,33,9,0,1,45,10,1,2,5,1,18,0,3,56,2,.219,.298,.312,Hiroshima Carp,
Nakamura Kyohei,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Shosei,39,112,104,15,29,6,0,2,41,9,5,3,0,0,6,0,2,18,0,.279,.394,.330,Hiroshima Carp,
Nakamura Yuta,25,7,6,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,.333,.333,.429,Hiroshima Carp,
Nakata Ren,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Noma Takayoshi,10,42,41,4,12,1,3,1,22,8,2,4,0,0,1,0,0,2,0,.293,.537,.310,Hiroshima Carp,
Nomura Yusuke,4,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,.000,.000,.333,Hiroshima Carp,
Okada Akitake,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Omori Minoru,109,325,303,31,75,15,2,1,97,11,16,9,6,2,12,0,2,66,4,.248,.320,.279,Hiroshima Carp,
Regnault Kyle,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Sakakura Shogo,32,127,110,11,36,6,2,2,52,15,5,2,1,0,15,0,1,20,4,.327,.473,.413,Hiroshima Carp,
Santana Juan,96,346,324,37,87,16,2,7,128,40,6,7,0,1,19,1,2,38,7,.269,.395,.312,Hiroshima Carp,
Shimauchi Sotaro,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shimozuru Ko,54,149,133,17,34,8,0,2,48,13,2,1,0,1,14,1,1,33,3,.256,.361,.329,Hiroshima Carp,
Shirahama Yuta,42,112,92,8,22,1,1,1,28,11,0,0,6,3,8,3,3,19,1,.239,.304,.311,Hiroshima Carp,
Shoji Hayato,70,165,141,14,40,5,0,0,45,16,2,2,8,0,16,0,0,18,3,.284,.319,.357,Hiroshima Carp,
Shozui Yuya,105,374,336,29,70,18,4,6,114,39,4,1,4,4,27,0,3,62,6,.208,.339,.270,Hiroshima Carp,
Sone Kaisei,1,3,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,.333,1.000,.333,Hiroshima Carp,
Takahashi Hiroki,43,128,106,17,30,6,1,3,47,8,1,1,2,2,17,2,1,19,2,.283,.443,.381,Hiroshima Carp,
Takahashi Mikiya,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Tanaka Norihiko,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Toda Takaya,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Uemoto Takashi,32,30,25,10,4,0,0,0,4,0,4,1,0,0,4,0,1,6,0,.160,.160,.300,Hiroshima Carp,
Yabuta Kazuki,20,13,10,0,3,2,0,0,5,3,0,0,3,0,0,0,0,5,0,.300,.500,.300,Hiroshima Carp,
Yamaguchi Sho,16,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,.000,.000,.000,Hiroshima Carp,
Yasaki Takuya,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Yokoyama Hiroki,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Akama Ken,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Aoyagi Koki,63,141,118,12,18,1,0,0,19,3,1,0,1,0,21,1,1,33,2,.153,.161,.286,DeNA BayStars,
Ayabe Kakeru,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Azuma Katsuki,9,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Barrios Edison,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Chino Naoto,85,274,232,30,47,9,3,7,83,25,3,4,6,6,28,0,2,85,3,.203,.358,.287,DeNA BayStars,
Cordero Remy,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Fujioka Yoshiaki,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Hamaya Kodai,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hirata Shingo,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,73,308,270,47,79,19,1,15,145,51,3,2,0,4,30,1,4,75,9,.293,.537,.367,DeNA BayStars,
Iizuka Satoshi,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ino Shoichi,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishida Kenta,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ishikawa Takehiro,17,58,45,10,12,3,0,1,18,5,1,0,1,0,10,0,2,15,1,.267,.400,.421,DeNA BayStars,
Ito Hikaru,6,18,15,2,5,0,0,1,8,1,0,0,0,0,3,0,0,4,2,.333,.533,.444,DeNA BayStars,
Ito Yukiya,91,331,303,37,73,10,0,14,125,46,0,1,0,2,24,0,2,67,7,.241,.413,.299,DeNA BayStars,
Kajitani Takayuki,60,242,205,34,61,8,2,13,112,33,10,2,0,0,37,1,0,42,4,.298,.546,.405,DeNA BayStars,
Kamichatani Taiga,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,DeNA BayStars,
Kamizato Kazuki,12,54,41,14,12,2,1,1,19,5,6,0,0,0,13,0,0,10,1,.293,.463,.463,DeNA BayStars,
Karino Yukikazu,79,169,144,10,27,7,1,1,39,7,2,4,5,1,14,0,5,36,2,.188,.271,.280,DeNA BayStars,
Kasai Takamasa,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Katsumata Atsushi,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Komura Toru,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kumabara Kento,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Kuramoto Toshihiko,57,210,188,15,48,5,0,5,68,20,0,0,4,0,18,0,0,22,6,.255,.362,.320,DeNA BayStars,
Kusumoto Taishi,70,289,257,34,81,13,1,7,117,38,5,2,1,2,24,0,5,39,7,.315,.455,.382,DeNA BayStars,
Kuwahara Masayuki,34,154,137,18,30,1,3,3,46,12,4,1,3,0,13,0,1,27,2,.219,.336,.291,DeNA BayStars,
Kyoyama Masaya,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Mashiko Kyosuke,31,82,77,4,19,3,0,1,25,13,0,0,0,1,3,0,1,21,1,.247,.325,.280,DeNA BayStars,
Matsui Hyuma,70,246,219,15,56,14,1,3,81,28,0,2,3,3,17,1,4,48,10,.256,.370,.317,DeNA BayStars,
Matsuo Taiga,75,238,192,23,37,7,0,0,44,13,4,3,8,1,36,0,1,51,6,.193,.229,.322,DeNA BayStars,
Mikami Tomoya,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,9,28,25,1,6,2,0,0,8,5,0,1,1,0,1,0,1,5,0,.240,.320,.296,DeNA BayStars,
Miyagi Daita,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,86,307,285,37,66,13,6,7,112,27,6,6,3,0,17,0,2,99,4,.232,.393,.280,DeNA BayStars,
Miyazaki Toshiro,2,6,5,1,2,0,0,1,5,1,0,0,0,0,0,0,1,0,0,.400,1.000,.500,DeNA BayStars,
Momose Hiroki,81,221,194,22,46,11,3,1,66,17,2,3,10,1,15,0,1,54,2,.237,.340,.294,DeNA BayStars,
Muto Yuta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koo,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakagawa Taishi,82,264,226,34,66,12,1,9,107,35,0,1,0,1,30,1,7,54,7,.292,.473,.390,DeNA BayStars,
Nakai Daisuke,7,28,24,4,6,1,0,1,10,3,0,0,0,0,2,0,2,8,1,.250,.417,.357,DeNA BayStars,
Nakaushiro Yuhei,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nishimori Masashi,55,145,134,11,29,3,2,0,36,20,4,3,2,0,9,0,0,33,0,.216,.269,.266,DeNA BayStars,
Onuki Shinichi,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Otosaka Tomo,18,72,59,12,16,2,0,1,21,7,3,0,0,0,11,0,2,7,2,.271,.356,.403,DeNA BayStars,
Patton Spencer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Saito Shunsuke,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sakaguchi Kosuke,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Sakurai Shuto,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sekine Taiki,83,346,304,58,100,14,7,12,164,44,8,6,2,0,37,1,3,44,3,.329,.539,.407,DeNA BayStars,
Shindo Takuya,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Solis Sammy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Sunada Yoshiki,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tamura Jo,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Terada Koki,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Tobashira Yasutaka,24,70,65,6,16,4,0,0,20,6,0,0,0,0,5,0,0,14,1,.246,.308,.300,DeNA BayStars,
Yamamoto Yudai,51,170,149,13,38,5,0,2,49,16,0,0,7,1,12,0,1,40,9,.255,.329,.313,DeNA BayStars,
Yamashita Koki,91,306,281,39,73,11,2,6,106,36,9,4,1,2,19,1,2,47,4,.260,.377,.309,DeNA BayStars,
Adames Samuel,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Arai Sota,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Cook Ryan,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
De La Rosa Rubby,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Fujioka Takahiro,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Furukawa Yuri,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Guerrero Alex,21,63,53,8,19,2,0,5,36,12,0,1,0,0,9,0,1,9,2,.358,.679,.460,Yomiuri Giants,
Hashimoto Atsuro,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hatake Seishu,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Higa Kenshin,12,15,13,4,2,0,0,0,2,2,2,0,0,0,2,0,0,1,1,.154,.154,.267,Yomiuri Giants,
Hirai Kaisei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Hirohata Rui,12,16,14,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,.000,.000,.125,Yomiuri Giants,
Horioka Hayato,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ikeda Shun,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ishikawa Shingo,42,141,129,17,40,7,0,3,56,15,1,0,0,1,8,0,3,23,3,.310,.434,.362,Yomiuri Giants,
Iwakuma Hisashi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
