Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,IBB,HP,SO,GDP,AVG,SLG,OBP,Team,
Itohara Kento,143,572,491,66,131,20,4,2,165,45,6,5,11,3,60,2,7,70,7,.267,.336,.353,Hanshin Tigers,
Itoi Yoshio,103,444,382,45,120,22,1,5,159,42,9,5,0,3,52,7,7,63,10,.314,.416,.403,Hanshin Tigers,
Iwasada Yuta,8,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,.000,.000,.083,Hanshin Tigers,
Iwata Minoru,14,27,22,0,0,0,0,0,0,0,0,0,3,0,2,0,0,17,0,.000,.000,.083,Hanshin Tigers,
Iwazaki Suguru,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Johnson Pierce,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Kinami Seiya,113,390,363,32,95,18,2,4,129,32,2,0,6,0,18,5,3,77,8,.262,.355,.302,Hanshin Tigers,
Kuwahara Kentaro,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Marte Jefry,105,412,349,36,99,20,0,12,155,49,0,2,0,5,51,2,7,73,14,.284,.444,.381,Hanshin Tigers,
Messenger Randy,14,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,.000,.000,.000,Hanshin Tigers,
Mochizuki Atsushi,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hanshin Tigers,
Moriya Koki,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Nagasaka Kenya,3,1,1,2,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1.000,4.000,1.000,Hanshin Tigers,
Nakatani Masahiro,62,131,116,14,21,5,0,6,44,19,0,0,2,0,12,0,1,37,0,.181,.379,.264,Hanshin Tigers,
Navarro Efren,15,45,43,1,9,2,0,0,11,2,0,0,0,0,2,0,0,9,2,.209,.256,.244,Hanshin Tigers,
Nishi Yuki,26,60,44,2,9,2,0,0,11,4,0,0,13,0,3,0,0,18,1,.205,.250,.255,Hanshin Tigers,
Nomi Atsushi,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Okamoto Yosuke,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Onaka Yuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Ono Taiki,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Oyama Yusuke,143,587,538,52,139,33,1,14,216,76,3,0,1,4,39,3,5,98,12,.258,.401,.312,Hanshin Tigers,
Saiki Hiroto,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,Hanshin Tigers,
Saito Yukiya,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Sakamoto Seishiro,20,44,40,2,7,0,0,2,13,3,0,0,3,0,1,1,0,8,2,.175,.325,.195,Hanshin Tigers,
Shimada Kairi,7,5,4,2,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,.250,.500,.400,Hanshin Tigers,
Shimamoto Hiroya,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Solarte Yangervis,20,80,69,6,13,3,0,4,28,9,0,0,0,2,9,0,0,13,4,.188,.406,.275,Hanshin Tigers,
Takahashi Akifumi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takahashi Haruto,19,31,30,1,3,0,0,0,3,0,0,0,1,0,0,0,0,13,0,.100,.100,.100,Hanshin Tigers,
Takano Keisuke,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Takayama Shun,105,300,271,25,73,12,0,5,100,29,9,3,2,0,24,4,3,56,3,.269,.369,.336,Hanshin Tigers,
Tanigawa Masaki,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hanshin Tigers,
Toritani Takashi,74,105,92,9,19,3,1,0,24,4,1,0,1,0,12,0,0,16,2,.207,.261,.298,Hanshin Tigers,
Ueda Kai,81,37,33,22,8,0,0,1,11,2,12,2,2,0,1,0,1,8,0,.242,.333,.286,Hanshin Tigers,
Uemoto Hiroki,62,119,104,10,20,4,0,1,27,6,5,0,3,1,11,0,0,37,1,.192,.260,.267,Hanshin Tigers,
Umeno Ryutaro,129,492,433,49,115,22,3,9,170,59,14,3,16,3,34,4,6,83,16,.266,.393,.326,Hanshin Tigers,
Yamazaki Noriharu,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hanshin Tigers,
Yokawa Naomasa,28,60,55,3,6,1,0,3,16,4,0,0,1,0,4,1,0,19,2,.109,.291,.169,Hanshin Tigers,
Abe Tomohiro,114,295,264,23,67,12,0,8,103,28,5,2,6,1,23,0,1,60,9,.254,.390,.315,Hiroshima Carp,
Aduwa Makoto,19,28,25,2,2,0,0,0,2,1,0,0,3,0,0,0,0,19,0,.080,.080,.080,Hiroshima Carp,
Aizawa Tsubasa,126,447,376,38,104,21,2,12,165,63,2,1,3,0,58,5,10,81,6,.277,.439,.387,Hiroshima Carp,
Akamatsu Masato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Batista Xavier,103,423,372,54,100,11,1,26,191,64,0,0,0,3,45,2,3,108,6,.269,.513,.350,Hiroshima Carp,
Chono Hisayoshi,72,197,180,13,45,7,1,5,69,20,0,2,0,1,15,2,1,40,11,.250,.383,.310,Hiroshima Carp,
Dobayashi Shota,28,38,34,1,7,0,1,0,9,2,0,0,2,0,2,0,0,9,0,.206,.265,.250,Hiroshima Carp,
Endoh Atsushi,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Franzua Geronimo,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Fujii Koya,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Hellweg Johnny,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Horie Atsuya,11,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,.500,.500,Hiroshima Carp,
Ichioka Ryuji,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Imamura Takeru,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Ishihara Yoshiyuki,31,67,56,3,11,2,0,1,16,5,0,0,5,1,5,0,0,18,1,.196,.286,.258,Hiroshima Carp,
Isomura Yoshitaka,65,117,108,10,30,9,0,4,51,21,0,1,3,1,5,0,0,24,3,.278,.472,.307,Hiroshima Carp,
Iwamoto Takahiro,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Johnson Kris,27,48,44,1,5,0,0,0,5,3,0,0,2,0,2,0,0,15,5,.114,.114,.152,Hiroshima Carp,
Kemna Makoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kikuchi Ryosuke,138,619,547,77,143,36,2,13,222,48,14,5,28,2,41,0,1,102,5,.261,.406,.313,Hiroshima Carp,
Kikuchi Yasunori,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Kokubo Tetsuya,51,125,114,5,28,3,0,1,34,5,0,0,1,0,10,2,0,19,3,.246,.298,.306,Hiroshima Carp,
Kozono Kaito,58,197,188,17,40,9,0,4,61,16,1,0,2,0,6,1,1,42,1,.213,.324,.241,Hiroshima Carp,
Kuri Aren,27,41,36,1,1,0,0,0,1,0,0,0,4,0,1,0,0,23,0,.028,.028,.054,Hiroshima Carp,
Lawrence Casey,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Matsuyama Ryuhei,110,327,294,21,76,14,1,6,110,49,0,0,0,2,29,1,2,42,7,.259,.374,.327,Hiroshima Carp,
Mejia Alejandro,56,173,162,13,42,6,0,7,69,17,0,0,0,0,11,3,0,46,2,.259,.426,.306,Hiroshima Carp,
Miyoshi Takumi,43,92,77,9,14,1,0,2,21,7,1,0,6,0,9,2,0,28,1,.182,.273,.267,Hiroshima Carp,
Montilla Emailin,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Nagakawa Katsuhiro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Kyohei,43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakamura Yuta,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakata Ren,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nakazaki Shota,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Nishikawa Ryoma,138,585,535,70,159,23,3,16,236,64,6,7,11,5,32,4,2,81,9,.297,.441,.336,Hiroshima Carp,
Noma Takayoshi,123,353,314,52,78,10,5,2,104,16,14,2,6,1,27,3,5,56,5,.248,.331,.317,Hiroshima Carp,
Nomura Yusuke,18,32,24,0,1,1,0,0,2,1,0,0,7,0,1,0,0,10,0,.042,.083,.080,Hiroshima Carp,
Okada Akitake,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,.500,Hiroshima Carp,
Ohsera Daichi,26,60,47,3,6,1,0,0,7,0,0,0,7,0,6,0,0,31,0,.128,.149,.226,Hiroshima Carp,
Regnault Kyle,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Sakakura Shogo,51,64,61,4,14,4,0,1,21,7,0,0,0,0,3,0,0,19,0,.230,.344,.266,Hiroshima Carp,
Santana Juan,13,34,33,1,6,0,0,0,6,5,0,0,0,0,1,0,0,5,2,.182,.182,.206,Hiroshima Carp,
Shimauchi Sotaro,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Hiroshima Carp,
Shimozuru Ko,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,.000,.000,Hiroshima Carp,
Sone Kaisei,64,31,25,17,5,0,0,0,5,2,5,2,2,0,3,1,1,10,0,.200,.200,.310,Hiroshima Carp,
Suzuki Seiya,140,612,499,112,167,31,0,28,282,87,25,16,0,3,103,12,7,81,3,.335,.565,.453,Hiroshima Carp,
Takahashi Hiroki,27,48,43,5,12,1,1,1,18,3,0,1,1,0,4,0,0,11,0,.279,.419,.340,Hiroshima Carp,
Tanaka Kosuke,97,355,311,33,60,13,0,3,82,27,8,3,4,6,32,2,2,89,4,.193,.264,.268,Hiroshima Carp,
Tokoda Hiroki,25,49,39,1,5,1,0,0,6,1,0,0,6,0,4,0,0,16,1,.128,.154,.209,Hiroshima Carp,
Uemoto Takashi,31,22,21,5,3,0,0,0,3,0,0,1,1,0,0,0,0,5,1,.143,.143,.143,Hiroshima Carp,
Yabuta Kazuki,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Hiroshima Carp,
Yamaguchi Sho,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,Hiroshima Carp,
Yasaki Takuya,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Hiroshima Carp,
Akama Ken,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Azuma Katsuki,7,13,10,0,1,0,0,0,1,0,0,0,2,0,1,0,0,8,0,.100,.100,.182,DeNA BayStars,
Barrios Edison,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,DeNA BayStars,
Escobar Edwin,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Fujioka Yoshiaki,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hamaguchi Haruhiro,17,27,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,.000,.000,.000,DeNA BayStars,
Hamaya Kodai,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Hirata Shingo,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Hosokawa Seiya,36,83,72,9,16,2,0,1,21,10,0,0,0,1,8,0,2,24,1,.222,.292,.313,DeNA BayStars,
Iizuka Satoshi,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Imanaga Shota,25,56,43,2,7,0,0,0,7,1,0,0,11,0,2,0,0,9,2,.163,.163,.200,DeNA BayStars,
Ino Shoichi,15,21,17,1,4,0,0,0,4,1,0,0,3,0,1,0,0,5,0,.235,.235,.278,DeNA BayStars,
Ishida Kenta,40,15,12,1,2,1,0,0,3,4,0,0,3,0,0,0,0,4,1,.167,.250,.167,DeNA BayStars,
Ishikawa Takehiro,50,113,101,14,21,3,1,2,32,5,1,3,6,0,5,0,1,34,1,.208,.317,.252,DeNA BayStars,
Itoh Hikaru,84,301,256,30,65,8,0,8,97,27,5,5,3,2,37,6,3,45,4,.254,.379,.352,DeNA BayStars,
Itoh Yukiya,21,57,52,7,15,4,0,4,31,7,0,0,0,1,3,0,1,17,1,.288,.596,.333,DeNA BayStars,
Kajitani Takayuki,41,110,93,13,20,5,0,5,40,15,3,0,1,0,16,1,0,20,1,.215,.430,.330,DeNA BayStars,
Kamichatani Taiga,25,48,44,4,8,0,0,0,8,4,0,0,4,0,0,0,0,15,0,.182,.182,.182,DeNA BayStars,
Kamizato Kazuki,123,458,427,62,119,31,3,6,174,35,15,10,3,0,26,2,2,121,7,.279,.407,.323,DeNA BayStars,
Kasai Takamasa,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Kuniyoshi Yuki,53,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Kuramoto Toshihiko,24,35,33,1,4,1,0,0,5,2,0,1,0,0,2,0,0,7,0,.121,.152,.171,DeNA BayStars,
Kusumoto Taishi,39,81,72,6,15,4,0,1,22,6,0,2,0,0,7,0,2,19,1,.208,.306,.296,DeNA BayStars,
Kuwahara Masayuki,72,115,102,14,19,3,1,2,30,7,2,0,3,0,9,0,1,26,0,.186,.294,.259,DeNA BayStars,
Kyoyama Masaya,9,12,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,.000,.000,.000,DeNA BayStars,
Lopez Jose,142,597,551,69,133,28,0,31,254,84,0,0,0,3,39,6,4,107,18,.241,.461,.295,DeNA BayStars,
Maeda Yamato,137,490,438,42,104,17,2,0,125,37,3,1,10,2,34,1,6,75,7,.237,.285,.300,DeNA BayStars,
Matsui Hyuma,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Mikami Tomoya,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Minei Hiroki,64,130,114,13,24,4,1,2,36,12,0,0,5,0,7,0,4,23,5,.211,.316,.280,DeNA BayStars,
Mishima Kazuki,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyamoto Shumei,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Miyazaki Toshiro,114,473,433,54,123,22,1,15,192,49,0,0,0,5,32,2,3,35,13,.284,.443,.334,DeNA BayStars,
Momose Hiroki,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Muto Yuta,31,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Nakagawa Koo,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Nakagawa Taishi,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Nakai Daisuke,79,183,161,24,40,4,0,3,53,7,2,1,3,1,18,0,0,34,9,.248,.329,.322,DeNA BayStars,
Nakaushiro Yuhei,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Ohnuki Shinichi,15,19,16,1,3,0,0,0,3,0,0,0,3,0,0,0,0,6,0,.188,.188,.188,DeNA BayStars,
Otosaka Tomo,97,179,159,19,39,8,2,2,57,17,6,3,3,1,14,2,2,33,3,.245,.358,.313,DeNA BayStars,
Patton Spencer,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,DeNA BayStars,
Saito Shunsuke,16,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,.500,.500,DeNA BayStars,
Sakaguchi Kosuke,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,DeNA BayStars,
Sakurai Shuto,14,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.333,.333,.333,DeNA BayStars,
Sano Keita,89,215,200,23,59,10,0,5,84,33,0,0,0,0,13,1,2,39,9,.295,.420,.344,DeNA BayStars,
Sekine Taiki,32,27,26,2,1,1,0,0,2,0,0,0,0,0,1,0,0,6,1,.038,.077,.074,DeNA BayStars,
Shibata Tatsuhiro,111,196,164,22,42,8,1,3,61,17,3,0,10,2,20,1,0,38,3,.256,.372,.333,DeNA BayStars,
Shindo Takuya,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Solis Sammy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Soto Neftali,141,584,516,82,139,18,0,43,286,108,0,0,0,4,59,4,5,98,14,.269,.554,.348,DeNA BayStars,
Sunada Yoshiki,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Taira Kentaro,15,20,19,1,2,0,0,0,2,0,0,0,1,0,0,0,0,11,0,.105,.105,.105,DeNA BayStars,
Tobashira Yasutaka,45,111,100,6,20,4,2,1,31,6,0,0,2,1,7,0,1,22,2,.200,.310,.257,DeNA BayStars,
Tsutsugo Yoshitomo,131,557,464,74,126,24,0,29,237,79,0,0,0,3,88,5,2,141,5,.272,.511,.388,DeNA BayStars,
Yamamoto Yudai,13,12,12,0,4,0,0,0,4,2,0,0,0,0,0,0,0,3,0,.333,.333,.333,DeNA BayStars,
Yamasaki Yasuaki,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,DeNA BayStars,
Abe Shinnosuke,95,192,158,15,47,8,0,7,76,27,0,0,0,2,28,2,4,23,1,.297,.481,.411,Yomiuri Giants,
Adames Samuel,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Cook Ryan,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
De La Rosa Rubby,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Furukawa Yuri,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Guerrero Alex,101,333,287,33,68,16,2,21,151,54,1,0,1,1,40,2,4,59,5,.237,.526,.337,Yomiuri Giants,
Hatake Seishu,5,4,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,.500,.500,.667,Yomiuri Giants,
Horioka Hayato,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Ikeda Shun,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Imamura Nobutaka,17,26,23,2,4,0,0,0,4,1,0,0,2,0,1,0,0,9,0,.174,.174,.208,Yomiuri Giants,
Ishikawa Shingo,55,76,70,12,18,2,0,4,32,10,0,0,0,0,6,1,0,14,2,.257,.457,.316,Yomiuri Giants,
Jungmann Taylor,10,14,13,1,3,0,0,0,3,0,0,0,1,0,0,0,0,4,0,.231,.231,.231,Yomiuri Giants,
Kagiya Yohei,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Kamei Yoshiyuki,131,503,450,67,128,27,2,13,198,55,9,1,3,5,45,3,0,91,6,.284,.440,.346,Yomiuri Giants,
Kato Shuhei,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Kishida Yukinori,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Kitamura Takumi,5,7,5,3,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,.000,.000,.286,Yomiuri Giants,
Kobayashi Seiji,92,236,213,20,52,6,0,2,64,19,1,0,11,1,7,0,4,48,12,.244,.300,.280,Yomiuri Giants,
Kuwahara Takuya,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
Martinez Jorge,6,8,8,0,1,1,0,0,2,1,0,0,0,0,0,0,0,5,0,.125,.250,.125,Yomiuri Giants,
Maru Yoshihiro,143,631,535,82,156,26,1,27,265,89,12,5,0,7,86,3,3,125,15,.292,.495,.388,Yomiuri Giants,
Masuda Daiki,75,58,50,20,10,2,2,0,16,6,15,2,2,0,6,0,0,11,2,.200,.320,.286,Yomiuri Giants,
Mathieson Scott,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Mercedes Cristopher Crisostomo,22,42,36,1,3,0,0,0,3,0,0,0,5,0,1,0,0,16,0,.083,.083,.108,Yomiuri Giants,
Miyaguni Ryosuke,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Morifuku Masahiko,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakagawa Kota,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Nakajima Hiroyuki,43,65,54,5,8,4,0,1,15,5,1,0,0,1,9,0,1,21,1,.148,.278,.277,Yomiuri Giants,
Nogami Ryoma,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,Yomiuri Giants,
Ohe Ryusei,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Okamoto Kazuma,143,628,555,84,147,29,0,31,269,94,3,0,2,3,62,3,6,132,15,.265,.485,.343,Yomiuri Giants,
Ohshiro Takumi,109,329,294,19,78,16,1,6,114,30,0,1,5,1,25,0,4,80,7,.265,.388,.330,Yomiuri Giants,
Otake Kan,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sakamoto Hayato,143,639,555,103,173,26,0,40,319,94,5,3,3,2,77,6,2,123,9,.312,.575,.396,Yomiuri Giants,
Sakamoto Koki,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,Yomiuri Giants,
Sakurai Toshiki,29,29,23,0,2,0,0,0,2,0,0,0,4,0,2,0,0,13,0,.087,.087,.160,Yomiuri Giants,
Sawamura Hirokazu,43,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,.000,.000,Yomiuri Giants,
