Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Sugano Tsuyoshi,64,219,190,18,50,7,1,2,65,16,1,2,1,2,34,22,1,4,2,0.263,0.349,0.342,0.691,97,0.079,0.308,26.5%,15.5%,10.0%,0.65,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Takabe Akito,61,237,205,36,67,11,1,4,92,24,28,8,5,1,37,24,0,2,3,0.327,0.401,0.449,0.850,141,0.122,0.382,27.4%,15.6%,10.1%,0.65,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Takahama Takuya,37,88,73,10,22,1,2,1,30,11,0,0,0,1,14,12,0,2,3,0.301,0.409,0.411,0.820,133,0.110,0.356,30.7%,15.9%,13.6%,0.86,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Tamura Tatsuhiro,7,12,11,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0.091,0.167,0.091,0.258,-25,0.000,0.125,33.3%,25.0%,8.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Tanigawa Yuito,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Toritani Takashi,31,115,89,7,16,2,1,0,20,6,2,0,0,1,21,25,0,0,3,0.180,0.357,0.225,0.582,68,0.045,0.232,40.0%,18.3%,21.7%,1.19,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Ueda Shota,66,182,157,11,30,4,0,1,37,17,1,0,7,1,30,15,0,2,4,0.191,0.269,0.236,0.505,44,0.045,0.228,25.3%,16.5%,8.2%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Wada Koshiro,12,46,37,10,10,1,0,2,17,5,6,0,1,1,9,6,0,1,0,0.270,0.378,0.459,0.837,136,0.189,0.296,37.0%,19.6%,13.0%,0.67,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yamaguchi Koki,30,118,101,14,27,7,0,2,40,9,2,4,0,0,22,15,0,2,4,0.267,0.373,0.396,0.769,118,0.129,0.325,33.1%,18.6%,12.7%,0.68,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yamamoto Daito,93,193,170,23,38,9,0,5,62,32,1,5,0,1,36,16,0,6,5,0.224,0.311,0.365,0.676,92,0.141,0.254,29.5%,18.7%,8.3%,0.44,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Yasuda Hisanori,8,36,23,9,9,1,0,2,16,8,0,0,0,2,3,11,0,0,1,0.391,0.556,0.696,1.252,252,0.305,0.350,44.4%,8.3%,30.6%,3.67,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
Akashi Kenji,16,58,47,4,13,2,1,0,17,8,0,0,0,0,8,11,1,0,4,0.277,0.414,0.362,0.776,122,0.085,0.333,32.8%,13.8%,19.0%,1.38,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Alvarez Dariel,18,63,54,9,17,3,0,3,29,10,1,0,0,2,5,6,0,1,4,0.315,0.381,0.537,0.918,158,0.222,0.292,22.2%,7.9%,9.5%,1.20,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Balentien Wladimir,41,119,105,18,25,3,0,11,61,28,0,0,0,1,19,13,0,0,6,0.238,0.319,0.581,0.900,151,0.343,0.184,36.1%,16.0%,10.9%,0.68,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Despaigne Alfredo,16,45,38,1,7,3,0,0,10,2,0,0,0,0,11,6,0,1,0,0.184,0.311,0.263,0.574,64,0.079,0.259,37.8%,24.4%,13.3%,0.55,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Gracial Yurisbel,2,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.000,0.167,0.000,0.167,-49,0.000,0.000,33.3%,16.7%,16.7%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Hasegawa Yuya,2,7,4,3,2,2,0,0,4,3,0,0,0,0,0,3,0,0,0,0.500,0.714,1.000,1.714,381,0.500,0.500,42.9%,0.0%,42.9%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Inoue Tomoya,45,133,122,17,30,9,0,3,48,11,0,0,0,0,38,9,0,2,4,0.246,0.308,0.393,0.701,98,0.147,0.333,37.6%,28.6%,6.8%,0.24,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Ishizuka Soichiro,6,13,10,1,4,1,0,0,5,0,0,1,0,0,2,1,0,2,0,0.400,0.538,0.500,1.038,196,0.100,0.500,23.1%,15.4%,7.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Itani Shoma,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.000,0.000,0.000,0.000,-99,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Itoh Daisuke,4,5,5,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0.200,0.200,0.400,0.600,67,0.200,0.250,20.0%,20.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kai Takuya,1,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.000,0.250,0.000,0.250,-24,0.000,0.000,50.0%,25.0%,25.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kamamoto Go,77,204,164,32,35,7,5,2,58,20,12,1,6,4,47,27,0,3,3,0.213,0.328,0.354,0.682,94,0.141,0.277,37.3%,23.0%,13.2%,0.57,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Katsuren Haruki,48,82,73,10,12,2,0,0,14,5,2,1,1,2,24,5,0,1,3,0.164,0.222,0.192,0.414,19,0.028,0.235,35.4%,29.3%,6.1%,0.21,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kawarada Jumpei,17,25,24,3,2,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0.083,0.120,0.083,0.203,-41,0.000,0.095,12.0%,12.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kawase Hikaru,58,209,174,17,48,11,7,0,73,16,1,4,12,0,22,22,0,1,1,0.276,0.360,0.420,0.780,121,0.144,0.316,21.1%,10.5%,10.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kobayashi Jui,58,128,117,18,28,8,0,2,42,11,2,0,6,1,37,3,0,1,1,0.239,0.262,0.359,0.621,75,0.120,0.329,32.8%,28.9%,2.3%,0.08,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kuki Ryuhei,46,102,87,13,23,6,1,0,31,8,4,0,1,1,23,13,0,0,2,0.264,0.356,0.356,0.712,103,0.092,0.354,35.3%,22.5%,12.7%,0.57,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kurihara Ryoya,2,9,8,1,1,0,0,1,4,1,0,0,0,0,3,1,0,0,0,0.125,0.222,0.500,0.722,100,0.375,0.000,55.6%,33.3%,11.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Kurose Kenta,44,100,90,10,17,3,0,4,32,15,0,0,0,0,34,9,1,1,3,0.189,0.270,0.356,0.626,77,0.167,0.250,47.0%,34.0%,9.0%,0.26,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Makihara Kota,6,10,8,0,1,0,0,0,1,1,0,2,0,0,4,2,0,0,0,0.125,0.300,0.125,0.425,25,0.000,0.250,60.0%,40.0%,20.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Makihara Taisei,13,38,35,4,7,1,0,0,8,0,1,2,0,0,6,3,0,0,0,0.200,0.263,0.229,0.492,42,0.029,0.241,23.7%,15.8%,7.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Masago Yusuke,20,75,67,7,18,2,1,3,31,11,3,0,1,0,16,4,0,3,2,0.269,0.338,0.463,0.801,126,0.194,0.312,30.7%,21.3%,5.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Masuda Shu,97,295,253,31,59,10,1,5,86,28,5,3,5,0,50,28,0,9,7,0.233,0.331,0.340,0.671,91,0.107,0.273,28.1%,16.9%,9.5%,0.56,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Mimori Masaki,37,153,137,21,41,4,4,0,53,15,7,1,0,0,20,15,1,1,2,0.299,0.373,0.387,0.760,116,0.088,0.350,22.9%,13.1%,9.8%,0.75,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Mizutani Shun,69,199,174,30,48,9,2,4,73,29,8,1,0,5,42,14,0,6,2,0.276,0.342,0.420,0.762,116,0.144,0.331,30.2%,21.1%,7.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nakamura Takamasa,11,21,19,4,4,1,0,1,8,4,0,0,0,0,5,2,0,0,1,0.211,0.286,0.421,0.707,99,0.210,0.231,38.1%,23.8%,9.5%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nakatani Masahiro,35,99,88,6,15,1,1,3,27,7,0,0,0,0,25,10,0,1,1,0.170,0.263,0.307,0.570,61,0.137,0.200,38.4%,25.3%,10.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Nomura Daiju,79,242,217,22,57,10,1,2,75,27,2,1,3,1,36,18,0,3,6,0.263,0.326,0.346,0.672,91,0.083,0.306,23.1%,14.9%,7.4%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Sasagawa Yoshiyasu,4,6,6,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0.167,0.167,0.167,0.334,-4,0.000,0.250,33.3%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Satoh Naoki,48,154,141,18,35,7,3,3,57,18,15,5,4,0,43,7,0,2,1,0.248,0.293,0.404,0.697,97,0.156,0.337,34.4%,27.9%,4.5%,0.16,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Shuto Ukyo,17,67,58,13,20,1,2,1,28,11,8,5,0,0,5,8,0,1,1,0.345,0.433,0.483,0.916,159,0.138,0.365,20.9%,7.5%,11.9%,1.60,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Sunagawa Richard,76,314,283,29,64,17,0,12,117,49,0,2,0,1,94,23,0,7,2,0.226,0.299,0.413,0.712,101,0.187,0.292,41.1%,29.9%,7.3%,0.24,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Takata Tomoki,23,72,58,6,16,2,0,0,18,4,1,2,5,0,12,9,0,0,3,0.276,0.373,0.310,0.683,96,0.034,0.348,29.2%,16.7%,12.5%,0.75,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Takaya Hiroaki,28,32,28,2,8,2,0,0,10,5,0,0,0,0,4,4,0,0,0,0.286,0.375,0.357,0.732,109,0.071,0.333,25.0%,12.5%,12.5%,1.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Tanigawara Kenta,47,135,114,26,29,8,1,3,48,15,3,3,1,2,25,16,0,2,0,0.254,0.351,0.421,0.772,119,0.167,0.295,32.6%,18.5%,11.9%,0.64,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Uebayashi Seiji,50,203,177,32,52,20,1,6,92,26,5,3,0,2,32,21,0,3,3,0.294,0.374,0.520,0.894,151,0.226,0.326,29.1%,15.8%,10.3%,0.66,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Umino Takashi,45,129,108,14,22,9,1,3,42,15,1,2,4,1,27,15,0,1,1,0.204,0.304,0.389,0.693,96,0.185,0.241,34.9%,20.9%,11.6%,0.56,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Watanabe Riku,66,117,99,19,26,5,0,3,40,18,1,0,1,1,32,15,0,1,0,0.263,0.362,0.404,0.766,118,0.141,0.354,42.7%,27.4%,12.8%,0.47,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Yanagimachi Tatsuru,95,350,299,40,88,14,5,1,115,28,0,3,6,1,52,42,0,2,7,0.294,0.384,0.385,0.769,119,0.091,0.352,27.1%,14.9%,12.0%,0.81,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
Adachi Yuichi,42,82,67,7,16,3,0,1,22,9,0,0,3,1,7,11,0,0,3,0.239,0.342,0.328,0.670,91,0.089,0.250,23.2%,8.5%,13.4%,1.57,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Akaminai Ginji,14,54,46,5,10,1,0,2,17,10,1,0,0,0,3,8,0,0,2,0.217,0.333,0.370,0.703,100,0.153,0.195,24.1%,5.6%,14.8%,2.67,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Castillo Rusney,17,55,50,9,18,2,0,0,20,10,0,0,0,0,5,4,0,1,1,0.360,0.418,0.400,0.818,134,0.040,0.400,16.4%,9.1%,7.3%,0.80,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Dixon Brandon,41,153,127,20,33,10,0,8,67,21,1,1,0,2,30,23,0,1,2,0.260,0.373,0.528,0.901,153,0.268,0.275,39.9%,19.6%,15.0%,0.77,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Egawa Yuto,59,141,133,12,38,8,0,0,46,10,0,0,2,0,26,4,0,2,3,0.286,0.317,0.346,0.663,88,0.060,0.355,21.3%,18.4%,2.8%,0.15,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Fujita Kazuya,55,142,130,9,38,3,0,2,47,10,0,0,0,0,10,11,0,1,6,0.292,0.352,0.362,0.714,103,0.070,0.305,16.2%,7.0%,7.7%,1.10,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Horiuchi Kengo,99,316,273,34,70,10,2,0,84,30,2,5,8,2,36,27,0,6,10,0.256,0.334,0.308,0.642,83,0.052,0.293,19.9%,11.4%,8.5%,0.75,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Irie Daiki,20,60,51,5,10,0,0,0,10,0,0,0,0,0,21,6,0,3,0,0.196,0.317,0.196,0.513,49,0.000,0.333,45.0%,35.0%,10.0%,0.29,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Ishihara Tsuyoshi,48,118,98,12,20,5,0,3,34,12,0,1,3,3,34,14,0,0,6,0.204,0.296,0.347,0.643,82,0.143,0.266,43.2%,28.8%,11.9%,0.41,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Iwami Masaki,74,205,185,24,48,8,0,8,80,25,0,1,0,0,57,19,0,1,9,0.259,0.332,0.432,0.764,116,0.173,0.333,41.0%,27.8%,9.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Kurokawa Fumiya,48,223,204,30,65,16,0,3,90,31,2,0,1,2,22,15,0,1,7,0.319,0.365,0.441,0.806,128,0.122,0.343,17.9%,9.9%,6.7%,0.68,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mizukami Kei,79,155,143,17,25,5,0,0,30,8,0,2,4,0,27,7,0,1,3,0.175,0.219,0.210,0.429,23,0.035,0.216,21.9%,17.4%,4.5%,0.26,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mogi Eigoro,1,3,2,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.500,0.667,1.000,1.667,367,0.500,0.500,33.3%,0.0%,33.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Murabayashi Itsuki,5,24,23,1,8,2,0,0,10,1,1,0,0,0,3,1,0,0,2,0.348,0.375,0.435,0.810,130,0.087,0.400,16.7%,12.5%,4.2%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Mutoh Atsuki,61,215,190,26,51,3,6,0,66,13,17,3,3,1,42,18,0,3,2,0.268,0.340,0.347,0.687,96,0.079,0.342,27.9%,19.5%,8.4%,0.43,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Ogoh Yuya,64,195,175,29,49,7,2,8,84,20,9,2,3,0,51,17,0,0,0,0.280,0.344,0.480,0.824,132,0.200,0.353,39.0%,26.2%,8.7%,0.33,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Okajima Takero,11,43,34,5,8,0,0,1,11,7,0,2,0,2,4,7,0,0,0,0.235,0.349,0.324,0.673,92,0.089,0.226,27.9%,9.3%,16.3%,1.75,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Okoye Louis,11,38,35,7,12,3,0,0,15,4,1,1,0,0,8,3,0,0,1,0.343,0.395,0.429,0.824,134,0.086,0.444,28.9%,21.1%,7.9%,0.38,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Sawano Kiyoharu,40,74,63,9,15,2,1,1,22,5,0,1,6,0,23,4,0,1,0,0.238,0.294,0.349,0.643,82,0.111,0.359,37.8%,31.1%,5.4%,0.17,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Shimauchi Hiroaki,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,468,0.000,1.000,50.0%,0.0%,50.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Shimotsuma Takahiro,27,65,60,5,14,3,1,0,19,5,0,0,2,0,10,3,0,0,3,0.233,0.270,0.317,0.587,66,0.084,0.280,20.0%,15.4%,4.6%,0.30,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Shimozuru Ko,62,155,130,11,29,5,0,8,58,26,0,0,0,1,19,21,0,3,8,0.223,0.342,0.446,0.788,123,0.223,0.202,31.0%,12.3%,13.5%,1.11,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Tanaka Kazuki,36,131,109,23,26,4,0,3,39,10,5,1,2,1,24,18,0,1,2,0.239,0.349,0.358,0.707,101,0.119,0.277,34.4%,18.3%,13.7%,0.75,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Tanaka Takaya,5,15,10,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0.000,0.231,0.000,0.231,-29,0.000,0.000,26.7%,6.7%,20.0%,3.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Uchida Yasuhito,63,234,209,17,50,12,0,7,83,42,0,0,0,4,45,21,0,0,7,0.239,0.303,0.397,0.700,98,0.158,0.267,31.2%,19.2%,9.0%,0.47,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Wada Ren,92,354,308,43,79,10,3,8,119,38,2,0,2,6,71,36,0,2,6,0.256,0.332,0.386,0.718,104,0.130,0.302,32.5%,20.1%,10.2%,0.51,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Watanabe Yoshiaki,69,291,251,33,80,12,4,3,109,34,1,5,4,2,29,34,1,0,6,0.319,0.397,0.434,0.831,136,0.115,0.348,22.7%,10.0%,11.7%,1.17,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yamasaki Tsuyoshi,40,168,142,29,39,5,3,3,59,13,18,5,1,0,24,24,0,1,5,0.275,0.383,0.415,0.798,127,0.140,0.313,30.4%,14.3%,14.3%,1.00,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yamazaki Maaki,56,213,195,29,66,12,1,2,86,27,1,0,2,0,21,16,0,0,6,0.338,0.389,0.441,0.830,136,0.103,0.372,18.3%,9.9%,7.5%,0.76,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yokoo Toshitake,69,283,234,22,62,11,0,7,94,37,0,0,1,4,35,36,0,8,8,0.265,0.376,0.402,0.778,121,0.137,0.281,27.6%,12.4%,12.7%,1.03,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Yoshimochi Ryota,88,220,192,27,43,8,1,1,56,15,4,5,7,3,36,16,0,2,2,0.224,0.286,0.292,0.578,64,0.068,0.266,24.1%,16.4%,7.3%,0.44,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
Genda Sosuke,3,9,8,2,2,0,0,1,5,1,0,0,0,0,1,1,0,0,1,0.250,0.333,0.625,0.958,168,0.375,0.167,33.3%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Hasegawa Shinya,72,194,175,19,40,11,2,1,58,16,8,1,4,1,45,12,0,2,4,0.229,0.284,0.331,0.615,75,0.102,0.300,29.9%,23.2%,6.2%,0.27,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Hiranuma Shota,7,23,20,3,5,0,0,1,8,2,0,0,0,0,6,3,0,0,0,0.250,0.348,0.400,0.748,112,0.150,0.308,43.5%,26.1%,13.0%,0.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kaneko Yuji,14,55,46,5,11,1,1,1,17,4,1,0,0,0,5,9,0,0,0,0.239,0.364,0.370,0.734,109,0.131,0.250,27.3%,9.1%,16.4%,1.80,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kawagoe Seiji,47,182,153,33,43,9,0,8,76,26,2,2,1,0,28,26,0,2,2,0.281,0.392,0.497,0.889,152,0.216,0.299,34.1%,15.4%,14.3%,0.93,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kawano Ryota,72,224,199,28,43,9,4,3,69,14,6,2,2,0,50,22,0,1,1,0.216,0.297,0.347,0.644,84,0.131,0.274,33.5%,22.3%,9.8%,0.44,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kimura Fumikazu,30,109,89,20,25,1,0,11,59,20,4,0,0,1,26,16,0,3,3,0.281,0.404,0.663,1.067,200,0.382,0.264,48.6%,23.9%,14.7%,0.62,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kishi Junichiro,21,62,53,9,9,0,0,2,15,3,0,0,1,0,9,7,0,1,0,0.170,0.279,0.283,0.562,61,0.113,0.167,29.0%,14.5%,11.3%,0.78,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Komazuki Hitoto,32,66,57,5,10,2,0,3,21,8,0,0,2,0,25,7,0,0,1,0.175,0.266,0.368,0.634,80,0.193,0.241,53.0%,37.9%,10.6%,0.28,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kumashiro Masato,12,39,30,3,6,0,0,0,6,3,0,1,2,0,8,7,0,0,1,0.200,0.351,0.200,0.551,61,0.000,0.273,38.5%,20.5%,17.9%,0.88,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Kuriyama Takumi,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.666,91,0.000,0.333,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Makino Shoya,34,91,81,8,22,2,1,1,29,8,0,1,2,1,14,4,0,3,0,0.272,0.326,0.358,0.684,95,0.086,0.313,20.9%,15.4%,4.4%,0.29,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Mejia Ernesto,13,41,36,2,8,1,0,2,15,2,0,0,0,0,14,3,0,2,1,0.222,0.317,0.417,0.734,107,0.195,0.300,46.3%,34.1%,7.3%,0.21,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Miyamoto Joseph Ken,38,67,55,5,11,1,0,0,12,4,0,2,0,1,20,11,0,0,0,0.200,0.328,0.218,0.546,59,0.018,0.306,46.3%,29.9%,16.4%,0.55,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakaguma Daichi,83,222,200,15,53,9,0,0,62,20,0,1,4,1,29,17,0,0,6,0.265,0.321,0.310,0.631,81,0.045,0.308,20.7%,13.1%,7.7%,0.59,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nakamigawa Yuta,77,220,200,20,42,10,4,1,63,22,2,1,3,0,73,17,0,0,7,0.210,0.272,0.315,0.587,67,0.105,0.325,41.4%,33.2%,7.7%,0.23,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Nishikawa Manaya,32,110,101,14,28,7,0,1,38,12,7,1,1,0,24,8,0,0,3,0.277,0.330,0.376,0.706,100,0.099,0.355,30.0%,21.8%,7.3%,0.33,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Okada Masatoshi,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,-100,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Saito Masato,42,98,81,6,13,2,0,1,18,5,0,1,6,1,17,7,0,2,1,0.160,0.242,0.222,0.464,33,0.062,0.188,25.5%,17.3%,7.1%,0.41,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Satoh Ryusei,57,232,207,25,57,12,0,6,87,23,1,1,1,4,34,20,0,0,11,0.275,0.333,0.420,0.753,113,0.145,0.298,25.9%,14.7%,8.6%,0.59,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Spangenberg Cory,15,55,52,3,10,6,0,0,16,3,0,1,0,0,13,3,0,0,1,0.192,0.236,0.308,0.544,54,0.116,0.256,29.1%,23.6%,5.5%,0.23,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Suzuki Shohei,54,211,186,24,62,14,1,1,81,11,5,3,3,0,21,21,0,1,7,0.333,0.404,0.435,0.839,139,0.102,0.372,20.4%,10.0%,10.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Takagi Wataru,70,269,234,38,59,9,1,12,106,31,0,0,0,1,51,32,0,2,1,0.252,0.346,0.453,0.799,126,0.201,0.273,35.3%,19.0%,11.9%,0.63,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
Takeda Aito,14,62,54,13,22,2,0,5,39,7,2,4,0,0,4,6,0,2,3,0.407,0.484,0.722,1.206,240,0.315,0.378,24.2%,6.5%,9.7%,1.50,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
