Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
武藤 敦貴,楽,LF,23.0,2.3,1.3,-,0.9,0.0,-0.2,-,-,
武藤 敦貴,楽,CF,554.0,-6.2,-8.7,-,2.2,0.4,1.8,-,-,
武藤 敦貴,楽,RF,27.0,-1.6,-1.0,-,-0.6,0.0,-0.1,-,-,
長谷川 信哉,西,SS,21.0,-0.4,0.4,-0.3,-,-0.5,0.2,-,-,
長谷川 信哉,西,LF,35.0,4.3,2.8,-,1.4,0.0,-0.3,-,-,
長谷川 信哉,西,CF,254.7,5.8,5.8,-,0.6,-0.6,0.8,-,-,
長谷川 信哉,西,RF,116.7,2.6,1.5,-,1.1,0.1,-0.5,-,-,
長谷川 信哉,西,DH,9.0,-,-,-,-,-,-0.1,-,-,
粟飯原 龍之介,デ,1B,7.0,0.3,0.2,0.0,-,0.0,-0.1,-,-,
粟飯原 龍之介,デ,2B,519.7,0.1,1.8,-1.4,-,-0.3,1.4,-,-,
粟飯原 龍之介,デ,DH,16.0,-,-,-,-,-,-0.2,-,-,
北村 恵吾,ヤ,1B,77.0,0.5,0.3,-0.1,-,0.3,-0.9,-,-,
北村 恵吾,ヤ,2B,180.0,-5.0,-4.7,0.6,-,-0.9,0.5,-,-,
北村 恵吾,ヤ,3B,418.0,1.0,-0.1,0.1,-,1.0,-1.6,-,-,
北村 恵吾,ヤ,SS,96.0,3.5,3.1,0.1,-,0.3,0.8,-,-,
北村 恵吾,ヤ,RF,3.0,0.1,0.3,-,-0.2,0.0,0.0,-,-,
北村 恵吾,ヤ,DH,9.0,-,-,-,-,-,-0.1,-,-,
知野 直人,デ,1B,61.0,-0.7,-0.2,-0.1,-,-0.4,-0.7,-,-,
知野 直人,デ,2B,131.0,-3.4,-3.6,0.3,-,0.0,0.4,-,-,
知野 直人,デ,3B,132.0,-1.1,-0.9,0.1,-,-0.2,-0.5,-,-,
知野 直人,デ,SS,222.0,-1.8,-1.5,-0.1,-,-0.2,1.8,-,-,
福田 周平,オ,2B,161.3,0.0,2.8,-0.6,-,-2.2,0.4,-,-,
福田 周平,オ,LF,19.0,1.2,1.2,-,0.0,0.0,-0.2,-,-,
福田 周平,オ,CF,78.0,-2.6,-2.4,-,-0.2,0.0,0.3,-,-,
福田 周平,オ,DH,2.7,-,-,-,-,-,0.0,-,-,
後藤 駿太,中,LF,14.0,-1.7,-1.9,-,0.3,0.0,-0.1,-,-,
後藤 駿太,中,CF,67.0,0.4,-0.7,-,1.1,0.0,0.2,-,-,
後藤 駿太,中,RF,77.0,-1.1,-1.0,-,-0.2,0.0,-0.3,-,-,
小田 裕也,オ,CF,19.0,0.8,0.8,-,0.0,0.0,0.1,-,-,
小田 裕也,オ,RF,17.0,-1.9,-1.2,-,-0.7,0.0,-0.1,-,-,
戸井 零士,神,2B,2.0,0.1,0.1,0.0,-,0.0,0.0,-,-,
戸井 零士,神,SS,320.0,-8.4,-1.9,-1.3,-,-5.2,2.6,-,-,
戸井 零士,神,DH,13.0,-,-,-,-,-,-0.2,-,-,
郡 拓也,日,C,7.0,0.4,-,-,0.4,0.0,0.1,-0.1,0.1,
郡 拓也,日,1B,266.0,1.0,0.8,-0.2,-,0.4,-3.0,-,-,
郡 拓也,日,2B,99.0,-0.2,0.6,-0.8,-,0.0,0.3,-,-,
郡 拓也,日,3B,66.0,0.8,0.1,0.0,-,0.7,-0.3,-,-,
郡 拓也,日,SS,17.0,1.1,0.6,0.3,-,0.3,0.1,-,-,
郡 拓也,日,LF,81.0,-0.3,-1.4,-,1.1,0.1,-0.8,-,-,
郡 拓也,日,CF,170.3,-3.3,-4.0,-,0.6,0.1,0.6,-,-,
郡 拓也,日,RF,85.0,1.5,1.3,-,0.1,0.0,-0.3,-,-,
郡 拓也,日,DH,1.0,-,-,-,-,-,0.0,-,-,
和田 恋,楽,1B,83.7,1.0,0.3,-0.1,-,0.7,-0.9,-,-,
和田 恋,楽,LF,75.0,2.5,1.9,-,0.5,0.1,-0.7,-,-,
和田 恋,楽,CF,351.3,6.8,5.9,-,0.7,0.3,1.2,-,-,
和田 恋,楽,RF,202.7,-3.7,-3.5,-,-0.3,0.1,-0.8,-,-,
橋本 星哉,ヤ,C,284.0,-5.7,-,-,-5.1,-0.6,4.0,-5.4,0.2,
橋本 星哉,ヤ,LF,69.0,-2.6,-4.9,-,2.3,0.0,-0.7,-,-,
橋本 星哉,ヤ,CF,5.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
橋本 星哉,ヤ,RF,67.7,-3.4,-3.3,-,-0.1,0.0,-0.3,-,-,
橋本 星哉,ヤ,DH,22.0,-,-,-,-,-,-0.3,-,-,
渡邉 大樹,オ,1B,132.3,-3.1,-0.9,0.0,-,-2.1,-1.5,-,-,
渡邉 大樹,オ,LF,2.0,0.4,0.3,-,0.0,0.0,0.0,-,-,
渡邉 大樹,オ,CF,14.0,1.8,1.9,-,-0.1,0.0,0.0,-,-,
渡邉 大樹,オ,RF,17.0,1.4,1.3,-,0.1,0.0,-0.1,-,-,
渡邉 大樹,オ,DH,25.0,-,-,-,-,-,-0.3,-,-,
ブライト 健太,中,LF,82.0,-3.1,-2.1,-,-1.0,0.1,-0.8,-,-,
ブライト 健太,中,CF,267.7,1.0,1.7,-,-0.9,0.2,0.9,-,-,
ブライト 健太,中,RF,110.0,2.2,1.4,-,0.7,0.1,-0.4,-,-,
井坪 陽生,神,LF,23.3,-0.8,-0.5,-,-0.3,0.0,-0.2,-,-,
井坪 陽生,神,CF,492.0,-2.6,-1.8,-,-0.3,-0.5,1.6,-,-,
井坪 陽生,神,DH,1.0,-,-,-,-,-,0.0,-,-,
湯浅 大,巨,2B,113.0,1.1,1.5,0.2,-,-0.6,0.3,-,-,
湯浅 大,巨,3B,10.0,0.3,0.0,0.1,-,0.2,0.0,-,-,
湯浅 大,巨,SS,302.7,2.1,1.9,1.2,-,-1.0,2.5,-,-,
村川 凪,デ,LF,449.0,2.9,-6.6,-,9.1,0.3,-4.3,-,-,
村川 凪,デ,CF,202.3,-0.8,-1.1,-,0.2,0.1,0.7,-,-,
村川 凪,デ,RF,137.3,4.2,2.0,-,2.1,0.1,-0.5,-,-,
村川 凪,デ,DH,1.0,-,-,-,-,-,0.0,-,-,
前川 右京,神,LF,42.0,0.6,0.3,-,0.2,0.0,-0.4,-,-,
前川 右京,神,RF,120.0,-4.1,-2.2,-,-2.0,0.1,-0.5,-,-,
前川 右京,神,DH,103.0,-,-,-,-,-,-1.2,-,-,
羽月 隆太郎,広,2B,168.0,3.3,3.6,-0.2,-,-0.1,0.5,-,-,
羽月 隆太郎,広,3B,15.0,0.1,0.1,0.0,-,0.1,-0.1,-,-,
羽月 隆太郎,広,LF,4.0,0.4,0.3,-,0.0,0.0,0.0,-,-,
前川 誠太,広,2B,279.3,-2.9,-1.5,0.3,-,-1.7,0.8,-,-,
前川 誠太,広,DH,7.7,-,-,-,-,-,-0.1,-,-,
元 謙太,オ,3B,270.7,-1.1,-1.4,-0.4,-,0.6,-1.0,-,-,
元 謙太,オ,LF,0.3,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
元 謙太,オ,CF,63.0,1.0,1.5,-,-0.5,0.0,0.2,-,-,
元 謙太,オ,RF,182.3,3.7,4.2,-,-0.5,0.1,-0.7,-,-,
元 謙太,オ,DH,2.0,-,-,-,-,-,0.0,-,-,
太田 賢吾,ヤ,1B,46.7,-0.2,0.3,-0.1,-,-0.3,-0.5,-,-,
太田 賢吾,ヤ,LF,23.0,0.9,0.7,-,0.2,0.0,-0.2,-,-,
太田 賢吾,ヤ,CF,144.0,-6.1,-4.5,-,-1.7,0.1,0.5,-,-,
太田 賢吾,ヤ,RF,106.0,-0.6,-0.7,-,0.1,0.1,-0.4,-,-,
太田 賢吾,ヤ,DH,68.0,-,-,-,-,-,-0.8,-,-,
澤井 廉,ヤ,LF,325.0,1.7,3.2,-,-1.8,0.3,-3.1,-,-,
澤井 廉,ヤ,CF,8.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
澤井 廉,ヤ,RF,406.3,-5.2,-4.7,-,-0.7,0.2,-1.6,-,-,
澤井 廉,ヤ,DH,24.0,-,-,-,-,-,-0.3,-,-,
ジョセフ,西,LF,8.0,-0.6,-0.6,-,0.0,0.0,-0.1,-,-,
ジョセフ,西,CF,35.0,0.9,1.4,-,-0.5,0.0,0.1,-,-,
ジョセフ,西,RF,41.0,2.9,1.7,-,1.2,0.0,-0.2,-,-,
細川 凌平,日,2B,122.0,-0.7,-0.9,-0.3,-,0.6,0.3,-,-,
細川 凌平,日,3B,49.0,-0.6,0.1,-0.3,-,-0.4,-0.2,-,-,
細川 凌平,日,SS,72.3,-1.3,-1.2,-0.1,-,0.1,0.6,-,-,
細川 凌平,日,LF,6.0,-0.8,-0.8,-,0.0,0.0,-0.1,-,-,
細川 凌平,日,CF,43.0,1.0,0.5,-,0.4,0.0,0.1,-,-,
細川 凌平,日,RF,18.7,-0.5,-0.5,-,0.0,0.0,-0.1,-,-,
佐野 皓大,オ,1B,23.0,-0.4,-0.4,0.0,-,0.0,-0.3,-,-,
佐野 皓大,オ,LF,6.0,-0.2,-0.2,-,0.0,0.0,-0.1,-,-,
佐野 皓大,オ,CF,150.3,3.6,4.5,-,-1.1,0.1,0.5,-,-,
佐野 皓大,オ,RF,30.0,0.9,0.8,-,0.1,0.0,-0.1,-,-,
佐野 皓大,オ,DH,9.0,-,-,-,-,-,-0.1,-,-,
島田 海吏,神,LF,20.0,-0.8,-0.3,-,-0.5,0.0,-0.2,-,-,
島田 海吏,神,CF,8.0,0.4,0.4,-,0.0,0.0,0.0,-,-,
島田 海吏,神,RF,11.0,-0.4,-0.4,-,0.0,0.0,0.0,-,-,
島田 海吏,神,DH,7.0,-,-,-,-,-,-0.1,-,-,
周東 佑京,ソ,2B,10.0,0.4,0.3,0.0,-,0.1,0.0,-,-,
周東 佑京,ソ,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
周東 佑京,ソ,CF,21.0,-0.2,-0.2,-,-0.1,0.0,0.1,-,-,
大盛 穂,広,CF,240.0,0.3,0.2,-,-0.1,0.2,0.8,-,-,
大盛 穂,広,RF,56.7,3.1,2.5,-,0.5,0.0,-0.2,-,-,
大盛 穂,広,DH,8.0,-,-,-,-,-,-0.1,-,-,
笹川 吉康,ソ,LF,69.0,1.1,1.4,-,-0.4,0.0,-0.7,-,-,
笹川 吉康,ソ,CF,276.0,-3.2,-3.0,-,-0.3,0.2,0.9,-,-,
笹川 吉康,ソ,RF,210.0,-0.1,-0.7,-,0.5,0.1,-0.8,-,-,
笹川 吉康,ソ,DH,8.0,-,-,-,-,-,-0.1,-,-,
西川 遥輝,楽,LF,226.7,3.7,2.4,-,1.1,0.2,-2.2,-,-,
西川 遥輝,楽,CF,34.0,-1.7,-0.8,-,0.0,-0.8,0.1,-,-,
西川 遥輝,楽,RF,49.0,0.2,-0.4,-,0.6,0.0,-0.2,-,-,
西川 遥輝,楽,DH,108.3,-,-,-,-,-,-1.3,-,-,
伊藤 康祐,中,2B,33.0,0.6,0.5,-0.2,-,0.2,0.1,-,-,
伊藤 康祐,中,LF,95.0,0.5,1.8,-,-1.4,0.1,-0.9,-,-,
伊藤 康祐,中,CF,180.0,-5.3,-5.8,-,0.4,0.1,0.6,-,-,
伊藤 康祐,中,RF,69.0,-1.9,-0.6,-,-1.3,0.0,-0.3,-,-,
塩見 泰隆,ヤ,CF,117.3,3.1,1.6,-,1.3,0.1,0.4,-,-,
塩見 泰隆,ヤ,DH,31.0,-,-,-,-,-,-0.4,-,-,
山崎 晃大朗,ヤ,LF,48.0,0.1,-0.7,-,0.8,0.0,-0.5,-,-,
山崎 晃大朗,ヤ,CF,117.7,3.4,3.2,-,0.0,0.1,0.4,-,-,
山崎 晃大朗,ヤ,RF,4.0,0.2,0.1,-,0.1,0.0,0.0,-,-,
山崎 晃大朗,ヤ,DH,45.0,-,-,-,-,-,-0.5,-,-,
松本 友,ヤ,1B,208.7,2.8,2.1,-0.2,-,0.9,-2.3,-,-,
松本 友,ヤ,2B,68.0,-2.2,-0.7,-0.6,-,-0.8,0.2,-,-,
松本 友,ヤ,LF,287.7,-0.1,1.1,-,-1.4,0.2,-2.7,-,-,
松本 友,ヤ,CF,22.0,0.1,0.4,-,-0.4,0.0,0.1,-,-,
松本 友,ヤ,RF,109.3,-1.5,-0.7,-,-0.8,0.1,-0.4,-,-,
松本 友,ヤ,DH,37.0,-,-,-,-,-,-0.4,-,-,
アンバギー,デ,LF,122.3,3.5,2.7,-,0.8,0.1,-1.2,-,-,
アンバギー,デ,RF,272.0,0.1,0.7,-,-0.8,0.1,-1.1,-,-,
アンバギー,デ,DH,42.0,-,-,-,-,-,-0.5,-,-,
梶原 昂希,デ,LF,165.3,5.6,6.0,-,-0.5,0.1,-1.6,-,-,
梶原 昂希,デ,CF,319.7,5.8,5.9,-,-0.3,0.2,1.1,-,-,
梶原 昂希,デ,RF,133.0,3.6,3.5,-,-0.1,0.1,-0.5,-,-,
入江 大樹,楽,2B,13.0,0.3,0.3,0.0,-,0.1,0.0,-,-,
入江 大樹,楽,3B,17.0,-1.0,-0.4,0.0,-,-0.6,-0.1,-,-,
入江 大樹,楽,SS,713.0,5.9,1.4,0.2,-,4.3,5.8,-,-,
入江 大樹,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
太田 椋,オ,2B,113.0,1.8,1.9,-0.2,-,0.1,0.3,-,-,
太田 椋,オ,3B,5.0,0.1,-0.1,0.0,-,0.1,0.0,-,-,
大里 昂生,オ,1B,32.0,-0.8,-0.2,0.0,-,-0.5,-0.4,-,-,
大里 昂生,オ,2B,157.7,-3.3,-3.6,-0.2,-,0.5,0.4,-,-,
大里 昂生,オ,3B,35.7,-0.1,0.1,0.0,-,-0.2,-0.1,-,-,
大里 昂生,オ,SS,153.7,-1.4,-1.6,0.1,-,0.1,1.3,-,-,
韮澤 雄也,広,1B,19.0,-0.6,-0.5,-0.1,-,0.1,-0.2,-,-,
韮澤 雄也,広,2B,123.3,-3.8,-4.0,-0.5,-,0.7,0.3,-,-,
韮澤 雄也,広,3B,15.0,0.1,0.6,0.0,-,-0.5,-0.1,-,-,
韮澤 雄也,広,SS,211.0,-0.7,-1.0,0.7,-,-0.4,1.7,-,-,
松原 聖弥,巨,LF,260.0,0.0,0.7,-,-0.9,0.2,-2.5,-,-,
松原 聖弥,巨,CF,150.3,1.4,0.9,-,0.4,0.1,0.5,-,-,
松原 聖弥,巨,RF,190.0,0.5,2.3,-,-1.1,-0.7,-0.8,-,-,
松原 聖弥,巨,DH,12.0,-,-,-,-,-,-0.1,-,-,
勝又 琉偉,ロ,2B,45.0,1.1,1.5,0.0,-,-0.3,0.1,-,-,
勝又 琉偉,ロ,3B,304.7,3.2,4.6,-0.1,-,-1.2,-1.2,-,-,
勝又 琉偉,ロ,SS,517.0,-3.8,-2.7,0.2,-,-1.3,4.2,-,-,
勝又 琉偉,ロ,CF,0.3,0.0,0.0,-,0.0,0.0,0.0,-,-,
増田 陸,巨,1B,111.0,2.9,1.8,0.3,-,0.9,-1.2,-,-,
増田 陸,巨,2B,357.0,-5.8,-6.2,-0.3,-,0.7,1.0,-,-,
増田 陸,巨,3B,18.0,0.4,0.2,-0.1,-,0.3,-0.1,-,-,
増田 陸,巨,DH,37.0,-,-,-,-,-,-0.4,-,-,
速水 将大,ロ,1B,2.3,0.5,0.4,0.0,-,0.1,0.0,-,-,
速水 将大,ロ,2B,238.3,-1.4,-2.6,0.7,-,0.5,0.6,-,-,
速水 将大,ロ,3B,63.0,-0.9,0.6,-0.1,-,-1.5,-0.2,-,-,
速水 将大,ロ,SS,100.3,-1.4,-2.1,-0.5,-,1.3,0.8,-,-,
速水 将大,ロ,LF,4.0,-0.2,-0.2,-,0.0,0.0,0.0,-,-,
速水 将大,ロ,RF,17.0,-1.0,-0.4,-,-0.5,0.0,-0.1,-,-,
速水 将大,ロ,DH,3.0,-,-,-,-,-,0.0,-,-,
渡部 遼人,オ,LF,89.0,3.8,3.7,-,0.0,0.1,-0.8,-,-,
渡部 遼人,オ,CF,342.3,5.8,5.2,-,0.4,0.2,1.1,-,-,
渡部 遼人,オ,RF,27.0,-0.5,-1.4,-,0.9,0.0,-0.1,-,-,
渡部 遼人,オ,DH,5.0,-,-,-,-,-,-0.1,-,-,
北條 史也,神,2B,192.3,-1.3,-2.3,-0.4,-,1.4,0.5,-,-,
北條 史也,神,3B,261.7,0.2,1.7,-0.5,-,-1.0,-1.0,-,-,
北條 史也,神,DH,22.0,-,-,-,-,-,-0.3,-,-,
石岡 諒太,オ,1B,165.0,-2.2,-2.7,-0.1,-,0.6,-1.8,-,-,
石岡 諒太,オ,LF,9.0,1.6,1.5,-,0.0,0.0,-0.1,-,-,
石岡 諒太,オ,RF,4.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
石岡 諒太,オ,DH,13.0,-,-,-,-,-,-0.2,-,-,
三森 大貴,ソ,1B,8.0,-0.3,-0.3,0.0,-,0.0,-0.1,-,-,
三森 大貴,ソ,2B,154.0,4.3,3.2,0.3,-,0.8,0.4,-,-,
三森 大貴,ソ,3B,4.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
三森 大貴,ソ,DH,17.0,-,-,-,-,-,-0.2,-,-,
小森 航大郎,ヤ,SS,326.7,-6.4,-6.1,0.2,-,-0.5,2.7,-,-,
中島 卓也,日,2B,81.0,2.1,1.5,-0.2,-,0.7,0.2,-,-,
中島 卓也,日,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
中島 卓也,日,SS,346.3,0.9,3.7,-1.0,-,-1.9,2.8,-,-,
中島 卓也,日,CF,7.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
水野 達稀,日,2B,142.0,1.1,1.9,-0.6,-,-0.2,0.4,-,-,
水野 達稀,日,3B,84.0,1.6,0.3,0.4,-,0.8,-0.3,-,-,
水野 達稀,日,SS,155.7,6.6,4.0,0.3,-,2.3,1.3,-,-,
水野 達稀,日,DH,8.0,-,-,-,-,-,-0.1,-,-,
岡田 悠希,巨,LF,181.0,0.2,-1.4,-,1.4,0.1,-1.7,-,-,
岡田 悠希,巨,CF,186.7,0.6,0.4,-,0.8,-0.7,0.6,-,-,
岡田 悠希,巨,RF,176.0,-5.0,-3.0,-,-1.2,-0.8,-0.7,-,-,
岡田 悠希,巨,DH,64.0,-,-,-,-,-,-0.8,-,-,
萩尾 匡也,巨,LF,176.0,2.1,-0.9,-,2.9,0.1,-1.7,-,-,
萩尾 匡也,巨,CF,175.7,-3.5,-3.5,-,-0.1,0.1,0.6,-,-,
萩尾 匡也,巨,RF,322.3,0.3,0.0,-,0.2,0.2,-1.3,-,-,
萩尾 匡也,巨,DH,23.0,-,-,-,-,-,-0.3,-,-,
杉澤 龍,オ,LF,58.0,1.8,1.2,-,0.6,0.1,-0.6,-,-,
杉澤 龍,オ,CF,348.7,4.1,4.8,-,-1.0,0.2,1.2,-,-,
杉澤 龍,オ,RF,240.0,9.6,9.5,-,0.0,0.1,-1.0,-,-,
藤野 恵音,ソ,2B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
藤野 恵音,ソ,SS,7.0,-0.2,-0.2,0.0,-,0.0,0.1,-,-,
名原 典彦,広,LF,28.0,1.2,0.6,-,0.7,0.0,-0.3,-,-,
名原 典彦,広,CF,159.0,-0.8,1.2,-,-1.2,-0.7,0.5,-,-,
名原 典彦,広,RF,81.3,0.7,1.8,-,-1.2,0.1,-0.3,-,-,
名原 典彦,広,DH,3.0,-,-,-,-,-,0.0,-,-,
木村 文紀,日,LF,27.0,-0.7,-0.8,-,0.1,0.0,-0.3,-,-,
木村 文紀,日,CF,115.3,0.7,-0.8,-,1.4,0.1,0.4,-,-,
木村 文紀,日,RF,92.0,0.4,0.4,-,0.0,0.0,-0.4,-,-,
木村 文紀,日,DH,89.7,-,-,-,-,-,-1.1,-,-,
山足 達也,オ,1B,26.0,0.0,-0.1,0.0,-,0.0,-0.3,-,-,
山足 達也,オ,2B,155.0,0.0,0.6,-0.2,-,-0.4,0.4,-,-,
山足 達也,オ,3B,65.0,1.5,1.6,0.4,-,-0.5,-0.2,-,-,
山足 達也,オ,SS,75.0,-0.1,-1.1,0.3,-,0.8,0.6,-,-,
辰見 鴻之介,楽,2B,313.0,0.9,0.8,0.1,-,0.0,0.8,-,-,
辰見 鴻之介,楽,CF,13.0,1.4,0.9,-,0.4,0.0,0.0,-,-,
辰見 鴻之介,楽,RF,299.0,1.0,1.5,-,-0.7,0.2,-1.2,-,-,
辰見 鴻之介,楽,DH,14.0,-,-,-,-,-,-0.2,-,-,
武岡 龍世,ヤ,2B,75.7,0.0,-0.4,0.6,-,-0.2,0.2,-,-,
武岡 龍世,ヤ,3B,3.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
武岡 龍世,ヤ,SS,83.7,0.2,0.5,-0.3,-,-0.1,0.7,-,-,
福田 秀平,ロ,1B,112.0,-3.8,-3.3,-0.2,-,-0.3,-1.3,-,-,
福田 秀平,ロ,LF,94.0,3.9,4.1,-,-0.3,0.1,-0.9,-,-,
福田 秀平,ロ,CF,149.7,2.8,3.7,-,-1.0,0.1,0.5,-,-,
福田 秀平,ロ,RF,17.0,-0.5,-0.7,-,0.1,0.0,-0.1,-,-,
福田 秀平,ロ,DH,177.0,-,-,-,-,-,-2.1,-,-,
山口 アタル,日,LF,139.0,0.6,-1.4,-,1.9,0.1,-1.3,-,-,
山口 アタル,日,RF,127.7,-5.6,-5.2,-,-0.4,0.0,-0.5,-,-,
山口 アタル,日,DH,29.0,-,-,-,-,-,-0.3,-,-,
