pitId,pitcher_team_name_short,pitcher_name,Throws,IP,PA,Count,qualified,FB Velo,K%,BB%,Swing%,Z-Swing%,Chase%,Contact%,Z-Con%,O-Con%,Whiff%,SwStr%,CSW%,Ball%,Strike%,F-Str%,PAR%,PLUS%,Behind%,Zone%,Glove%,Arm%,High%,Low%,MM%,Sec%,BIP,Pull AIR%,HR%,HR/FB,Usage,Avg Velo,Max Velo,YpERA Grade,null,GB%,FB%,LD%,IFFB%,OFFB%,AIR%,Pull%,Cent%,Oppo%,FB Velo_pctl,K%_pctl,BB%_pctl,Swing%_pctl,Z-Swing%_pctl,Chase%_pctl,Contact%_pctl,Z-Con%_pctl,O-Con%_pctl,Whiff%_pctl,SwStr%_pctl,CSW%_pctl,Ball%_pctl,Strike%_pctl,F-Str%_pctl,PAR%_pctl,PLUS%_pctl,Behind%_pctl,Zone%_pctl,Glove%_pctl,Arm%_pctl,High%_pctl,Low%_pctl,MM%_pctl,Sec%_pctl,BIP_pctl,GB%_pctl,FB%_pctl,LD%_pctl,IFFB%_pctl,OFFB%_pctl,AIR%_pctl,Pull%_pctl,Cent%_pctl,Oppo%_pctl,Pull AIR%_pctl,HR%_pctl,HR/FB_pctl,Usage_pctl,Avg Velo_pctl,Max Velo_pctl,YpERA Grade_pctl
1600155,ORIX,Yamazaki Soichiro,R,51.33333333,212,867,True,94.5,0.2830188679,0.08490566038,0.5305651672,0.7596153846,0.3192904656,0.7086956522,0.7974683544,0.5138888889,0.2913043478,0.15455594,0.2652825836,0.3494809689,0.6505190311,0.5849056604,0.204778157,0.600922722,0.092272203,0.4798154556,0.4971164937,0.5028835063,0.4752018454,0.5247981546,0.04728950404,0.4025374856,133,0.1278195489,0.0141509434,0.04838709677,1.0,91.02895706,99.4,,0,0.4360902256,0.4661654135,0.0977443609,0.08270676692,0.3834586466,0.5639097744,0.3308270677,0.4962406015,0.1729323308,0.9508928571,0.9464285714,0.4345238095,0.9702380952,0.01488095238,0.9494047619,0.9196428571,0.9345238095,0.6175595238,0.9196428571,0.9761904762,0.3511904762,0.619047619,0.619047619,0.4196428571,0.8005952381,0.7976190476,0.8601190476,0.1607142857,0.6994047619,0.3035714286,0.2321428571,0.7708333333,0.8273809524,0.5119047619,0.3407738095,0.3630952381,0.3988095238,0.3333333333,0.2916666667,0.2202380952,0.3630952381,0.7708333333,0.09523809524,0.8273809524,0.6607142857,0.630952381,0.6398809524,0.4955357143,0.04166666667,0.01785714286,
2000024,Yakult,Kizawa Naofumi,R,51.0,226,888,True,95.1,0.2168141593,0.1061946903,0.4306651635,0.6426799007,0.2536082474,0.7356020942,0.9111969112,0.3658536585,0.2643979058,0.1138669673,0.2694475761,0.4002254791,0.5997745209,0.5246636771,0.2016806723,0.5445321308,0.1475225225,0.4543404735,0.481981982,0.518018018,0.3986486486,0.6013513514,0.0472972973,0.1521984216,142,0.1020408163,0.01327433628,0.05357142857,1.0,90.46998654,97.0,,0,0.485915493,0.3943661972,0.1197183099,0.1056338028,0.2887323944,0.514084507,0.2887323944,0.5281690141,0.1830985915,0.9732142857,0.6964285714,0.2574404762,0.2380952381,0.5386904762,0.5119047619,0.8005952381,0.1726190476,0.9375,0.8005952381,0.7172619048,0.4017857143,0.1279761905,0.1279761905,0.1458333333,0.7886904762,0.1666666667,0.1785714286,0.05952380952,0.7708333333,0.2321428571,0.5892857143,0.4136904762,0.8244047619,0.9583333333,0.2976190476,0.5863095238,0.7306547619,0.1547619048,0.5208333333,0.7648809524,0.5863095238,0.8869047619,0.02678571429,0.775297619,0.8303571429,0.6755952381,0.5803571429,0.4955357143,0.04761904762,0.1160714286,
1600092,Rakuten,Fujihira Shoma,R,50.66666667,231,925,True,91.3,0.1818181818,0.1168831169,0.4616216216,0.6582809224,0.2522321429,0.7845433255,0.8885350318,0.4955752212,0.2154566745,0.09945945946,0.2735135135,0.3610810811,0.6389189189,0.6652173913,0.148409894,0.5762162162,0.1318918919,0.5156756757,0.4724324324,0.5275675676,0.3762162162,0.6237837838,0.05837837838,0.5037837838,160,0.1863354037,0.02164502165,0.07692307692,1.0,86.55321308,95.1,,0,0.50625,0.40625,0.0875,0.08125,0.325,0.49375,0.39375,0.4,0.20625,0.5595238095,0.4776785714,0.1845238095,0.5803571429,0.369047619,0.4880952381,0.5119047619,0.3869047619,0.7142857143,0.5119047619,0.5267857143,0.4553571429,0.4702380952,0.4702380952,0.875,0.3630952381,0.4761904762,0.3452380952,0.5208333333,0.8125,0.1904761905,0.7023809524,0.3005952381,0.5625,0.1577380952,0.255952381,0.6666666667,0.681547619,0.4717261905,0.2797619048,0.5178571429,0.6666666667,0.3303571429,0.5550595238,0.6517857143,0.2083333333,0.3988095238,0.3407738095,0.4955357143,0.4821428571,0.3407738095,
900090,Rakuten,Karashima Wataru,L,50.33333333,224,822,True,84.4,0.1071428571,0.07142857143,0.4403892944,0.6441441441,0.2010582011,0.8314917127,0.9020979021,0.5657894737,0.1685082873,0.07420924574,0.2627737226,0.3661800487,0.6338199513,0.6188340807,0.115942029,0.5632603406,0.1265206813,0.5401459854,0.4890510949,0.5109489051,0.3929440389,0.6070559611,0.05231143552,0.5596107056,178,0.1703296703,0.03125,0.08045977011,1.0,77.60180645,87.0,,0,0.4438202247,0.4887640449,0.06741573034,0.1292134831,0.3595505618,0.5561797753,0.3820224719,0.4269662921,0.191011236,0.0193452381,0.09821428571,0.5818452381,0.3482142857,0.5133928571,0.1577380952,0.1964285714,0.2351190476,0.431547619,0.1964285714,0.193452381,0.3154761905,0.3958333333,0.3958333333,0.6458333333,0.1651785714,0.3303571429,0.4107142857,0.7916666667,0.7321428571,0.2708333333,0.6220238095,0.380952381,0.7172619048,0.0625,0.2232142857,0.3869047619,0.2916666667,0.6919642857,0.6830357143,0.3303571429,0.3869047619,0.4047619048,0.3958333333,0.7336309524,0.2857142857,0.1845238095,0.318452381,0.4955357143,0.9910714286,0.9880952381,
2000060,Hiroshima,Kuribayashi Ryoji,R,50.0,210,793,True,93.6,0.2428571429,0.08095238095,0.5138888889,0.7042606516,0.3197969543,0.7125307125,0.8185053381,0.4761904762,0.2874692875,0.1477272727,0.2916666667,0.3333333333,0.6666666667,0.6057692308,0.2125,0.6111111111,0.10592686,0.5037878788,0.5548549811,0.4451450189,0.3997477932,0.6002522068,0.07061790668,0.4255050505,134,0.1438848921,0.01904761905,0.07272727273,1.0,89.11746032,97.0,,0,0.5,0.4104477612,0.08955223881,0.1119402985,0.2985074627,0.5,0.3955223881,0.3656716418,0.2388059701,0.8824404762,0.8482142857,0.4791666667,0.9375,0.1220238095,0.9523809524,0.9107142857,0.880952381,0.7678571429,0.9107142857,0.9583333333,0.7708333333,0.8169642857,0.8169642857,0.5416666667,0.8452380952,0.8735119048,0.6755952381,0.3869047619,0.3779761905,0.625,0.5863095238,0.4166666667,0.2470238095,0.431547619,0.3318452381,0.6517857143,0.6517857143,0.4464285714,0.5744047619,0.7023809524,0.6607142857,0.3154761905,0.7827380952,0.3660714286,0.5178571429,0.4985119048,0.3824404762,0.4955357143,0.1517857143,0.1160714286,
1600093,Nipponham,Ikeda Takahide,R,49.66666667,197,788,True,93.1,0.2284263959,0.06091370558,0.4568527919,0.6485849057,0.2335164835,0.7555555556,0.8254545455,0.5294117647,0.2444444444,0.1116751269,0.2982233503,0.3515228426,0.6484771574,0.6395939086,0.1875,0.6027918782,0.116751269,0.538071066,0.5304568528,0.4695431472,0.3515228426,0.6484771574,0.05710659898,0.3464467005,136,0.1176470588,0.02538071066,0.07462686567,1.0,88.69918919,95.1,,0,0.4485294118,0.4926470588,0.05882352941,0.1102941176,0.3823529412,0.5514705882,0.3897058824,0.375,0.2352941176,0.8273809524,0.7589285714,0.6904761905,0.5297619048,0.4583333333,0.3244047619,0.7008928571,0.8571428571,0.5505952381,0.7008928571,0.6904761905,0.8214285714,0.5952380952,0.5952380952,0.7529761905,0.6800595238,0.8125,0.5386904762,0.7678571429,0.5148809524,0.4880952381,0.806547619,0.1964285714,0.6101190476,0.6785714286,0.318452381,0.4136904762,0.2738095238,0.8050595238,0.5625,0.2232142857,0.4136904762,0.3511904762,0.7366071429,0.3898809524,0.7113095238,0.3273809524,0.3630952381,0.4955357143,0.1904761905,0.3407738095,
1600121,Hiroshima,Yasaki Takuya,R,49.33333333,216,865,True,91.6,0.1759259259,0.08796296296,0.4895833333,0.6993006993,0.2821100917,0.7352245863,0.8366666667,0.487804878,0.2647754137,0.1296296296,0.2696759259,0.3587962963,0.6412037037,0.5857142857,0.1450980392,0.5833333333,0.1052023121,0.4965277778,0.5375722543,0.4624277457,0.4531791908,0.5468208092,0.06705202312,0.5219907407,138,0.1518987342,0.02314814815,0.078125,1.0,88.09736211,95.1,,0,0.4420289855,0.4637681159,0.09420289855,0.1449275362,0.3188405797,0.5579710145,0.4347826087,0.2753623188,0.2898550725,0.619047619,0.4196428571,0.4017857143,0.8452380952,0.1339285714,0.7708333333,0.806547619,0.8035714286,0.7410714286,0.806547619,0.8630952381,0.4047619048,0.5089285714,0.5089285714,0.4255952381,0.3303571429,0.5699404762,0.6845238095,0.2857142857,0.4732142857,0.5297619048,0.318452381,0.6845238095,0.3214285714,0.1130952381,0.306547619,0.3779761905,0.4107142857,0.375,0.8050595238,0.5758928571,0.3779761905,0.125,0.9613095238,0.08333333333,0.443452381,0.3630952381,0.3303571429,0.4955357143,0.2767857143,0.3407738095,
1600110,Chunichi,Fujishima Kento,R,49.0,198,829,True,89.1,0.2272727273,0.06565656566,0.4710144928,0.6418604651,0.2857142857,0.7538461538,0.8369565217,0.5526315789,0.2461538462,0.115942029,0.3007246377,0.3417874396,0.6582125604,0.6091370558,0.1618705036,0.6111111111,0.1013268999,0.5193236715,0.4776839566,0.5223160434,0.451145959,0.548854041,0.0687575392,0.481884058,134,0.1555555556,0.005050505051,0.01666666667,1.0,85.3644,92.0,,0,0.4552238806,0.447761194,0.09701492537,0.08208955224,0.3656716418,0.5447761194,0.3507462687,0.4029850746,0.2462686567,0.2142857143,0.7544642857,0.6339285714,0.7023809524,0.5461309524,0.7991071429,0.7113095238,0.8005952381,0.4791666667,0.7113095238,0.7380952381,0.8392857143,0.7232142857,0.7232142857,0.5654761905,0.4761904762,0.8735119048,0.7470238095,0.556547619,0.7976190476,0.2053571429,0.3363095238,0.6666666667,0.2767857143,0.25,0.3318452381,0.4494047619,0.4761904762,0.3452380952,0.2827380952,0.2976190476,0.4494047619,0.6666666667,0.5267857143,0.3244047619,0.4017857143,0.8482142857,0.849702381,0.4955357143,0.6845238095,0.7931547619,
1450639,ORIX,Kogita Atsuya,R,49.0,193,760,True,92.5,0.1917098446,0.06735751295,0.4815789474,0.6514423077,0.2761627907,0.8087431694,0.8966789668,0.5578947368,0.1912568306,0.09210526316,0.2763157895,0.3263157895,0.6736842105,0.6424870466,0.1504065041,0.6236842105,0.09342105263,0.5473684211,0.5657894737,0.4342105263,0.3552631579,0.6447368421,0.05921052632,0.3605263158,143,0.1048951049,0.0207253886,0.07547169811,1.0,87.62361111,96.3,,0,0.5594405594,0.3706293706,0.06993006993,0.06993006993,0.3006993007,0.4405594406,0.3146853147,0.4545454545,0.2307692308,0.7693452381,0.5476190476,0.625,0.7827380952,0.4077380952,0.6994047619,0.318452381,0.2886904762,0.4583333333,0.318452381,0.4196428571,0.505952381,0.869047619,0.869047619,0.7619047619,0.3779761905,0.9375,0.8452380952,0.8422619048,0.2946428571,0.7083333333,0.7916666667,0.2113095238,0.53125,0.6547619048,0.2916666667,0.8541666667,0.806547619,0.6696428571,0.1964285714,0.6904761905,0.8541666667,0.8333333333,0.1964285714,0.4375,0.8125,0.4241071429,0.349702381,0.4955357143,0.3452380952,0.1785714286,
1660014,Lotte,Perdomo Luis,R,48.66666667,209,821,True,94.5,0.1961722488,0.07177033493,0.4652862363,0.6495098039,0.2832929782,0.7277486911,0.8754716981,0.3931623932,0.2722513089,0.1266747868,0.293544458,0.3605359318,0.6394640682,0.6442307692,0.1673469388,0.5761266748,0.1157125457,0.496954933,0.5347137637,0.4652862363,0.2679658952,0.7320341048,0.06699147381,0.4920828258,152,0.07843137255,0.004784688995,0.02173913043,1.0,90.28329114,97.0,,0,0.5921052632,0.3026315789,0.1052631579,0.07236842105,0.2302631579,0.4078947368,0.3223684211,0.4736842105,0.2039473684,0.9508928571,0.5714285714,0.568452381,0.6398809524,0.4345238095,0.7857142857,0.8541666667,0.4970238095,0.9077380952,0.8541666667,0.8333333333,0.7797619048,0.4791666667,0.4791666667,0.7708333333,0.5416666667,0.4702380952,0.5535714286,0.2976190476,0.494047619,0.5089285714,0.9821428571,0.02083333333,0.3244047619,0.2113095238,0.2693452381,0.9255952381,0.9613095238,0.2708333333,0.2232142857,0.931547619,0.9255952381,0.8125,0.1443452381,0.662202381,0.9285714286,0.8511904762,0.8199404762,0.4955357143,0.05654761905,0.1160714286,
