Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Joko Ryota,24,3,20.2,-1.3,-80.8,-0.7,,0.0,-0.6,-0.2,,,DeNA BayStars,EL
Joko Ryota,24,9,4.1,0.0,0.0,0.0,0.0,,0.0,0.0,,,DeNA BayStars,EL
Joko Ryota,24,DH,72.2,,,,,,,-0.9,,,DeNA BayStars,EL
Y.バスケス,,7,379.2,7.9,26.8,9.7,-1.3,,-0.5,-3.6,,,HAYATE Ventures,WL
Y.バスケス,,8,52.0,-3.6,-89.1,-2.4,-0.4,,-0.8,0.2,,,HAYATE Ventures,WL
Y.バスケス,,9,112.2,-5.0,-57.1,-6.7,1.6,,0.1,-0.4,,,HAYATE Ventures,WL
Y.バスケス,,DH,40.0,,,,,,,-0.5,,,HAYATE Ventures,WL
Nishino Masahiro,34,4,11.0,0.1,11.7,-0.5,,0.5,0.2,0.0,,,ORIX Buffaloes,WL
Nishino Masahiro,34,5,7.0,-0.2,-36.8,-0.2,,0.0,0.0,0.0,,,ORIX Buffaloes,WL
Nishino Masahiro,34,DH,28.0,,,,,,,-0.3,,,ORIX Buffaloes,WL
Oda Gouki,24,7,28.0,-1.9,-87.3,-1.6,-0.3,,0.0,-0.3,,,Chunichi Dragons,WL
Oda Gouki,24,8,35.0,0.8,29.4,0.7,0.1,,0.0,0.1,,,Chunichi Dragons,WL
Oda Gouki,24,9,10.0,0.9,115.8,0.9,0.0,,0.0,0.0,,,Chunichi Dragons,WL
Oda Gouki,24,DH,3.0,,,,,,,0.0,,,Chunichi Dragons,WL
Tsuchida Ryuku,22,4,33.0,1.1,42.9,0.6,,0.1,0.4,0.1,,,Chunichi Dragons,WL
Tsuchida Ryuku,22,5,44.1,0.0,0.0,-0.3,,-0.1,0.5,-0.2,,,Chunichi Dragons,WL
Tsuchida Ryuku,22,6,151.2,2.5,21.2,1.4,,-0.1,1.2,1.2,,,Chunichi Dragons,WL
Tsuchida Ryuku,22,DH,3.0,,,,,,,0.0,,,Chunichi Dragons,WL
Okumura Koichi,25,7,99.0,1.9,24.7,0.1,1.8,,0.1,-0.9,,,Seibu Lions,EL
Okumura Koichi,25,8,59.0,0.6,13.1,-0.1,0.7,,0.0,0.2,,,Seibu Lions,EL
Okumura Koichi,25,9,68.2,2.5,46.8,2.5,-0.1,,0.1,-0.3,,,Seibu Lions,EL
Hiruma Takuya,24,7,79.0,-5.3,-86.3,-4.5,-0.8,,0.0,-0.8,,,Seibu Lions,EL
Hiruma Takuya,24,8,9.0,0.3,42.9,0.3,0.0,,0.0,0.0,,,Seibu Lions,EL
Hiruma Takuya,24,9,310.2,4.5,18.6,5.0,-0.7,,0.2,-1.2,,,Seibu Lions,EL
Hiruma Takuya,24,DH,30.0,,,,,,,-0.4,,,Seibu Lions,EL
Kiyomiya Kotaro,26,3,51.1,0.3,7.5,-0.2,,0.1,0.4,-0.6,,,Nipponham Fighters,EL
Kiyomiya Kotaro,26,4,8.0,-1.7,-273.5,-1.8,,0.0,0.0,0.0,,,Nipponham Fighters,EL
Kiyomiya Kotaro,26,5,161.1,0.4,3.2,-0.7,,-0.1,1.2,-0.6,,,Nipponham Fighters,EL
Kiyomiya Kotaro,26,7,31.1,-1.0,-41.1,-1.5,0.5,,0.0,-0.3,,,Nipponham Fighters,EL
Kiyomiya Kotaro,26,DH,31.0,,,,,,,-0.4,,,Nipponham Fighters,EL
Maruyama Kazuya,25,7,4.0,-0.5,-160.9,-0.5,0.0,,0.0,0.0,,,Yakult Swallows,EL
Maruyama Kazuya,25,8,157.2,9.0,73.4,7.2,1.7,,0.1,0.5,,,Yakult Swallows,EL
Maruyama Kazuya,25,9,74.0,0.3,5.2,0.0,0.2,,0.1,-0.3,,,Yakult Swallows,EL
Furukawa Yudai,27,2,103.0,1.3,16.2,,1.3,,0.0,1.4,0.6,0.6,Nipponham Fighters,EL
Furukawa Yudai,27,3,34.0,0.8,30.3,0.6,,0.0,0.2,-0.4,,,Nipponham Fighters,EL
Furukawa Yudai,27,4,212.0,1.7,10.3,0.9,,-0.5,1.3,0.6,,,Nipponham Fighters,EL
Furukawa Yudai,27,6,55.0,0.1,2.3,0.6,,0.1,-0.6,0.4,,,Nipponham Fighters,EL
Furukawa Yudai,27,7,2.0,0.1,64.4,0.1,0.0,,0.0,0.0,,,Nipponham Fighters,EL
Furukawa Yudai,27,9,15.0,0.3,25.7,0.0,0.3,,0.0,-0.1,,,Nipponham Fighters,EL
Furukawa Yudai,27,DH,12.0,,,,,,,-0.1,,,Nipponham Fighters,EL
Okada Yuki,25,7,151.2,-2.4,-20.4,-2.5,0.0,,0.1,-1.4,,,Yomiuri Giants,EL
Okada Yuki,25,8,74.0,2.1,36.5,0.4,1.7,,0.0,0.2,,,Yomiuri Giants,EL
Okada Yuki,25,9,367.1,-2.3,-8.1,-1.4,-1.1,,0.2,-1.5,,,Yomiuri Giants,EL
Okada Yuki,25,DH,55.1,,,,,,,-0.7,,,Yomiuri Giants,EL
Hirasawa Taiga,27,3,19.0,-0.3,-20.3,0.3,,0.0,-0.6,-0.2,,,Lotte Marines,EL
Hirasawa Taiga,27,4,163.2,-1.5,-11.8,-1.1,,1.4,-1.8,0.4,,,Lotte Marines,EL
Hirasawa Taiga,27,5,104.0,-1.5,-18.6,-1.5,,-0.1,0.2,-0.4,,,Lotte Marines,EL
Hirasawa Taiga,27,6,23.0,1.6,89.5,1.3,,-0.3,0.5,0.2,,,Lotte Marines,EL
Hirasawa Taiga,27,7,44.2,-1.6,-46.1,-1.4,-0.2,,0.0,-0.4,,,Lotte Marines,EL
Hirasawa Taiga,27,8,132.1,-1.2,-11.7,-1.1,-0.2,,0.1,0.4,,,Lotte Marines,EL
Hirasawa Taiga,27,9,50.0,-2.6,-66.9,-2.1,-0.6,,0.0,-0.2,,,Lotte Marines,EL
Hirasawa Taiga,27,DH,64.0,,,,,,,-0.8,,,Lotte Marines,EL
Funakoshi Hidetora,23,7,57.2,0.7,15.6,0.9,-0.2,,0.0,-0.5,,,Yomiuri Giants,EL
Funakoshi Hidetora,23,8,113.1,0.3,3.4,1.3,-0.2,,-0.8,0.4,,,Yomiuri Giants,EL
Funakoshi Hidetora,23,9,36.0,0.9,32.2,1.1,-0.2,,0.0,-0.1,,,Yomiuri Giants,EL
Funakoshi Hidetora,23,DH,5.0,,,,,,,-0.1,,,Yomiuri Giants,EL
Aibara Ryunosuke,21,3,50.0,-0.3,-7.7,-0.4,,0.0,0.2,-0.6,,,DeNA BayStars,EL
Aibara Ryunosuke,21,4,161.0,-2.2,-17.6,-2.1,,-0.8,0.6,0.4,,,DeNA BayStars,EL
Aibara Ryunosuke,21,5,15.0,-0.6,-51.5,-0.6,,-0.1,0.1,-0.1,,,DeNA BayStars,EL
Aibara Ryunosuke,21,DH,2.0,,,,,,,0.0,,,DeNA BayStars,EL
Okawara Sho,21,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Rakuten Eagles,EL
Okawara Sho,21,7,97.0,2.3,30.5,0.8,1.4,,0.1,-0.9,,,Rakuten Eagles,EL
Okawara Sho,21,8,24.0,0.6,32.2,0.4,0.2,,0.0,0.1,,,Rakuten Eagles,EL
Okawara Sho,21,9,82.0,0.9,14.1,1.3,-0.5,,0.0,-0.3,,,Rakuten Eagles,EL
Okawara Sho,21,DH,24.0,,,,,,,-0.3,,,Rakuten Eagles,EL
Wakabayashi Gakuto,27,4,65.0,-1.0,-19.8,-0.5,,-0.7,0.1,0.2,,,Seibu Lions,EL
Wakabayashi Gakuto,27,7,19.0,-1.2,-81.3,-1.6,0.5,,0.0,-0.2,,,Seibu Lions,EL
Wakabayashi Gakuto,27,8,9.0,0.3,42.9,0.3,-0.1,,0.0,0.0,,,Seibu Lions,EL
Wakabayashi Gakuto,27,9,32.0,-0.4,-16.1,-0.3,0.0,,0.0,-0.1,,,Seibu Lions,EL
Wakabayashi Gakuto,27,DH,19.0,,,,,,,-0.2,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,4,95.1,-0.1,-1.4,-1.0,,0.1,0.9,0.3,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,6,9.0,-1.1,-157.3,-0.2,,-0.3,-0.6,0.1,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,7,5.0,-1.0,-257.4,-0.7,-0.3,,0.0,0.0,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,8,1.0,-0.2,-257.4,-0.2,0.0,,0.0,0.0,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,9,32.0,-0.3,-12.1,-0.5,0.1,,0.0,-0.1,,,Seibu Lions,EL
Miyamoto Joseph Ken,26,DH,2.0,,,,,,,0.0,,,Seibu Lions,EL
Katsumata Atsushi,25,7,146.0,-4.3,-37.9,-4.9,0.5,,0.1,-1.4,,,DeNA BayStars,EL
Katsumata Atsushi,25,8,153.0,2.1,17.7,2.7,-0.6,,0.1,0.5,,,DeNA BayStars,EL
Katsumata Atsushi,25,9,95.0,3.2,43.4,2.9,0.2,,0.1,-0.4,,,DeNA BayStars,EL
Katsumata Atsushi,25,DH,17.0,,,,,,,-0.2,,,DeNA BayStars,EL
Nakashima Daisuke,24,7,185.0,3.4,23.7,2.5,0.7,,0.2,-1.8,,,Rakuten Eagles,EL
Nakashima Daisuke,24,8,421.0,1.6,4.9,3.8,-1.6,,-0.6,1.4,,,Rakuten Eagles,EL
Nakashima Daisuke,24,9,13.0,-1.5,-148.5,-1.7,0.1,,0.0,-0.1,,,Rakuten Eagles,EL
Nakashima Daisuke,24,DH,9.0,,,,,,,-0.1,,,Rakuten Eagles,EL
Kuwahara Shuji,23,4,15.0,-0.3,-25.7,0.7,,-0.5,-0.5,0.0,,,SoftBank Hawks,WL
Kuwahara Shuji,23,5,7.0,0.2,36.8,0.1,,0.0,0.1,0.0,,,SoftBank Hawks,WL
Kuwahara Shuji,23,7,29.0,1.5,66.6,1.4,0.0,,0.0,-0.3,,,SoftBank Hawks,WL
Kuwahara Shuji,23,8,70.0,-0.3,-5.5,-0.6,0.2,,0.0,0.2,,,SoftBank Hawks,WL
Kuwahara Shuji,23,9,55.1,0.8,18.6,-0.3,1.1,,0.0,-0.2,,,SoftBank Hawks,WL
橘八重 龍誠,,4,73.0,-5.2,-91.7,-3.7,,0.3,-1.8,0.2,,,HAYATE Ventures,WL
橘八重 龍誠,,5,49.0,0.1,2.6,0.3,,0.0,-0.2,-0.2,,,HAYATE Ventures,WL
橘八重 龍誠,,6,15.0,-1.9,-163.0,-1.3,,0.0,-0.6,0.1,,,HAYATE Ventures,WL
橘八重 龍誠,,DH,78.0,,,,,,,-0.9,,,HAYATE Ventures,WL
Fukushima Kein,23,7,7.0,0.5,91.9,0.8,-0.4,,0.0,-0.1,,,Hanshin Tigers,WL
Fukushima Kein,23,8,442.2,-7.4,-21.5,-10.5,3.7,,-0.6,1.5,,,Hanshin Tigers,WL
Fukushima Kein,23,9,76.0,-0.1,-1.7,-0.6,0.4,,0.0,-0.3,,,Hanshin Tigers,WL
Fukushima Kein,23,DH,2.0,,,,,,,0.0,,,Hanshin Tigers,WL
Sano Kodai,28,3,39.0,-0.3,-9.9,0.2,,0.0,-0.5,-0.4,,,ORIX Buffaloes,WL
Sano Kodai,28,7,9.0,0.5,71.5,0.5,0.0,,0.0,-0.1,,,ORIX Buffaloes,WL
Sano Kodai,28,8,47.0,-1.6,-43.8,-1.2,-0.4,,0.0,0.2,,,ORIX Buffaloes,WL
Sano Kodai,28,9,21.0,-0.3,-18.4,-0.1,-0.2,,0.0,-0.1,,,ORIX Buffaloes,WL
Sano Kodai,28,DH,13.0,,,,,,,-0.2,,,ORIX Buffaloes,WL
Okabayashi Yuki,23,8,30.0,-1.4,-60.1,-0.9,-0.5,,0.0,0.1,,,Chunichi Dragons,WL
Okabayashi Yuki,23,9,6.0,0.3,64.4,-0.1,0.4,,0.0,0.0,,,Chunichi Dragons,WL
Okabayashi Yuki,23,DH,53.0,,,,,,,-0.6,,,Chunichi Dragons,WL
Futamata Shoichi,22,3,4.0,0.5,160.9,0.5,,0.0,0.1,0.0,,,Hiroshima Carp,WL
Futamata Shoichi,22,5,18.0,-0.1,-7.2,-0.1,,-0.1,0.2,-0.1,,,Hiroshima Carp,WL
Futamata Shoichi,22,6,40.0,1.5,48.3,0.9,,0.0,0.6,0.3,,,Hiroshima Carp,WL
Futamata Shoichi,22,9,8.0,0.4,64.4,0.4,0.0,,0.0,0.0,,,Hiroshima Carp,WL
Katoh Shohei,34,7,180.0,12.2,87.2,11.9,0.1,,0.2,-1.7,,,Chunichi Dragons,WL
Katoh Shohei,34,8,83.1,1.6,24.7,2.3,-0.7,,0.1,0.3,,,Chunichi Dragons,WL
Katoh Shohei,34,9,88.2,-1.8,-26.1,-1.4,-0.4,,0.1,-0.4,,,Chunichi Dragons,WL
Katoh Shohei,34,DH,11.0,,,,,,,-0.1,,,Chunichi Dragons,WL
Takatera Nozomu,22,4,252.0,-1.2,-6.1,-1.5,,0.8,-0.5,0.7,,,Hanshin Tigers,WL
Takatera Nozomu,22,5,185.0,0.0,0.0,-0.6,,-0.2,0.8,-0.7,,,Hanshin Tigers,WL
Takatera Nozomu,22,6,439.1,-2.7,-7.9,-4.3,,-0.2,1.9,3.6,,,Hanshin Tigers,WL
Takatera Nozomu,22,DH,15.0,,,,,,,-0.2,,,Hanshin Tigers,WL
Narama Taiki,25,4,94.1,1.2,16.4,1.1,,-0.3,0.4,0.3,,,Nipponham Fighters,EL
Narama Taiki,25,5,9.0,-1.0,-143.0,-1.0,,0.0,0.0,0.0,,,Nipponham Fighters,EL
Narama Taiki,25,6,52.0,-0.4,-9.9,0.2,,-0.2,-0.4,0.4,,,Nipponham Fighters,EL
Nakayama Raito,23,3,5.0,0.0,0.0,-0.1,,0.0,0.0,-0.1,,,Yomiuri Giants,EL
Nakayama Raito,23,4,236.0,-4.4,-24.0,-5.0,,0.1,0.4,0.6,,,Yomiuri Giants,EL
Nakayama Raito,23,5,49.0,0.2,5.3,1.1,,0.0,-0.9,-0.2,,,Yomiuri Giants,EL
