Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Asano Shogo,20,8,26.1,-0.7,-34.3,-0.5,-0.1,,0.0,0.1,,,Yomiuri Giants,CL
Asano Shogo,20,9,292.2,-7.5,-33.0,-6.3,-1.4,,0.1,-1.2,,,Yomiuri Giants,CL
Calixte Orlando,33,3,170.2,2.0,15.1,2.3,,-0.1,-0.2,-1.9,,,Chunichi Dragons,CL
Calixte Orlando,33,5,125.0,0.4,4.1,2.2,,-0.2,-1.7,-0.5,,,Chunichi Dragons,CL
Calixte Orlando,33,7,268.0,6.1,29.3,5.2,0.6,,0.2,-2.5,,,Chunichi Dragons,CL
Calixte Orlando,33,8,207.2,-6.9,-42.8,-5.3,-0.8,,-0.8,0.7,,,Chunichi Dragons,CL
Calixte Orlando,33,DH,4.0,,,,,,,0.0,,,Chunichi Dragons,CL
Kubo Shu,24,8,51.1,-4.4,-110.4,-4.3,-0.1,,0.0,0.2,,,Hiroshima Carp,CL
Kubo Shu,24,9,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Stevenson Andrew,31,7,91.0,1.3,18.4,1.3,-0.1,,0.1,-0.9,,,Nipponham Fighters,PL
Stevenson Andrew,31,DH,29.0,,,,,,,-0.3,,,Nipponham Fighters,PL
Egoshi Taiga,32,7,23.0,0.8,44.8,0.2,0.6,,0.0,-0.2,,,Nipponham Fighters,PL
Egoshi Taiga,32,8,19.1,0.2,13.3,0.3,-0.2,,0.0,0.1,,,Nipponham Fighters,PL
Egoshi Taiga,32,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Ohta Ryo,24,3,339.0,1.9,7.2,2.0,,-0.3,0.3,-3.8,,,ORIX Buffaloes,PL
Ohta Ryo,24,4,409.2,-9.7,-30.5,-9.1,,-0.2,-0.5,1.1,,,ORIX Buffaloes,PL
Ohta Ryo,24,5,19.0,0.4,27.1,0.2,,0.0,0.2,-0.1,,,ORIX Buffaloes,PL
Nishino Masahiro,34,4,312.0,0.5,2.1,0.2,,0.2,0.0,0.8,,,ORIX Buffaloes,PL
Nishino Masahiro,34,5,300.0,1.8,7.7,0.8,,-0.1,1.1,-1.1,,,ORIX Buffaloes,PL
Nishino Masahiro,34,DH,9.0,,,,,,,-0.1,,,ORIX Buffaloes,PL
Hagio Masaya,24,7,94.0,-0.8,-11.0,-0.9,0.1,,0.1,-0.9,,,Yomiuri Giants,CL
Hagio Masaya,24,8,109.0,0.3,3.5,0.8,-0.4,,0.0,0.4,,,Yomiuri Giants,CL
Hagio Masaya,24,9,116.2,2.1,23.2,1.8,0.3,,0.0,-0.5,,,Yomiuri Giants,CL
Matsubara Seiya,30,7,17.0,1.7,128.7,1.7,0.0,,0.0,-0.2,,,Yomiuri Giants,CL
Matsubara Seiya,30,9,17.1,0.6,44.6,0.7,-0.1,,0.0,-0.1,,,Yomiuri Giants,CL
Mizuno Tatsuki,24,6,878.2,2.1,3.1,4.1,,1.5,-3.5,7.2,,,Nipponham Fighters,PL
Imamiya Kenta,33,6,1071.2,11.7,14.1,9.4,,-0.1,2.4,8.7,,,SoftBank Hawks,PL
Oka Hiromi,33,7,152.0,-5.3,-44.9,-6.3,0.8,,0.1,-1.4,,,Lotte Marines,PL
Oka Hiromi,33,8,325.1,-5.2,-20.6,-4.6,-0.7,,0.0,1.1,,,Lotte Marines,PL
Oka Hiromi,33,9,324.1,-2.5,-9.9,-3.4,0.8,,0.1,-1.3,,,Lotte Marines,PL
Takeda Aito,28,7,63.2,1.7,34.3,1.5,0.1,,0.1,-0.6,,,Lotte Marines,PL
Takeda Aito,28,8,41.0,-3.1,-97.3,-2.8,-0.4,,0.0,0.1,,,Lotte Marines,PL
Takeda Aito,28,9,80.2,2.9,46.2,2.3,0.5,,0.0,-0.3,,,Lotte Marines,PL
Takeda Aito,28,DH,4.0,,,,,,,0.0,,,Lotte Marines,PL
Nakamura Akira,35,3,237.2,0.8,4.3,1.5,,0.2,-0.9,-2.7,,,SoftBank Hawks,PL
Nakamura Akira,35,7,15.0,-0.6,-51.5,-0.6,0.0,,0.0,-0.1,,,SoftBank Hawks,PL
Nakamura Akira,35,9,13.0,-2.1,-207.9,-1.8,-0.3,,0.0,-0.1,,,SoftBank Hawks,PL
Nakamura Akira,35,DH,52.0,,,,,,,-0.6,,,SoftBank Hawks,PL
Iwata Yukihiro,27,7,23.0,1.2,67.1,1.3,-0.1,,0.0,-0.2,,,Yakult Swallows,CL
Iwata Yukihiro,27,8,310.2,-1.5,-6.2,0.0,-1.6,,0.0,1.0,,,Yakult Swallows,CL
Iwata Yukihiro,27,9,10.0,-0.2,-25.7,-0.3,0.1,,0.0,0.0,,,Yakult Swallows,CL
Uemoto Takashi,34,4,18.0,-0.3,-21.4,0.2,,0.1,-0.6,0.0,,,Hiroshima Carp,CL
Uemoto Takashi,34,5,34.0,1.1,41.6,0.8,,0.0,0.3,-0.1,,,Hiroshima Carp,CL
Uemoto Takashi,34,7,180.0,7.8,55.8,6.9,0.7,,0.2,-1.7,,,Hiroshima Carp,CL
Uemoto Takashi,34,8,17.1,0.8,59.5,0.8,0.0,,0.0,0.1,,,Hiroshima Carp,CL
Uemoto Takashi,34,9,17.2,0.1,7.3,-0.1,0.1,,0.0,-0.1,,,Hiroshima Carp,CL
Katoh Gosuke,30,3,47.0,0.0,0.0,-0.4,,0.2,0.1,-0.5,,,Nipponham Fighters,PL
Katoh Gosuke,30,4,17.0,-0.8,-60.6,-0.8,,-0.2,0.1,0.0,,,Nipponham Fighters,PL
Katoh Gosuke,30,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Katoh Gosuke,30,DH,35.0,,,,,,,-0.4,,,Nipponham Fighters,PL
Genda Sosuke,32,6,1237.0,1.9,2.0,-1.3,,-0.3,3.6,10.1,,,Seibu Lions,PL
Tanaka Kosuke,35,3,110.1,1.0,11.7,0.6,,0.0,0.3,-1.2,,,Hiroshima Carp,CL
Tanaka Kosuke,35,5,89.1,2.3,33.1,2.0,,0.0,0.2,-0.3,,,Hiroshima Carp,CL
Tatsumi Konosuke,24,DH,8.0,,,,,,,-0.1,,,Rakuten Eagles,PL
Shimauchi Hiroaki,35,7,76.0,1.1,18.6,1.2,-0.2,,0.1,-0.7,,,Rakuten Eagles,PL
Shimauchi Hiroaki,35,DH,240.2,,,,,,,-2.9,,,Rakuten Eagles,PL
Yoshikawa Naoki,30,4,1257.2,15.9,16.3,11.9,,-0.6,4.6,3.4,,,Yomiuri Giants,CL
Shibata Tatsuhiro,31,4,13.2,-1.3,-122.1,0.3,,-0.3,-1.4,0.0,,,DeNA BayStars,CL
Shibata Tatsuhiro,31,5,140.1,-1.6,-14.7,-1.1,,0.1,-0.6,-0.5,,,DeNA BayStars,CL
Shibata Tatsuhiro,31,6,2.0,0.5,321.8,0.4,,0.1,0.0,0.0,,,DeNA BayStars,CL
Tamiya Yua,25,2,757.2,1.0,1.7,,2.1,,-1.1,10.8,-9.5,-0.8,Nipponham Fighters,PL
Tamiya Yua,25,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Tamiya Yua,25,DH,36.0,,,,,,,-0.4,,,Nipponham Fighters,PL
Takamatsu Wataru,25,3,6.1,0.4,81.7,0.4,,0.0,0.0,-0.1,,,Seibu Lions,PL
Takamatsu Wataru,25,4,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,Seibu Lions,PL
Takamatsu Wataru,25,7,9.0,1.1,157.3,1.1,0.0,,0.0,-0.1,,,Seibu Lions,PL
Takamatsu Wataru,25,9,1.0,-0.3,-386.1,-0.1,-0.3,,0.0,0.0,,,Seibu Lions,PL
Takamatsu Wataru,25,DH,8.0,,,,,,,-0.1,,,Seibu Lions,PL
Hosokawa Ryohei,23,3,15.0,-0.3,-25.7,-0.3,,0.0,0.0,-0.2,,,Nipponham Fighters,PL
Hosokawa Ryohei,23,4,58.0,-1.7,-37.7,-1.3,,0.0,-0.4,0.2,,,Nipponham Fighters,PL
Hosokawa Ryohei,23,5,16.1,-0.2,-15.8,-0.3,,0.0,0.2,-0.1,,,Nipponham Fighters,PL
Hosokawa Ryohei,23,6,7.0,0.0,0.0,0.1,,-0.1,0.0,0.1,,,Nipponham Fighters,PL
Hosokawa Ryohei,23,7,87.2,4.5,66.0,3.8,0.6,,0.1,-0.8,,,Nipponham Fighters,PL
Hosokawa Ryohei,23,9,10.1,0.5,62.5,0.5,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Ogoh Yuya,28,9,1276.2,-2.7,-2.7,-5.0,2.5,,-0.2,-5.0,,,Rakuten Eagles,PL
Shigenobu Shinnosuke,32,7,46.0,1.2,33.6,1.6,-0.4,,0.0,-0.4,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,32,8,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Shigenobu Shinnosuke,32,9,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Gunji Yuya,27,2,38.0,-1.0,-33.9,,-1.1,,0.1,0.5,0.4,-0.4,Nipponham Fighters,PL
Gunji Yuya,27,3,69.0,0.8,14.9,0.4,,0.2,0.2,-0.8,,,Nipponham Fighters,PL
Gunji Yuya,27,4,5.0,-0.5,-128.7,-0.5,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Gunji Yuya,27,5,790.1,-10.9,-17.8,-7.6,,-0.4,-2.9,-3.0,,,Nipponham Fighters,PL
Gunji Yuya,27,7,58.1,-2.1,-46.4,-2.1,-0.1,,0.0,-0.6,,,Nipponham Fighters,PL
Gunji Yuya,27,DH,8.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Watanabe Haruto,25,7,13.0,-1.1,-108.9,-1.1,0.0,,0.0,-0.1,,,ORIX Buffaloes,PL
Watanabe Haruto,25,8,172.2,2.5,18.6,2.3,0.1,,0.0,0.6,,,ORIX Buffaloes,PL
Watanabe Haruto,25,9,54.0,2.3,54.8,2.3,0.0,,0.0,-0.2,,,ORIX Buffaloes,PL
Cordero Franchy,30,7,124.0,-0.2,-2.1,-0.2,-0.1,,0.1,-1.2,,,Seibu Lions,PL
Cordero Franchy,30,DH,25.0,,,,,,,-0.3,,,Seibu Lions,PL
Kinami Seiya,31,6,963.0,-8.8,-11.8,-8.0,,-0.7,-0.2,7.8,,,Hanshin Tigers,CL
Tomosugi Atsuki,24,6,949.0,11.2,15.2,15.2,,-2.0,-2.0,7.7,,,Lotte Marines,PL
Tonosaki Shuta,32,4,1066.1,5.4,6.5,0.7,,0.4,4.4,2.9,,,Seibu Lions,PL
Tonosaki Shuta,32,DH,18.0,,,,,,,-0.2,,,Seibu Lions,PL
Nishikawa Haruki,33,7,101.2,3.6,45.6,3.2,0.4,,0.1,-1.0,,,Yakult Swallows,CL
Nishikawa Haruki,33,8,446.1,-14.3,-41.2,-12.3,-2.1,,0.0,1.5,,,Yakult Swallows,CL
Nishikawa Haruki,33,9,136.1,1.3,12.3,0.0,1.3,,0.0,-0.5,,,Yakult Swallows,CL
Akiyama Shogo,37,7,127.1,2.5,25.3,1.4,0.9,,0.1,-1.2,,,Hiroshima Carp,CL
Akiyama Shogo,37,8,1040.1,5.0,6.2,4.3,0.6,,0.1,3.5,,,Hiroshima Carp,CL
Nishikawa Manaya,26,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Seibu Lions,PL
Nishikawa Manaya,26,8,760.2,9.3,15.7,5.0,4.2,,0.1,2.5,,,Seibu Lions,PL
Hasegawa Shinya,23,7,31.0,-0.1,-4.2,-0.9,0.8,,0.0,-0.3,,,Seibu Lions,PL
Hasegawa Shinya,23,8,175.0,5.7,41.9,5.1,0.6,,0.0,0.6,,,Seibu Lions,PL
Hasegawa Shinya,23,9,306.1,0.2,0.8,3.3,-3.2,,0.2,-1.2,,,Seibu Lions,PL
Okoye Louis,27,7,62.2,1.2,24.6,-0.3,1.4,,0.0,-0.6,,,Yomiuri Giants,CL
Okoye Louis,27,8,244.0,5.5,29.0,4.8,0.7,,0.0,0.8,,,Yomiuri Giants,CL
Okoye Louis,27,9,13.1,-2.3,-222.6,-2.1,-0.2,,0.0,-0.1,,,Yomiuri Giants,CL
Okabayashi Yuki,23,8,733.0,-1.6,-2.8,-5.8,4.1,,0.1,2.4,,,Chunichi Dragons,CL
Okabayashi Yuki,23,9,221.0,-7.8,-45.4,-5.4,-2.5,,0.1,-0.9,,,Chunichi Dragons,CL
Ohshiro Takumi,32,2,331.0,0.6,2.3,,0.9,,-0.3,4.7,-1.3,0.4,Yomiuri Giants,CL
Ohshiro Takumi,32,3,262.1,-0.3,-1.5,-0.1,,-0.2,0.0,-2.9,,,Yomiuri Giants,CL
Ohshiro Takumi,32,DH,43.1,,,,,,,-0.5,,,Yomiuri Giants,CL
Kadowaki Makoto,24,4,3.0,-0.3,-128.7,-0.3,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Kadowaki Makoto,24,5,61.0,3.1,65.4,3.5,,-0.1,-0.4,-0.2,,,Yomiuri Giants,CL
Kadowaki Makoto,24,6,863.1,6.0,8.9,9.0,,-0.3,-2.7,7.0,,,Yomiuri Giants,CL
Mori Tomoya,29,2,408.0,-1.6,-5.0,,-1.9,,0.3,5.8,8.8,0.1,ORIX Buffaloes,PL
Mori Tomoya,29,9,105.0,-1.3,-15.9,-1.0,-0.4,,0.0,-0.4,,,ORIX Buffaloes,PL
Mori Tomoya,29,DH,433.1,,,,,,,-5.2,,,ORIX Buffaloes,PL
Noguchi Tomoya,25,4,9.0,-1.3,-185.9,-0.4,,-0.3,-0.7,0.0,,,ORIX Buffaloes,PL
Noguchi Tomoya,25,6,14.1,-0.2,-18.0,-0.3,,0.0,0.1,0.1,,,ORIX Buffaloes,PL
Noguchi Tomoya,25,8,19.2,-0.3,-19.6,-0.1,-0.2,,0.0,0.1,,,ORIX Buffaloes,PL
Noguchi Tomoya,25,9,31.1,-0.4,-16.4,0.1,-0.6,,0.0,-0.1,,,ORIX Buffaloes,PL
Noguchi Tomoya,25,DH,2.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Ugusa Koki,28,7,93.2,0.0,0.0,-0.4,0.3,,0.1,-0.9,,,Hiroshima Carp,CL
Ugusa Koki,28,DH,14.0,,,,,,,-0.2,,,Hiroshima Carp,CL
Narama Taiki,25,4,173.0,1.4,10.4,1.3,,0.1,-0.1,0.5,,,Nipponham Fighters,PL
Narama Taiki,25,5,119.1,0.5,5.4,0.1,,-0.2,0.6,-0.5,,,Nipponham Fighters,PL
Narama Taiki,25,6,132.0,1.0,9.8,1.6,,-0.6,0.0,1.1,,,Nipponham Fighters,PL
Nomura Isami,28,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,SoftBank Hawks,PL
Nomura Isami,28,4,94.0,-0.8,-11.0,-1.3,,0.1,0.3,0.3,,,SoftBank Hawks,PL
Nomura Isami,28,5,15.0,-0.5,-42.9,0.1,,0.0,-0.6,-0.1,,,SoftBank Hawks,PL
Nomura Isami,28,6,31.0,-0.6,-24.9,-0.8,,0.0,0.2,0.3,,,SoftBank Hawks,PL
Nomura Isami,28,DH,2.0,,,,,,,0.0,,,SoftBank Hawks,PL
Kawamura Yuto,25,7,20.2,0.6,37.3,0.6,0.0,,0.0,-0.2,,,SoftBank Hawks,PL
Kawamura Yuto,25,8,110.2,1.8,20.9,1.9,-0.2,,0.0,0.4,,,SoftBank Hawks,PL
Kawamura Yuto,25,9,219.2,1.9,11.1,2.8,-1.0,,0.1,-0.9,,,SoftBank Hawks,PL
Kawamura Yuto,25,DH,4.0,,,,,,,0.0,,,SoftBank Hawks,PL
Kuwahara Masayuki,31,7,16.0,1.1,88.5,1.1,0.0,,0.0,-0.2,,,DeNA BayStars,CL
Kuwahara Masayuki,31,8,657.2,2.0,3.9,3.3,-1.4,,0.1,2.2,,,DeNA BayStars,CL
Chono Hisayoshi,40,7,107.0,4.0,48.1,3.4,0.5,,0.1,-1.0,,,Yomiuri Giants,CL
Chono Hisayoshi,40,9,7.0,-1.0,-183.9,-0.6,-0.4,,0.0,0.0,,,Yomiuri Giants,CL
Chono Hisayoshi,40,DH,8.0,,,,,,,-0.1,,,Yomiuri Giants,CL
Akahane Yoshihiro,25,3,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,Yakult Swallows,CL
Akahane Yoshihiro,25,4,40.2,-1.8,-56.9,-2.0,,0.0,0.2,0.1,,,Yakult Swallows,CL
Akahane Yoshihiro,25,5,4.0,-0.3,-96.5,-0.3,,0.0,0.0,0.0,,,Yakult Swallows,CL
Akahane Yoshihiro,25,7,24.0,1.1,59.0,1.0,0.1,,0.0,-0.2,,,Yakult Swallows,CL
Akahane Yoshihiro,25,8,40.1,-1.0,-31.9,-1.0,0.0,,0.0,0.1,,,Yakult Swallows,CL
Akahane Yoshihiro,25,9,32.1,-1.4,-55.8,-0.6,-0.8,,0.0,-0.1,,,Yakult Swallows,CL
Reyes Franmil,29,3,21.0,0.0,0.0,-0.1,,0.0,0.0,-0.2,,,Nipponham Fighters,PL
Reyes Franmil,29,DH,758.0,,,,,,,-9.1,,,Nipponham Fighters,PL
Maru Yoshihiro,36,7,293.2,3.9,17.1,4.9,-1.2,,0.3,-2.8,,,Yomiuri Giants,CL
Maru Yoshihiro,36,8,274.2,-2.5,-11.7,-2.2,-0.3,,0.0,0.9,,,Yomiuri Giants,CL
Maru Yoshihiro,36,9,587.1,-0.4,-0.9,-0.3,-0.4,,0.2,-2.3,,,Yomiuri Giants,CL
Umino Takashi,27,2,333.2,-0.5,-1.9,,0.2,,-0.7,4.8,-3.9,0.2,SoftBank Hawks,PL
Masuda Shu,26,3,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yakult Swallows,CL
Masuda Shu,26,7,6.0,0.0,0.0,0.0,0.0,,0.0,-0.1,,,Yakult Swallows,CL
Masuda Shu,26,8,16.0,-2.2,-177.0,-1.6,-0.6,,0.0,0.1,,,Yakult Swallows,CL
Masuda Shu,26,9,138.2,3.3,30.6,3.2,0.0,,0.1,-0.5,,,Yakult Swallows,CL
Kamikawabata Daigo,28,4,494.1,5.4,14.1,3.1,,1.3,0.9,1.3,,,Nipponham Fighters,PL
Kamikawabata Daigo,28,6,257.1,-3.5,-17.5,-3.0,,-0.6,0.0,2.1,,,Nipponham Fighters,PL
Tobashira Yasutaka,35,2,176.0,-1.3,-9.5,,-0.9,,-0.4,2.5,0.0,0.1,DeNA BayStars,CL
Tobashira Yasutaka,35,3,2.0,0.2,128.7,0.2,,0.0,0.0,0.0,,,DeNA BayStars,CL
Maruyama Kazuya,25,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Yakult Swallows,CL
Maruyama Kazuya,25,8,129.2,3.2,31.8,2.6,0.6,,0.0,0.4,,,Yakult Swallows,CL
Maruyama Kazuya,25,9,480.1,-2.1,-5.6,-1.6,0.1,,-0.6,-1.9,,,Yakult Swallows,CL
Tanaka Mikiya,24,4,751.1,6.7,11.5,3.1,,2.2,1.4,2.0,,,Chunichi Dragons,CL
Tanaka Mikiya,24,6,2.0,0.2,128.7,0.2,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Kita Ryoto,22,7,23.0,0.7,39.2,0.5,0.2,,0.0,-0.2,,,ORIX Buffaloes,PL
Kita Ryoto,22,8,43.0,1.0,29.9,0.6,0.3,,0.0,0.1,,,ORIX Buffaloes,PL
Kita Ryoto,22,9,347.2,6.7,24.8,6.1,0.5,,0.2,-1.4,,,ORIX Buffaloes,PL
Kita Ryoto,22,DH,1.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Kai Takuya,32,2,924.2,-1.4,-1.9,,-1.1,,-0.3,13.2,2.3,1.3,SoftBank Hawks,PL
Kiyomiya Kotaro,26,3,351.1,0.1,0.4,1.5,,-0.4,-1.1,-3.9,,,Nipponham Fighters,PL
Kiyomiya Kotaro,26,5,256.0,-1.0,-5.0,-0.9,,0.4,-0.5,-1.0,,,Nipponham Fighters,PL
Kiyomiya Kotaro,26,7,62.0,-3.4,-70.6,-3.1,-0.3,,0.0,-0.6,,,Nipponham Fighters,PL
Kiyomiya Kotaro,26,DH,10.0,,,,,,,-0.1,,,Nipponham Fighters,PL
Kitamura Takumi,29,4,69.0,0.0,0.0,0.4,,-0.1,-0.4,0.2,,,Yakult Swallows,CL
Kitamura Takumi,29,5,22.0,-0.1,-5.9,0.4,,0.0,-0.5,-0.1,,,Yakult Swallows,CL
Fukunaga Hiroki,28,3,107.2,1.4,16.7,0.8,,0.2,0.4,-1.2,,,Chunichi Dragons,CL
Fukunaga Hiroki,28,5,633.2,4.6,9.3,2.7,,0.0,1.9,-2.4,,,Chunichi Dragons,CL
Fukunaga Hiroki,28,7,28.0,-3.5,-160.9,-2.7,-0.9,,0.0,-0.3,,,Chunichi Dragons,CL
Fukunaga Hiroki,28,DH,6.0,,,,,,,-0.1,,,Chunichi Dragons,CL
Sugisawa Ryu,25,7,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Sugisawa Ryu,25,8,76.0,2.3,38.9,2.0,0.2,,0.0,0.3,,,ORIX Buffaloes,PL
Sugisawa Ryu,25,9,7.0,0.5,91.9,0.5,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Kawase Hikaru,27,3,53.0,0.4,9.7,0.3,,0.0,0.1,-0.6,,,SoftBank Hawks,PL
Kawase Hikaru,27,4,114.1,-1.7,-19.1,-0.7,,-0.6,-0.3,0.3,,,SoftBank Hawks,PL
Kawase Hikaru,27,5,26.0,2.8,138.6,2.0,,0.3,0.5,-0.1,,,SoftBank Hawks,PL
Kawase Hikaru,27,6,166.2,3.5,27.0,2.4,,0.2,0.9,1.4,,,SoftBank Hawks,PL
Ishii Kazunari,31,4,466.1,4.0,11.0,0.9,,0.8,2.3,1.3,,,Nipponham Fighters,PL
Ishii Kazunari,31,5,19.0,0.0,0.0,0.8,,-0.2,-0.5,-0.1,,,Nipponham Fighters,PL
