#,Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,,Team,League
,Ugusa Koki,25,DH,1.0,,,,,,,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nomura Isami,25,4,3.0,0.6,257.4,0.5,,0.0,0.1,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Isami,25,5,19.0,0.1,6.8,0.1,,0.0,0.1,-0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Isami,25,6,17.0,0.7,53.0,0.6,,-0.1,0.3,0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Isami,25,7,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nomura Isami,25,8,2.0,0.3,193.0,0.3,0.0,,0.0,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Akahane Yoshihiro,22,3,30.0,-0.9,-38.6,0.2,,0.0,-1.1,-0.3,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,4,143.1,-3.4,-30.5,-4.2,,0.8,0.1,0.4,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,5,259.1,0.3,1.5,0.3,,-0.2,0.1,-1.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,6,11.0,0.6,70.2,0.4,,0.0,0.2,0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,7,21.0,-0.2,-12.3,-0.2,0.0,,0.0,-0.2,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,8,41.0,-0.3,-9.4,0.0,-0.3,,0.0,0.1,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Akahane Yoshihiro,22,9,9.0,1.1,157.3,1.1,0.0,,0.0,0.0,,,🐧,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
,Ikeda Raito,22,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ikeda Raito,22,4,343.1,-0.7,-2.6,3.1,,1.0,-4.7,0.9,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ikeda Raito,22,5,222.1,0.3,1.7,0.3,,-0.1,0.1,-0.8,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Ikeda Raito,22,DH,9.0,,,,,,,-0.1,,,⚓,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,EL
,Takayama Shun,29,7,84.0,-7.0,-107.2,-5.0,-1.2,,-0.8,-0.8,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,29,8,33.0,1.1,42.9,1.3,-0.3,,0.0,0.1,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,29,9,46.0,0.2,5.6,0.3,-0.1,,0.0,-0.2,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Takayama Shun,29,DH,81.0,,,,,,,-1.0,,,🐯,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,WL
,Nakamura Shosei,23,2,176.2,0.3,2.2,,0.0,,0.4,2.5,1.8,-0.1,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,23,7,90.0,2.2,31.5,0.9,1.1,,0.1,-0.9,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,23,8,17.0,0.9,68.1,0.9,0.0,,0.0,0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Nakamura Shosei,23,9,44.2,-0.5,-14.4,-1.0,0.5,,0.0,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Galvis Freddy,32,5,135.0,2.3,21.9,4.5,,-0.1,-2.2,-0.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Galvis Freddy,32,6,48.0,-1.1,-29.5,-1.2,,0.5,-0.4,0.4,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Galvis Freddy,32,DH,209.1,,,,,,,-2.5,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Yano Masaya,23,4,215.0,0.4,2.4,-0.1,,0.6,0.0,0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yano Masaya,23,5,26.0,1.6,79.2,1.1,,0.0,0.5,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yano Masaya,23,6,78.2,1.5,24.5,1.3,,0.2,-0.1,0.6,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Yano Masaya,23,9,3.0,0.3,128.7,0.3,0.0,,0.0,0.0,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Kawase Hikaru,24,4,25.2,0.8,40.1,0.7,,-0.2,0.3,0.1,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawase Hikaru,24,5,2.0,-0.4,-257.4,0.2,,0.0,-0.7,0.0,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Kawase Hikaru,24,6,115.0,3.2,35.8,2.0,,0.1,1.1,0.9,,,🪶,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,WL
,Nishino Masahiro,31,4,49.0,-1.4,-36.8,-1.7,,0.0,0.3,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Nishino Masahiro,31,5,156.1,0.6,4.9,-1.4,,0.3,1.8,-0.6,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ohshita Seiichiro,24,3,129.0,-0.4,-4.0,-0.1,,-0.1,-0.2,-1.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ohshita Seiichiro,24,5,295.0,-3.0,-13.1,-3.3,,-0.1,0.3,-1.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Ohshita Seiichiro,24,DH,28.0,,,,,,,-0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Kamamoto Go,28,7,364.2,9.2,32.5,6.8,2.0,,0.4,-3.5,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kamamoto Go,28,8,93.2,1.0,13.7,1.2,0.5,,-0.8,0.3,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kamamoto Go,28,9,21.0,0.4,24.5,0.4,0.0,,0.0,-0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kamamoto Go,28,DH,32.0,,,,,,,-0.4,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Kajiwara Kouki,22,7,204.0,-1.9,-12.0,-0.8,-1.2,,0.2,-1.9,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kajiwara Kouki,22,8,109.2,-2.0,-23.5,-0.9,-1.2,,0.1,0.4,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kajiwara Kouki,22,9,189.2,4.2,28.5,1.9,2.2,,0.0,-0.8,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Kajiwara Kouki,22,DH,11.0,,,,,,,-0.1,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Shigenobu Shinnosuke,29,7,35.0,-2.8,-103.0,-2.6,-0.2,,0.0,-0.3,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,29,8,123.1,0.7,7.3,0.8,-0.1,,0.1,0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,29,9,27.0,-1.5,-71.5,-1.3,-0.2,,0.0,-0.1,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Shigenobu Shinnosuke,29,DH,2.0,,,,,,,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Miyoshi Hironori,24,7,78.0,-0.2,-3.3,0.5,-0.8,,0.1,-0.7,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Miyoshi Hironori,24,8,296.2,-4.9,-21.3,-2.6,-1.7,,-0.6,1.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Miyoshi Hironori,24,9,125.0,-0.5,-5.1,-1.5,1.0,,0.0,-0.5,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Miyoshi Hironori,24,DH,1.0,,,,,,,0.0,,,🐉,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
,Valera Breyvic,30,3,20.0,-0.3,-19.3,-0.3,,0.0,0.0,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Valera Breyvic,30,4,50.0,-0.3,-7.7,1.0,,-0.5,-0.8,0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Valera Breyvic,30,5,9.0,0.2,28.6,0.1,,0.0,0.1,0.0,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Valera Breyvic,30,DH,33.0,,,,,,,-0.4,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sonobe Keita,22,4,114.0,-0.3,-3.4,-0.9,,0.0,0.7,0.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sonobe Keita,22,5,45.0,-1.0,-28.6,0.0,,-0.2,-0.8,-0.2,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sonobe Keita,22,6,277.1,-5.7,-26.5,-5.8,,-0.6,0.8,2.3,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Sonobe Keita,22,DH,9.0,,,,,,,-0.1,,,🐃,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,WL
,Takizawa Natsuo,18,4,82.0,2.1,33.0,1.0,,0.9,0.2,0.2,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takizawa Natsuo,18,5,16.0,-0.3,-24.1,-0.4,,0.0,0.1,-0.1,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Takizawa Natsuo,18,6,179.1,-0.6,-4.3,1.1,,-1.4,-0.3,1.5,,,🦁,<a href=https://npb.jp/bis/eng/teams/index_l.html>Seibu</a>,EL
,Yoshimochi Ryota,28,4,39.0,1.3,42.9,1.1,,-0.2,0.3,0.1,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yoshimochi Ryota,28,5,48.0,-0.6,-16.1,0.0,,0.0,-0.7,-0.2,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yoshimochi Ryota,28,6,114.0,-0.5,-5.6,-0.6,,-0.6,0.7,0.9,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yoshimochi Ryota,28,8,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Yoshimochi Ryota,28,DH,2.0,,,,,,,0.0,,,🦅 ,<a href=https://npb.jp/bis/eng/teams/index_e.html>Rakuten</a>,EL
,Masuda Riku,22,3,127.0,-0.2,-2.0,1.2,,0.1,-1.5,-1.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Riku,22,4,242.2,-2.9,-15.4,-3.6,,-0.2,0.9,0.7,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Riku,22,5,2.2,-0.5,-238.3,-0.5,,0.0,0.0,0.0,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Masuda Riku,22,DH,30.0,,,,,,,-0.4,,,🐰,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
,Ohmori Minoru,25,7,11.0,1.2,140.4,1.0,0.2,,0.0,-0.1,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Ohmori Minoru,25,8,104.2,3.4,41.8,3.8,-0.5,,0.1,0.3,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Ohmori Minoru,25,9,40.0,1.3,41.8,1.5,-0.2,,0.0,-0.2,,,🎏,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,WL
,Miyamoto Shumei,25,7,146.2,4.2,36.8,3.9,0.1,,0.1,-1.4,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Miyamoto Shumei,25,8,177.0,3.5,25.4,3.6,-0.1,,0.1,0.6,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
,Miyamoto Shumei,25,9,43.0,-0.5,-15.0,-0.7,0.2,,0.0,-0.2,,,⭐,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
