Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
Shibata Tatsuhiro,2,7,5,3,3,1,0,0,4,2,0,0,0,0,0,2,0,0,0,0.600,0.714,0.800,1.514,352,0.200,0.600,28.6%,0.0%,28.6%,1.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Soto Neftali,3,9,9,1,1,0,0,1,4,1,0,0,0,0,3,0,0,0,1,0.111,0.111,0.444,0.555,58,0.333,0.000,44.4%,33.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Takajoh Shuto,39,92,78,4,16,1,0,1,20,4,0,0,3,0,15,7,0,4,2,0.205,0.303,0.256,0.559,66,0.051,0.242,25.0%,16.3%,7.6%,0.47,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tanabe Hayato,80,290,256,29,66,16,1,2,90,38,1,0,10,3,73,18,0,3,4,0.258,0.311,0.352,0.663,96,0.094,0.348,32.1%,25.2%,6.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tanaka Shunta,57,172,136,13,33,4,0,0,37,13,7,1,7,1,28,27,0,1,3,0.243,0.370,0.272,0.642,92,0.029,0.303,32.0%,16.3%,15.7%,0.96,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Tobashira Yasutaka,1,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,341,0.500,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Yamamoto Yuudai,38,120,103,11,21,3,0,1,27,7,1,0,2,1,9,13,0,1,3,0.204,0.297,0.262,0.559,66,0.058,0.213,19.2%,7.5%,10.8%,1.44,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Yamashita Kouki,53,168,156,20,48,10,1,4,72,21,0,6,2,1,21,7,0,2,1,0.308,0.343,0.462,0.805,138,0.154,0.333,19.0%,12.5%,4.2%,0.33,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,EL
Akihiro Yuto,109,393,356,53,98,20,2,9,149,38,0,0,0,3,61,29,0,5,14,0.275,0.336,0.419,0.755,117,0.144,0.308,25.2%,15.5%,7.4%,0.48,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hagiwara Tetsu,40,111,102,7,21,3,0,0,24,5,0,0,0,1,26,8,0,0,0,0.206,0.261,0.235,0.496,44,0.029,0.273,30.6%,23.4%,7.2%,0.31,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hirama Hayato,72,212,172,34,36,5,0,3,50,9,3,1,9,0,25,28,0,3,6,0.209,0.330,0.291,0.621,80,0.082,0.229,26.4%,11.8%,13.2%,1.12,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hirooka Taishi,82,302,255,42,58,11,1,8,95,38,3,1,3,3,76,38,1,3,5,0.227,0.331,0.373,0.704,103,0.146,0.287,40.4%,25.2%,12.6%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Hoshina Koichi,8,22,20,2,4,0,0,0,4,1,0,0,0,0,6,2,0,0,0,0.200,0.273,0.200,0.473,38,0.000,0.286,36.4%,27.3%,9.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Ishikawa Shingo,78,279,240,29,68,9,0,6,95,35,1,0,2,2,56,33,1,2,6,0.283,0.372,0.396,0.768,122,0.113,0.344,34.1%,20.1%,11.8%,0.59,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Itoh Kaito,15,33,31,3,8,2,0,0,10,3,0,0,1,0,3,1,0,0,2,0.258,0.281,0.323,0.604,74,0.065,0.286,12.1%,9.1%,3.0%,0.33,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kameda Keita,8,12,12,1,2,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.222,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katoh Ren,7,18,16,1,2,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0.125,0.222,0.125,0.347,2,0.000,0.182,38.9%,27.8%,11.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katsuki Kazuya,95,326,286,30,64,15,1,3,90,35,0,0,3,4,43,31,0,2,8,0.224,0.300,0.315,0.615,77,0.091,0.250,23.6%,13.2%,9.5%,0.72,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Katsumata Shoki,12,39,34,1,3,0,0,1,6,1,0,0,1,0,10,2,0,2,1,0.088,0.184,0.176,0.360,5,0.088,0.087,33.3%,25.6%,5.1%,0.20,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kikuta Hirokazu,86,329,303,31,76,19,1,4,109,35,0,0,4,2,47,17,0,3,7,0.251,0.295,0.360,0.655,88,0.109,0.283,20.7%,14.3%,5.2%,0.36,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kishida Yukinori,55,181,154,22,47,6,1,1,58,12,0,1,3,0,17,23,0,1,7,0.305,0.399,0.377,0.776,125,0.072,0.338,22.7%,9.4%,12.7%,1.35,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kita Ryusuke,52,134,117,16,31,7,0,2,44,19,0,1,6,0,27,11,0,0,4,0.265,0.328,0.376,0.704,103,0.111,0.330,29.9%,20.1%,8.2%,0.41,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kitamura Takumi,66,237,209,24,55,12,0,8,91,31,1,1,2,0,34,24,0,2,4,0.263,0.345,0.435,0.780,124,0.172,0.281,27.8%,14.3%,10.1%,0.71,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Kuroda Hibiki,3,6,6,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0.167,0.167,0.167,0.334,-3,0.000,0.333,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Maeda Kenki,7,9,9,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.111,0.111,0.111,0.222,-36,0.000,0.125,11.1%,11.1%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Masuda Daiki,2,7,6,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0.000,0.143,0.000,0.143,-55,0.000,0.000,71.4%,57.1%,14.3%,0.25,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Masuda Riku,49,204,177,26,46,5,2,8,79,20,0,2,2,0,30,20,0,5,3,0.260,0.351,0.446,0.797,129,0.186,0.273,28.4%,14.7%,9.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Matsubara Seiya,60,236,200,21,54,9,1,2,71,25,6,4,6,2,33,28,0,0,6,0.270,0.357,0.355,0.712,106,0.085,0.311,26.7%,14.0%,11.9%,0.85,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakajima Hiroyuki,15,39,36,2,9,1,0,0,10,2,0,0,0,1,9,2,0,0,0,0.250,0.282,0.278,0.560,62,0.028,0.321,28.2%,23.1%,5.1%,0.22,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakata Sho,13,47,40,8,11,1,0,6,30,11,0,0,0,1,9,4,0,2,0,0.275,0.362,0.750,1.112,215,0.475,0.192,40.4%,19.1%,8.5%,0.44,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Nakayama Raito,52,203,172,24,47,11,3,1,67,21,0,1,5,4,25,21,0,1,5,0.273,0.348,0.390,0.738,113,0.117,0.307,23.2%,12.3%,10.3%,0.84,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Ohshiro Takumi,6,17,14,1,3,0,0,0,3,2,0,0,0,1,3,2,0,0,1,0.214,0.294,0.214,0.508,49,0.000,0.250,29.4%,17.6%,11.8%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Ohtsu Ryoya,6,8,8,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0.125,0.125,0.125,0.250,-27,0.000,0.167,25.0%,25.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Okada Yuki,83,291,248,33,56,15,3,7,98,29,1,0,9,5,72,20,0,9,4,0.226,0.301,0.395,0.696,100,0.169,0.282,34.0%,24.7%,6.9%,0.28,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Okamoto Hiroto,8,20,18,2,2,0,0,0,2,0,0,0,1,0,5,1,0,0,1,0.111,0.158,0.111,0.269,-21,0.000,0.154,30.0%,25.0%,5.0%,0.20,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Sakamoto Hayato,5,13,12,3,4,2,0,0,6,1,0,0,0,0,2,1,0,0,0,0.333,0.385,0.500,0.885,153,0.167,0.400,23.1%,15.4%,7.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Sakamoto Hayato,5,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,40.0%,40.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Sasahara Misaki,3,6,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.200,0.200,0.200,0.400,16,0.000,0.250,16.7%,16.7%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Shigenobu Shinnosuke,40,87,81,17,24,1,0,0,25,8,9,0,1,0,14,4,0,1,4,0.296,0.337,0.309,0.646,87,0.013,0.358,20.7%,16.1%,4.6%,0.29,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Suzuki Yamato,39,39,35,12,5,0,0,0,5,4,2,0,2,0,4,2,0,0,2,0.143,0.189,0.143,0.332,-3,0.000,0.161,15.4%,10.3%,5.1%,0.50,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Urena Estamy,82,285,251,32,68,13,1,12,119,57,0,0,0,1,45,32,1,1,4,0.271,0.354,0.474,0.828,137,0.203,0.287,31.2%,15.8%,11.2%,0.71,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Wakabayashi Akihiro,5,20,19,2,7,3,0,0,10,2,1,1,0,0,5,1,0,0,0,0.368,0.400,0.526,0.926,165,0.158,0.500,30.0%,25.0%,5.0%,0.20,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Walker Adam,7,31,30,5,8,3,0,2,17,5,0,0,0,0,6,0,0,1,0,0.267,0.290,0.567,0.857,143,0.300,0.273,25.8%,19.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Wheeler Zelous,66,195,169,20,47,4,0,10,81,24,1,0,0,1,30,20,0,5,6,0.278,0.369,0.479,0.848,143,0.201,0.285,30.8%,15.4%,10.3%,0.67,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yamase Shinnosuke,54,137,121,9,31,6,0,2,43,17,0,0,6,0,26,10,0,0,3,0.256,0.313,0.355,0.668,92,0.099,0.312,27.7%,19.0%,7.3%,0.38,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yaoita Takumaru,51,138,123,9,22,4,0,1,29,8,0,0,1,0,35,14,0,0,1,0.179,0.263,0.236,0.499,45,0.057,0.241,36.2%,25.4%,10.1%,0.40,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yoshikawa Naoki,1,5,5,2,4,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0.800,0.800,1.000,1.800,415,0.200,0.800,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Yuasa Dai,39,154,121,19,29,1,0,4,42,10,2,4,7,1,34,22,0,3,3,0.240,0.367,0.347,0.714,107,0.107,0.298,39.0%,22.1%,14.3%,0.65,<a href=https://npb.jp/bis/eng/teams/index_g.html>Yomiuri</a>,EL
Akahane Yoshihiro,67,245,212,38,47,12,3,8,89,32,3,1,2,1,59,28,0,2,3,0.222,0.317,0.420,0.737,110,0.198,0.267,38.8%,24.1%,11.4%,0.47,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Aoki Norichika,4,13,12,1,4,1,0,0,5,5,0,0,0,0,1,1,0,0,1,0.333,0.385,0.417,0.802,130,0.084,0.364,15.4%,7.7%,7.7%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Araki Takahiro,8,23,21,3,4,2,0,0,6,2,0,0,0,0,4,2,0,0,0,0.190,0.261,0.286,0.547,57,0.096,0.235,26.1%,17.4%,8.7%,0.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Cole A.J.,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Hamada Taiki,14,44,39,6,12,1,0,2,19,6,1,0,0,0,8,3,0,2,0,0.308,0.386,0.487,0.873,150,0.179,0.345,29.5%,18.2%,6.8%,0.38,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Hara Juri,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Iwata Yukihiro,81,213,200,33,55,8,2,0,67,22,15,6,0,0,38,11,0,2,3,0.275,0.319,0.335,0.654,89,0.060,0.340,23.0%,17.8%,5.2%,0.29,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Kawabata Shingo,24,72,70,2,15,5,0,0,20,6,0,0,0,0,6,2,0,0,2,0.214,0.236,0.286,0.522,50,0.072,0.234,11.1%,8.3%,2.8%,0.33,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Kivlehan Patrick,30,103,95,8,31,10,2,2,51,23,0,0,0,2,20,5,0,1,3,0.326,0.359,0.537,0.896,155,0.211,0.387,26.2%,19.4%,4.9%,0.25,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Koga Yudai,17,54,47,6,14,2,0,0,16,7,0,1,2,3,1,1,0,1,0,0.298,0.308,0.340,0.648,87,0.042,0.286,3.7%,1.9%,1.9%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Komori Kohtaro,22,40,35,8,7,2,1,0,11,1,1,0,0,0,13,4,0,1,1,0.200,0.300,0.314,0.614,77,0.114,0.318,42.5%,32.5%,10.0%,0.31,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Maruyama Kazuya,32,122,107,18,32,5,1,2,45,14,14,5,3,0,26,11,0,1,0,0.299,0.370,0.421,0.791,127,0.122,0.380,32.0%,21.3%,9.0%,0.42,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsui Sho,74,221,196,31,55,16,4,6,97,39,1,2,1,0,48,23,0,1,5,0.281,0.359,0.495,0.854,144,0.214,0.345,34.8%,21.7%,10.4%,0.48,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsumoto Naoki,46,146,137,18,39,8,0,2,53,18,0,0,2,1,11,5,0,1,5,0.285,0.313,0.387,0.700,100,0.102,0.296,12.3%,7.5%,3.4%,0.45,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Matsumoto Yu,86,299,267,33,70,10,2,13,123,57,2,1,1,3,51,25,0,3,6,0.262,0.329,0.461,0.790,125,0.199,0.277,29.8%,17.1%,8.4%,0.49,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Miyamoto Takeshi,16,50,42,5,16,2,0,0,18,8,1,0,0,2,2,5,0,1,1,0.381,0.440,0.429,0.869,150,0.048,0.381,14.0%,4.0%,10.0%,2.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Motoyama Hiyu,71,248,209,27,43,4,0,1,50,8,3,2,4,2,43,29,0,4,2,0.206,0.311,0.239,0.550,60,0.033,0.251,29.4%,17.3%,11.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nakamura Yuhei,5,11,10,0,2,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0.200,0.273,0.300,0.573,65,0.100,0.200,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nakayama Shota,85,230,205,21,46,10,1,4,70,28,0,0,0,1,35,22,0,2,5,0.224,0.304,0.341,0.645,86,0.117,0.251,26.5%,15.2%,9.6%,0.63,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Namiki Hidetaka,80,289,243,49,64,8,2,1,79,23,24,9,10,2,30,30,0,4,3,0.263,0.351,0.325,0.676,96,0.062,0.294,21.1%,10.4%,10.4%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nishida Akihisa,49,144,132,17,39,7,0,11,79,29,0,0,0,1,20,10,0,1,6,0.295,0.347,0.598,0.945,167,0.303,0.275,28.5%,13.9%,6.9%,0.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Nishiura Naomichi,71,267,241,26,66,15,0,2,87,18,1,0,2,3,30,20,0,1,4,0.274,0.328,0.361,0.689,98,0.087,0.302,19.5%,11.2%,7.5%,0.67,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Ohta Kengo,59,205,191,20,49,13,0,1,65,25,1,0,1,1,23,12,0,0,7,0.257,0.299,0.340,0.639,84,0.083,0.286,17.6%,11.2%,5.9%,0.52,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Okumura Nobuyuki,15,47,37,8,11,4,1,0,17,9,0,0,0,0,5,10,0,0,0,0.297,0.447,0.459,0.906,161,0.162,0.344,31.9%,10.6%,21.3%,2.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Sakaguchi Tomotaka,57,191,159,23,44,6,5,3,69,17,2,0,0,2,20,30,0,0,5,0.277,0.387,0.434,0.821,136,0.157,0.297,27.7%,10.5%,15.7%,1.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Shima Motohiro,3,6,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.000,0.333,0.000,0.333,2,0.000,0.000,50.0%,16.7%,33.3%,2.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Sneed Cy,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Suarez Andrew,15,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,187,0.000,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Takeoka Ryusei,71,288,255,38,60,10,4,1,81,15,6,3,7,0,59,24,0,2,3,0.235,0.306,0.318,0.624,80,0.083,0.303,29.2%,20.5%,8.3%,0.41,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchikawa Seiichi,60,199,173,18,58,10,0,4,80,31,0,1,0,3,24,22,0,1,7,0.335,0.407,0.462,0.869,149,0.127,0.365,25.1%,12.1%,11.1%,0.92,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchiyama Souma,5,18,16,2,2,2,0,0,4,0,0,0,0,0,2,2,0,0,0,0.125,0.222,0.250,0.472,36,0.125,0.143,22.2%,11.1%,11.1%,1.00,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Uchiyama Taishi,46,109,101,12,30,4,1,0,36,14,0,1,4,2,12,2,0,0,4,0.297,0.305,0.356,0.661,90,0.059,0.330,12.8%,11.0%,1.8%,0.17,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Watanabe Daiki,33,73,68,13,18,1,1,1,24,5,3,2,0,0,15,4,0,1,2,0.265,0.315,0.353,0.668,92,0.088,0.327,27.4%,20.5%,5.5%,0.27,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Yamasaki Kotaro,8,20,17,1,4,0,0,0,4,1,1,2,0,0,2,3,0,0,0,0.235,0.350,0.235,0.585,71,0.000,0.267,25.0%,10.0%,15.0%,1.50,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Yoshida Taisei,91,279,231,27,42,5,3,3,62,20,4,0,5,2,53,41,0,0,5,0.182,0.303,0.268,0.571,65,0.086,0.220,34.8%,19.0%,14.7%,0.77,<a href=https://npb.jp/bis/eng/teams/index_s.html>Yakult</a>,EL
Bright Kenta,46,160,142,17,30,6,0,3,45,10,4,2,1,2,45,14,0,1,3,0.211,0.283,0.317,0.600,71,0.106,0.281,38.8%,28.1%,8.8%,0.31,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Donoue Naomichi,76,279,245,31,72,16,1,4,102,29,0,0,5,3,45,25,0,1,6,0.294,0.358,0.416,0.774,119,0.122,0.342,26.5%,16.1%,9.0%,0.56,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Fukuda Nobumasa,53,179,161,18,40,5,0,2,51,14,0,0,0,2,36,13,0,3,7,0.248,0.313,0.317,0.630,79,0.069,0.304,28.5%,20.1%,7.3%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Fukudome Kosuke,21,59,51,3,11,3,0,2,20,2,0,0,0,0,11,7,0,1,0,0.216,0.322,0.392,0.714,101,0.176,0.237,33.9%,18.6%,11.9%,0.64,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Fukumoto Yuma,53,152,137,13,35,7,0,3,51,11,0,1,0,2,16,12,0,1,6,0.255,0.316,0.372,0.688,95,0.117,0.267,20.4%,10.5%,7.9%,0.75,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Fukutani Koji,15,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,50.0%,50.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Garcia Guillermo,26,87,84,7,22,9,0,1,34,8,0,0,0,0,28,3,0,0,3,0.262,0.287,0.405,0.692,95,0.143,0.382,36.8%,32.2%,3.4%,0.11,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Gotoh Shunta,9,32,29,3,6,3,0,0,9,0,1,1,1,0,6,2,0,0,2,0.207,0.258,0.310,0.568,61,0.103,0.261,25.0%,18.8%,6.2%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Gunji Yuya,55,218,188,30,58,8,1,6,86,29,3,1,0,2,22,26,0,2,4,0.309,0.394,0.457,0.851,140,0.148,0.321,24.8%,10.1%,11.9%,1.18,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Hirata Ryosuke,22,70,64,6,14,1,1,1,20,9,1,0,0,1,14,5,0,0,5,0.219,0.271,0.313,0.584,66,0.094,0.260,28.6%,20.0%,7.1%,0.36,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Hoshino Mao,56,135,121,9,18,4,1,0,24,5,0,0,10,1,43,3,0,0,1,0.149,0.168,0.198,0.366,6,0.049,0.228,34.1%,31.9%,2.2%,0.07,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ishibashi Kota,36,123,104,13,28,9,0,1,40,13,0,0,1,2,19,15,0,1,1,0.269,0.361,0.385,0.746,111,0.116,0.314,28.5%,15.4%,12.2%,0.79,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ishigaki Masami,29,109,94,11,28,9,0,2,43,16,1,0,2,0,27,12,0,1,2,0.298,0.383,0.457,0.840,137,0.159,0.400,37.6%,24.8%,11.0%,0.44,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ishikawa Takaya,3,9,8,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0.125,0.222,0.125,0.347,2,0.000,0.200,44.4%,33.3%,11.1%,0.33,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Ishioka Ryota,50,206,173,23,58,11,2,0,73,20,12,3,3,2,36,27,1,1,5,0.335,0.424,0.422,0.846,140,0.087,0.417,30.6%,17.5%,13.1%,0.75,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Itoh Kosuke,64,225,197,18,45,6,1,1,56,16,6,3,3,2,31,23,1,0,5,0.228,0.306,0.284,0.590,69,0.056,0.263,24.4%,13.8%,10.2%,0.74,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Katoh Shohei,8,28,26,2,5,0,0,0,5,7,1,0,0,2,4,0,0,0,0,0.192,0.179,0.192,0.371,7,0.000,0.208,14.3%,14.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Katsura Iori,33,88,74,5,15,2,0,2,23,11,0,0,3,1,14,6,0,4,4,0.203,0.294,0.311,0.605,72,0.108,0.220,25.0%,15.9%,6.8%,0.43,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Kinoshita Takuya,8,27,23,4,5,1,0,0,6,2,0,0,0,0,5,3,0,1,0,0.217,0.333,0.261,0.594,71,0.044,0.278,29.6%,18.5%,11.1%,0.60,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Kyoda Yota,39,158,139,10,25,3,1,1,33,4,1,0,2,0,23,15,0,2,4,0.180,0.269,0.237,0.506,45,0.057,0.209,24.7%,14.6%,9.5%,0.65,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Martinez Ariel,15,64,56,7,16,3,0,1,22,7,1,0,0,0,11,5,0,3,2,0.286,0.375,0.393,0.768,118,0.107,0.341,26.6%,17.2%,7.8%,0.45,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
Matsuda Hiroaki,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,-96,0.000,,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_d.html>Chunichi</a>,WL
