                   Player   G   PA   AB   R    H  2B  3B  HR   TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%     BB%  BB/K   wSB Age  Pos  B                Team League
88               Kubo Shu  66  185  162  21   36   6   0   1   45   11   3   4   4   1  28  15    0   3    4  0.222  0.298  0.278  0.576    76  0.056  0.261   23.8%   15.1%    8.1%  0.54  -0.9  24    8  R      Hiroshima Carp     WL
89          Maekawa Seita  71  261  226  23   63   7   2   0   74   20   2   2   8   4  21  23    0   0    9  0.279  0.340  0.327  0.667   104  0.048  0.301   16.9%    8.0%    8.8%  1.10  -0.4  22    4  R      Hiroshima Carp     WL
92       Matsuyama Ryuhei  41   88   77   4   20   4   0   1   27   10   0   1   0   1  11  10    0   0    0  0.260  0.341  0.351  0.692   112  0.091  0.288   25.0%   12.5%   11.4%  0.91  -0.4  39   DH  L      Hiroshima Carp     WL
93        Mochimaru Taiki  37   97   92   1    7   1   0   0    8    2   1   0   1   0  25   3    0   1    1  0.076  0.115  0.087  0.202   -40  0.011  0.104   28.9%   25.8%    3.1%  0.12   0.2  23    2  L      Hiroshima Carp     WL
94       Montero Elehuris   2    8    8   1    2   0   0   1    5    1   0   0   0   0   1   0    0   0    0  0.250  0.250  0.625  0.875   165  0.375  0.167   25.0%   12.5%    0.0%  0.00  -0.0  26   DH  R      Hiroshima Carp     WL
95        Nabara Norihiko  37   68   60  11   15   1   1   0   18    4   5   0   1   2   5   5    0   0    1  0.250  0.299  0.300  0.599    83  0.050  0.263   14.7%    7.4%    7.4%  1.00   0.8  25    8  R      Hiroshima Carp     WL
96            Nakada Yuto  68  215  199   9   44   6   0   0   50   17   0   0   1   2  53  11    0   2   10  0.221  0.266  0.251  0.517    58  0.030  0.297   29.8%   24.7%    5.1%  0.21  -0.1  19    3  R      Hiroshima Carp     WL
97         Nakamura Kento  64  222  194  21   55   5   2   4   76   17   2   0   4   0  47  22    0   2    7  0.284  0.362  0.392  0.754   131  0.108  0.357   32.9%   21.2%    9.9%  0.47   0.2  28    8  R      Hiroshima Carp     WL
98        Nakamura Shosei  11   30   28   3   10   2   0   0   12    3   2   1   0   0   4   2    0   0    1  0.357  0.400  0.429  0.829   154  0.072  0.417   20.0%   13.3%    6.7%  0.50  -0.0  26    8  R      Hiroshima Carp     WL
99      Nakamura Takahiro  68  251  224  25   61  14   0   5   90   34   4   3   0   3  55  20    1   4    8  0.272  0.339  0.402  0.741   127  0.130  0.335   31.9%   21.9%    8.0%  0.36  -0.4  25    9  L      Hiroshima Carp     WL
100         Nirasawa Yuya  41   97   91   8   21   3   2   1   31    7   0   1   3   0  11   3    0   0    2  0.231  0.255  0.341  0.596    81  0.110  0.253   15.5%   11.3%    3.1%  0.27  -0.4  24  UTL  L      Hiroshima Carp     WL
101        Noma Takayoshi   2    7    6   1    1   0   0   0    1    0   0   0   0   0   1   1    0   0    0  0.167  0.286  0.167  0.453    39  0.000  0.200   28.6%   14.3%   14.3%  1.00  -0.0  32    8  L      Hiroshima Carp     WL
103         Ohmori Minoru   6   23   23   1    2   0   0   0    2    2   1   1   0   0   5   0    0   0    0  0.087  0.087  0.087  0.174   -49  0.000  0.111   21.7%   21.7%    0.0%  0.00  -0.2  28    8  L      Hiroshima Carp     WL
104         Ohsera Daichi   1    1    0   0    0   0   0   0    0    0   0   0   1   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000           0.0%    0.0%    0.0%         0.0  34    1  R      Hiroshima Carp     WL
106        Ramirez Moises  49  159  150   6   28   6   1   3   45   12   0   0   0   1  53   6    0   2    5  0.187  0.226  0.300  0.526    60  0.113  0.263   39.0%   33.3%    3.8%  0.11  -0.0  23    5  R      Hiroshima Carp     WL
107        Roberto Nelson  36   97   95   9   15   8   0   2   29    3   1   1   0   0  41   1    0   1    2  0.158  0.175  0.305  0.480    45  0.147  0.250   45.4%   42.3%    1.0%  0.02  -0.2  24    9  R      Hiroshima Carp     WL
108           Saitoh Yuta  28    2    2   0    0   0   0   0    0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   50.0%   50.0%    0.0%  0.00   0.0  21    1  L      Hiroshima Carp     WL
109        Sakakura Shogo   5   14   13   2    3   1   0   0    4    2   0   0   0   0   1   1    0   0    0  0.231  0.286  0.308  0.594    81  0.077  0.250   14.3%    7.1%    7.1%  1.00  -0.0  27    2  L      Hiroshima Carp     WL
110            Sasaki Tai   9   27   25   2   14   2   0   1   19    4   1   0   0   0   0   2    0   0    0  0.560  0.593  0.760  1.353   315  0.200  0.542   11.1%    0.0%    7.4%  1.00   0.1  22    5  R      Hiroshima Carp     WL
111          Sato Keisuke  68  212  190  23   49   5   0   2   60   20   2   0   3   1  26  18    0   0    5  0.258  0.321  0.316  0.637    95  0.058  0.288   21.7%   12.3%    8.5%  0.69   0.2  24    4  L      Hiroshima Carp     WL
112        Sato Ryunosuke  12    2    2   0    0   0   0   0    0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   50.0%   50.0%    0.0%  0.00   0.0  22    1  L      Hiroshima Carp     WL
113        Shimizu Kanato  44  119  105   8   20   4   0   0   24    3   0   1   4   1  20   8    0   1    3  0.190  0.252  0.229  0.481    47  0.039  0.233   23.5%   16.8%    6.7%  0.40  -0.4  20    2  L      Hiroshima Carp     WL
114         Suekane Shota   2    8    8   0    1   0   0   0    1    0   0   0   0   0   2   0    0   0    0  0.125  0.125  0.125  0.250   -25  0.000  0.167   25.0%   25.0%    0.0%  0.00  -0.0  29    7  R      Hiroshima Carp     WL
117          Suzuki Kenya  10    1    1   0    0   0   0   0    0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%  100.0%    0.0%  0.00   0.0  27    1  L      Hiroshima Carp     WL
118           Taka Taichi  14    1    1   0    0   0   0   0    0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%    0.0%         0.0  23    1  L      Hiroshima Carp     WL
119          Takagi Shoto  26   44   38   5    8   0   0   0    8    1   0   0   2   0   6   4    0   0    0  0.211  0.286  0.211  0.497    52  0.000  0.250   22.7%   13.6%    9.1%  0.67  -0.0  21    2  R      Hiroshima Carp     WL
120       Takahashi Kouya  10    1    0   0    0   0   0   0    0    0   0   0   1   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000           0.0%    0.0%    0.0%         0.0  26    1  L      Hiroshima Carp     WL
122         Takita Kazuki  21    1    1   0    0   0   0   0    0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000         100.0%  100.0%    0.0%  0.00   0.0  23    1  L      Hiroshima Carp     WL
123        Tamamura Shogo   4    2    1   0    0   0   0   0    0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000          50.0%   50.0%    0.0%  0.00   0.0  24    1  L      Hiroshima Carp     WL
124       Tamura Shunsuke  49  173  150  14   34   6   0   1   43   14   3   1   0   0  39  21    1   2    6  0.227  0.329  0.287  0.616    89  0.060  0.300   35.3%   22.5%   12.1%  0.54   0.1  21    9  L      Hiroshima Carp     WL
125         Tanaka Kosuke  48  182  146  28   47   6   4   1   64   13   5   2   0   0  20  34    0   2    1  0.322  0.456  0.438  0.894   175  0.116  0.368   30.2%   11.0%   18.7%  1.70   0.1  35    6  L      Hiroshima Carp     WL
127      Tsunehiro Hayato  16    1    0   0    0   0   0   0    0    0   0   0   0   0   0   1    0   0    0  0.000  1.000  0.000  1.000   218  0.000         100.0%    0.0%  100.0%  1.00  -0.0  23    1  R      Hiroshima Carp     WL
128         Uchida Shodai  66  206  193  12   37   9   0   2   52   15   0   2   4   1  45   6    0   2    6  0.192  0.223  0.269  0.492    50  0.077  0.238   25.7%   21.8%    2.9%  0.13  -0.7  20    5  R      Hiroshima Carp     WL
129        Uemoto Takashi  23   87   74   8   21   3   1   0   26    4   1   2   1   0  14   9    0   3    2  0.284  0.384  0.351  0.735   126  0.067  0.350   26.4%   16.1%   10.3%  0.64  -0.5  34    6  R      Hiroshima Carp     WL
130            Ugusa Koki  35   79   73   8   16   1   3   0   23    7   2   1   0   1  22   4    0   1    0  0.219  0.266  0.315  0.581    77  0.096  0.308   32.9%   27.8%    5.1%  0.18  -0.0  28   DH  L      Hiroshima Carp     WL
131         Watanabe Yuto  40  140  131   6   30   7   0   1   40   10   0   0   0   0  23   7    0   2    9  0.229  0.279  0.305  0.584    78  0.076  0.271   22.1%   16.4%    5.0%  0.30  -0.0  22    5  R      Hiroshima Carp     WL
132      Yamaashi Tatsuya  36  108   92  16   24   3   1   1   32   11   2   0   4   1   8  11    0   0    4  0.261  0.337  0.348  0.685   110  0.087  0.274   18.5%    7.4%   10.2%  1.38   0.3  31    6  R      Hiroshima Carp     WL
133           Yano Masaya   1    4    4   0    0   0   0   0    0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000   50.0%   50.0%    0.0%  0.00   0.0  26    6  L      Hiroshima Carp     WL
134      Yasutake Toshiki  12   16   13   2    2   1   0   0    3    0   0   0   1   0   5   2    0   0    2  0.154  0.267  0.231  0.498    52  0.077  0.250   43.8%   31.2%   12.5%  0.40  -0.0  24    2  R      Hiroshima Carp     WL
135      Aibara Ryunosuke  45   84   73  11   13   1   0   1   17    4   5   0   1   1  12   9    0   0    2  0.178  0.265  0.233  0.498    51  0.055  0.197   26.2%   14.3%   10.7%  0.75   0.8  21    7  L       DeNA BayStars     EL
136          Austin Tyler   7   24   20   5    8   1   1   1   14    3   0   0   0   0   3   4    0   0    1  0.400  0.500  0.700  1.200   260  0.300  0.438   33.3%   12.5%   16.7%  1.33  -0.0  33   DH  R       DeNA BayStars     EL
137          Azuma Junpei  55  183  161  17   38   9   0   3   56   18   4   1   2   1  46  15    0   4    4  0.236  0.315  0.348  0.663   100  0.112  0.310   35.0%   25.1%    8.2%  0.33   0.3  23    8  R       DeNA BayStars     EL
139           Chino Naoto  73  187  166  24   40   9   1   4   63   18  10   4   0   0  33  20    0   1    4  0.241  0.326  0.380  0.706   112  0.139  0.279   30.5%   17.6%   10.7%  0.61   0.3  26  UTL  R       DeNA BayStars     EL
141          Ebina Tatsuo   3   13   12   1    4   0   0   0    4    0   0   0   0   0   2   0    0   1    0  0.333  0.385  0.333  0.718   117  0.000  0.400   15.4%   15.4%    0.0%  0.00  -0.0  27    8  R       DeNA BayStars     EL
