                   Player   G   PA   AB   R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%  BB/K Age  Pos  B                Team League
162  Shigenobu Shinnosuke   5    2    2   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.500  0.500  0.500  1.000   220  0.000  1.000   50.0%   50.0%   0.0%  0.00  32    7  L      Yomiuri Giants     CL
163      Sunagawa Richard   6   21   19   2   3   0   0   2   9    4   0   0   0   0   7   2    0   0    0  0.158  0.238  0.474  0.712   123  0.316  0.100   52.4%   33.3%   9.5%  0.29  26    5  R      Yomiuri Giants     CL
166       Tanaka Masahiro   3    2    2   0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000         100.0%  100.0%   0.0%  0.00  36    1  R      Yomiuri Giants     CL
168           Togo Shosei   6    7    6   0   1   0   0   0   1    0   0   0   1   0   4   0    0   0    0  0.167  0.167  0.167  0.334     6  0.000  0.500   57.1%   57.1%   0.0%  0.00  25    1  R      Yomiuri Giants     CL
169        Urata Shunsuke   8   11   11   0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    1  0.091  0.091  0.091  0.182   -43  0.000  0.100    9.1%    9.1%   0.0%  0.00  22    5  L      Yomiuri Giants     CL
170    Wakabayashi Gakuto  38  139  128  18  36   5   1   3  52   12   6   0   2   1  24   7    0   1    0  0.281  0.321  0.406  0.727   131  0.125  0.324   24.5%   17.3%   5.0%  0.29  27    7  R      Yomiuri Giants     CL
171         Yamasaki Iori   7   17   15   1   1   0   0   0   1    0   0   0   1   0   7   1    0   0    0  0.067  0.125  0.067  0.192   -38  0.000  0.125   47.1%   41.2%   5.9%  0.14  26    1  L      Yomiuri Giants     CL
172          Yokogawa Kai  10    1    1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000         100.0%  100.0%   0.0%  0.00  24    1  L      Yomiuri Giants     CL
173       Yoshikawa Naoki  43  187  171  13  49   8   2   1  64   19   2   0   0   2  23  13    0   1    2  0.287  0.337  0.374  0.711   126  0.087  0.322   19.8%   12.3%   7.0%  0.57  30    4  L      Yomiuri Giants     CL
174             Yuasa Dai   4    1    1   1   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%    0.0%   0.0%        25    5  R      Yomiuri Giants     CL
175     Akahane Yoshihiro  32  116  109   7  24   6   0   0  30    7   2   1   3   1  25   3    0   0    1  0.220  0.239  0.275  0.514    57  0.055  0.282   24.1%   21.6%   2.6%  0.12  25    8  R     Yakult Swallows     CL
176           Avila Pedro   1    2    2   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000    0.0%    0.0%   0.0%        28    1  R     Yakult Swallows     CL
178          Hamada Taiki  10   17   17   0   1   0   0   0   1    0   0   0   0   0   3   0    0   0    0  0.059  0.059  0.059  0.118   -57  0.000  0.071   17.6%   17.6%   0.0%  0.00  24    9  R     Yakult Swallows     CL
180       Hashimoto Seiya   9    9    8   0   1   0   0   0   1    0   0   0   0   0   1   1    0   0    0  0.125  0.222  0.125  0.347    11  0.000  0.143   22.2%   11.1%  11.1%  1.00  24    9  L     Yakult Swallows     CL
182     Ishikawa Masanori   4    6    6   0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000   33.3%   33.3%   0.0%  0.00  45    1  L     Yakult Swallows     CL
184             Itoh Ryui  13    8    8   1   3   0   0   0   3    1   1   0   0   0   4   0    0   0    0  0.375  0.375  0.375  0.750   127  0.000  0.750   50.0%   50.0%   0.0%  0.00  22    6  R     Yakult Swallows     CL
185        Iwata Yukihiro  29   73   68  11  18   1   1   0  21    1   3   1   0   0   7   3    0   2    0  0.265  0.315  0.309  0.624    90  0.044  0.295   13.7%    9.6%   4.1%  0.43  27    8  L     Yakult Swallows     CL
186         Kanakubo Yuto   6    1    1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000         100.0%  100.0%   0.0%  0.00  25    1  L     Yakult Swallows     CL
187       Kitamura Takumi  10   29   24   4  11   1   0   1  15    2   0   1   1   0   5   2    0   2    1  0.458  0.536  0.625  1.161   245  0.167  0.556   27.6%   17.2%   6.9%  0.40  29    6  R     Yakult Swallows     CL
189            Koga Yudai  21   60   55   4  15   3   0   1  21    4   0   0   2   0   7   2    0   1    4  0.273  0.310  0.382  0.692   109  0.109  0.298   16.7%   11.7%   3.3%  0.29  26    2  R     Yakult Swallows     CL
191         Lambert Peter   6   10    8   0   0   0   0   0   0    0   0   0   2   0   5   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000   50.0%   50.0%   0.0%  0.00  28    1  R     Yakult Swallows     CL
192       Maruyama Kazuya  11   19   19   1   2   0   0   0   2    1   0   0   0   0   7   0    0   0    0  0.105  0.105  0.105  0.210   -31  0.000  0.167   36.8%   36.8%   0.0%  0.00  25    9  L     Yakult Swallows     CL
193            Masuda Shu  21   31   29   3   7   2   1   0  11    4   0   0   1   0   7   1    0   0    0  0.241  0.267  0.379  0.646    95  0.138  0.318   25.8%   22.6%   3.2%  0.14  26    9  R     Yakult Swallows     CL
194       Matsumoto Naoki   6   16   15   0   2   1   0   0   3    0   0   0   0   0   2   1    0   0    2  0.133  0.188  0.200  0.388    21  0.067  0.154   18.8%   12.5%   6.2%  0.50  31    2  R     Yakult Swallows     CL
195      Miyamoto Takeshi  23   26   19   1   4   1   0   0   5    1   0   0   0   0   5   7    0   0    1  0.211  0.423  0.263  0.686   111  0.052  0.286   46.2%   19.2%  26.9%  1.40  30    9  L     Yakult Swallows     CL
196           Mogi Eigoro  34  129  111  12  30   2   0   5  47   16   0   1   1   0  35  15    1   2    2  0.270  0.367  0.423  0.790   137  0.153  0.352   42.6%   27.1%  11.6%  0.43  31    5  L     Yakult Swallows     CL
197     Murakami Munetaka   1    4    4   0   1   0   0   0   1    0   0   0   0   0   2   0    0   0    0  0.250  0.250  0.250  0.500    54  0.000  0.500   50.0%   50.0%   0.0%  0.00  25    9  L     Yakult Swallows     CL
198        Nagaoka Hideki  19   78   72   4  14   2   0   0  16    2   0   0   2   1   6   2    1   1    3  0.194  0.224  0.222  0.446    38  0.028  0.209   10.3%    7.7%   2.6%  0.33  23    6  L     Yakult Swallows     CL
199        Nakamura Yuhei  26   67   54   3   7   1   0   0   8    4   0   0   4   0   7   8    0   1    3  0.130  0.254  0.148  0.402    27  0.018  0.149   22.4%   10.4%  11.9%  1.14  35    2  R     Yakult Swallows     CL
200       Namiki Hidetaka  15    4    4   5   0   0   0   0   0    0   1   1   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000    0.0%    0.0%   0.0%        26    8  R     Yakult Swallows     CL
201      Nishikawa Haruki  26   93   82   5  15   3   0   0  18    5   1   0   0   0  23  11    0   0    1  0.183  0.280  0.220  0.500    55  0.037  0.254   36.6%   24.7%  11.8%  0.48  33    8  L     Yakult Swallows     CL
202        Ogawa Yasuhiro   5   12    9   0   1   1   0   0   2    0   0   0   3   0   4   0    0   0    0  0.111  0.111  0.222  0.333     3  0.111  0.200   33.3%   33.3%   0.0%  0.00  35    1  R     Yakult Swallows     CL
204      Okugawa Yasunobu   5    8    6   0   1   0   0   0   1    0   0   0   2   0   3   0    0   0    0  0.167  0.167  0.167  0.334     6  0.000  0.333   37.5%   37.5%   0.0%  0.00  24    1  R     Yakult Swallows     CL
205            Osuna Jose  37  153  142   7  37   6   0   2  49   16   0   0   0   1  17  10    2   0    5  0.261  0.307  0.345  0.652    98  0.084  0.282   19.0%   11.1%   6.5%  0.59  32    3  R     Yakult Swallows     CL
207       Santana Domingo  37  155  133  20  40   8   0   3  57   11   1   0   0   0  37  20    0   2    2  0.301  0.400  0.429  0.829   149  0.128  0.398   38.7%   23.9%  12.9%  0.54  32    7  R     Yakult Swallows     CL
211       Takahashi Keiji   2    4    3   0   0   0   0   0   0    0   0   0   1   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000   25.0%   25.0%   0.0%  0.00  28    1  L     Yakult Swallows     CL
212   Takanashi Hirotoshi   5    8    8   0   0   0   0   0   0    0   0   0   0   0   3   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000  0.000   37.5%   37.5%   0.0%  0.00  34    1  R     Yakult Swallows     CL
213        Takeoka Ryusei  20   43   39   2   6   3   0   0   9    2   0   0   2   0   6   2    0   0    0  0.154  0.195  0.231  0.426    32  0.077  0.182   18.6%   14.0%   4.7%  0.33  24    6  L     Yakult Swallows     CL
214        Uchiyama Souma  16   51   45   7  11   2   0   2  19    6   1   0   0   2   9   4    0   0    0  0.244  0.294  0.422  0.716   115  0.178  0.250   29.4%   17.6%   7.8%  0.44  23    9  R     Yakult Swallows     CL
215        Yamada Tetsuto  33  119  106   8  23   3   0   3  35   11   0   0   0   1  18  12    1   0    3  0.217  0.294  0.330  0.624    89  0.113  0.233   27.7%   15.1%  10.1%  0.67  32    4  R     Yakult Swallows     CL
217         Yamano Taichi   5    9    7   0   1   1   0   0   2    1   0   0   2   0   3   0    0   0    0  0.143  0.143  0.286  0.429    31  0.143  0.250   33.3%   33.3%   0.0%  0.00  26    1  L     Yakult Swallows     CL
218       Yamanobe Kakeru   1    1    1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -92  0.000         100.0%  100.0%   0.0%  0.00  31       R     Yakult Swallows     CL
220      Yoshimura Kojiro   5    9    7   0   0   0   0   0   0    0   0   0   1   0   3   1    0   0    0  0.000  0.125  0.000  0.125   -53  0.000  0.000   44.4%   33.3%  11.1%  0.33  27    1  R     Yakult Swallows     CL
221          Bright Kenta  23   37   30   4   6   2   1   1  13    4   0   1   0   0  12   6    0   1    0  0.200  0.351  0.433  0.784   160  0.233  0.294   51.4%   32.4%  16.2%  0.50  26    7  R    Chunichi Dragons     CL
222       Calixte Orlando  34  110   99   8  23   4   1   0  29    9   1   1   1   3  22   7    0   0    3  0.232  0.275  0.293  0.568    87  0.061  0.287   26.4%   20.0%   6.4%  0.32  33    3  R    Chunichi Dragons     CL
224          Gotoh Shunta   9    9    8   0   1   0   0   0   1    0   0   0   1   0   2   0    0   0    0  0.125  0.125  0.125  0.250   -22  0.000  0.167   22.2%   22.2%   0.0%  0.00  32    9  L    Chunichi Dragons     CL
225        Hama Shonosuke   2    2    2   0   1   0   0   0   1    1   0   0   0   0   0   0    0   0    0  0.500  0.500  0.500  1.000   236  0.000  0.500    0.0%    0.0%   0.0%        25       L    Chunichi Dragons     CL
227        Higuchi Seishu  14   11    9   0   0   0   0   0   0    0   3   2   1   0   5   1    0   0    0  0.000  0.100  0.000  0.100   -72  0.000  0.000   54.5%   45.5%   9.1%  0.20  26    4  L    Chunichi Dragons     CL
228        Hosokawa Seiya  30  110   89   6  17   5   0   2  28    7   0   1   0   1  27  19    1   1    3  0.191  0.336  0.315  0.651   116  0.124  0.246   43.6%   24.5%  17.3%  0.70  26    9  R    Chunichi Dragons     CL
229            Ishii Yuta   7   17   16   1   3   0   0   0   3    1   0   0   1   0   7   0    0   0    0  0.188  0.188  0.188  0.376    21  0.000  0.333   41.2%   41.2%   0.0%  0.00  24    2  R    Chunichi Dragons     CL
230       Ishikawa Takaya  13   52   50   4   8   2   0   0  10    3   0   1   0   0  18   1    0   1    1  0.160  0.192  0.200  0.392    26  0.040  0.250   36.5%   34.6%   1.9%  0.06  24    5  R    Chunichi Dragons     CL
231        Itayama Yutaro  26   72   66   4  13   3   0   1  19    4   0   0   1   0  17   5    1   0    2  0.197  0.254  0.288  0.542    78  0.091  0.250   31.9%   23.6%   6.9%  0.29  31    4  L    Chunichi Dragons     CL
233       Kanemaru Yumeto   2    3    3   0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000  0.000   66.7%   66.7%   0.0%  0.00  22    1  L    Chunichi Dragons     CL
234          Katoh Takuma  17   13   10   0   2   0   0   0   2    0   0   0   2   0   3   1    0   0    0  0.200  0.273  0.200  0.473    56  0.000  0.286   30.8%   23.1%   7.7%  0.33  33    2  R    Chunichi Dragons     CL
236      Kinoshita Takuya  32  100   91   5  21   1   0   2  28    8   0   0   1   0  18   8    2   0    2  0.231  0.293  0.308  0.601    98  0.077  0.268   28.0%   18.0%   8.0%  0.44  33    2  R    Chunichi Dragons     CL
239      Matsuba Takahiro   8   18   15   0   1   0   0   0   1    0   0   0   3   0   5   0    0   0    0  0.067  0.067  0.067  0.134   -62  0.000  0.100   27.8%   27.8%   0.0%  0.00  34    1  L    Chunichi Dragons     CL
241        Mejia Humberto   3    5    5   0   1   0   0   0   1    0   0   0   0   0   3   0    0   0    0  0.200  0.200  0.200  0.400    29  0.000  0.500   60.0%   60.0%   0.0%  0.00  28    1  R    Chunichi Dragons     CL
242          Miura Mizuki   2    3    3   0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000  0.000    0.0%    0.0%   0.0%        25    1  R    Chunichi Dragons     CL
243           Muller Kyle   4    6    6   0   0   0   0   0   0    0   0   0   0   0   3   0    0   0    1  0.000  0.000  0.000  0.000  -109  0.000  0.000   50.0%   50.0%   0.0%  0.00  27    1  R    Chunichi Dragons     CL
244       Muramatsu Kaito  20   75   65   2   9   2   0   0  11    2   2   0   4   0  14   4    0   2    0  0.138  0.211  0.169  0.380    23  0.031  0.176   24.0%   18.7%   5.3%  0.29  24    6  L    Chunichi Dragons     CL
245            Nakata Sho  22   65   59   4  10   3   0   2  19    4   0   0   0   0  11   6    1   0    1  0.169  0.246  0.322  0.568    86  0.153  0.174   29.2%   16.9%   9.2%  0.55  36    3  R    Chunichi Dragons     CL
246             Neo Akira   4    1    1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000         100.0%  100.0%   0.0%  0.00  25    1  L    Chunichi Dragons     CL
247            Ohno Yudai   5    7    5   0   0   0   0   0   0    0   0   0   2   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000  0.000   28.6%   28.6%   0.0%  0.00  36    1  L    Chunichi Dragons     CL
248         Ohshima Yohei  14   17   16   1   2   0   0   0   2    1   0   0   0   0   2   1    0   0    0  0.125  0.176  0.125  0.301    -4  0.000  0.143   17.6%   11.8%   5.9%  0.50  39    7  L    Chunichi Dragons     CL
249       Okabayashi Yuki  40  178  159  19  42  10   2   0  56    1   6   1   1   1  14  17    1   0    0  0.264  0.333  0.352  0.685   127  0.088  0.288   17.4%    7.9%   9.6%  1.21  23    8  L    Chunichi Dragons     CL
250         Okada Toshiya   1    1    1   0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -109  0.000         100.0%  100.0%   0.0%  0.00  33    1  L    Chunichi Dragons     CL
251   Rodriguez Christian   3    5    4   0   0   0   0   0   0    0   0   0   1   0   1   0    0   0    1  0.000  0.000  0.000  0.000  -109  0.000  0.000   20.0%   20.0%   0.0%  0.00  23    6  R    Chunichi Dragons     CL
255      Takahashi Hiroto   8   16   15   0   3   0   0   0   3    0   0   0   1   0   6   0    0   0    0  0.200  0.200  0.200  0.400    29  0.000  0.333   37.5%   37.5%   0.0%  0.00  22    1  R    Chunichi Dragons     CL
256      Takahashi Shuhei  24   55   51   1  12   3   0   0  15    3   0   0   0   0   9   4    0   0    1  0.235  0.291  0.294  0.585    93  0.059  0.286   23.6%   16.4%   7.3%  0.44  31    5  L    Chunichi Dragons     CL
257         Tanaka Mikiya   9   35   32   2  11   2   0   0  13    1   0   0   3   0   3   0    0   0    0  0.344  0.344  0.406  0.750   149  0.062  0.379    8.6%    8.6%   0.0%  0.00  24    4  R    Chunichi Dragons     CL
258        Tsuchida Ryuku  12   37   35   1   5   2   0   0   7    2   0   0   0   0   9   2    0   0    2  0.143  0.189  0.200  0.389    25  0.057  0.192   29.7%   24.3%   5.4%  0.22  22    6  L    Chunichi Dragons     CL
259     Tsujimoto Rintaro   7   12   11   1   1   0   0   0   1    0   0   0   1   0   4   0    0   0    1  0.091  0.091  0.091  0.182   -46  0.000  0.143   33.3%   33.3%   0.0%  0.00  23    4  R    Chunichi Dragons     CL
260       Uebayashi Seiji  39  136  127  12  35   3   2   5  57   19   7   3   3   1  29   4    1   1    0  0.276  0.301  0.449  0.750   147  0.173  0.319   27.9%   21.3%   2.9%  0.14  29    7  L    Chunichi Dragons     CL
261           Ukai Kosuke   9   24   24   0   5   0   0   0   5    0   1   0   0   0   6   0    0   0    1  0.208  0.208  0.208  0.416    35  0.000  0.278   25.0%   25.0%   0.0%  0.00  26    7  R    Chunichi Dragons     CL
263          Usami Shingo   6   11    9   1   2   0   0   0   2    0   0   0   0   0   2   2    0   0    0  0.222  0.364  0.222  0.586    96  0.000  0.286   36.4%   18.2%  18.2%  1.00  32    2  L    Chunichi Dragons     CL
264          Vosler Jason  25   92   87   4  18   4   0   2  28   10   0   0   0   0  23   4    0   1    2  0.207  0.250  0.322  0.572    87  0.115  0.258   31.5%   25.0%   4.3%  0.17  31    5  L    Chunichi Dragons     CL
265         Wakui Hideaki   3    4    3   1   1   0   0   0   1    0   0   0   0   0   1   1    0   0    0  0.333  0.500  0.333  0.833   182  0.000  0.500   50.0%   25.0%  25.0%  1.00  39    1  R    Chunichi Dragons     CL
266     Yamamoto Yasuhiro  31   83   76   6  17   2   0   2  25    5   0   0   6   0  17   1    0   0    1  0.224  0.234  0.329  0.563    84  0.105  0.263   24.1%   20.5%   1.2%  0.06  31    4  R    Chunichi Dragons     CL
267           Yanagi Yuya   4    8    7   0   2   0   0   0   2    0   0   0   0   0   1   1    0   0    0  0.286  0.375  0.286  0.661   121  0.000  0.333   25.0%   12.5%  12.5%  1.00  31    1  R    Chunichi Dragons     CL
270           Diaz Jordan  20   60   54   3  14   2   0   0  16    2   0   0   0   0  12   6    0   0    3  0.259  0.333  0.296  0.629   101  0.037  0.333   30.0%   20.0%  10.0%  0.50  24   DH  R      ORIX Buffaloes     PL
272         Fukuda Shuhei  14   40   32   1   6   0   0   0   6    2   1   0   4   0   6   4    0   0    0  0.188  0.278  0.188  0.466    50  0.000  0.231   25.0%   15.0%  10.0%  0.67  32    8  L      ORIX Buffaloes     PL
273          Fukunaga Sho  16   33   29   0   5   1   1   0   8    3   0   0   1   0  11   3    0   0    1  0.172  0.250  0.276  0.526    67  0.104  0.278   42.4%   33.3%   9.1%  0.27  25    2  R      ORIX Buffaloes     PL
274            Gen Kendai   5    1    1   1   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -101  0.000  0.000    0.0%    0.0%   0.0%        23    7  R      ORIX Buffaloes     PL
277        Hirooka Taishi  37  103   84  15  25   5   0   3  39    8   2   1   4   2  16  13    0   0    1  0.298  0.384  0.464  0.848   169  0.166  0.328   31.1%   15.5%  12.6%  0.81  28    5  R      ORIX Buffaloes     PL
282            Kita Ryoto   8   24   22   1   5   0   0   0   5    0   1   0   1   0   7   1    0   0    0  0.227  0.261  0.227  0.488    56  0.000  0.333   33.3%   29.2%   4.2%  0.14  22    9  L      ORIX Buffaloes     PL
284    Kurebayashi Kotaro  35  145  135   4  39   7   0   3  55   14   0   1   0   3  16   7    1   0    3  0.289  0.317  0.407  0.724   130  0.118  0.303   17.9%   11.0%   4.8%  0.44  23    6  R      ORIX Buffaloes     PL
288           Mori Tomoya   9   32   28   2   6   1   0   0   7    5   0   0   0   1   6   3    0   0    0  0.214  0.281  0.250  0.531    70  0.036  0.261   28.1%   18.8%   9.4%  0.50  29   DH  L      ORIX Buffaloes     PL
289       Mugitani Yusuke  33   66   60  11  15   0   1   0  17    4   7   1   0   0  14   6    0   0    0  0.250  0.318  0.283  0.601    92  0.033  0.326   30.3%   21.2%   9.1%  0.43  22    8  L      ORIX Buffaloes     PL
291             Mune Yuma  20   70   65   3  13   1   1   0  16    0   1   2   0   0  11   5    0   0    2  0.200  0.257  0.246  0.503    61  0.046  0.241   22.9%   15.7%   7.1%  0.45  29    5  L      ORIX Buffaloes     PL
292        Nakagawa Keita  34  137  127  16  32   6   1   3  49   23   4   0   3   1  19   6    1   0    4  0.252  0.284  0.386  0.670   112  0.134  0.274   20.4%   13.9%   4.4%  0.32  29    9  R      ORIX Buffaloes     PL
293       Nishikawa Ryoma  41  174  164  14  50  14   0   1  67   10   2   1   3   0  22   5    0   2    3  0.305  0.333  0.409  0.742   136  0.104  0.348   16.1%   12.6%   2.9%  0.23  30    7  L      ORIX Buffaloes     PL
294      Nishino Masahiro  10   31   28   3   5   0   1   1  10    4   0   0   1   0   2   2    0   0    0  0.179  0.233  0.357  0.590    86  0.178  0.160   16.1%    6.5%   6.5%  1.00  34    5  L      ORIX Buffaloes     PL
295        Noguchi Tomoya  17   28   25   6   5   3   1   0  10    1   0   1   0   0   7   3    0   0    0  0.200  0.286  0.400  0.686   117  0.200  0.278   35.7%   25.0%  10.7%  0.43  25    6  L      ORIX Buffaloes     PL
297          Ohshiro Koji  22   21   19   2   4   0   0   0   4    1   1   0   1   0   7   1    0   0    0  0.211  0.250  0.211  0.461    48  0.000  0.333   38.1%   33.3%   4.8%  0.14  32    6  R      ORIX Buffaloes     PL
298              Ohta Ryo  41  186  164  15  53   5   0   4  70   20   0   1   5   0  37  14    3   3    3  0.323  0.387  0.427  0.814   159  0.104  0.398   29.6%   19.9%   7.5%  0.38  24    4  R      ORIX Buffaloes     PL
299       Olivares Edward   6   18   18   1   4   0   0   0   4    0   0   0   0   0   5   0    0   0    0  0.222  0.222  0.222  0.444    41  0.000  0.308   27.8%   27.8%   0.0%  0.00  29   DH  R      ORIX Buffaloes     PL
302       Sugimoto Yutaro  35  131  119  12  32   6   0   4  50   10   1   0   0   3  34   8    0   1    2  0.269  0.313  0.420  0.733   132  0.151  0.333   35.1%   26.0%   6.1%  0.24  34   DH  R      ORIX Buffaloes     PL
308            Tongu Yuma  40  162  145  14  39   9   0   7  69   17   1   0   0   0  23  15    0   2    5  0.269  0.346  0.476  0.822   160  0.207  0.278   27.8%   14.2%   9.3%  0.65  28    3  R      ORIX Buffaloes     PL
309       Wakatsuki Kenya  39  113  100  11  26   4   0   3  39    8   0   0   3   0  14   6    0   4    3  0.260  0.327  0.390  0.717   128  0.130  0.277   20.4%   12.4%   5.3%  0.43  29    2  R      ORIX Buffaloes     PL
310       Watanabe Haruto   5    2    2   2   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.500  0.500  0.500  1.000   220  0.000  1.000   50.0%   50.0%   0.0%  0.00  25    7  L      ORIX Buffaloes     PL
312        Yamanaka Ryoma  13   43   40   2   6   1   1   1  12    3   0   0   0   0   7   3    0   0    1  0.150  0.209  0.300  0.509    61  0.150  0.156   25.6%   16.3%   7.0%  0.43  24    9  L      ORIX Buffaloes     PL
315         Chatani Kenta  21   11   10   0   2   0   0   0   2    0   0   0   1   0   3   0    0   0    0  0.200  0.200  0.200  0.400    26  0.000  0.286   27.3%   27.3%   0.0%  0.00  27    6  R       Lotte Marines     PL
316         Fujioka Yudai  36  153  129   8  32   9   1   1  46    6   0   0   4   1  27  19    0   0    2  0.248  0.342  0.357  0.699   118  0.109  0.304   30.7%   17.6%  12.4%  0.70  31    4  L       Lotte Marines     PL
317        Fujiwara Kyota  30  113  102  10  29   4   1   0  35    7   1   1   2   0  18   7    1   2    0  0.284  0.342  0.343  0.685   114  0.059  0.345   22.1%   15.9%   6.2%  0.39  25    9  L       Lotte Marines     PL
321           Ikeda Raito  12   40   37   0   7   2   0   0   9    1   0   0   1   0   6   1    0   1    1  0.189  0.231  0.243  0.474    49  0.054  0.226   17.5%   15.0%   2.5%  0.17  25    5  R       Lotte Marines     PL
322       Ishigaki Masami   3    8    7   0   2   1   0   0   3    0   0   0   0   0   2   1    1   0    0  0.286  0.375  0.429  0.804   149  0.143  0.400   37.5%   25.0%  12.5%  0.50  26    5  R       Lotte Marines     PL
323       Ishikawa Shingo   5   13   12   0   1   0   0   0   1    2   0   0   0   0   5   1    0   0    0  0.083  0.154  0.083  0.237   -23  0.000  0.143   46.2%   38.5%   7.7%  0.20  32   DH  R       Lotte Marines     PL
325      Kakunaka Katsuya  18   44   34   2   6   0   0   1   9    2   0   0   2   0   8   8    0   0    0  0.176  0.333  0.265  0.598    88  0.089  0.200   38.6%   18.2%  18.2%  1.00  38    7  L       Lotte Marines     PL
329       Miyazaki Ryusei   3    8    8   0   0   0   0   0   0    0   0   0   0   0   5   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   62.5%   62.5%   0.0%  0.00  24    5  L       Lotte Marines     PL
331        Nakamura Shogo  20   64   59   2  11   2   0   1  16    3   0   0   0   0   9   4    0   1    0  0.186  0.250  0.271  0.521    63  0.085  0.204   21.9%   14.1%   6.2%  0.44  33    5  R       Lotte Marines     PL
332       Nishikawa Misho  21   76   73   4  11   3   0   0  14    3   0   0   0   1  20   1    0   1    1  0.151  0.171  0.192  0.363    14  0.041  0.204   27.6%   26.3%   1.3%  0.05  22    7  R       Lotte Marines     PL
334          Ogawa Ryusei  24   57   47   3   7   1   0   0   8    3   2   0   3   0  10   6    0   1    4  0.149  0.259  0.170  0.429    37  0.021  0.189   28.1%   17.5%  10.5%  0.60  27    6  L       Lotte Marines     PL
336            Oka Hiromi  24   84   71   9  16   1   0   1  20    7   3   0   2   0  22  10    1   1    1  0.225  0.329  0.282  0.611    92  0.057  0.312   39.3%   26.2%  11.9%  0.45  33    9  R       Lotte Marines     PL
338       Polanco Gregory  30  122  111  10  21   3   0   4  36   12   0   0   0   1  29  10    1   0    1  0.189  0.254  0.324  0.578    79  0.135  0.215   35.2%   23.8%   8.2%  0.34  33   DH  L       Lotte Marines     PL
340         Satoh Toshiya  20   64   59   1   6   0   0   1   9    4   0   0   1   1  12   1    0   2    0  0.102  0.143  0.153  0.296    -6  0.051  0.106   21.9%   18.8%   1.6%  0.08  27    2  L       Lotte Marines     PL
343          Soto Neftali  35  144  131  11  26   5   0   6  49   15   0   0   0   1  33  11    0   1    1  0.198  0.264  0.374  0.638    97  0.176  0.215   34.7%   22.9%   7.6%  0.33  36    3  R       Lotte Marines     PL
345          Takabe Akito  32  113  106  11  27   3   0   0  30    8   6   0   1   1  13   4    0   1    2  0.255  0.286  0.283  0.569    78  0.028  0.287   15.0%   11.5%   3.5%  0.31  27    8  L       Lotte Marines     PL
347      Tamura Tatsuhiro   7   18   18   0   2   0   0   0   2    1   0   0   0   0   4   0    0   0    2  0.111  0.111  0.111  0.222   -29  0.000  0.143   22.2%   22.2%   0.0%  0.00  31    2  R       Lotte Marines     PL
350          Tatematsu Yu   4    6    6   0   0   0   0   0   0    0   0   0   0   0   3   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   50.0%   50.0%   0.0%  0.00  26    3  L       Lotte Marines     PL
351        Terachi Ryusei  23   69   63   3  16   3   0   2  25    5   0   0   1   1  12   4    1   0    1  0.254  0.294  0.397  0.691   114  0.143  0.280   26.1%   17.4%   5.8%  0.33  19    2  L       Lotte Marines     PL
352       Tomosugi Atsuki  24   49   45   6  11   2   2   0  17    1   1   1   3   0   6   1    0   0    1  0.244  0.261  0.378  0.639    97  0.134  0.282   14.3%   12.2%   2.0%  0.17  24    6  R       Lotte Marines     PL
353            Ueda Kyuto  13   40   35   2   4   2   0   0   6    1   0   0   1   1   5   3    0   0    0  0.114  0.179  0.171  0.350    11  0.057  0.129   20.0%   12.5%   7.5%  0.60  23    5  L       Lotte Marines     PL
