Player,Team,Position,Inning,TZR,RngR,DPR,ARM,Error,位置補正,Framing,Blocking,
菅野 剛士,ロ,CF,2.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
菅野 剛士,ロ,RF,26.0,-2.0,-1.6,-,-0.3,0.0,-0.1,-,-,
菅野 剛士,ロ,DH,41.0,-,-,-,-,-,-0.5,-,-,
Ａ．マルティネス,中,C,133.0,-0.9,-,-,-1.0,0.1,1.9,-3.1,-0.3,
Ａ．マルティネス,中,1B,70.0,0.2,0.1,-0.2,-,0.3,-0.8,-,-,
加藤 匠馬,中,C,117.7,0.1,-,-,-0.1,0.2,1.7,1.5,-0.1,
後藤 駿太,オ,CF,160.3,-0.3,0.1,-,-0.4,0.1,0.5,-,-,
後藤 駿太,オ,RF,3.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
ロペス,デ,1B,587.7,0.8,0.4,-0.6,-,1.0,-6.6,-,-,
サンズ,神,LF,829.0,-8.4,-5.4,-,-3.4,0.4,-7.9,-,-,
サンズ,神,RF,26.0,-1.1,-0.9,-,-0.2,0.0,-0.1,-,-,
九鬼 隆平,ソ,C,14.0,-0.2,-,-,-0.3,0.1,0.2,-0.3,0.0,
九鬼 隆平,ソ,DH,1.0,-,-,-,-,-,0.0,-,-,
ロメロ,楽,LF,73.0,-1.1,0.9,-,-2.1,0.0,-0.7,-,-,
ロメロ,楽,RF,313.0,0.4,1.1,-,-0.9,0.2,-1.2,-,-,
ロメロ,楽,DH,414.0,-,-,-,-,-,-4.9,-,-,
浅村 栄斗,楽,2B,753.3,-8.5,-7.1,-1.3,-,-0.1,2.0,-,-,
浅村 栄斗,楽,DH,279.3,-,-,-,-,-,-3.3,-,-,
山川 穂高,西,1B,489.0,-1.0,-1.1,0.4,-,-0.3,-5.5,-,-,
山川 穂高,西,3B,31.0,-0.2,-0.4,0.0,-,0.2,-0.1,-,-,
山川 穂高,西,DH,279.0,-,-,-,-,-,-3.3,-,-,
伏見 寅威,オ,C,374.0,1.5,-,-,1.1,0.4,5.4,0.2,0.5,
伏見 寅威,オ,1B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
伏見 寅威,オ,DH,35.0,-,-,-,-,-,-0.4,-,-,
若月 健矢,オ,C,516.0,0.0,-,-,-0.8,0.8,7.4,-5.0,1.9,
下水流 昂,楽,LF,26.0,0.7,0.6,-,0.1,0.0,-0.2,-,-,
下水流 昂,楽,RF,35.0,0.6,0.2,-,0.4,0.0,-0.1,-,-,
清宮 幸太郎,日,1B,468.0,-3.8,-2.2,0.1,-,-1.7,-5.2,-,-,
清宮 幸太郎,日,DH,70.0,-,-,-,-,-,-0.8,-,-,
百瀬 大騎,デ,1B,2.0,0.1,0.2,-0.1,-,0.0,0.0,-,-,
百瀬 大騎,デ,2B,5.0,0.1,0.0,0.1,-,0.0,0.0,-,-,
俊介,神,LF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
俊介,神,CF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
俊介,神,RF,6.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
石垣 雅海,中,1B,4.0,-0.7,-0.7,0.0,-,0.0,0.0,-,-,
石垣 雅海,中,2B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
石垣 雅海,中,3B,20.0,0.1,-0.3,0.3,-,0.2,-0.1,-,-,
石垣 雅海,中,LF,1.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
石垣 雅海,中,RF,18.7,-1.0,-0.6,-,-0.4,0.0,-0.1,-,-,
岸 潤一郎,西,LF,6.0,0.4,0.3,-,0.1,0.0,-0.1,-,-,
岸 潤一郎,西,RF,2.0,0.3,0.3,-,0.0,0.0,0.0,-,-,
メヒア,西,1B,487.0,-1.1,-0.7,-0.4,-,0.0,-5.4,-,-,
メヒア,西,DH,42.0,-,-,-,-,-,-0.5,-,-,
太田 賢吾,ヤ,1B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
シエラ,中,1B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
シエラ,中,LF,77.0,3.9,3.3,-,0.5,0.0,-0.7,-,-,
シエラ,中,RF,101.0,-1.8,-1.6,-,-0.3,0.0,-0.4,-,-,
小林 誠司,巨,C,49.3,-0.1,-,-,0.1,-0.2,0.7,0.4,0.2,
長岡 秀樹,ヤ,2B,29.0,0.5,1.1,0.0,-,-0.6,0.1,-,-,
中村 悠平,ヤ,C,221.3,-0.4,-,-,-0.9,0.5,3.2,1.0,0.4,
モヤ,オ,1B,298.0,-1.5,-0.9,-0.2,-,-0.4,-3.3,-,-,
モヤ,オ,DH,67.0,-,-,-,-,-,-0.8,-,-,
柳町 達,ソ,LF,15.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
柳町 達,ソ,CF,6.0,0.5,0.5,-,0.0,0.0,0.0,-,-,
柳町 達,ソ,RF,7.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
紅林 弘太郎,オ,SS,43.0,0.7,0.7,-0.3,-,0.3,0.4,-,-,
水口 大地,西,2B,11.0,-0.2,-0.3,0.1,-,0.0,0.0,-,-,
水口 大地,西,3B,2.0,0.1,0.2,-0.1,-,0.0,0.0,-,-,
水口 大地,西,DH,4.0,-,-,-,-,-,0.0,-,-,
岡本 和真,巨,3B,984.3,9.4,6.6,0.5,-,2.4,-3.7,-,-,
ボーア,神,1B,772.3,4.1,4.5,0.2,-,-0.6,-8.6,-,-,
村上 宗隆,ヤ,1B,655.3,4.6,3.1,-0.1,-,1.6,-7.3,-,-,
村上 宗隆,ヤ,3B,395.7,-2.5,0.2,0.2,-,-3.0,-1.5,-,-,
ビシエド,中,1B,934.7,0.2,-1.7,-0.2,-,2.1,-10.4,-,-,
佐野 恵太,デ,LF,908.0,-7.0,-3.6,-,-2.3,-1.2,-8.6,-,-,
中田 翔,日,1B,524.0,0.2,1.3,-0.1,-,-1.0,-5.8,-,-,
中田 翔,日,DH,473.0,-,-,-,-,-,-5.7,-,-,
ジョーンズ,オ,LF,107.0,-4.2,-3.7,-,-0.6,0.1,-1.0,-,-,
ジョーンズ,オ,RF,88.0,-2.6,-1.0,-,-1.6,0.0,-0.3,-,-,
ジョーンズ,オ,DH,480.3,-,-,-,-,-,-5.7,-,-,
レアード,ロ,3B,167.7,-1.5,-1.7,0.0,-,0.2,-0.6,-,-,
レアード,ロ,DH,132.3,-,-,-,-,-,-1.6,-,-,
横尾 俊建,日,1B,2.0,-0.2,-0.2,0.0,-,0.0,0.0,-,-,
横尾 俊建,日,3B,223.3,-2.1,-2.0,0.0,-,-0.2,-0.8,-,-,
横尾 俊建,日,DH,8.0,-,-,-,-,-,-0.1,-,-,
長谷川 勇也,ソ,LF,91.0,0.3,0.4,-,0.0,0.0,-0.9,-,-,
長谷川 勇也,ソ,RF,3.0,-0.5,-0.5,-,0.0,0.0,0.0,-,-,
長谷川 勇也,ソ,DH,57.0,-,-,-,-,-,-0.7,-,-,
井上 晴哉,ロ,1B,918.7,7.2,6.2,-0.2,-,1.2,-10.2,-,-,
井上 晴哉,ロ,DH,16.0,-,-,-,-,-,-0.2,-,-,
木下 拓哉,中,C,641.3,5.9,-,-,5.5,0.4,9.2,11.9,-0.4,
松山 竜平,広,1B,811.7,-9.5,-7.3,-0.1,-,-2.2,-9.1,-,-,
中村 剛也,西,3B,547.0,0.8,-0.2,0.4,-,0.7,-2.1,-,-,
中村 剛也,西,DH,66.0,-,-,-,-,-,-0.8,-,-,
堀内 謙伍,楽,C,30.3,0.0,-,-,0.2,-0.2,0.4,-0.4,-0.1,
デスパイネ,ソ,LF,30.0,-1.6,-1.2,-,-0.4,0.0,-0.3,-,-,
デスパイネ,ソ,DH,162.0,-,-,-,-,-,-1.9,-,-,
黒川 史陽,楽,2B,23.0,0.1,0.6,0.1,-,-0.6,0.1,-,-,
黒川 史陽,楽,3B,9.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
黒川 史陽,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
愛斗,西,LF,9.0,0.0,0.0,-,0.0,0.0,-0.1,-,-,
愛斗,西,RF,20.0,0.7,0.8,-,-0.1,0.0,-0.1,-,-,
愛斗,西,DH,1.0,-,-,-,-,-,0.0,-,-,
メヒア,広,1B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
メヒア,広,3B,131.7,-4.0,-1.2,-0.1,-,-2.8,-0.5,-,-,
ビヤヌエバ,日,3B,403.7,-5.2,-5.2,-0.8,-,0.7,-1.5,-,-,
ビヤヌエバ,日,DH,8.0,-,-,-,-,-,-0.1,-,-,
柘植 世那,西,C,104.0,-1.4,-,-,-1.1,-0.3,1.5,-3.3,-0.6,
川端 慎吾,ヤ,1B,11.0,-0.2,-0.2,0.0,-,0.0,-0.1,-,-,
山田 遥楓,西,3B,20.0,-0.5,-0.8,0.2,-,0.2,-0.1,-,-,
三ツ俣 大樹,中,3B,2.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
太田 光,楽,C,432.7,-0.3,-,-,1.3,-1.6,6.2,-1.2,1.0,
白濱 裕太,広,C,3.0,-0.2,-,-,-0.2,0.0,0.0,0.3,0.0,
香月 一也,巨,1B,7.3,0.0,0.0,0.0,-,0.0,-0.1,-,-,
香月 一也,巨,3B,3.0,0.2,0.2,0.0,-,0.0,0.0,-,-,
原口 文仁,神,C,76.0,-1.0,-,-,-1.1,0.1,1.1,0.6,-0.2,
原口 文仁,神,1B,15.0,0.0,-0.1,0.0,-,0.0,-0.2,-,-,
會澤 翼,広,C,522.7,0.3,-,-,-0.6,0.9,7.5,3.1,0.1,
和田 恋,楽,LF,1.0,-0.1,-0.2,-,0.0,0.0,0.0,-,-,
和田 恋,楽,RF,11.0,0.0,-0.1,-,0.1,0.0,0.0,-,-,
和田 恋,楽,DH,16.0,-,-,-,-,-,-0.2,-,-,
頓宮 裕真,オ,C,64.0,-0.3,-,-,-0.5,0.1,0.9,-0.4,0.1,
頓宮 裕真,オ,DH,9.0,-,-,-,-,-,-0.1,-,-,
野村 佑希,日,3B,164.0,-1.6,1.9,0.2,-,-3.7,-0.6,-,-,
石原 慶幸,広,C,14.0,0.3,-,-,0.2,0.0,0.2,0.2,-0.3,
滝野 要,中,LF,2.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
滝野 要,中,CF,6.0,-0.1,-0.1,-,0.0,0.0,0.0,-,-,
滝野 要,中,RF,11.0,0.2,0.2,-,0.0,0.0,0.0,-,-,
勝俣 翔貴,オ,3B,17.7,0.2,0.2,0.0,-,0.0,-0.1,-,-,
山下 斐紹,楽,C,14.0,0.3,-,-,0.2,0.0,0.2,0.1,0.0,
山下 斐紹,楽,DH,1.0,-,-,-,-,-,0.0,-,-,
戸柱 恭孝,デ,C,664.0,1.1,-,-,2.3,-1.1,9.5,3.5,-0.1,
白崎 浩之,オ,1B,3.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
加藤 脩平,巨,RF,3.0,0.0,0.0,-,0.0,0.0,0.0,-,-,
村林 一輝,楽,3B,1.0,0.0,0.0,0.0,-,0.0,0.0,-,-,
村林 一輝,楽,SS,1.0,-1.2,0.4,-0.1,-,-1.4,0.0,-,-,
村林 一輝,楽,DH,2.0,-,-,-,-,-,0.0,-,-,
古賀 優大,ヤ,C,129.0,-0.4,-,-,-0.1,-0.4,1.8,-1.3,0.3,
大下 誠一郎,オ,1B,39.0,0.0,-0.2,0.0,-,0.1,-0.4,-,-,
大下 誠一郎,オ,3B,180.0,-2.6,-2.1,0.0,-,-0.5,-0.7,-,-,
大下 誠一郎,オ,DH,9.0,-,-,-,-,-,-0.1,-,-,
蝦名 達夫,デ,LF,7.0,0.3,0.3,-,0.0,0.0,-0.1,-,-,
蝦名 達夫,デ,RF,20.0,-0.4,0.0,-,-0.4,0.0,-0.1,-,-,
武岡 龍世,ヤ,2B,7.0,0.1,0.2,-0.1,-,0.0,0.0,-,-,
武岡 龍世,ヤ,SS,17.0,-0.3,-0.3,-0.1,-,0.1,0.1,-,-,
細川 亨,ロ,C,1.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,
伊藤 光,デ,C,131.0,-0.3,-,-,-0.6,0.3,1.9,6.1,0.3,
甲斐 拓也,ソ,C,862.3,3.9,-,-,2.6,1.3,12.3,-1.5,2.0,
郡司 裕也,中,C,144.3,-0.3,-,-,0.2,-0.6,2.1,0.2,-0.7,
石川 昂弥,中,3B,91.7,1.2,1.2,0.2,-,-0.1,-0.3,-,-,
吉田 大成,ヤ,SS,8.0,-0.4,0.4,-0.1,-,-0.7,0.1,-,-,
鶴岡 慎也,日,C,47.0,-0.1,-,-,-0.2,0.1,0.7,1.7,0.1,
岩見 雅紀,楽,1B,27.0,-0.6,0.0,-0.1,-,-0.6,-0.3,-,-,
岩見 雅紀,楽,DH,44.0,-,-,-,-,-,-0.5,-,-,
吉田 裕太,ロ,C,3.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,
林 晃汰,広,1B,4.0,-0.6,0.2,-0.1,-,-0.7,0.0,-,-,
林 晃汰,広,3B,7.0,-0.3,-0.3,0.0,-,0.0,0.0,-,-,
松本 友,ヤ,1B,8.0,0.2,0.2,0.0,-,0.0,-0.1,-,-,
井上 広大,神,RF,16.7,-1.0,-0.8,-,-0.2,0.0,-0.1,-,-,
山本 祐大,デ,C,5.0,-0.1,-,-,-0.2,0.1,0.1,-0.1,0.0,
嶋 基宏,ヤ,C,128.0,-1.6,-,-,-1.3,-0.3,1.8,4.0,-0.3,
戸川 大輔,西,LF,7.0,0.1,-0.3,-,0.4,0.0,-0.1,-,-,
戸川 大輔,西,RF,8.0,-0.2,-0.4,-,0.2,0.0,0.0,-,-,
松本 直樹,ヤ,C,40.0,-0.7,-,-,-0.5,-0.2,0.6,-1.3,0.2,
正隨 優弥,広,LF,2.0,0.6,0.6,-,0.0,0.0,0.0,-,-,
海野 隆司,ソ,C,13.0,-0.1,-,-,-0.2,0.0,0.2,-0.4,0.1,
小園 海斗,広,3B,9.0,0.9,0.8,0.0,-,0.2,0.0,-,-,
田中 貴也,楽,C,47.0,-0.8,-,-,-0.9,0.1,0.7,0.4,0.0,
桂 依央利,中,C,18.7,1.0,-,-,1.2,-0.2,0.3,-0.4,0.1,
長坂 拳弥,神,C,2.0,0.0,-,-,0.0,0.0,0.0,-0.1,0.1,
