Player,Age,Pos,Inn,TZR,TZR/143,RngR,ARM,DPR,ErrR,Pos Adj,Framing,Blocking,Team,League
Yamasaki Kotaro,26,9,134.0,5.1,49.0,5.5,-0.5,,0.1,-0.5,,,Yakult Swallows,CL
Fukuda Nobumasa,31,3,3.1,-0.5,-195.0,-0.5,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Fukuda Nobumasa,31,7,405.0,-13.5,-42.9,-12.8,-0.8,,0.2,-3.8,,,Chunichi Dragons,CL
Ohmori Minoru,23,7,47.0,1.8,49.3,1.9,-0.1,,0.0,-0.4,,,Hiroshima Carp,CL
Ohmori Minoru,23,8,209.2,0.0,0.0,-0.6,0.5,,0.1,0.7,,,Hiroshima Carp,CL
Ohmori Minoru,23,9,10.0,0.5,64.4,0.5,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Kakunaka Katsuya,33,7,131.0,-3.9,-38.3,-3.2,-0.7,,0.1,-1.2,,,Lotte Marines,PL
Kakunaka Katsuya,33,DH,320.0,,,,,,,-3.8,,,Lotte Marines,PL
Araki Takahiro,32,3,8.0,0.0,0.0,-0.1,,0.0,0.0,-0.1,,,Yakult Swallows,CL
Araki Takahiro,32,4,16.1,-1.3,-102.6,-1.1,,-0.3,0.0,0.0,,,Yakult Swallows,CL
Araki Takahiro,32,7,17.0,0.8,60.6,0.5,0.3,,0.0,-0.2,,,Yakult Swallows,CL
Araki Takahiro,32,9,26.0,-0.2,-9.9,0.0,-0.2,,0.0,-0.1,,,Yakult Swallows,CL
Endoh Issei,31,7,47.2,-1.0,-27.0,-0.9,-0.1,,0.0,-0.5,,,Chunichi Dragons,CL
Endoh Issei,31,8,8.0,-0.1,-16.1,-0.1,0.0,,0.0,0.0,,,Chunichi Dragons,CL
Endoh Issei,31,9,139.0,-0.9,-8.3,-0.9,-0.1,,0.1,-0.5,,,Chunichi Dragons,CL
Matsubara Seiya,25,7,37.2,-1.8,-61.4,-1.9,0.1,,0.0,-0.4,,,Yomiuri Giants,CL
Matsubara Seiya,25,8,9.1,-0.7,-96.9,-0.5,-0.2,,0.0,0.0,,,Yomiuri Giants,CL
Matsubara Seiya,25,9,574.2,8.9,19.9,7.7,0.9,,0.4,-2.3,,,Yomiuri Giants,CL
Chatani Kenta,22,3,4.1,0.0,0.0,0.0,,0.0,0.0,0.0,,,Lotte Marines,PL
Chatani Kenta,22,4,8.0,-0.5,-80.4,-0.4,,-0.1,0.1,0.0,,,Lotte Marines,PL
Chatani Kenta,22,5,1.2,-0.6,-454.2,0.2,,-0.1,-0.7,0.0,,,Lotte Marines,PL
Chatani Kenta,22,6,54.2,-1.3,-30.6,-1.9,,0.4,0.2,0.4,,,Lotte Marines,PL
Chatani Kenta,22,DH,1.0,,,,,,,0.0,,,Lotte Marines,PL
Parra Gerardo,33,7,24.0,0.4,21.4,0.6,-0.2,,0.0,-0.2,,,Yomiuri Giants,CL
Parra Gerardo,33,9,291.1,-3.9,-17.2,-3.2,-0.8,,0.1,-1.2,,,Yomiuri Giants,CL
Okabayashi Yuki,18,7,8.0,0.4,64.4,0.6,-0.2,,0.0,-0.1,,,Chunichi Dragons,CL
Okabayashi Yuki,18,9,4.0,-0.3,-96.5,-0.3,0.0,,0.0,0.0,,,Chunichi Dragons,CL
Neo Akira,20,4,9.0,0.2,28.6,0.2,,0.0,0.0,0.0,,,Chunichi Dragons,CL
Neo Akira,20,7,13.0,1.0,99.0,-1.5,2.5,,0.0,-0.1,,,Chunichi Dragons,CL
Neo Akira,20,8,12.0,0.0,0.0,0.1,-0.1,,0.0,0.0,,,Chunichi Dragons,CL
Neo Akira,20,9,14.0,0.2,18.4,0.3,-0.2,,0.0,-0.1,,,Chunichi Dragons,CL
Fukuda Shuhei,27,4,444.2,-3.8,-11.0,-1.1,,-0.9,-1.8,1.2,,,ORIX Buffaloes,PL
Fukuda Shuhei,27,5,137.0,0.3,2.8,0.0,,0.2,0.1,-0.5,,,ORIX Buffaloes,PL
Fukuda Shuhei,27,DH,2.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Mimori Masaki,21,4,110.0,0.3,3.5,0.7,,0.5,-1.0,0.3,,,SoftBank Hawks,PL
Mimori Masaki,21,5,4.0,0.1,32.2,-0.1,,0.2,0.0,0.0,,,SoftBank Hawks,PL
Mimori Masaki,21,7,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,SoftBank Hawks,PL
Mimori Masaki,21,DH,5.0,,,,,,,-0.1,,,SoftBank Hawks,PL
Satoh Toshiya,22,2,81.0,0.0,0.0,,0.5,,-0.5,1.2,-3.6,-0.3,Lotte Marines,PL
Satoh Toshiya,22,DH,151.0,,,,,,,-1.8,,,Lotte Marines,PL
Matsuda Nobuhiro,37,5,940.2,1.6,2.2,0.3,,-0.6,1.9,-3.6,,,SoftBank Hawks,PL
Hirosawa Shinya,20,4,14.0,0.4,36.8,0.2,,0.1,0.1,0.0,,,ORIX Buffaloes,PL
Hirosawa Shinya,20,5,9.1,0.5,69.2,0.4,,0.0,0.1,0.0,,,ORIX Buffaloes,PL
Hirosawa Shinya,20,6,55.0,0.8,18.7,1.5,,-0.3,-0.4,0.4,,,ORIX Buffaloes,PL
Kyoda Yota,26,6,1047.0,7.2,8.9,6.8,,1.6,-1.3,8.5,,,Chunichi Dragons,CL
Otosaka Tomo,26,7,33.0,2.1,81.9,2.5,-0.4,,0.0,-0.3,,,DeNA BayStars,CL
Otosaka Tomo,26,8,91.0,-2.8,-39.6,-3.3,0.5,,0.0,0.3,,,DeNA BayStars,CL
Otosaka Tomo,26,9,51.0,0.6,15.1,-0.2,0.8,,0.0,-0.2,,,DeNA BayStars,CL
Yamanobe Kakeru,26,4,118.0,0.3,3.3,2.0,,-0.2,-1.5,0.3,,,Seibu Lions,PL
Yamanobe Kakeru,26,5,41.0,1.1,34.5,1.4,,0.0,-0.3,-0.2,,,Seibu Lions,PL
Yamanobe Kakeru,26,DH,22.0,,,,,,,-0.3,,,Seibu Lions,PL
Takaya Hiroaki,38,2,170.0,-1.5,-11.4,,-1.6,,0.1,2.4,-1.6,-0.8,SoftBank Hawks,PL
Toritani Takashi,39,3,1.0,0.2,257.4,0.2,,0.0,0.0,0.0,,,Lotte Marines,PL
Toritani Takashi,39,4,4.0,0.9,289.6,0.7,,0.1,0.1,0.0,,,Lotte Marines,PL
Toritani Takashi,39,5,46.1,0.1,2.8,0.6,,-0.1,-0.3,-0.2,,,Lotte Marines,PL
Toritani Takashi,39,6,38.0,-0.9,-30.5,-0.8,,-0.3,0.2,0.3,,,Lotte Marines,PL
Toritani Takashi,39,DH,2.0,,,,,,,0.0,,,Lotte Marines,PL
Tonosaki Shuta,27,4,913.0,12.6,17.8,10.6,,1.6,0.5,2.5,,,Seibu Lions,PL
Tonosaki Shuta,27,7,25.0,-0.4,-20.6,-0.2,-0.2,,0.0,-0.2,,,Seibu Lions,PL
Tonosaki Shuta,27,9,107.0,0.7,8.4,1.9,-0.5,,-0.8,-0.4,,,Seibu Lions,PL
Kamizato Kazuki,26,7,60.0,-0.9,-19.3,-2.3,1.4,,0.0,-0.6,,,DeNA BayStars,CL
Kamizato Kazuki,26,8,155.0,0.0,0.0,1.5,-0.8,,-0.8,0.5,,,DeNA BayStars,CL
Kamizato Kazuki,26,9,104.1,3.2,39.5,3.7,-0.6,,0.1,-0.4,,,DeNA BayStars,CL
Nishida Tetsuro,28,3,16.0,-0.2,-16.1,-0.2,,-0.1,0.1,-0.2,,,SoftBank Hawks,PL
Nishida Tetsuro,28,5,11.0,-0.3,-35.1,-0.3,,0.0,0.0,0.0,,,SoftBank Hawks,PL
Nishida Tetsuro,28,6,28.2,-1.7,-76.2,-1.7,,0.0,0.1,0.2,,,SoftBank Hawks,PL
Nishida Tetsuro,28,DH,8.0,,,,,,,-0.1,,,SoftBank Hawks,PL
Takagi Wataru,20,7,30.0,0.6,25.7,0.5,0.1,,0.0,-0.3,,,Seibu Lions,PL
Takagi Wataru,20,8,7.0,-0.9,-165.5,-0.4,-0.5,,0.0,0.0,,,Seibu Lions,PL
Takagi Wataru,20,9,50.0,-1.9,-48.9,-2.0,0.0,,0.0,-0.2,,,Seibu Lions,PL
Asama Daiki,24,7,50.0,3.1,79.8,2.1,1.0,,0.0,-0.5,,,Nipponham Fighters,PL
Asama Daiki,24,8,51.0,1.1,27.8,1.0,0.0,,0.0,0.2,,,Nipponham Fighters,PL
Asama Daiki,24,9,29.1,-2.0,-87.8,-2.1,0.1,,0.0,-0.1,,,Nipponham Fighters,PL
Kumashiro Masato,31,3,2.0,0.2,128.7,0.2,,0.0,0.0,0.0,,,Seibu Lions,PL
Kumashiro Masato,31,5,2.0,-0.6,-386.1,-0.6,,0.0,0.0,0.0,,,Seibu Lions,PL
Kumashiro Masato,31,7,40.0,5.5,177.0,5.5,0.0,,0.0,-0.4,,,Seibu Lions,PL
Kumashiro Masato,31,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Seibu Lions,PL
Kumashiro Masato,31,9,22.0,1.8,105.3,0.3,1.4,,0.0,-0.1,,,Seibu Lions,PL
Kumashiro Masato,31,DH,4.0,,,,,,,0.0,,,Seibu Lions,PL
Nishikawa Manaya,21,7,4.0,0.5,160.9,0.1,0.4,,0.0,0.0,,,Seibu Lions,PL
Nishikawa Manaya,21,9,7.0,-0.2,-36.8,-0.2,0.0,,0.0,0.0,,,Seibu Lions,PL
Wada Koshiro,21,7,33.0,-0.3,-11.7,-0.3,0.0,,0.0,-0.3,,,Lotte Marines,PL
Wada Koshiro,21,8,128.1,3.3,33.1,1.0,2.2,,0.1,0.4,,,Lotte Marines,PL
Wada Koshiro,21,9,21.0,1.5,91.9,1.5,0.0,,0.0,-0.1,,,Lotte Marines,PL
Wada Koshiro,21,DH,13.2,,,,,,,-0.2,,,Lotte Marines,PL
Yamashita Koki,27,3,21.0,-1.3,-79.7,-1.3,,0.0,0.0,-0.2,,,DeNA BayStars,CL
Yamashita Koki,27,4,16.0,-1.7,-136.7,-1.6,,-0.2,0.0,0.0,,,DeNA BayStars,CL
Yamashita Koki,27,5,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,DeNA BayStars,CL
Nakamura Akira,30,3,463.0,4.8,13.3,4.1,,0.8,-0.1,-5.2,,,SoftBank Hawks,PL
Nakamura Akira,30,7,190.0,2.7,18.3,1.4,1.2,,0.1,-1.8,,,SoftBank Hawks,PL
Nakamura Akira,30,9,14.0,0.5,46.0,0.3,0.2,,0.0,-0.1,,,SoftBank Hawks,PL
Nakamura Akira,30,DH,130.0,,,,,,,-1.6,,,SoftBank Hawks,PL
Chono Hisayoshi,35,7,361.0,-0.6,-2.1,-1.7,1.8,,-0.7,-3.4,,,Hiroshima Carp,CL
Chono Hisayoshi,35,8,132.2,-0.2,-1.9,0.5,-0.7,,0.1,0.4,,,Hiroshima Carp,CL
Chono Hisayoshi,35,9,16.0,0.2,16.1,0.2,0.0,,0.0,-0.1,,,Hiroshima Carp,CL
Wang Po-Jung,26,7,64.0,-0.8,-16.1,-0.8,0.0,,0.0,-0.6,,,Nipponham Fighters,PL
Wang Po-Jung,26,9,10.0,-0.3,-38.6,-0.3,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Wang Po-Jung,26,DH,57.0,,,,,,,-0.7,,,Nipponham Fighters,PL
Ohta Taishi,30,8,7.0,-0.3,-55.2,-0.3,0.0,,0.0,0.0,,,Nipponham Fighters,PL
Ohta Taishi,30,9,940.0,14.5,19.9,11.0,3.0,,0.5,-3.7,,,Nipponham Fighters,PL
Yoshikawa Daiki,27,3,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Yoshikawa Daiki,27,4,15.0,0.9,77.2,0.9,,0.0,0.1,0.0,,,Yomiuri Giants,CL
Yoshikawa Daiki,27,5,4.2,0.5,136.9,0.4,,0.0,0.1,0.0,,,Yomiuri Giants,CL
Yoshikawa Daiki,27,6,18.0,-0.1,-7.2,-0.1,,-0.1,0.1,0.1,,,Yomiuri Giants,CL
Yoshikawa Daiki,27,7,14.0,-0.9,-82.7,-1.2,0.2,,0.0,-0.1,,,Yomiuri Giants,CL
Yoshikawa Daiki,27,9,2.0,-0.2,-128.7,-0.2,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Tanaka Kazuki,25,8,427.1,1.3,3.9,2.3,-1.1,,0.2,1.4,,,Rakuten Eagles,PL
Tanaka Kazuki,25,9,154.0,-4.8,-40.1,-3.4,-1.5,,0.1,-0.6,,,Rakuten Eagles,PL
Kawase Hikaru,22,4,38.0,1.1,37.3,1.7,,-0.1,-0.5,0.1,,,SoftBank Hawks,PL
Kawase Hikaru,22,6,392.0,2.0,6.6,1.1,,-0.5,1.4,3.2,,,SoftBank Hawks,PL
Nakai Daisuke,30,3,52.0,1.5,37.1,0.8,,0.4,0.3,-0.6,,,DeNA BayStars,CL
Nakai Daisuke,30,4,66.0,-0.3,-5.8,0.5,,-0.3,-0.5,0.2,,,DeNA BayStars,CL
Nakai Daisuke,30,5,40.0,0.4,12.9,0.5,,0.3,-0.4,-0.2,,,DeNA BayStars,CL
Sone Kaisei,25,4,28.0,0.3,13.8,0.1,,0.1,0.2,0.1,,,Hiroshima Carp,CL
Sone Kaisei,25,5,14.0,-0.6,-55.2,-0.6,,0.0,0.0,-0.1,,,Hiroshima Carp,CL
Sone Kaisei,25,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Hiroshima Carp,CL
Sone Kaisei,25,7,6.2,0.0,0.0,0.0,0.0,,0.0,-0.1,,,Hiroshima Carp,CL
Sone Kaisei,25,8,3.0,0.5,214.5,0.5,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Sone Kaisei,25,9,7.0,-0.6,-110.3,-0.4,-0.2,,0.0,0.0,,,Hiroshima Carp,CL
Genda Sosuke,27,6,1037.0,6.2,7.7,2.3,,2.9,1.0,8.4,,,Seibu Lions,PL
Abe Tomohiro,31,3,7.0,0.5,91.9,0.5,,-0.1,0.1,-0.1,,,Hiroshima Carp,CL
Abe Tomohiro,31,4,38.0,0.7,23.7,0.9,,-0.3,0.2,0.1,,,Hiroshima Carp,CL
Abe Tomohiro,31,5,15.0,-0.1,-8.6,-0.2,,0.0,0.1,-0.1,,,Hiroshima Carp,CL
Kaneko Yuji,30,8,739.1,3.0,5.2,3.4,-0.8,,0.4,2.5,,,Seibu Lions,PL
Katoh Shohei,29,7,24.0,-0.1,-5.4,0.1,-0.2,,0.0,-0.2,,,Lotte Marines,PL
Katoh Shohei,29,8,123.0,0.5,5.2,0.0,0.4,,0.1,0.4,,,Lotte Marines,PL
Katoh Shohei,29,DH,9.0,,,,,,,-0.1,,,Lotte Marines,PL
Shiomi Yasutaka,27,8,255.1,-5.0,-25.2,-6.2,1.2,,0.1,0.8,,,Yakult Swallows,CL
Shiomi Yasutaka,27,9,101.0,0.1,1.3,-0.5,0.5,,0.0,-0.4,,,Yakult Swallows,CL
Kiyota Ikuhiro,34,7,197.0,1.6,10.5,0.2,1.3,,0.1,-1.9,,,Lotte Marines,PL
Kiyota Ikuhiro,34,9,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Lotte Marines,PL
Kiyota Ikuhiro,34,DH,188.0,,,,,,,-2.2,,,Lotte Marines,PL
Nakamura Shogo,28,4,1036.0,-2.0,-2.5,1.2,,-2.7,-0.4,2.8,,,Lotte Marines,PL
Shibata Tatsuhiro,26,4,382.1,4.6,15.5,2.7,,1.4,0.5,1.0,,,DeNA BayStars,CL
Shibata Tatsuhiro,26,5,42.0,0.5,15.3,0.1,,0.0,0.4,-0.2,,,DeNA BayStars,CL
Shibata Tatsuhiro,26,6,206.0,-3.1,-19.4,-2.2,,-0.1,-0.8,1.7,,,DeNA BayStars,CL
Okajima Takero,30,3,6.0,0.0,0.0,0.0,,0.0,0.0,-0.1,,,Rakuten Eagles,PL
Okajima Takero,30,7,78.1,2.4,39.4,1.4,0.9,,0.0,-0.7,,,Rakuten Eagles,PL
Okajima Takero,30,9,63.0,1.0,20.4,0.8,0.1,,0.0,-0.2,,,Rakuten Eagles,PL
Okajima Takero,30,DH,23.0,,,,,,,-0.3,,,Rakuten Eagles,PL
Hamada Taiki,19,7,33.0,-2.3,-89.7,-2.2,-0.1,,0.0,-0.3,,,Yakult Swallows,CL
Hamada Taiki,19,8,52.0,-1.0,-24.8,-0.3,-0.7,,0.0,0.2,,,Yakult Swallows,CL
Hamada Taiki,19,9,111.0,-2.5,-29.0,-2.2,0.4,,-0.8,-0.4,,,Yakult Swallows,CL
Miki Ryo,28,3,17.0,0.6,45.4,0.5,,0.0,0.1,-0.2,,,Lotte Marines,PL
Miki Ryo,28,4,1.0,0.3,386.1,0.2,,0.1,0.0,0.0,,,Lotte Marines,PL
Miki Ryo,28,5,9.0,0.1,14.3,0.1,,-0.1,0.1,0.0,,,Lotte Marines,PL
Miki Ryo,28,6,9.0,-0.8,-114.4,-0.8,,0.0,0.0,0.1,,,Lotte Marines,PL
Miki Ryo,28,DH,1.0,,,,,,,0.0,,,Lotte Marines,PL
Suzuki Daichi,30,3,333.0,-1.7,-6.6,-2.6,,-0.1,1.0,-3.7,,,Rakuten Eagles,PL
Suzuki Daichi,30,5,700.2,3.2,5.9,0.8,,0.6,1.8,-2.7,,,Rakuten Eagles,PL
Nakashima Takuya,29,6,483.1,3.0,8.0,2.2,,0.3,0.5,3.9,,,Nipponham Fighters,PL
Obata Ryuhei,19,4,103.2,0.0,0.0,2.4,,-0.3,-2.2,0.3,,,Hanshin Tigers,CL
Obata Ryuhei,19,5,11.0,-0.3,-35.1,-0.3,,0.0,0.0,0.0,,,Hanshin Tigers,CL
Obata Ryuhei,19,6,232.2,-2.5,-13.8,-1.9,,0.9,-1.5,1.9,,,Hanshin Tigers,CL
Tateoka Soichiro,30,7,46.0,0.5,14.0,0.6,-0.1,,0.0,-0.4,,,Yomiuri Giants,CL
Tateoka Soichiro,30,8,26.0,0.9,44.6,0.7,0.1,,0.0,0.1,,,Yomiuri Giants,CL
Tateoka Soichiro,30,9,4.0,0.5,160.9,0.4,0.0,,0.0,0.0,,,Yomiuri Giants,CL
Tanaka Kosuke,30,6,973.0,-7.6,-10.1,-6.7,,0.5,-1.3,7.9,,,Hiroshima Carp,CL
Gibo Sho,19,4,29.0,-0.2,-8.9,-0.1,,-0.2,0.1,0.1,,,ORIX Buffaloes,PL
Gibo Sho,19,6,19.0,0.7,47.4,0.8,,-0.3,0.1,0.2,,,ORIX Buffaloes,PL
Kamamoto Go,26,7,35.0,0.5,18.4,0.7,-0.2,,0.0,-0.3,,,SoftBank Hawks,PL
Kamamoto Go,26,8,15.0,0.5,42.9,-0.6,1.1,,0.0,0.0,,,SoftBank Hawks,PL
Kamamoto Go,26,9,39.0,-0.4,-13.2,-0.5,0.1,,0.0,-0.2,,,SoftBank Hawks,PL
Kamamoto Go,26,DH,1.0,,,,,,,0.0,,,SoftBank Hawks,PL
Wheeler Zelous,33,3,209.0,-0.9,-5.5,-2.0,,0.6,0.5,-2.3,,,Yomiuri Giants,CL
Wheeler Zelous,33,4,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Wheeler Zelous,33,5,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Yomiuri Giants,CL
Wheeler Zelous,33,7,306.1,-3.6,-15.1,-3.2,-0.5,,0.1,-2.9,,,Yomiuri Giants,CL
Shimizu Yushi,24,2,423.1,-4.9,-14.9,,-3.9,,-1.0,6.1,1.8,-0.1,Nipponham Fighters,PL
Tashiro Shotaro,30,7,16.0,1.9,152.8,1.8,0.0,,0.0,-0.2,,,Yakult Swallows,CL
Tashiro Shotaro,30,8,55.2,-0.4,-9.2,0.1,-0.6,,0.0,0.2,,,Yakult Swallows,CL
Tashiro Shotaro,30,9,52.1,0.3,7.4,0.7,-0.4,,0.0,-0.2,,,Yakult Swallows,CL
Ugusa Koki,23,7,62.0,-2.5,-51.9,-1.3,-1.2,,0.0,-0.6,,,Hiroshima Carp,CL
Ugusa Koki,23,8,25.0,-0.1,-5.1,-0.3,0.2,,0.0,0.1,,,Hiroshima Carp,CL
Takabe Akito,22,7,9.0,0.2,28.6,0.2,0.0,,0.0,-0.1,,,Lotte Marines,PL
Takabe Akito,22,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Lotte Marines,PL
Takabe Akito,22,DH,9.0,,,,,,,-0.1,,,Lotte Marines,PL
Escobar Alcides,33,5,280.1,-6.4,-29.4,-6.4,,-0.1,0.2,-1.1,,,Yakult Swallows,CL
Escobar Alcides,33,6,563.0,-14.6,-33.4,-13.9,,-0.4,-0.3,4.6,,,Yakult Swallows,CL
Fujiwara Kyota,20,7,108.1,1.2,14.3,1.4,-0.3,,0.1,-1.0,,,Lotte Marines,PL
Fujiwara Kyota,20,8,88.0,1.9,27.8,2.6,-0.7,,0.1,0.3,,,Lotte Marines,PL
Ueda Kai,24,4,239.2,1.3,7.0,2.4,,-0.7,-0.3,0.6,,,Hanshin Tigers,CL
Ueda Kai,24,7,5.0,-0.5,-128.7,-0.5,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Ueda Kai,24,8,12.0,0.9,96.5,1.3,-0.4,,0.0,0.0,,,Hanshin Tigers,CL
Matsui Yusuke,32,3,45.0,-1.0,-28.6,-0.4,,-0.1,-0.5,-0.5,,,ORIX Buffaloes,PL
Matsui Yusuke,32,7,31.2,-1.1,-44.7,-1.2,0.0,,0.0,-0.3,,,ORIX Buffaloes,PL
Matsui Yusuke,32,8,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,ORIX Buffaloes,PL
Matsui Yusuke,32,9,52.0,-1.0,-24.8,-0.9,-0.1,,0.0,-0.2,,,ORIX Buffaloes,PL
Matsui Yusuke,32,DH,1.0,,,,,,,0.0,,,ORIX Buffaloes,PL
Nakajima Hiroyuki,37,3,584.0,4.8,10.6,3.5,,-0.4,1.7,-6.5,,,Yomiuri Giants,CL
Akashi Kenji,34,3,314.1,4.4,18.0,3.9,,-0.2,0.7,-3.5,,,SoftBank Hawks,PL
Akashi Kenji,34,4,15.0,-1.0,-85.8,-1.1,,0.1,0.0,0.0,,,SoftBank Hawks,PL
Akashi Kenji,34,9,17.0,0.6,45.4,0.7,-0.1,,0.0,-0.1,,,SoftBank Hawks,PL
Akashi Kenji,34,DH,7.0,,,,,,,-0.1,,,SoftBank Hawks,PL
Nakatani Masahiro,27,3,5.0,-0.5,-128.7,-0.5,,0.0,0.0,-0.1,,,Hanshin Tigers,CL
Nakatani Masahiro,27,7,22.0,0.6,35.1,0.6,0.0,,0.0,-0.2,,,Hanshin Tigers,CL
Nakatani Masahiro,27,8,15.0,0.4,34.3,0.5,-0.1,,0.0,0.0,,,Hanshin Tigers,CL
Nakatani Masahiro,27,9,115.1,-0.1,-1.1,0.3,-0.4,,0.1,-0.5,,,Hanshin Tigers,CL
Ogoh Yuya,23,7,112.0,-0.4,-4.6,0.2,0.2,,-0.8,-1.1,,,Rakuten Eagles,PL
Ogoh Yuya,23,8,47.0,-0.9,-24.6,-0.8,0.0,,0.0,0.2,,,Rakuten Eagles,PL
Ogoh Yuya,23,9,112.1,0.0,0.0,0.3,-0.4,,0.1,-0.4,,,Rakuten Eagles,PL
Ogoh Yuya,23,DH,4.0,,,,,,,0.0,,,Rakuten Eagles,PL
Tamiya Yua,20,2,14.0,0.0,0.0,,0.0,,0.0,0.2,0.1,-0.1,Nipponham Fighters,PL
Hosokawa Seiya,21,7,24.0,-1.2,-64.4,-0.9,-0.3,,0.0,-0.2,,,DeNA BayStars,CL
Hosokawa Seiya,21,9,68.0,0.9,17.0,-0.3,1.2,,0.0,-0.3,,,DeNA BayStars,CL
Sumitani Ginjiro,32,2,298.1,1.1,4.7,,0.5,,0.6,4.3,0.3,0.7,Yomiuri Giants,CL
Higuchi Ryunosuke,25,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Nipponham Fighters,PL
Higuchi Ryunosuke,25,4,18.0,0.6,42.9,0.5,,0.1,0.1,0.0,,,Nipponham Fighters,PL
Higuchi Ryunosuke,25,5,122.0,-2.3,-24.3,-2.1,,-0.1,-0.1,-0.5,,,Nipponham Fighters,PL
Watanabe Naoto,39,6,1.0,0.3,386.1,0.2,,0.1,0.0,0.0,,,Rakuten Eagles,PL
Watanabe Naoto,39,DH,8.0,,,,,,,-0.1,,,Rakuten Eagles,PL
Dohbayashi Shota,28,3,187.1,-1.0,-6.9,-1.5,,-0.1,0.6,-2.1,,,Hiroshima Carp,CL
Dohbayashi Shota,28,5,726.0,-1.9,-3.4,2.3,,-0.1,-4.0,-2.8,,,Hiroshima Carp,CL
Dohbayashi Shota,28,7,13.0,-0.4,-39.6,-0.5,0.0,,0.0,-0.1,,,Hiroshima Carp,CL
Dohbayashi Shota,28,9,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Suzuki Seiya,25,8,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hiroshima Carp,CL
Suzuki Seiya,25,9,1015.0,5.2,6.6,5.4,0.0,,-0.2,-4.0,,,Hiroshima Carp,CL
Oyama Yusuke,25,3,47.0,-0.4,-11.0,-0.5,,0.0,0.1,-0.5,,,Hanshin Tigers,CL
Oyama Yusuke,25,5,900.0,4.3,6.1,2.2,,0.1,2.0,-3.4,,,Hanshin Tigers,CL
Oyama Yusuke,25,7,8.0,-0.5,-80.4,-0.5,0.0,,0.0,-0.1,,,Hanshin Tigers,CL
Oyama Yusuke,25,8,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Oyama Yusuke,25,9,8.0,0.3,48.3,0.3,0.0,,0.0,0.0,,,Hanshin Tigers,CL
Miyamoto Shumei,23,7,7.0,0.3,55.2,0.3,0.0,,0.0,-0.1,,,DeNA BayStars,CL
Miyamoto Shumei,23,9,5.0,0.3,77.2,0.3,0.0,,0.0,0.0,,,DeNA BayStars,CL
Yamada Tetsuto,27,4,725.0,-8.4,-14.9,-10.1,,0.5,1.2,1.9,,,Yakult Swallows,CL
Kikuchi Ryosuke,30,4,873.0,5.8,8.6,1.0,,1.6,3.2,2.3,,,Hiroshima Carp,CL
Rodriguez Aderlin,28,3,291.0,-2.5,-11.1,2.8,,-0.7,-4.5,-3.2,,,ORIX Buffaloes,PL
Rodriguez Aderlin,28,DH,132.1,,,,,,,-1.6,,,ORIX Buffaloes,PL
Fukuda Koki,22,4,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Lotte Marines,PL
Fukuda Koki,22,5,22.0,0.5,29.2,1.1,,-0.1,-0.4,-0.1,,,Lotte Marines,PL
Fukuda Koki,22,6,17.0,-0.6,-45.4,-0.6,,0.0,0.0,0.1,,,Lotte Marines,PL
Fukuda Koki,22,DH,1.2,,,,,,,0.0,,,Lotte Marines,PL
Blash Jabari,30,9,194.1,-3.9,-25.8,-6.0,2.0,,0.1,-0.8,,,Rakuten Eagles,PL
Blash Jabari,30,DH,88.0,,,,,,,-1.1,,,Rakuten Eagles,PL
Itohara Kento,27,4,441.0,2.5,7.3,1.1,,-0.1,1.5,1.2,,,Hanshin Tigers,CL
Itohara Kento,27,5,15.2,0.9,73.8,0.7,,0.0,0.2,-0.1,,,Hanshin Tigers,CL
Kokubo Tetsuya,35,3,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Hiroshima Carp,CL
Soto Neftali,31,3,374.1,-1.9,-6.5,-2.1,,0.0,0.2,-4.2,,,DeNA BayStars,CL
Soto Neftali,31,4,417.2,-6.5,-20.0,-4.5,,-1.1,-1.0,1.1,,,DeNA BayStars,CL
Soto Neftali,31,9,128.0,-1.4,-14.1,0.4,-1.9,,0.1,-0.5,,,DeNA BayStars,CL
